Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,time,precipIntensity,Prediction,Probability,DayFrameAlt
0,1,1,0,0,1,0,0,0,0,623,17,9,0,2,11,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,623,17,9,0,2,11,1555056000,0.0,0,0.0014824271202089998,3
8,2,1,0,0,0,1,0,0,1,623,17,9,0,2,11,1555070400,0.068,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,623,17,9,0,2,11,1555084800,0.0,0,0.0014867186546329999,1
16,4,1,0,0,1,0,0,0,0,623,17,9,0,2,11,1555099200,0.0,0,0.001495778560638,2
20,1,1,0,0,1,0,0,0,0,623,17,9,0,2,11,1555113600,0.0,0,0.001483261585236,3
23,1,1,0,1,0,0,0,0,0,623,17,9,0,2,11,1555124400,0.0,0,0.001484513282776,3
0,1,1,0,0,1,0,0,0,0,624,18,9,0,9,1,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,624,18,9,0,9,1,1555056000,0.0,0,0.0014822781085970002,3
8,2,1,0,0,0,1,0,0,1,624,18,9,0,9,1,1555070400,0.07,1,0.999976873397827,1
12,3,1,0,0,1,0,0,0,0,624,18,9,0,9,1,1555084800,0.0,0,0.001482725143433,1
16,4,1,0,0,1,0,0,0,0,624,18,9,0,9,1,1555099200,0.0,0,0.0014833509922029997,2
20,1,1,0,0,1,0,0,0,0,624,18,9,0,9,1,1555113600,0.0,0,0.0014823675155639998,3
23,1,1,0,1,0,0,0,0,0,624,18,9,0,9,1,1555124400,0.0,0,0.0014822781085970002,3
0,1,1,0,0,1,0,0,0,0,625,19,9,0,5,2,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,625,19,9,0,5,2,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,625,19,9,0,5,2,1555070400,0.069,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,625,19,9,0,5,2,1555084800,0.0,0,0.0014836192131039998,1
16,4,1,0,0,1,0,0,0,0,625,19,9,0,5,2,1555099200,0.0,0,0.00148594379425,2
20,1,1,0,0,1,0,0,0,0,625,19,9,0,5,2,1555113600,0.0,0,0.0014824271202089998,3
23,1,1,0,1,0,0,0,0,0,625,19,9,0,5,2,1555124400,0.0,0,0.0014824271202089998,3
0,1,1,0,0,1,0,0,0,0,626,20,9,1,0,3,1555041600,0.0,0,0.0014824271202089998,3
4,1,1,0,0,1,0,0,0,0,626,20,9,1,0,3,1555056000,0.0,0,0.001482933759689,3
8,2,1,0,0,0,1,0,0,1,626,20,9,1,0,3,1555070400,0.069,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,626,20,9,1,0,3,1555084800,0.0,0,0.001492947340012,1
16,4,1,0,0,1,0,0,0,0,626,20,9,1,0,3,1555099200,0.0,0,0.001513808965683,2
20,1,1,0,0,1,0,0,0,0,626,20,9,1,0,3,1555113600,0.0,0,0.0014952421188350001,3
23,1,1,0,1,0,0,0,0,0,626,20,9,1,0,3,1555124400,0.0,0,0.001491069793701,3
0,1,1,0,0,1,0,0,0,0,627,21,9,1,9,3,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,627,21,9,1,9,3,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,627,21,9,1,9,3,1555070400,0.068,1,0.999976933002472,1
12,3,1,0,0,1,0,0,0,0,627,21,9,1,9,3,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,627,21,9,1,9,3,1555099200,0.0,0,0.0014822781085970002,2
20,1,1,0,0,1,0,0,0,0,627,21,9,1,9,3,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,1,0,0,0,0,0,627,21,9,1,9,3,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,628,22,9,0,0,3,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,628,22,9,0,0,3,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,628,22,9,0,0,3,1555070400,0.067,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,628,22,9,0,0,3,1555084800,0.0,0,0.0014828741550450002,1
16,4,1,0,0,1,0,0,0,0,628,22,9,0,0,3,1555099200,0.0,0,0.0014841854572299998,2
20,1,1,0,0,1,0,0,0,0,628,22,9,0,0,3,1555113600,0.0,0,0.0014823973178860002,3
23,1,1,0,1,0,0,0,0,0,628,22,9,0,0,3,1555124400,0.0,0,0.0014824271202089998,3
0,1,1,0,0,1,0,0,0,0,629,23,9,0,7,9,1555041600,0.0,0,0.0014822185039520001,3
4,1,1,0,0,1,0,0,0,0,629,23,9,0,7,9,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,629,23,9,0,7,9,1555070400,0.066,1,0.999975860118866,1
12,3,1,0,0,1,0,0,0,0,629,23,9,0,7,9,1555084800,0.0,0,0.0014833509922029997,1
16,4,1,0,0,1,0,0,0,0,629,23,9,0,7,9,1555099200,0.0,0,0.001485258340836,2
20,1,1,0,0,1,0,0,0,0,629,23,9,0,7,9,1555113600,0.0,0,0.001482576131821,3
23,1,1,0,1,0,0,0,0,0,629,23,9,0,7,9,1555124400,0.0,0,0.0014824271202089998,3
0,1,1,0,0,1,0,0,0,0,630,24,9,0,7,15,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,630,24,9,0,7,15,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,630,24,9,0,7,15,1555070400,0.065,1,0.9999762773513791,1
12,3,1,0,0,1,0,0,0,0,630,24,9,0,7,15,1555084800,0.0,0,0.0014840960502620001,1
16,4,1,0,0,1,0,0,0,0,630,24,9,0,7,15,1555099200,0.0,0,0.001487255096436,2
20,1,1,0,0,1,0,0,0,0,630,24,9,0,7,15,1555113600,0.0,0,0.0014829635620120002,3
23,1,1,0,1,0,0,0,0,0,630,24,9,0,7,15,1555124400,0.0,0,0.0014829039573670002,3
0,1,1,0,0,1,0,0,0,0,631,25,9,0,7,15,1555041600,0.0,0,0.001482307910919,3
4,1,1,0,0,1,0,0,0,0,631,25,9,0,7,15,1555056000,0.0,0,0.0014823675155639998,3
8,2,1,0,0,0,1,0,0,1,631,25,9,0,7,15,1555070400,0.068,1,0.999976992607117,1
12,3,1,0,0,1,0,0,0,0,631,25,9,0,7,15,1555084800,0.0,0,0.001483261585236,1
16,4,1,0,0,1,0,0,0,0,631,25,9,0,7,15,1555099200,0.0,0,0.001485049724579,2
20,1,1,0,0,1,0,0,0,0,631,25,9,0,7,15,1555113600,0.0,0,0.0014826655387879999,3
23,1,1,0,1,0,0,0,0,0,631,25,9,0,7,15,1555124400,0.0,0,0.0014826655387879999,3
0,1,1,0,0,1,0,0,0,0,632,26,9,0,7,14,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,632,26,9,0,7,14,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,632,26,9,0,7,14,1555070400,0.066,1,0.999976515769958,1
12,3,1,0,0,1,0,0,0,0,632,26,9,0,7,14,1555084800,0.0,0,0.0014827549457550003,1
16,4,1,0,0,1,0,0,0,0,632,26,9,0,7,14,1555099200,0.0,0,0.0014836192131039998,2
20,1,1,0,0,1,0,0,0,0,632,26,9,0,7,14,1555113600,0.0,0,0.0014824271202089998,3
23,1,1,0,1,0,0,0,0,0,632,26,9,0,7,14,1555124400,0.0,0,0.0014824569225310002,3
0,1,1,0,0,1,0,0,0,0,633,27,9,0,7,17,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,633,27,9,0,7,17,1555056000,0.0,0,0.0014822185039520001,3
8,2,1,0,0,0,1,0,0,1,633,27,9,0,7,17,1555070400,0.065,1,0.9999763965606691,1
12,3,1,0,0,1,0,0,0,0,633,27,9,0,7,17,1555084800,0.0,0,0.001482576131821,1
16,4,1,0,0,1,0,0,0,0,633,27,9,0,7,17,1555099200,0.0,0,0.001483142375946,2
20,1,1,0,0,1,0,0,0,0,633,27,9,0,7,17,1555113600,0.0,0,0.0014824569225310002,3
23,1,1,0,1,0,0,0,0,0,633,27,9,0,7,17,1555124400,0.0,0,0.0014823973178860002,3
0,1,1,0,0,1,0,0,0,0,634,28,9,0,7,14,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,634,28,9,0,7,14,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,634,28,9,0,7,14,1555070400,0.064,1,0.9999655485153199,1
12,3,1,0,0,1,0,0,0,0,634,28,9,0,7,14,1555084800,0.0,0,0.0014823973178860002,1
16,4,1,0,0,1,0,0,0,0,634,28,9,0,7,14,1555099200,0.0,0,0.0014826655387879999,2
20,1,1,0,0,1,0,0,0,0,634,28,9,0,7,14,1555113600,0.0,0,0.0014822781085970002,3
23,1,1,0,1,0,0,0,0,0,634,28,9,0,7,14,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,635,29,9,0,7,9,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,635,29,9,0,7,9,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,635,29,9,0,7,9,1555070400,0.062,1,0.7616218328475949,1
12,3,1,0,0,1,0,0,0,0,635,29,9,0,7,9,1555084800,0.0,0,0.0014822781085970002,1
16,4,1,0,0,1,0,0,0,0,635,29,9,0,7,9,1555099200,0.0,0,0.001482337713242,2
20,1,1,0,0,1,0,0,0,0,635,29,9,0,7,9,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,1,0,0,0,0,0,635,29,9,0,7,9,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,636,30,9,0,2,3,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,636,30,9,0,2,3,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,636,30,9,0,2,3,1555070400,0.061,0,0.482835650444031,1
12,3,1,0,0,1,0,0,0,0,636,30,9,0,2,3,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,636,30,9,0,2,3,1555099200,0.0,0,0.0014824271202089998,2
20,1,1,0,0,1,0,0,0,0,636,30,9,0,2,3,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,1,0,0,0,0,0,636,30,9,0,2,3,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,637,31,9,0,2,5,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,637,31,9,0,2,5,1555056000,0.0,0,0.001482307910919,3
8,2,1,0,0,0,1,0,0,1,637,31,9,0,2,5,1555070400,0.059000000000000004,0,0.0045744180679320005,1
12,3,1,0,0,1,0,0,0,0,637,31,9,0,2,5,1555084800,0.0,0,0.0014822781085970002,1
16,4,1,0,0,1,0,0,0,0,637,31,9,0,2,5,1555099200,0.0,0,0.0014823973178860002,2
20,1,1,0,0,1,0,0,0,0,637,31,9,0,2,5,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,637,31,9,0,2,5,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,638,32,9,0,2,4,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,638,32,9,0,2,4,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,638,32,9,0,2,4,1555070400,0.057,0,0.001522928476334,1
12,3,1,0,0,1,0,0,0,0,638,32,9,0,2,4,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,638,32,9,0,2,4,1555099200,0.0,0,0.0014822781085970002,2
20,1,1,0,0,1,0,0,0,0,638,32,9,0,2,4,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,638,32,9,0,2,4,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,639,33,9,0,2,1,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,639,33,9,0,2,1,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,639,33,9,0,2,1,1555070400,0.055999999999999994,0,0.001484006643295,1
12,3,1,0,0,1,0,0,0,0,639,33,9,0,2,1,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,639,33,9,0,2,1,1555099200,0.0,0,0.0014822781085970002,2
20,1,1,0,0,1,0,0,0,0,639,33,9,0,2,1,1555113600,0.0,0,0.001482307910919,3
23,1,1,0,0,1,0,0,0,0,639,33,9,0,2,1,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,640,34,9,0,0,4,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,640,34,9,0,0,4,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,640,34,9,0,0,4,1555070400,0.054000000000000006,0,0.001485496759415,1
12,3,1,0,0,1,0,0,0,0,640,34,9,0,0,4,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,640,34,9,0,0,4,1555099200,0.0,0,0.0014823973178860002,2
20,1,1,0,0,1,0,0,0,0,640,34,9,0,0,4,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,640,34,9,0,0,4,1555124400,0.0,0,0.001482307910919,3
0,1,1,0,0,1,0,0,0,0,641,35,9,1,0,8,1555041600,0.0,0,0.001482248306274,3
4,1,1,0,0,1,0,0,0,0,641,35,9,1,0,8,1555056000,0.0,0,0.001482248306274,3
8,2,1,0,0,0,1,0,0,1,641,35,9,1,0,8,1555070400,0.052000000000000005,0,0.001487165689468,1
12,3,1,0,0,1,0,0,0,0,641,35,9,1,0,8,1555084800,0.0,0,0.001482337713242,1
16,4,1,0,0,1,0,0,0,0,641,35,9,1,0,8,1555099200,0.0,0,0.0014824867248539998,2
20,1,1,0,0,1,0,0,0,0,641,35,9,1,0,8,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,641,35,9,1,0,8,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,642,36,9,0,7,11,1555041600,0.0,0,0.001482337713242,3
4,1,1,0,0,1,0,0,0,0,642,36,9,0,7,11,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,642,36,9,0,7,11,1555070400,0.05,0,0.001482248306274,1
12,3,1,0,0,1,0,0,0,0,642,36,9,0,7,11,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,642,36,9,0,7,11,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,642,36,9,0,7,11,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,642,36,9,0,7,11,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,643,37,9,0,0,2,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,643,37,9,0,0,2,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,643,37,9,0,0,2,1555070400,0.048,0,0.001482337713242,1
12,3,1,0,0,1,0,0,0,0,643,37,9,0,0,2,1555084800,0.0,0,0.001482307910919,1
16,4,1,0,0,1,0,0,0,0,643,37,9,0,0,2,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,643,37,9,0,0,2,1555113600,0.0,0,0.001482248306274,3
23,1,1,0,0,1,0,0,0,0,643,37,9,0,0,2,1555124400,0.0,0,0.001482248306274,3
0,1,1,0,0,1,0,0,0,0,644,38,9,0,7,5,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,644,38,9,0,7,5,1555056000,0.0,0,0.001482337713242,3
8,2,1,0,0,0,1,0,0,1,644,38,9,0,7,5,1555070400,0.046,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,644,38,9,0,7,5,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,644,38,9,0,7,5,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,644,38,9,0,7,5,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,644,38,9,0,7,5,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,645,39,9,0,7,3,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,645,39,9,0,7,3,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,645,39,9,0,7,3,1555070400,0.044000000000000004,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,645,39,9,0,7,3,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,645,39,9,0,7,3,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,645,39,9,0,7,3,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,645,39,9,0,7,3,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,646,40,9,0,0,4,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,646,40,9,0,0,4,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,646,40,9,0,0,4,1555070400,0.046,0,0.0014824569225310002,1
12,3,1,0,0,1,0,0,0,0,646,40,9,0,0,4,1555084800,0.0,0,0.001482248306274,1
16,4,1,0,0,1,0,0,0,0,646,40,9,0,0,4,1555099200,0.0,0,0.001482248306274,2
20,1,1,0,0,1,0,0,0,0,646,40,9,0,0,4,1555113600,0.0,0,0.001482337713242,3
23,1,1,0,0,1,0,0,0,0,646,40,9,0,0,4,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,647,41,9,0,7,11,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,647,41,9,0,7,11,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,647,41,9,0,7,11,1555070400,0.044000000000000004,0,0.001482248306274,1
12,3,1,0,0,1,0,0,0,0,647,41,9,0,7,11,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,647,41,9,0,7,11,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,647,41,9,0,7,11,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,647,41,9,0,7,11,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,648,42,9,0,7,5,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,648,42,9,0,7,5,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,648,42,9,0,7,5,1555070400,0.040999999999999995,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,648,42,9,0,7,5,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,648,42,9,0,7,5,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,648,42,9,0,7,5,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,648,42,9,0,7,5,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,649,43,9,0,7,2,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,649,43,9,0,7,2,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,649,43,9,0,7,2,1555070400,0.039,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,649,43,9,0,7,2,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,649,43,9,0,7,2,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,649,43,9,0,7,2,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,649,43,9,0,7,2,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,650,44,9,0,7,4,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,650,44,9,0,7,4,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,650,44,9,0,7,4,1555070400,0.036000000000000004,0,0.001482337713242,1
12,3,1,0,0,1,0,0,0,0,650,44,9,0,7,4,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,650,44,9,0,7,4,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,650,44,9,0,7,4,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,650,44,9,0,7,4,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,651,45,9,0,7,6,1555041600,0.0,0,0.0014821887016300001,3
4,1,1,0,0,1,0,0,0,0,651,45,9,0,7,6,1555056000,0.0,0,0.0014821887016300001,3
8,2,1,0,0,0,1,0,0,1,651,45,9,0,7,6,1555070400,0.034,0,0.0014821887016300001,1
12,3,1,0,0,1,0,0,0,0,651,45,9,0,7,6,1555084800,0.0,0,0.0014821887016300001,1
16,4,1,0,0,1,0,0,0,0,651,45,9,0,7,6,1555099200,0.0,0,0.0014821887016300001,2
20,1,1,0,0,1,0,0,0,0,651,45,9,0,7,6,1555113600,0.0,0,0.0014821887016300001,3
23,1,1,0,0,1,0,0,0,0,651,45,9,0,7,6,1555124400,0.0,0,0.0014821887016300001,3
0,1,1,0,0,1,0,0,0,0,652,6,8,0,7,13,1555041600,0.0,0,0.001495629549026,3
4,1,1,0,0,1,0,0,0,0,652,6,8,0,7,13,1555056000,0.0,0,0.001520186662674,3
8,2,1,0,0,0,1,0,0,1,652,6,8,0,7,13,1555070400,0.04,0,0.0015842914581300001,1
12,3,1,0,0,1,0,0,0,0,652,6,8,0,7,13,1555084800,0.0,0,0.001783639192581,1
16,4,1,0,0,1,0,0,0,0,652,6,8,0,7,13,1555099200,0.0,0,0.002099543809891,2
20,1,1,0,0,1,0,0,0,0,652,6,8,0,7,13,1555113600,0.0,0,0.001566857099533,3
23,1,1,0,0,1,0,0,0,0,652,6,8,0,7,13,1555124400,0.0,0,0.001554220914841,3
0,1,1,0,0,1,0,0,0,0,653,7,8,0,7,11,1555041600,0.0,0,0.0014905631542209998,3
4,1,1,0,0,1,0,0,0,0,653,7,8,0,7,11,1555056000,0.0,0,0.0015068650245670002,3
8,2,1,0,0,0,1,0,0,1,653,7,8,0,7,11,1555070400,0.042,0,0.0015385746955870001,1
12,3,1,0,0,1,0,0,0,0,653,7,8,0,7,11,1555084800,0.0,0,0.0016965270042420002,1
16,4,1,0,0,1,0,0,0,0,653,7,8,0,7,11,1555099200,0.0,0,0.001935422420502,2
20,1,1,0,0,1,0,0,0,0,653,7,8,0,7,11,1555113600,0.0,0,0.0015389621257779998,3
23,1,1,0,0,1,0,0,0,0,653,7,8,0,7,11,1555124400,0.0,0,0.0015302896499629997,3
0,1,1,0,0,1,0,0,0,0,654,8,8,0,0,5,1555041600,0.0,0,0.001482546329498,3
4,1,1,0,0,1,0,0,0,0,654,8,8,0,0,5,1555056000,0.0,0,0.0014833807945250001,3
8,2,1,0,0,0,1,0,0,1,654,8,8,0,0,5,1555070400,0.044000000000000004,0,0.001564502716064,1
12,3,1,0,0,1,0,0,0,0,654,8,8,0,0,5,1555084800,0.0,0,0.001502513885498,1
16,4,1,0,0,1,0,0,0,0,654,8,8,0,0,5,1555099200,0.0,0,0.001531809568405,2
20,1,1,0,0,1,0,0,0,0,654,8,8,0,0,5,1555113600,0.0,0,0.0014838576316829998,3
23,1,1,0,0,1,0,0,0,0,654,8,8,0,0,5,1555124400,0.0,0,0.001483500003815,3
0,1,1,0,0,1,0,0,0,0,655,9,8,0,0,2,1555041600,0.0,0,0.0014825165271760002,3
4,1,1,0,0,1,0,0,0,0,655,9,8,0,0,2,1555056000,0.0,0,0.001483261585236,3
8,2,1,0,0,0,1,0,0,1,655,9,8,0,0,2,1555070400,0.047,0,0.001552164554596,1
12,3,1,0,0,1,0,0,0,0,655,9,8,0,0,2,1555084800,0.0,0,0.001498371362686,1
16,4,1,0,0,1,0,0,0,0,655,9,8,0,0,2,1555099200,0.0,0,0.001521199941635,2
20,1,1,0,0,1,0,0,0,0,655,9,8,0,0,2,1555113600,0.0,0,0.0014834105968479997,3
23,1,1,0,1,0,0,0,0,0,655,9,8,0,0,2,1555124400,0.0,0,0.001485496759415,3
0,1,1,0,0,1,0,0,0,0,656,10,8,0,7,9,1555041600,0.0,0,0.0014849305152890002,3
4,1,1,0,0,1,0,0,0,0,656,10,8,0,7,9,1555056000,0.0,0,0.0014908909797670003,3
8,2,1,0,0,0,1,0,0,1,656,10,8,0,7,9,1555070400,0.049,0,0.0015108585357670003,1
12,3,1,0,0,1,0,0,0,0,656,10,8,0,7,9,1555084800,0.0,0,0.0015740692615510002,1
16,4,1,0,0,1,0,0,0,0,656,10,8,0,7,9,1555099200,0.0,0,0.001689523458481,2
20,1,1,0,0,1,0,0,0,0,656,10,8,0,7,9,1555113600,0.0,0,0.001503467559814,3
23,1,1,0,1,0,0,0,0,0,656,10,8,0,7,9,1555124400,0.0,0,0.0015178918838499999,3
0,1,1,0,0,1,0,0,0,0,657,11,8,1,0,3,1555041600,0.0,0,0.0014828443527220001,3
4,1,1,0,0,1,0,0,0,0,657,11,8,1,0,3,1555056000,0.0,0,0.001485079526901,3
8,2,1,0,0,0,1,0,0,1,657,11,8,1,0,3,1555070400,0.052000000000000005,0,0.0019376575946810002,1
12,3,1,0,0,1,0,0,0,0,657,11,8,1,0,3,1555084800,0.0,0,0.001535475254059,1
16,4,1,0,0,1,0,0,0,0,657,11,8,1,0,3,1555099200,0.0,0,0.001640856266022,2
20,1,1,0,0,1,0,0,0,0,657,11,8,1,0,3,1555113600,0.0,0,0.001519441604614,3
23,1,1,0,1,0,0,0,0,0,657,11,8,1,0,3,1555124400,0.0,0,0.0015303492546079997,3
0,1,1,0,0,1,0,0,0,0,658,12,8,0,7,11,1555041600,0.0,0,0.0014841854572299998,3
4,1,1,0,0,1,0,0,0,0,658,12,8,0,7,11,1555056000,0.0,0,0.0014892220497129997,3
8,2,1,0,0,0,1,0,0,1,658,12,8,0,7,11,1555070400,0.054000000000000006,0,0.0020285844802859997,1
12,3,1,0,0,1,0,0,0,0,658,12,8,0,7,11,1555084800,0.0,0,0.0015596747398379997,1
16,4,1,0,0,1,0,0,0,0,658,12,8,0,7,11,1555099200,0.0,0,0.001657336950302,2
20,1,1,0,0,1,0,0,0,0,658,12,8,0,7,11,1555113600,0.0,0,0.0015006661415099998,3
23,1,1,0,1,0,0,0,0,0,658,12,8,0,7,11,1555124400,0.0,0,0.0015104711055760002,3
0,1,1,0,0,1,0,0,0,0,659,13,8,0,7,17,1555041600,0.0,0,0.00148606300354,3
4,1,1,0,0,1,0,0,0,0,659,13,8,0,7,17,1555056000,0.0,0,0.0014966428279879998,3
8,2,1,0,0,0,1,0,0,1,659,13,8,0,7,17,1555070400,0.055999999999999994,0,0.071244895458222,1
