,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP,Y_test,Y_pred
26,88.50220303435707,0.08798473119523438,88.04188166170765,0.08777641346885733,0.9481118872825844,12003.0,1227.0,1948.0,11373.0,,
27,88.54417209898409,0.08777957535858644,88.0795450265527,0.08745909831295594,0.9483808719210394,11996.0,1234.0,1931.0,11390.0,,
28,88.57161334622322,0.0874873954938626,88.07577869006819,0.08724063998974027,0.9485250727671396,12069.0,1161.0,2005.0,11316.0,,
29,88.5877552451919,0.08717756901161589,88.10214304545968,0.08700179164281684,0.9486429794498684,11978.0,1252.0,1907.0,11414.0,,
30,88.55062860676406,0.08695513510030208,87.98538661444012,0.08671416092955543,0.949074044284614,12215.0,1015.0,2175.0,11146.0,,
31,88.61519621283729,0.08652080202995541,88.16993710218071,0.08634924057972745,0.949250953957808,11932.0,1298.0,1843.0,11478.0,,
32,88.61358110235939,0.08632389501893754,88.20383413054121,0.08613742397266749,0.9494194800258264,12013.0,1217.0,1915.0,11406.0,,
33,88.69429047780302,0.0862040916797868,88.26032917780876,0.08596653314954693,0.949528759113518,11998.0,1232.0,1885.0,11436.0,,
34,88.75724364217184,0.08600829896782719,88.24526383187073,0.08574886507138288,0.9497601551276199,12098.0,1132.0,1989.0,11332.0,,
35,88.73948733411484,0.08586129959554767,88.30175887913826,0.0856419002604199,0.9498031398998722,11900.0,1330.0,1776.0,11545.0,,
36,88.77177208041942,0.08575981635267953,88.29422620616926,0.08552401062024352,0.9499139453427526,12006.0,1224.0,1884.0,11437.0,,
37,88.81535490421892,0.08540649348662098,88.3846182817973,0.0852605800486979,0.9502590150991708,12045.0,1185.0,1899.0,11422.0,,
38,88.8492516001301,0.08515834106851101,88.40721630070429,0.08502430689122918,0.9504523600430173,12076.0,1154.0,1924.0,11397.0,,
39,88.82503954494966,0.08496885248155434,88.42604798312681,0.08483486254556973,0.9504677597752978,11966.0,1264.0,1809.0,11512.0,,
40,88.81696891787362,0.08479412086122119,88.42604798312681,0.08470849381231092,0.9506659589825804,12096.0,1134.0,1939.0,11382.0,,
41,88.88637780030972,0.08479707566040935,88.43734699258032,0.08460590135261081,0.9507162662878128,11992.0,1238.0,1832.0,11489.0,,
42,88.91381840273223,0.08462719405025831,88.46371134797182,0.08449398216284203,0.9508548809008878,11991.0,1239.0,1824.0,11497.0,,
43,88.96224367668783,0.08445278888527323,88.49760837633234,0.08437106065732619,0.9509859488507596,11991.0,1239.0,1815.0,11506.0,,
44,88.97515778397171,0.0842795509327365,88.43358065609581,0.08414795339541202,0.9510944988059532,11928.0,1302.0,1769.0,11552.0,,
45,88.99937004062124,0.08399272237100873,88.50890738578585,0.08405816158769694,0.9512637313097378,11964.0,1266.0,1785.0,11536.0,,
46,88.95255939608072,0.08388299612367422,88.52397273172386,0.0838272440585985,0.9512380045646532,11953.0,1277.0,1770.0,11551.0,,
47,89.0106693837924,0.0836930088229948,88.55033708711538,0.08367891458675282,0.9516112778469744,12198.0,1032.0,2008.0,11313.0,,
48,89.04456747497818,0.08354764901922934,88.6520281721969,0.0835487901653538,0.9516507077436652,12089.0,1141.0,1872.0,11449.0,,
49,89.05425270751238,0.08340132800315539,88.6181311438364,0.08338883325752164,0.9517955838175256,12021.0,1209.0,1813.0,11508.0,,
