,Train_Acc,Train_Loss,Test_Acc,Test_Loss,AUC,TN,FP,FN,TP,Y_test,Y_pred
37,85.32910248606953,0.10845281860454416,85.36676133581432,0.1064882908219029,0.8938502797624314,35605.0,2223.0,5248.0,7979.0,,
38,85.30643740323106,0.10834460696581426,85.20615023014396,0.10640679877423558,0.8937224524859307,35271.0,2557.0,4996.0,8231.0,,
39,85.40297258116088,0.10819671432753583,85.33542258348841,0.10626610847799227,0.8943122385080443,35263.0,2565.0,4922.0,8305.0,,
40,85.33749688608006,0.10810799598840196,85.35892664773283,0.10617506500208654,0.8944656887994434,35590.0,2238.0,5237.0,7990.0,,
41,85.36939523819615,0.10802767871957633,85.35696797571248,0.10608985963226664,0.8947129092724267,35522.0,2306.0,5170.0,8057.0,,
42,85.42731672109369,0.10792885727760224,85.36480266379395,0.10601311556579228,0.8947528902093274,35424.0,2404.0,5068.0,8159.0,,
43,85.44242692168635,0.10781469369216544,85.37851336793653,0.1059793655184862,0.894944940406989,35332.0,2496.0,4969.0,8258.0,,
44,85.25942970406153,0.10778680056620238,85.30604250318284,0.10592368144409543,0.8951170695874519,35887.0,1941.0,5561.0,7666.0,,
45,85.45333997400944,0.1076781081087624,85.36284399177357,0.10580294034658064,0.8950674743989098,35274.0,2554.0,4919.0,8308.0,,
46,85.43738992457352,0.10761186644115396,85.45881892077172,0.10569237112289732,0.8952680825896134,35605.0,2223.0,5201.0,8026.0,,
47,85.48356016770151,0.10751936177732152,85.37067867985506,0.10563955322125436,0.8951412576095887,35310.0,2518.0,4951.0,8276.0,,
48,85.51126166440021,0.10746630959810413,85.48428165703653,0.10554777001044514,0.8956430483966138,35526.0,2302.0,5109.0,8118.0,,
49,85.47600460018266,0.10737696151434967,85.43923220056801,0.1055214891349108,0.8958136396565614,35523.0,2305.0,5129.0,8098.0,,
