,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
5627,5013,33SR153001,-85.214113,35.087610999999995,38,2/25/19,20:00,20,46.38,55.37,34.66,27.46,0.47,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.4063235,5.272,0.0
107,4601,33SR002001,-85.211097,35.013904,29,2/25/19,18:00,18,51.87,55.58,34.77,27.12,0.38,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.23210603,14.907,0.0
1925,3473,33SR320001,-85.173781,35.017884,67,2/25/19,14:00,14,51.55,55.26,34.91,22.88,0.32,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.17614923,1.9780000000000002,0.0
5344,5665,330C038001,-85.376588,35.015591,78,2/25/19,23:00,23,42.11,56.07,34.61,27.34,0.55,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.21438222,0.753,0.0
1661,4643,330A639001,-85.30835,35.031887,26,2/25/19,18:00,18,52.32,55.96,34.97,26.89,0.37,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,0.10679587,0.28800000000000003,0.0
5773,3791,330A702001,-85.26760999999999,35.034727000000004,38,2/25/19,15:00,15,54.44,55.78,34.93,23.61,0.3,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.2843607,0.092,0.0
3729,756,330C353001,-85.205213,35.008709,100,2/25/19,3:00,3,40.32,55.39,35.37,25.85,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.016264303,0.461,0.0
3439,55,3303587001,-85.26244,35.115281,57,2/25/19,0:00,0,53.3,60.66,44.77,49.96,0.88,2,0,6.8,0.36,rain,0.0154,0.1581,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.3662721,1.6269999999999998,0.0
2319,5101,33SR008001,-85.242414,34.996637,28,2/25/19,20:00,20,46.78,55.52,35.05,27.57,0.47,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,0.24438092,3.233,0.0
1847,3716,33I0024002,-85.310838,35.02908,67,2/25/19,15:00,15,54.55,55.8,35.03,23.36,0.3,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.25205716,8.071,0.0
5170,284,33SR002001,-85.24646800000001,35.024158,69,2/25/19,1:00,1,42.04,55.15,35.54,26.86,0.55,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.021797149,12.466,0.0
3699,3547,33SR153001,-85.177195,35.028893,38,2/25/19,14:00,14,51.65,55.33,34.88,22.8,0.32,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.26506257,0.563,0.0
3339,4423,3303603001,-85.181912,35.016889,113,2/25/19,18:00,18,51.52,55.33,34.97,27.25,0.39,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.17697117,0.002,0.0
5082,3792,33SR153001,-85.177195,35.028893,38,2/25/19,15:00,15,54.17,55.4,34.88,24.32,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.27086166,0.563,0.0
47,3416,33SR320001,-85.149292,35.005439,26,2/25/19,13:00,13,48.51,55.2,34.79,21.99,0.35,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.2391092,3.804,0.0
163,2150,33SR002001,-85.25488100000001,35.027654999999996,29,2/25/19,8:00,8,35.63,54.95,35.56,21.44,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,0.116610944,11.917,0.0
1648,1397,33I0024002,-85.32220699999999,35.029902,31,2/25/19,5:00,5,37.88,55.83,35.38,23.87,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,0.081691615,7.343,0.0
3803,4285,3305747001,-85.142778,35.068587,38,2/25/19,17:00,17,54.12,55.01,34.59,26.62,0.34,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,0.11253758,0.275,0.0
1344,5128,3301122001,-85.151563,35.040925,26,2/25/19,20:00,20,45.98,55.15,34.72,27.59,0.48,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.31271708,0.271,0.0
3043,3109,33SR008001,-85.307328,35.036143,32,2/25/19,12:00,12,46.04,55.77,34.95,19.52,0.34,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,0.2157283,8.089,0.0
4471,4465,3303587001,-85.26244,35.115281,57,2/25/19,18:00,18,51.67,55.73,34.55,26.84,0.38,2,0,10.0,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.12702443,1.6269999999999998,0.0
1809,4413,33I0075001,-85.21086600000001,35.001294,162,2/25/19,18:00,18,51.91,55.57,34.82,27.14,0.38,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.13184915,1.202,0.0
1680,2324,33SR002001,-85.205773,35.017752,38,2/25/19,9:00,9,37.38,55.42,35.31,20.99,0.51,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.1176087,15.309000000000001,0.0
2462,4764,33SR008001,-85.235377,34.995433,40,2/25/19,19:00,19,48.66,55.57,34.99,27.61,0.44,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.12317531,2.832,0.0
4850,889,330B809001,-85.218956,34.998857,33,2/25/19,3:00,3,40.42,55.44,35.47,25.92,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,20,15,,0.043500375,0.077,0.0
2563,2471,330C353001,-85.205213,35.008709,100,2/25/19,10:00,10,39.32,55.39,34.76,20.7,0.47,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.15835226,0.461,0.0
1535,2432,330E078001,-85.079303,35.086417,26,2/25/19,9:00,9,36.93,54.61,34.61,21.12,0.52,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.1727352,0.002,0.0
4793,1115,33SR008001,-85.206802,34.989515000000004,36,2/25/19,4:00,4,39.58,55.52,35.72,25.37,0.56,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.022150168,1.1420000000000001,0.0
3548,3320,33SR008001,-85.206802,34.989515000000004,36,2/25/19,13:00,13,48.7,55.52,35.1,21.48,0.34,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.27099726,1.1420000000000001,0.0
2333,4360,33I0075001,-85.201076,35.007825,29,2/25/19,17:00,17,54.77,55.49,34.75,26.37,0.33,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.16449627,1.976,0.0
5232,5754,33SR002001,-85.205773,35.017752,38,2/25/19,23:00,23,42.74,55.54,34.72,26.68,0.53,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.20320863,15.309000000000001,0.0
5175,3,33I0075001,-85.21086600000001,35.001294,162,2/25/19,0:00,0,53.78,60.77,45.1,50.01,0.87,2,0,6.64,0.35,rain,0.0134,0.1334,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.58958197,1.202,1.0
2307,2829,3303561001,-85.310664,35.052295,36,2/25/19,11:00,11,42.45,55.66,35.03,20.79,0.42,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,36,15,,0.1600572,0.45399999999999996,0.0
3706,3382,330B854001,-85.207332,34.988878,28,2/25/19,13:00,13,48.7,55.52,35.1,21.48,0.34,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.13949777,0.051,0.0
3832,5799,33SR002001,-85.269492,35.022196,32,2/25/19,23:00,23,43.01,55.5,35.08,26.84,0.53,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,0.23818195,10.607000000000001,0.0
996,3971,330D624001,-85.199279,35.234297,60,2/25/19,16:00,16,54.99,54.99,33.65,24.88,0.31,2,0,10.0,0.17,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.29172972,0.139,0.0
347,3923,33I0075001,-85.21086600000001,35.001294,162,2/25/19,16:00,16,55.57,55.57,34.82,25.26,0.31,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.17365491,1.202,0.0
2417,852,33SR153001,-85.177195,35.028893,38,2/25/19,3:00,3,40.26,55.33,35.51,25.71,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.030863928,0.563,0.0
3774,4494,33I0075001,-85.112125,35.073843,45,2/25/19,18:00,18,49.88,54.04,34.54,27.44,0.42,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.0129642775,8.945,0.0
1773,1404,3303542001,-85.231013,35.109142999999996,31,2/25/19,5:00,5,37.49,55.58,34.85,23.29,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.02609239,1.705,0.0
822,3215,330C038001,-85.376588,35.015591,78,2/25/19,13:00,13,49.28,55.91,34.61,20.68,0.32,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.35948497,0.753,0.0
5137,541,330D624001,-85.199279,35.234297,60,2/25/19,2:00,2,39.88,55.28,33.83,25.02,0.55,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.03891833,0.139,0.0
1891,4831,3304986001,-85.15674399999999,35.037712,31,2/25/19,19:00,19,48.0,55.24,34.75,27.73,0.45,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.11321233,1.8630000000000002,0.0
4819,258,3303603001,-85.181912,35.016889,113,2/25/19,1:00,1,42.16,55.23,35.61,26.9,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.01782559,0.002,0.0
4687,1066,33I0024002,-85.366708,35.027029,45,2/25/19,4:00,4,38.55,55.93,34.6,24.68,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.09261472,4.085,0.0
2123,4846,33SR002001,-85.211097,35.013904,29,2/25/19,19:00,19,48.59,55.58,34.77,27.63,0.44,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.17540927,14.907,0.0
2997,1151,3304986001,-85.159779,35.035252,32,2/25/19,4:00,4,39.22,55.23,35.43,25.15,0.57,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.016757082,1.482,0.0
2063,2906,33SR153001,-85.239439,35.12384,28,2/25/19,11:00,11,42.5,55.75,34.48,20.55,0.41,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.29072878,8.305,0.0
2688,1580,33I0024002,-85.350032,35.028387,39,2/25/19,6:00,6,35.63,55.86,34.88,22.8,0.59,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.3252851,5.06,0.0
1047,4562,3303559001,-85.311782,35.05227,34,2/25/19,18:00,18,52.33,55.83,35.04,26.85,0.37,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,0.15379204,1.003,0.0
820,1858,33I0024002,-85.314205,35.030316,34,2/25/19,7:00,7,35.32,55.79,35.32,21.9,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.15045375,7.8629999999999995,0.0
2075,1902,330B936001,-85.245409,34.996398,30,2/25/19,7:00,7,35.64,55.33,35.64,22.55,0.59,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.1221855,0.115,0.0
3422,454,33SR002001,-85.06434499999999,35.084844,28,2/25/19,1:00,1,41.6,54.69,34.55,26.66,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,0.031704545,20.781,0.0
5153,4082,33I0124001,-85.314203,35.044153,32,2/25/19,16:00,16,55.86,55.86,34.99,24.76,0.3,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.28305605,1.197,0.0
735,2616,33SR002001,-85.273583,35.01572,32,2/25/19,10:00,10,39.35,55.4,35.11,20.28,0.46,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,16,24,15,,0.178697,10.096,0.0
1710,1556,33I0024002,-85.366708,35.027029,45,2/25/19,6:00,6,35.27,55.93,34.6,22.78,0.6,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.31872517,4.085,0.0
3705,5869,33I0124001,-85.318217,35.039377,26,2/25/19,23:00,23,42.85,55.94,34.99,26.97,0.53,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.2551166,0.763,0.0
1826,330,33I0024002,-85.39930600000001,34.9933,45,2/25/19,1:00,1,41.54,55.8,34.81,26.5,0.55,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.072096504,0.8959999999999999,0.0
2774,4442,33I0075001,-85.200822,35.007894,71,2/25/19,18:00,18,51.76,55.49,34.74,27.18,0.38,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.119092025,1.9909999999999999,0.0
5342,4890,33SR029001,-85.153375,35.28178,26,2/25/19,19:00,19,45.8,54.53,31.87,27.24,0.48,2,0,10.0,0.17,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,0.2386961,19.512,0.0
5542,630,33SR153001,-85.22510600000001,35.094661,35,2/25/19,2:00,2,41.65,55.52,35.07,25.82,0.53,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,0.033425555,6.062,0.0
760,5555,330B220001,-85.222513,35.010366,32,2/25/19,22:00,22,44.06,55.59,34.86,26.9,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,0.17211184,0.102,0.0
4559,1586,330A702001,-85.26760999999999,35.034727000000004,38,2/25/19,6:00,6,36.22,55.62,35.33,22.88,0.58,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.050120726,0.092,0.0
2499,5133,330A639001,-85.30835,35.031887,26,2/25/19,20:00,20,47.08,55.96,34.97,27.55,0.46,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,0.18119527,0.28800000000000003,0.0
2549,387,33SR153001,-85.221427,35.091719,34,2/25/19,1:00,1,42.42,55.43,35.07,26.46,0.53,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,0.046942543,5.772,0.0
1613,2640,33SR002001,-85.25488100000001,35.027654999999996,29,2/25/19,10:00,10,39.19,54.95,35.1,20.26,0.46,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,22,15,,0.15186712,11.917,0.0
2007,375,3303580001,-85.156949,35.042868,36,2/25/19,1:00,1,42.09,55.23,35.39,26.77,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.018183835,2.117,0.0
1244,5262,33SR153001,-85.177195,35.028893,38,2/25/19,21:00,21,44.98,55.4,34.88,27.19,0.49,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.2544913,0.563,0.0
1973,3370,33SR320001,-85.184253,35.017209,30,2/25/19,13:00,13,48.56,55.24,34.99,21.56,0.34,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,0.3665758,1.3630000000000002,0.0
399,5197,33I0075001,-85.136675,35.055684,58,2/25/19,21:00,21,44.49,54.93,34.62,27.14,0.5,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,15,,0.28660995,7.063,0.0
2247,5439,330B598001,-85.189874,35.030545000000004,61,2/25/19,22:00,22,43.71,55.37,34.6,26.82,0.51,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,12,4,19,28,15,,0.17309017,0.11800000000000001,0.0
4093,1217,330A675001,-85.26334399999999,35.032718,26,2/25/19,4:00,4,39.21,55.33,35.45,24.95,0.56,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.038772292,0.174,0.0
3720,2943,33I0075001,-85.21086600000001,35.001294,162,2/25/19,12:00,12,45.68,55.43,34.82,20.2,0.36,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.12015636,1.202,0.0
2534,2446,33I0075001,-85.16582,35.033426,26,2/25/19,9:00,9,37.29,55.19,35.47,21.04,0.51,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.18763219,4.809,0.0
2771,4415,33I0024002,-85.297892,35.021809000000005,145,2/25/19,18:00,18,52.36,55.97,35.01,26.92,0.37,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.29257223,8.966000000000001,0.0
4016,5263,33SR002001,-85.183432,35.031698999999996,38,2/25/19,21:00,21,44.75,55.13,34.61,27.19,0.5,2,0,10.0,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,0.21193072,16.897000000000002,0.0
5654,5454,33SR008001,-85.317611,35.083977000000004,52,2/25/19,22:00,22,43.75,55.72,34.72,26.92,0.51,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.27129924,11.962,0.0
5568,2825,3303580001,-85.156949,35.042868,36,2/25/19,11:00,11,42.07,55.23,34.73,21.63,0.44,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.15110703,2.117,0.0
5020,3115,33SR029001,-85.316172,35.056969,31,2/25/19,12:00,12,46.16,55.77,34.93,19.39,0.34,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.26466516,0.171,0.0
3777,480,33SR029001,-85.153375,35.28178,26,2/25/19,1:00,1,41.02,55.09,32.2,25.6,0.54,2,0,10.0,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,13,1,12,24,15,,0.018582877,19.512,0.0
3310,3040,33I0075001,-85.203262,35.007414000000004,43,2/25/19,12:00,12,45.68,55.38,34.76,20.26,0.36,2,0,10.0,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.26217306,1.847,0.0
442,5405,33I0075001,-85.078179,35.082723,112,2/25/19,22:00,22,42.57,54.31,33.75,26.61,0.53,2,0,10.0,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.014993465,10.954,0.0
