,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
2669,5426,3304988001,-85.15562800000001,35.024501,70,2/25/19,22:00,22,44.38,54.91,34.69,30.06,0.57,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.107638195,2.853,0.0
3351,1163,330D198001,-85.200011,35.054571,30,2/25/19,4:00,4,37.73,55.08,35.78,24.97,0.6,2,0,7.08,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,0.025650516,0.301,0.0
584,120,3305747001,-85.142778,35.068587,38,2/25/19,0:00,0,54.02,60.17,45.35,50.39,0.88,2,0,6.76,0.35,rain,0.0128,0.1317,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,0.2004052,0.275,0.0
946,4198,3303580001,-85.162464,35.044885,71,2/25/19,17:00,17,54.5,55.04,34.56,29.46,0.38,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.297359,1.7790000000000001,0.0
2573,292,3305770001,-85.220466,35.004613,65,2/25/19,1:00,1,43.21,55.22,35.66,23.38,0.45,2,0,3.0,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,34,15,,0.006355971,0.107,0.0
846,2470,33I0075001,-85.184679,35.01246,102,2/25/19,10:00,10,40.69,55.05,35.96,22.1,0.47,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.12790363,2.9739999999999998,0.0
5224,2339,3303561001,-85.310664,35.052295,36,2/25/19,9:00,9,38.42,55.32,35.92,18.66,0.44,2,0,5.93,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,36,15,,0.18617271,0.45399999999999996,0.0
2793,21,330C353001,-85.205213,35.008709,100,2/25/19,0:00,0,53.78,60.73,45.79,50.02,0.87,2,0,6.59,0.35,rain,0.0133,0.1342,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.18000497,0.461,0.0
184,2223,3305747001,-85.132664,35.080045,107,2/25/19,9:00,9,38.42,54.52,35.78,19.1,0.45,2,0,7.67,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,0.57538927,1.222,1.0
4870,5139,3304983001,-85.27164,35.009454,26,2/25/19,20:00,20,46.26,54.54,34.57,30.93,0.55,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,0.17705473,0.395,0.0
404,3216,33SR002001,-85.13423900000001,35.060689,76,2/25/19,13:00,13,48.71,54.66,34.46,25.11,0.39,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.14961074,20.339000000000002,0.0
5692,1757,33I0024002,-85.266949,35.019101,67,2/25/19,7:00,7,35.86,54.54,35.86,20.64,0.53,2,0,2.66,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.0076738223,11.005999999999998,0.0
266,3950,330C038001,-85.376588,35.015591,78,2/25/19,16:00,16,55.34,55.34,35.33,27.95,0.35,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,16,15,,0.36775476,0.753,0.0
2472,2026,33I0075001,-85.078216,35.082937,51,2/25/19,8:00,8,36.28,54.44,35.57,19.73,0.51,2,0,5.17,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.114091545,10.956,0.0
2566,1309,33I0075001,-85.112125,35.073843,45,2/25/19,5:00,5,37.42,53.98,36.14,23.01,0.56,2,0,5.42,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,10,2,1,11,48,18,,0.035979204,8.945,0.0
4248,4093,3305770001,-85.24368299999999,35.011387,31,2/25/19,16:00,16,54.96,54.96,34.63,28.24,0.36,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,0.3070759,1.511,0.0
339,5576,33SR008001,-85.309399,35.045763,30,2/25/19,22:00,22,44.94,55.3,34.3,29.92,0.55,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,46,15,,0.23640627,8.968,0.0
771,4920,33I0075001,-85.184679,35.01246,102,2/25/19,20:00,20,46.45,55.05,34.78,30.88,0.54,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.24545267,2.9739999999999998,0.0
1750,2918,3303570001,-85.288147,35.028960999999995,27,2/25/19,11:00,11,42.99,55.33,34.46,21.77,0.43,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,2,2,16,4,16,30,15,,0.15565906,0.687,0.0
2578,515,33I0024002,-85.323702,35.02629,91,2/25/19,2:00,2,41.98,55.52,35.93,24.06,0.49,2,0,1.53,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.009720308,7.082000000000001,0.0
2283,4144,3301122001,-85.150941,35.040129,27,2/25/19,16:00,16,54.86,54.86,34.59,28.54,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.32466546,0.325,0.0
1199,2381,3304986001,-85.15674399999999,35.037712,31,2/25/19,9:00,9,38.51,54.94,35.95,20.28,0.47,2,0,6.44,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.26792186,1.8630000000000002,0.0
4392,5677,33I0024002,-85.266949,35.019101,67,2/25/19,23:00,23,44.2,54.54,34.51,27.5,0.52,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.028932268,11.005999999999998,0.0
3306,697,3304988001,-85.156695,35.027055,28,2/25/19,2:00,2,40.73,55.0,35.58,24.81,0.53,2,0,3.78,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.0068515637,2.9810000000000003,0.0
3887,486,33I0075001,-85.16582,35.033426,26,2/25/19,1:00,1,43.14,54.98,35.65,22.64,0.44,2,0,3.7,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.007543074,4.809,0.0
104,1806,3304417001,-85.292119,35.039775,44,2/25/19,7:00,7,35.82,55.28,35.82,19.71,0.52,2,0,3.02,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.011561163,1.125,0.0
1702,1835,3305747001,-85.142778,35.068587,38,2/25/19,7:00,7,36.0,54.84,36.0,20.46,0.53,2,0,5.1,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,2,2,18,4,17,24,18,,0.10701797,0.275,0.0
1869,5196,330D624001,-85.199279,35.234297,60,2/25/19,21:00,21,44.65,54.98,33.75,29.02,0.54,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,14,15,,0.24209918,0.139,0.0
4343,1729,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,7:00,7,35.74,55.3,35.74,20.55,0.54,2,0,2.69,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.013335113,10.02,0.0
4288,2820,3303593001,-85.248735,35.14182,37,2/25/19,11:00,11,42.58,55.08,33.07,21.23,0.42,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,0.15790631,2.22,0.0
5721,3134,330A343001,-85.31257099999999,35.046046999999994,29,2/25/19,12:00,12,46.74,55.29,35.96,23.38,0.39,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,20,15,,0.05883232,0.004,0.0
2474,2040,33I0024002,-85.253185,35.015252000000004,46,2/25/19,8:00,8,36.26,54.7,35.85,20.59,0.53,2,0,2.29,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.008060836,11.982999999999999,0.0
4944,4658,33I0075001,-85.21086600000001,35.001294,162,2/25/19,19:00,19,48.74,55.12,34.73,31.31,0.51,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.13020019,1.202,0.0
1193,2489,33SR002001,-85.24646800000001,35.024158,69,2/25/19,10:00,10,39.18,54.77,34.52,20.21,0.46,2,0,7.76,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.7451288,12.466,1.0
767,930,33I0075001,-85.201076,35.007825,29,2/25/19,3:00,3,39.28,55.14,35.57,23.43,0.53,2,0,5.37,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.023651408,1.976,0.0
3290,548,330F894001,-85.154814,35.04156,55,2/25/19,2:00,2,40.73,54.98,35.58,24.74,0.53,2,0,4.19,0.21,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.008734334,0.09,0.0
1384,2312,330C656001,-85.291474,35.119695,41,2/25/19,9:00,9,38.19,55.05,35.76,17.51,0.43,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.27023846,0.052000000000000005,0.0
5569,73,33I0024002,-85.322434,35.028932,47,2/25/19,0:00,0,54.76,62.44,46.22,50.71,0.86,2,0,1.9,0.35,rain,0.0147,0.1522,1550995200,fog,rain,Foggy,Light Rain,0,0,1,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.07462913,7.279,0.0
4615,867,3305787001,-85.155058,35.030307,36,2/25/19,3:00,3,39.16,54.99,35.58,23.04,0.52,2,0,6.11,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.032679357,0.021,0.0
3453,5838,33I0024002,-85.228426,35.005311999999996,28,2/25/19,23:00,23,44.28,55.13,34.69,27.5,0.51,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,0.22437535,13.559000000000001,0.0
381,1890,33SR029001,-85.316172,35.056969,31,2/25/19,7:00,7,36.08,55.45,36.08,18.47,0.48,2,0,2.61,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.013363475,0.171,0.0
4936,566,33I0075001,-85.163223,35.035571999999995,47,2/25/19,2:00,2,40.76,55.03,35.63,24.77,0.53,2,0,3.94,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,0.008703852,5.016,0.0
4820,4671,33SR320001,-85.163699,35.015214,110,2/25/19,19:00,19,48.33,54.93,34.75,31.22,0.51,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.2747641,2.6069999999999998,0.0
3582,2185,33SR002001,-85.328307,35.013733,27,2/25/19,8:00,8,36.62,55.27,35.94,18.56,0.47,2,0,2.16,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.017010622,5.742999999999999,0.0
4314,1066,33I0024002,-85.366708,35.027029,45,2/25/19,4:00,4,37.42,55.47,35.41,23.12,0.56,2,0,2.12,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.0076120803,4.085,0.0
3953,722,3305403001,-85.290524,35.041458,26,2/25/19,2:00,2,40.78,55.39,36.02,25.09,0.53,2,0,2.85,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,16,17,15,,0.0066383355,1.618,0.0
4050,4375,3301122001,-85.154861,35.042127,28,2/25/19,17:00,17,54.36,54.92,34.58,29.49,0.38,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.3332487,0.067,0.0
1557,1815,33I0075001,-85.203262,35.007414000000004,43,2/25/19,7:00,7,35.73,55.07,35.73,21.44,0.56,2,0,2.62,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,0.015126891,1.847,0.0
4269,3109,33SR008001,-85.307328,35.036143,32,2/25/19,12:00,12,46.72,55.36,35.89,23.45,0.4,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,0.18530639,8.089,0.0
580,1829,33I0075001,-85.174285,35.024637,38,2/25/19,7:00,7,35.95,55.08,35.95,21.1,0.54,2,0,3.27,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.01317448,4.038,0.0
1772,5851,3303552001,-85.286955,35.046753,27,2/25/19,23:00,23,44.33,55.36,34.44,27.41,0.51,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,0.24658516,1.365,0.0
1656,3283,330B207001,-85.238312,35.018858,43,2/25/19,13:00,13,48.97,54.98,34.58,24.54,0.38,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.27207956,0.147,0.0
1990,4695,33I0075001,-85.174239,35.02432,67,2/25/19,19:00,19,48.53,55.07,34.7,31.2,0.51,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.37356746,4.019,0.0
4849,1708,33SR027001,-85.308826,35.031481,26,2/25/19,6:00,6,37.56,55.38,36.11,23.29,0.56,2,0,2.1,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.008523778,5.013999999999999,0.0
1154,2924,33SR002001,-85.211314,35.013269,26,2/25/19,11:00,11,42.89,55.13,34.64,22.48,0.44,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.2616107,14.867,0.0
3072,5789,330B809001,-85.218956,34.998857,33,2/25/19,23:00,23,44.25,55.14,34.74,27.52,0.51,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,20,15,,0.17710629,0.077,0.0
3714,2374,33SR008001,-85.307328,35.036143,32,2/25/19,9:00,9,38.16,55.36,35.89,18.7,0.45,2,0,3.78,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,0.056117535,8.089,0.0
3530,3046,3303552001,-85.279898,35.043794,41,2/25/19,12:00,12,46.69,55.36,34.37,23.45,0.4,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.14705086,1.819,0.0
502,4236,3303556001,-85.222382,35.042901,48,2/25/19,17:00,17,54.76,55.18,34.37,29.29,0.37,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.32950336,3.323,0.0
5108,4680,33I0024002,-85.323702,35.02629,91,2/25/19,19:00,19,49.34,55.42,35.84,31.12,0.49,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.475802,7.082000000000001,0.0
5243,5532,33SR153001,-85.221427,35.091719,34,2/25/19,22:00,22,44.64,55.08,34.34,29.56,0.55,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,0.3787998,5.772,0.0
574,533,33SR320001,-85.173781,35.017884,67,2/25/19,2:00,2,40.79,55.07,35.68,24.88,0.53,2,0,3.31,0.2,rain,0.0003,0.0019,1551128400,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.007429023,1.9780000000000002,0.0
276,3968,33SR317001,-85.19034,35.073644,61,2/25/19,16:00,16,54.93,54.93,34.17,28.24,0.36,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.2725202,1.308,0.0
3771,2933,33SR027001,-85.308826,35.031481,26,2/25/19,11:00,11,43.57,55.38,35.91,21.45,0.41,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.1725619,5.013999999999999,0.0
4416,4648,33SR027001,-85.308826,35.031481,26,2/25/19,18:00,18,52.39,55.38,35.91,30.65,0.43,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.2529636,5.013999999999999,0.0
3855,4778,3303604001,-85.128355,35.044349,37,2/25/19,19:00,19,47.6,54.44,34.54,31.11,0.53,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,16,12,15,,0.31619912,3.707,0.0
2711,5661,33I0075001,-85.20989399999999,34.998664,83,2/25/19,23:00,23,44.19,55.11,34.75,27.5,0.52,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.31133702,1.014,0.0
2587,4527,33SR153001,-85.177195,35.028893,38,2/25/19,18:00,18,51.92,55.05,34.67,30.87,0.44,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.32048136,0.563,0.0
1242,2396,33SR002001,-85.211097,35.013904,29,2/25/19,9:00,9,38.55,55.13,35.75,20.48,0.48,2,0,5.77,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.11563078,14.907,0.0
3424,4481,3303556001,-85.222382,35.042901,48,2/25/19,18:00,18,52.13,55.18,34.37,30.76,0.44,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,16,24,15,,0.326119,3.323,0.0
3633,3995,330A271001,-85.308341,35.065196,47,2/25/19,16:00,16,55.21,55.21,34.05,27.89,0.35,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,0.15189578,0.225,0.0
3387,2453,33I0075001,-85.21086600000001,35.001294,162,2/25/19,10:00,10,40.68,55.12,35.73,22.15,0.47,2,0,10.0,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.12825702,1.202,0.0
2938,5736,33SR008001,-85.308526,35.062644,42,2/25/19,23:00,23,44.06,55.3,34.1,27.38,0.52,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.27879173,10.138,0.0
4441,1363,33SR317001,-85.209734,35.081593,35,2/25/19,5:00,5,37.94,54.76,35.97,23.16,0.55,2,0,4.65,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,13,1,14,24,15,,0.024932565,0.001,0.0
5419,1112,3305787001,-85.155058,35.030307,36,2/25/19,4:00,4,37.66,54.91,35.93,25.28,0.61,2,0,6.07,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.03232169,0.021,0.0
2729,2187,330E078001,-85.079303,35.086417,26,2/25/19,8:00,8,36.29,54.37,35.59,19.68,0.5,2,0,5.22,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.14632072,0.002,0.0
2725,4260,3304987001,-85.157359,35.026889000000004,43,2/25/19,17:00,17,54.39,54.92,34.67,29.54,0.38,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.3285116,0.878,0.0
3297,5498,330D462001,-85.21983,35.089088000000004,40,2/25/19,22:00,22,44.59,55.05,34.34,29.58,0.55,2,0,10.0,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,24,15,,0.09916274,0.008,0.0
1014,142,33SR153001,-85.221427,35.091719,34,2/25/19,0:00,0,53.56,61.13,45.53,49.91,0.87,2,0,4.06,0.36,rain,0.0149,0.1517,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,0.13196422,5.772,0.0
5504,1774,330C359001,-85.21546,35.009932,54,2/25/19,7:00,7,35.75,55.13,35.75,21.32,0.55,2,0,2.58,0.21,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.0067470246,0.083,0.0
1962,2567,33SR153001,-85.177195,35.028893,38,2/25/19,10:00,10,39.36,55.05,34.67,20.78,0.47,2,0,7.6,0.22,rain,0.0004,0.0018,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.58766466,0.563,1.0
