Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
5608,33SR002001,-85.328285,35.013727,27,2/25/19,22:00,22,44,55.46,34.14,26.92,0.51,2,0,10,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
939,3303549001,-85.306529,35.053585,28,2/25/19,3:00,3,39.01,55.56,34.26,25.84,0.59,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,,0.66
4987,330F888001,-85.149705,35.037485,45,2/25/19,20:00,20,45.8,54.87,34.55,27.14,0.48,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,,0.363
606,330A702001,-85.26761,35.034727,38,2/25/19,2:00,2,39.77,55.38,34.27,26.7,0.59,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.092
3358,3305770001,-85.243683,35.011387,31,2/25/19,13:00,13,48.37,55.06,34.45,20.19,0.32,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,,1.511
2174,33SR320001,-85.153227,35.008538,27,2/25/19,8:00,8,35.1,55.02,34.66,20.69,0.55,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.383
3829,330B809001,-85.218956,34.998857,33,2/25/19,15:00,15,53.8,55.2,34.4,23.43,0.3,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,20,15,,,0.077
949,33SR320001,-85.153227,35.008538,27,2/25/19,3:00,3,38.96,55.02,34.66,26.46,0.6,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.383
5501,3303590001,-85.3083,35.063253,39,2/25/19,22:00,22,43.75,55.49,34.15,26.64,0.51,2,0,10,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,,0.038
1306,33SR002001,-85.066688,35.085686,46,2/25/19,5:00,5,35.77,54.44,33.7,23.47,0.61,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,5,5,21,1,16,24,15,,,20.634
3732,33I0024002,-85.267436,35.019224,56,2/25/19,15:00,15,53.44,54.77,34.51,23.07,0.3,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,,10.993
4601,33SR002001,-85.211097,35.013904,29,2/25/19,18:00,18,51.71,55.2,34.33,26.73,0.38,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.907
1570,33I0075001,-85.203262,35.007414,43,2/25/19,6:00,6,34.92,55.13,34.36,22.59,0.6,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,,1.847
3540,33I0024002,-85.350032,35.028387,39,2/25/19,14:00,14,52.06,55.66,33.94,21.3,0.3,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,5.06
4579,33SR008001,-85.307328,35.036143,32,2/25/19,18:00,18,52.11,55.59,34.2,26.46,0.37,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,,8.089
4822,3304134001,-85.20734,35.147481,32,2/25/19,19:00,19,47.96,55.16,33.56,27.03,0.44,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,,1.307
5348,33I0024002,-85.228426,35.005312,28,2/25/19,21:00,21,45.03,55.2,34.4,26.81,0.49,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.559
220,33I0024002,-85.289703,35.018623,27,2/25/19,0:00,0,53.91,61.56,43,50.41,0.88,2,0,4.36,0.35,rain,0.0145,0.1455,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.528
2926,33SR320001,-85.149292,35.005439,26,2/25/19,11:00,11,41.89,54.97,34.68,19.15,0.4,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,3.804
4203,3305395001,-85.26321,35.081783,69,2/25/19,17:00,17,54.67,55.5,34.18,25.59,0.32,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,4,4,16,4,14,24,15,,,6.326
5597,3304988001,-85.156695,35.027055,28,2/25/19,22:00,22,43.48,54.95,34.59,26.38,0.51,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,,2.981
4136,3303552001,-85.286955,35.046753,27,2/25/19,16:00,16,55.53,55.53,34.3,24.42,0.3,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,,1.365
3664,33I0124001,-85.318217,35.039377,26,2/25/19,14:00,14,51.97,55.62,34.22,21.32,0.3,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,0.763
5795,330C858001,-85.242192,35.127346,33,2/25/19,23:00,23,42.3,55.45,33.94,26.11,0.52,2,0,10,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,4,0,2,2,2,12,4,19,18,15,,,0.09
2732,3305788001,-85.138005,35.05514,69,2/25/19,11:00,11,41.84,54.78,34.46,18.96,0.39,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,,0.196
3626,33I0024002,-85.28446,35.017606,29,2/25/19,14:00,14,51.73,55.52,34.29,21.44,0.3,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
3718,33SR320001,-85.173781,35.017884,67,2/25/19,15:00,15,53.77,55.02,34.64,23.81,0.31,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.978
3567,3303611001,-85.244059,35.01068,35,2/25/19,14:00,14,51.27,55.05,34.46,21.57,0.31,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,24,15,,,0.996
491,33I0075001,-85.206737,34.996081,255,2/25/19,2:00,2,40.01,55.31,34.68,27.04,0.59,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,,0.771
2333,3301122001,-85.149705,35.039818,36,2/25/19,9:00,9,36.64,54.87,34.54,19.26,0.49,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,,0.397
451,33SR029001,-85.316129,35.057348,28,2/25/19,1:00,1,40.85,55.68,34.17,27.04,0.58,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.196
582,33I0124001,-85.314266,35.047051,44,2/25/19,2:00,2,39.82,55.52,34.29,26.53,0.59,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,,1.399
957,33I0124001,-85.318867,35.035208,27,2/25/19,3:00,3,38.92,55.64,34.26,25.97,0.59,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,,0.445
5861,33I0075001,-85.210479,35.004212,26,2/25/19,23:00,23,42.8,55.18,34.37,26.49,0.52,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,,1.391
5817,3304995001,-85.186686,35.029063,30,2/25/19,23:00,23,42.52,54.92,34.29,26.35,0.52,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,18,4,17,28,15,,,0.699
5059,33I0075001,-85.196993,35.009159,33,2/25/19,20:00,20,46.32,55.07,34.36,27.16,0.47,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,2.228
4089,33SR008001,-85.307328,35.036143,32,2/25/19,16:00,16,55.59,55.59,34.2,24.39,0.3,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,,8.089
2667,330E416001,-85.173294,35.017551,27,2/25/19,10:00,10,38.99,55.01,34.65,18.53,0.43,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,,0.316
5019,33SR002001,-85.205773,35.017752,38,2/25/19,20:00,20,46.42,55.17,34.31,27.14,0.47,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,15.309
172,33I0024002,-85.322207,35.029902,31,2/25/19,0:00,0,54.77,62.32,43.1,50.7,0.86,2,0,1.89,0.35,rain,0.015,0.1523,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,,7.343
2297,33I0124001,-85.314266,35.047051,44,2/25/19,9:00,9,36.65,55.52,34.29,18.14,0.47,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,,1.399
1979,33I0075001,-85.184238,35.012866,107,2/25/19,8:00,8,35.1,55.07,34.67,20.44,0.55,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
3625,33I0075001,-85.201076,35.007825,29,2/25/19,14:00,14,51.32,55.11,34.36,22.02,0.31,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,1.976
4107,330B936001,-85.245409,34.996398,30,2/25/19,16:00,16,55.09,55.09,34.47,24.61,0.3,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,,0.115
4789,3303561001,-85.310664,35.052295,36,2/25/19,19:00,19,48.98,55.55,34.27,27,0.42,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,36,15,,,0.454
1864,3303580001,-85.166282,35.046274,34,2/25/19,7:00,7,34.48,55.12,34.48,21.49,0.59,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,1.538
4224,330C359001,-85.21546,35.009932,54,2/25/19,17:00,17,54.56,55.2,34.35,25.88,0.33,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,,0.083
2429,3301122001,-85.150941,35.040129,27,2/25/19,9:00,9,36.64,54.89,34.53,19.24,0.49,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.325
2361,3304459001,-85.312411,35.045297,33,2/25/19,9:00,9,36.63,55.54,34.25,18.16,0.47,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,,0.046
1803,33SR153001,-85.229018,35.104278,45,2/25/19,7:00,7,34.12,55.28,34.12,20.62,0.57,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.775
3969,330B598001,-85.189874,35.030545,61,2/25/19,16:00,16,55.03,55.03,34.26,24.97,0.31,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,12,4,19,28,15,,,0.118
5290,330A654001,-85.315306,35.039104,34,2/25/19,21:00,21,45.2,55.61,34.19,26.94,0.48,2,0,10,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.003
2827,3305787001,-85.155058,35.030307,36,2/25/19,11:00,11,41.89,54.94,34.57,18.95,0.39,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,,0.021
1540,33I0024002,-85.383202,35.018934,48,2/25/19,6:00,6,34.24,55.45,33.8,22.09,0.61,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,2.945
4806,330E315001,-85.13381,34.99941,34,2/25/19,19:00,19,47.34,54.69,34.57,27.38,0.46,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,,0.106
5296,330E315001,-85.13381,34.99941,34,2/25/19,21:00,21,44.05,54.69,34.57,26.78,0.5,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,,0.106
1075,3304987001,-85.157359,35.026889,43,2/25/19,4:00,4,37.98,54.95,34.59,25.7,0.61,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.878
1367,33SR153001,-85.221427,35.091719,34,2/25/19,5:00,5,36.7,55.18,34.16,22.9,0.57,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,,5.772
5144,33I0124001,-85.314338,35.049871,26,2/25/19,20:00,20,47,55.5,34.31,27.09,0.46,2,0,10,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,,1.596
2280,330A271001,-85.308341,35.065196,47,2/25/19,9:00,9,36.57,55.43,34.14,18.01,0.46,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.225
553,33I0075001,-85.205913,34.993245,52,2/25/19,2:00,2,40,55.3,34.67,27.04,0.59,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.576
3150,3301122001,-85.154861,35.042127,28,2/25/19,12:00,12,45.58,54.94,34.52,19.85,0.35,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.067
1674,3303549001,-85.306529,35.053585,28,2/25/19,6:00,6,34.9,55.56,34.26,21.91,0.59,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,,0.66
736,33I0075001,-85.206737,34.996081,255,2/25/19,3:00,3,39.25,55.31,34.68,26.46,0.6,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,,0.771
2304,33SR002001,-85.227894,35.012235,43,2/25/19,9:00,9,36.59,55.21,34.36,18.82,0.48,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,,13.843
3635,330B707001,-85.251282,35.015328,28,2/25/19,14:00,14,51.14,54.88,34.49,21.5,0.31,2,0,10,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,16,15,,,0.001
2369,33SR002001,-85.269492,35.022196,32,2/25/19,9:00,9,36.59,55.1,34.42,18.5,0.47,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,,10.607
1258,3303580001,-85.162464,35.044885,71,2/25/19,5:00,5,36.49,55.06,34.49,23.39,0.59,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,1.779
5653,3305747001,-85.132664,35.080045,107,2/25/19,23:00,23,41.97,54.5,33.99,26.09,0.53,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,,1.222
5636,33I0075001,-85.206737,34.996081,255,2/25/19,23:00,23,43.05,55.31,34.68,26.5,0.52,2,0,10,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,,0.771
441,33I0024002,-85.28446,35.017606,29,2/25/19,1:00,1,40.79,55.51,34.3,27.37,0.58,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
1768,3301145001,-85.05854,35.082749,58,2/25/19,7:00,7,33.71,54.38,33.71,21.93,0.62,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,22,15,,,6.876
2957,3304976001,-85.06329,35.08082,109,2/25/19,12:00,12,45.29,54.42,33.73,20.54,0.37,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,16,12,15,,,1.598
1351,33I0075001,-85.095544,35.078288,36,2/25/19,5:00,5,35.96,54.13,33.9,23.42,0.6,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,9.928
2918,3303570001,-85.288147,35.028961,27,2/25/19,11:00,11,42.12,55.51,34.25,17.89,0.37,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,0,2,2,2,16,4,16,30,15,,,0.687
735,3304986001,-85.158706,35.034528,268,2/25/19,3:00,3,38.88,54.99,34.55,26.25,0.6,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.464
3841,33SR002001,-85.273583,35.01572,32,2/25/19,15:00,15,53.79,55.15,34.43,23.06,0.3,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,16,24,15,,,10.096
2940,3304986001,-85.158706,35.034528,268,2/25/19,12:00,12,45.59,54.99,34.55,19.85,0.35,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.464
1707,330A675001,-85.263344,35.032718,26,2/25/19,6:00,6,34.96,55.08,34.38,22.16,0.59,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.174
2701,33I0024002,-85.368766,35.026324,144,2/25/19,11:00,11,42.37,55.78,33.68,17.64,0.36,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,,3.959
3082,33SR153001,-85.221427,35.091719,34,2/25/19,12:00,12,45.81,55.18,34.16,18.98,0.34,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,6,13,1,12,24,15,,,5.772
608,33SR002001,-85.183432,35.031699,38,2/25/19,2:00,2,39.47,54.8,34.31,26.85,0.6,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,,16.897
770,33I0024002,-85.221655,35.004334,70,2/25/19,3:00,3,39.07,55.2,34.39,26.4,0.6,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.951
1027,3305770001,-85.220466,35.004613,65,2/25/19,4:00,4,38.11,55.2,34.39,25.78,0.61,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,34,15,,,0.107
2846,330E315001,-85.13381,34.99941,34,2/25/19,11:00,11,41.73,54.69,34.57,19.35,0.4,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,,0.106
2825,3303580001,-85.156949,35.042868,36,2/25/19,11:00,11,41.92,54.98,34.51,18.86,0.39,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,2.117
584,33SR153001,-85.229114,35.104437,43,2/25/19,2:00,2,39.9,55.28,34.11,26.26,0.58,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.786
652,33I0124001,-85.314203,35.044153,32,2/25/19,2:00,2,39.73,55.55,34.24,26.55,0.59,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,,1.197
4250,33I0024002,-85.399306,34.9933,45,2/25/19,17:00,17,55.08,55.56,33.87,25.52,0.32,2,0,10,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,0.896
472,330E078001,-85.079303,35.086417,26,2/25/19,1:00,1,39.89,54.34,33.75,27.36,0.61,2,0,10,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,,0.002
3115,33SR029001,-85.316172,35.056969,31,2/25/19,12:00,12,45.99,55.67,34.18,18.63,0.33,2,0,10,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,,0.171
