,Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
3659,4902,33I0075001,-85.200274,35.008246,171,2/25/19,20:00,20,46.37,55.11,34.36,27.15,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.067061536,2.029,0.0
5358,4398,330A639001,-85.30835,35.031887,26,2/25/19,17:00,17,55.05,55.61,34.22,25.55,0.32,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,0.104444355,0.28800000000000003,0.0
1681,2614,33SR002001,-85.269492,35.022196,32,2/25/19,10:00,10,38.97,55.1,34.42,17.74,0.42,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,0.25630206,10.607000000000001,0.0
3463,3276,3304417001,-85.292119,35.039775,44,2/25/19,13:00,13,48.84,55.47,34.22,19.97,0.32,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.15709965,1.125,0.0
1616,790,3303587001,-85.26244,35.115281,57,2/25/19,3:00,3,38.6,55.34,33.97,25.29,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.02201246,1.6269999999999998,0.0
4070,5181,3304988001,-85.15562800000001,35.024501,70,2/25/19,21:00,21,44.52,54.94,34.6,26.73,0.49,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,26,15,,0.12811854,2.853,0.0
604,3940,33I0075001,-85.184679,35.01246,102,2/25/19,16:00,16,55.09,55.09,34.67,25.05,0.31,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.12139649,2.9739999999999998,0.0
1631,4268,33SR008001,-85.209287,34.989471,42,2/25/19,17:00,17,54.59,55.29,34.67,25.99,0.33,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.13545066,1.2819999999999998,0.0
5306,5563,3305770001,-85.24368299999999,35.011387,31,2/25/19,22:00,22,43.87,55.06,34.45,26.55,0.5,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,0.13590422,1.511,0.0
2961,5115,33SR002001,-85.220213,35.009919000000004,27,2/25/19,20:00,20,46.55,55.21,34.36,27.14,0.46,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.124298155,14.31,0.0
5768,2059,33SR002001,-85.22789399999999,35.012235,43,2/25/19,8:00,8,34.87,55.21,34.36,20.13,0.54,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.17259826,13.843,0.0
2675,1552,3303580001,-85.164109,35.044762,46,2/25/19,6:00,6,35.05,55.08,34.49,22.49,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.05664114,1.695,0.0
4086,3363,33I0124001,-85.31403900000001,35.044272,31,2/25/19,13:00,13,48.94,55.55,34.24,19.91,0.31,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.2701967,1.206,0.0
4108,4162,33I0075001,-85.193721,35.010071,26,2/25/19,16:00,16,55.19,55.19,34.67,24.98,0.31,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.17765795,2.427,0.0
718,3564,3303561001,-85.310664,35.052295,36,2/25/19,14:00,14,52.04,55.54,34.27,21.29,0.3,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,18,4,16,36,15,,0.14574905,0.45399999999999996,0.0
5294,2482,33I0075001,-85.200822,35.007894,71,2/25/19,10:00,10,38.95,55.11,34.36,18.34,0.43,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.121531986,1.9909999999999999,0.0
451,1256,33SR002001,-85.13423900000001,35.060689,76,2/25/19,5:00,5,36.36,54.68,34.45,23.39,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.020000905,20.339000000000002,0.0
2059,2385,33SR008001,-85.318282,35.083649,31,2/25/19,9:00,9,36.53,55.53,34.02,17.82,0.46,2,0,10.0,0.1,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,22,15,,0.18381943,11.995,0.0
1587,5875,33I0024002,-85.307401,35.027762,26,2/25/19,23:00,23,42.86,55.61,34.23,26.77,0.53,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,0.24483663,8.283999999999999,0.0
5297,5511,33SR153001,-85.245876,35.137652,38,2/25/19,22:00,22,43.2,55.31,33.7,26.21,0.51,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.22424605,9.335,0.0
1822,2768,33I0024002,-85.322434,35.028932,47,2/25/19,11:00,11,42.21,55.56,34.06,17.78,0.37,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.3174976,7.279,0.0
4959,5166,330C353001,-85.205213,35.008709,100,2/25/19,21:00,21,44.86,55.15,34.35,26.79,0.49,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.15905128,0.461,0.0
4845,5531,33I0075001,-85.21117,35.002679,34,2/25/19,22:00,22,43.77,55.19,34.38,26.52,0.5,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.0088817,1.2890000000000001,0.0
1640,5457,3303554001,-85.282862,35.038934999999995,51,2/25/19,22:00,22,43.85,55.51,34.21,26.62,0.5,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,16,4,16,44,15,,0.19140947,0.752,0.0
2640,2079,33SR002001,-85.205773,35.017752,38,2/25/19,8:00,8,34.84,55.16,34.31,20.24,0.55,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.09853697,15.309000000000001,0.0
2041,2590,33SR153001,-85.22510600000001,35.094661,35,2/25/19,10:00,10,39.31,55.27,34.17,17.58,0.41,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,0.18768747,6.062,0.0
1258,2346,33I0075001,-85.21117,35.002679,34,2/25/19,9:00,9,36.6,55.18,34.38,19.03,0.48,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.07640021,1.2890000000000001,0.0
246,530,33I0075001,-85.174239,35.02432,67,2/25/19,2:00,2,39.76,55.1,34.6,26.91,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.046751365,4.019,0.0
1364,3071,33SR320001,-85.154777,35.008124,36,2/25/19,12:00,12,45.58,55.03,34.66,20.01,0.36,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.15262564,3.4210000000000003,0.0
1796,1378,3303577001,-85.24641899999999,35.023643,33,2/25/19,5:00,5,36.67,54.89,34.46,23.28,0.58,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,0.023750504,1.62,0.0
4361,5635,3304986001,-85.15870600000001,35.034528,268,2/25/19,23:00,23,42.57,54.99,34.55,26.28,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.20230357,1.464,0.0
5452,3340,330D127001,-85.158821,35.200613,33,2/25/19,13:00,13,49.18,55.11,33.73,20.33,0.32,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,36,15,,0.14653943,0.002,0.0
5437,4618,3304996001,-85.187659,35.029911,28,2/25/19,18:00,18,51.31,54.95,34.28,26.8,0.38,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,0.07800481,0.019,0.0
5694,1291,33I0075001,-85.078216,35.082937,51,2/25/19,5:00,5,35.83,54.41,33.76,23.45,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.009114141,10.956,0.0
1981,1240,33I0075001,-85.078179,35.082723,112,2/25/19,5:00,5,35.84,54.4,33.76,23.45,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.0091138445,10.954,0.0
5308,4498,33SR153001,-85.22901800000001,35.104278,45,2/25/19,18:00,18,51.7,55.28,34.11,26.57,0.37,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,0.1595238,6.775,0.0
950,4852,330B854001,-85.207332,34.988878,28,2/25/19,19:00,19,48.46,55.29,34.66,27.26,0.43,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,0.065896355,0.051,0.0
4921,2917,33I0124001,-85.318867,35.035208000000004,27,2/25/19,11:00,11,42.23,55.64,34.25,17.75,0.37,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,0.24449101,0.445,0.0
5112,5222,3305403001,-85.290932,35.041926000000004,47,2/25/19,21:00,21,45.12,55.47,34.22,26.86,0.48,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,17,15,,0.1486774,1.653,0.0
623,5251,3303552001,-85.279898,35.043794,41,2/25/19,21:00,21,45.21,55.53,34.22,26.83,0.48,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,16,24,15,,0.24417706,1.819,0.0
4737,4793,33SR317001,-85.209734,35.081593,35,2/25/19,19:00,19,47.81,54.9,34.14,27.12,0.44,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,13,1,14,24,15,,0.1296271,0.001,0.0
4147,3075,33SR008001,-85.206802,34.989515000000004,36,2/25/19,12:00,12,45.69,55.29,34.67,19.59,0.35,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.16110018,1.1420000000000001,0.0
2532,629,33SR320001,-85.168677,35.017790000000005,35,2/25/19,2:00,2,39.69,54.93,34.66,26.95,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,0.02216294,2.271,0.0
1016,3731,33I0024002,-85.36030699999999,35.028245,56,2/25/19,15:00,15,54.3,55.57,33.91,22.88,0.29,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.39470467,4.46,0.0
4634,2722,3304986001,-85.153824,35.041303000000006,82,2/25/19,11:00,11,41.89,54.93,34.52,18.89,0.39,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,0.18874243,2.1630000000000003,0.0
1526,178,33I0124001,-85.31403900000001,35.044272,31,2/25/19,0:00,0,54.51,62.08,42.91,50.59,0.87,2,0,1.86,0.35,rain,0.0152,0.1541,1550995200,clear-night,rain,Clear,Light Rain,0,0,1,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.16091205,1.206,0.0
2393,1915,33I0075001,-85.17253000000001,35.027345000000004,28,2/25/19,7:00,7,34.59,55.06,34.59,21.6,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,0.109142855,4.247,0.0
1644,4287,33SR153001,-85.246697,35.182577,38,2/25/19,17:00,17,54.36,55.26,33.46,25.59,0.33,2,0,10.0,0.1,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.04373974,12.481,0.0
3964,2873,33I0124001,-85.31403900000001,35.044272,31,2/25/19,11:00,11,42.2,55.55,34.24,17.71,0.37,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,0.24280208,1.206,0.0
4736,3367,3304995001,-85.186686,35.029063,30,2/25/19,13:00,13,48.37,54.92,34.29,20.75,0.33,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,28,15,,0.26280233,0.6990000000000001,0.0
3501,259,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,1:00,1,40.78,55.47,34.31,27.38,0.59,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.041737135,10.02,0.0
1921,3204,33I0075001,-85.184238,35.012865999999995,107,2/25/19,13:00,13,48.47,55.07,34.67,20.83,0.33,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,0.1365925,3.01,0.0
4886,946,33SR153001,-85.239439,35.12384,28,2/25/19,3:00,3,38.66,55.45,33.95,25.23,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.051314298,8.305,0.0
1382,5234,33I0075001,-85.206471,34.993709,45,2/25/19,21:00,21,45.06,55.3,34.67,26.82,0.49,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.30430204,0.62,0.0
2793,4039,33SR002001,-85.205773,35.017752,38,2/25/19,16:00,16,55.17,55.17,34.31,24.87,0.31,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.16836429,15.309000000000001,0.0
660,3214,33I0024002,-85.38050600000001,35.021426,79,2/25/19,13:00,13,48.91,55.47,33.78,19.91,0.31,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.35753724,3.177,0.0
2321,727,330A675001,-85.26334399999999,35.032718,26,2/25/19,2:00,2,39.65,55.08,34.39,26.73,0.6,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.035115026,0.174,0.0
592,2143,330D198001,-85.200011,35.054571,30,2/25/19,8:00,8,34.78,55.16,34.19,20.0,0.54,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,28,15,,0.04242178,0.301,0.0
2429,871,33SR008001,-85.30963299999999,35.052314,35,2/25/19,3:00,3,38.99,55.54,34.27,25.85,0.59,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,23,15,,0.03460614,9.415,0.0
1945,4550,33SR153001,-85.22510600000001,35.094661,35,2/25/19,18:00,18,51.64,55.27,34.17,26.6,0.38,2,0,10.0,0.09,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,0.31743753,6.062,0.0
1609,2459,3305767001,-85.260666,35.041707,120,2/25/19,10:00,10,38.92,54.92,34.4,17.65,0.42,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.11571584,0.308,0.0
2352,249,3305787001,-85.15314599999999,35.030081,157,2/25/19,1:00,1,40.43,54.92,34.58,27.51,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.01469634,0.129,0.0
2464,3714,33SR002001,-85.24646800000001,35.024158,69,2/25/19,15:00,15,53.57,54.89,34.46,23.13,0.3,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.1776657,12.466,0.0
1066,2206,33I0075001,-85.206737,34.996081,255,2/25/19,9:00,9,36.75,55.31,34.68,19.11,0.48,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.17958207,0.7709999999999999,0.0
1320,2509,330C359001,-85.21546,35.009932,54,2/25/19,10:00,10,38.96,55.2,34.35,18.2,0.43,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,0,2,3,3,12,4,19,34,15,,0.10262135,0.083,0.0
2235,2911,3303552001,-85.286955,35.046753,27,2/25/19,11:00,11,42.18,55.53,34.3,17.8,0.37,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,0.2091974,1.365,0.0
1977,1806,3304417001,-85.292119,35.039775,44,2/25/19,7:00,7,34.22,55.47,34.22,20.95,0.58,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.097878784,1.125,0.0
958,4173,33I0024002,-85.237709,35.008661,127,2/25/19,17:00,17,54.57,55.17,34.41,25.74,0.33,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,0.14792192,12.981,0.0
1975,1218,33SR027001,-85.308826,35.031481,26,2/25/19,4:00,4,37.85,55.61,34.22,25.39,0.6,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,16,24,15,,0.024717567,5.013999999999999,0.0
3026,2720,33I0024002,-85.323702,35.02629,91,2/25/19,11:00,11,42.21,55.57,34.07,17.79,0.37,2,0,10.0,0.09,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,4,7,2,1,11,24,15,,0.31857762,7.082000000000001,0.0
3448,2207,33I0075001,-85.200274,35.008246,171,2/25/19,9:00,9,36.59,55.1,34.36,19.08,0.49,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.10826087,2.029,0.0
5509,4781,33I0075001,-85.09554399999999,35.078288,36,2/25/19,19:00,19,46.33,54.13,33.9,27.3,0.47,2,0,10.0,0.08,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,0.010944738,9.927999999999999,0.0
4644,1471,33I0075001,-85.206737,34.996081,255,2/25/19,6:00,6,35.28,55.31,34.68,22.64,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.13412684,0.7709999999999999,0.0
1100,5108,3304996001,-85.187659,35.029911,28,2/25/19,20:00,20,46.09,54.95,34.28,27.13,0.47,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,28,15,,0.060979206,0.019,0.0
4346,4762,330C656001,-85.291474,35.119695,41,2/25/19,19:00,19,48.21,55.25,33.95,26.91,0.43,2,0,10.0,0.1,rain,0.0003,0.0019,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.19100432,0.052000000000000005,0.0
3746,2434,33SR002001,-85.211314,35.013269,26,2/25/19,9:00,9,36.59,55.2,34.33,18.95,0.48,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.21821769,14.867,0.0
924,5865,33I0024002,-85.259012,35.019636,26,2/25/19,23:00,23,42.91,54.63,34.52,26.56,0.52,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.035595868,11.532,0.0
1018,5104,3303549001,-85.306529,35.053585,28,2/25/19,20:00,20,46.99,55.56,34.26,27.08,0.46,2,0,10.0,0.09,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,0.30248037,0.66,0.0
3441,460,33SR002001,-85.220213,35.009919000000004,27,2/25/19,1:00,1,40.75,55.2,34.36,27.56,0.59,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.03340087,14.31,0.0
2424,5333,3304987001,-85.155546,35.030221000000004,29,2/25/19,21:00,21,44.5,54.95,34.57,26.72,0.49,2,0,10.0,0.08,rain,0.0002,0.0015,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,0.18416259,1.127,0.0
3732,1899,33SR321001,-85.0667,35.059606,30,2/25/19,7:00,7,34.31,54.52,34.31,22.02,0.6,2,0,10.0,0.08,rain,0.0001,0.0015,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,21,1,16,12,15,,0.04173166,5.415,0.0
