Index,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
5622,3305403001,-85.290524,35.041458,26,2/25/19,22:00,22,44.02,55.83,34.92,26.99,0.51,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,16,17,15,,,1.618
3353,33I0124001,-85.314339,35.049113,32,2/25/19,13:00,13,49.18,55.62,35.09,20.63,0.32,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,,1.543
1688,33SR002001,-85.328285,35.013727,27,2/25/19,6:00,6,36.06,55.71,35.16,22.98,0.59,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
5400,330A390001,-85.290431,35.048719,119,2/25/19,22:00,22,44.31,55.89,35.05,26.97,0.5,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,24,15,,,0.479
3842,3304134001,-85.20734,35.147481,32,2/25/19,15:00,15,54.57,55.4,34,23.74,0.3,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,18,4,16,20,15,,,1.307
4596,33SR008001,-85.309399,35.045763,30,2/25/19,18:00,18,52.27,55.84,35,26.86,0.37,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,46,15,,,8.968
3007,3303554001,-85.282862,35.038935,51,2/25/19,12:00,12,45.99,55.72,34.91,19.57,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,16,4,16,44,15,,,0.752
4180,33I0075001,-85.078179,35.082723,112,2/25/19,17:00,17,53.23,54.31,33.75,26.96,0.36,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,10.954
3582,3303559001,-85.311782,35.05227,34,2/25/19,14:00,14,52.25,55.66,35.04,21.87,0.3,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,40,15,,,1.003
5853,33SR002001,-85.328285,35.013727,27,2/25/19,23:00,23,43.02,55.87,34.95,27.13,0.53,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
1648,33I0124001,-85.314039,35.044272,31,2/25/19,6:00,6,36.07,55.69,35.23,22.7,0.58,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,6,2,1,11,24,15,,,1.206
2983,33SR320001,-85.173781,35.017884,67,2/25/19,12:00,12,45.68,55.26,34.91,20.51,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,,1.978
2090,3303580001,-85.156949,35.042868,36,2/25/19,8:00,8,35.48,55.23,35.39,21.81,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,2.117
1091,3303590001,-85.3083,35.063253,39,2/25/19,4:00,4,39.05,55.6,35.1,24.59,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,,0.038
2727,33I0075001,-85.200822,35.007894,71,2/25/19,11:00,11,42.14,55.35,34.75,21.49,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,1.991
1313,33SR153001,-85.229018,35.104278,45,2/25/19,5:00,5,37.83,55.54,35,23.35,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,,6.775
2700,33I0024002,-85.297892,35.021809,145,2/25/19,11:00,11,42.43,55.81,35.01,20.96,0.42,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.966
3025,33I0024002,-85.399306,34.9933,45,2/25/19,12:00,12,46.15,55.8,34.85,19.55,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,0.896
2236,33SR002001,-85.134239,35.060689,76,2/25/19,9:00,9,37.09,54.94,35.31,20.98,0.52,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,20.339
2211,33I0024002,-85.368766,35.026324,144,2/25/19,9:00,9,36.95,55.9,34.6,20.11,0.5,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,,3.959
3027,330F888001,-85.149705,35.037485,45,2/25/19,12:00,12,45.65,55.12,34.73,20.67,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,,0.363
2958,3305747001,-85.132664,35.080045,107,2/25/19,12:00,12,45.48,54.78,34.17,20.63,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,,1.222
478,330A639001,-85.30835,35.031887,26,2/25/19,1:00,1,42.29,55.79,35.25,26.64,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,12,4,19,28,15,,,0.288
1079,33SR002001,-85.227894,35.012235,43,2/25/19,4:00,4,39.34,55.46,35.44,25.21,0.57,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,,13.843
5783,3303577001,-85.247288,35.023823,34,2/25/19,23:00,23,43,55.3,35.05,26.74,0.52,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,,1.611
3480,3303578001,-85.220198,35.042164,61,2/25/19,14:00,14,51.86,55.54,34.69,22.33,0.31,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,16,42,15,,,3.621
418,3305770001,-85.243683,35.011387,31,2/25/19,1:00,1,42.22,55.31,35.57,26.94,0.54,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,1,3,3,18,4,16,40,15,,,1.511
5308,330E643001,-85.184651,35.030289,32,2/25/19,21:00,21,44.78,55.18,34.61,27.19,0.5,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,26,15,,,0.037
946,33SR153001,-85.239439,35.12384,28,2/25/19,3:00,3,40.04,55.74,34.74,24.68,0.54,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,8.305
1707,330A675001,-85.263344,35.032718,26,2/25/19,6:00,6,36.35,55.33,35.45,22.91,0.58,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.174
414,33SR008001,-85.307328,35.036143,32,2/25/19,1:00,1,42.28,55.77,35.23,26.62,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,21,1,16,36,15,,,8.089
1421,33I0024002,-85.28446,35.017606,29,2/25/19,5:00,5,37.82,55.75,35.4,24.07,0.57,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
2985,33I0075001,-85.163861,35.035266,65,2/25/19,12:00,12,45.7,55.23,34.8,20.54,0.36,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,4.977
5540,33SR002001,-85.212241,35.012306,34,2/25/19,22:00,22,43.99,55.58,34.78,26.89,0.51,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,,14.783
5614,3301122001,-85.150941,35.040129,27,2/25/19,22:00,22,43.6,55.14,34.72,26.76,0.51,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,,0.325
2550,33I0075001,-85.203262,35.007414,43,2/25/19,10:00,10,39.31,55.38,34.76,20.72,0.47,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,15,,,1.847
2977,3305788001,-85.138005,35.05514,69,2/25/19,12:00,12,45.63,55.04,34.62,20.7,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,17,18,15,,,0.196
4625,33SR002001,-85.220213,35.009919,27,2/25/19,18:00,18,51.91,55.59,34.85,27.08,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,,14.31
124,330C910001,-85.252215,35.146073,37,2/25/19,0:00,0,53.54,60.15,44.93,49.93,0.88,2,,4.39,0.36,rain,0.0161,0.17,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,0,2,2,2,12,4,19,18,15,,,0.444
3158,33SR002001,-85.328285,35.013727,27,2/25/19,12:00,12,46.06,55.71,34.95,19.57,0.34,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,,5.744
4810,330D127001,-85.158821,35.200613,33,2/25/19,19:00,19,47.64,54.94,34.22,27.48,0.45,2,,10,0.16,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,36,15,,,0.002
4395,33I0024002,-85.259012,35.019636,26,2/25/19,17:00,17,54.32,55.02,35.14,26.01,0.33,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,,11.532
4017,3303573001,-85.279681,35.017935,43,2/25/19,16:00,16,55.83,55.83,35.02,24.86,0.3,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,16,12,15,,,0.097
605,330F888001,-85.149653,35.034718,38,2/25/19,2:00,2,41.01,55.11,35.42,26.32,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,,0.443
4584,3304418001,-85.25651,35.051718,31,2/25/19,18:00,18,51.54,55.43,34.95,26.91,0.38,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,34,15,,,1.572
196,33I0024002,-85.28446,35.017606,29,2/25/19,0:00,0,53.84,61.5,45.14,50.35,0.88,2,,4.48,0.35,rain,0.0143,0.1456,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,2,2,6,7,2,1,11,36,15,,,9.834
4378,33SR002001,-85.198298,35.022448,27,2/25/19,17:00,17,54.72,55.47,34.67,26.36,0.33,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,15.844
5299,330B809001,-85.218956,34.998857,33,2/25/19,21:00,21,45.29,55.59,34.88,27.25,0.49,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,20,15,,,0.077
972,330A675001,-85.263344,35.032718,26,2/25/19,3:00,3,40.21,55.33,35.45,25.54,0.55,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,,0.174
920,33SR320001,-85.184253,35.017209,30,2/25/19,3:00,3,40.29,55.24,35.62,25.79,0.56,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,,1.363
731,33I0075001,-85.16582,35.033426,26,2/25/19,2:00,2,41.08,55.19,35.47,26.31,0.55,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,2,1,11,36,18,,,4.809
4766,3303590001,-85.3083,35.063253,39,2/25/19,19:00,19,48.91,55.77,34.88,27.43,0.43,2,,10,0.15,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,,0.038
2887,3303556001,-85.237299,35.047083,29,2/25/19,11:00,11,42.08,55.26,34.87,21,0.43,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,0,2,2,2,18,4,16,12,15,,,2.418
2849,330B809001,-85.218956,34.998857,33,2/25/19,11:00,11,42.16,55.44,34.88,21.41,0.43,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,20,15,,,0.077
1419,330A343001,-85.312571,35.046047,29,2/25/19,5:00,5,37.75,55.66,35.26,23.75,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,12,4,19,20,15,,,0.004
4235,33I0024002,-85.383202,35.018934,48,2/25/19,17:00,17,55.14,55.76,34.7,25.9,0.32,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,,2.945
1151,3304986001,-85.159779,35.035252,32,2/25/19,4:00,4,39.22,55.23,35.43,25.15,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.482
4270,3303580001,-85.160208,35.044088,41,2/25/19,17:00,17,54.44,55.29,34.73,26.57,0.34,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,18,4,14,24,15,,,1.915
3002,330D228001,-85.197621,35.083886,52,2/25/19,12:00,12,45.78,55.21,34.47,20.01,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,26,15,,,0.059
2945,33I0024002,-85.297892,35.021809,145,2/25/19,12:00,12,46,55.81,35.01,19.61,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.966
1665,33I0075001,-85.201076,35.007825,29,2/25/19,6:00,6,36.3,55.36,35.36,23.38,0.59,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,1.976
1320,3304987001,-85.157359,35.026889,43,2/25/19,5:00,5,37.87,55.19,35.46,24.32,0.58,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,4,4,18,4,14,24,15,,,0.878
2996,33I0024002,-85.360307,35.028245,56,2/25/19,12:00,12,46.12,55.76,34.74,19.41,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,,4.46
3098,33SR317001,-85.136543,35.06093,33,2/25/19,12:00,12,45.6,54.98,34.61,20.69,0.37,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,,4.651
5630,33I0024002,-85.307401,35.027762,26,2/25/19,22:00,22,44.1,55.97,34.99,27.1,0.51,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,15,,,8.284
1093,33SR153001,-85.214113,35.087611,38,2/25/19,4:00,4,39.12,55.31,35.08,24.6,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,,5.272
171,3304986001,-85.159779,35.035252,32,2/25/19,0:00,0,54.03,60.56,45.12,50.37,0.87,2,,6.92,0.35,rain,0.0126,0.1294,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,,1.482
5172,3304986001,-85.153824,35.041303,82,2/25/19,21:00,21,44.72,55.18,34.73,27.17,0.5,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,,2.163
4424,33I0024002,-85.281292,35.016831,112,2/25/19,18:00,18,52.25,55.86,35.02,26.93,0.37,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,,10.02
2466,33SR320001,-85.163699,35.015214,110,2/25/19,10:00,10,39.3,55.2,34.86,20.91,0.47,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,21,1,14,22,15,,,2.607
4092,33I0024002,-85.322207,35.029902,31,2/25/19,16:00,16,56.01,56.01,35.15,24.78,0.3,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,2,1,11,24,15,,,7.343
3947,3304986001,-85.153824,35.041303,82,2/25/19,16:00,16,55.18,55.18,34.73,25.65,0.32,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,,2.163
854,33SR002001,-85.205773,35.017752,38,2/25/19,3:00,3,40.3,55.41,35.31,25.77,0.56,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,,15.309
2323,33SR002001,-85.183432,35.031699,38,2/25/19,9:00,9,37.21,55.06,35.23,20.96,0.51,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,13,1,14,24,15,,,16.897
3333,3303577001,-85.247288,35.023823,34,2/25/19,13:00,13,48.47,55.16,35.06,20.88,0.33,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,10,15,,,1.611
1125,330A654001,-85.315306,35.039104,34,2/25/19,4:00,4,39.11,55.77,35.2,24.75,0.56,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,,0.003
4162,33I0075001,-85.193721,35.010071,26,2/25/19,16:00,16,55.55,55.55,35.03,25.4,0.31,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,,2.427
5234,33I0075001,-85.206471,34.993709,45,2/25/19,21:00,21,45.36,55.68,35.1,27.26,0.49,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,,0.62
350,3303580001,-85.160208,35.044088,41,2/25/19,1:00,1,42.13,55.28,35.38,26.77,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,4,4,18,4,14,24,15,,,1.915
2469,33I0075001,-85.184238,35.012866,107,2/25/19,10:00,10,39.35,55.31,34.98,20.8,0.47,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,8,8,2,1,11,48,18,,,3.01
4432,33I0024002,-85.238046,35.008957,97,2/25/19,18:00,18,51.91,55.56,34.99,27,0.38,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,7,2,1,11,36,18,,,12.956
2405,33I0075001,-85.17253,35.027345,28,2/25/19,9:00,9,37.34,55.31,35.5,21.06,0.51,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,6,2,1,11,36,18,,,4.247
3710,33I0024002,-85.221655,35.004334,70,2/25/19,15:00,15,54.03,55.45,34.88,23.78,0.31,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,18,,,13.951
750,33I0075001,-85.078179,35.082723,112,2/25/19,3:00,3,39.49,54.67,34.61,25.67,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,8,8,2,1,11,48,18,,,10.954
3032,33I0124001,-85.314266,35.047051,44,2/25/19,12:00,12,46.08,55.64,35.06,19.44,0.34,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,5,5,2,1,11,24,15,,,1.399
1686,3303552001,-85.286955,35.046753,27,2/25/19,6:00,6,36.28,55.71,35.32,22.71,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,,1.365
2004,330F888001,-85.151823,35.036959,66,2/25/19,8:00,8,35.49,55.15,35.41,21.89,0.57,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,,0.273
562,3303577001,-85.251611,35.014733,48,2/25/19,2:00,2,41.11,55.13,35.62,26.35,0.55,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,16,10,15,,,0.934
4819,33SR002001,-85.269492,35.022196,32,2/25/19,19:00,19,48.49,55.5,35.08,27.53,0.44,2,,10,0.14,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,,10.607
706,3303552001,-85.286955,35.046753,27,2/25/19,2:00,2,41.56,55.7,35.32,26.05,0.54,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,,1.365
2689,3304983001,-85.27164,35.009454,26,2/25/19,10:00,10,39.25,54.98,35.2,20.33,0.46,2,,10,0.12,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,,0.395
3080,33SR153001,-85.225106,35.094661,35,2/25/19,12:00,12,46.11,55.52,34.71,19.71,0.35,2,,10,0.13,rain,0.0005,0.002,1551078000,partly-cloudy-night,clear-day,Partly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,4,4,13,1,12,24,15,,,6.062
