BLM,ELM,County,Route,Sp. Case,Co. Seq.,Road_Name,Adm. Sys.,Gov. Cont.,Func. Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,Sp Systems 2,Sp Systems 3,State Aid Code,US Rte Nbr,US Rte Nbr 2,HPMS Sect ID,State Route Designation
0,0.352,33,0A497,0,1,ANDERSON AVE,12,4,19,52,52,,,,,,,,
0,0.297,33,0A498,0,1,BEECH ST S,12,4,19,52,52,,,,,,,,
0,0.357,33,0A499,0,1,WILLOW ST S,12,4,19,52,52,,,,,,,,
0,0.101,33,0A500,0,1,E 16TH ST,12,4,19,52,52,,,,,,,,
0.101,0.165,33,0A500,0,1,FILLMORE ST,12,4,19,52,52,,,,,,,,
0,0.146,33,0A501,0,1,GULF ST,12,4,19,52,52,,,,,,,,
0,0.05,33,0A502,0,1,OLIVE ST,12,4,19,52,52,,,,,,,,
0,0.114,33,0A503,0,1,POLK ST,12,4,19,52,52,,,,,,,,
0,0.063,33,0A504,0,1,FAGAN ST,12,4,19,52,52,,,,,,,,
0,0.072,33,0A505,0,1,CEMETERY ST,12,4,19,52,52,,,,,,,,
0,0.651,33,0A506,0,1,E 13TH ST,12,4,19,52,52,,,,,,,,
0,0.019,33,0A507,0,1,UNION AVE,12,4,19,52,52,,,,,,,,
0,0.042,33,0A508,0,1,ANDERSON AVE,12,4,19,52,52,,,,,,,,
0,0.092,33,0A509,0,1,HOLTZCLAW AVE S,12,4,19,52,52,,,,,,,,
0,0.12,33,0A510,0,1,S BUCKLEY ST,12,4,19,52,52,,,,,,,,
0,0.486,33,0A511,0,1,WATKINS AVE S,12,4,19,52,52,,,,,,,,
0,0.49,33,0A512,0,1,LYERLY ST S,12,4,19,52,52,,,,,,,,
0,0.061,33,0A513,0,1,CLIFTON PL,12,4,19,52,52,,,,,,,,
0,0.099,33,0A514,0,1,BUCKLEY ST,12,4,19,52,52,,,,,,,,
0,0.484,33,0A515,0,1,E 14TH ST,12,4,19,52,52,,,,,,,,
0,0.364,33,0A516,0,1,E 13TH ST,12,4,19,52,52,,,,,,,,
0,0.488,33,0A517,0,1,12TH ST E,12,4,19,52,52,,,,,,,,
0,0.172,33,0A518,0,1,BENNETT AVE,12,4,19,52,52,,,,,,,,
0,0.129,33,0A519,0,1,BUCKLEY ST,12,4,19,52,52,,,,,,,,
0,0.183,33,0A520,0,1,BUCKLEY ST,12,4,19,52,52,,,,,,,,
0,0.075,33,0A521,0,1,ANDERSON AVE,12,4,19,52,52,,,,,,,,
0.075,0.309,33,0A521,0,1,PEACH TREE DR,12,4,19,52,52,,,,,,,,
0,0.066,33,0A522,0,1,THORN ALLEY,12,4,19,52,52,,,,,,,,
0,0.1,33,0A523,0,1,DUNCAN AVE,12,4,19,52,52,,,,,,,,
0,0.13,33,0A524,0,1,CHAMBERLAIN AVE,12,4,19,52,52,,,,,,,,
0,0.205,33,0A525,0,1,OLD CLEVELAND PK,12,4,19,52,52,,,,,,,,
0,0.184,33,0A526,0,1,17TH ST E,12,4,19,52,52,,,,,,,,
0,0.186,33,0A527,0,1,BEECH ST S,12,4,19,52,52,,,,,,,,
0,0.138,33,0A529,0,1,KELLY ST,12,4,19,52,52,,,,,,,,
0,0.064,33,0A530,0,1,LEE ROBERSON ST,12,4,19,52,52,,,,,,,,
0,0.086,33,0A531,0,1,WILHOIT ST,12,4,19,52,52,,,,,,,,
0.086,0.196,33,0A531,0,1,ROSSVILLE AVE,12,4,19,52,52,,,,,,,,
0.196,0.363,33,0A531,0,1,WASHINGTON ST,12,4,19,52,52,,,,,,,,
0,0.207,33,0A533,0,1,KYLE ST,12,4,19,52,52,,,,,,,,
0,0.162,33,0A535,0,1,WOODWARD AVE,12,4,19,52,52,,,,,,,,
0,0.041,33,0A536,0,1,MATLOCK ST,12,4,19,52,52,,,,,,,,
0,0.285,33,0A537,0,1,BENNETT AVE,12,4,19,52,52,,,,,,,,
0,0.222,33,0A538,0,1,12TH ST E,12,4,19,52,52,,,,,,,,
0,0.221,33,0A539,0,1,E 13TH ST,12,4,19,52,52,,,,,,,,
0,0.146,33,0A540,0,1,RINGGOLD RD,12,4,19,52,52,,,,,,,,
0,0.065,33,0A541,0,1,WOODWARD AVE,12,4,19,52,52,,,,,,,,
0,0.225,33,0A542,0,1,E 14TH ST,12,4,19,52,52,,,,,,,,
0,0.113,33,0A543,0,1,LEWIS ST,12,4,19,52,52,,,,,,,,
0,0.272,33,0A544,0,1,ANDERSON AVE,12,4,19,52,52,,,,,,,,
0.272,0.447,33,0A544,0,1,CAREY AVE,12,4,19,52,52,,,,,,,,
0,0.17,33,0A545,0,1,RYAN ST,12,4,19,52,52,,,,,,,,
0.17,0.534,33,0A545,0,1,17TH ST E,12,4,19,52,52,,,,,,,,
0,0.423,33,0A546,0,1,E 18TH ST,12,4,19,52,52,,,,,,,,
0.423,0.474,33,0A546,0,1,YOUNG ST,12,4,19,52,52,,,,,,,,
0,0.506,33,0A547,0,1,S WATKINS ST,12,4,19,52,52,,,,,,,,
0,0.083,33,0A548,0,1,E 18TH STREET PL,12,4,19,52,52,,,,,,,,
0,0.24,33,0A549,0,1,S LYERLY ST,12,4,19,52,52,,,,,,,,
0,0.215,33,0A550,0,1,E 17TH ST,12,4,19,52,52,,,,,,,,
0,0.025,33,0A551,0,1,GLENVIEW PL,11,2,19,,52,,,,,,,,
0,0.093,33,0A552,0,1,S LYERLY ST,12,4,19,52,52,,,,,,,,
0.093,0.483,33,0A552,0,1,E 19TH ST,12,4,19,52,52,,,,,,,,
0.483,0.507,33,0A552,0,1,GRAND VIEW AVE,12,4,19,52,52,,,,,,,,
0,0.137,33,0A553,0,1,E 16TH ST,12,4,19,52,52,,,,,,,,
0,0.454,33,0A554,0,1,E 21ST ST,12,4,19,52,52,,,,,,,,
0,0.067,33,0A555,0,1,ASH ST,12,4,19,52,52,,,,,,,,
0,0.176,33,0A556,0,1,S LYERLY ST,12,4,19,52,52,,,,,,,,
0,0.08,33,0A557,0,1,E 19TH ST,12,4,19,52,52,,,,,,,,
0,0.094,33,0A558,0,1,BUCKLEY ST,12,4,19,52,52,,,,,,,,
0,0.093,33,0A559,0,1,RANDOLPH ST,12,4,19,52,52,,,,,,,,
0,0.052,33,0A560,0,1,WILLS ST,12,4,19,52,52,,,,,,,,
0,0.036,33,0A561,0,1,ETHRIDGE LN,11,2,19,,52,,,,,,,,
0,0.079,33,0A562,0,1,RANDOLPH ST,12,4,19,52,52,,,,,,,,
0,0.056,33,0A563,0,1,12TH AVE,12,4,19,52,52,,,,,,,,
0.056,0.09,33,0A563,0,1,HOYT ST,12,4,19,52,52,,,,,,,,
0,0.163,33,0A564,0,1,LYNNBROOK AVE,12,4,19,52,52,,,,,,,,
0,0.352,33,0A565,0,1,MULBERRY ST,12,4,19,52,52,,,,,,,,
0,0.378,33,0A566,0,1,BEECH ST S,12,4,19,52,52,,,,,,,,
0,0.249,33,0A567,0,1,E 16TH ST,12,4,19,52,52,,,,,,,,
0,0.249,33,0A568,0,1,E 18TH ST,12,4,19,52,52,,,,,,,,
0,0.183,33,0A569,0,1,E 20TH ST,12,4,19,52,52,,,,,,,,
0,0.702,33,0A570,0,1,19TH ST E,12,4,19,52,52,,,,,,,,
0,0.101,33,0A571,0,1,17TH ST E,12,4,19,52,52,,,,,,,,
0,0.284,33,0A572,0,1,HAWTHORNE ST S,12,4,19,52,52,,,,,,,,
0,0.144,33,0A573,0,1,WAYCROSS CIR,11,2,19,,52,,,,,,,,
0,0.054,33,0A574,0,1,CORNERSTONE DR,11,2,19,,52,,,,,,,,
0,0.066,33,0A575,0,1,E 20TH ST,12,4,19,52,52,,,,,,,,
0,0.216,33,0A576,0,1,LYNNBROOK AVE,12,4,19,52,52,,,,,,,,
0,0.055,33,0A577,0,1,E 21ST ST,12,4,19,52,52,,,,,,,,
0,0.339,33,0A578,0,1,MORNINGSIDE DR,12,4,19,52,52,,,,,,,,
0.339,0.625,33,0A578,0,1,EVENINGSIDE DR,12,4,19,52,52,,,,,,,,
0,0.059,33,0A579,0,1,EVENINGSIDE DR,12,4,19,52,52,,,,,,,,
0,0.503,33,0A580,0,1,WATUGA ST,12,4,19,52,52,,,,,,,,
0,0.125,33,0A581,0,1,E 16TH ST,12,4,19,52,52,,,,,,,,
0,0.242,33,0A582,0,1,17TH ST E,12,4,19,52,52,,,,,,,,
0,0.242,33,0A583,0,1,18TH ST E,12,4,19,52,52,,,,,,,,
0,0.036,33,0A584,0,1,20TH ST E,12,4,19,52,52,,,,,,,,
0,0.154,33,0A585,0,1,21ST ST E,12,4,19,52,52,,,,,,,,
0,0.291,33,0A586,0,1,HOLLY ST S,12,4,19,52,52,,,,,,,,
0,0.185,33,0A587,0,1,HUFF PL,12,4,19,52,52,,,,,,,,
0,0.186,33,0A588,0,1,TINSLEY ST,12,4,19,52,52,,,,,,,,
0,0.502,33,0A589,0,1,HIGHLAND PARK AVE S,12,4,19,52,52,,,,,,,,
0,0.506,33,0A590,0,1,GREENWOOD AVE S,12,4,19,52,52,,,,,,,,
0,0.127,33,0A591,0,1,21ST ST E,12,4,19,52,52,,,,,,,,
0,0.546,33,0A592,0,1,POLK ST,12,4,19,52,52,,,,,,,,
0,0.473,33,0A593,0,1,STUART ST,12,4,19,52,52,,,,,,,,
0,0.075,33,0A594,0,1,N GREENWOOD AVE,12,4,19,52,52,,,,,,,,
0,0.136,33,0A595,0,1,COMMERCE ST,12,4,19,52,52,,,,,,,,
0,0.1,33,0A596,0,1,BURNETTE ST,12,4,19,52,52,,,,,,,,
0,0.174,33,0A597,0,1,TAFT AVE,12,4,19,52,52,,,,,,,,
0,0.074,33,0A598,0,1,FAGAN ST,12,4,19,52,52,,,,,,,,
0,0.076,33,0A599,0,1,DORRIS ST,12,4,19,52,52,,,,,,,,
0,0.258,33,0A600,0,1,ROSSVILLE BLVD,12,4,19,52,52,,,,,,,,
0,0.441,33,0A601,0,1,WILLIAMS ST,12,4,19,52,52,,,,,,,,
0,0.186,33,0A603,0,1,E 17TH ST,12,4,19,52,52,,,,,,,,
0,0.252,33,0A604,0,1,E 16TH ST,12,4,19,52,52,,,,,,,,
0,0.123,33,0A605,0,1,MYRTLE ST,12,4,19,52,52,,,,,,,,
0,0.134,33,0A606,0,1,FAGAN ST,12,4,19,52,52,,,,,,,,
0,0.191,33,0A607,0,1,SLAYTON ST,12,4,19,52,52,,,,,,,,
0,0.098,33,0A608,0,1,FLORIDA AVE,12,4,19,52,52,,,,,,,,
0,0.052,33,0A610,0,1,GREEN ST,12,4,19,52,52,,,,,,,,
0.052,0.158,33,0A610,0,1,SLAYTON AVE,12,4,19,52,52,,,,,,,,
0,0.151,33,0A611,0,1,WASHINGTON ST,12,4,19,52,52,,,,,,,,
0,0.226,33,0A612,0,1,ADAMS ST,12,4,19,52,52,,,,,,,,
0,0.287,33,0A613,0,1,JEFFERSON ST,12,4,19,52,52,,,,,,,,
0,0.086,33,0A614,0,1,MADISON ST,12,4,19,52,52,,,,,,,,
0.086,0.194,33,0A614,0,1,19TH ST E,12,4,19,52,52,,,,,,,,
0,0.314,33,0A615,0,1,ROSSVILLE AVE,12,4,19,52,52,,,,,,,,
0,0.263,33,0A616,0,1,MADISON ST,12,4,19,52,52,,,,,,,,
0,0.086,33,0A617,0,1,18TH ST E,12,4,19,52,52,,,,,,,,
0,0.239,33,0A618,0,1,17TH ST E,12,4,19,52,52,,,,,,,,
0,0.164,33,0A619,0,1,16TH ST E,12,4,19,52,52,,,,,,,,
0,0.06,33,0A620,0,1,MADISON ST,12,4,19,52,52,,,,,,,,
0,0.052,33,0A621,0,1,PARK AVE,12,4,19,52,52,,,,,,,,
0,0.074,33,0A622,0,1,JEFFERSON ST,12,4,19,52,52,,,,,,,,
0,0.12,33,0A623,0,1,ADAMS ST,12,4,19,52,52,,,,,,,,
0,0.074,33,0A624,0,1,E 18TH ST,12,4,19,52,52,,,,,,,,
0,0.047,33,0A625,0,1,16TH ST E,12,4,19,52,52,,,,,,,,
0,0.038,33,0A626,0,1,20TH ST E,12,4,19,52,52,,,,,,,,
0,0.034,33,0A628,0,1,LEAVITT ST,12,4,19,52,52,,,,,,,,
0,0.147,33,0A629,0,1,19TH ST,12,4,19,52,52,,,,,,,,
0,0.067,33,0A630,0,1,KERR ST,12,4,19,52,52,,,,,,,,
0,0.034,33,0A631,0,1,17TH ST E,12,4,19,52,52,,,,,,,,
0.034,0.261,33,0A631,0,1,BALDWIN ST,12,4,19,52,52,,,,,,,,
0,0.295,33,0A632,0,1,READ AVE,12,4,19,52,52,,,,,,,,
0,0.111,33,0A633,0,1,19TH ST E,12,4,19,52,52,,,,,,,,
0.111,0.391,33,0A633,0,1,19TH ST W,12,4,19,52,52,,,,,,,,
0,0.385,33,0A634,0,1,17TH ST W,12,4,19,52,52,,,,,,,,
0.385,0.564,33,0A634,0,1,17TH ST E,12,4,19,52,52,,,,,,,,
0,0.106,33,0A635,0,1,E 14TH ST,12,4,19,52,52,,,,,,,,
0.106,0.332,33,0A635,0,1,ROSSVILLE AVE,12,4,19,52,52,,,,,,,,
0,0.063,33,0A636,0,1,BALDWIN ST,12,4,19,52,52,,,,,,,,
0.063,0.099,33,0A636,0,1,14TH ST E,12,4,19,52,52,,,,,,,,
0,0.117,33,0A637,0,1,JOHNSON ST,12,4,19,52,52,,,,,,,,
0,0.06,33,0A638,0,1,18TH ST E,12,4,19,52,52,,,,,,,,
0,0.325,33,0A639,0,1,MITCHELL ST,12,4,19,52,52,,,,,,,,
0,0.09,33,0A640,0,1,16TH ST E,12,4,19,52,52,,,,,,,,
0,0.143,33,0A641,0,1,CARR ST,12,4,19,52,52,,,,,,,,
0,0.99,33,0A642,0,1,LONG ST,12,4,19,52,52,,,,,,,,
0,1.09,33,0A643,0,1,WILLIAMS ST,12,4,19,52,52,,,,,,,,
0,0.65,33,0A644,0,1,COWART ST,12,4,19,52,52,,,,,,,,
0,0.182,33,0A645,0,1,18TH ST W,12,4,19,52,52,,,,,,,,
0,0.49,33,0A646,0,1,28TH ST W,12,4,19,52,52,,,,,,,,
0,0.205,33,0A647,0,1,CAR ST,12,4,19,52,52,,,,,,,,
0.205,0.453,33,0A647,0,1,27TH ST W,12,4,19,52,52,,,,,,,,
0,0.252,33,0A648,0,1,13TH ST W,12,4,19,52,52,,,,,,,,
0,0.46,33,0A649,0,1,25TH ST W,12,4,19,52,52,,,,,,,,
0,0.403,33,0A650,0,1,VINE ST,12,4,19,52,52,,,,,,,,
0,0.243,33,0A651,0,1,21ST ST W,12,4,19,52,52,,,,,,,,
0,0.118,33,0A652,0,1,21ST ST W,12,4,19,52,52,,,,,,,,
0,0.12,33,0A653,0,1,14TH ST W,12,4,19,52,52,,,,,,,,
0,0.364,33,0A654,0,1,CARTER ST,12,4,19,52,52,,,,,,,,
0.364,0.485,33,0A654,0,1,21ST ST W,12,4,19,52,52,,,,,,,,
0,0.316,33,0A655,0,1,19TH ST W,26,4,19,52,52,,,,,,,,
0,0.067,33,0A656,0,1,CARR ST,12,4,19,52,52,,,,,,,,
0,0.487,33,0A657,0,1,VINE ST,12,4,19,52,52,,,,,,,,
0,0.325,33,0A658,0,1,COWART ST,12,4,19,52,52,,,,,,,,
0,0.238,33,0A659,0,1,SIDNEY ST,12,4,19,52,52,,,,,,,,
0,0.137,33,0A660,0,1,26TH ST W,12,4,19,52,52,,,,,,,,
0.137,0.889,33,0A660,0,1,CHESTNUT ST,12,4,19,52,52,,,,,,,,
0,0.552,33,0A661,0,1,26TH ST W,12,4,19,52,52,,,,,,,,
0,0.125,33,0A662,0,1,,12,4,19,52,52,,,,,,,,
0,0.254,33,0A663,0,1,25TH ST E,12,4,19,52,52,,,,,,,,
0.254,0.301,33,0A663,0,1,WASHINGTON ST,12,4,19,52,52,,,,,,,,
0,0.046,33,0A665,0,1,BALDWIN ST,12,4,19,52,52,,,,,,,,
0,0.076,33,0A666,0,1,FORT ST,12,4,19,52,52,,,,,,,,
0,0.12,33,0A667,0,1,19TH ST W,12,4,19,52,52,,,,,,,,
0,0.119,33,0A668,0,1,14TH ST W,12,4,19,52,52,,,,,,,,
0,0.151,33,0A669,0,1,PARMENAS LN,12,4,19,52,52,,,,,,,,
0,0.164,33,0A671,0,1,FORT ST,12,4,19,52,52,,,,,,,,
0,0.058,33,0A673,0,1,SUPERSPUN AVE,12,4,19,52,52,,,,,,,,
0,0.39,33,0A674,0,1,DERBY ST,12,4,19,52,52,,,,,,,,
0,0.176,33,0A675,0,1,OAK ST,12,4,19,52,52,,,,,,,,
0,0.18,33,0A676,0,1,VINE ST,12,4,19,52,52,,,,,,,,
0.18,0.633,33,0A676,0,1,GLENWOOD PKWY,12,4,19,52,52,,,,,,,,
0,0.245,33,0A677,0,1,GLENWOOD CIR,12,4,19,52,52,,,,,,,,
0.245,0.658,33,0A677,0,1,IVY ST,12,4,19,52,52,,,,,,,,
0.658,0.721,33,0A677,0,1,LYERLY ST N,12,4,19,52,52,,,,,,,,
0,0.13,33,0A678,0,1,N LYERLY ST,12,4,19,52,52,,,,,,,,
0.13,0.535,33,0A678,0,1,5TH ST E,12,4,19,52,52,,,,,,,,
0,0.586,33,0A679,0,1,E 4TH ST,12,4,19,52,52,,,,,,,,
0,0.109,33,0A680,0,1,3RD ST E,12,4,19,52,52,,,,,,,,
0.109,0.215,33,0A680,0,1,VERMONT ST,12,4,19,52,52,,,,,,,,
0.215,0.268,33,0A680,0,1,ROWDEN ST,12,4,19,52,52,,,,,,,,
0,0.377,33,0A681,0,1,KILMER ST,12,4,19,52,52,,,,,,,,
0,0.116,33,0A682,0,1,SHALLOWFORD RD,12,4,19,52,52,,,,,,,,
0,0.091,33,0A683,0,1,DERBY CIR,12,4,19,52,52,,,,,,,,
0,0.286,33,0A684,0,1,N KELLY ST,12,4,19,52,52,,,,,,,,
0,0.115,33,0A685,0,1,WILLOW ST N,12,4,19,52,52,,,,,,,,
0,0.063,33,0A686,0,1,MCCONNELL ST,12,4,19,52,52,,,,,,,,
0,0.063,33,0A687,0,1,WATKINS ST,12,4,19,52,52,,,,,,,,
0,0.13,33,0A688,0,1,SHADY LN,12,4,19,52,52,,,,,,,,
0,0.159,33,0A689,0,1,PARKWOOD AVE,12,4,19,52,52,,,,,,,,
0,0.189,33,0A690,0,1,DESALES AVE,12,4,19,52,52,,,,,,,,
0,0.205,33,0A691,0,1,KILMER ST,12,4,19,52,52,,,,,,,,
0,0.045,33,0A692,0,1,WYANDOT ST,12,4,19,52,52,,,,,,,,
0,0.256,33,0A693,0,1,WALKER ST,12,4,19,52,52,,,,,,,,
0,0.258,33,0A694,0,1,JACKSON ST,12,4,19,52,52,,,,,,,,
0,0.063,33,0A695,0,1,RAMSEY ST,12,4,19,52,52,,,,,,,,
0,0.251,33,0A696,0,1,SHARP ST,12,4,19,52,52,,,,,,,,
0,0.255,33,0A697,0,1,RAULSTON ST,12,4,19,52,52,,,,,,,,
0,0.803,33,0A698,0,1,CLEVELAND AVE,12,4,19,52,52,,,,,,,,
0.803,1.009,33,0A698,0,1,CUMBERLAND ST,12,4,19,52,52,,,,,,,,
0,0.37,33,0A699,0,1,BLACKFORD ST,12,4,19,52,52,,,,,,,,
0.37,0.623,33,0A699,0,1,ARLINGTON AVE,12,4,19,52,52,,,,,,,,
0,0.351,33,0A700,0,1,GARFIELD ST,12,4,19,52,52,,,,,,,,
0,0.25,33,0A701,0,1,E 5TH ST,12,4,19,52,52,,,,,,,,
0,0.188,33,0A702,0,1,LYERLY ST N,12,4,19,52,52,,,,,,,,
0.188,0.654,33,0A702,0,1,IVY ST,12,4,19,52,52,,,,,,,,
0,0.51,33,0A703,0,1,VINE ST,12,4,19,52,52,,,,,,,,
0,0.844,33,0A704,0,1,OAK ST,12,4,19,52,52,,,,,,,,
0,0.253,33,0A705,0,1,N BEECH ST,12,4,19,52,52,,,,,,,,
0,0.54,33,0A706,0,1,N HAWTHORNE ST,12,4,19,52,52,,,,,,,,
0,0.408,33,0A707,0,1,E 5TH ST,12,4,19,52,52,,,,,,,,
0,0.156,33,0A708,0,1,E 4TH ST,12,4,19,52,52,,,,,,,,
0,0.247,33,0A709,0,1,HICKORY ST,12,4,19,52,52,,,,,,,,
0,0.25,33,0A710,0,1,N HOLLY ST,12,4,19,52,52,,,,,,,,
0,0.086,33,0A711,0,1,VINE ST,12,4,19,52,52,,,,,,,,
0,0.251,33,0A712,0,1,N HIGHLAND PARK AVE,12,4,19,52,52,,,,,,,,
0,0.062,33,0A713,0,1,N GREENWOOD AVE,12,4,19,52,52,,,,,,,,
0,0.075,33,0A714,0,1,IVY ST,12,4,19,52,52,,,,,,,,
0.075,0.138,33,0A714,0,1,N GREENWOOD AVE,12,4,19,52,52,,,,,,,,
0,0.129,33,0A716,0,1,N HOLLY ST,12,4,19,52,52,,,,,,,,
0,0.505,33,0A717,0,1,HIGHLAND PARK AVE N,12,4,19,52,52,,,,,,,,
0,0.185,33,0A718,0,1,E 5TH ST,12,4,19,52,52,,,,,,,,
0,0.155,33,0A720,0,1,ROBERTS ST,12,4,19,52,52,,,,,,,,
0,0.181,33,0A721,0,1,CARSON ST,12,4,19,52,52,,,,,,,,
0,0.165,33,0A722,0,1,JACKSON ST,12,4,19,52,52,,,,,,,,
0.165,0.208,33,0A722,0,1,HICKORY ST N,12,4,19,52,52,,,,,,,,
0.208,0.374,33,0A722,0,1,WALKER ST,12,4,19,52,52,,,,,,,,
0,0.177,33,0A723,0,1,NEWLL ST,12,4,19,52,52,,,,,,,,
0,0.189,33,0A724,0,1,HICKORY ST N,12,4,19,52,52,,,,,,,,
0,0.416,33,0A725,0,1,FLORIDA AVE,12,4,19,52,52,,,,,,,,
0,0.16,33,0A726,0,1,41ST ST W,12,4,19,52,52,,,,,,,,
0,0.03,33,0A727,0,1,44TH ST W,12,4,19,52,52,,,,,,,,
0.03,0.24,33,0A727,0,1,MICH AVE,12,4,19,52,52,,,,,,,,
0.24,0.405,33,0A727,0,1,42ND ST W,12,4,19,52,52,,,,,,,,
0,0.197,33,0A728,0,1,43RD ST W,12,4,19,52,52,,,,,,,,
0,0.034,33,0A729,0,1,43RD ST W,12,4,19,52,52,,,,,,,,
0,0.143,33,0A730,0,1,44TH ST W,12,4,19,52,52,,,,,,,,
0,0.234,33,0A731,0,1,45TH ST W,12,4,19,52,52,,,,,,,,
0,0.536,33,0A732,0,1,SENECA DR,12,4,19,52,52,,,,,,,,
0.536,0.58,33,0A732,0,1,PINE DR,12,4,19,52,52,,,,,,,,
0.58,0.833,33,0A732,0,1,WESTRIDGE DR,12,4,19,52,52,,,,,,,,
0,0.085,33,0A733,0,1,BALCOMB ST,12,4,19,52,52,,,,,,,,
0.085,0.198,33,0A733,0,1,45TH ST W,12,4,19,52,52,,,,,,,,
0,0.153,33,0A734,0,1,46TH ST W,12,4,19,52,52,,,,,,,,
0,0.153,33,0A735,0,1,46TH ST W,12,4,19,52,52,,,,,,,,
0,0.116,33,0A736,0,1,RIVER TERMINAL RD,12,4,19,52,52,,,,,,,,
0.116,1.146,33,0A736,0,1,RIVERPORT RD,12,4,19,52,52,,,,,,,,
0,0.309,33,0A737,0,1,W 47TH ST,12,4,19,52,52,,,,,,,,
0.309,0.441,33,0A737,0,1,MICHIGAN AVE,12,4,19,52,52,,,,,,,,
0,0.354,33,0A738,0,1,ALABAMA AVE,12,4,19,52,52,,,,,,,,
0.354,0.658,33,0A738,0,1,49TH ST W,12,4,19,52,52,,,,,,,,
0,0.349,33,0A739,0,1,51ST ST W,12,4,19,52,52,,,,,,,,
0,0.324,33,0A740,0,1,52ND ST W,12,4,19,52,52,,,,,,,,
0,0.093,33,0A741,0,1,LYNNWOOD AVE,12,4,19,52,52,,,,,,,,
0,0.324,33,0A742,0,1,54TH ST W,12,4,19,52,52,,,,,,,,
0.324,0.366,33,0A742,0,1,DIXIE AVE,12,4,19,52,52,,,,,,,,
0.366,0.564,33,0A742,0,1,54TH ST W,12,4,19,52,52,,,,,,,,
0.564,0.769,33,0A742,0,1,TEXAS AVE,12,4,19,52,52,,,,,,,,
0,0.654,33,0A743,0,1,BEULAH AVE,12,4,19,52,52,,,,,,,,
0,1.158,33,0A744,0,1,VIRGINIA AVE,12,4,19,52,52,,,,,,,,
0,0.099,33,0A745,0,1,SHAUFF PL,12,4,19,52,52,,,,,,,,
0,0.386,33,0A746,0,1,ALABAMA AVE,12,4,19,52,52,,,,,,,,
0,0.295,33,0A747,0,1,56TH ST W,12,4,19,52,52,,,,,,,,
0,0.253,33,0A748,0,1,57TH ST W,12,4,19,52,52,,,,,,,,
0,0.046,33,0A749,0,1,DIXIE AVE,12,4,19,52,52,,,,,,,,
0,0.276,33,0A750,0,1,55TH ST W,12,4,19,52,52,,,,,,,,
0,0.373,33,0A751,0,1,TENNESSEE AVE,12,4,19,52,52,,,,,,,,
0,0.033,33,0A752,0,1,THOMAS AVE,12,4,19,52,52,,,,,,,,
0,0.185,33,0A753,0,1,53RD ST W,12,4,19,52,52,,,,,,,,
0,0.746,33,0A754,0,1,GUILD TR,12,4,19,52,52,,,,,,,,
0,0.856,33,0A755,0,1,ALABAMA AVE,12,4,19,52,52,,,,,,,,
0,0.083,33,0A756,0,1,LYNNWOOD AVE,12,4,19,52,52,,,,,,,,
0,0.056,33,0A757,0,1,THANKFUL PL,12,4,19,52,52,,,,,,,,
0,0.112,33,0A758,0,1,48TH ST W,12,4,19,52,52,,,,,,,,
0,0.084,33,0A759,0,1,53RD ST W,12,4,19,52,52,,,,,,,,
0,0.129,33,0A760,0,1,53RD ST W,12,4,19,52,52,,,,,,,,
0,0.075,33,0A761,0,1,53RD ST W,12,4,19,52,52,,,,,,,,
0.075,0.324,33,0A761,0,1,SUNNYSIDE AVE,12,4,19,52,52,,,,,,,,
0,0.084,33,0A762,0,1,50TH ST W,12,4,19,52,52,,,,,,,,
0,0.033,33,0A763,0,1,50TH ST W,12,4,19,52,52,,,,,,,,
0,0.119,33,0A764,0,1,EDELWEISS ST,12,4,19,52,52,,,,,,,,
0,0.329,33,0A765,0,1,GLYNDEN DR,12,4,19,52,52,,,,,,,,
0,0.033,33,0A766,0,1,SHORT ST,12,4,19,52,52,,,,,,,,
0,0.4,33,0A767,0,1,SLAYTON AVE,12,4,19,52,52,,,,,,,,
0.4,0.598,33,0A767,0,1,55TH ST W,12,4,19,52,52,,,,,,,,
0,0.018,33,0A768,0,1,BELMONT AVE,12,4,19,52,52,,,,,,,,
0,0.097,33,0A769,0,1,OLEARY ST,12,4,19,52,52,,,,,,,,
0,0.165,33,0A770,0,1,CENTRAL AVE,12,4,19,52,52,,,,,,,,
0,0.161,33,0A771,0,1,BEDFORD AVE,12,4,19,52,52,,,,,,,,
0,0.072,33,0A772,0,1,ASCENSION ST,12,4,19,52,52,,,,,,,,
0,0.441,33,0A773,0,1,HALSEY ST,12,4,19,52,52,,,,,,,,
0.441,0.543,33,0A773,0,1,LOMMICK,12,4,19,52,52,,,,,,,,
0,0.058,33,0A774,0,1,PULASKI ST,12,4,19,52,52,,,,,,,,
0,0.101,33,0A775,0,1,SUNNYSIDE AVE,12,4,19,52,52,,,,,,,,
0,0.042,33,0A776,0,1,POST AVE,12,4,19,52,52,,,,,,,,
0,0.081,33,0A777,0,1,ANSLEY DR,12,4,19,52,52,,,,,,,,
0,0.3,33,0A778,0,1,DORSEY ST,12,4,19,52,52,,,,,,,,
0,0.274,33,0A779,0,1,DORRIS ST,12,4,19,52,52,,,,,,,,
0,0.201,33,0A780,0,1,FAGAN ST,12,4,19,52,52,,,,,,,,
0,0.363,33,0A781,0,1,E 52ND ST,12,4,19,52,52,,,,,,,,
0,0.069,33,0A782,0,1,POLK ST,12,4,19,52,52,,,,,,,,
