OBJECTID,ORIG_FID,POINT_X,POINT_Y
2808,561,-85.1295454548588,35.0731999998802
2809,561,-85.1295454548588,35.0667999997203
2810,561,-85.1374999997251,35.0667999997203
2811,562,-85.1295454548588,35.0667999997203
2812,562,-85.1295454548588,35.0731999998802
2813,562,-85.1215909090931,35.0731999998802
2814,562,-85.1215909090931,35.0667999997203
2815,562,-85.1295454548588,35.0667999997203
2816,563,-85.1215909090931,35.0667999997203
2817,563,-85.1215909090931,35.0731999998802
2818,563,-85.1136363633275,35.0731999998802
2819,563,-85.1136363633275,35.0667999997203
2820,563,-85.1215909090931,35.0667999997203
2821,564,-85.1136363633275,35.0667999997203
2822,564,-85.1136363633275,35.0731999998802
2823,564,-85.1056818184611,35.0731999998802
2824,564,-85.1056818184611,35.0667999997203
2825,564,-85.1136363633275,35.0667999997203
2826,565,-85.1056818184611,35.0667999997203
2827,565,-85.1056818184611,35.0731999998802
2828,565,-85.0977272726955,35.0731999998802
2829,565,-85.0977272726955,35.0667999997203
2830,565,-85.1056818184611,35.0667999997203
2831,566,-85.0977272726955,35.0667999997203
2832,566,-85.0977272726955,35.0731999998802
2833,566,-85.0897727269298,35.0731999998802
2834,566,-85.0897727269298,35.0667999997203
2835,566,-85.0977272726955,35.0667999997203
2836,567,-85.0897727269298,35.0667999997203
2837,567,-85.0897727269298,35.0731999998802
2838,567,-85.0818181820634,35.0731999998802
2839,567,-85.0818181820634,35.0667999997203
2840,567,-85.0897727269298,35.0667999997203
2841,568,-85.0818181820634,35.0667999997203
2842,568,-85.0818181820634,35.0731999998802
2843,568,-85.0738636362977,35.0731999998802
2844,568,-85.0738636362977,35.0667999997203
2845,568,-85.0818181820634,35.0667999997203
2846,569,-85.0738636362977,35.0667999997203
2847,569,-85.0738636362977,35.0731999998802
2848,569,-85.0659090905321,35.0731999998802
2849,569,-85.0659090905321,35.0667999997203
2850,569,-85.0738636362977,35.0667999997203
2851,570,-85.0659090905321,35.0667999997203
2852,570,-85.0659090905321,35.0731999998802
2853,570,-85.0579545456657,35.0731999998802
2854,570,-85.0579545456657,35.0667999997203
2855,570,-85.0659090905321,35.0667999997203
2856,571,-85.0579545456657,35.0667999997203
2857,571,-85.0579545456657,35.0731999998802
2858,571,-85.0499999999,35.0731999998802
2859,571,-85.0499999999,35.0667999997203
2860,571,-85.0579545456657,35.0667999997203
2861,572,-85.4000000000999,35.0731999998802
2862,572,-85.4000000000999,35.0796000000401
2863,572,-85.3920454543342,35.0796000000401
2864,572,-85.3920454543342,35.0731999998802
2865,572,-85.4000000000999,35.0731999998802
2866,573,-85.3920454543342,35.0731999998802
2867,573,-85.3920454543342,35.0796000000401
2868,573,-85.3840909094679,35.0796000000401
2869,573,-85.3840909094679,35.0731999998802
2870,573,-85.3920454543342,35.0731999998802
2871,574,-85.3840909094679,35.0731999998802
2872,574,-85.3840909094679,35.0796000000401
2873,574,-85.3761363637022,35.0796000000401
2874,574,-85.3761363637022,35.0731999998802
2875,574,-85.3840909094679,35.0731999998802
2876,575,-85.3761363637022,35.0731999998802
2877,575,-85.3761363637022,35.0796000000401
2878,575,-85.3681818179365,35.0796000000401
2879,575,-85.3681818179365,35.0731999998802
2880,575,-85.3761363637022,35.0731999998802
2881,576,-85.3681818179365,35.0731999998802
2882,576,-85.3681818179365,35.0796000000401
2883,576,-85.3602272730702,35.0796000000401
2884,576,-85.3602272730702,35.0731999998802
2885,576,-85.3681818179365,35.0731999998802
2886,577,-85.3602272730702,35.0731999998802
2887,577,-85.3602272730702,35.0796000000401
2888,577,-85.3522727273045,35.0796000000401
2889,577,-85.3522727273045,35.0731999998802
2890,577,-85.3602272730702,35.0731999998802
2891,578,-85.3522727273045,35.0731999998802
2892,578,-85.3522727273045,35.0796000000401
2893,578,-85.3443181815388,35.0796000000401
2894,578,-85.3443181815388,35.0731999998802
2895,578,-85.3522727273045,35.0731999998802
2896,579,-85.3443181815388,35.0731999998802
2897,579,-85.3443181815388,35.0796000000401
2898,579,-85.3363636366725,35.0796000000401
2899,579,-85.3363636366725,35.0731999998802
2900,579,-85.3443181815388,35.0731999998802
2901,580,-85.3363636366725,35.0731999998802
2902,580,-85.3363636366725,35.0796000000401
2903,580,-85.3284090909068,35.0796000000401
2904,580,-85.3284090909068,35.0731999998802
2905,580,-85.3363636366725,35.0731999998802
2906,581,-85.3284090909068,35.0731999998802
2907,581,-85.3284090909068,35.0796000000401
2908,581,-85.3204545451411,35.0796000000401
2909,581,-85.3204545451411,35.0731999998802
2910,581,-85.3284090909068,35.0731999998802
2911,582,-85.3204545451411,35.0731999998802
2912,582,-85.3204545451411,35.0796000000401
2913,582,-85.3125000002748,35.0796000000401
2914,582,-85.3125000002748,35.0731999998802
2915,582,-85.3204545451411,35.0731999998802
2916,583,-85.3125000002748,35.0731999998802
2917,583,-85.3125000002748,35.0796000000401
2918,583,-85.3045454545091,35.0796000000401
2919,583,-85.3045454545091,35.0731999998802
2920,583,-85.3125000002748,35.0731999998802
2921,584,-85.3045454545091,35.0731999998802
2922,584,-85.3045454545091,35.0796000000401
2923,584,-85.2965909087434,35.0796000000401
2924,584,-85.2965909087434,35.0731999998802
2925,584,-85.3045454545091,35.0731999998802
2926,585,-85.2965909087434,35.0731999998802
2927,585,-85.2965909087434,35.0796000000401
2928,585,-85.2886363638771,35.0796000000401
2929,585,-85.2886363638771,35.0731999998802
2930,585,-85.2965909087434,35.0731999998802
2931,586,-85.2886363638771,35.0731999998802
2932,586,-85.2886363638771,35.0796000000401
2933,586,-85.2806818181114,35.0796000000401
2934,586,-85.2806818181114,35.0731999998802
2935,586,-85.2886363638771,35.0731999998802
2936,587,-85.2806818181114,35.0731999998802
2937,587,-85.2806818181114,35.0796000000401
2938,587,-85.2727272723457,35.0796000000401
2939,587,-85.2727272723457,35.0731999998802
2940,587,-85.2806818181114,35.0731999998802
2941,588,-85.2727272723457,35.0731999998802
2942,588,-85.2727272723457,35.0796000000401
2943,588,-85.2647727274793,35.0796000000401
2944,588,-85.2647727274793,35.0731999998802
2945,588,-85.2727272723457,35.0731999998802
2946,589,-85.2647727274793,35.0731999998802
2947,589,-85.2647727274793,35.0796000000401
2948,589,-85.2568181817137,35.0796000000401
2949,589,-85.2568181817137,35.0731999998802
2950,589,-85.2647727274793,35.0731999998802
2951,590,-85.2568181817137,35.0731999998802
2952,590,-85.2568181817137,35.0796000000401
2953,590,-85.248863635948,35.0796000000401
2954,590,-85.248863635948,35.0731999998802
2955,590,-85.2568181817137,35.0731999998802
2956,591,-85.248863635948,35.0731999998802
2957,591,-85.248863635948,35.0796000000401
2958,591,-85.2409090910817,35.0796000000401
2959,591,-85.2409090910817,35.0731999998802
2960,591,-85.248863635948,35.0731999998802
2961,592,-85.2409090910817,35.0731999998802
2962,592,-85.2409090910817,35.0796000000401
2963,592,-85.232954545316,35.0796000000401
2964,592,-85.232954545316,35.0731999998802
2965,592,-85.2409090910817,35.0731999998802
2966,593,-85.232954545316,35.0731999998802
2967,593,-85.232954545316,35.0796000000401
2968,593,-85.2250000004496,35.0796000000401
2969,593,-85.2250000004496,35.0731999998802
2970,593,-85.232954545316,35.0731999998802
2971,594,-85.2249999995503,35.0731999998802
2972,594,-85.2249999995503,35.0796000000401
2973,594,-85.217045454684,35.0796000000401
2974,594,-85.217045454684,35.0731999998802
2975,594,-85.2249999995503,35.0731999998802
2976,595,-85.217045454684,35.0731999998802
2977,595,-85.217045454684,35.0796000000401
2978,595,-85.2090909089183,35.0796000000401
2979,595,-85.2090909089183,35.0731999998802
2980,595,-85.217045454684,35.0731999998802
2981,596,-85.2090909089183,35.0731999998802
2982,596,-85.2090909089183,35.0796000000401
2983,596,-85.2011363640519,35.0796000000401
2984,596,-85.2011363640519,35.0731999998802
2985,596,-85.2090909089183,35.0731999998802
2986,597,-85.2011363640519,35.0731999998802
2987,597,-85.2011363640519,35.0796000000401
2988,597,-85.1931818182862,35.0796000000401
2989,597,-85.1931818182862,35.0731999998802
2990,597,-85.2011363640519,35.0731999998802
2991,598,-85.1931818182862,35.0731999998802
2992,598,-85.1931818182862,35.0796000000401
2993,598,-85.1852272725206,35.0796000000401
2994,598,-85.1852272725206,35.0731999998802
2995,598,-85.1931818182862,35.0731999998802
2996,599,-85.1852272725206,35.0731999998802
2997,599,-85.1852272725206,35.0796000000401
2998,599,-85.1772727276542,35.0796000000401
2999,599,-85.1772727276542,35.0731999998802
3000,599,-85.1852272725206,35.0731999998802
3001,600,-85.1772727276542,35.0731999998802
3002,600,-85.1772727276542,35.0796000000401
3003,600,-85.1693181818886,35.0796000000401
3004,600,-85.1693181818886,35.0731999998802
3005,600,-85.1772727276542,35.0731999998802
3006,601,-85.1693181818886,35.0731999998802
3007,601,-85.1693181818886,35.0796000000401
3008,601,-85.1613636361229,35.0796000000401
3009,601,-85.1613636361229,35.0731999998802
3010,601,-85.1693181818886,35.0731999998802
3011,602,-85.1613636361229,35.0731999998802
3012,602,-85.1613636361229,35.0796000000401
3013,602,-85.1534090912565,35.0796000000401
3014,602,-85.1534090912565,35.0731999998802
3015,602,-85.1613636361229,35.0731999998802
3016,603,-85.1534090912565,35.0731999998802
3017,603,-85.1534090912565,35.0796000000401
3018,603,-85.1454545454908,35.0796000000401
3019,603,-85.1454545454908,35.0731999998802
3020,603,-85.1534090912565,35.0731999998802
3021,604,-85.1454545454908,35.0731999998802
3022,604,-85.1454545454908,35.0796000000401
3023,604,-85.1374999997251,35.0796000000401
3024,604,-85.1374999997251,35.0731999998802
3025,604,-85.1454545454908,35.0731999998802
3026,605,-85.1374999997251,35.0731999998802
3027,605,-85.1374999997251,35.0796000000401
3028,605,-85.1295454548588,35.0796000000401
3029,605,-85.1295454548588,35.0731999998802
3030,605,-85.1374999997251,35.0731999998802
3031,606,-85.1295454548588,35.0731999998802
3032,606,-85.1295454548588,35.0796000000401
3033,606,-85.1215909090931,35.0796000000401
3034,606,-85.1215909090931,35.0731999998802
3035,606,-85.1295454548588,35.0731999998802
3036,607,-85.1215909090931,35.0731999998802
3037,607,-85.1215909090931,35.0796000000401
3038,607,-85.1136363633275,35.0796000000401
3039,607,-85.1136363633275,35.0731999998802
3040,607,-85.1215909090931,35.0731999998802
3041,608,-85.1136363633275,35.0731999998802
3042,608,-85.1136363633275,35.0796000000401
3043,608,-85.1056818184611,35.0796000000401
3044,608,-85.1056818184611,35.0731999998802
3045,608,-85.1136363633275,35.0731999998802
3046,609,-85.1056818184611,35.0731999998802
3047,609,-85.1056818184611,35.0796000000401
3048,609,-85.0977272726955,35.0796000000401
3049,609,-85.0977272726955,35.0731999998802
3050,609,-85.1056818184611,35.0731999998802
3051,610,-85.0977272726955,35.0731999998802
3052,610,-85.0977272726955,35.0796000000401
3053,610,-85.0897727269298,35.0796000000401
3054,610,-85.0897727269298,35.0731999998802
3055,610,-85.0977272726955,35.0731999998802
3056,611,-85.0897727269298,35.0731999998802
3057,611,-85.0897727269298,35.0796000000401
3058,611,-85.0818181820634,35.0796000000401
3059,611,-85.0818181820634,35.0731999998802
3060,611,-85.0897727269298,35.0731999998802
3061,612,-85.0818181820634,35.0731999998802
3062,612,-85.0818181820634,35.0796000000401
3063,612,-85.0738636362977,35.0796000000401
3064,612,-85.0738636362977,35.0731999998802
3065,612,-85.0818181820634,35.0731999998802
3066,613,-85.0738636362977,35.0731999998802
3067,613,-85.0738636362977,35.0796000000401
3068,613,-85.0659090905321,35.0796000000401
3069,613,-85.0659090905321,35.0731999998802
3070,613,-85.0738636362977,35.0731999998802
3071,614,-85.0659090905321,35.0731999998802
3072,614,-85.0659090905321,35.0796000000401
3073,614,-85.0579545456657,35.0796000000401
3074,614,-85.0579545456657,35.0731999998802
3075,614,-85.0659090905321,35.0731999998802
3076,615,-85.0579545456657,35.0731999998802
3077,615,-85.0579545456657,35.0796000000401
3078,615,-85.0499999999,35.0796000000401
3079,615,-85.0499999999,35.0731999998802
3080,615,-85.0579545456657,35.0731999998802
3081,616,-85.4000000000999,35.0796000000401
3082,616,-85.4000000000999,35.0860000001999
3083,616,-85.3920454543342,35.0860000001999
3084,616,-85.3920454543342,35.0796000000401
3085,616,-85.4000000000999,35.0796000000401
3086,617,-85.3920454543342,35.0796000000401
3087,617,-85.3920454543342,35.0860000001999
3088,617,-85.3840909094679,35.0860000001999
3089,617,-85.3840909094679,35.0796000000401
3090,617,-85.3920454543342,35.0796000000401
3091,618,-85.3840909094679,35.0796000000401
3092,618,-85.3840909094679,35.0860000001999
3093,618,-85.3761363637022,35.0860000001999
3094,618,-85.3761363637022,35.0796000000401
3095,618,-85.3840909094679,35.0796000000401
3096,619,-85.3761363637022,35.0796000000401
3097,619,-85.3761363637022,35.0860000001999
3098,619,-85.3681818179365,35.0860000001999
3099,619,-85.3681818179365,35.0796000000401
3100,619,-85.3761363637022,35.0796000000401
3101,620,-85.3681818179365,35.0796000000401
3102,620,-85.3681818179365,35.0860000001999
3103,620,-85.3602272730702,35.0860000001999
3104,620,-85.3602272730702,35.0796000000401
3105,620,-85.3681818179365,35.0796000000401
3106,621,-85.3602272730702,35.0796000000401
3107,621,-85.3602272730702,35.0860000001999
3108,621,-85.3522727273045,35.0860000001999
3109,621,-85.3522727273045,35.0796000000401
3110,621,-85.3602272730702,35.0796000000401
3111,622,-85.3522727273045,35.0796000000401
3112,622,-85.3522727273045,35.0860000001999
3113,622,-85.3443181815388,35.0860000001999
3114,622,-85.3443181815388,35.0796000000401
3115,622,-85.3522727273045,35.0796000000401
3116,623,-85.3443181815388,35.0796000000401
3117,623,-85.3443181815388,35.0860000001999
3118,623,-85.3363636366725,35.0860000001999
3119,623,-85.3363636366725,35.0796000000401
3120,623,-85.3443181815388,35.0796000000401
3121,624,-85.3363636366725,35.0796000000401
3122,624,-85.3363636366725,35.0860000001999
3123,624,-85.3284090909068,35.0860000001999
3124,624,-85.3284090909068,35.0796000000401
3125,624,-85.3363636366725,35.0796000000401
3126,625,-85.3284090909068,35.0796000000401
3127,625,-85.3284090909068,35.0860000001999
3128,625,-85.3204545451411,35.0860000001999
3129,625,-85.3204545451411,35.0796000000401
3130,625,-85.3284090909068,35.0796000000401
3131,626,-85.3204545451411,35.0796000000401
3132,626,-85.3204545451411,35.0860000001999
3133,626,-85.3125000002748,35.0860000001999
3134,626,-85.3125000002748,35.0796000000401
3135,626,-85.3204545451411,35.0796000000401
3136,627,-85.3125000002748,35.0796000000401
3137,627,-85.3125000002748,35.0860000001999
3138,627,-85.3045454545091,35.0860000001999
3139,627,-85.3045454545091,35.0796000000401
3140,627,-85.3125000002748,35.0796000000401
3141,628,-85.3045454545091,35.0796000000401
3142,628,-85.3045454545091,35.0860000001999
3143,628,-85.2965909087434,35.0860000001999
3144,628,-85.2965909087434,35.0796000000401
3145,628,-85.3045454545091,35.0796000000401
3146,629,-85.2965909087434,35.0796000000401
3147,629,-85.2965909087434,35.0860000001999
3148,629,-85.2886363638771,35.0860000001999
3149,629,-85.2886363638771,35.0796000000401
3150,629,-85.2965909087434,35.0796000000401
3151,630,-85.2886363638771,35.0796000000401
3152,630,-85.2886363638771,35.0860000001999
3153,630,-85.2806818181114,35.0860000001999
3154,630,-85.2806818181114,35.0796000000401
3155,630,-85.2886363638771,35.0796000000401
3156,631,-85.2806818181114,35.0796000000401
3157,631,-85.2806818181114,35.0860000001999
3158,631,-85.2727272723457,35.0860000001999
3159,631,-85.2727272723457,35.0796000000401
3160,631,-85.2806818181114,35.0796000000401
3161,632,-85.2727272723457,35.0796000000401
3162,632,-85.2727272723457,35.0860000001999
3163,632,-85.2647727274793,35.0860000001999
3164,632,-85.2647727274793,35.0796000000401
3165,632,-85.2727272723457,35.0796000000401
3166,633,-85.2647727274793,35.0796000000401
3167,633,-85.2647727274793,35.0860000001999
3168,633,-85.2568181817137,35.0860000001999
3169,633,-85.2568181817137,35.0796000000401
3170,633,-85.2647727274793,35.0796000000401
3171,634,-85.2568181817137,35.0796000000401
3172,634,-85.2568181817137,35.0860000001999
3173,634,-85.248863635948,35.0860000001999
3174,634,-85.248863635948,35.0796000000401
3175,634,-85.2568181817137,35.0796000000401
3176,635,-85.248863635948,35.0796000000401
3177,635,-85.248863635948,35.0860000001999
3178,635,-85.2409090910817,35.0860000001999
3179,635,-85.2409090910817,35.0796000000401
3180,635,-85.248863635948,35.0796000000401
3181,636,-85.2409090910817,35.0796000000401
3182,636,-85.2409090910817,35.0860000001999
3183,636,-85.232954545316,35.0860000001999
3184,636,-85.232954545316,35.0796000000401
3185,636,-85.2409090910817,35.0796000000401
3186,637,-85.232954545316,35.0796000000401
3187,637,-85.232954545316,35.0860000001999
3188,637,-85.2250000004496,35.0860000001999
3189,637,-85.2250000004496,35.0796000000401
3190,637,-85.232954545316,35.0796000000401
3191,638,-85.2249999995503,35.0796000000401
3192,638,-85.2249999995503,35.0860000001999
3193,638,-85.217045454684,35.0860000001999
3194,638,-85.217045454684,35.0796000000401
3195,638,-85.2249999995503,35.0796000000401
3196,639,-85.217045454684,35.0796000000401
3197,639,-85.217045454684,35.0860000001999
3198,639,-85.2090909089183,35.0860000001999
3199,639,-85.2090909089183,35.0796000000401
3200,639,-85.217045454684,35.0796000000401
3201,640,-85.2090909089183,35.0796000000401
3202,640,-85.2090909089183,35.0860000001999
3203,640,-85.2011363640519,35.0860000001999
3204,640,-85.2011363640519,35.0796000000401
3205,640,-85.2090909089183,35.0796000000401
3206,641,-85.2011363640519,35.0796000000401
3207,641,-85.2011363640519,35.0860000001999
3208,641,-85.1931818182862,35.0860000001999
3209,641,-85.1931818182862,35.0796000000401
3210,641,-85.2011363640519,35.0796000000401
3211,642,-85.1931818182862,35.0796000000401
3212,642,-85.1931818182862,35.0860000001999
3213,642,-85.1852272725206,35.0860000001999
3214,642,-85.1852272725206,35.0796000000401
3215,642,-85.1931818182862,35.0796000000401
3216,643,-85.1852272725206,35.0796000000401
3217,643,-85.1852272725206,35.0860000001999
3218,643,-85.1772727276542,35.0860000001999
3219,643,-85.1772727276542,35.0796000000401
3220,643,-85.1852272725206,35.0796000000401
3221,644,-85.1772727276542,35.0796000000401
3222,644,-85.1772727276542,35.0860000001999
3223,644,-85.1693181818886,35.0860000001999
3224,644,-85.1693181818886,35.0796000000401
3225,644,-85.1772727276542,35.0796000000401
3226,645,-85.1693181818886,35.0796000000401
3227,645,-85.1693181818886,35.0860000001999
3228,645,-85.1613636361229,35.0860000001999
3229,645,-85.1613636361229,35.0796000000401
3230,645,-85.1693181818886,35.0796000000401
3231,646,-85.1613636361229,35.0796000000401
3232,646,-85.1613636361229,35.0860000001999
3233,646,-85.1534090912565,35.0860000001999
3234,646,-85.1534090912565,35.0796000000401
3235,646,-85.1613636361229,35.0796000000401
3236,647,-85.1534090912565,35.0796000000401
3237,647,-85.1534090912565,35.0860000001999
3238,647,-85.1454545454908,35.0860000001999
3239,647,-85.1454545454908,35.0796000000401
3240,647,-85.1534090912565,35.0796000000401
3241,648,-85.1454545454908,35.0796000000401
3242,648,-85.1454545454908,35.0860000001999
3243,648,-85.1374999997251,35.0860000001999
3244,648,-85.1374999997251,35.0796000000401
3245,648,-85.1454545454908,35.0796000000401
3246,649,-85.1374999997251,35.0796000000401
3247,649,-85.1374999997251,35.0860000001999
3248,649,-85.1295454548588,35.0860000001999
3249,649,-85.1295454548588,35.0796000000401
3250,649,-85.1374999997251,35.0796000000401
3251,650,-85.1295454548588,35.0796000000401
3252,650,-85.1295454548588,35.0860000001999
3253,650,-85.1215909090931,35.0860000001999
3254,650,-85.1215909090931,35.0796000000401
3255,650,-85.1295454548588,35.0796000000401
3256,651,-85.1215909090931,35.0796000000401
3257,651,-85.1215909090931,35.0860000001999
3258,651,-85.1136363633275,35.0860000001999
3259,651,-85.1136363633275,35.0796000000401
3260,651,-85.1215909090931,35.0796000000401
3261,652,-85.1136363633275,35.0796000000401
3262,652,-85.1136363633275,35.0860000001999
3263,652,-85.1056818184611,35.0860000001999
3264,652,-85.1056818184611,35.0796000000401
3265,652,-85.1136363633275,35.0796000000401
3266,653,-85.1056818184611,35.0796000000401
3267,653,-85.1056818184611,35.0860000001999
3268,653,-85.0977272726955,35.0860000001999
3269,653,-85.0977272726955,35.0796000000401
3270,653,-85.1056818184611,35.0796000000401
3271,654,-85.0977272726955,35.0796000000401
3272,654,-85.0977272726955,35.0860000001999
3273,654,-85.0897727269298,35.0860000001999
3274,654,-85.0897727269298,35.0796000000401
3275,654,-85.0977272726955,35.0796000000401
3276,655,-85.0897727269298,35.0796000000401
3277,655,-85.0897727269298,35.0860000001999
3278,655,-85.0818181820634,35.0860000001999
3279,655,-85.0818181820634,35.0796000000401
3280,655,-85.0897727269298,35.0796000000401
3281,656,-85.0818181820634,35.0796000000401
3282,656,-85.0818181820634,35.0860000001999
3283,656,-85.0738636362977,35.0860000001999
3284,656,-85.0738636362977,35.0796000000401
3285,656,-85.0818181820634,35.0796000000401
3286,657,-85.0738636362977,35.0796000000401
3287,657,-85.0738636362977,35.0860000001999
3288,657,-85.0659090905321,35.0860000001999
3289,657,-85.0659090905321,35.0796000000401
3290,657,-85.0738636362977,35.0796000000401
3291,658,-85.0659090905321,35.0796000000401
3292,658,-85.0659090905321,35.0860000001999
3293,658,-85.0579545456657,35.0860000001999
3294,658,-85.0579545456657,35.0796000000401
3295,658,-85.0659090905321,35.0796000000401
3296,659,-85.0579545456657,35.0796000000401
3297,659,-85.0579545456657,35.0860000001999
3298,659,-85.0499999999,35.0860000001999
3299,659,-85.0499999999,35.0796000000401
3300,659,-85.0579545456657,35.0796000000401
3301,660,-85.4000000000999,35.0860000001999
3302,660,-85.4000000000999,35.0924000003598
3303,660,-85.3920454543342,35.0924000003598
3304,660,-85.3920454543342,35.0860000001999
3305,660,-85.4000000000999,35.0860000001999
3306,661,-85.3920454543342,35.0860000001999
3307,661,-85.3920454543342,35.0924000003598
3308,661,-85.3840909094679,35.0924000003598
3309,661,-85.3840909094679,35.0860000001999
3310,661,-85.3920454543342,35.0860000001999
3311,662,-85.3840909094679,35.0860000001999
3312,662,-85.3840909094679,35.0924000003598
3313,662,-85.3761363637022,35.0924000003598
3314,662,-85.3761363637022,35.0860000001999
3315,662,-85.3840909094679,35.0860000001999
3316,663,-85.3761363637022,35.0860000001999
3317,663,-85.3761363637022,35.0924000003598
3318,663,-85.3681818179365,35.0924000003598
3319,663,-85.3681818179365,35.0860000001999
3320,663,-85.3761363637022,35.0860000001999
3321,664,-85.3681818179365,35.0860000001999
3322,664,-85.3681818179365,35.0924000003598
3323,664,-85.3602272730702,35.0924000003598
3324,664,-85.3602272730702,35.0860000001999
3325,664,-85.3681818179365,35.0860000001999
3326,665,-85.3602272730702,35.0860000001999
3327,665,-85.3602272730702,35.0924000003598
3328,665,-85.3522727273045,35.0924000003598
3329,665,-85.3522727273045,35.0860000001999
3330,665,-85.3602272730702,35.0860000001999
3331,666,-85.3522727273045,35.0860000001999
3332,666,-85.3522727273045,35.0924000003598
3333,666,-85.3443181815388,35.0924000003598
3334,666,-85.3443181815388,35.0860000001999
3335,666,-85.3522727273045,35.0860000001999
3336,667,-85.3443181815388,35.0860000001999
3337,667,-85.3443181815388,35.0924000003598
3338,667,-85.3363636366725,35.0924000003598
3339,667,-85.3363636366725,35.0860000001999
3340,667,-85.3443181815388,35.0860000001999
3341,668,-85.3363636366725,35.0860000001999
3342,668,-85.3363636366725,35.0924000003598
3343,668,-85.3284090909068,35.0924000003598
3344,668,-85.3284090909068,35.0860000001999
3345,668,-85.3363636366725,35.0860000001999
3346,669,-85.3284090909068,35.0860000001999
3347,669,-85.3284090909068,35.0924000003598
3348,669,-85.3204545451411,35.0924000003598
3349,669,-85.3204545451411,35.0860000001999
3350,669,-85.3284090909068,35.0860000001999
3351,670,-85.3204545451411,35.0860000001999
3352,670,-85.3204545451411,35.0924000003598
3353,670,-85.3125000002748,35.0924000003598
3354,670,-85.3125000002748,35.0860000001999
3355,670,-85.3204545451411,35.0860000001999
3356,671,-85.3125000002748,35.0860000001999
3357,671,-85.3125000002748,35.0924000003598
3358,671,-85.3045454545091,35.0924000003598
3359,671,-85.3045454545091,35.0860000001999
3360,671,-85.3125000002748,35.0860000001999
3361,672,-85.3045454545091,35.0860000001999
3362,672,-85.3045454545091,35.0924000003598
3363,672,-85.2965909087434,35.0924000003598
3364,672,-85.2965909087434,35.0860000001999
3365,672,-85.3045454545091,35.0860000001999
3366,673,-85.2965909087434,35.0860000001999
3367,673,-85.2965909087434,35.0924000003598
3368,673,-85.2886363638771,35.0924000003598
3369,673,-85.2886363638771,35.0860000001999
3370,673,-85.2965909087434,35.0860000001999
3371,674,-85.2886363638771,35.0860000001999
3372,674,-85.2886363638771,35.0924000003598
3373,674,-85.2806818181114,35.0924000003598
3374,674,-85.2806818181114,35.0860000001999
3375,674,-85.2886363638771,35.0860000001999
3376,675,-85.2806818181114,35.0860000001999
3377,675,-85.2806818181114,35.0924000003598
3378,675,-85.2727272723457,35.0924000003598
3379,675,-85.2727272723457,35.0860000001999
3380,675,-85.2806818181114,35.0860000001999
3381,676,-85.2727272723457,35.0860000001999
3382,676,-85.2727272723457,35.0924000003598
3383,676,-85.2647727274793,35.0924000003598
3384,676,-85.2647727274793,35.0860000001999
3385,676,-85.2727272723457,35.0860000001999
3386,677,-85.2647727274793,35.0860000001999
3387,677,-85.2647727274793,35.0924000003598
3388,677,-85.2568181817137,35.0924000003598
3389,677,-85.2568181817137,35.0860000001999
3390,677,-85.2647727274793,35.0860000001999
3391,678,-85.2568181817137,35.0860000001999
3392,678,-85.2568181817137,35.0924000003598
3393,678,-85.248863635948,35.0924000003598
3394,678,-85.248863635948,35.0860000001999
3395,678,-85.2568181817137,35.0860000001999
3396,679,-85.248863635948,35.0860000001999
3397,679,-85.248863635948,35.0924000003598
3398,679,-85.2409090910817,35.0924000003598
3399,679,-85.2409090910817,35.0860000001999
3400,679,-85.248863635948,35.0860000001999
3401,680,-85.2409090910817,35.0860000001999
3402,680,-85.2409090910817,35.0924000003598
3403,680,-85.232954545316,35.0924000003598
3404,680,-85.232954545316,35.0860000001999
3405,680,-85.2409090910817,35.0860000001999
3406,681,-85.232954545316,35.0860000001999
3407,681,-85.232954545316,35.0924000003598
3408,681,-85.2250000004496,35.0924000003598
3409,681,-85.2250000004496,35.0860000001999
3410,681,-85.232954545316,35.0860000001999
3411,682,-85.2249999995503,35.0860000001999
3412,682,-85.2249999995503,35.0924000003598
3413,682,-85.217045454684,35.0924000003598
3414,682,-85.217045454684,35.0860000001999
3415,682,-85.2249999995503,35.0860000001999
3416,683,-85.217045454684,35.0860000001999
3417,683,-85.217045454684,35.0924000003598
3418,683,-85.2090909089183,35.0924000003598
3419,683,-85.2090909089183,35.0860000001999
3420,683,-85.217045454684,35.0860000001999
3421,684,-85.2090909089183,35.0860000001999
3422,684,-85.2090909089183,35.0924000003598
3423,684,-85.2011363640519,35.0924000003598
3424,684,-85.2011363640519,35.0860000001999
3425,684,-85.2090909089183,35.0860000001999
3426,685,-85.2011363640519,35.0860000001999
3427,685,-85.2011363640519,35.0924000003598
3428,685,-85.1931818182862,35.0924000003598
3429,685,-85.1931818182862,35.0860000001999
3430,685,-85.2011363640519,35.0860000001999
3431,686,-85.1931818182862,35.0860000001999
3432,686,-85.1931818182862,35.0924000003598
3433,686,-85.1852272725206,35.0924000003598
3434,686,-85.1852272725206,35.0860000001999
3435,686,-85.1931818182862,35.0860000001999
3436,687,-85.1852272725206,35.0860000001999
3437,687,-85.1852272725206,35.0924000003598
3438,687,-85.1772727276542,35.0924000003598
3439,687,-85.1772727276542,35.0860000001999
3440,687,-85.1852272725206,35.0860000001999
3441,688,-85.1772727276542,35.0860000001999
3442,688,-85.1772727276542,35.0924000003598
3443,688,-85.1693181818886,35.0924000003598
3444,688,-85.1693181818886,35.0860000001999
