OBJECTID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
4109,821,-85.16136364,35.1052,,,35.1036,-85.15937501
4110,821,-85.16931818,35.1052,,,35.1036,-85.17130682
4111,822,-85.16136364,35.1052,35.1084,-85.15738636,35.1036,-85.16335228
4112,822,-85.16136364,35.1116,,,35.1132,-85.16335228
4113,822,-85.15340909,35.1116,,,35.1132,-85.15142045
4114,822,-85.15340909,35.1052,,,35.1036,-85.15142045
4115,822,-85.16136364,35.1052,,,35.1036,-85.16335228
4116,823,-85.15340909,35.1052,35.1084,-85.14943182,35.1036,-85.15539773
4117,823,-85.15340909,35.1116,,,35.1132,-85.15539773
4118,823,-85.14545455,35.1116,,,35.1132,-85.14346592
4119,823,-85.14545455,35.1052,,,35.1036,-85.14346592
4120,823,-85.15340909,35.1052,,,35.1036,-85.15539773
4121,824,-85.14545455,35.1052,35.1084,-85.14147727,35.1036,-85.14744319
4122,824,-85.14545455,35.1116,,,35.1132,-85.14744319
4123,824,-85.1375,35.1116,,,35.1132,-85.13551136
4124,824,-85.1375,35.1052,,,35.1036,-85.13551136
4125,824,-85.14545455,35.1052,,,35.1036,-85.14744319
4126,825,-85.1375,35.1052,35.1084,-85.13352273,35.1036,-85.13948864
4127,825,-85.1375,35.1116,,,35.1132,-85.13948864
4128,825,-85.12954545,35.1116,,,35.1132,-85.12755681
4129,825,-85.12954545,35.1052,,,35.1036,-85.12755681
4130,825,-85.1375,35.1052,,,35.1036,-85.13948864
4131,826,-85.12954545,35.1052,35.1084,-85.12556818,35.1036,-85.13153409
4132,826,-85.12954545,35.1116,,,35.1132,-85.13153409
4133,826,-85.12159091,35.1116,,,35.1132,-85.11960228
4134,826,-85.12159091,35.1052,,,35.1036,-85.11960228
4135,826,-85.12954545,35.1052,,,35.1036,-85.13153409
4136,827,-85.12159091,35.1052,35.1084,-85.11761364,35.1036,-85.12357955
4137,827,-85.12159091,35.1116,,,35.1132,-85.12357955
4138,827,-85.11363636,35.1116,,,35.1132,-85.11164772
4139,827,-85.11363636,35.1052,,,35.1036,-85.11164772
4140,827,-85.12159091,35.1052,,,35.1036,-85.12357955
4141,828,-85.11363636,35.1052,35.1084,-85.10965909,35.1036,-85.11562499
4142,828,-85.11363636,35.1116,,,35.1132,-85.11562499
4143,828,-85.10568182,35.1116,,,35.1132,-85.10369319
4144,828,-85.10568182,35.1052,,,35.1036,-85.10369319
4145,828,-85.11363636,35.1052,,,35.1036,-85.11562499
4146,829,-85.10568182,35.1052,35.1084,-85.10170455,35.1036,-85.10767046
4147,829,-85.10568182,35.1116,,,35.1132,-85.10767046
4148,829,-85.09772727,35.1116,,,35.1132,-85.09573863
4149,829,-85.09772727,35.1052,,,35.1036,-85.09573863
4150,829,-85.10568182,35.1052,,,35.1036,-85.10767046
4151,830,-85.09772727,35.1052,35.1084,-85.09375,35.1036,-85.0997159
4152,830,-85.09772727,35.1116,,,35.1132,-85.0997159
4153,830,-85.08977273,35.1116,,,35.1132,-85.0877841
4154,830,-85.08977273,35.1052,,,35.1036,-85.0877841
4155,830,-85.09772727,35.1052,,,35.1036,-85.0997159
4156,831,-85.08977273,35.1052,35.1084,-85.08579545,35.1036,-85.09176137
4157,831,-85.08977273,35.1116,,,35.1132,-85.09176137
4158,831,-85.08181818,35.1116,,,35.1132,-85.07982954
4159,831,-85.08181818,35.1052,,,35.1036,-85.07982954
4160,831,-85.08977273,35.1052,,,35.1036,-85.09176137
4161,832,-85.08181818,35.1052,35.1084,-85.07784091,35.1036,-85.08380681
4162,832,-85.08181818,35.1116,,,35.1132,-85.08380681
4163,832,-85.07386364,35.1116,,,35.1132,-85.071875
4164,832,-85.07386364,35.1052,,,35.1036,-85.071875
4165,832,-85.08181818,35.1052,,,35.1036,-85.08380681
4166,833,-85.07386364,35.1052,35.1084,-85.06988636,35.1036,-85.07585228
4167,833,-85.07386364,35.1116,,,35.1132,-85.07585228
4168,833,-85.06590909,35.1116,,,35.1132,-85.06392045
4169,833,-85.06590909,35.1052,,,35.1036,-85.06392045
4170,833,-85.07386364,35.1052,,,35.1036,-85.07585228
4171,834,-85.06590909,35.1052,35.1084,-85.06193182,35.1036,-85.06789773
4172,834,-85.06590909,35.1116,,,35.1132,-85.06789773
4173,834,-85.05795455,35.1116,,,35.1132,-85.05596592
4174,834,-85.05795455,35.1052,,,35.1036,-85.05596592
4175,834,-85.06590909,35.1052,,,35.1036,-85.06789773
4176,835,-85.05795455,35.1052,35.1084,-85.05397727,35.1036,-85.05994319
4177,835,-85.05795455,35.1116,,,35.1132,-85.05994319
4178,835,-85.05,35.1116,,,35.1132,-85.04801136
4179,835,-85.05,35.1052,,,35.1036,-85.04801136
4180,835,-85.05795455,35.1052,,,35.1036,-85.05994319
4181,836,-85.4,35.1116,35.1148,-85.39602273,35.11,-85.40198864
4182,836,-85.4,35.118,,,35.1196,-85.40198864
4183,836,-85.39204545,35.118,,,35.1196,-85.39005681
4184,836,-85.39204545,35.1116,,,35.11,-85.39005681
4185,836,-85.4,35.1116,,,35.11,-85.40198864
4186,837,-85.39204545,35.1116,35.1148,-85.38806818,35.11,-85.39403409
4187,837,-85.39204545,35.118,,,35.1196,-85.39403409
4188,837,-85.38409091,35.118,,,35.1196,-85.38210228
4189,837,-85.38409091,35.1116,,,35.11,-85.38210228
4190,837,-85.39204545,35.1116,,,35.11,-85.39403409
4191,838,-85.38409091,35.1116,35.1148,-85.38011364,35.11,-85.38607955
4192,838,-85.38409091,35.118,,,35.1196,-85.38607955
4193,838,-85.37613636,35.118,,,35.1196,-85.37414772
4194,838,-85.37613636,35.1116,,,35.11,-85.37414772
4195,838,-85.38409091,35.1116,,,35.11,-85.38607955
4196,839,-85.37613636,35.1116,35.1148,-85.37215909,35.11,-85.378125
4197,839,-85.37613636,35.118,,,35.1196,-85.378125
4198,839,-85.36818182,35.118,,,35.1196,-85.36619319
4199,839,-85.36818182,35.1116,,,35.11,-85.36619319
4200,839,-85.37613636,35.1116,,,35.11,-85.378125
4201,840,-85.36818182,35.1116,35.1148,-85.36420455,35.11,-85.37017046
4202,840,-85.36818182,35.118,,,35.1196,-85.37017046
4203,840,-85.36022727,35.118,,,35.1196,-85.35823863
4204,840,-85.36022727,35.1116,,,35.11,-85.35823863
4205,840,-85.36818182,35.1116,,,35.11,-85.37017046
4206,841,-85.36022727,35.1116,35.1148,-85.35625,35.11,-85.36221591
4207,841,-85.36022727,35.118,,,35.1196,-85.36221591
4208,841,-85.35227273,35.118,,,35.1196,-85.3502841
4209,841,-85.35227273,35.1116,,,35.11,-85.3502841
4210,841,-85.36022727,35.1116,,,35.11,-85.36221591
4211,842,-85.35227273,35.1116,35.1148,-85.34829545,35.11,-85.35426137
4212,842,-85.35227273,35.118,,,35.1196,-85.35426137
4213,842,-85.34431818,35.118,,,35.1196,-85.34232954
4214,842,-85.34431818,35.1116,,,35.11,-85.34232954
4215,842,-85.35227273,35.1116,,,35.11,-85.35426137
4216,843,-85.34431818,35.1116,35.1148,-85.34034091,35.11,-85.34630682
4217,843,-85.34431818,35.118,,,35.1196,-85.34630682
4218,843,-85.33636364,35.118,,,35.1196,-85.33437501
4219,843,-85.33636364,35.1116,,,35.11,-85.33437501
4220,843,-85.34431818,35.1116,,,35.11,-85.34630682
4221,844,-85.33636364,35.1116,35.1148,-85.33238636,35.11,-85.33835228
4222,844,-85.33636364,35.118,,,35.1196,-85.33835228
4223,844,-85.32840909,35.118,,,35.1196,-85.32642045
4224,844,-85.32840909,35.1116,,,35.11,-85.32642045
4225,844,-85.33636364,35.1116,,,35.11,-85.33835228
4226,845,-85.32840909,35.1116,35.1148,-85.32443182,35.11,-85.33039773
4227,845,-85.32840909,35.118,,,35.1196,-85.33039773
4228,845,-85.32045455,35.118,,,35.1196,-85.31846591
4229,845,-85.32045455,35.1116,,,35.11,-85.31846591
4230,845,-85.32840909,35.1116,,,35.11,-85.33039773
4231,846,-85.32045455,35.1116,35.1148,-85.31647727,35.11,-85.32244319
4232,846,-85.32045455,35.118,,,35.1196,-85.32244319
4233,846,-85.3125,35.118,,,35.1196,-85.31051136
4234,846,-85.3125,35.1116,,,35.11,-85.31051136
4235,846,-85.32045455,35.1116,,,35.11,-85.32244319
4236,847,-85.3125,35.1116,35.1148,-85.30852273,35.11,-85.31448864
4237,847,-85.3125,35.118,,,35.1196,-85.31448864
4238,847,-85.30454545,35.118,,,35.1196,-85.30255681
4239,847,-85.30454545,35.1116,,,35.11,-85.30255681
4240,847,-85.3125,35.1116,,,35.11,-85.31448864
4241,848,-85.30454545,35.1116,35.1148,-85.30056818,35.11,-85.30653409
4242,848,-85.30454545,35.118,,,35.1196,-85.30653409
4243,848,-85.29659091,35.118,,,35.1196,-85.29460228
4244,848,-85.29659091,35.1116,,,35.11,-85.29460228
4245,848,-85.30454545,35.1116,,,35.11,-85.30653409
4246,849,-85.29659091,35.1116,35.1148,-85.29261364,35.11,-85.29857955
4247,849,-85.29659091,35.118,,,35.1196,-85.29857955
4248,849,-85.28863636,35.118,,,35.1196,-85.28664772
4249,849,-85.28863636,35.1116,,,35.11,-85.28664772
4250,849,-85.29659091,35.1116,,,35.11,-85.29857955
4251,850,-85.28863636,35.1116,35.1148,-85.28465909,35.11,-85.290625
4252,850,-85.28863636,35.118,,,35.1196,-85.290625
4253,850,-85.28068182,35.118,,,35.1196,-85.27869319
4254,850,-85.28068182,35.1116,,,35.11,-85.27869319
4255,850,-85.28863636,35.1116,,,35.11,-85.290625
4256,851,-85.28068182,35.1116,35.1148,-85.27670455,35.11,-85.28267046
4257,851,-85.28068182,35.118,,,35.1196,-85.28267046
4258,851,-85.27272727,35.118,,,35.1196,-85.27073863
4259,851,-85.27272727,35.1116,,,35.11,-85.27073863
4260,851,-85.28068182,35.1116,,,35.11,-85.28267046
4261,852,-85.27272727,35.1116,35.1148,-85.26875,35.11,-85.27471591
4262,852,-85.27272727,35.118,,,35.1196,-85.27471591
4263,852,-85.26477273,35.118,,,35.1196,-85.2627841
4264,852,-85.26477273,35.1116,,,35.11,-85.2627841
4265,852,-85.27272727,35.1116,,,35.11,-85.27471591
4266,853,-85.26477273,35.1116,35.1148,-85.26079545,35.11,-85.26676137
4267,853,-85.26477273,35.118,,,35.1196,-85.26676137
4268,853,-85.25681818,35.118,,,35.1196,-85.25482954
4269,853,-85.25681818,35.1116,,,35.11,-85.25482954
4270,853,-85.26477273,35.1116,,,35.11,-85.26676137
4271,854,-85.25681818,35.1116,35.1148,-85.25284091,35.11,-85.25880681
4272,854,-85.25681818,35.118,,,35.1196,-85.25880681
4273,854,-85.24886364,35.118,,,35.1196,-85.246875
4274,854,-85.24886364,35.1116,,,35.11,-85.246875
4275,854,-85.25681818,35.1116,,,35.11,-85.25880681
4276,855,-85.24886364,35.1116,35.1148,-85.24488636,35.11,-85.25085228
4277,855,-85.24886364,35.118,,,35.1196,-85.25085228
4278,855,-85.24090909,35.118,,,35.1196,-85.23892045
4279,855,-85.24090909,35.1116,,,35.11,-85.23892045
4280,855,-85.24886364,35.1116,,,35.11,-85.25085228
4281,856,-85.24090909,35.1116,35.1148,-85.23693182,35.11,-85.24289773
4282,856,-85.24090909,35.118,,,35.1196,-85.24289773
4283,856,-85.23295455,35.118,,,35.1196,-85.23096592
4284,856,-85.23295455,35.1116,,,35.11,-85.23096592
4285,856,-85.24090909,35.1116,,,35.11,-85.24289773
4286,857,-85.23295455,35.1116,35.1148,-85.22897727,35.11,-85.23494319
4287,857,-85.23295455,35.118,,,35.1196,-85.23494319
4288,857,-85.225,35.118,,,35.1196,-85.22301136
4289,857,-85.225,35.1116,,,35.11,-85.22301136
4290,857,-85.23295455,35.1116,,,35.11,-85.23494319
4291,858,-85.225,35.1116,35.1148,-85.22102273,35.11,-85.22698864
4292,858,-85.225,35.118,,,35.1196,-85.22698864
4293,858,-85.21704545,35.118,,,35.1196,-85.21505681
4294,858,-85.21704545,35.1116,,,35.11,-85.21505681
4295,858,-85.225,35.1116,,,35.11,-85.22698864
4296,859,-85.21704545,35.1116,35.1148,-85.21306818,35.11,-85.21903409
4297,859,-85.21704545,35.118,,,35.1196,-85.21903409
4298,859,-85.20909091,35.118,,,35.1196,-85.20710228
4299,859,-85.20909091,35.1116,,,35.11,-85.20710228
4300,859,-85.21704545,35.1116,,,35.11,-85.21903409
4301,860,-85.20909091,35.1116,35.1148,-85.20511364,35.11,-85.21107955
4302,860,-85.20909091,35.118,,,35.1196,-85.21107955
4303,860,-85.20113636,35.118,,,35.1196,-85.19914772
4304,860,-85.20113636,35.1116,,,35.11,-85.19914772
4305,860,-85.20909091,35.1116,,,35.11,-85.21107955
4306,861,-85.20113636,35.1116,35.1148,-85.19715909,35.11,-85.203125
4307,861,-85.20113636,35.118,,,35.1196,-85.203125
4308,861,-85.19318182,35.118,,,35.1196,-85.19119319
4309,861,-85.19318182,35.1116,,,35.11,-85.19119319
4310,861,-85.20113636,35.1116,,,35.11,-85.203125
4311,862,-85.19318182,35.1116,35.1148,-85.18920455,35.11,-85.19517046
4312,862,-85.19318182,35.118,,,35.1196,-85.19517046
4313,862,-85.18522727,35.118,,,35.1196,-85.18323863
4314,862,-85.18522727,35.1116,,,35.11,-85.18323863
4315,862,-85.19318182,35.1116,,,35.11,-85.19517046
4316,863,-85.18522727,35.1116,35.1148,-85.18125,35.11,-85.1872159
4317,863,-85.18522727,35.118,,,35.1196,-85.1872159
4318,863,-85.17727273,35.118,,,35.1196,-85.1752841
4319,863,-85.17727273,35.1116,,,35.11,-85.1752841
4320,863,-85.18522727,35.1116,,,35.11,-85.1872159
4321,864,-85.17727273,35.1116,35.1148,-85.17329545,35.11,-85.17926137
4322,864,-85.17727273,35.118,,,35.1196,-85.17926137
4323,864,-85.16931818,35.118,,,35.1196,-85.16732954
4324,864,-85.16931818,35.1116,,,35.11,-85.16732954
4325,864,-85.17727273,35.1116,,,35.11,-85.17926137
4326,865,-85.16931818,35.1116,35.1148,-85.16534091,35.11,-85.17130682
4327,865,-85.16931818,35.118,,,35.1196,-85.17130682
4328,865,-85.16136364,35.118,,,35.1196,-85.15937501
4329,865,-85.16136364,35.1116,,,35.11,-85.15937501
4330,865,-85.16931818,35.1116,,,35.11,-85.17130682
4331,866,-85.16136364,35.1116,35.1148,-85.15738636,35.11,-85.16335228
4332,866,-85.16136364,35.118,,,35.1196,-85.16335228
4333,866,-85.15340909,35.118,,,35.1196,-85.15142045
4334,866,-85.15340909,35.1116,,,35.11,-85.15142045
4335,866,-85.16136364,35.1116,,,35.11,-85.16335228
4336,867,-85.15340909,35.1116,35.1148,-85.14943182,35.11,-85.15539773
4337,867,-85.15340909,35.118,,,35.1196,-85.15539773
4338,867,-85.14545455,35.118,,,35.1196,-85.14346592
4339,867,-85.14545455,35.1116,,,35.11,-85.14346592
4340,867,-85.15340909,35.1116,,,35.11,-85.15539773
4341,868,-85.14545455,35.1116,35.1148,-85.14147727,35.11,-85.14744319
4342,868,-85.14545455,35.118,,,35.1196,-85.14744319
4343,868,-85.1375,35.118,,,35.1196,-85.13551136
4344,868,-85.1375,35.1116,,,35.11,-85.13551136
4345,868,-85.14545455,35.1116,,,35.11,-85.14744319
4346,869,-85.1375,35.1116,35.1148,-85.13352273,35.11,-85.13948864
4347,869,-85.1375,35.118,,,35.1196,-85.13948864
4348,869,-85.12954545,35.118,,,35.1196,-85.12755681
4349,869,-85.12954545,35.1116,,,35.11,-85.12755681
4350,869,-85.1375,35.1116,,,35.11,-85.13948864
4351,870,-85.12954545,35.1116,35.1148,-85.12556818,35.11,-85.13153409
4352,870,-85.12954545,35.118,,,35.1196,-85.13153409
4353,870,-85.12159091,35.118,,,35.1196,-85.11960228
4354,870,-85.12159091,35.1116,,,35.11,-85.11960228
4355,870,-85.12954545,35.1116,,,35.11,-85.13153409
4356,871,-85.12159091,35.1116,35.1148,-85.11761364,35.11,-85.12357955
4357,871,-85.12159091,35.118,,,35.1196,-85.12357955
4358,871,-85.11363636,35.118,,,35.1196,-85.11164772
4359,871,-85.11363636,35.1116,,,35.11,-85.11164772
4360,871,-85.12159091,35.1116,,,35.11,-85.12357955
4361,872,-85.11363636,35.1116,35.1148,-85.10965909,35.11,-85.11562499
4362,872,-85.11363636,35.118,,,35.1196,-85.11562499
4363,872,-85.10568182,35.118,,,35.1196,-85.10369319
4364,872,-85.10568182,35.1116,,,35.11,-85.10369319
4365,872,-85.11363636,35.1116,,,35.11,-85.11562499
4366,873,-85.10568182,35.1116,35.1148,-85.10170455,35.11,-85.10767046
4367,873,-85.10568182,35.118,,,35.1196,-85.10767046
4368,873,-85.09772727,35.118,,,35.1196,-85.09573863
4369,873,-85.09772727,35.1116,,,35.11,-85.09573863
4370,873,-85.10568182,35.1116,,,35.11,-85.10767046
4371,874,-85.09772727,35.1116,35.1148,-85.09375,35.11,-85.0997159
4372,874,-85.09772727,35.118,,,35.1196,-85.0997159
4373,874,-85.08977273,35.118,,,35.1196,-85.0877841
4374,874,-85.08977273,35.1116,,,35.11,-85.0877841
4375,874,-85.09772727,35.1116,,,35.11,-85.0997159
4376,875,-85.08977273,35.1116,35.1148,-85.08579545,35.11,-85.09176137
4377,875,-85.08977273,35.118,,,35.1196,-85.09176137
4378,875,-85.08181818,35.118,,,35.1196,-85.07982954
4379,875,-85.08181818,35.1116,,,35.11,-85.07982954
4380,875,-85.08977273,35.1116,,,35.11,-85.09176137
4381,876,-85.08181818,35.1116,35.1148,-85.07784091,35.11,-85.08380681
4382,876,-85.08181818,35.118,,,35.1196,-85.08380681
4383,876,-85.07386364,35.118,,,35.1196,-85.071875
4384,876,-85.07386364,35.1116,,,35.11,-85.071875
4385,876,-85.08181818,35.1116,,,35.11,-85.08380681
4386,877,-85.07386364,35.1116,35.1148,-85.06988636,35.11,-85.07585228
4387,877,-85.07386364,35.118,,,35.1196,-85.07585228
4388,877,-85.06590909,35.118,,,35.1196,-85.06392045
4389,877,-85.06590909,35.1116,,,35.11,-85.06392045
4390,877,-85.07386364,35.1116,,,35.11,-85.07585228
4391,878,-85.06590909,35.1116,35.1148,-85.06193182,35.11,-85.06789773
4392,878,-85.06590909,35.118,,,35.1196,-85.06789773
4393,878,-85.05795455,35.118,,,35.1196,-85.05596592
4394,878,-85.05795455,35.1116,,,35.11,-85.05596592
4395,878,-85.06590909,35.1116,,,35.11,-85.06789773
4396,879,-85.05795455,35.1116,35.1148,-85.05397727,35.11,-85.05994319
4397,879,-85.05795455,35.118,,,35.1196,-85.05994319
4398,879,-85.05,35.118,,,35.1196,-85.04801136
4399,879,-85.05,35.1116,,,35.11,-85.04801136
4400,879,-85.05795455,35.1116,,,35.11,-85.05994319
4401,880,-85.4,35.118,35.1212,-85.39602273,35.1164,-85.40198864
4402,880,-85.4,35.1244,,,35.126,-85.40198864
4403,880,-85.39204545,35.1244,,,35.126,-85.39005681
4404,880,-85.39204545,35.118,,,35.1164,-85.39005681
4405,880,-85.4,35.118,,,35.1164,-85.40198864
4406,881,-85.39204545,35.118,35.1212,-85.38806818,35.1164,-85.39403409
4407,881,-85.39204545,35.1244,,,35.126,-85.39403409
4408,881,-85.38409091,35.1244,,,35.126,-85.38210228
4409,881,-85.38409091,35.118,,,35.1164,-85.38210228
4410,881,-85.39204545,35.118,,,35.1164,-85.39403409
4411,882,-85.38409091,35.118,35.1212,-85.38011364,35.1164,-85.38607955
4412,882,-85.38409091,35.1244,,,35.126,-85.38607955
4413,882,-85.37613636,35.1244,,,35.126,-85.37414772
4414,882,-85.37613636,35.118,,,35.1164,-85.37414772
4415,882,-85.38409091,35.118,,,35.1164,-85.38607955
4416,883,-85.37613636,35.118,35.1212,-85.37215909,35.1164,-85.378125
4417,883,-85.37613636,35.1244,,,35.126,-85.378125
4418,883,-85.36818182,35.1244,,,35.126,-85.36619319
4419,883,-85.36818182,35.118,,,35.1164,-85.36619319
4420,883,-85.37613636,35.118,,,35.1164,-85.378125
4421,884,-85.36818182,35.118,35.1212,-85.36420455,35.1164,-85.37017046
4422,884,-85.36818182,35.1244,,,35.126,-85.37017046
4423,884,-85.36022727,35.1244,,,35.126,-85.35823863
4424,884,-85.36022727,35.118,,,35.1164,-85.35823863
4425,884,-85.36818182,35.118,,,35.1164,-85.37017046
4426,885,-85.36022727,35.118,35.1212,-85.35625,35.1164,-85.36221591
4427,885,-85.36022727,35.1244,,,35.126,-85.36221591
4428,885,-85.35227273,35.1244,,,35.126,-85.3502841
4429,885,-85.35227273,35.118,,,35.1164,-85.3502841
4430,885,-85.36022727,35.118,,,35.1164,-85.36221591
4431,886,-85.35227273,35.118,35.1212,-85.34829545,35.1164,-85.35426137
4432,886,-85.35227273,35.1244,,,35.126,-85.35426137
4433,886,-85.34431818,35.1244,,,35.126,-85.34232954
4434,886,-85.34431818,35.118,,,35.1164,-85.34232954
4435,886,-85.35227273,35.118,,,35.1164,-85.35426137
4436,887,-85.34431818,35.118,35.1212,-85.34034091,35.1164,-85.34630682
4437,887,-85.34431818,35.1244,,,35.126,-85.34630682
4438,887,-85.33636364,35.1244,,,35.126,-85.33437501
4439,887,-85.33636364,35.118,,,35.1164,-85.33437501
4440,887,-85.34431818,35.118,,,35.1164,-85.34630682
4441,888,-85.33636364,35.118,35.1212,-85.33238636,35.1164,-85.33835228
4442,888,-85.33636364,35.1244,,,35.126,-85.33835228
4443,888,-85.32840909,35.1244,,,35.126,-85.32642045
4444,888,-85.32840909,35.118,,,35.1164,-85.32642045
4445,888,-85.33636364,35.118,,,35.1164,-85.33835228
4446,889,-85.32840909,35.118,35.1212,-85.32443182,35.1164,-85.33039773
4447,889,-85.32840909,35.1244,,,35.126,-85.33039773
4448,889,-85.32045455,35.1244,,,35.126,-85.31846591
4449,889,-85.32045455,35.118,,,35.1164,-85.31846591
4450,889,-85.32840909,35.118,,,35.1164,-85.33039773
4451,890,-85.32045455,35.118,35.1212,-85.31647727,35.1164,-85.32244319
4452,890,-85.32045455,35.1244,,,35.126,-85.32244319
4453,890,-85.3125,35.1244,,,35.126,-85.31051136
4454,890,-85.3125,35.118,,,35.1164,-85.31051136
4455,890,-85.32045455,35.118,,,35.1164,-85.32244319
4456,891,-85.3125,35.118,35.1212,-85.30852273,35.1164,-85.31448864
4457,891,-85.3125,35.1244,,,35.126,-85.31448864
4458,891,-85.30454545,35.1244,,,35.126,-85.30255681
4459,891,-85.30454545,35.118,,,35.1164,-85.30255681
4460,891,-85.3125,35.118,,,35.1164,-85.31448864
4461,892,-85.30454545,35.118,35.1212,-85.30056818,35.1164,-85.30653409
4462,892,-85.30454545,35.1244,,,35.126,-85.30653409
4463,892,-85.29659091,35.1244,,,35.126,-85.29460228
4464,892,-85.29659091,35.118,,,35.1164,-85.29460228
4465,892,-85.30454545,35.118,,,35.1164,-85.30653409
4466,893,-85.29659091,35.118,35.1212,-85.29261364,35.1164,-85.29857955
4467,893,-85.29659091,35.1244,,,35.126,-85.29857955
4468,893,-85.28863636,35.1244,,,35.126,-85.28664772
4469,893,-85.28863636,35.118,,,35.1164,-85.28664772
4470,893,-85.29659091,35.118,,,35.1164,-85.29857955
4471,894,-85.28863636,35.118,35.1212,-85.28465909,35.1164,-85.290625
4472,894,-85.28863636,35.1244,,,35.126,-85.290625
4473,894,-85.28068182,35.1244,,,35.126,-85.27869319
4474,894,-85.28068182,35.118,,,35.1164,-85.27869319
4475,894,-85.28863636,35.118,,,35.1164,-85.290625
4476,895,-85.28068182,35.118,35.1212,-85.27670455,35.1164,-85.28267046
4477,895,-85.28068182,35.1244,,,35.126,-85.28267046
4478,895,-85.27272727,35.1244,,,35.126,-85.27073863
4479,895,-85.27272727,35.118,,,35.1164,-85.27073863
4480,895,-85.28068182,35.118,,,35.1164,-85.28267046
4481,896,-85.27272727,35.118,35.1212,-85.26875,35.1164,-85.27471591
4482,896,-85.27272727,35.1244,,,35.126,-85.27471591
4483,896,-85.26477273,35.1244,,,35.126,-85.2627841
4484,896,-85.26477273,35.118,,,35.1164,-85.2627841
4485,896,-85.27272727,35.118,,,35.1164,-85.27471591
4486,897,-85.26477273,35.118,35.1212,-85.26079545,35.1164,-85.26676137
4487,897,-85.26477273,35.1244,,,35.126,-85.26676137
4488,897,-85.25681818,35.1244,,,35.126,-85.25482954
4489,897,-85.25681818,35.118,,,35.1164,-85.25482954
4490,897,-85.26477273,35.118,,,35.1164,-85.26676137
4491,898,-85.25681818,35.118,35.1212,-85.25284091,35.1164,-85.25880681
4492,898,-85.25681818,35.1244,,,35.126,-85.25880681
4493,898,-85.24886364,35.1244,,,35.126,-85.246875
4494,898,-85.24886364,35.118,,,35.1164,-85.246875
4495,898,-85.25681818,35.118,,,35.1164,-85.25880681
4496,899,-85.24886364,35.118,35.1212,-85.24488636,35.1164,-85.25085228
4497,899,-85.24886364,35.1244,,,35.126,-85.25085228
4498,899,-85.24090909,35.1244,,,35.126,-85.23892045
4499,899,-85.24090909,35.118,,,35.1164,-85.23892045
4500,899,-85.24886364,35.118,,,35.1164,-85.25085228
4501,900,-85.24090909,35.118,35.1212,-85.23693182,35.1164,-85.24289773
4502,900,-85.24090909,35.1244,,,35.126,-85.24289773
4503,900,-85.23295455,35.1244,,,35.126,-85.23096592
4504,900,-85.23295455,35.118,,,35.1164,-85.23096592
4505,900,-85.24090909,35.118,,,35.1164,-85.24289773
4506,901,-85.23295455,35.118,35.1212,-85.22897727,35.1164,-85.23494319
4507,901,-85.23295455,35.1244,,,35.126,-85.23494319
4508,901,-85.225,35.1244,,,35.126,-85.22301136
4509,901,-85.225,35.118,,,35.1164,-85.22301136
4510,901,-85.23295455,35.118,,,35.1164,-85.23494319
4511,902,-85.225,35.118,35.1212,-85.22102273,35.1164,-85.22698864
4512,902,-85.225,35.1244,,,35.126,-85.22698864
4513,902,-85.21704545,35.1244,,,35.126,-85.21505681
4514,902,-85.21704545,35.118,,,35.1164,-85.21505681
4515,902,-85.225,35.118,,,35.1164,-85.22698864
4516,903,-85.21704545,35.118,35.1212,-85.21306818,35.1164,-85.21903409
4517,903,-85.21704545,35.1244,,,35.126,-85.21903409
4518,903,-85.20909091,35.1244,,,35.126,-85.20710228
4519,903,-85.20909091,35.118,,,35.1164,-85.20710228
4520,903,-85.21704545,35.118,,,35.1164,-85.21903409
4521,904,-85.20909091,35.118,35.1212,-85.20511364,35.1164,-85.21107955
4522,904,-85.20909091,35.1244,,,35.126,-85.21107955
4523,904,-85.20113636,35.1244,,,35.126,-85.19914772
4524,904,-85.20113636,35.118,,,35.1164,-85.19914772
4525,904,-85.20909091,35.118,,,35.1164,-85.21107955
4526,905,-85.20113636,35.118,35.1212,-85.19715909,35.1164,-85.203125
4527,905,-85.20113636,35.1244,,,35.126,-85.203125
4528,905,-85.19318182,35.1244,,,35.126,-85.19119319
4529,905,-85.19318182,35.118,,,35.1164,-85.19119319
4530,905,-85.20113636,35.118,,,35.1164,-85.203125
4531,906,-85.19318182,35.118,35.1212,-85.18920455,35.1164,-85.19517046
4532,906,-85.19318182,35.1244,,,35.126,-85.19517046
4533,906,-85.18522727,35.1244,,,35.126,-85.18323863
4534,906,-85.18522727,35.118,,,35.1164,-85.18323863
4535,906,-85.19318182,35.118,,,35.1164,-85.19517046
4536,907,-85.18522727,35.118,35.1212,-85.18125,35.1164,-85.1872159
4537,907,-85.18522727,35.1244,,,35.126,-85.1872159
4538,907,-85.17727273,35.1244,,,35.126,-85.1752841
4539,907,-85.17727273,35.118,,,35.1164,-85.1752841
4540,907,-85.18522727,35.118,,,35.1164,-85.1872159
4541,908,-85.17727273,35.118,35.1212,-85.17329545,35.1164,-85.17926137
4542,908,-85.17727273,35.1244,,,35.126,-85.17926137
4543,908,-85.16931818,35.1244,,,35.126,-85.16732954
4544,908,-85.16931818,35.118,,,35.1164,-85.16732954
