PostedSpeed,WeatherCode,Latitude,Longitude,Date,Hour,Grid_Num
35.0,Clear,35.053533,-85.30861800000001,3/15/2019,15,282.0
35.0,Clear,35.025148,-85.256443,3/15/2019,15,142.0
,Clear,35.13948,-85.248121,3/15/2019,15,605.0
55.0,Clear,35.025114,-85.3243,3/15/2019,15,173.0
40.0,Clear,35.030081,-85.15314599999999,3/15/2019,15,196.0
40.0,Clear,35.072228,-85.269181,3/15/2019,16,360.0
25.0,Clear,35.071467999999996,-85.245683,3/15/2019,16,363.0
35.0,Clear,35.00075,-85.13342,3/15/2019,16,81.0
40.0,Clear,35.032604,-85.31160200000001,3/15/2019,16,174.0
65.0,Clear,35.035571999999995,-85.163223,3/15/2019,16,232.0
45.0,Clear,35.012865999999995,-85.184238,3/15/2019,16,112.0
65.0,Clear,35.035571999999995,-85.163223,3/15/2019,16,232.0
15.0,Clear,35.011155,-85.276543,3/15/2019,17,100.0
40.0,Clear,35.114607,-85.261004,3/15/2019,17,539.0
55.0,Clear,35.009678,-85.194409,3/15/2019,17,110.0
40.0,Clear,35.042901,-85.222382,3/15/2019,17,258.0
35.0,Clear,35.028015,-85.160514,3/15/2019,17,195.0
55.0,Clear,35.002679,-85.21117,3/15/2019,17,70.0
45.0,Clear,35.132653000000005,-85.24544499999999,3/15/2019,17,605.0
60.0,Clear,35.010071,-85.193721,3/15/2019,17,110.0
65.0,Clear,35.026179,-85.370486,3/15/2019,18,167.0
40.0,Clear,35.011827000000004,-85.247165,3/15/2019,18,103.0
40.0,Clear,35.072151,-85.268571,3/15/2019,18,360.0
35.0,Clear,35.037384,-85.283735,3/15/2019,18,215.0
55.0,Clear,35.092126,-85.05831500000001,3/15/2019,18,493.0
30.0,Clear,35.019414000000005,-85.2791,3/15/2019,18,139.0
40.0,Clear,35.080653000000005,-85.26451899999999,3/15/2019,19,398.0
65.0,Clear,35.008289000000005,-85.39315,3/15/2019,19,84.0
65.0,Clear,35.028245,-85.36030699999999,3/15/2019,19,169.0
25.0,Clear,35.053775,-85.271057,3/15/2019,19,287.0
55.0,Rain,35.035266,-85.163861,3/15/2019,19,231.0
15.0,Unknown,35.027786,-85.284307,3/15/2019,20,178.0
15.0,Clear,35.148953999999996,-85.20728299999999,3/15/2019,20,630.0
15.0,Clear,35.041886,-85.151679,3/15/2019,22,233.0
35.0,Clear,35.041525,-85.276589,3/15/2019,23,250.0
60.0,Clear,35.142434,-85.292728,3/15/2019,23,619.0
50.0,Clear,35.014331,-85.130247,3/16/2019,0,159.0
20.0,Clear,34.988662,-85.31847900000001,3/16/2019,0,37.0
40.0,Clear,35.003351,-85.219504,3/16/2019,0,69.0
35.0,Clear,34.986309999999996,-85.27286099999999,3/16/2019,0,20.0
30.0,Clear,35.019245,-85.271089,3/16/2019,1,140.0
30.0,Clear,35.054682,-85.306937,3/16/2019,5,282.0
35.0,Clear,35.116283,-85.26306899999999,3/16/2019,9,563.0
35.0,Clear,35.016889,-85.181912,3/16/2019,10,112.0
35.0,Cloudy,35.04156,-85.154814,3/16/2019,11,233.0
40.0,Clear,35.058409999999995,-85.19285500000001,3/16/2019,12,333.0
45.0,Cloudy,35.125657000000004,-85.241135,3/16/2019,12,566.0
45.0,Clear,35.052037,-85.313854,3/16/2019,12,281.0
40.0,Clear,35.003975,-85.14957199999999,3/16/2019,13,78.0
30.0,Clear,35.045767,-85.308262,3/16/2019,14,246.0
35.0,Clear,35.040458,-85.308211,3/16/2019,14,246.0
35.0,Clear,35.044088,-85.160208,3/16/2019,14,266.0
35.0,Clear,35.055214,-85.309333,3/16/2019,15,281.0
25.0,Clear,35.053559,-85.307572,3/16/2019,16,282.0
55.0,Clear,34.9933,-85.39930600000001,3/16/2019,16,28.0
25.0,Clear,35.033215999999996,-85.299658,3/16/2019,18,176.0
25.0,Clear,35.004231,-85.317534,3/16/2019,19,60.0
45.0,Clear,35.153625,-85.249163,3/16/2019,19,642.0
40.0,Clear,35.016889,-85.181912,3/16/2019,19,112.0
40.0,Clear,35.013428000000005,-85.229351,3/16/2019,19,106.0
35.0,Clear,35.0261,-85.251246,3/16/2019,20,183.0
25.0,Clear,35.016579,-85.230977,3/16/2019,20,145.0
40.0,Clear,35.031684000000006,-85.183453,3/16/2019,21,192.0
40.0,Clear,35.01177,-85.214733,3/16/2019,21,108.0
40.0,Clear,35.045307,-85.163601,3/16/2019,21,265.0
30.0,Clear,34.998205,-85.28276,3/16/2019,21,42.0
15.0,Clear,35.046046999999994,-85.31257099999999,3/16/2019,22,245.0
40.0,Unknown,35.102643,-85.27575,3/16/2019,22,504.0
35.0,Clear,35.069184,-85.24991,3/17/2019,0,363.0
15.0,Clear,35.036256,-85.143126,3/17/2019,0,234.0
25.0,Clear,35.047692,-85.31089399999999,3/17/2019,0,245.0
25.0,Clear,35.037712,-85.15674399999999,3/17/2019,0,232.0
55.0,Clear,35.010946600000004,-85.18966999999999,3/17/2019,1,111.0
35.0,Clear,35.032626,-85.17362299999999,3/17/2019,2,230.0
45.0,Clear,35.115281,-85.26244,3/17/2019,2,563.0
15.0,Clear,35.065005,-85.312207,3/17/2019,3,316.0
30.0,Clear,34.987146,-85.28761,3/17/2019,7,18.0
50.0,Clear,35.093862,-85.177514,3/17/2019,9,484.0
30.0,Clear,35.035614,-85.306377,3/17/2019,10,212.0
35.0,Clear,35.051313,-85.147882,3/17/2019,10,304.0
45.0,Clear,35.012954,-85.228277,3/17/2019,11,106.0
45.0,Clear,35.152044000000004,-85.218104,3/17/2019,12,646.0
55.0,Clear,35.02629,-85.323702,3/17/2019,13,173.0
40.0,Clear,35.042164,-85.220198,3/17/2019,14,258.0
45.0,Clear,35.159324,-85.19448,3/17/2019,14,649.0
25.0,Clear,35.049848,-85.243558,3/17/2019,14,290.0
55.0,Clear,35.015679999999996,-85.277396,3/17/2019,15,139.0
25.0,Clear,35.048428,-85.306777,3/17/2019,15,282.0
55.0,Clear,35.015769,-85.270262,3/17/2019,15,101.0
65.0,Clear,35.018934,-85.383202,3/17/2019,15,125.0
55.0,Clear,35.029438,-85.31139,3/17/2019,15,174.0
,Clear,35.145076,-85.221999,3/17/2019,16,629.0
40.0,Clear,35.148021,-85.273262,3/17/2019,17,622.0
45.0,Clear,35.123666,-85.24046700000001,3/17/2019,18,566.0
40.0,Clear,35.014767,-85.163566,3/17/2019,18,114.0
30.0,Clear,35.032936,-85.18724,3/17/2019,21,228.0
55.0,Clear,35.02432,-85.174239,3/17/2019,23,193.0
55.0,Clear,35.041393,-85.157013,3/17/2019,23,266.0
,Clear,35.036678,-85.311729,3/18/2019,0,211.0
15.0,Clear,35.004336,-85.14874,3/18/2019,0,78.0
15.0,Clear,35.048719,-85.29043100000001,3/18/2019,7,284.0
35.0,Clear,35.133182,-85.242492,3/18/2019,7,586.0
25.0,Clear,35.123844,-85.247606,3/18/2019,8,585.0
35.0,Clear,35.080045,-85.132664,3/18/2019,8,416.0
30.0,Clear,35.045763,-85.309399,3/18/2019,8,245.0
45.0,Clear,35.044272,-85.31403900000001,3/18/2019,8,245.0
65.0,Clear,35.028238,-85.348903,3/18/2019,8,170.0
55.0,Clear,35.026949,-85.30498399999999,3/18/2019,9,175.0
35.0,Clear,35.031954,-85.29633000000001,3/18/2019,9,176.0
45.0,Clear,35.057348,-85.316129,3/18/2019,10,281.0
25.0,Clear,35.036972,-85.31056099999999,3/18/2019,11,211.0
,Clear,35.125639,-85.241888,3/18/2019,11,566.0
55.0,Clear,35.02156,-85.297411,3/18/2019,12,136.0
40.0,Clear,35.042997,-85.157294,3/18/2019,12,266.0
40.0,Clear,35.08788,-85.188389,3/18/2019,13,447.0
40.0,Clear,35.010735,-85.218195,3/18/2019,13,107.0
15.0,Clear,35.070966,-85.10568599999999,3/18/2019,14,382.0
40.0,Clear,35.022073,-85.199872,3/18/2019,15,150.0
35.0,Clear,35.038107000000004,-85.293026,3/18/2019,15,214.0
25.0,Clear,34.994278,-85.289591,3/18/2019,15,41.0
15.0,Clear,35.041707,-85.260666,3/18/2019,15,252.0
15.0,Clear,35.012055,-85.21394000000001,3/18/2019,16,108.0
15.0,Clear,34.99747,-85.2945,3/18/2019,16,63.0
40.0,Clear,35.103127,-85.16507,3/18/2019,16,517.0
55.0,Clear,35.016490999999995,-85.28069,3/18/2019,16,139.0
35.0,Clear,35.060689,-85.13423900000001,3/18/2019,16,340.0
35.0,Clear,35.052285,-85.31338199999999,3/18/2019,16,281.0
25.0,Clear,34.994403999999996,-85.28909200000001,3/18/2019,17,41.0
45.0,Clear,35.076772999999996,-85.26592,3/18/2019,17,398.0
65.0,Clear,35.019224,-85.267436,3/18/2019,17,140.0
55.0,Clear,35.112797,-85.22971899999999,3/18/2019,17,543.0
,Clear,35.048719,-85.29043100000001,3/18/2019,18,284.0
45.0,Clear,35.020376,-85.366911,3/18/2019,19,127.0
30.0,Clear,35.024114000000004,-85.245918,3/18/2019,19,183.0
40.0,Clear,35.017821999999995,-85.379255,3/18/2019,20,125.0
45.0,Clear,35.082562,-85.20621700000001,3/18/2019,21,445.0
30.0,Clear,35.024158,-85.24646800000001,3/18/2019,23,183.0
35.0,Clear,35.039775,-85.292119,3/19/2019,0,248.0
15.0,Clear,34.9933,-85.39930600000001,3/19/2019,2,28.0
35.0,Clear,35.019822,-85.275797,3/19/2019,6,139.0
25.0,Clear,35.123911,-85.25701600000001,3/19/2019,7,564.0
55.0,Clear,35.028893,-85.177195,3/19/2019,7,192.0
25.0,Clear,34.994456,-85.285836,3/19/2019,8,42.0
25.0,Clear,35.048363,-85.31054300000001,3/19/2019,8,245.0
55.0,Clear,35.061640000000004,-85.193575,3/19/2019,8,332.0
35.0,Clear,35.104728,-85.159644,3/19/2019,8,518.0
40.0,Clear,35.065005,-85.312207,3/19/2019,8,316.0
45.0,Clear,35.014382,-85.210585,3/19/2019,9,108.0
15.0,Clear,35.030545000000004,-85.189874,3/19/2019,11,228.0
,Clear,35.137205,-85.243167,3/19/2019,11,606.0
45.0,Clear,35.089088000000004,-85.21983,3/19/2019,12,443.0
,Clear,35.141391,-85.248037,3/19/2019,12,625.0
15.0,Clear,35.049849,-85.15344,3/19/2019,13,267.0
25.0,Clear,35.035383,-85.30535400000001,3/19/2019,13,212.0
,Clear,35.155840000000005,-85.248678,3/19/2019,13,642.0
55.0,Clear,35.055408,-85.31554,3/19/2019,13,281.0
35.0,Clear,35.113821,-85.260077,3/19/2019,13,539.0
35.0,Clear,35.102678000000004,-85.325203,3/19/2019,14,500.0
25.0,Clear,34.985499,-85.28433299999999,3/19/2019,14,18.0
30.0,Clear,35.013668,-85.13878199999999,3/19/2019,14,118.0
30.0,Clear,35.052637,-85.260808,3/19/2019,15,288.0
35.0,Clear,35.015735,-85.202212,3/19/2019,16,149.0
40.0,Clear,35.128097,-85.246635,3/19/2019,16,585.0
30.0,Clear,35.080793,-85.236106,3/19/2019,16,401.0
55.0,Clear,35.014375,-85.252128,3/19/2019,16,102.0
25.0,Clear,35.144653999999996,-85.260437,3/19/2019,17,623.0
35.0,Clear,35.009687,-85.32855699999999,3/19/2019,17,93.0
50.0,Clear,35.059962,-85.274392,3/19/2019,17,321.0
40.0,Clear,35.048891999999995,-85.306493,3/19/2019,17,282.0
30.0,Clear,35.041026,-85.154545,3/19/2019,17,233.0
40.0,Clear,35.10706,-85.232055,3/19/2019,17,543.0
55.0,Clear,35.201474,-85.232058,3/19/2019,17,691.0
15.0,Clear,35.02783,-85.315794,3/19/2019,18,174.0
45.0,Clear,34.98825,-85.34405,3/19/2019,18,10.0
30.0,Clear,35.161303000000004,-85.21234399999999,3/19/2019,19,647.0
35.0,Clear,35.014702,-85.32651800000001,3/19/2019,19,93.0
40.0,Clear,35.015629,-85.293894,3/19/2019,21,137.0
50.0,Clear,35.034605,-85.177768,3/19/2019,21,230.0
35.0,Clear,35.031053,-85.26429399999999,3/20/2019,4,218.0
15.0,Clear,35.080045,-85.132664,3/20/2019,6,416.0
55.0,Clear,35.078106,-85.3218,3/20/2019,6,390.0
35.0,Clear,35.025309,-85.30127399999999,3/20/2019,7,136.0
,Clear,35.107608,-85.229722,3/20/2019,7,543.0
15.0,Clear,35.010641,-85.28128000000001,3/20/2019,8,99.0
15.0,Clear,35.049623,-85.311696,3/20/2019,8,245.0
35.0,Clear,35.046223,-85.313041,3/20/2019,9,245.0
30.0,Clear,35.064765,-85.310401,3/20/2019,10,316.0
35.0,Clear,35.057348,-85.316129,3/20/2019,10,281.0
40.0,Unknown,35.044762,-85.164109,3/20/2019,10,265.0
15.0,Clear,35.062411,-85.275323,3/20/2019,10,321.0
35.0,Clear,35.008501,-85.32798100000001,3/20/2019,11,58.0
45.0,Clear,35.016317,-85.384827,3/20/2019,11,85.0
45.0,Clear,35.014784999999996,-85.163054,3/20/2019,12,114.0
15.0,Clear,35.04156,-85.154814,3/20/2019,12,233.0
15.0,Clear,35.016462,-85.20615500000001,3/20/2019,12,149.0
20.0,Clear,35.030459,-85.185529,3/20/2019,12,192.0
,Clear,35.131370000000004,-85.236068,3/20/2019,12,586.0
30.0,Clear,35.050666,-85.299812,3/20/2019,13,247.0
25.0,Clear,35.046603000000005,-85.303358,3/20/2019,13,247.0
55.0,Clear,35.019409,-85.29566700000001,3/20/2019,13,136.0
15.0,Clear,35.076172,-85.15629100000001,3/20/2019,14,412.0
45.0,Clear,35.058188,-85.316377,3/20/2019,15,281.0
40.0,Cloudy,35.105025,-85.273353,3/20/2019,15,505.0
40.0,Clear,35.111858000000005,-85.250732,3/20/2019,15,541.0
45.0,Clear,35.049871,-85.314338,3/20/2019,16,245.0
35.0,Clear,35.026889000000004,-85.157359,3/20/2019,16,195.0
15.0,Clear,35.048241,-85.287458,3/20/2019,17,249.0
35.0,Clear,35.036063,-85.306723,3/20/2019,17,212.0
35.0,Clear,35.030894,-85.26463000000001,3/20/2019,17,218.0
45.0,Clear,35.049869,-85.213663,3/20/2019,17,259.0
15.0,Clear,35.080045,-85.132664,3/20/2019,17,416.0
70.0,Clear,35.026324,-85.36876600000001,3/20/2019,17,168.0
40.0,Clear,35.052353000000004,-85.258569,3/20/2019,18,288.0
25.0,Clear,35.046915999999996,-85.30416600000001,3/20/2019,18,282.0
45.0,Clear,35.1245,-85.239929,3/20/2019,18,566.0
35.0,Clear,35.01923,-85.227402,3/20/2019,18,146.0
40.0,Clear,35.034718,-85.149653,3/20/2019,19,233.0
35.0,Clear,35.038199,-85.294021,3/20/2019,19,214.0
15.0,Clear,35.123435,-85.237641,3/20/2019,19,566.0
15.0,Clear,35.01064,-85.21637199999999,3/20/2019,20,107.0
45.0,Clear,35.138246,-85.247724,3/20/2019,20,605.0
25.0,Clear,35.004441,-85.289761,3/20/2019,21,98.0
65.0,Clear,35.073807,-85.111622,3/20/2019,22,382.0
55.0,Clear,35.02124,-85.263061,3/20/2019,23,141.0
55.0,Clear,35.051559999999995,-85.143571,3/21/2019,5,304.0
45.0,Clear,35.084596999999995,-85.06203199999999,3/21/2019,7,425.0
50.0,Clear,35.094725,-85.238209,3/21/2019,8,475.0
35.0,Clear,35.043371,-85.148323,3/21/2019,8,268.0
40.0,Clear,35.003175,-85.14338599999999,3/21/2019,8,79.0
40.0,Clear,35.055,-85.207646,3/21/2019,11,295.0
40.0,Clear,35.049986,-85.31434,3/21/2019,11,245.0
15.0,Clear,35.046017,-85.288095,3/21/2019,12,249.0
35.0,Cloudy,35.082469,-85.077458,3/21/2019,12,423.0
35.0,Clear,35.034106,-85.156048,3/21/2019,13,232.0
20.0,Cloudy,35.03275,-85.180174,3/21/2019,13,192.0
55.0,Clear,35.007414000000004,-85.203262,3/21/2019,13,109.0
40.0,Clear,35.016236,-85.1652,3/21/2019,13,114.0
35.0,Clear,35.106002000000004,-85.34899300000001,3/21/2019,14,496.0
25.0,Clear,35.038449,-85.276859,3/21/2019,14,250.0
55.0,Clear,35.010071,-85.193721,3/21/2019,15,110.0
35.0,Clear,35.014905999999996,-85.224192,3/21/2019,15,106.0
25.0,Clear,35.049586,-85.307704,3/21/2019,16,282.0
30.0,Clear,35.045853,-85.263633,3/21/2019,16,252.0
35.0,Clear,35.004391,-85.170753,3/21/2019,16,76.0
45.0,Clear,35.152975,-85.24562,3/21/2019,16,642.0
20.0,Clear,35.069414,-85.243788,3/21/2019,16,363.0
45.0,Clear,35.135199,-85.240015,3/21/2019,16,586.0
35.0,Clear,35.099880999999996,-85.1697,3/21/2019,17,485.0
55.0,Clear,35.070812,-85.19721899999999,3/21/2019,17,370.0
65.0,Clear,35.082723,-85.078179,3/21/2019,18,423.0
35.0,Clear,35.01416,-85.17493499999999,3/21/2019,18,153.0
25.0,Clear,35.049729,-85.306022,3/21/2019,21,282.0
35.0,Clear,35.027621999999994,-85.159424,3/21/2019,21,195.0
15.0,Clear,35.010796,-85.214011,3/22/2019,0,108.0
15.0,Clear,35.019033,-85.339344,3/22/2019,0,131.0
,Clear,35.044349,-85.128355,3/22/2019,0,270.0
40.0,Clear,35.145196999999996,-85.218889,3/22/2019,2,629.0
40.0,Clear,35.047626,-85.245765,3/22/2019,5,290.0
55.0,Clear,35.021809000000005,-85.297892,3/22/2019,7,136.0
40.0,Clear,35.087998,-85.065022,3/22/2019,10,460.0
30.0,Clear,35.081661,-85.255876,3/22/2019,11,399.0
55.0,Clear,35.010549,-85.192008,3/22/2019,12,111.0
65.0,Clear,35.028245,-85.36030699999999,3/22/2019,12,169.0
15.0,Clear,35.044668,-85.277745,3/22/2019,12,250.0
35.0,Clear,35.087944,-85.29355100000001,3/22/2019,12,433.0
30.0,Clear,35.046896999999994,-85.288839,3/22/2019,12,249.0
15.0,Clear,35.061596,-85.307614,3/22/2019,13,317.0
55.0,Clear,35.033426,-85.16582,3/22/2019,13,194.0
45.0,Clear,35.05854,-85.275747,3/22/2019,14,321.0
15.0,Clear,35.009055,-85.14975600000001,3/22/2019,14,116.0
35.0,Clear,35.030994,-85.270124,3/22/2019,15,180.0
15.0,Clear,35.052616,-85.18079300000001,3/22/2019,15,299.0
45.0,Clear,35.185828,-85.246441,3/22/2019,15,684.0
30.0,Clear,35.013709999999996,-85.32494399999999,3/22/2019,15,93.0
55.0,Clear,35.120077,-85.23696,3/22/2019,15,567.0
50.0,Clear,35.054403,-85.28490500000001,3/22/2019,15,285.0
25.0,Clear,35.028546999999996,-85.27,3/22/2019,15,180.0
25.0,Clear,35.022566999999995,-85.153868,3/22/2019,15,156.0
40.0,Clear,35.020313,-85.365756,3/22/2019,17,127.0
50.0,Clear,35.02305,-85.30051,3/22/2019,17,136.0
55.0,Clear,35.017893,-85.17850899999999,3/22/2019,17,152.0
35.0,Clear,35.029215,-85.257468,3/22/2019,17,182.0
40.0,Clear,35.00795,-85.230645,3/22/2019,17,105.0
45.0,Clear,35.138164,-85.24936,3/22/2019,17,605.0
45.0,Clear,35.034539,-85.162549,3/22/2019,17,232.0
45.0,Clear,35.005447,-85.226637,3/22/2019,17,68.0
45.0,Clear,35.015214,-85.163699,3/22/2019,17,114.0
35.0,Clear,35.108943,-85.230091,3/22/2019,17,543.0
40.0,Clear,35.012306,-85.212241,3/22/2019,18,108.0
45.0,Clear,35.017790000000005,-85.168677,3/22/2019,18,154.0
40.0,Clear,35.144809,-85.224226,3/22/2019,18,628.0
45.0,Clear,35.051140999999994,-85.3145,3/22/2019,18,281.0
55.0,Clear,35.014562,-85.272976,3/22/2019,18,101.0
40.0,Clear,35.01165,-85.12723000000001,3/22/2019,19,119.0
25.0,Clear,35.045739000000005,-85.311631,3/22/2019,19,245.0
35.0,Clear,35.025040999999995,-85.277153,3/22/2019,20,179.0
15.0,Clear,35.008124,-85.154777,3/22/2019,20,115.0
25.0,Clear,35.025681,-85.31153,3/22/2019,21,174.0
40.0,Clear,35.029872,-85.185312,3/22/2019,23,192.0
35.0,Clear,35.047909999999995,-85.310856,3/23/2019,0,245.0
40.0,Clear,35.019628999999995,-85.270877,3/23/2019,0,140.0
15.0,Clear,35.034528,-85.15870600000001,3/23/2019,0,232.0
35.0,Clear,35.03705,-85.31985999999999,3/23/2019,0,210.0
40.0,Clear,35.109142999999996,-85.231013,3/23/2019,1,543.0
65.0,Clear,35.099278999999996,-85.054323,3/23/2019,4,525.0
55.0,Clear,35.02432,-85.174239,3/23/2019,7,193.0
35.0,Clear,35.04574,-85.31045999999999,3/23/2019,12,245.0
40.0,Clear,34.987664,-85.288572,3/23/2019,12,18.0
45.0,Clear,35.042901,-85.222382,3/23/2019,12,258.0
,Clear,35.052673999999996,-85.312187,3/23/2019,14,281.0
55.0,Clear,35.065062,-85.27271800000001,3/23/2019,14,322.0
20.0,Clear,35.031677,-85.155287,3/23/2019,14,196.0
35.0,Clear,35.142618,-85.245823,3/23/2019,15,625.0
35.0,Clear,35.034913,-85.152397,3/23/2019,15,233.0
,Clear,35.0819016,-85.263871,3/23/2019,16,437.0
55.0,Clear,35.022828999999994,-85.298815,3/23/2019,16,136.0
,Clear,35.127184,-85.241228,3/23/2019,17,566.0
35.0,Clear,35.052037,-85.313854,3/23/2019,17,281.0
45.0,Clear,35.017790000000005,-85.168677,3/23/2019,18,154.0
25.0,Clear,35.033431,-85.276054,3/23/2019,20,216.0
35.0,Clear,35.044422,-85.162545,3/23/2019,23,266.0
15.0,Clear,35.06347,-85.254705,3/23/2019,23,324.0
,Clear,35.055842999999996,-85.311021,3/24/2019,0,281.0
35.0,Clear,35.04441,-85.12858,3/24/2019,0,270.0
30.0,Clear,35.046352,-85.307956,3/24/2019,2,246.0
45.0,Clear,34.998234000000004,-85.3121,3/24/2019,3,38.0
25.0,Clear,35.101867999999996,-85.085732,3/24/2019,3,
45.0,Clear,35.07597,-85.10534200000001,3/24/2019,5,382.0
55.0,Clear,35.004334,-85.221655,3/24/2019,10,68.0
40.0,Clear,35.141559,-85.249501,3/24/2019,10,625.0
,Clear,35.123627,-85.209246,3/24/2019,11,570.0
15.0,Clear,35.032789,-85.161013,3/24/2019,11,232.0
55.0,Clear,35.008661,-85.237709,3/24/2019,12,104.0
25.0,Clear,35.074566,-85.169605,3/24/2019,12,374.0
35.0,Clear,35.044558,-85.231337,3/24/2019,13,256.0
55.0,Clear,35.001294,-85.21086600000001,3/24/2019,14,70.0
35.0,Clear,35.012235,-85.22789399999999,3/24/2019,14,106.0
25.0,Clear,35.046628999999996,-85.30615,3/24/2019,15,246.0
45.0,Clear,35.049986,-85.31434,3/24/2019,15,245.0
65.0,Clear,34.983166,-85.40899,3/24/2019,15,3.0
25.0,Clear,35.042557,-85.15785699999999,3/24/2019,16,266.0
20.0,Clear,35.03161,-85.15396899999999,3/24/2019,16,196.0
35.0,Clear,35.032594,-85.314013,3/24/2019,16,174.0
55.0,Clear,35.008246,-85.200274,3/24/2019,16,109.0
30.0,Clear,34.986309999999996,-85.27286099999999,3/24/2019,17,20.0
55.0,Clear,35.016009999999994,-85.27929,3/24/2019,17,139.0
35.0,Clear,35.003877,-85.28375799999999,3/24/2019,17,64.0
15.0,Clear,35.030081,-85.15314599999999,3/24/2019,17,196.0
30.0,Clear,35.06722,-85.315031,3/24/2019,17,316.0
65.0,Clear,34.98537,-85.407495,3/24/2019,18,3.0
55.0,Clear,35.027887,-85.36294699999999,3/24/2019,18,168.0
45.0,Clear,35.012768,-85.21313599999999,3/24/2019,18,108.0
35.0,Clear,35.033003,-85.265899,3/24/2019,22,218.0
55.0,Clear,35.013868,-85.182022,3/24/2019,22,112.0
55.0,Clear,35.0813833,-85.263633,3/24/2019,23,437.0
30.0,Clear,35.043287,-85.26246400000001,3/25/2019,0,252.0
35.0,Rain,35.053209,-85.31435,3/25/2019,0,281.0
,Clear,35.050413,-85.291617,3/25/2019,0,284.0
50.0,Clear,35.055288,-85.283576,3/25/2019,3,285.0
45.0,Clear,35.049927000000004,-85.31419,3/25/2019,8,245.0
25.0,Cloudy,35.015373,-85.268016,3/25/2019,8,101.0
30.0,Cloudy,35.082338,-85.296221,3/25/2019,9,393.0
45.0,Cloudy,35.029063,-85.186686,3/25/2019,9,191.0
25.0,Cloudy,35.032634,-85.220434,3/25/2019,10,224.0
45.0,Rain,35.133182,-85.242492,3/25/2019,11,586.0
45.0,Clear,35.013727,-85.328285,3/25/2019,11,93.0
40.0,Cloudy,35.03161,-85.15396899999999,3/25/2019,11,196.0
45.0,Clear,35.049871,-85.314338,3/25/2019,11,245.0
15.0,Rain,35.016959,-85.32599300000001,3/25/2019,11,93.0
35.0,Rain,35.055,-85.207646,3/25/2019,11,295.0
30.0,Rain,35.143777,-85.199465,3/25/2019,12,631.0
45.0,Rain,35.074039,-85.18934899999999,3/25/2019,12,408.0
20.0,Clear,35.006806,-85.209878,3/25/2019,12,70.0
40.0,Other,35.091409000000006,-85.286519,3/25/2019,12,434.0
30.0,Clear,35.071819,-85.29611700000001,3/25/2019,12,356.0
45.0,Clear,35.044098,-85.27903,3/25/2019,13,250.0
25.0,Clear,35.121195,-85.258137,3/25/2019,13,564.0
45.0,Rain,35.125324,-85.239461,3/25/2019,13,566.0
40.0,Clear,35.024513,-85.297979,3/25/2019,13,136.0
30.0,Clear,35.018464,-85.382482,3/25/2019,14,125.0
25.0,Clear,35.048084,-85.318113,3/25/2019,15,280.0
35.0,Clear,35.052248,-85.312862,3/25/2019,15,281.0
45.0,Clear,35.011069,-85.208602,3/25/2019,15,108.0
15.0,Rain,35.079628,-85.264581,3/25/2019,16,398.0
40.0,Rain,35.113065,-85.261606,3/25/2019,16,539.0
40.0,Rain,35.030467,-85.18551500000001,3/25/2019,16,192.0
45.0,Rain,35.067,-85.318935,3/25/2019,16,353.0
35.0,Rain,35.051299,-85.299453,3/25/2019,16,283.0
30.0,Rain,35.028960999999995,-85.288147,3/25/2019,16,178.0
15.0,Rain,35.027848,-85.156253,3/25/2019,16,195.0
35.0,Sleet/Hail,34.993584999999996,-85.33063100000001,3/25/2019,17,36.0
25.0,Rain,35.042576000000004,-85.292668,3/25/2019,17,248.0
30.0,Rain,35.033949,-85.29530600000001,3/25/2019,17,214.0
40.0,Rain,35.070919,-85.105588,3/25/2019,17,382.0
40.0,Rain,35.017383,-85.174009,3/25/2019,17,153.0
55.0,Clear,35.029902,-85.32220699999999,3/25/2019,17,210.0
30.0,Rain,35.144056,-85.269852,3/25/2019,17,602.0
50.0,Rain,35.07053,-85.27023,3/25/2019,17,360.0
45.0,Rain,35.135171,-85.246149,3/25/2019,17,605.0
65.0,Rain,35.084202000000005,-85.07327,3/25/2019,17,459.0
15.0,Rain,35.030171,-85.266712,3/25/2019,18,180.0
40.0,Rain,35.113881,-85.25615,3/25/2019,18,540.0
55.0,Clear,35.016830999999996,-85.28129200000001,3/25/2019,18,139.0
40.0,Rain,35.004771000000005,-85.151653,3/25/2019,18,78.0
30.0,Rain,35.076133,-85.20406700000001,3/25/2019,18,406.0
25.0,Rain,34.9974,-85.280611,3/25/2019,18,42.0
40.0,Rain,35.106519,-85.235478,3/25/2019,19,509.0
30.0,Rain,35.070365,-85.246285,3/25/2019,19,363.0
15.0,Rain,35.01654,-85.37714799999999,3/25/2019,20,125.0
35.0,Rain,35.06559,-85.194373,3/25/2019,20,332.0
40.0,Rain,35.052584,-85.180026,3/25/2019,21,299.0
55.0,Clear,35.07549,-85.321467,3/25/2019,22,390.0
35.0,Clear,35.019698,-85.25766899999999,3/25/2019,22,142.0
15.0,Clear,35.011115000000004,-85.20989300000001,3/26/2019,0,108.0
55.0,Clear,35.016212,-85.179472,3/26/2019,5,112.0
,Clear,35.054686,-85.30760699999999,3/26/2019,5,282.0
35.0,Clear,35.012954,-85.228277,3/26/2019,5,106.0
40.0,Clear,35.056067,-85.206239,3/26/2019,7,331.0
40.0,Clear,35.016889,-85.181912,3/26/2019,8,112.0
15.0,Clear,35.041194,-85.257418,3/26/2019,9,219.0
