Longitude,Latitude,Hour,Date
-85.241054,35.010064,16,9/4/2020
-85.241054,35.010064,16,9/4/2020
-85.253185,35.015252,16,9/4/2020
-85.249986,35.186747,16,9/4/2020
-85.347614,35.056287,16,9/4/2020
-85.281292,35.016831,16,9/4/2020
-85.245876,35.137652,16,9/4/2020
-85.160622,35.050432,17,9/4/2020
-85.092059,35.079185,17,9/4/2020
-85.078179,35.082723,17,9/4/2020
-85.092059,35.079185,17,9/4/2020
-85.092059,35.079185,17,9/4/2020
-85.092059,35.079185,17,9/4/2020
-85.153227,35.008538,17,9/4/2020
-85.307266,35.030912,17,9/4/2020
-85.305743,35.03095,17,9/4/2020
-85.224017,35.015846,18,9/4/2020
-85.28791,35.121593,18,9/4/2020
-85.280214,35.118367,18,9/4/2020
-85.167886,35.439623,21,9/4/2020
-85.18341,35.03089,21,9/4/2020
-85.055173,35.082838,22,9/4/2020
-85.290524,35.041458,22,9/4/2020
-85.30946,35.04744,22,9/4/2020
-85.235377,34.995433,23,9/4/2020
-85.208191,34.996599,23,9/4/2020
-85.209736,34.999064,23,9/4/2020
-85.23883,35.14647,1,9/5/2020
-85.146336,35.047092,2,9/5/2020
-85.189935,35.054144,4,9/5/2020
-85.253371,35.051577,9,9/5/2020
-85.21117,35.002679,9,9/5/2020
-85.23996,35.12322,9,9/5/2020
-85.15226,35.03306,9,9/5/2020
-85.290706,35.108923,10,9/5/2020
-85.107079,35.075508,10,9/5/2020
-85.107079,35.075508,10,9/5/2020
-85.10649,35.07571,10,9/5/2020
-85.10649,35.07571,10,9/5/2020
-85.107079,35.075508,10,9/5/2020
-85.107079,35.075508,10,9/5/2020
-85.107079,35.075508,10,9/5/2020
-85.264726,35.143446,10,9/5/2020
-85.184639,35.01719,11,9/5/2020
-85.211081,35.004877,11,9/5/2020
-85.154777,35.008124,12,9/5/2020
-85.155131,35.030976,12,9/5/2020
-85.306494,35.062179,12,9/5/2020
-85.20642,35.17315,13,9/5/2020
-85.183996,35.03064,13,9/5/2020
-85.185529,35.030459,13,9/5/2020
-85.183996,35.03064,13,9/5/2020
-85.183996,35.03064,13,9/5/2020
-85.313273,35.02874,13,9/5/2020
-85.267747,35.155039,13,9/5/2020
-85.031134,35.215205,13,9/5/2020
-85.031134,35.215205,14,9/5/2020
-85.031134,35.215205,14,9/5/2020
-85.190723,35.085973,14,9/5/2020
-85.248813,35.154001,14,9/5/2020
-85.399306,34.9933,14,9/5/2020
-85.14388,35.049129,15,9/5/2020
-85.158468,35.025879,15,9/5/2020
-85.320285,35.02043,16,9/5/2020
-85.24562,35.152975,16,9/5/2020
-85.158877,35.042766,16,9/5/2020
-85.246419,35.023643,16,9/5/2020
-85.199279,35.234297,16,9/5/2020
-85.166282,35.046274,17,9/5/2020
-85.307228,35.094702,17,9/5/2020
-85.26548,35.00825,18,9/5/2020
-85.314893,34.997584,18,9/5/2020
-85.3603,35.03543,19,9/5/2020
-85.154658,35.027358,19,9/5/2020
-85.14764,35.298437,20,9/5/2020
-85.215454,35.009934,20,9/5/2020
-85.215454,35.009934,20,9/5/2020
-85.215454,35.009934,20,9/5/2020
-85.180156,35.251359,20,9/5/2020
-85.180943,35.24911,20,9/5/2020
-85.180943,35.24911,20,9/5/2020
-85.159148,35.023569,20,9/5/2020
-85.289278,35.07821,21,9/5/2020
-85.143835,34.995216,21,9/5/2020
-85.251962,35.013509,22,9/5/2020
-85.245707,35.023303,22,9/5/2020
-85.252077,35.013826,22,9/5/2020
-85.252077,35.013826,22,9/5/2020
-85.313348,35.055495,22,9/5/2020
-85.241135,35.125657,23,9/5/2020
-85.234715,35.00757,1,9/6/2020
-85.131584,35.059586,3,9/6/2020
-85.131584,35.059586,3,9/6/2020
-85.126143,35.065188,3,9/6/2020
-85.131584,35.059586,3,9/6/2020
-85.150986,35.324033,4,9/6/2020
-85.294014,35.013139,7,9/6/2020
-85.294014,35.013139,8,9/6/2020
-85.294014,35.013139,8,9/6/2020
-85.294014,35.013139,8,9/6/2020
-85.228576,35.005355,10,9/6/2020
-85.246782,35.18216,11,9/6/2020
-85.246697,35.182577,11,9/6/2020
-85.246782,35.18216,11,9/6/2020
-85.246782,35.18216,11,9/6/2020
-85.24562,35.152975,11,9/6/2020
-85.303614,35.036082,11,9/6/2020
-85.274027,35.145427,12,9/6/2020
-85.228576,35.005355,12,9/6/2020
-85.213712,35.002887,12,9/6/2020
-85.158706,35.034528,12,9/6/2020
-85.297892,35.021809,12,9/6/2020
-85.210962,35.220083,12,9/6/2020
-85.202649,34.988316,12,9/6/2020
-85.202649,34.988316,12,9/6/2020
-85.202649,34.988316,12,9/6/2020
-85.202649,34.988316,12,9/6/2020
-85.205913,34.993245,12,9/6/2020
-85.228576,35.005355,12,9/6/2020
-85.228576,35.005355,12,9/6/2020
-85.228576,35.005355,12,9/6/2020
-84.990908,35.237306,13,9/6/2020
-84.990908,35.237306,13,9/6/2020
-84.990908,35.237306,13,9/6/2020
-85.136428,35.308461,13,9/6/2020
-85.279898,35.043794,13,9/6/2020
-85.296136,35.032309,14,9/6/2020
-85.29633,35.031954,14,9/6/2020
-85.297342,35.032336,14,9/6/2020
-85.297342,35.032336,14,9/6/2020
-85.296284,35.032037,14,9/6/2020
-85.317611,35.083977,14,9/6/2020
-85.380847,35.01849,14,9/6/2020
-85.004215,35.249436,15,9/6/2020
-85.004215,35.249436,15,9/6/2020
-85.004215,35.249436,15,9/6/2020
-85.070057,35.087633,15,9/6/2020
-85.267735,35.047557,15,9/6/2020
-85.235377,34.995433,15,9/6/2020
-85.13373,35.057436,16,9/6/2020
-85.249197,35.148895,16,9/6/2020
-85.324178,35.142586,17,9/6/2020
-85.308526,35.062644,17,9/6/2020
-85.183432,35.031699,17,9/6/2020
-85.18278,35.03069,17,9/6/2020
-85.245173,35.068138,17,9/6/2020
-85.245173,35.068138,17,9/6/2020
-85.245173,35.068138,17,9/6/2020
-85.283533,35.008122,18,9/6/2020
-85.283533,35.008122,18,9/6/2020
-85.283533,35.008122,18,9/6/2020
-85.052319,35.10425,19,9/6/2020
-85.17236,35.048484,20,9/6/2020
-85.305556,35.044747,20,9/6/2020
-85.284908,35.110254,20,9/6/2020
-85.255646,34.994324,20,9/6/2020
-85.266976,35.125617,23,9/6/2020
-85.266976,35.125617,23,9/6/2020
-85.266976,35.125617,23,9/6/2020
-85.189013,35.164367,0,9/7/2020
-85.304885,35.098249,0,9/7/2020
-85.107667,35.031321,0,9/7/2020
-85.129981,35.38544,2,9/7/2020
-85.121847,35.383961,2,9/7/2020
-85.289427,35.00178,4,9/7/2020
-85.275437,34.9971,4,9/7/2020
-85.291438,34.987784,6,9/7/2020
-85.196865,35.233943,6,9/7/2020
-85.053713,35.032301,7,9/7/2020
-85.126783,35.055188,8,9/7/2020
-85.260482,35.037028,8,9/7/2020
-85.260002,35.20866,11,9/7/2020
-85.366708,35.027029,11,9/7/2020
-85.330212,35.09267,11,9/7/2020
-85.304573,35.075298,12,9/7/2020
-85.304573,35.075298,12,9/7/2020
-85.157897,35.200563,12,9/7/2020
-85.154037,35.041836,12,9/7/2020
-85.18859,35.035805,12,9/7/2020
-85.155243,35.037405,12,9/7/2020
-85.248735,35.14182,13,9/7/2020
-85.331079,35.005241,13,9/7/2020
-85.230099,35.015141,13,9/7/2020
-85.238444,35.122929,13,9/7/2020
-85.194409,35.009678,13,9/7/2020
-85.263397,35.189206,14,9/7/2020
-85.362261,35.124281,14,9/7/2020
-85.263397,35.189206,14,9/7/2020
-85.263397,35.189206,14,9/7/2020
-85.309797,35.001051,14,9/7/2020
-85.298264,35.123013,14,9/7/2020
-85.296083,35.121819,14,9/7/2020
-84.992159,35.35792,15,9/7/2020
-85.258137,35.121195,15,9/7/2020
-85.151589,35.232805,16,9/7/2020
-85.150971,35.231999,16,9/7/2020
-85.150971,35.231999,16,9/7/2020
-85.335176,35.019509,17,9/7/2020
-85.01265,35.062351,17,9/7/2020
-85.01265,35.062351,17,9/7/2020
-85.01265,35.062351,17,9/7/2020
-85.025861,34.991701,17,9/7/2020
-85.198227,35.022997,18,9/7/2020
-85.23846,35.14304,18,9/7/2020
-85.228142,35.031282,19,9/7/2020
-85.242492,35.133182,19,9/7/2020
-85.105523,35.156472,19,9/7/2020
-85.105523,35.156472,19,9/7/2020
-85.105523,35.156472,19,9/7/2020
-85.251729,35.148553,0,9/8/2020
-85.153824,35.041303,2,9/8/2020
-85.220466,35.004613,7,9/8/2020
-85.160984,35.104417,7,9/8/2020
-85.159166,35.055687,7,9/8/2020
-85.159166,35.055687,7,9/8/2020
-85.159166,35.055687,7,9/8/2020
-85.050883,35.111047,7,9/8/2020
-85.329392,35.088516,8,9/8/2020
-85.2755,35.03422,8,9/8/2020
-85.275599,35.034257,8,9/8/2020
-85.275599,35.034257,8,9/8/2020
-85.275599,35.034257,8,9/8/2020
-85.201914,34.99167,9,9/8/2020
-85.189221,35.001812,9,9/8/2020
-85.266987,35.020573,9,9/8/2020
-85.15561,35.019948,9,9/8/2020
-85.219282,35.04065,10,9/8/2020
-85.257908,35.11431,10,9/8/2020
-85.313003,35.055922,10,9/8/2020
-85.151823,35.036959,10,9/8/2020
-85.19831,35.084245,11,9/8/2020
-85.158706,35.034528,11,9/8/2020
-85.201541,35.077934,11,9/8/2020
-85.201541,35.077934,11,9/8/2020
0,0,11,9/8/2020
-85.279937,35.016523,11,9/8/2020
-85.279937,35.016523,11,9/8/2020
-85.279937,35.016523,11,9/8/2020
-85.220198,35.042164,12,9/8/2020
-85.187047,35.079614,12,9/8/2020
-85.124308,35.023395,12,9/8/2020
-85.245367,35.079071,12,9/8/2020
-85.187047,35.079614,12,9/8/2020
-85.187047,35.079614,12,9/8/2020
-85.187047,35.079614,12,9/8/2020
-85.151311,35.036779,12,9/8/2020
-85.151066,35.037282,12,9/8/2020
-85.154263,35.036064,12,9/8/2020
-85.151311,35.036779,12,9/8/2020
-85.151311,35.036779,12,9/8/2020
-85.151066,35.037282,12,9/8/2020
-85.151066,35.037282,12,9/8/2020
-85.319434,35.076332,13,9/8/2020
-85.210866,35.001294,13,9/8/2020
-85.21052,35.004169,13,9/8/2020
-85.20718,35.01664,13,9/8/2020
-85.243606,35.070911,13,9/8/2020
-85.244201,35.070929,13,9/8/2020
-85.216372,35.011387,14,9/8/2020
-85.177663,35.074496,14,9/8/2020
-85.247194,35.138778,14,9/8/2020
-85.171753,35.25939,14,9/8/2020
-85.16213,35.04503,14,9/8/2020
-85.202678,35.078986,14,9/8/2020
-85.245683,35.071468,15,9/8/2020
-85.245683,35.071468,15,9/8/2020
-85.211434,35.086065,15,9/8/2020
-85.177663,35.074496,15,9/8/2020
-85.177663,35.074496,15,9/8/2020
-85.16213,35.04503,15,9/8/2020
-85.16213,35.04503,15,9/8/2020
-85.33134,35.095542,15,9/8/2020
-85.263344,35.032718,15,9/8/2020
-85.186214,35.197212,15,9/8/2020
-85.186214,35.197212,15,9/8/2020
-85.186214,35.197212,15,9/8/2020
-85.31435,35.014875,15,9/8/2020
-85.15716,35.011737,15,9/8/2020
-85.156558,35.041815,15,9/8/2020
-85.154777,35.008124,15,9/8/2020
-85.329364,35.094817,15,9/8/2020
-85.32862,35.09495,15,9/8/2020
-85.32862,35.09495,15,9/8/2020
-85.339344,35.019033,16,9/8/2020
-85.153146,35.030081,16,9/8/2020
-85.153531,35.034841,16,9/8/2020
-85.306493,35.048892,16,9/8/2020
-85.257527,35.001411,16,9/8/2020
-85.16435,35.04992,16,9/8/2020
-85.16435,35.04992,16,9/8/2020
-85.16435,35.04992,16,9/8/2020
-85.156751,35.032142,16,9/8/2020
-85.200161,35.055348,16,9/8/2020
-85.31492,35.040649,16,9/8/2020
-85.31492,35.040649,16,9/8/2020
-85.31492,35.040649,16,9/8/2020
-85.308894,35.045384,17,9/8/2020
-85.308894,35.045384,17,9/8/2020
-85.308894,35.045384,17,9/8/2020
-85.211434,35.086065,17,9/8/2020
-85.16159,35.03436,17,9/8/2020
-85.25056,35.09605,18,9/8/2020
-85.26208,35.00658,19,9/8/2020
-85.26292,35.005467,19,9/8/2020
-85.26208,35.00658,19,9/8/2020
-85.26208,35.00658,19,9/8/2020
-85.262147,35.006477,19,9/8/2020
-85.262147,35.006477,19,9/8/2020
-85.068916,35.12393,19,9/8/2020
-85.132664,35.080045,19,9/8/2020
-85.132664,35.080045,19,9/8/2020
-85.234715,35.143309,19,9/8/2020
-85.235028,35.143418,19,9/8/2020
-85.234715,35.143309,19,9/8/2020
-85.263662,35.045801,19,9/8/2020
-85.263662,35.045801,20,9/8/2020
-85.263662,35.045801,20,9/8/2020
-85.240203,35.020721,20,9/8/2020
-85.262396,35.013937,21,9/8/2020
-85.27219,35.01198,22,9/8/2020
-85.217033,35.004048,22,9/8/2020
-85.272322,35.012394,22,9/8/2020
-85.27219,35.01198,22,9/8/2020
-85.27219,35.01198,22,9/8/2020
-85.272322,35.012394,22,9/8/2020
-85.173509,35.025993,22,9/8/2020
-85.177275,35.019665,22,9/8/2020
-85.073231,35.17199,23,9/8/2020
-85.232543,35.036578,5,9/9/2020
-85.06715,35.05967,6,9/9/2020
-85.06715,35.05967,6,9/9/2020
-85.06715,35.05967,6,9/9/2020
-85.137175,35.317102,6,9/9/2020
-85.095313,35.078536,7,9/9/2020
-85.173589,35.190653,7,9/9/2020
-85.149722,35.013702,7,9/9/2020
-85.149722,35.013702,7,9/9/2020
-85.149722,35.013702,7,9/9/2020
-85.291874,35.084751,7,9/9/2020
-85.274186,35.101874,7,9/9/2020
-85.280595,35.015848,7,9/9/2020
-85.366708,35.027029,8,9/9/2020
-85.234871,34.998185,8,9/9/2020
-85.234871,34.998185,8,9/9/2020
-85.273219,35.032371,8,9/9/2020
-85.31141,35.04677,9,9/9/2020
-85.311631,35.045739,9,9/9/2020
-85.31141,35.04677,9,9/9/2020
-85.311657,35.048351,9,9/9/2020
-85.151254,35.030887,9,9/9/2020
-85.238251,35.135812,10,9/9/2020
-85.129074,35.016535,10,9/9/2020
-85.327973,35.098369,10,9/9/2020
-85.327973,35.098369,10,9/9/2020
-85.327973,35.098369,10,9/9/2020
-85.158616,35.012557,10,9/9/2020
-85.158941,35.011689,10,9/9/2020
-85.158781,35.012152,10,9/9/2020
-85.163699,35.015214,10,9/9/2020
-85.228702,35.061425,10,9/9/2020
-85.229235,35.061881,10,9/9/2020
-85.229235,35.061881,10,9/9/2020
-85.229235,35.061881,10,9/9/2020
-85.240129,35.123297,11,9/9/2020
-85.244481,34.997172,11,9/9/2020
-85.245495,34.997539,11,9/9/2020
-85.307481,35.038499,11,9/9/2020
-85.307481,35.038499,11,9/9/2020
-85.307481,35.038499,11,9/9/2020
-85.306833,35.037227,11,9/9/2020
-85.318234,35.063673,12,9/9/2020
-85.318234,35.063673,12,9/9/2020
-85.318234,35.063673,12,9/9/2020
-85.317394,35.061033,12,9/9/2020
-85.163177,35.02158,12,9/9/2020
-85.235377,34.995433,12,9/9/2020
-85.234637,34.995937,12,9/9/2020
-85.290255,35.068865,13,9/9/2020
-85.180174,35.03275,13,9/9/2020
-85.138005,35.05514,13,9/9/2020
-85.180174,35.03275,13,9/9/2020
-85.180174,35.03275,13,9/9/2020
-85.149705,35.037485,13,9/9/2020
-85.168803,35.172487,14,9/9/2020
-85.168803,35.172487,14,9/9/2020
-85.168803,35.172487,14,9/9/2020
-85.189199,35.076367,14,9/9/2020
-85.06534,35.09089,14,9/9/2020
-85.205213,35.008709,15,9/9/2020
-85.272735,35.034876,15,9/9/2020
-85.15169,35.00482,15,9/9/2020
-85.151653,35.004771,15,9/9/2020
-85.159877,35.044376,15,9/9/2020
-85.260641,35.003593,15,9/9/2020
-85.260641,35.003593,15,9/9/2020
-85.286796,35.028245,15,9/9/2020
-85.228277,35.012954,15,9/9/2020
-85.22762,35.013461,15,9/9/2020
-85.22762,35.013461,15,9/9/2020
-85.260077,35.113821,16,9/9/2020
-85.218501,35.09028,16,9/9/2020
-85.215547,35.047792,16,9/9/2020
-85.215547,35.047792,16,9/9/2020
-85.214366,35.048626,16,9/9/2020
-85.162351,35.046933,17,9/9/2020
-85.313271,35.031198,17,9/9/2020
-85.31233,35.03175,17,9/9/2020
-85.190541,35.073228,17,9/9/2020
-85.216372,35.011387,17,9/9/2020
-85.25549,35.113631,17,9/9/2020
-85.151171,35.037047,17,9/9/2020
-85.335176,35.019509,18,9/9/2020
-85.151676,35.005196,18,9/9/2020
-85.206483,35.006562,18,9/9/2020
-85.226813,35.218455,18,9/9/2020
-85.275747,35.05854,18,9/9/2020
-85.306628,35.06239,18,9/9/2020
-85.237456,34.995816,18,9/9/2020
-85.200274,35.008246,18,9/9/2020
-85.216215,35.004928,18,9/9/2020
-85.127889,35.055087,18,9/9/2020
-85.241575,35.021856,19,9/9/2020
-85.32842,35.09629,19,9/9/2020
-85.256228,35.141179,19,9/9/2020
-85.313868,35.052147,19,9/9/2020
-85.312571,35.046047,20,9/9/2020
-85.308826,35.031481,20,9/9/2020
-85.308826,35.031481,20,9/9/2020
-85.308826,35.031481,20,9/9/2020
-85.313854,35.052037,20,9/9/2020
-85.331318,35.094368,20,9/9/2020
-85.163566,35.014767,22,9/9/2020
-85.231362,35.007176,22,9/9/2020
-85.23188,35.00626,22,9/9/2020
-85.23188,35.00626,22,9/9/2020
-85.204593,35.019342,3,9/10/2020
-85.132664,35.080045,5,9/10/2020
-85.296837,35.042518,5,9/10/2020
-85.306833,35.037227,7,9/10/2020
-85.290158,35.024697,7,9/10/2020
-85.140582,35.05636,7,9/10/2020
-85.328307,35.096411,8,9/10/2020
-85.223285,35.004593,8,9/10/2020
-85.227148,35.005132,8,9/10/2020
-85.223285,35.004593,8,9/10/2020
-85.223285,35.004593,8,9/10/2020
-85.147275,35.04531,9,9/10/2020
-85.046017,35.077668,9,9/10/2020
-85.042866,35.076678,9,9/10/2020
-85.042866,35.076678,9,9/10/2020
-85.042866,35.076678,9,9/10/2020
-85.054781,35.081405,9,9/10/2020
-85.05854,35.082749,9,9/10/2020
-85.05854,35.082749,9,9/10/2020
-85.042866,35.076678,9,9/10/2020
-85.05854,35.082749,9,9/10/2020
-85.054781,35.081405,9,9/10/2020
-85.054781,35.081405,9,9/10/2020
-85.054781,35.081405,9,9/10/2020
-85.186518,35.17749,9,9/10/2020
-85.26927,35.034017,9,9/10/2020
-85.264075,35.082273,9,9/10/2020
-85.263459,35.081433,9,9/10/2020
-85.290524,35.041458,10,9/10/2020
-85.241054,35.010064,10,9/10/2020
-85.23925,35.130367,10,9/10/2020
-85.15719,35.068006,10,9/10/2020
-85.156444,35.071163,10,9/10/2020
-85.312505,35.036708,10,9/10/2020
-85.28904,35.029608,11,9/10/2020
-85.313393,35.050511,11,9/10/2020
-85.24562,35.152975,11,9/10/2020
-85.249613,35.049451,13,9/10/2020
-85.218956,34.998857,14,9/10/2020
-85.197842,35.233342,14,9/10/2020
-85.181319,35.073967,14,9/10/2020
-85.275747,35.05854,15,9/10/2020
-85.21541,34.99195,15,9/10/2020
-85.168629,35.109131,15,9/10/2020
-85.30296,35.043151,15,9/10/2020
-85.21541,34.99195,15,9/10/2020
-85.313675,35.065603,15,9/10/2020
-85.250313,35.069481,15,9/10/2020
-85.125481,35.048399,15,9/10/2020
-85.300521,35.082175,16,9/10/2020
-85.132664,35.080045,16,9/10/2020
-85.321698,35.074395,16,9/10/2020
-85.261614,35.11514,16,9/10/2020
-85.310116,35.047002,16,9/10/2020
-85.261614,35.11514,16,9/10/2020
-85.261004,35.114607,16,9/10/2020
-85.326104,35.021993,16,9/10/2020
-85.261004,35.114607,16,9/10/2020
-85.261004,35.114607,16,9/10/2020
-85.261004,35.114607,16,9/10/2020
-85.272322,35.012394,16,9/10/2020
-85.28776,35.047189,16,9/10/2020
-85.239386,35.019208,17,9/10/2020
-85.240766,34.99638,17,9/10/2020
-85.240766,34.99638,17,9/10/2020
-85.049589,35.053037,17,9/10/2020
-85.049589,35.053037,17,9/10/2020
-85.049589,35.053037,17,9/10/2020
-85.252735,35.059085,17,9/10/2020
-85.231337,35.044558,17,9/10/2020
-85.252735,35.059085,17,9/10/2020
-85.252735,35.059085,17,9/10/2020
-85.134056,35.32499,18,9/10/2020
-85.265357,35.00792,18,9/10/2020
-85.24159,35.13106,18,9/10/2020
-85.316737,35.027636,20,9/10/2020
-85.395327,35.006105,20,9/10/2020
-85.378693,35.017982,21,9/10/2020
-85.24185,35.127,0,9/11/2020
-85.24185,35.127,0,9/11/2020
-85.24185,35.127,0,9/11/2020
-85.132664,35.080045,4,9/11/2020
-85.132664,35.080045,4,9/11/2020
-85.132664,35.080045,4,9/11/2020
-85.198394,35.074095,7,9/11/2020
-85.2662,35.007486,8,9/11/2020
-85.209894,34.998664,8,9/11/2020
-85.213664,35.002825,8,9/11/2020
-85.206483,35.006562,8,9/11/2020
-85.210556,35.000698,8,9/11/2020
-85.203716,34.989613,8,9/11/2020
-85.210556,35.000698,8,9/11/2020
-85.307215,35.035455,8,9/11/2020
-85.209894,34.998664,9,9/11/2020
-85.319374,35.07587,9,9/11/2020
-85.186686,35.029063,9,9/11/2020
-85.147075,35.058707,9,9/11/2020
-85.289148,34.988438,10,9/11/2020
-85.316294,35.007613,11,9/11/2020
-85.108644,34.994197,12,9/11/2020
-85.294014,35.013139,12,9/11/2020
-85.294014,35.013139,12,9/11/2020
-85.294014,35.013139,12,9/11/2020
-85.262464,35.043287,12,9/11/2020
-85.137823,35.062271,12,9/11/2020
-85.307572,35.094963,13,9/11/2020
-85.254,35.04596,13,9/11/2020
-85.144744,35.065157,13,9/11/2020
-85.144744,35.065157,13,9/11/2020
-85.271722,35.031818,13,9/11/2020
-85.271722,35.031818,13,9/11/2020
-85.324578,35.084855,13,9/11/2020
-85.239491,35.123075,13,9/11/2020
-85.20478,35.0834,13,9/11/2020
-85.242192,35.127346,13,9/11/2020
-85.29622,35.03227,14,9/11/2020
-85.238922,35.042374,14,9/11/2020
-85.238576,35.042311,14,9/11/2020
-85.305446,35.052257,14,9/11/2020
-85.134081,35.087769,14,9/11/2020
-85.228972,35.017428,14,9/11/2020
-85.22621,35.01661,14,9/11/2020
-85.22625,35.01663,14,9/11/2020
-85.22623,35.016665,14,9/11/2020
-85.212619,35.129203,15,9/11/2020
-85.311602,35.032604,15,9/11/2020
-85.203643,34.989931,15,9/11/2020
-85.311255,35.032049,15,9/11/2020
-85.202212,35.015735,15,9/11/2020
-85.118643,35.004928,16,9/11/2020
-85.338446,35.020537,16,9/11/2020
-85.130056,35.062573,16,9/11/2020
-85.199217,34.990716,16,9/11/2020
-85.199397,34.990003,16,9/11/2020
-85.199217,34.990716,16,9/11/2020
-85.199217,34.990716,16,9/11/2020
-85.199217,34.990716,16,9/11/2020
-85.245897,35.128904,16,9/11/2020
-85.246022,35.129603,16,9/11/2020
-85.237709,35.008661,16,9/11/2020
-85.070057,35.087633,16,9/11/2020
-85.22389,35.219606,16,9/11/2020
-85.22389,35.219606,16,9/11/2020
-85.22389,35.219606,16,9/11/2020
-85.22389,35.219606,16,9/11/2020
-85.067837,35.086447,16,9/11/2020
-85.125298,35.124503,16,9/11/2020
-85.058098,34.998496,16,9/11/2020
-85.12395,35.120678,16,9/11/2020
-85.196172,35.068054,16,9/11/2020
-85.238371,34.999225,17,9/11/2020
-85.240567,34.996365,17,9/11/2020
-85.20184,34.986821,17,9/11/2020
-85.150811,35.040922,17,9/11/2020
-85.040913,35.123741,17,9/11/2020
-85.037188,35.125799,17,9/11/2020
-85.036584,35.12618,17,9/11/2020
-85.040913,35.123741,18,9/11/2020
-85.040913,35.123741,18,9/11/2020
-85.294787,35.050422,18,9/11/2020
-85.255646,34.994324,18,9/11/2020
-85.255646,34.994324,18,9/11/2020
-85.147632,34.986627,18,9/11/2020
-85.158512,35.023735,19,9/11/2020
-85.384626,35.019695,20,9/11/2020
-85.38511,35.01923,20,9/11/2020
-85.384626,35.019695,20,9/11/2020
-85.206471,34.993709,20,9/11/2020
-85.316621,35.144191,20,9/11/2020
-85.15518,35.033039,20,9/11/2020
-85.345196,35.126659,21,9/11/2020
-85.214654,35.21088,22,9/11/2020
-85.176712,35.159348,22,9/11/2020
-85.214654,35.21088,22,9/11/2020
-85.124444,35.123753,22,9/11/2020
-85.234595,35.051704,0,9/12/2020
-85.112277,35.145102,1,9/12/2020
-85.105737,35.155442,1,9/12/2020
-85.107206,35.153517,1,9/12/2020
-85.105661,35.156255,1,9/12/2020
-85.105737,35.155442,1,9/12/2020
-85.234495,35.080359,3,9/12/2020
-85.246222,35.070043,5,9/12/2020
-85.296403,35.041221,5,9/12/2020
-85.295732,35.042222,5,9/12/2020
-85.163566,35.014767,7,9/12/2020
-85.313442,35.092588,7,9/12/2020
-85.129689,35.249706,9,9/12/2020
-85.157656,35.043539,10,9/12/2020
-85.314186,35.08161,10,9/12/2020
-85.149572,35.003975,10,9/12/2020
-85.149572,35.003975,10,9/12/2020
-85.149572,35.003975,10,9/12/2020
-85.29182,35.068037,11,9/12/2020
-85.153375,35.28178,12,9/12/2020
-85.242192,35.127346,12,9/12/2020
-85.242192,35.127346,12,9/12/2020
-85.177227,35.213555,13,9/12/2020
-85.177227,35.213555,13,9/12/2020
-85.177227,35.213555,13,9/12/2020
-85.34162,35.194653,13,9/12/2020
-85.34162,35.194653,13,9/12/2020
-85.34162,35.194653,13,9/12/2020
-85.321459,35.074921,13,9/12/2020
-85.159405,35.044189,13,9/12/2020
-85.160718,35.277955,14,9/12/2020
-85.160856,35.013955,14,9/12/2020
-85.28253,35.01856,14,9/12/2020
-85.078179,35.082723,14,9/12/2020
-85.078179,35.082723,14,9/12/2020
-85.078179,35.082723,14,9/12/2020
-85.078179,35.082723,14,9/12/2020
-85.219986,35.009912,14,9/12/2020
-85.311292,35.054865,14,9/12/2020
-85.152608,35.283735,14,9/12/2020
-85.15187,35.28894,14,9/12/2020
-85.183229,35.034364,15,9/12/2020
-85.238835,35.135449,15,9/12/2020
-85.402588,34.989782,15,9/12/2020
-85.196325,35.152582,15,9/12/2020
-85.181056,35.253974,15,9/12/2020
-85.278848,35.019573,15,9/12/2020
-85.24593,35.02399,15,9/12/2020
-85.24593,35.02399,15,9/12/2020
-85.24593,35.02399,15,9/12/2020
-85.21908,35.00593,15,9/12/2020
-85.111276,35.22467,15,9/12/2020
-85.221511,35.033268,16,9/12/2020
-85.221511,35.033268,16,9/12/2020
-85.221511,35.033268,16,9/12/2020
-85.221511,35.033268,16,9/12/2020
-85.221511,35.033268,16,9/12/2020
-85.161511,35.199203,16,9/12/2020
-85.351466,35.019799,16,9/12/2020
-85.15376,35.04155,16,9/12/2020
-85.330951,35.007897,16,9/12/2020
-85.216372,35.011387,16,9/12/2020
-85.180538,35.092294,17,9/12/2020
-85.257527,35.001411,17,9/12/2020
-85.205213,35.008709,17,9/12/2020
-85.126257,35.222782,18,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.15045,35.04026,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.150002,35.040336,19,9/12/2020
-85.147819,35.29853,20,9/12/2020
-85.235377,34.995433,20,9/12/2020
-85.047582,35.146027,20,9/12/2020
-85.176069,35.021065,20,9/12/2020
-85.176069,35.021065,20,9/12/2020
-85.176069,35.021065,20,9/12/2020
-85.044143,35.145116,20,9/12/2020
-85.044143,35.145116,20,9/12/2020
-85.260789,35.052124,20,9/12/2020
-85.260808,35.052637,20,9/12/2020
-85.260808,35.052637,20,9/12/2020
-85.211386,34.986089,21,9/12/2020
-85.000092,35.011911,21,9/12/2020
