Accident,Center_Lat,Center_Long,Date,Time,Hour,DayFrame,WeekDay,WeekEnd,Precipitation_Intensity,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Weekday,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count
0,-85.06729267,-85.06729267,7/3/17,1:00:00,1,1,1,0,0,0,1,0,0,0,0,649,0,43,9,0,7,2
0,-85.06729267,-85.06729267,8/25/17,2:00:00,2,1,1,0,0,1,0,0,0,0,0,649,4,43,9,0,7,2
0,-85.30355663,-85.30355663,9/10/17,13:00:00,13,4,0,1,0,1,0,0,0,0,0,99,6,16,22,0,7,20
0,-85.22738626,-85.22738626,12/10/17,9:00:00,9,2,0,1,0,1,0,0,0,0,0,84,6,27,23,0,7,9
0,-85.3109884,-85.3109884,3/11/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,440,5,11,13,1,7,11
0,-85.1282524,-85.1282524,2/4/17,14:00:00,14,4,0,1,0,0,1,0,0,0,0,891,5,31,1,0,7,9
0,-85.13531506,-85.13531506,8/10/17,12:00:00,12,3,1,0,0.019,0,0,1,0,0,1,213,3,38,19,0,7,14
0,-85.13531506,-85.13531506,3/8/17,10:00:00,10,3,1,0,0,1,0,0,0,0,0,213,2,38,19,0,7,14
0,-85.14334313,-85.14334313,7/11/17,22:00:00,22,1,1,0,0,0,1,0,0,0,0,285,1,36,17,0,7,15
0,-85.14334313,-85.14334313,3/20/17,7:00:00,7,2,1,0,0,0,1,0,0,0,0,285,0,36,17,0,7,15
0,-85.14334313,-85.14334313,5/1/17,1:00:00,1,1,1,0,0.015,0,0,1,0,0,1,285,0,36,17,0,7,15
0,-85.14334313,-85.14334313,5/15/17,17:00:00,17,4,1,0,0,1,0,0,0,0,0,285,0,36,17,0,7,15
0,-85.14334313,-85.14334313,5/25/17,19:00:00,19,1,1,0,0,0,1,0,0,0,0,285,3,36,17,0,7,15
0,-85.14334313,-85.14334313,8/22/17,16:00:00,16,4,1,0,0,0,1,0,0,0,0,285,1,36,17,0,7,15
0,-85.20116372,-85.20116372,8/13/17,2:00:00,2,1,0,1,0,0,1,0,0,0,0,670,6,24,8,0,7,4
0,-85.20116372,-85.20116372,12/10/17,0:00:00,0,1,0,1,,,,,,,,670,6,24,8,0,7,4
0,-85.22920754,-85.22920754,10/29/17,8:00:00,8,2,0,1,0,0,1,0,0,0,0,585,6,21,10,1,9,4
0,-85.24197176,-85.24197176,1/29/17,14:00:00,14,4,0,1,0,0,1,0,0,0,0,405,6,21,14,0,7,14
0,-85.24197176,-85.24197176,10/1/17,12:00:00,12,3,0,1,0,1,0,0,0,0,0,405,6,21,14,0,7,14
0,-85.24197176,-85.24197176,7/15/17,15:00:00,15,4,0,1,0.011,0,0,1,0,0,1,405,5,21,14,0,7,14
0,-85.24197176,-85.24197176,4/28/17,11:00:00,11,3,1,0,0,0,1,0,0,0,0,405,4,21,14,0,7,14
0,-85.0896903,-85.0896903,4/15/17,12:00:00,12,3,0,1,0,1,0,0,0,0,0,337,5,43,16,0,7,6
0,-85.0896903,-85.0896903,4/24/17,18:00:00,18,1,1,0,0,0,1,0,0,0,0,337,0,43,16,0,7,6
0,-85.0896903,-85.0896903,5/22/17,10:00:00,10,3,1,0,0,0,1,0,0,0,0,337,0,43,16,0,7,6
0,-85.21629542,-85.21629542,9/17/17,7:00:00,7,2,0,1,0,0,0,0,1,0,0,364,6,25,15,0,7,3
0,-85.26362763,-85.26362763,10/14/17,13:00:00,13,4,0,1,0,0,1,0,0,0,0,402,5,18,14,0,5,12
0,-85.21643568,-85.21643568,10/14/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,740,5,21,6,0,7,4
0,-85.21643568,-85.21643568,1/29/17,22:00:00,22,1,0,1,0,0,1,0,0,0,0,740,6,21,6,0,7,4
0,-85.21643568,-85.21643568,3/16/17,11:00:00,11,3,1,0,0,1,0,0,0,0,0,740,3,21,6,0,7,4
0,-85.21643568,-85.21643568,12/24/17,13:00:00,13,4,0,1,0,0,1,0,0,0,0,740,6,21,6,0,7,4
0,-85.27234902,-85.27234902,9/9/17,6:00:00,6,2,0,1,0,1,0,0,0,0,0,194,5,19,19,0,7,28
0,-85.1961837,-85.1961837,7/16/17,5:00:00,5,2,0,1,0,0,0,0,1,0,0,172,6,30,20,1,7,8
0,-85.32310173,-85.32310173,3/8/17,8:00:00,8,2,1,0,0,0,0,0,1,0,0,572,2,8,10,0,7,3
0,-85.32310173,-85.32310173,1/5/17,6:00:00,6,2,1,0,0,0,1,0,0,0,0,572,3,8,10,0,7,3
0,-85.32310173,-85.32310173,7/18/17,5:00:00,5,2,1,0,0,1,0,0,0,0,0,572,1,8,10,0,7,3
0,-85.17146664,-85.17146664,10/8/17,22:00:00,22,1,0,1,0.027,0,0,1,0,0,1,593,6,29,10,0,7,13
0,-85.17146664,-85.17146664,8/12/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,593,5,29,10,0,7,13
0,-85.20602021,-85.20602021,7/27/17,8:00:00,8,2,1,0,0,0,1,0,0,0,0,774,3,22,5,0,7,11
0,-85.20602021,-85.20602021,3/4/17,23:00:00,23,1,0,1,0,0,1,0,0,0,0,774,5,22,5,0,7,11
0,-85.20602021,-85.20602021,3/12/17,4:00:00,4,1,0,1,0.003,0,0,0,0,1,0,774,6,22,5,0,7,11
0,-85.20602021,-85.20602021,3/1/17,12:00:00,12,3,1,0,0.003,0,1,0,0,0,0,774,2,22,5,0,7,11
0,-85.20602021,-85.20602021,1/7/17,6:00:00,6,2,0,1,0,0,1,0,0,0,0,774,5,22,5,0,7,11
0,-85.35641089,-85.35641089,12/16/17,12:00:00,12,3,0,1,0,0,1,0,0,0,0,22,5,10,25,0,0,1
0,-85.3607027,-85.3607027,10/13/17,6:00:00,6,2,1,0,0,0,0,0,1,0,0,344,4,5,15,0,7,2
0,-85.3607027,-85.3607027,2/26/17,16:00:00,16,4,0,1,0,0,1,0,0,0,0,344,6,5,15,0,7,2
0,-85.14416334,-85.14416334,3/25/17,11:00:00,11,3,0,1,0,0,1,0,0,0,0,374,5,35,15,0,7,4
0,-85.29739074,-85.29739074,6/15/17,11:00:00,11,3,1,0,0,0,1,0,0,0,0,531,3,12,11,0,7,19
0,-85.29739074,-85.29739074,2/24/17,12:00:00,12,3,1,0,0,0,1,0,0,0,0,531,4,12,11,0,7,19
0,-85.29739074,-85.29739074,12/17/17,4:00:00,4,1,0,1,0,1,0,0,0,0,0,531,6,12,11,0,7,19
0,-85.29739074,-85.29739074,6/4/17,0:00:00,0,1,0,1,,,,,,,,531,6,12,11,0,7,19
0,-85.11457141,-85.11457141,4/22/17,18:00:00,18,1,0,1,0.002,0,1,0,0,0,0,682,5,36,8,0,7,7
0,-85.11457141,-85.11457141,8/28/17,8:00:00,8,2,1,0,0,1,0,0,0,0,0,682,0,36,8,0,7,7
0,-85.11457141,-85.11457141,3/11/17,6:00:00,6,2,0,1,0,0,1,0,0,0,0,682,5,36,8,0,7,7
0,-85.11457141,-85.11457141,4/6/17,16:00:00,16,4,1,0,0.001,0,1,0,0,0,1,682,3,36,8,0,7,7
0,-85.11457141,-85.11457141,4/15/17,3:00:00,3,1,0,1,0,1,0,0,0,0,0,682,5,36,8,0,7,7
0,-85.08815339,-85.08815339,1/30/17,12:00:00,12,3,1,0,0,1,0,0,0,0,0,874,0,37,2,0,7,8
0,-85.25254737,-85.25254737,9/3/17,7:00:00,7,2,0,1,0,0,0,0,1,0,0,735,6,16,6,0,7,12
0,-85.3213976,-85.3213976,8/6/17,6:00:00,6,2,0,1,0,1,0,0,0,0,0,394,6,10,14,1,0,3
0,-85.3213976,-85.3213976,8/12/17,8:00:00,8,2,0,1,0,0,0,0,1,0,0,394,5,10,14,1,0,3
0,-85.26260804,-85.26260804,2/25/17,5:00:00,5,2,0,1,0.014,0,0,1,0,0,1,35,5,23,25,0,7,19
0,-85.2355906,-85.2355906,12/24/17,2:00:00,2,1,0,1,0,0,1,0,0,0,0,495,6,21,12,0,7,7
0,-85.21629542,-85.21629542,8/20/17,11:00:00,11,3,0,1,0,1,0,0,0,0,0,364,6,25,15,0,7,3
0,-85.25573903,-85.25573903,2/18/17,11:00:00,11,3,0,1,0.121,0,0,1,0,0,1,700,5,16,7,0,7,16
0,-85.25573903,-85.25573903,1/14/17,7:00:00,7,2,0,1,0,0,0,0,1,0,0,700,5,16,7,0,7,16
0,-85.26110377,-85.26110377,6/3/17,14:00:00,14,4,0,1,0,1,0,0,0,0,0,163,5,21,20,0,7,16
0,-85.26110377,-85.26110377,5/21/17,16:00:00,16,4,0,1,0,0,1,0,0,0,0,163,6,21,20,0,7,16
0,-85.26916188,-85.26916188,4/1/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,229,5,19,18,0,7,18
0,-85.14908824,-85.14908824,9/30/17,19:00:00,19,1,0,1,0,1,0,0,0,0,0,840,5,29,3,0,7,8
0,-85.22685034,-85.22685034,11/25/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,704,5,20,7,1,0,2
0,-85.1739431,-85.1739431,10/1/17,12:00:00,12,3,0,1,0,1,0,0,0,0,0,809,6,26,4,0,0,2
0,-85.1739431,-85.1739431,10/20/17,11:00:00,11,3,1,0,0,1,0,0,0,0,0,809,4,26,4,0,0,2
0,-85.27150609,-85.27150609,6/10/17,8:00:00,8,2,0,1,0,0,1,0,0,0,0,131,5,20,21,0,7,22
0,-85.30610305,-85.30610305,12/1/17,6:00:00,6,2,1,0,0,0,0,0,1,0,0,307,4,13,16,0,7,12
0,-85.30610305,-85.30610305,9/18/17,5:00:00,5,2,1,0,0,1,0,0,0,0,0,307,0,13,16,0,7,12
0,-85.30610305,-85.30610305,10/11/17,8:00:00,8,2,1,0,0,0,1,0,0,0,0,307,2,13,16,0,7,12
0,-85.30992421,-85.30992421,10/6/17,11:00:00,11,3,1,0,0,0,0,0,1,0,0,49,4,16,24,0,7,11
0,-85.30992421,-85.30992421,9/5/17,12:00:00,12,3,1,0,0,0,1,0,0,0,0,49,1,16,24,0,7,11
0,-85.30992421,-85.30992421,4/29/17,10:00:00,10,3,0,1,0,0,0,0,1,0,0,49,5,16,24,0,7,11
0,-85.30355663,-85.30355663,10/14/17,13:00:00,13,4,0,1,0,0,1,0,0,0,0,99,5,16,22,0,7,20
0,-85.30355663,-85.30355663,9/30/17,15:00:00,15,4,0,1,0,0,1,0,0,0,0,99,5,16,22,0,7,20
0,-85.28697903,-85.28697903,2/1/17,6:00:00,6,2,1,0,0,1,0,0,0,0,0,577,2,13,10,0,0,8
0,-85.28697903,-85.28697903,2/1/17,5:00:00,5,2,1,0,0,1,0,0,0,0,0,577,2,13,10,0,0,8
0,-85.28697903,-85.28697903,12/13/17,7:00:00,7,2,1,0,0,1,0,0,0,0,0,577,2,13,10,0,0,8
0,-85.29420262,-85.29420262,8/20/17,11:00:00,11,3,0,1,0,1,0,0,0,0,0,576,6,12,10,0,7,16
0,-85.27234902,-85.27234902,12/2/17,8:00:00,8,2,0,1,0,0,0,0,1,0,0,194,5,19,19,0,7,28
0,-85.27234902,-85.27234902,4/15/17,7:00:00,7,2,0,1,0,0,1,0,0,0,0,194,5,19,19,0,7,28
0,-85.26260804,-85.26260804,3/25/17,9:00:00,9,2,0,1,0,1,0,0,0,0,0,35,5,23,25,0,7,19
0,-85.30057839,-85.30057839,7/9/17,11:00:00,11,3,0,1,0,0,1,0,0,0,0,486,6,12,12,0,7,15
0,-85.27975592,-85.27975592,9/22/17,7:00:00,7,2,1,0,0,0,0,0,1,0,0,578,4,14,10,0,7,16
0,-85.27975592,-85.27975592,7/17/17,5:00:00,5,2,1,0,0,0,1,0,0,0,0,578,0,14,10,0,7,16
0,-85.27975592,-85.27975592,11/27/17,7:00:00,7,2,1,0,0,0,1,0,0,0,0,578,0,14,10,0,7,16
0,-85.27975592,-85.27975592,2/19/17,10:00:00,10,3,0,1,0,0,0,0,1,0,0,578,6,14,10,0,7,16
0,-85.27975592,-85.27975592,11/24/17,8:00:00,8,2,1,0,0,0,1,0,0,0,0,578,4,14,10,0,7,16
0,-85.27084721,-85.27084721,4/2/17,6:00:00,6,2,0,1,0,1,0,0,0,0,0,401,6,17,14,0,5,3
0,-85.25623575,-85.25623575,4/23/17,18:00:00,18,1,0,1,0.002,0,0,1,0,0,1,80,6,23,23,0,7,25
0,-85.32947425,-85.32947425,1/22/17,20:00:00,20,1,0,1,0.11,0,0,1,0,0,1,482,6,8,12,0,0,2
0,-85.32947425,-85.32947425,7/9/17,13:00:00,13,4,0,1,0,0,1,0,0,0,0,482,6,8,12,0,0,2
0,-85.32947425,-85.32947425,2/19/17,1:00:00,1,1,0,1,0,0,1,0,0,0,0,482,6,8,12,0,0,2
0,-85.32947425,-85.32947425,1/28/17,18:00:00,18,1,0,1,0,1,0,0,0,0,0,482,5,8,12,0,0,2
0,-85.03044812,-85.03044812,11/26/17,1:00:00,1,1,0,1,0,1,0,0,0,0,0,882,6,45,2,0,0,1
0,-85.03044812,-85.03044812,1/14/17,5:00:00,5,2,0,1,0,0,0,0,1,0,0,882,5,45,2,0,0,1
0,-85.05607674,-85.05607674,4/15/17,12:00:00,12,3,0,1,0,1,0,0,0,0,0,609,5,45,10,0,7,10
0,-85.05607674,-85.05607674,3/3/17,8:00:00,8,2,1,0,0,1,0,0,0,0,0,609,4,45,10,0,7,10
0,-85.05607674,-85.05607674,7/11/17,10:00:00,10,3,1,0,0,1,0,0,0,0,0,609,1,45,10,0,7,10
0,-85.05607674,-85.05607674,8/20/17,13:00:00,13,4,0,1,0,0,1,0,0,0,0,609,6,45,10,0,7,10
0,-85.05607674,-85.05607674,5/27/17,11:00:00,11,3,0,1,0,0,1,0,0,0,0,609,5,45,10,0,7,10
0,-85.05607674,-85.05607674,8/12/17,3:00:00,3,1,0,1,0,0,1,0,0,0,0,609,5,45,10,0,7,10
0,-85.32628823,-85.32628823,4/2/17,11:00:00,11,3,0,1,0,1,0,0,0,0,0,527,6,8,11,0,0,2
0,-85.32628823,-85.32628823,2/4/17,11:00:00,11,3,0,1,0,1,0,0,0,0,0,527,5,8,11,0,0,2
0,-85.31587623,-85.31587623,9/23/17,10:00:00,10,3,0,1,0,1,0,0,0,0,0,573,5,9,10,0,7,2
0,-85.24986156,-85.24986156,9/16/17,6:00:00,6,2,0,1,0,0,0,0,1,0,0,134,5,23,21,0,7,23
0,-85.24986156,-85.24986156,10/22/17,7:00:00,7,2,0,1,0,1,0,0,0,0,0,134,6,23,21,0,7,23
0,-85.31332421,-85.31332421,1/22/17,12:00:00,12,3,0,1,0,0,1,0,0,0,0,306,6,12,16,0,2,2
0,-85.06088904,-85.06088904,2/12/17,12:00:00,12,3,0,1,0,0,1,0,0,0,0,727,6,43,7,0,0,2
0,-85.06088904,-85.06088904,9/2/17,6:00:00,6,2,0,1,0,0,1,0,0,0,0,727,5,43,7,0,0,2
0,-85.25573903,-85.25573903,1/29/17,6:00:00,6,2,0,1,0,0,1,0,0,0,0,700,6,16,7,0,7,16
0,-85.25893021,-85.25893021,2/18/17,5:00:00,5,2,0,1,0,1,0,0,0,0,0,662,5,16,8,0,7,14
0,-85.30122019,-85.30122019,7/2/17,17:00:00,17,4,0,1,0.019,0,0,1,0,0,0,190,6,15,19,0,2,7
0,-85.30122019,-85.30122019,8/27/17,3:00:00,3,1,0,1,0,0,1,0,0,0,0,190,6,15,19,0,2,7
0,-85.30122019,-85.30122019,6/10/17,4:00:00,4,1,0,1,0,1,0,0,0,0,0,190,5,15,19,0,2,7
0,-85.30122019,-85.30122019,9/3/17,16:00:00,16,4,0,1,0,1,0,0,0,0,0,190,6,15,19,0,2,7
0,-85.30122019,-85.30122019,8/26/17,15:00:00,15,4,0,1,0,0,1,0,0,0,0,190,5,15,19,0,2,7
0,-85.30122019,-85.30122019,2/26/17,8:00:00,8,2,0,1,0,1,0,0,0,0,0,190,6,15,19,0,2,7
0,-85.22822132,-85.22822132,12/23/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,137,5,26,21,0,7,21
0,-85.28867103,-85.28867103,11/14/17,0:00:00,0,1,1,0,,,,,,,,730,1,11,6,1,7,3
0,-85.28867103,-85.28867103,12/10/17,11:00:00,11,3,0,1,0,1,0,0,0,0,0,730,6,11,6,1,7,3
0,-85.28867103,-85.28867103,3/2/17,2:00:00,2,1,1,0,0,1,0,0,0,0,0,730,3,11,6,1,7,3
0,-85.28867103,-85.28867103,7/31/17,23:00:00,23,1,1,0,0,1,0,0,0,0,0,730,0,11,6,1,7,3
0,-85.28867103,-85.28867103,8/27/17,13:00:00,13,4,0,1,0,0,1,0,0,0,0,730,6,11,6,1,7,3
0,-85.28867103,-85.28867103,5/28/17,10:00:00,10,3,0,1,0,0,1,0,0,0,1,730,6,11,6,1,7,3
0,-85.28867103,-85.28867103,6/10/17,20:00:00,20,1,0,1,0,1,0,0,0,0,0,730,5,11,6,1,7,3
0,-85.21476944,-85.21476944,8/20/17,9:00:00,9,2,0,1,0,1,0,0,0,0,0,587,6,23,10,1,7,9
0,-85.21476944,-85.21476944,8/6/17,7:00:00,7,2,0,1,0,0,1,0,0,0,0,587,6,23,10,1,7,9
0,-85.13932869,-85.13932869,1/28/17,6:00:00,6,2,0,1,0,1,0,0,0,0,0,247,5,37,18,0,7,7
0,-85.25573903,-85.25573903,7/8/17,7:00:00,7,2,0,1,0,0,1,0,0,0,0,700,5,16,7,0,7,16
0,-85.21476944,-85.21476944,11/18/17,6:00:00,6,2,0,1,0,0,1,0,0,0,0,587,5,23,10,1,7,9
0,-85.17229195,-85.17229195,10/1/17,1:00:00,1,1,0,1,0,0,1,0,0,0,0,674,6,28,8,0,7,17
0,-85.17229195,-85.17229195,11/22/17,20:00:00,20,1,1,0,0,1,0,0,0,0,0,674,2,28,8,0,7,17
0,-85.17229195,-85.17229195,12/2/17,0:00:00,0,1,0,1,,,,,,,,674,5,28,8,0,7,17
0,-85.17229195,-85.17229195,8/26/17,18:00:00,18,1,0,1,0,1,0,0,0,0,0,674,5,28,8,0,7,17
0,-85.17229195,-85.17229195,1/7/17,5:00:00,5,2,0,1,0,0,1,0,0,0,0,674,5,28,8,0,7,17
0,-85.26043851,-85.26043851,8/15/17,0:00:00,0,1,1,0,,,,,,,,447,1,18,13,0,5,4
0,-85.26043851,-85.26043851,6/6/17,18:00:00,18,1,1,0,0,1,0,0,0,0,0,447,1,18,13,0,5,4
0,-85.26043851,-85.26043851,12/28/17,1:00:00,1,1,1,0,0,1,0,0,0,0,0,447,3,18,13,0,5,4
0,-85.26043851,-85.26043851,3/21/17,20:00:00,20,1,1,0,0.166,0,0,1,0,0,0,447,1,18,13,0,5,4
0,-85.26043851,-85.26043851,10/22/17,12:00:00,12,3,0,1,0,0,1,0,0,0,0,447,6,18,13,0,5,4
0,-85.26043851,-85.26043851,5/15/17,2:00:00,2,1,1,0,0,1,0,0,0,0,0,447,0,18,13,0,5,4
0,-85.26043851,-85.26043851,2/15/17,23:00:00,23,1,1,0,0,1,0,0,0,0,0,447,2,18,13,0,5,4
0,-85.1721851,-85.1721851,8/13/17,2:00:00,2,1,0,1,0,0,1,0,0,0,0,281,6,32,17,1,7,18
0,-85.1721851,-85.1721851,8/6/17,19:00:00,19,1,0,1,0.006,0,0,1,0,0,0,281,6,32,17,1,7,18
0,-85.1721851,-85.1721851,5/27/17,23:00:00,23,1,0,1,0,0,1,0,0,0,0,281,5,32,17,1,7,18
0,-85.1721851,-85.1721851,9/24/17,19:00:00,19,1,0,1,0,1,0,0,0,0,0,281,6,32,17,1,7,18
0,-85.1721851,-85.1721851,3/19/17,20:00:00,20,1,0,1,0,1,0,0,0,0,0,281,6,32,17,1,7,18
0,-85.1721851,-85.1721851,8/20/17,1:00:00,1,1,0,1,0,1,0,0,0,0,0,281,6,32,17,1,7,18
0,-85.2931549,-85.2931549,3/26/17,14:00:00,14,4,0,1,0,0,1,0,0,0,0,128,6,17,21,0,7,14
0,-85.2931549,-85.2931549,7/22/17,13:00:00,13,4,0,1,0,0,1,0,0,0,0,128,5,17,21,0,7,14
0,-85.2931549,-85.2931549,6/3/17,17:00:00,17,4,0,1,0,1,0,0,0,0,0,128,5,17,21,0,7,14
0,-85.13941059,-85.13941059,5/24/17,8:00:00,8,2,1,0,0.001,0,1,0,0,0,0,639,2,33,9,0,2,1
0,-85.13941059,-85.13941059,9/17/17,23:00:00,23,1,0,1,0,1,0,0,0,0,0,639,6,33,9,0,2,1
0,-85.13941059,-85.13941059,3/12/17,3:00:00,3,1,0,1,,,,,,,,639,6,33,9,0,2,1
0,-85.11695458,-85.11695458,8/12/17,11:00:00,11,3,0,1,0,0,1,0,0,0,0,556,5,37,11,0,7,10
0,-85.11695458,-85.11695458,9/17/17,10:00:00,10,3,0,1,0,0,1,0,0,0,0,556,6,37,11,0,7,10
0,-85.23224564,-85.23224564,4/9/17,7:00:00,7,2,0,1,0,1,0,0,0,0,0,167,6,25,20,0,7,29
0,-85.14186996,-85.14186996,6/25/17,16:00:00,16,4,0,1,0,1,0,0,0,0,0,841,6,30,3,0,7,10
0,-85.14186996,-85.14186996,4/29/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,841,5,30,3,0,7,10
0,-85.13941059,-85.13941059,1/26/17,7:00:00,7,2,1,0,0,0,1,0,0,0,0,639,3,33,9,0,2,1
0,-85.13941059,-85.13941059,3/24/17,8:00:00,8,2,1,0,0,0,1,0,0,0,0,639,4,33,9,0,2,1
0,-85.13941059,-85.13941059,7/9/17,19:00:00,19,1,0,1,0,1,0,0,0,0,0,639,6,33,9,0,2,1
0,-85.13941059,-85.13941059,3/11/17,4:00:00,4,1,0,1,0,1,0,0,0,0,0,639,5,33,9,0,2,1
0,-85.1529251,-85.1529251,9/9/17,7:00:00,7,2,0,1,0,1,0,0,0,0,0,178,5,36,20,0,7,15
0,-85.1529251,-85.1529251,2/15/17,8:00:00,8,2,1,0,0,0,1,0,0,0,1,178,2,36,20,0,7,15
0,-85.1529251,-85.1529251,5/17/17,5:00:00,5,2,1,0,0,1,0,0,0,0,0,178,2,36,20,0,7,15
0,-85.1529251,-85.1529251,3/25/17,12:00:00,12,3,0,1,0,0,1,0,0,0,0,178,5,36,20,0,7,15
0,-85.18270432,-85.18270432,11/29/17,12:00:00,12,3,1,0,0,0,1,0,0,0,0,633,2,27,9,0,7,17
0,-85.22738626,-85.22738626,11/25/17,5:00:00,5,2,0,1,0,1,0,0,0,0,0,84,5,27,23,0,7,9
0,-85.29952425,-85.29952425,6/3/17,17:00:00,17,4,0,1,0,1,0,0,0,0,0,74,5,17,23,1,2,17
0,-85.29952425,-85.29952425,7/1/17,15:00:00,15,4,0,1,0.002,0,1,0,0,0,0,74,5,17,23,1,2,17
0,-85.31183853,-85.31183853,10/15/17,6:00:00,6,2,0,1,0,0,1,0,0,0,0,529,6,10,11,0,7,12
0,-85.31183853,-85.31183853,6/27/17,10:00:00,10,3,1,0,0,0,1,0,0,0,0,529,1,10,11,0,7,12
0,-85.31183853,-85.31183853,2/25/17,12:00:00,12,3,0,1,0,1,0,0,0,0,0,529,5,10,11,0,7,12
0,-85.1529251,-85.1529251,10/3/17,5:00:00,5,2,1,0,0,1,0,0,0,0,0,178,1,36,20,0,7,15
0,-85.1529251,-85.1529251,6/14/17,6:00:00,6,2,1,0,0,0,1,0,0,0,0,178,2,36,20,0,7,15
0,-85.1529251,-85.1529251,1/5/17,7:00:00,7,2,1,0,0,0,1,0,0,0,0,178,3,36,20,0,7,15
0,-85.26982079,-85.26982079,3/5/17,9:00:00,9,2,0,1,0,1,0,0,0,0,0,34,6,22,25,0,7,14
0,-85.21796202,-85.21796202,2/25/17,7:00:00,7,2,0,1,0.002,0,1,0,0,0,1,542,5,23,11,0,7,7
0,-85.1754875,-85.1754875,7/3/17,19:00:00,19,1,1,0,0.046,0,0,1,0,0,0,634,0,28,9,0,7,14
0,-85.1754875,-85.1754875,12/20/17,21:00:00,21,1,1,0,0.009,0,0,1,0,0,1,634,2,28,9,0,7,14
0,-85.1754875,-85.1754875,9/21/17,5:00:00,5,2,1,0,0,0,0,0,1,0,0,634,3,28,9,0,7,14
0,-85.1754875,-85.1754875,3/8/17,4:00:00,4,1,1,0,0,0,1,0,0,0,0,634,2,28,9,0,7,14
0,-85.1754875,-85.1754875,6/27/17,2:00:00,2,1,1,0,0,0,1,0,0,0,0,634,1,28,9,0,7,14
0,-85.1754875,-85.1754875,5/16/17,23:00:00,23,1,1,0,0,0,1,0,0,0,0,634,1,28,9,0,7,14
0,-85.1754875,-85.1754875,5/28/17,17:00:00,17,4,0,1,0,0,1,0,0,0,0,634,6,28,9,0,7,14
0,-85.1754875,-85.1754875,7/18/17,22:00:00,22,1,1,0,0,0,1,0,0,0,0,634,1,28,9,0,7,14
0,-85.1754875,-85.1754875,10/3/17,7:00:00,7,2,1,0,0,1,0,0,0,0,0,634,1,28,9,0,7,14
0,-85.1754875,-85.1754875,10/6/17,8:00:00,8,2,1,0,0,0,1,0,0,0,0,634,4,28,9,0,7,14
0,-85.1754875,-85.1754875,2/27/17,3:00:00,3,1,1,0,0,0,1,0,0,0,0,634,0,28,9,0,7,14
0,-85.1754875,-85.1754875,7/31/17,22:00:00,22,1,1,0,0,1,0,0,0,0,0,634,0,28,9,0,7,14
0,-85.1754875,-85.1754875,4/17/17,21:00:00,21,1,1,0,0.023,0,0,1,0,0,0,634,0,28,9,0,7,14
0,-85.1754875,-85.1754875,5/8/17,0:00:00,0,1,1,0,,,,,,,,634,0,28,9,0,7,14
0,-85.1754875,-85.1754875,11/4/17,6:00:00,6,2,0,1,0,0,0,0,1,0,0,634,5,28,9,0,7,14
0,-85.1754875,-85.1754875,5/9/17,9:00:00,9,2,1,0,0,1,0,0,0,0,0,634,1,28,9,0,7,14
0,-85.26260804,-85.26260804,12/9/17,6:00:00,6,2,0,1,0,0,1,0,0,0,0,35,5,23,25,0,7,19
0,-85.2931549,-85.2931549,6/10/17,15:00:00,15,4,0,1,0,0,1,0,0,0,0,128,5,17,21,0,7,14
0,-85.26260804,-85.26260804,4/1/17,9:00:00,9,2,0,1,0,0,1,0,0,0,0,35,5,23,25,0,7,19
0,-85.25573903,-85.25573903,1/7/17,12:00:00,12,3,0,1,0,1,0,0,0,0,0,700,5,16,7,0,7,16
0,-85.25573903,-85.25573903,5/14/17,5:00:00,5,2,0,1,0,1,0,0,0,0,0,700,6,16,7,0,7,16
0,-85.25573903,-85.25573903,3/18/17,7:00:00,7,2,0,1,0.004,0,1,0,0,0,0,700,5,16,7,0,7,16
0,-85.18187718,-85.18187718,4/16/17,18:00:00,18,1,0,1,0,0,1,0,0,0,0,547,6,28,11,0,5,4
0,-85.18187718,-85.18187718,3/25/17,14:00:00,14,4,0,1,0,0,1,0,0,0,0,547,5,28,11,0,5,4
0,-85.18187718,-85.18187718,8/26/17,23:00:00,23,1,0,1,0,0,1,0,0,0,0,547,5,28,11,0,5,4
0,-85.18187718,-85.18187718,4/22/17,15:00:00,15,4,0,1,0,0,1,0,0,0,0,547,5,28,11,0,5,4
0,-85.18187718,-85.18187718,11/18/17,4:00:00,4,1,0,1,0,0,1,0,0,0,0,547,5,28,11,0,5,4
0,-85.25573903,-85.25573903,6/11/17,11:00:00,11,3,0,1,0,0,1,0,0,0,0,700,6,16,7,0,7,16
0,-85.25573903,-85.25573903,3/4/17,5:00:00,5,2,0,1,0,1,0,0,0,0,0,700,5,16,7,0,7,16
0,-85.25254737,-85.25254737,7/9/17,6:00:00,6,2,0,1,0,0,0,0,1,0,0,735,6,16,6,0,7,12
0,-85.25254737,-85.25254737,9/16/17,5:00:00,5,2,0,1,0,0,0,0,1,0,0,735,5,16,6,0,7,12
