,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Daily_Avg_Temp,Monthly_Avg_Temp,Relative_Temp,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Illumination,Operation,Speed_Limit,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,AADT,DHV,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile
3413,3301122001,-85.151563,35.040925,26,2/25/19,13:00,13,51.02,55.12,34.35,,,,15.67,0.24,2,,3.03,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3414,33SR002001,-85.211314,35.013269,26,2/25/19,13:00,13,51.24,55.42,34.24,,,,15.4,0.24,2,,2.32,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3415,33I0024002,-85.259012,35.019636,26,2/25/19,13:00,13,50.75,54.79,34.05,,,,14.97,0.24,2,,2.01,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3416,33SR320001,-85.149292,35.005439,26,2/25/19,13:00,13,50.94,55.2,34.56,,,,15.85,0.24,2,,2.88,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3417,3305403001,-85.290524,35.041458,26,2/25/19,13:00,13,51.76,55.6,34.25,,,,14.32,0.22,2,,1.47,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3418,330A639001,-85.30835,35.031887,26,2/25/19,13:00,13,51.89,55.72,35.91,,,,13.75,0.22,2,,0.53,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3419,33I0124001,-85.318217,35.039377,26,2/25/19,13:00,13,51.99,55.72,35.91,,,,13.64,0.21,2,,0.54,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3420,33SR029001,-85.153375,35.28178,26,2/25/19,13:00,13,52.78,55.63,33,,,,15.26,0.22,2,,7.89,0.26,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3421,33SR320001,-85.174648,35.017727,26,2/25/19,13:00,13,51.04,55.27,34.44,,,,15.6,0.24,2,,2.68,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3422,330A675001,-85.263344,35.032718,26,2/25/19,13:00,13,51.27,55.24,33.97,,,,14.85,0.23,2,,2.04,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3423,33SR027001,-85.308826,35.031481,26,2/25/19,13:00,13,51.89,55.72,35.92,,,,13.75,0.22,2,,0.53,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3424,3304983001,-85.27164,35.009454,26,2/25/19,13:00,13,50.83,54.87,34.08,,,,14.93,0.24,2,,1.97,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3425,33I0024002,-85.307401,35.027762,26,2/25/19,13:00,13,51.86,55.72,35.92,,,,13.78,0.22,2,,0.54,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3426,33I0075001,-85.16582,35.033426,26,2/25/19,13:00,13,51.03,55.17,34.37,,,,15.59,0.24,2,,2.84,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3427,33I0075001,-85.193721,35.010071,26,2/25/19,13:00,13,51.13,55.44,34.44,,,,15.5,0.24,2,,2.47,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3428,33I0024002,-85.252069,35.014338,26,2/25/19,13:00,13,50.91,55.05,34.12,,,,15.06,0.24,2,,1.99,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3429,33I0124001,-85.314338,35.049871,26,2/25/19,13:00,13,51.98,55.58,36.11,,,,13.61,0.21,2,,0.49,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,,,,,,,,,,,,,,,,,,,,,,,,
3430,3304986001,-85.158706,35.034528,268,2/25/19,14:00,14,53.47,55.22,34.37,,,,17.81,0.24,2,,4.22,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3431,33I0075001,-85.206737,34.996081,255,2/25/19,14:00,14,53.66,55.58,34.58,,,,17.65,0.24,2,,3.83,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3432,33I0075001,-85.200274,35.008246,171,2/25/19,14:00,14,53.54,55.32,34.31,,,,17.64,0.24,2,,3.86,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3433,33I0075001,-85.210866,35.001294,162,2/25/19,14:00,14,53.59,55.41,34.32,,,,17.58,0.24,2,,3.79,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3434,3305787001,-85.153146,35.030081,157,2/25/19,14:00,14,53.39,55.15,34.41,,,,17.87,0.24,2,,4.26,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3435,33I0024002,-85.297892,35.021809,145,2/25/19,14:00,14,54.22,55.72,34.39,,,,16.61,0.22,2,,2.95,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3436,33I0024002,-85.368766,35.026324,144,2/25/19,14:00,14,54.7,55.85,35.18,,,,15.65,0.21,2,,2.5,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3437,33I0024002,-85.28069,35.016491,136,2/25/19,14:00,14,54.02,55.62,33.97,,,,16.95,0.23,2,,3.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3438,33I0024002,-85.237709,35.008661,127,2/25/19,14:00,14,53.6,55.39,34.19,,,,17.32,0.24,2,,3.59,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3439,3305767001,-85.260666,35.041707,120,2/25/19,14:00,14,53.55,55.07,34.41,,,,16.72,0.23,2,,2.95,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3440,330A390001,-85.290431,35.048719,119,2/25/19,14:00,14,54.45,55.68,34.42,,,,16.51,0.22,2,,2.94,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3441,33SR008001,-85.331318,35.094368,114,2/25/19,14:00,14,54.29,55.79,35.19,,,,15.44,0.21,2,,5.5,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3442,330C353001,-85.206483,35.006562,113,2/25/19,14:00,14,53.59,55.38,34.3,,,,17.59,0.24,2,,3.82,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3443,3303603001,-85.181912,35.016889,113,2/25/19,14:00,14,53.41,55.23,34.44,,,,17.69,0.24,2,,4.01,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3444,33I0024002,-85.281292,35.016831,112,2/25/19,14:00,14,54.04,55.63,33.96,,,,16.95,0.23,2,,3.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3445,33I0075001,-85.078179,35.082723,112,2/25/19,14:00,14,52.97,54.66,34.34,,,,18.53,0.25,2,,5.55,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3446,33SR320001,-85.163699,35.015214,110,2/25/19,14:00,14,53.37,55.19,34.48,,,,17.84,0.24,2,,4.16,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3447,3304976001,-85.06329,35.08082,109,2/25/19,14:00,14,52.97,54.68,34.36,,,,18.62,0.26,2,,5.67,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3448,3305747001,-85.132664,35.080045,107,2/25/19,14:00,14,53.14,54.77,34.27,,,,18.25,0.25,2,,5.1,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3449,33I0075001,-85.184238,35.012866,107,2/25/19,14:00,14,53.48,55.32,34.45,,,,17.69,0.24,2,,3.99,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3450,33I0075001,-85.184679,35.01246,102,2/25/19,14:00,14,53.49,55.33,34.45,,,,17.69,0.24,2,,3.98,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3451,330C353001,-85.205213,35.008709,100,2/25/19,14:00,14,53.59,55.37,34.29,,,,17.6,0.24,2,,3.83,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3452,33I0024002,-85.238046,35.008957,97,2/25/19,14:00,14,53.6,55.39,34.19,,,,17.31,0.24,2,,3.59,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3453,33I0024002,-85.297411,35.02156,96,2/25/19,14:00,14,54.22,55.72,34.39,,,,16.61,0.22,2,,2.95,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3454,33I0075001,-85.207205,35.005828,93,2/25/19,14:00,14,53.59,55.39,34.3,,,,17.59,0.24,2,,3.81,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3455,33I0024002,-85.323702,35.02629,91,2/25/19,14:00,14,54.57,55.77,35.75,,,,15.93,0.21,2,,2.26,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3456,33I0075001,-85.209894,34.998664,83,2/25/19,14:00,14,53.57,55.4,34.34,,,,17.6,0.24,2,,3.8,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3457,3304986001,-85.153824,35.041303,82,2/25/19,14:00,14,53.43,55.16,34.34,,,,17.83,0.24,2,,4.28,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3458,3304428001,-85.24562,35.152975,80,2/25/19,14:00,14,54.3,55.27,33.05,,,,16.67,0.22,2,,9.1,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3459,33I0024002,-85.380506,35.021426,79,2/25/19,14:00,14,54.07,55.5,34.7,,,,15.33,0.21,2,,5.79,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3460,330C038001,-85.376588,35.015591,78,2/25/19,14:00,14,54.65,55.77,35.17,,,,15.62,0.21,2,,2.64,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3461,33SR002001,-85.134239,35.060689,76,2/25/19,14:00,14,53.25,54.9,34.26,,,,17.94,0.25,2,,4.52,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3462,33I0075001,-85.200822,35.007894,71,2/25/19,14:00,14,53.54,55.32,34.31,,,,17.63,0.24,2,,3.86,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3463,3303580001,-85.162464,35.044885,71,2/25/19,14:00,14,53.58,55.3,34.29,,,,17.75,0.24,2,,4.21,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3464,33I0024002,-85.323459,35.027231,70,2/25/19,14:00,14,54.57,55.77,35.75,,,,15.93,0.21,2,,2.25,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3465,33I0024002,-85.221655,35.004334,70,2/25/19,14:00,14,53.62,55.43,34.26,,,,17.48,0.24,2,,3.71,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3466,3304988001,-85.155628,35.024501,70,2/25/19,14:00,14,53.39,55.17,34.44,,,,17.87,0.24,2,,4.23,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3467,3305788001,-85.138005,35.05514,69,2/25/19,14:00,14,53.33,55.01,34.29,,,,17.92,0.24,2,,4.47,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3468,3305395001,-85.26321,35.081783,69,2/25/19,14:00,14,54.43,55.63,34.12,,,,16.45,0.22,2,,3.08,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3469,33SR002001,-85.246468,35.024158,69,2/25/19,14:00,14,53.41,55.08,34.08,,,,17.18,0.24,2,,3.52,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3470,33I0075001,-85.174239,35.02432,67,2/25/19,14:00,14,53.54,55.34,34.4,,,,17.72,0.24,2,,4.08,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3471,33I0024002,-85.310838,35.02908,67,2/25/19,14:00,14,54.33,55.71,35.95,,,,16,0.22,2,,2.18,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3472,33I0024002,-85.266949,35.019101,67,2/25/19,14:00,14,53.27,54.86,34.04,,,,17.05,0.24,2,,3.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3473,33SR320001,-85.173781,35.017884,67,2/25/19,14:00,14,53.44,55.26,34.44,,,,17.75,0.24,2,,4.07,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3474,330F888001,-85.151823,35.036959,66,2/25/19,14:00,14,53.39,55.13,34.37,,,,17.86,0.24,2,,4.29,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3475,33I0075001,-85.163861,35.035266,65,2/25/19,14:00,14,53.46,55.21,34.36,,,,17.77,0.24,2,,4.18,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3476,330B068001,-85.228277,35.012954,65,2/25/19,14:00,14,53.67,55.44,34.19,,,,17.37,0.24,2,,3.65,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3477,3305770001,-85.220466,35.004613,65,2/25/19,14:00,14,53.62,55.43,34.27,,,,17.49,0.24,2,,3.72,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3478,33SR317001,-85.19034,35.073644,61,2/25/19,14:00,14,53.71,55.19,33.89,,,,17.48,0.24,2,,4.03,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3479,330B598001,-85.189874,35.030545,61,2/25/19,14:00,14,53.54,55.22,34.09,,,,17.58,0.24,2,,3.95,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3480,3303578001,-85.220198,35.042164,61,2/25/19,14:00,14,53.85,55.47,34,,,,17.32,0.23,2,,3.72,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3481,330D624001,-85.199279,35.234297,60,2/25/19,14:00,14,54.17,55.18,33.89,,,,17.27,0.23,2,,8.95,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3482,33I0075001,-85.136675,35.055684,58,2/25/19,14:00,14,53.31,54.98,34.29,,,,17.93,0.24,2,,4.48,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3483,3301145001,-85.05854,35.082749,58,2/25/19,14:00,14,52.94,54.64,34.37,,,,18.64,0.26,2,,5.72,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3484,33I0024002,-85.252128,35.014375,58,2/25/19,14:00,14,53.34,55.05,34.12,,,,17.18,0.24,2,,3.5,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3485,3303587001,-85.26244,35.115281,57,2/25/19,14:00,14,54.02,55.43,33.43,,,,16.07,0.22,2,,9.21,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Partly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3486,33I0024002,-85.360307,35.028245,56,2/25/19,14:00,14,54.57,55.73,35.48,,,,15.69,0.21,2,,2.44,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3487,33I0024002,-85.267436,35.019224,56,2/25/19,14:00,14,53.32,54.92,34.04,,,,17.04,0.24,2,,3.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3488,330F894001,-85.154814,35.04156,55,2/25/19,14:00,14,53.44,55.17,34.34,,,,17.82,0.24,2,,4.27,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3489,330C359001,-85.21546,35.009932,54,2/25/19,14:00,14,53.65,55.42,34.25,,,,17.51,0.24,2,,3.75,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3490,3303577001,-85.252077,35.013826,54,2/25/19,14:00,14,53.34,55.05,34.12,,,,17.18,0.24,2,,3.5,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3491,33I0075001,-85.211604,35.001154,52,2/25/19,14:00,14,53.59,55.41,34.32,,,,17.58,0.24,2,,3.79,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3492,330D228001,-85.197621,35.083886,52,2/25/19,14:00,14,53.66,55.07,34.2,,,,16.83,0.23,2,,3.57,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3493,33I0075001,-85.205913,34.993245,52,2/25/19,14:00,14,53.65,55.57,34.6,,,,17.67,0.24,2,,3.84,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3494,33SR008001,-85.317611,35.083977,52,2/25/19,14:00,14,54.15,55.64,33.53,,,,16.01,0.22,2,,9.45,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3495,33I0075001,-85.111622,35.073807,51,2/25/19,14:00,14,52.51,54.2,34.58,,,,18.37,0.26,2,,5.25,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3496,33I0075001,-85.078216,35.082937,51,2/25/19,14:00,14,52.97,54.66,34.34,,,,18.53,0.25,2,,5.55,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3497,3303554001,-85.282862,35.038935,51,2/25/19,14:00,14,54.17,55.66,34.29,,,,16.6,0.22,2,,2.94,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3498,33I0024002,-85.39315,35.008289,50,2/25/19,14:00,14,54.36,55.78,34.66,,,,15.26,0.21,2,,5.89,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3499,3303601001,-85.200161,35.055348,49,2/25/19,14:00,14,53.8,55.33,34.03,,,,17.44,0.24,2,,3.9,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3500,33I0024002,-85.383202,35.018934,48,2/25/19,14:00,14,54.05,55.46,34.7,,,,15.31,0.21,2,,5.8,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3501,3303556001,-85.222382,35.042901,48,2/25/19,14:00,14,53.84,55.46,33.99,,,,17.3,0.23,2,,3.7,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3502,3303577001,-85.251611,35.014733,48,2/25/19,14:00,14,53.35,55.07,34.12,,,,17.18,0.24,2,,3.5,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3503,33I0024002,-85.322434,35.028932,47,2/25/19,14:00,14,54.55,55.77,35.73,,,,15.93,0.21,2,,2.24,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
3504,33I0024002,-85.276945,35.015381,47,2/25/19,14:00,14,53.88,55.49,34.01,,,,16.99,0.23,2,,3.49,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,,,,,,,,,,,,,,,,,,,,,,,,
