,Unnamed: 0,Route,Longitude,Latitude,Sum_Accidents,Date,Time,Hour,Temperature,Temp_Max,Temp_Min,Dewpoint,Humidity,Month,Weekday,Visibility,Cloud_Coverage,Precipitation_Type,Precipitation_Intensity,Precip_Intensity_Max,Precip_Intensity_Time,EventBefore,Event,ConditionBefore,Conditions,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Terrain,Land_Use,Access_Control,Operation,Thru_Lanes,Num_Lanes,Ad_Sys,Gov_Cont,Func_Class,Pavement_Width,Pavement_Type,Prediction,Probability,Log_Mile,Predictions
2380,5603,33SR002001,-85.198298,35.022448,27,2/25/19,22:00,22,44.44,55.32,34.22,30.03,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.21521714,15.844000000000001,0.0
3992,4943,33SR320001,-85.173781,35.017884,67,2/25/19,20:00,20,46.8,55.26,34.44,30.89,0.54,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.30525678,1.9780000000000002,0.0
121,438,330E416001,-85.174009,35.017383,29,2/25/19,1:00,1,43.21,54.94,34.45,22.86,0.44,2,0,3.44,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,22,15,,0.0072551593,0.306,0.0
2812,5118,33SR002001,-85.328285,35.013727,27,2/25/19,20:00,20,47.43,55.64,35.75,30.78,0.52,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,3,0,0,2,3,3,21,1,16,24,15,,0.11423086,5.744,0.0
5713,4071,330E315001,-85.13381,34.99941,34,2/25/19,16:00,16,54.89,54.89,34.41,28.94,0.37,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,12,4,19,24,15,,0.20594792,0.106,0.0
4678,5417,3304986001,-85.153824,35.041303000000006,82,2/25/19,22:00,22,44.29,55.16,34.34,29.86,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,12,15,,0.24195698,2.1630000000000003,0.0
3986,5186,33I0024002,-85.310838,35.02908,67,2/25/19,21:00,21,46.13,55.71,35.95,30.34,0.54,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.2458202,8.071,0.0
5488,1354,33I0024002,-85.31139,35.029438,36,2/25/19,5:00,5,38.71,55.71,35.95,22.69,0.52,2,0,1.94,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.024991203,8.032,0.0
4117,5188,33SR320001,-85.173781,35.017884,67,2/25/19,21:00,21,45.33,55.26,34.44,30.44,0.56,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.304095,1.9780000000000002,0.0
4509,2917,33I0124001,-85.318867,35.035208000000004,27,2/25/19,11:00,11,45.95,55.73,35.94,15.28,0.29,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,5,2,2,6,8,2,1,11,36,15,,0.40059903,0.445,0.0
2985,1510,33I0075001,-85.174239,35.02432,67,2/25/19,6:00,6,36.85,55.34,34.4,23.57,0.58,2,0,3.5,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,2,2,6,7,2,1,11,48,18,,0.010101434,4.019,0.0
3164,665,33SR029001,-85.316172,35.056969,31,2/25/19,2:00,2,42.08,55.43,35.92,23.74,0.48,2,0,2.35,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,13,1,12,36,18,,0.0071159555,0.171,0.0
3104,1591,33SR153001,-85.245876,35.137652,38,2/25/19,6:00,6,37.42,55.44,33.55,22.08,0.53,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Partly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,6,6,13,1,14,36,15,,0.16186796,9.335,0.0
4602,3693,3305747001,-85.132664,35.080045,107,2/25/19,15:00,15,54.19,54.77,34.27,24.68,0.32,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,17,22,15,,0.2874037,1.222,0.0
5183,2782,330F888001,-85.14970500000001,35.037485,45,2/25/19,11:00,11,45.71,55.1,34.37,16.37,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.16620883,0.363,0.0
1384,4809,330B809001,-85.218956,34.998857,33,2/25/19,19:00,19,49.18,55.43,34.31,31.33,0.5,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,20,15,,0.34627983,0.077,0.0
4777,2116,3304459001,-85.312411,35.045297,33,2/25/19,8:00,8,35.97,55.63,35.97,19.37,0.5,2,0,2.31,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,10,15,,0.015887147,0.046,0.0
1858,4222,33I0024002,-85.267436,35.019224,56,2/25/19,17:00,17,54.59,54.92,34.04,29.13,0.37,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.20603758,10.993,0.0
2000,2292,330F888001,-85.14970500000001,35.037485,45,2/25/19,9:00,9,39.63,55.1,34.37,20.06,0.45,2,0,3.38,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,4,12,4,19,24,15,,0.012376556,0.363,0.0
1810,3674,33I0124001,-85.314338,35.049871,26,2/25/19,14:00,14,54.44,55.58,36.11,15.9,0.22,2,0,2.06,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.08873875,1.5959999999999999,0.0
5754,1558,33SR153001,-85.22901800000001,35.104278,45,2/25/19,6:00,6,37.59,55.41,34.1,22.89,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,0.060721654,6.775,0.0
1167,2479,33I0024002,-85.38050600000001,35.021426,79,2/25/19,10:00,10,42.14,55.5,34.7,16.03,0.34,2,0,5.26,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,6,2,1,11,24,15,,0.37120703,3.177,0.0
1217,3774,33SR002001,-85.22789399999999,35.012235,43,2/25/19,15:00,15,54.77,55.44,34.19,24.25,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,6,6,13,1,14,30,15,,0.39014438,13.843,0.0
1237,3059,33SR002001,-85.205773,35.017752,38,2/25/19,12:00,12,48.66,55.38,34.23,14.31,0.25,2,0,3.28,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.11915956,15.309000000000001,0.0
238,2988,33SR317001,-85.19034,35.073644,61,2/25/19,12:00,12,48.69,55.19,33.89,14.11,0.25,2,0,3.76,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.11309657,1.308,0.0
918,3216,33SR002001,-85.13423900000001,35.060689,76,2/25/19,13:00,13,50.9,54.9,34.26,15.74,0.24,2,0,3.34,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,14,24,15,,0.099119894,20.339000000000002,0.0
739,516,33I0075001,-85.20989399999999,34.998664,83,2/25/19,2:00,2,40.77,55.01,34.34,25.84,0.55,2,0,2.23,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.0064720325,1.014,0.0
5460,635,330A654001,-85.315306,35.039103999999995,34,2/25/19,2:00,2,41.89,55.34,35.89,23.98,0.49,2,0,1.85,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.008173637,0.003,0.0
3052,5154,3305767001,-85.260666,35.041707,120,2/25/19,21:00,21,45.46,55.07,34.41,30.34,0.55,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.083649,0.308,0.0
5018,5768,3304986001,-85.161923,35.035524,36,2/25/19,23:00,23,43.93,55.22,34.36,29.81,0.57,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,3,3,18,4,17,24,15,,0.21237066,1.444,0.0
2876,289,330F888001,-85.151823,35.036959,66,2/25/19,1:00,1,43.12,54.81,34.37,22.57,0.44,2,0,3.75,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,0.009318215,0.273,0.0
3105,4732,3305403001,-85.290932,35.041926000000004,47,2/25/19,19:00,19,49.45,55.6,34.25,31.07,0.49,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,0,2,2,2,18,4,16,17,15,,0.22687498,1.653,0.0
1041,1237,330C353001,-85.20648299999999,35.006562,113,2/25/19,5:00,5,38.08,55.38,34.3,24.62,0.58,2,0,2.94,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,48,15,,0.009719766,0.568,0.0
1296,1316,3304417001,-85.292119,35.039775,44,2/25/19,5:00,5,38.39,55.61,34.26,24.24,0.56,2,0,3.07,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.008845307,1.125,0.0
387,1772,33I0024002,-85.267436,35.019224,56,2/25/19,7:00,7,35.74,54.91,34.04,20.7,0.54,2,0,2.67,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.009192369,10.993,0.0
2191,2071,3303590001,-85.3083,35.063253,39,2/25/19,8:00,8,34.04,55.6,34.04,19.61,0.55,2,0,4.2,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,38,15,,0.065595366,0.038,0.0
3332,1026,330B068001,-85.228277,35.012954,65,2/25/19,4:00,4,37.77,55.44,34.19,25.55,0.61,2,0,5.67,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,32,15,,0.09370281,0.001,0.0
3725,4085,330B220001,-85.222513,35.010366,32,2/25/19,16:00,16,55.43,55.43,34.23,28.51,0.35,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,26,15,,0.38329223,0.102,0.0
1174,5584,330A343001,-85.31257099999999,35.046046999999994,29,2/25/19,22:00,22,45.12,55.62,35.99,29.8,0.55,2,0,10.0,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,12,4,19,20,15,,0.10988594,0.004,0.0
3815,4699,330F888001,-85.151823,35.036959,66,2/25/19,19:00,19,48.65,55.13,34.37,31.15,0.51,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,12,4,19,38,15,,0.150617,0.273,0.0
4130,531,33I0024002,-85.310838,35.02908,67,2/25/19,2:00,2,41.96,55.33,35.95,24.14,0.49,2,0,1.56,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.00940344,8.071,0.0
4095,1071,3304417001,-85.292119,35.039775,44,2/25/19,4:00,4,38.07,55.6,34.26,24.69,0.58,2,0,6.83,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,36,15,,0.15881717,1.125,0.0
4833,4647,330A675001,-85.26334399999999,35.032718,26,2/25/19,18:00,18,52.21,55.24,33.97,30.73,0.44,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,30,15,,0.34988362,0.174,0.0
2496,5169,33I0075001,-85.207205,35.005828,93,2/25/19,21:00,21,45.57,55.39,34.3,30.57,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,1,2,2,2,8,8,2,1,11,48,15,,0.37560493,1.5959999999999999,0.0
522,88,33SR153001,-85.22901800000001,35.104278,45,2/25/19,0:00,0,53.64,60.44,45.57,49.88,0.87,2,0,6.51,0.36,rain,0.0155,0.159,1550995200,clear-night,rain,Clear,Rain,0,0,1,0,0,0,2,0,2,2,4,4,13,1,12,24,18,,0.29289976,6.775,0.0
2309,4147,330E078001,-85.079303,35.086417,26,2/25/19,16:00,16,54.59,54.59,34.33,28.83,0.37,2,0,10.0,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,18,15,,0.37271518,0.002,0.0
2452,4898,33I0024002,-85.25206899999999,35.014338,26,2/25/19,19:00,19,48.65,55.05,34.12,31.27,0.51,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.1745386,12.072000000000001,0.0
4656,3929,3305767001,-85.260666,35.041707,120,2/25/19,16:00,16,55.07,55.07,34.41,28.23,0.35,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,0,0,2,2,2,18,4,16,30,15,,0.13508627,0.308,0.0
3661,3354,33SR008001,-85.307328,35.036143,32,2/25/19,13:00,13,51.89,55.7,35.91,13.73,0.21,2,0,0.51,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,0,2,3,3,21,1,16,36,15,,0.07386158,8.089,0.0
4795,3125,33SR320001,-85.184253,35.017209,30,2/25/19,12:00,12,48.48,55.23,34.43,14.4,0.25,2,0,3.48,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,21,1,14,24,15,,0.11966382,1.3630000000000002,0.0
3474,1801,33I0024002,-85.366708,35.027029,45,2/25/19,7:00,7,35.3,55.88,35.18,18.59,0.5,2,0,2.65,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,5,2,1,11,24,15,,0.0363645,4.085,0.0
5128,4436,33I0075001,-85.20989399999999,34.998664,83,2/25/19,18:00,18,52.53,55.4,34.34,30.98,0.44,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,2,2,2,6,8,2,1,11,36,15,,0.46195874,1.014,0.0
2249,3656,33I0075001,-85.210479,35.004212,26,2/25/19,14:00,14,53.6,55.41,34.3,17.57,0.24,2,0,3.79,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,1,0,2,2,4,4,2,1,11,24,15,,0.009132531,1.391,0.0
668,852,33SR153001,-85.177195,35.028893,38,2/25/19,3:00,3,39.39,55.32,34.37,22.99,0.51,2,0,6.11,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,4,2,2,6,8,13,1,12,36,15,,0.060704794,0.563,0.0
4329,5349,3303549001,-85.306529,35.053585,28,2/25/19,21:00,21,46.22,55.67,34.24,30.18,0.53,2,0,10.0,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,1,3,3,16,4,14,30,15,,0.2978151,0.66,0.0
2770,2859,33SR002001,-85.269492,35.022196,32,2/25/19,11:00,11,45.71,55.27,34.01,15.92,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,0.36117736,10.607000000000001,0.0
3008,1123,33I0024002,-85.314205,35.030316,34,2/25/19,4:00,4,38.28,55.71,35.97,23.18,0.54,2,0,2.1,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,8,2,1,11,36,18,,0.008131651,7.8629999999999995,0.0
3286,2689,3304983001,-85.27164,35.009454,26,2/25/19,10:00,10,42.4,54.87,34.08,18.09,0.37,2,0,3.99,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,18,4,17,30,15,,0.06980256,0.395,0.0
4374,1310,33I0024002,-85.39930600000001,34.9933,45,2/25/19,5:00,5,38.02,55.48,35.18,22.96,0.54,2,0,2.01,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,4,4,2,1,11,24,15,,0.007832809,0.8959999999999999,0.0
456,2738,33SR320001,-85.173781,35.017884,67,2/25/19,11:00,11,45.72,55.26,34.44,16.39,0.3,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,5,21,1,14,24,15,,0.2474942,1.9780000000000002,0.0
4920,2942,33I0075001,-85.200274,35.008246,171,2/25/19,12:00,12,48.59,55.32,34.31,14.41,0.25,2,0,3.29,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,4,2,2,8,8,2,1,11,48,18,,0.06146925,2.029,0.0
1356,1196,3303552001,-85.286955,35.046753,27,2/25/19,4:00,4,38.34,55.66,34.35,24.6,0.57,2,0,7.09,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,16,22,15,,0.15726668,1.365,0.0
5339,308,33I0075001,-85.205913,34.993245,52,2/25/19,1:00,1,43.38,55.25,34.6,23.42,0.45,2,0,3.07,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,1,2,2,2,6,7,2,1,11,36,15,,0.0065313666,0.5760000000000001,0.0
5103,3353,33I0124001,-85.314339,35.049113,32,2/25/19,13:00,13,51.97,55.59,36.09,13.61,0.21,2,0,0.49,0.3,rain,0.0003,0.0019,1551132000,partly-cloudy-night,fog,Mostly Cloudy,Foggy,0,0,0,1,0,0,2,2,2,2,4,6,2,1,11,24,15,,0.103633724,1.5430000000000001,0.0
2583,2118,33SR317001,-85.136543,35.06093,33,2/25/19,8:00,8,34.26,54.94,34.26,21.37,0.59,2,0,3.42,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,4,4,13,1,14,24,15,,0.007338029,4.651,0.0
890,2301,330E062001,-85.293894,35.015629,43,2/25/19,9:00,9,40.59,55.71,34.46,18.81,0.41,2,0,3.71,0.29,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,0,2,2,2,12,4,19,30,15,,0.07508322,0.034,0.0
5462,2626,3304986001,-85.15674399999999,35.037712,31,2/25/19,10:00,10,42.51,55.2,34.35,18.88,0.38,2,0,3.65,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,4,17,12,15,,0.02140063,1.8630000000000002,0.0
3383,2669,3302207001,-85.064316,35.090553,27,2/25/19,10:00,10,42.25,54.7,34.36,19.27,0.39,2,0,4.01,0.27,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,2,2,18,2,17,24,15,,0.027786514,0.507,0.0
89,1503,3303580001,-85.162464,35.044885,71,2/25/19,6:00,6,36.74,55.3,34.29,23.3,0.58,2,0,4.06,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.010288287,1.7790000000000001,0.0
261,1657,330B936001,-85.245409,34.996398,30,2/25/19,6:00,6,37.24,55.31,34.25,24.63,0.6,2,0,2.34,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.008409744,0.115,0.0
5060,5569,3303542001,-85.231013,35.109142999999996,31,2/25/19,22:00,22,44.57,55.42,33.86,29.4,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Partly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,5,0,2,4,4,18,4,16,24,15,,0.13675262,1.705,0.0
311,4724,3303601001,-85.200161,35.055347999999995,49,2/25/19,19:00,19,49.08,55.34,34.03,31.08,0.5,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,2,2,18,4,16,30,15,,0.268149,0.002,0.0
3522,5311,33SR002001,-85.273583,35.01572,32,2/25/19,21:00,21,45.69,55.32,34.03,30.52,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,13,1,16,24,15,,0.28689355,10.096,0.0
2132,1634,33SR002001,-85.269492,35.022196,32,2/25/19,6:00,6,37.31,55.27,34.01,24.16,0.59,2,0,2.99,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,0.012338959,10.607000000000001,0.0
1799,2124,33SR002001,-85.269492,35.022196,32,2/25/19,8:00,8,34.01,55.27,34.01,21.08,0.59,2,0,3.24,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,0,2,4,4,13,1,14,36,15,,0.046101145,10.607000000000001,0.0
442,3218,3303580001,-85.162464,35.044885,71,2/25/19,13:00,13,51.19,55.3,34.29,15.56,0.24,2,0,2.94,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-day,Mostly Cloudy,Partly Cloudy,0,1,0,0,0,0,2,2,0,2,4,4,18,4,14,24,15,,0.048528466,1.7790000000000001,0.0
5002,2219,33I0024002,-85.28129200000001,35.016830999999996,112,2/25/19,9:00,9,40.56,55.63,33.96,19.08,0.42,2,0,3.8,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-day,Mostly Cloudy,Clear,1,0,0,0,0,0,2,2,2,2,6,6,2,1,11,36,15,,0.03524383,10.02,0.0
4903,792,33I0024002,-85.267436,35.019224,56,2/25/19,3:00,3,39.46,54.91,34.04,22.93,0.51,2,0,5.9,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,clear-night,Mostly Cloudy,Clear,1,0,0,0,0,0,2,0,2,2,6,6,2,1,11,36,15,,0.05703184,10.993,0.0
4154,5243,330B207001,-85.238312,35.018858,43,2/25/19,21:00,21,45.57,55.29,34.13,30.53,0.55,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,7,0,2,2,2,12,4,19,24,15,,0.20412984,0.147,0.0
5646,5225,33I0024002,-85.253185,35.015252000000004,46,2/25/19,21:00,21,45.41,55.02,34.11,30.56,0.56,2,0,10.0,0.28,rain,0.0003,0.0019,1551132000,partly-cloudy-night,partly-cloudy-night,Mostly Cloudy,Mostly Cloudy,0,1,0,0,0,0,2,0,2,2,6,6,2,1,11,36,18,,0.09901282,11.982999999999999,0.0
