,ORIG_FID,X,Y,Grid_Col,Grid_Row,Highway,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
860,173,-85.30977912,35.03758692,21,32,0,35.0363916,-85.31344584,35.03818458,-85.30794576
861,173,-85.31199255,35.03337582,21,32,0,,,35.03186793,-85.31126591
862,173,-85.31711247,35.0351962,21,32,0,,,35.0345985,-85.31894578
863,173,-85.31489925,35.0394074,21,32,0,,,35.0409153,-85.31562595
864,173,-85.30977912,35.03758692,21,32,0,,,35.03818458,-85.30794576
865,174,-85.30465923,35.03576623,22,32,0,35.03457106,-85.30832594,35.03636381,-85.30282588
866,174,-85.30687287,35.03155523,22,32,0,,,35.03004731,-85.30614633
867,174,-85.31199255,35.03337582,22,32,0,,,35.0327782,-85.31382586
868,174,-85.30977912,35.03758692,22,32,0,,,35.03909485,-85.31050571
869,174,-85.30465923,35.03576623,22,32,0,,,35.03636381,-85.30282588
870,175,-85.29953958,35.03394533,23,32,0,35.03275032,-85.30320627,35.03454283,-85.29770623
871,175,-85.30175342,35.02973442,23,32,0,,,35.02822647,-85.30102699
872,175,-85.30687287,35.03155523,23,32,0,,,35.03095768,-85.30870617
873,175,-85.30465923,35.03576623,23,32,0,,,35.03727419,-85.30538571
874,175,-85.29953958,35.03394533,23,32,0,,,35.03454283,-85.29770623
875,176,-85.29442016,35.03212422,24,32,0,35.03092936,-85.29808683,35.03272164,-85.29258682
876,176,-85.2966342,35.02791341,24,32,0,,,35.02640543,-85.29590789
877,176,-85.30175342,35.02973442,24,32,0,,,35.02913695,-85.30358671
878,176,-85.29953958,35.03394533,24,32,0,,,35.03545331,-85.30026595
879,176,-85.29442016,35.03212422,24,32,0,,,35.03272164,-85.29258682
880,177,-85.28930097,35.03030289,25,32,0,35.02910819,-85.29296763,35.03090025,-85.28746764
881,177,-85.29151522,35.02609219,25,32,0,,,35.02458418,-85.29078902
882,177,-85.2966342,35.02791341,25,32,0,,,35.02731602,-85.29846749
883,177,-85.29442016,35.03212422,25,32,0,,,35.03363223,-85.29514642
884,177,-85.28930097,35.03030289,25,32,0,,,35.03090025,-85.28746764
885,178,-85.28418202,35.02848136,26,32,0,35.02728681,-85.28784867,35.02907864,-85.2823487
886,178,-85.28639648,35.02427075,26,32,0,,,35.02276272,-85.28567038
887,178,-85.29151522,35.02609219,26,32,0,,,35.02549487,-85.2933485
888,178,-85.28930097,35.03030289,26,32,0,,,35.03181093,-85.29002712
889,178,-85.28418202,35.02848136,26,32,0,,,35.02907864,-85.2823487
890,179,-85.27906331,35.02665962,27,32,0,35.02546523,-85.28272994,35.02725682,-85.27722999
891,179,-85.28127797,35.02244911,27,32,0,,,35.02094105,-85.28055199
892,179,-85.28639648,35.02427075,27,32,0,,,35.02367351,-85.28822975
893,179,-85.28418202,35.02848136,27,32,0,,,35.02998943,-85.28490806
894,179,-85.27906331,35.02665962,27,32,0,,,35.02725682,-85.27722999
895,180,-85.27394483,35.02483767,28,32,0,35.02364343,-85.27761144,35.02543479,-85.27211152
896,180,-85.27615969,35.02062725,28,32,0,,,35.01911917,-85.27543382
897,180,-85.28127797,35.02244911,28,32,0,,,35.02185195,-85.28311123
898,180,-85.27906331,35.02665962,28,32,0,,,35.02816772,-85.27978924
899,180,-85.27394483,35.02483767,28,32,0,,,35.02543479,-85.27211152
900,181,-85.26882658,35.02301551,29,32,0,35.02182142,-85.27249318,35.02361255,-85.26699328
901,181,-85.27104165,35.01880519,29,32,0,,,35.01729708,-85.27031589
902,181,-85.27615969,35.02062725,29,32,0,,,35.02003017,-85.27799295
903,181,-85.27394483,35.02483767,29,32,0,,,35.02634579,-85.27467065
904,181,-85.26882658,35.02301551,29,32,0,,,35.02361255,-85.26699328
905,182,-85.26370857,35.02119314,30,32,1,35.0199992,-85.26737516,35.0217901,-85.26187527
906,182,-85.26592385,35.01698292,30,32,1,,,35.01547478,-85.26519819
907,182,-85.27104165,35.01880519,30,32,1,,,35.01820819,-85.2728749
908,182,-85.26882658,35.02301551,30,32,1,,,35.02452366,-85.26955229
909,182,-85.26370857,35.02119314,30,32,1,,,35.0217901,-85.26187527
910,183,-85.25859079,35.01937055,31,32,1,35.01817678,-85.26225736,35.01996744,-85.25675751
911,183,-85.26080628,35.01516044,31,32,1,,,35.01365226,-85.26008073
912,183,-85.26592385,35.01698292,31,32,1,,,35.01638599,-85.26775709
913,183,-85.26370857,35.02119314,31,32,1,,,35.02270131,-85.26443417
914,183,-85.25859079,35.01937055,31,32,1,,,35.01996744,-85.25675751
915,184,-85.25347325,35.01754776,32,32,1,35.01635414,-85.25713981,35.01814457,-85.25163997
916,184,-85.25568894,35.01333774,32,32,1,,,35.01182954,-85.25496351
917,184,-85.26080628,35.01516044,32,32,1,,,35.01456358,-85.26263951
918,184,-85.25859079,35.01937055,32,32,1,,,35.02087876,-85.25931628
919,184,-85.25347325,35.01754776,32,32,1,,,35.01814457,-85.25163997
920,185,-85.24835594,35.01572476,33,32,1,35.01453129,-85.25202249,35.0163215,-85.24652267
921,185,-85.25057184,35.01151484,33,32,1,,,35.01000661,-85.24984651
922,185,-85.25568894,35.01333774,33,32,1,,,35.01274097,-85.25752217
923,185,-85.25347325,35.01754776,33,32,1,,,35.019056,-85.25419863
924,185,-85.24835594,35.01572476,33,32,1,,,35.0163215,-85.24652267
925,186,-85.24323887,35.01390155,34,32,1,35.01270824,-85.2469054,35.01449821,-85.24140561
926,186,-85.24545497,35.00969173,34,32,1,,,35.00818347,-85.24472976
927,186,-85.25057184,35.01151484,34,32,1,,,35.01091814,-85.25240506
928,186,-85.24835594,35.01572476,34,32,1,,,35.01723302,-85.24908121
929,186,-85.24323887,35.01390155,34,32,1,,,35.01449821,-85.24140561
930,187,-85.23812204,35.01207813,35,32,1,35.01088497,-85.24178855,35.01267471,-85.23628878
931,187,-85.24033834,35.00786841,35,32,1,,,35.00636012,-85.23961323
932,187,-85.24545497,35.00969173,35,32,1,,,35.00909511,-85.24728818
933,187,-85.24323887,35.01390155,35,32,1,,,35.01540984,-85.24396403
934,187,-85.23812204,35.01207813,35,32,1,,,35.01267471,-85.23628878
935,188,-85.23300543,35.0102545,36,32,1,35.00906149,-85.23667193,35.010851,-85.23117218
936,188,-85.23522194,35.00604487,36,32,1,,,35.00453657,-85.23449695
937,188,-85.24033834,35.00786841,36,32,1,,,35.00727186,-85.24217154
938,188,-85.23812204,35.01207813,36,32,1,,,35.01358645,-85.23884709
939,188,-85.23300543,35.0102545,36,32,1,,,35.010851,-85.23117218
940,189,-85.22788907,35.00843066,37,32,1,35.00723781,-85.23155555,35.00902709,-85.22605582
941,189,-85.23010578,35.00422113,37,32,1,,,35.0027128,-85.2293809
942,189,-85.23522194,35.00604487,37,32,1,,,35.00544841,-85.23705514
943,189,-85.23300543,35.0102545,37,32,1,,,35.01176285,-85.23373037
944,189,-85.22788907,35.00843066,37,32,1,,,35.00902709,-85.22605582
945,190,-85.22277293,35.00660661,38,32,1,35.00541391,-85.2264394,35.00720296,-85.2209397
946,190,-85.22498985,35.00239718,38,32,1,,,35.00088882,-85.22426508
947,190,-85.23010578,35.00422113,38,32,1,,,35.00362474,-85.23193897
948,190,-85.22788907,35.00843066,38,32,1,,,35.00993903,-85.2286139
949,190,-85.22277293,35.00660661,38,32,1,,,35.00720296,-85.2209397
950,191,-85.21765704,35.00478235,39,32,1,35.00358981,-85.22132349,35.00537863,-85.21582381
951,191,-85.21987416,35.00057302,39,32,1,,,34.99906463,-85.2191495
952,191,-85.22498985,35.00239718,39,32,1,,,35.00180087,-85.22682303
953,191,-85.22277293,35.00660661,39,32,1,,,35.00811501,-85.22349766
954,191,-85.21765704,35.00478235,39,32,1,,,35.00537863,-85.21582381
955,192,-85.21254138,35.00295788,40,32,1,35.00176549,-85.21620781,35.00355408,-85.21070816
956,192,-85.2147587,34.99874865,40,32,1,,,34.99724023,-85.21403415
957,192,-85.21987416,35.00057302,40,32,1,,,34.99997679,-85.22170733
958,192,-85.21765704,35.00478235,40,32,1,,,35.00629078,-85.21838165
959,192,-85.21254138,35.00295788,40,32,1,,,35.00355408,-85.21070816
960,193,-85.20742595,35.00113321,41,32,1,34.99994097,-85.21109237,35.00172933,-85.20559274
961,193,-85.20964348,34.99692408,41,32,1,,,34.99541563,-85.20891904
962,193,-85.2147587,34.99874865,41,32,1,,,34.9981525,-85.21659187
963,193,-85.21254138,35.00295788,41,32,1,,,35.00446634,-85.21326588
964,193,-85.20742595,35.00113321,41,32,1,,,35.00172933,-85.20559274
965,194,-85.20231076,34.99930832,42,32,1,34.99811624,-85.20597717,34.99990436,-85.20047755
966,194,-85.20452849,34.99509929,42,32,1,,,34.99359081,-85.20380416
967,194,-85.20964348,34.99692408,42,32,1,,,34.99632799,-85.21147664
968,194,-85.20742595,35.00113321,42,32,1,,,35.00264169,-85.20815034
969,194,-85.20231076,34.99930832,42,32,1,,,34.99990436,-85.20047755
970,195,-85.1971958,34.99748322,43,32,0,34.9962913,-85.20086219,34.99807919,-85.1953626
971,195,-85.19941374,34.99327429,43,32,0,,,34.99176579,-85.19868952
972,195,-85.20452849,34.99509929,43,32,0,,,34.99450328,-85.20636165
973,195,-85.20231076,34.99930832,43,32,0,,,35.00081683,-85.20303504
974,195,-85.1971958,34.99748322,43,32,0,,,34.99807919,-85.1953626
975,196,-85.19208108,34.99565792,44,32,0,34.99446615,-85.19574746,34.99625381,-85.19024789
976,196,-85.19429923,34.99144908,44,32,0,,,34.98994055,-85.19357511
977,196,-85.19941374,34.99327429,44,32,0,,,34.99267836,-85.20124689
978,196,-85.1971958,34.99748322,44,32,0,,,34.99899176,-85.19791997
979,196,-85.19208108,34.99565792,44,32,0,,,34.99625381,-85.19024789
980,197,-85.18696659,34.9938324,45,32,0,34.99264078,-85.19063296,34.99442821,-85.18513341
981,197,-85.18918494,34.98962367,45,32,0,,,34.98811511,-85.18846094
982,197,-85.19429923,34.99144908,45,32,0,,,34.99085323,-85.19613236
983,197,-85.19208108,34.99565792,45,32,0,,,34.99716649,-85.19280514
984,197,-85.18696659,34.9938324,45,32,0,,,34.99442821,-85.18513341
985,198,-85.18185234,34.99200668,46,32,0,34.99081522,-85.18551869,34.99260241,-85.18001917
986,198,-85.1840709,34.98779804,46,32,0,,,34.98628946,-85.183347
987,198,-85.18918494,34.98962367,46,32,0,,,34.98902789,-85.19101807
988,198,-85.18696659,34.9938324,46,32,0,,,34.995341,-85.18769055
989,198,-85.18185234,34.99200668,46,32,0,,,34.99260241,-85.18001917
990,199,-85.17673833,34.99018075,47,32,0,34.98898944,-85.18040466,34.99077641,-85.17490516
991,199,-85.17895709,34.98597221,47,32,0,,,34.9844636,-85.1782333
992,199,-85.1840709,34.98779804,47,32,0,,,34.98720235,-85.18590402
993,199,-85.18185234,34.99200668,47,32,0,,,34.9935153,-85.18257619
994,199,-85.17673833,34.99018075,47,32,0,,,34.99077641,-85.17490516
995,200,-85.3690249,35.06363104,9,31,0,35.06243394,-85.37269201,35.06422959,-85.36719135
996,200,-85.37123609,35.05941881,9,31,0,,,35.05791124,-85.37050813
997,200,-85.37635903,35.06123676,9,31,0,,,35.06063817,-85.37819254
998,200,-85.37414805,35.06544909,9,31,0,,,35.06695667,-85.37487606
999,200,-85.3690249,35.06363104,9,31,0,,,35.06422959,-85.36719135
1000,201,-85.36390199,35.06181277,10,31,0,35.06061583,-85.36756909,35.06241125,-85.36206844
1001,201,-85.36611339,35.05760064,10,31,0,,,35.05609305,-85.36538554
1002,201,-85.37123609,35.05941881,10,31,0,,,35.0588203,-85.37306959
1003,201,-85.3690249,35.06363104,10,31,0,,,35.06513864,-85.36975281
1004,201,-85.36390199,35.06181277,10,31,0,,,35.06241125,-85.36206844
1005,202,-85.35877931,35.0599943,11,31,0,35.05879751,-85.3624464,35.06059269,-85.35694577
1006,202,-85.36099092,35.05578227,11,31,0,,,35.05427464,-85.36026318
1007,202,-85.36611339,35.05760064,11,31,0,,,35.05700221,-85.36794688
1008,202,-85.36390199,35.06181277,11,31,0,,,35.06332041,-85.36462979
1009,202,-85.35877931,35.0599943,11,31,0,,,35.06059269,-85.35694577
1010,203,-85.35365687,35.05817561,12,31,0,35.05697898,-85.35732394,35.05877393,-85.35182334
1011,203,-85.35586868,35.05396368,12,31,0,,,35.05245603,-85.35514105
1012,203,-85.36099092,35.05578227,12,31,0,,,35.05518391,-85.3628244
1013,203,-85.35877931,35.0599943,12,31,0,,,35.06150196,-85.359507
1014,203,-85.35365687,35.05817561,12,31,0,,,35.05877393,-85.35182334
1015,204,-85.34853467,35.05635672,13,31,0,35.05516024,-85.35220172,35.05695496,-85.34670114
1016,204,-85.35074668,35.05214488,13,31,0,,,35.0506372,-85.35001916
1017,204,-85.35586868,35.05396368,13,31,0,,,35.0533654,-85.35770216
1018,204,-85.35365687,35.05817561,13,31,0,,,35.0596833,-85.35438445
1019,204,-85.34853467,35.05635672,13,31,0,,,35.05695496,-85.34670114
1020,205,-85.34341269,35.05453761,14,31,0,35.05334129,-85.34707973,35.05513577,-85.34157917
1021,205,-85.34562492,35.05032587,14,31,0,,,35.04881817,-85.34489751
1022,205,-85.35074668,35.05214488,14,31,0,,,35.05154668,-85.35258015
1023,205,-85.34853467,35.05635672,14,31,0,,,35.05786443,-85.34926213
1024,205,-85.34341269,35.05453761,14,31,0,,,35.05513577,-85.34157917
1025,206,-85.33829096,35.0527183,15,31,0,35.05152212,-85.34195798,35.05331638,-85.33645744
1026,206,-85.34050338,35.04850665,15,31,0,,,35.04699892,-85.33977609
1027,206,-85.34562492,35.05032587,15,31,0,,,35.04972775,-85.34745838
1028,206,-85.34341269,35.05453761,15,31,0,,,35.05604536,-85.34414005
1029,206,-85.33829096,35.0527183,15,31,0,,,35.05331638,-85.33645744
1030,207,-85.33316945,35.05089877,16,31,0,35.04970275,-85.33683646,35.05149678,-85.33133595
1031,207,-85.33538209,35.04668722,16,31,0,,,35.04517946,-85.3346549
1032,207,-85.34050338,35.04850665,16,31,0,,,35.0479086,-85.34233684
1033,207,-85.33829096,35.0527183,16,31,0,,,35.05422607,-85.3390182
1034,207,-85.33316945,35.05089877,16,31,0,,,35.05149678,-85.33133595
1035,208,-85.32804818,35.04907903,17,31,0,35.04788317,-85.33171518,35.04967696,-85.32621469
1036,208,-85.33026102,35.04486758,17,31,0,,,35.04335979,-85.32953395
1037,208,-85.33538209,35.04668722,17,31,0,,,35.04608925,-85.33721554
1038,208,-85.33316945,35.05089877,17,31,0,,,35.05240657,-85.33389659
1039,208,-85.32804818,35.04907903,17,31,0,,,35.04967696,-85.32621469
1040,209,-85.32292715,35.04725908,18,31,0,35.04606337,-85.32659413,35.04785693,-85.32109366
1041,209,-85.3251402,35.04304773,18,31,0,,,35.04153991,-85.32441323
1042,209,-85.33026102,35.04486758,18,31,0,,,35.04426969,-85.33209447
1043,209,-85.32804818,35.04907903,18,31,0,,,35.05058686,-85.32877521
1044,209,-85.32292715,35.04725908,18,31,0,,,35.04785693,-85.32109366
1045,210,-85.31780635,35.04543892,19,31,0,35.04424337,-85.32147332,35.0460367,-85.31597287
1046,210,-85.3200196,35.04122767,19,31,0,,,35.03971983,-85.31929275
1047,210,-85.3251402,35.04304773,19,31,0,,,35.04244992,-85.32697364
1048,210,-85.32292715,35.04725908,19,31,0,,,35.04876694,-85.32365407
1049,210,-85.31780635,35.04543892,19,31,0,,,35.0460367,-85.31597287
1050,211,-85.31268579,35.04361855,20,31,1,35.04242315,-85.31635274,35.04421625,-85.31085231
1051,211,-85.31489925,35.0394074,20,31,1,,,35.03789953,-85.3141725
1052,211,-85.3200196,35.04122767,20,31,1,,,35.04062993,-85.32185303
1053,211,-85.31780635,35.04543892,20,31,1,,,35.04694681,-85.31853316
1054,211,-85.31268579,35.04361855,20,31,1,,,35.04421625,-85.31085231
1055,212,-85.30756546,35.04179797,21,31,0,35.04060273,-85.3112324,35.04239559,-85.30573199
1056,212,-85.30977912,35.03758692,21,31,0,,,35.03607902,-85.30905248
1057,212,-85.31489925,35.0394074,21,31,0,,,35.03880974,-85.31673267
1058,212,-85.31268579,35.04361855,21,31,0,,,35.04512646,-85.31341248
1059,212,-85.30756546,35.04179797,21,31,0,,,35.04239559,-85.30573199
1060,213,-85.30244536,35.03997718,22,31,0,35.03878209,-85.30611229,35.04057473,-85.3006119
1061,213,-85.30465923,35.03576623,22,31,0,,,35.0342583,-85.3039327
1062,213,-85.30977912,35.03758692,22,31,0,,,35.03698934,-85.31161254
1063,213,-85.30756546,35.04179797,22,31,0,,,35.04330591,-85.30829204
1064,213,-85.30244536,35.03997718,22,31,0,,,35.04057473,-85.3006119
1065,214,-85.2973255,35.03815618,23,31,0,35.03696125,-85.30099241,35.03875365,-85.29549205
1066,214,-85.29953958,35.03394533,23,31,0,,,35.03243737,-85.29881316
1067,214,-85.30465923,35.03576623,23,31,0,,,35.03516872,-85.30649264
1068,214,-85.30244536,35.03997718,23,31,0,,,35.04148515,-85.30317184
1069,214,-85.2973255,35.03815618,23,31,0,,,35.03875365,-85.29549205
1070,215,-85.29220588,35.03633497,24,31,0,35.03514019,-85.29587277,35.03693236,-85.29037243
1071,215,-85.29442016,35.03212422,24,31,0,,,35.03061623,-85.29369385
1072,215,-85.29953958,35.03394533,24,31,0,,,35.0333479,-85.30137298
1073,215,-85.2973255,35.03815618,24,31,0,,,35.03966418,-85.29805187
1074,215,-85.29220588,35.03633497,24,31,0,,,35.03693236,-85.29037243
1075,216,-85.28708649,35.03451355,25,31,0,35.03331892,-85.29075337,35.03511087,-85.28525305
1076,216,-85.28930097,35.03030289,25,31,0,,,35.02879488,-85.28857478
1077,216,-85.29442016,35.03212422,25,31,0,,,35.03152686,-85.29625355
1078,216,-85.29220588,35.03633497,25,31,0,,,35.037843,-85.29293213
1079,216,-85.28708649,35.03451355,25,31,0,,,35.03511087,-85.28525305
1080,217,-85.28196733,35.03269192,26,31,0,35.03149745,-85.2856342,35.03328916,-85.2801339
1081,217,-85.28418202,35.02848136,26,31,0,,,35.02697332,-85.28345593
1082,217,-85.28930097,35.03030289,26,31,0,,,35.02970562,-85.29113436
1083,217,-85.28708649,35.03451355,26,31,0,,,35.0360216,-85.28781263
1084,217,-85.28196733,35.03269192,26,31,0,,,35.03328916,-85.2801339
1085,218,-85.27684841,35.03087008,27,31,0,35.02967576,-85.28051526,35.03146724,-85.27501498
1086,218,-85.27906331,35.02665962,27,31,0,,,35.02515155,-85.27833733
1087,218,-85.28418202,35.02848136,27,31,0,,,35.02788416,-85.2860154
1088,218,-85.28196733,35.03269192,27,31,0,,,35.0342,-85.28269336
1089,218,-85.27684841,35.03087008,27,31,0,,,35.03146724,-85.27501498
1090,219,-85.27172972,35.02904803,28,31,0,35.02785387,-85.27539656,35.02964511,-85.2698963
1091,219,-85.27394483,35.02483767,28,31,0,,,35.02332957,-85.27321896
1092,219,-85.27906331,35.02665962,28,31,0,,,35.0260625,-85.28089668
1093,219,-85.27684841,35.03087008,28,31,0,,,35.03237819,-85.27757433
1094,219,-85.27172972,35.02904803,28,31,0,,,35.02964511,-85.2698963
1095,220,-85.26661127,35.02722577,29,31,0,35.02603176,-85.27027809,35.02782278,-85.26477786
1096,220,-85.26882658,35.02301551,29,31,0,,,35.02150738,-85.26810082
1097,220,-85.27394483,35.02483767,29,31,0,,,35.02424062,-85.27577819
1098,220,-85.27172972,35.02904803,29,31,0,,,35.03055617,-85.27245554
1099,220,-85.26661127,35.02722577,29,31,0,,,35.02782278,-85.26477786
1100,221,-85.26149306,35.0254033,30,31,0,35.02420944,-85.26515986,35.02600023,-85.25965965
1101,221,-85.26370857,35.02119314,30,31,0,,,35.01968498,-85.26298292
1102,221,-85.26882658,35.02301551,30,31,0,,,35.02241854,-85.27065994
1103,221,-85.26661127,35.02722577,30,31,0,,,35.02873394,-85.26733698
1104,221,-85.26149306,35.0254033,30,31,0,,,35.02600023,-85.25965965
1105,222,-85.25637507,35.02358062,31,31,1,35.02238692,-85.26004187,35.02417747,-85.25454168
1106,222,-85.25859079,35.01937055,31,31,1,,,35.01786237,-85.25786525
1107,222,-85.26370857,35.02119314,31,31,1,,,35.02059624,-85.26554192
1108,222,-85.26149306,35.0254033,31,31,1,,,35.02691149,-85.26221865
1109,222,-85.25637507,35.02358062,31,31,1,,,35.02417747,-85.25454168
1110,223,-85.25125733,35.02175773,32,31,0,35.02056418,-85.2549241,35.02235451,-85.24942394
1111,223,-85.25347325,35.01754776,32,31,0,,,35.01603955,-85.25274782
1112,223,-85.25859079,35.01937055,32,31,0,,,35.01877374,-85.26042414
1113,223,-85.25637507,35.02358062,32,31,0,,,35.02508884,-85.25710056
1114,223,-85.25125733,35.02175773,32,31,0,,,35.02235451,-85.24942394
1115,224,-85.24613981,35.01993463,33,31,0,35.01874124,-85.24980658,35.02053133,-85.24430643
1116,224,-85.24835594,35.01572476,33,31,0,,,35.01421652,-85.24763063
1117,224,-85.25347325,35.01754776,33,31,0,,,35.01695102,-85.25530659
1118,224,-85.25125733,35.02175773,33,31,0,,,35.02326598,-85.2519827
1119,224,-85.24613981,35.01993463,33,31,0,,,35.02053133,-85.24430643
1120,225,-85.24102254,35.01811132,34,31,0,35.01691808,-85.24468929,35.01870794,-85.23918916
1121,225,-85.24323887,35.01390155,34,31,0,,,35.01239329,-85.24251367
1122,225,-85.24835594,35.01572476,34,31,0,,,35.0151281,-85.25018927
1123,225,-85.24613981,35.01993463,34,31,0,,,35.02144291,-85.24686508
1124,225,-85.24102254,35.01811132,34,31,0,,,35.01870794,-85.23918916
1125,226,-85.2359055,35.0162878,35,31,0,35.01509472,-85.23957223,35.01688435,-85.23407213
1126,226,-85.23812204,35.01207813,35,31,0,,,35.01056984,-85.23739694
1127,226,-85.24323887,35.01390155,35,31,0,,,35.01330497,-85.24507219
1128,226,-85.24102254,35.01811132,35,31,0,,,35.01961963,-85.24174769
1129,226,-85.2359055,35.0162878,35,31,0,,,35.01688435,-85.23407213
1130,227,-85.23078869,35.01446407,36,31,0,35.01327114,-85.23445541,35.01506054,-85.22895533
1131,227,-85.23300543,35.0102545,36,31,0,,,35.00874618,-85.23228045
1132,227,-85.23812204,35.01207813,36,31,0,,,35.01148162,-85.23995535
1133,227,-85.2359055,35.0162878,36,31,0,,,35.01779613,-85.23663054
1134,227,-85.23078869,35.01446407,36,31,0,,,35.01506054,-85.22895533
1135,228,-85.22567212,35.01264014,37,31,0,35.01144736,-85.22933882,35.01323653,-85.22383877
1136,228,-85.22788907,35.00843066,37,31,0,,,35.00692231,-85.22716419
1137,228,-85.23300543,35.0102545,37,31,0,,,35.00965807,-85.23483874
1138,228,-85.23078869,35.01446407,37,31,0,,,35.01597243,-85.23151362
1139,228,-85.22567212,35.01264014,37,31,0,,,35.01323653,-85.22383877
1140,229,-85.22055578,35.01081599,38,31,0,35.00962336,-85.22422247,35.0114123,-85.21872244
1141,229,-85.22277293,35.00660661,38,31,0,,,35.00509823,-85.22204817
1142,229,-85.22788907,35.00843066,38,31,0,,,35.00783431,-85.22972236
1143,229,-85.22567212,35.01264014,38,31,0,,,35.01414852,-85.22639694
1144,229,-85.22055578,35.01081599,38,31,0,,,35.0114123,-85.21872244
1145,230,-85.21543968,35.00899163,39,31,0,35.00779916,-85.21910635,35.00958787,-85.21360634
1146,230,-85.21765704,35.00478235,39,31,0,,,35.00327395,-85.21693238
1147,230,-85.22277293,35.00660661,39,31,0,,,35.00601034,-85.22460622
1148,230,-85.22055578,35.01081599,39,31,0,,,35.0123244,-85.22128049
1149,230,-85.21543968,35.00899163,39,31,0,,,35.00958787,-85.21360634
1150,231,-85.21032381,35.00716707,40,31,1,35.00597475,-85.21399047,35.00776322,-85.20849048
1151,231,-85.21254138,35.00295788,40,31,1,,,35.00144945,-85.21181683
1152,231,-85.21765704,35.00478235,40,31,1,,,35.00418616,-85.21949032
1153,231,-85.21543968,35.00899163,40,31,1,,,35.01050007,-85.21616428
1154,231,-85.21032381,35.00716707,40,31,1,,,35.00776322,-85.20849048
1155,232,-85.20520818,35.00534229,41,31,1,35.00415013,-85.20887482,35.00593837,-85.20337486
1156,232,-85.20742595,35.00113321,41,31,1,,,34.99962475,-85.20670151
1157,232,-85.21254138,35.00295788,41,31,1,,,35.00236176,-85.21437465
1158,232,-85.21032381,35.00716707,41,31,1,,,35.00867553,-85.21104831
1159,232,-85.20520818,35.00534229,41,31,1,,,35.00593837,-85.20337486
1160,233,-85.20009279,35.0035173,42,31,0,35.0023253,-85.20375941,35.00411331,-85.19825947
1161,233,-85.20231076,34.99930832,42,31,0,,,34.99779983,-85.20158643
1162,233,-85.20742595,35.00113321,42,31,0,,,35.00053716,-85.20925922
1163,233,-85.20520818,35.00534229,42,31,0,,,35.00685078,-85.20593257
1164,233,-85.20009279,35.0035173,42,31,0,,,35.00411331,-85.19825947
1165,234,-85.19497762,35.00169211,43,31,0,35.00050025,-85.19864424,35.00228803,-85.19314432
1166,234,-85.1971958,34.99748322,43,31,0,,,34.99597471,-85.19647158
1167,234,-85.20231076,34.99930832,43,31,0,,,34.99871235,-85.20414402
1168,234,-85.20009279,35.0035173,43,31,0,,,35.00502583,-85.20081706
1169,234,-85.19497762,35.00169211,43,31,0,,,35.00228803,-85.19314432
1170,235,-85.1898627,34.9998667,44,31,0,34.998675,-85.1935293,35.00046255,-85.1880294
1171,235,-85.19208108,34.99565792,44,31,0,,,34.99414938,-85.19135697
1172,235,-85.1971958,34.99748322,44,31,0,,,34.99688733,-85.19902905
1173,235,-85.19497762,35.00169211,44,31,0,,,35.00320066,-85.19570179
1174,235,-85.1898627,34.9998667,44,31,0,,,35.00046255,-85.1880294
1175,236,-85.18474801,34.99804109,45,31,0,34.99684955,-85.18841459,34.99863686,-85.18291472
1176,236,-85.18696659,34.9938324,45,31,0,,,34.99232383,-85.1862426
1177,236,-85.19208108,34.99565792,45,31,0,,,34.99506211,-85.19391433
1178,236,-85.1898627,34.9998667,45,31,0,,,35.00137528,-85.19058675
1179,236,-85.18474801,34.99804109,45,31,0,,,34.99863686,-85.18291472
1180,237,-85.17963355,34.99621527,46,31,0,34.99502388,-85.18330012,34.99681096,-85.17780027
1181,237,-85.18185234,34.99200668,46,31,0,,,34.99049808,-85.18112846
1182,237,-85.18696659,34.9938324,46,31,0,,,34.99323667,-85.18879983
1183,237,-85.18474801,34.99804109,46,31,0,,,34.9995497,-85.18547195
1184,237,-85.17963355,34.99621527,46,31,0,,,34.99681096,-85.17780027
1185,238,-85.17451933,34.99438924,47,31,0,34.993198,-85.17818588,34.99498486,-85.17268606
1186,238,-85.17673833,34.99018075,47,31,0,,,34.98867212,-85.17601455
1187,238,-85.18185234,34.99200668,47,31,0,,,34.99141102,-85.18368557
1188,238,-85.17963355,34.99621527,47,31,0,,,34.9977239,-85.18035739
1189,238,-85.17451933,34.99438924,47,31,0,,,34.99498486,-85.17268606
1190,239,-85.16940535,34.992563,48,31,0,34.99137191,-85.17307188,34.99315854,-85.16757208
1191,239,-85.17162455,34.98835461,48,31,0,,,34.98684595,-85.17090088
1192,239,-85.17673833,34.99018075,48,31,0,,,34.98958517,-85.17857155
1193,239,-85.17451933,34.99438924,48,31,0,,,34.9958979,-85.17524306
1194,239,-85.16940535,34.992563,48,31,0,,,34.99315854,-85.16757208
1195,240,-85.1642916,34.99073655,49,31,0,34.98954562,-85.16795812,34.99133201,-85.16245834
1196,240,-85.166511,34.98652826,49,31,0,,,34.98501958,-85.16578744
1197,240,-85.17162455,34.98835461,49,31,0,,,34.9877591,-85.17345776
1198,240,-85.16940535,34.992563,49,31,0,,,34.99407169,-85.17012897
1199,240,-85.1642916,34.99073655,49,31,0,,,34.99133201,-85.16245834
1200,241,-85.15917809,34.98890989,50,31,0,34.98771911,-85.16284459,34.98950528,-85.15734484
