Accident,Latitude,Longitude,Date,Time,Hour,DayFrame,Weekday,WeekDay,WeekEnd,Visibility,Precipitation_Intensity,Precip_Intensity_Max,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Day
1,35.01246,-85.184679,2019-02-02,10:36:52,10,3,5,0,1,5.88,0.0,0.0,1,0,0,0,0,0,206,31,19,1,7,4,5
1,35.009721,-85.216385,2019-02-02,10:52:33,10,3,5,0,1,5.8,0.0,0.0,1,0,0,0,0,0,139,28,21,0,2,12,5
1,35.043237,-85.156295,2019-02-02,11:16:25,11,3,5,0,1,6.02,0.0,0.0,1,0,0,0,0,0,462,33,13,1,2,10,5
1,35.074028000000006,-85.23476600000001,2019-02-02,11:48:17,11,3,5,0,1,5.79,0.0,0.0,1,0,0,0,0,0,451,22,13,0,7,13,5
1,35.006037,-85.12046600000001,2019-02-02,11:55:51,11,3,5,0,1,6.05,0.0,0.0,1,0,0,0,0,0,288,39,17,0,7,8,5
1,35.041303000000006,-85.153824,2019-02-02,12:02:34,12,3,5,0,1,6.02,0.0,0.0,1,0,0,0,0,0,417,33,14,1,2,6,5
1,35.040341,-85.151384,2019-02-02,12:02:57,12,3,5,0,1,6.02,0.0,0.0,1,0,0,0,0,0,417,33,14,1,2,6,5
1,35.041218,-85.153379,2019-02-02,12:03:38,12,3,5,0,1,6.02,0.0,0.0,1,0,0,0,0,0,417,33,14,1,2,6,5
1,34.990584000000005,-85.19344,2019-02-02,12:17:14,12,3,5,0,1,5.87,0.0,0.0,1,0,0,0,0,0,89,32,23,0,7,6,5
1,35.091113,-85.311385,2019-02-02,12:46:13,12,3,5,0,1,6.78,0.0,0.0,1,0,0,0,0,0,351,12,15,0,7,11,5
1,35.026297,-85.25260300000001,2019-02-02,12:50:55,12,3,5,0,1,5.76,0.0,0.0,1,0,0,0,0,0,133,22,21,0,7,20,5
1,35.017209,-85.184253,2019-02-02,13:28:04,13,4,5,0,1,5.92,0.0,0.0,1,0,0,0,0,0,241,31,18,0,7,11,5
1,35.137205,-85.243167,2019-02-02,13:54:52,13,4,5,0,1,7.0,0.0,0.0,1,0,0,0,0,0,769,17,5,1,2,5,5
1,35.119695,-85.291474,2019-02-02,13:59:04,13,4,5,0,1,6.83,0.0,0.0,1,0,0,0,0,0,576,12,10,0,7,16,5
1,35.031644,-85.26393900000001,2019-02-02,14:24:38,14,4,5,0,1,5.74,0.0,0.0,1,0,0,0,0,0,132,21,21,0,7,21,5
1,35.032718,-85.26334399999999,2019-02-02,14:25:51,14,4,5,0,1,5.74,0.0,0.0,1,0,0,0,0,0,163,21,20,0,7,16,5
1,35.052719,-85.15033299999999,2019-02-02,14:58:54,14,4,5,0,1,6.05,0.0,0.0,1,0,0,0,0,0,507,33,12,1,7,7,5
1,35.110535999999996,-85.32785,2019-02-02,15:29:19,15,4,5,0,1,6.87,0.0,0.0,1,0,0,0,0,0,438,9,13,0,7,5,5
1,35.052279999999996,-85.31365,2019-02-02,15:34:25,15,4,5,0,1,6.4,0.0,0.0,1,0,0,0,0,0,156,14,20,1,2,17,5
1,35.044885,-85.162464,2019-02-02,15:35:22,15,4,5,0,1,6.15,0.0,0.0,1,0,0,0,0,0,461,32,13,0,2,10,5
1,35.091783,-85.221331,2019-02-02,15:39:35,15,4,5,0,1,6.31,0.0,0.0,1,0,0,0,0,0,586,22,10,1,4,6,5
1,35.099808,-85.228523,2019-02-02,15:39:49,15,4,5,0,1,6.37,0.0,0.0,1,0,0,0,0,0,627,21,9,1,9,3,5
1,35.091783,-85.221331,2019-02-02,15:40:04,15,4,5,0,1,6.31,0.0,0.0,1,0,0,0,0,0,586,22,10,1,4,6,5
1,35.054421999999995,-85.306163,2019-02-02,16:04:04,16,4,5,0,1,6.39,0.0,0.0,1,0,0,0,0,0,190,15,19,0,2,7,5
1,35.019273999999996,-85.284125,2019-02-02,16:11:44,16,4,5,0,1,6.19,0.0,0.0,1,0,0,0,0,0,76,19,23,0,7,19,5
1,35.073077000000005,-85.10985699999999,2019-02-02,16:45:49,16,4,5,0,1,6.34,0.0,0.0,1,0,0,0,0,0,720,36,7,1,0,8,5
1,35.010462,-85.155384,2019-02-02,16:46:43,16,4,5,0,1,6.03,0.0,0.0,1,0,0,0,0,0,245,35,18,0,2,3,5
1,35.037485,-85.14970500000001,2019-02-02,17:13:02,17,4,5,0,1,6.11,0.0,0.0,1,0,0,0,0,0,418,34,14,0,2,3,5
1,35.133084000000004,-85.24238100000001,2019-02-02,17:23:17,17,4,5,0,1,7.14,0.0,0.0,1,0,0,0,0,0,769,17,5,1,2,5,5
1,35.052037,-85.313854,2019-02-02,18:26:16,18,4,5,0,1,6.99,0.0,0.0,1,0,0,0,0,0,156,14,20,1,2,17,5
1,35.034718,-85.149653,2019-02-02,18:30:14,18,4,5,0,1,7.8,0.0,0.0,1,0,0,0,0,0,418,34,14,0,2,3,5
1,35.062602000000005,-85.127921,2019-02-02,18:42:54,18,4,5,0,1,8.36,0.0,0.0,1,0,0,0,0,0,641,35,9,1,0,8,5
1,35.044819,-85.157701,2019-02-02,18:46:15,18,4,5,0,1,7.83,0.0,0.0,1,0,0,0,0,0,461,32,13,0,2,10,5
1,35.073896000000005,-85.182776,2019-02-02,19:12:19,19,1,5,0,1,6.3,0.0,0.0,0,1,0,0,0,0,592,28,10,0,7,11,5
1,35.085723,-85.31532800000001,2019-02-02,19:14:25,19,1,5,0,1,6.77,0.0,0.0,0,1,0,0,0,0,306,12,16,0,2,2,5
1,35.037712,-85.15674399999999,2019-02-02,19:20:38,19,1,5,0,1,6.12,0.0,0.0,0,1,0,0,0,0,417,33,14,1,2,6,5
1,35.107948,-85.272194,2019-02-02,20:50:36,20,1,5,0,1,6.75,0.0,0.0,1,0,0,0,0,0,579,15,10,0,7,12,5
1,35.053559,-85.307572,2019-02-02,20:52:36,20,1,5,0,1,6.39,0.0,0.0,1,0,0,0,0,0,156,14,20,1,2,17,5
1,35.011592,-85.224834,2019-02-02,20:57:01,20,1,5,0,1,6.18,0.0,0.0,0,1,0,0,0,0,138,27,21,0,7,21,5
1,35.01084,-85.224052,2019-02-02,20:57:32,20,1,5,0,1,6.18,0.0,0.0,0,1,0,0,0,0,138,27,21,0,7,21,5
1,35.051113,-85.310099,2019-02-02,23:18:31,23,1,5,0,1,6.39,0.0,0.0,1,0,0,0,0,0,156,14,20,1,2,17,5
1,34.993245,-85.205913,2019-02-09,0:23:11,0,1,5,0,1,9.6,0.0049,0.0549,0,1,0,0,0,0,87,30,23,1,2,6,5
1,34.993245,-85.205913,2019-02-09,0:24:15,0,1,5,0,1,9.6,0.0049,0.0549,0,1,0,0,0,0,87,30,23,1,2,6,5
1,35.016457,-85.29270600000001,2019-02-09,1:11:17,1,1,5,0,1,3.53,0.0,0.0,1,0,0,0,0,0,51,18,24,1,2,17,5
1,35.026384,-85.280956,2019-02-09,3:30:01,3,1,5,0,1,3.39,0.0,0.0,1,0,0,0,0,0,102,19,22,0,7,22,5
1,35.053263,-85.260921,2019-02-09,9:21:38,9,2,5,0,1,3.09,0.0,0.0,0,1,0,0,0,0,269,20,17,0,7,22,5
1,35.14226,-85.24847,2019-02-09,11:13:41,11,3,5,0,1,10.0,0.0,0.0,0,1,0,0,0,0,799,16,4,1,7,10,5
1,35.105508,-85.293929,2019-02-09,11:26:06,11,3,5,0,1,10.0,0.0,0.0,0,1,0,0,0,0,487,13,12,0,7,14,5
1,35.04156,-85.154814,2019-02-09,12:18:48,12,3,5,0,1,8.77,0.0,0.0,0,1,0,0,0,0,417,33,14,1,2,6,5
1,35.107083,-85.297351,2019-02-09,13:03:39,13,4,5,0,1,10.0,0.0,0.0,0,1,0,0,0,0,486,12,12,0,7,15,5
1,35.006106,-85.284962,2019-02-09,13:26:05,13,4,5,0,1,6.54,0.0,0.0,0,1,0,0,0,0,32,20,25,0,7,17,5
1,35.034528,-85.15870600000001,2019-02-09,13:42:21,13,4,5,0,1,6.29,0.0,0.0,0,1,0,0,0,0,372,33,15,0,7,3,5
1,35.034528,-85.15870600000001,2019-02-09,13:49:04,13,4,5,0,1,6.29,0.0,0.0,0,1,0,0,0,0,372,33,15,0,7,3,5
1,35.009147,-85.15844,2019-02-09,13:53:41,13,4,5,0,1,6.24,0.0,0.0,0,1,0,0,0,0,244,34,18,0,7,14,5
1,35.006205,-85.23190799999999,2019-02-09,14:07:12,14,4,5,0,1,6.41,0.0,0.0,0,1,0,0,0,0,109,26,22,1,7,21,5
1,35.005426,-85.233051,2019-02-09,14:28:24,14,4,5,0,1,6.41,0.0,0.0,0,1,0,0,0,0,83,26,23,0,7,20,5
1,35.032284000000004,-85.16524,2019-02-09,14:58:08,14,4,5,0,1,6.3,0.0,0.0,0,1,0,0,0,0,371,32,15,1,7,10,5
1,34.999889,-85.257535,2019-02-09,15:31:23,15,4,5,0,1,6.47,0.0,0.0,0,1,0,0,0,0,36,24,25,0,7,20,5
1,35.087404,-85.07064100000001,2019-02-09,16:06:44,16,4,5,0,1,6.4,0.0,0.0,0,1,0,0,0,0,851,40,3,1,2,7,5
1,35.011387,-85.24368299999999,2019-02-09,16:31:16,16,4,5,0,1,6.05,0.0,0.0,0,1,0,0,0,0,107,24,22,1,7,23,5
1,35.005828,-85.207205,2019-02-09,16:35:05,16,4,5,0,1,5.96,0.0,0.0,0,1,0,0,0,0,140,29,21,1,2,8,5
1,35.023441999999996,-85.09005,2019-02-09,17:00:32,17,4,5,0,1,3.62,0.0,0.0,0,1,0,0,0,0,471,42,13,0,7,4,5
1,35.000796,-85.130984,2019-02-09,17:19:27,17,4,5,0,1,3.66,0.0,0.0,0,1,0,0,0,0,248,38,18,0,4,6,5
1,35.132653000000005,-85.24544499999999,2019-02-09,17:29:04,17,4,5,0,1,9.71,0.0,0.0,0,1,0,0,0,0,769,17,5,1,2,5,5
1,35.089793,-85.312554,2019-02-09,17:37:15,17,4,5,0,1,7.0,0.0,0.0,0,1,0,0,0,0,351,12,15,0,7,11,5
1,35.084196,-85.317531,2019-02-09,17:37:32,17,4,5,0,1,7.0,0.0,0.0,0,1,0,0,0,0,305,11,16,1,7,13,5
1,35.052704999999996,-85.260982,2019-02-09,17:48:09,17,4,5,0,1,2.46,0.0,0.0,0,1,0,0,0,0,269,20,17,0,7,22,5
1,35.000796,-85.130984,2019-02-09,17:53:59,17,4,5,0,1,3.66,0.0,0.0,0,1,0,0,0,0,248,38,18,0,4,6,5
1,35.030787,-85.26069100000001,2019-02-09,18:07:52,18,4,5,0,1,5.8,0.0,0.0,0,1,0,0,0,0,132,21,21,0,7,21,5
1,35.035073,-85.179677,2019-02-09,18:10:28,18,4,5,0,1,5.72,0.0,0.0,0,1,0,0,0,0,324,30,16,1,2,9,5
1,35.0346,-85.17899,2019-02-09,18:11:21,18,4,5,0,1,5.72,0.0,0.0,0,1,0,0,0,0,325,31,16,1,7,10,5
1,35.035073,-85.179677,2019-02-09,18:13:39,18,4,5,0,1,5.72,0.0,0.0,0,1,0,0,0,0,324,30,16,1,2,9,5
1,35.015214,-85.163699,2019-02-09,18:15:11,18,4,5,0,1,5.58,0.0,0.0,0,1,0,0,0,0,243,33,18,0,7,12,5
1,35.016490999999995,-85.28069,2019-02-09,19:47:45,19,1,5,0,1,6.14,0.0,0.0,0,1,0,0,0,0,53,20,24,1,7,19,5
1,35.105206,-85.293602,2019-02-09,19:53:41,19,1,5,0,1,7.0,0.0,0.0,0,1,0,0,0,0,487,13,12,0,7,14,5
1,35.078563,-85.301476,2019-02-09,20:46:25,20,1,5,0,1,7.0,0.0,0.0,0,1,0,0,0,0,308,14,16,0,7,20,5
1,35.052335,-85.308575,2019-02-09,20:46:39,20,1,5,0,1,2.57,0.0,0.0,0,1,0,0,0,0,156,14,20,1,2,17,5
1,35.078563,-85.301476,2019-02-09,20:46:56,20,1,5,0,1,7.0,0.0,0.0,0,1,0,0,0,0,308,14,16,0,7,20,5
1,35.042881,-85.270546,2019-02-09,23:55:09,23,1,5,0,1,2.54,0.0,0.0,0,1,0,0,0,0,194,19,19,0,7,28,5
1,35.021304,-85.262277,2019-02-16,0:00:50,0,1,5,0,1,7.81,0.0156,0.1026,0,1,0,0,0,1,105,22,22,1,7,21,5
1,35.020588000000004,-85.259991,2019-02-16,0:02:13,0,1,5,0,1,7.75,0.0156,0.1023,0,1,0,0,0,1,105,22,22,1,7,21,5
1,35.019224,-85.267436,2019-02-16,0:02:17,0,1,5,0,1,7.83,0.0156,0.1035,0,1,0,0,0,1,104,21,22,1,7,24,5
1,35.06275,-85.30921,2019-02-16,1:24:26,1,1,5,0,1,1.89,0.0174,0.1084,0,0,1,0,0,0,224,14,18,0,7,32,5
1,35.012865999999995,-85.184238,2019-02-16,1:42:05,1,1,5,0,1,3.49,0.0192,0.1199,0,0,1,0,0,0,206,31,19,1,7,4,5
1,35.02156,-85.297411,2019-02-16,2:57:12,2,1,5,0,1,2.59,0.0179,0.1067,0,0,1,0,0,0,51,18,24,1,2,17,5
1,35.068160999999996,-85.327488,2019-02-16,7:11:38,7,2,5,0,1,4.53,0.0178,0.1099,0,1,0,0,0,0,186,11,19,0,7,7,5
1,35.06275,-85.30921,2019-02-16,9:09:48,9,2,5,0,1,5.33,0.0174,0.1084,0,1,0,0,0,0,224,14,18,0,7,32,5
1,35.037094,-85.278663,2019-02-16,9:21:51,9,2,5,0,1,5.0,0.0175,0.1053,0,1,0,0,0,0,130,19,21,0,7,19,5
1,35.010834,-85.212491,2019-02-16,10:34:44,10,3,5,0,1,6.5,0.0174,0.0932,0,1,0,0,0,0,139,28,21,0,2,12,5
1,35.024501,-85.15562800000001,2019-02-16,10:39:46,10,3,5,0,1,6.01,0.02,0.1349,0,1,0,0,0,0,328,34,16,0,7,13,5
1,35.111495,-85.229501,2019-02-16,11:21:27,11,3,5,0,1,10.0,0.0164,0.1041,0,1,0,0,0,0,666,20,8,1,9,4,5
1,35.008246,-85.200274,2019-02-16,12:00:02,12,3,5,0,1,8.2,0.018000000000000002,0.102,0,1,0,0,0,0,141,30,21,1,2,2,5
1,35.010071,-85.193721,2019-02-16,12:00:56,12,3,5,0,1,8.24,0.0188,0.1142,0,1,0,0,0,0,172,30,20,1,7,8,5
1,35.008246,-85.200274,2019-02-16,12:02:10,12,3,5,0,1,8.2,0.018000000000000002,0.102,0,1,0,0,0,0,141,30,21,1,2,2,5
1,35.010071,-85.193721,2019-02-16,12:02:10,12,3,5,0,1,8.24,0.0188,0.1142,0,1,0,0,0,0,172,30,20,1,7,8,5
1,35.136575,-85.246361,2019-02-16,12:26:08,12,3,5,0,1,10.0,0.0156,0.1045,0,1,0,0,0,0,768,16,5,1,7,5,5
1,35.127346,-85.242192,2019-02-16,12:28:10,12,3,5,0,1,10.0,0.0158,0.1044,0,1,0,0,0,0,736,17,6,1,2,11,5
1,35.091854999999995,-85.310802,2019-02-16,13:11:22,13,4,5,0,1,10.0,0.0172,0.1076,0,1,0,0,0,0,396,12,14,0,7,20,5
1,35.013616999999996,-85.25076800000001,2019-02-16,13:22:00,13,4,5,0,1,8.07,0.017,0.0998,0,1,0,0,0,0,107,24,22,1,7,23,5
1,35.075002000000005,-85.060467,2019-02-16,13:42:41,13,4,5,0,1,9.09,0.0222,0.1549,0,1,0,0,0,0,825,42,4,0,7,20,5
1,35.03437,-85.15158199999999,2019-02-16,14:15:35,14,4,5,0,1,8.68,0.02,0.1337,0,1,0,0,0,0,418,34,14,0,2,3,5
1,35.030221000000004,-85.155546,2019-02-16,15:05:26,15,4,5,0,1,8.5,0.0199,0.1328,0,1,0,0,0,0,373,34,15,0,7,6,5
1,35.031729999999996,-85.15409,2019-02-16,15:05:49,15,4,5,0,1,8.51,0.0199,0.1331,0,1,0,0,0,0,373,34,15,0,7,6,5
1,35.051158,-85.30004699999999,2019-02-16,16:03:14,16,4,5,0,1,7.22,0.0174,0.1081,0,1,0,0,0,0,157,15,20,0,2,20,5
1,35.049933,-85.299454,2019-02-16,16:08:43,16,4,5,0,1,7.22,0.0174,0.1081,0,1,0,0,0,0,158,16,20,0,9,19,5
1,35.049178000000005,-85.30236500000001,2019-02-16,16:22:26,16,4,5,0,1,7.19,0.0174,0.1083,0,1,0,0,0,0,157,15,20,0,2,20,5
1,35.043791,-85.149742,2019-02-16,16:35:51,16,4,5,0,1,8.48,0.0201,0.131,0,1,0,0,0,0,462,33,13,1,2,10,5
1,35.015214,-85.163699,2019-02-16,16:48:54,16,4,5,0,1,8.42,0.0198,0.1331,0,1,0,0,0,0,243,33,18,0,7,12,5
1,35.035524,-85.161923,2019-02-16,16:58:28,16,4,5,0,1,8.43,0.0198,0.1267,0,1,0,0,0,0,371,32,15,1,7,10,5
1,35.0659,-85.090917,2019-02-16,18:02:03,18,4,5,0,1,8.18,0.0217,0.1533,0,1,0,0,0,0,723,39,7,0,0,3,5
1,35.001908,-85.27972700000001,2019-02-16,18:03:22,18,4,5,0,1,5.3,0.0176,0.1023,0,1,0,0,0,0,14,21,26,0,7,20,5
1,35.003365,-85.279178,2019-02-16,18:03:31,18,4,5,0,1,5.3,0.0176,0.1023,0,1,0,0,0,0,33,21,25,0,7,18,5
1,35.002931,-85.278876,2019-02-16,18:03:33,18,4,5,0,1,5.31,0.0176,0.1022,0,1,0,0,0,0,33,21,25,0,7,18,5
1,35.003033,-85.279112,2019-02-16,18:04:01,18,4,5,0,1,5.3,0.0176,0.1023,0,1,0,0,0,0,33,21,25,0,7,18,5
1,35.003402,-85.27895699999999,2019-02-16,18:05:32,18,4,5,0,1,5.3,0.0176,0.1023,0,1,0,0,0,0,33,21,25,0,7,18,5
1,35.091219,-85.302065,2019-02-16,18:41:50,18,4,5,0,1,9.55,0.017,0.1074,0,1,0,0,0,0,397,13,14,0,7,7,5
1,35.018172,-85.171825,2019-02-16,18:47:13,18,4,5,0,1,6.65,0.0194,0.1266,0,1,0,0,0,0,242,32,18,1,7,17,5
1,35.043363,-85.30188100000001,2019-02-16,18:54:25,18,4,5,0,1,2.87,0.0175,0.1084,0,1,0,0,0,0,127,16,21,0,2,17,5
1,35.043240000000004,-85.301568,2019-02-16,18:54:57,18,4,5,0,1,2.88,0.0175,0.1084,0,1,0,0,0,0,127,16,21,0,2,17,5
1,35.016889,-85.181912,2019-02-16,21:53:22,21,1,5,0,1,6.3,0.0192,0.1202,0,1,0,0,0,0,241,31,18,0,7,11,5
1,35.086282000000004,-85.327043,2019-02-23,0:14:09,0,1,5,0,1,4.99,0.0174,0.0674,0,0,1,0,0,0,304,10,16,1,7,8,5
1,35.086383000000005,-85.336105,2019-02-23,0:14:36,0,1,5,0,1,6.48,0.0175,0.0681,0,0,1,0,0,0,258,9,17,0,7,1,5
1,35.086282000000004,-85.327043,2019-02-23,0:20:41,0,1,5,0,1,4.99,0.0174,0.0674,0,0,1,0,0,0,304,10,16,1,7,8,5
1,35.046208,-85.31675600000001,2019-02-23,1:29:18,1,1,5,0,1,1.01,0.0688,0.2174,0,0,1,0,0,1,125,14,21,1,2,19,5
1,35.14095,-85.25569899999999,2019-02-23,2:15:40,2,1,5,0,1,0.07,0.0833,0.2484,0,0,1,0,0,1,767,15,5,0,7,22,5
1,35.106336,-85.360725,2019-02-23,4:50:10,4,1,5,0,1,0.68,0.0776,0.23399999999999999,0,0,1,0,0,1,344,5,15,0,7,2,5
1,35.01441,-85.25220999999999,2019-02-23,8:16:24,8,2,5,0,1,2.08,0.0648,0.2064,0,0,1,0,0,1,106,23,22,1,7,27,5
1,35.015817999999996,-85.254192,2019-02-23,8:17:52,8,2,5,0,1,2.03,0.0649,0.2069,0,0,1,0,0,1,106,23,22,1,7,27,5
1,35.014516,-85.252059,2019-02-23,8:18:26,8,2,5,0,1,2.08,0.0648,0.2064,0,0,1,0,0,1,106,23,22,1,7,27,5
1,35.008661,-85.237709,2019-02-23,8:19:17,8,2,5,0,1,2.18,0.0641,0.1902,0,0,1,0,0,1,108,25,22,1,7,22,5
1,35.013298999999996,-85.250059,2019-02-23,8:19:24,8,2,5,0,1,2.12,0.0647,0.20600000000000002,0,0,1,0,0,1,107,24,22,1,7,23,5
1,35.027731,-85.25451899999999,2019-02-23,9:15:18,9,2,5,0,1,1.93,0.0663,0.2107,0,0,1,0,0,1,133,22,21,0,7,20,5
1,35.017790000000005,-85.168677,2019-02-23,10:02:22,10,3,5,0,1,7.91,0.0646,0.1951,0,0,1,0,0,1,243,33,18,0,7,12,5
1,35.014443,-85.272512,2019-02-23,10:26:57,10,3,5,0,1,7.67,0.0647,0.2067,0,0,1,0,0,1,78,21,23,1,7,23,5
1,35.00528,-85.293784,2019-02-23,10:38:15,10,3,5,0,1,7.51,0.0626,0.2032,0,0,1,0,0,1,12,19,26,0,7,24,5
1,35.042904,-85.114331,2019-02-23,10:48:05,10,3,5,0,1,7.56,0.0677,0.2056,0,0,1,0,0,1,556,37,11,0,7,10,5
1,35.029053000000005,-85.17789,2019-02-23,11:26:44,11,3,5,0,1,1.47,0.0665,0.2025,0,0,1,0,0,1,280,31,17,1,7,10,5
1,35.068194,-85.211254,2019-02-23,11:46:36,11,3,5,0,1,1.45,0.0724,0.2238,0,0,1,0,0,1,454,25,13,0,7,2,5
1,35.006205,-85.23190799999999,2019-02-23,12:00:51,12,3,5,0,1,1.03,0.0638,0.1893,0,0,1,0,0,1,109,26,22,1,7,21,5
1,35.067935999999996,-85.21200999999999,2019-02-23,12:00:57,12,3,5,0,1,1.07,0.0723,0.2237,0,0,1,0,0,1,454,25,13,0,7,2,5
1,35.007378,-85.230901,2019-02-23,12:41:33,12,3,5,0,1,1.03,0.064,0.1898,0,0,1,0,0,1,109,26,22,1,7,21,5
1,35.052331,-85.311784,2019-02-23,12:54:02,12,3,5,0,1,0.12,0.0704,0.22,0,0,1,0,0,1,156,14,20,1,2,17,5
1,35.053488,-85.310923,2019-02-23,12:54:08,12,3,5,0,1,0.12,0.0706,0.2203,0,0,1,0,0,1,156,14,20,1,2,17,5
1,35.007416,-85.20251800000001,2019-02-23,13:09:08,13,4,5,0,1,1.55,0.0645,0.1949,0,0,0,1,0,1,140,29,21,1,2,8,5
1,35.007825,-85.201072,2019-02-23,13:11:27,13,4,5,0,1,1.54,0.0645,0.1951,0,0,0,1,0,1,141,30,21,1,2,2,5
1,35.007416,-85.20251800000001,2019-02-23,13:11:27,13,4,5,0,1,1.55,0.0645,0.1949,0,0,0,1,0,1,140,29,21,1,2,8,5
1,35.045636,-85.110522,2019-02-23,13:38:05,13,4,5,0,1,0.88,0.0681,0.2068,0,0,0,1,0,1,557,38,11,0,7,11,5
1,35.131506,-85.24479699999999,2019-02-23,13:51:08,13,4,5,0,1,0.21,0.0814,0.2434,0,0,0,1,0,1,769,17,5,1,2,5,5
1,35.101864,-85.33046999999999,2019-02-23,13:51:37,13,4,5,0,1,0.31,0.0777,0.2223,0,0,0,1,0,1,393,9,14,0,7,12,5
1,35.102284999999995,-85.330212,2019-02-23,13:52:33,13,4,5,0,1,0.31,0.0777,0.2224,0,0,0,1,0,1,393,9,14,0,7,12,5
1,35.101864,-85.33046999999999,2019-02-23,13:52:55,13,4,5,0,1,0.31,0.0777,0.2223,0,0,0,1,0,1,393,9,14,0,7,12,5
1,35.009741,-85.22105,2019-02-23,14:02:47,14,4,5,0,1,2.38,0.0641,0.1899,0,1,0,0,0,1,138,27,21,0,7,21,5
1,35.01298,-85.16009,2019-02-23,14:30:51,14,4,5,0,1,1.18,0.0641,0.1934,0,0,0,1,0,1,244,34,18,0,7,14,5
1,35.029472,-85.164521,2019-02-23,14:31:46,14,4,5,0,1,1.13,0.0666,0.2032,0,0,0,1,0,1,327,33,16,0,7,12,5
1,35.138246,-85.247724,2019-02-23,14:39:46,14,4,5,0,1,0.9,0.0822,0.2449,0,0,0,1,0,1,768,16,5,1,7,5,5
1,35.068162,-85.116639,2019-02-23,14:51:19,14,4,5,0,1,0.58,0.0722,0.2197,0,0,0,1,0,1,682,36,8,0,7,7,5
1,35.036193,-85.158638,2019-02-23,15:23:03,15,4,5,0,1,1.22,0.0675,0.2059,0,0,0,1,0,1,372,33,15,0,7,3,5
1,35.001294,-85.21086600000001,2019-02-23,15:28:16,15,4,5,0,1,2.26,0.0623,0.1771,0,1,0,0,0,1,112,29,22,1,2,2,5
1,34.993245,-85.205913,2019-02-23,15:31:47,15,4,5,0,1,2.15,0.0615,0.1746,0,1,0,0,0,1,87,30,23,1,2,6,5
1,35.092912,-85.06433100000001,2019-02-23,15:52:21,15,4,5,0,1,0.3,0.0737,0.2269,0,0,0,1,0,1,877,40,2,1,0,5,5
1,35.030415999999995,-85.167955,2019-02-23,16:07:52,16,4,5,0,1,1.6,0.0667,0.2034,0,0,0,1,0,1,326,32,16,1,7,16,5
1,35.032161,-85.30059,2019-02-23,16:31:39,16,4,5,0,1,2.01,0.0668,0.2123,0,1,0,0,0,1,100,17,22,0,2,19,5
1,35.002679,-85.21117,2019-02-23,16:51:23,16,4,5,0,1,2.62,0.0624,0.1776,0,1,0,0,0,1,112,29,22,1,2,2,5
1,35.001294,-85.21086600000001,2019-02-23,16:51:54,16,4,5,0,1,2.63,0.0623,0.1771,0,1,0,0,0,1,112,29,22,1,2,2,5
1,35.046274,-85.166282,2019-02-23,16:53:16,16,4,5,0,1,1.43,0.0686,0.2092,0,0,0,1,0,1,460,31,13,0,7,13,5
1,35.04353,-85.312074,2019-02-23,17:19:06,17,4,5,0,1,1.68,0.0685,0.2168,0,0,0,1,0,1,126,15,21,0,2,28,5
1,35.0932,-85.24809,2019-02-23,18:20:53,18,4,5,0,1,1.96,0.0766,0.2332,0,0,0,1,0,1,538,19,11,0,5,3,5
1,35.095195000000004,-85.24767,2019-02-23,18:20:58,18,4,5,0,1,6.42,0.0769,0.2338,0,1,0,0,0,1,538,19,11,0,5,3,5
1,35.0932,-85.24809,2019-02-23,18:22:58,18,4,5,0,1,1.96,0.0766,0.2332,0,0,0,1,0,1,538,19,11,0,5,3,5
1,35.122623,-85.272293,2019-02-23,19:13:35,19,1,5,0,1,1.7,0.081,0.2407,0,0,0,1,0,1,660,14,8,0,7,22,5
1,35.02629,-85.323702,2019-02-23,19:16:57,19,1,5,0,1,2.21,0.0664,0.2124,0,1,0,0,0,1,47,14,24,1,5,2,5
1,35.056857,-85.272465,2019-02-23,19:18:40,19,1,5,0,1,2.48,0.0699,0.2077,0,1,0,0,0,1,267,18,17,0,5,4,5
1,35.015214,-85.163699,2019-02-23,19:35:31,19,1,5,0,1,3.85,0.0643,0.1942,0,1,0,0,0,1,243,33,18,0,7,12,5
1,35.037454,-85.197073,2019-02-23,20:19:35,20,1,5,0,1,0.88,0.0689,0.2142,0,0,1,0,0,1,322,28,16,0,2,6,5
1,35.126892,-85.336036,2019-02-23,20:32:20,20,1,5,0,1,0.43,0.0818,0.2388,0,0,1,0,0,1,526,7,11,0,7,10,5
1,35.127586,-85.336156,2019-02-23,20:34:59,20,1,5,0,1,0.42,0.0819,0.2389,0,0,1,0,0,1,526,7,11,0,7,10,5
1,35.02908,-85.310838,2019-02-23,20:51:42,20,1,5,0,1,0.0,0.0667,0.2133,0,0,1,0,0,1,73,16,23,1,7,25,5
1,35.031376,-85.315973,2019-02-23,20:51:59,20,1,5,0,1,0.0,0.067,0.2138,0,0,1,0,0,1,72,15,23,1,2,15,5
1,35.001294,-85.21086600000001,2019-02-23,21:28:25,21,1,5,0,1,4.0,0.0623,0.1771,0,0,1,0,0,1,112,29,22,1,2,2,5
1,35.001294,-85.21086600000001,2019-02-23,21:29:17,21,1,5,0,1,4.0,0.0623,0.1771,0,0,1,0,0,1,112,29,22,1,2,2,5
1,35.004613,-85.220466,2019-02-23,21:29:48,21,1,5,0,1,3.93,0.0626,0.1779,0,0,1,0,0,1,111,28,22,1,7,8,5
