Latitude,Longitude,Hour,Grid_Num,Join_Count,NBR_LANES,TY_TERRAIN,FUNC_CLASS,Clear,Cloudy,DayFrame,DayOfWeek,Foggy,Rain,RainBefore,Snow,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex,pressure,Accident
35.06375845,-85.26956613,23,322,34.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.97,37.23,0.89,0.0693,40.31,5.63,7.4129999999999985,0,1018.4,1.0
35.05951392,-85.26221438,0,323,33.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,19.65,0.54,0.0,34.69,2.1,10.0,0,1025.6,1.0
35.05951392,-85.26221438,4,323,33.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.74,19.86,0.53,0.0007,35.3,3.3,10.0,0,1024.9,1.0
35.05951392,-85.26221438,8,323,33.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.25,0.6,0.0012,36.83,2.57,10.0,0,1025.2,1.0
35.05951392,-85.26221438,12,323,33.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.82,32.35,0.76,0.0213,39.13,4.1,10.0,2,1024.1,1.0
35.05951392,-85.26221438,16,323,33.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.22,0.85,0.0265,40.44,4.85,10.0,1,1020.1,1.0
35.05951392,-85.26221438,20,323,33.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.95,36.31,0.85,0.0196,40.47,3.82,7.364,0,1019.4,1.0
35.05951392,-85.26221438,23,323,33.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.97,37.22,0.89,0.0671,40.27,5.42,7.356,0,1018.4,1.0
35.06375845,-85.25486264,0,324,97.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,19.7,0.54,0.0,34.66,2.04,10.0,0,1025.6,1.0
35.06375845,-85.25486264,4,324,97.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.73,19.98,0.53,0.0007,35.25,3.23,10.0,0,1024.9,1.0
35.06375845,-85.25486264,8,324,97.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.37,0.6,0.0011,36.82,2.51,10.0,0,1025.2,1.0
35.06375845,-85.25486264,12,324,97.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.82,32.31,0.76,0.0202,39.09,3.96,10.0,2,1024.1,1.0
35.06375845,-85.25486264,16,324,97.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.18,0.85,0.0252,40.4,4.78,10.0,1,1020.1,1.0
35.06375845,-85.25486264,20,324,97.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.95,36.32,0.85,0.0199,40.41,3.73,7.27,0,1019.4,1.0
35.06375845,-85.25486264,23,324,97.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.25,0.89,0.0649,40.22,5.24,7.169,0,1018.4,1.0
35.05951392,-85.24751089,0,325,26.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.08,0.55,0.0,34.72,1.87,10.0,0,1025.6,1.0
35.05951392,-85.24751089,4,325,26.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.69,20.36,0.54,0.0,35.27,3.01,10.0,0,1024.9,1.0
35.05951392,-85.24751089,8,325,26.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.65,0.61,0.0012,36.99,2.4,10.0,0,1025.2,1.0
35.05951392,-85.24751089,12,325,26.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.82,32.52,0.77,0.019,39.2,3.75,10.0,2,1024.1,1.0
35.05951392,-85.24751089,16,325,26.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.36,0.86,0.0239,40.34,4.72,10.0,1,1020.1,1.0
35.05951392,-85.24751089,20,325,26.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.95,36.51,0.86,0.0191,40.42,3.72,7.1389999999999985,0,1019.4,1.0
35.05951392,-85.24751089,23,325,26.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.84,0.91,0.063,40.28,4.97,7.0139999999999985,0,1018.3,1.0
35.06375845,-85.24015915,0,326,23.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.05,0.55,0.0,34.71,1.87,10.0,0,1025.6,1.0
35.06375845,-85.24015915,4,326,23.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.68,20.42,0.55,0.0,35.17,2.97,10.0,0,1024.9,1.0
35.06375845,-85.24015915,8,326,23.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.62,0.61,0.0011,36.92,2.42,10.0,0,1025.2,1.0
35.06375845,-85.24015915,12,326,23.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.83,32.39,0.76,0.0173,39.25,3.68,10.0,2,1024.1,1.0
35.06375845,-85.24015915,16,326,23.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.34,0.85,0.0225,40.35,4.69,10.0,1,1020.1,1.0
35.06375845,-85.24015915,20,326,23.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.95,36.49,0.86,0.0194,40.37,3.69,6.973,0,1019.4,1.0
35.06375845,-85.24015915,23,326,23.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.71,0.91,0.0609,40.23,4.85,6.823,0,1018.3,1.0
35.05951392,-85.2328074,0,327,42.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.58,0.56,0.0,34.73,1.7,10.0,0,1025.6,1.0
35.05951392,-85.2328074,4,327,42.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.63,20.83,0.56,0.0,35.13,2.71,10.0,0,1024.9,1.0
35.05951392,-85.2328074,8,327,42.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.48,0.61,0.0012,36.82,2.37,10.0,0,1025.1,1.0
35.05951392,-85.2328074,12,327,42.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.84,31.94,0.74,0.0158,39.62,3.41,10.0,2,1024.1,1.0
35.05951392,-85.2328074,16,327,42.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.5,0.85,0.021,40.68,4.67,9.606,1,1020.1,1.0
35.05951392,-85.2328074,20,327,42.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.95,36.64,0.86,0.0184,40.44,3.74,6.625,0,1019.3,1.0
35.05951392,-85.2328074,23,327,42.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.19,0.89,0.0584,40.29,4.48,6.502000000000002,0,1018.3,1.0
35.06375845,-85.22545566,0,328,30.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.51,0.56,0.0,34.71,1.72,10.0,0,1025.6,1.0
35.06375845,-85.22545566,4,328,30.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.63,20.84,0.56,0.0,35.03,2.7,10.0,0,1024.9,1.0
35.06375845,-85.22545566,8,328,30.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.43,0.61,0.0012,36.74,2.39,10.0,0,1025.1,1.0
35.06375845,-85.22545566,12,328,30.0,2.0,2.0,19.0,0,1,3,3.0,0,0,0,0,1579798800,1,0.84,31.8,0.73,0.0146,39.63,3.38,10.0,2,1024.1,1.0
35.06375845,-85.22545566,16,328,30.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.5,0.85,0.02,40.67,4.64,9.454,1,1020.1,1.0
35.06375845,-85.22545566,20,328,30.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.95,36.62,0.86,0.0187,40.39,3.71,6.53,0,1019.3,1.0
35.06375845,-85.22545566,23,328,30.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.11,0.88,0.0571,40.24,4.41,6.374,0,1018.3,1.0
35.05951392,-85.21810391,0,329,4.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,21.21,0.57,0.0,34.8,1.49,10.0,0,1025.5,1.0
35.05951392,-85.21810391,4,329,4.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.8,21.49,0.57,0.0,35.05,2.35,10.0,0,1024.8,1.0
35.05951392,-85.21810391,8,329,4.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.46,0.61,0.0013,36.78,2.33,10.0,0,1025.0,1.0
35.05951392,-85.21810391,12,329,4.0,2.0,2.0,19.0,0,1,3,3.0,0,0,0,0,1579798800,1,0.86,31.47,0.71,0.0129,40.03,2.98,10.0,2,1024.0,1.0
35.05951392,-85.21810391,16,329,4.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.95,36.8,0.85,0.0182,40.92,4.6,8.66,1,1020.0,1.0
35.05951392,-85.21810391,20,329,4.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.94,36.91,0.87,0.0174,40.46,3.77,5.978,0,1019.3,1.0
35.05951392,-85.21810391,23,329,4.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.1,0.88,0.0539,40.33,3.9,5.86,0,1018.2,1.0
35.06375845,-85.21075217,0,330,32.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.89,0.57,0.0,34.73,1.57,10.0,0,1025.6,1.0
35.06375845,-85.21075217,4,330,32.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.8,21.27,0.57,0.0,34.91,2.44,10.0,0,1024.8,1.0
35.06375845,-85.21075217,8,330,32.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.44,0.61,0.0013,36.68,2.35,10.0,0,1025.1,1.0
35.06375845,-85.21075217,12,330,32.0,2.0,2.0,19.0,0,1,3,3.0,0,0,0,0,1579798800,1,0.85,31.55,0.72,0.0131,39.92,3.11,10.0,2,1024.1,1.0
35.06375845,-85.21075217,16,330,32.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.95,36.67,0.85,0.0185,40.81,4.57,8.837,1,1020.0,1.0
35.06375845,-85.21075217,20,330,32.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,36.78,0.87,0.0178,40.4,3.7,6.148,0,1019.3,1.0
35.06375845,-85.21075217,23,330,32.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.05,0.88,0.0553,40.26,4.02,5.987,0,1018.2,1.0
35.05951392,-85.20340042,0,331,14.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,21.51,0.58,0.0,34.81,1.37,10.0,0,1025.5,1.0
35.05951392,-85.20340042,4,331,14.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.79,21.85,0.59,0.0,34.92,2.13,10.0,0,1024.8,1.0
35.05951392,-85.20340042,8,331,14.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.46,0.61,0.0014,36.71,2.3,10.0,0,1025.0,1.0
35.05951392,-85.20340042,12,331,14.0,2.0,2.0,19.0,0,1,3,3.0,0,0,0,0,1579798800,1,0.87,31.24,0.7,0.0116,40.28,2.76,10.0,2,1024.0,1.0
35.05951392,-85.20340042,16,331,14.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.95,36.95,0.85,0.0169,41.04,4.55,8.123,1,1020.0,1.0
35.05951392,-85.20340042,20,331,14.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,37.04,0.87,0.0165,40.46,3.77,5.658,0,1019.2,1.0
35.05951392,-85.20340042,23,331,14.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.02,0.88,0.0525,40.35,3.57,5.542000000000002,0,1018.1,1.0
35.06375845,-85.19604868,0,332,181.0,2.0,2.0,12.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.85,0.57,0.0,34.69,1.53,10.0,0,1025.6,1.0
35.06375845,-85.19604868,4,332,181.0,2.0,2.0,12.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.79,21.3,0.58,0.0,34.73,2.37,10.0,0,1024.8,1.0
35.06375845,-85.19604868,8,332,181.0,2.0,2.0,12.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.44,0.61,0.0014,36.58,2.31,10.0,0,1025.2,1.0
35.06375845,-85.19604868,12,332,181.0,2.0,2.0,12.0,0,1,3,3.0,0,0,0,0,1579798800,1,0.85,31.58,0.72,0.0133,40.01,3.1,10.0,2,1024.1,1.0
35.06375845,-85.19604868,16,332,181.0,2.0,2.0,12.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.95,36.64,0.85,0.0186,40.81,4.52,8.74,1,1020.1,1.0
35.06375845,-85.19604868,20,332,181.0,2.0,2.0,12.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,36.73,0.87,0.0171,40.37,3.64,6.1789999999999985,0,1019.3,1.0
35.06375845,-85.19604868,23,332,181.0,2.0,2.0,12.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.99,0.88,0.0569,40.24,3.96,6.01,0,1018.2,1.0
35.05951392,-85.18869693,0,333,123.0,8.0,2.0,12.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,21.11,0.57,0.0,34.71,1.42,10.0,0,1025.6,1.0
35.05951392,-85.18869693,4,333,123.0,8.0,2.0,12.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.79,21.54,0.58,0.0,34.69,2.22,10.0,0,1024.8,1.0
35.05951392,-85.18869693,8,333,123.0,8.0,2.0,12.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.43,0.61,0.0015,36.57,2.27,10.0,0,1025.1,1.0
35.05951392,-85.18869693,12,333,123.0,8.0,2.0,12.0,0,1,3,3.0,0,0,0,0,1579798800,1,0.86,31.5,0.71,0.0128,40.21,2.98,10.0,2,1024.0,1.0
35.05951392,-85.18869693,16,333,123.0,8.0,2.0,12.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.95,36.75,0.85,0.018000000000000002,40.93,4.5,8.472999999999999,1,1020.0,1.0
35.05951392,-85.18869693,20,333,123.0,8.0,2.0,12.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,36.83,0.87,0.0163,40.4,3.66,6.032,0,1019.3,1.0
35.05951392,-85.18869693,23,333,123.0,8.0,2.0,12.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.97,0.88,0.0562,40.29,3.78,5.915,0,1018.2,1.0
35.06375845,-85.18134519,0,334,1.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.41,0.56,0.0,34.58,1.59,10.0,0,1025.6,1.0
35.06375845,-85.18134519,4,334,1.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.78,20.96,0.57,0.0,34.5,2.46,10.0,0,1024.9,1.0
35.06375845,-85.18134519,8,334,1.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.39,0.61,0.0016,36.42,2.28,10.0,0,1025.3,1.0
35.06375845,-85.18134519,12,334,1.0,2.0,2.0,19.0,0,1,3,3.0,0,0,0,0,1579798800,1,0.84,31.84,0.73,0.0148,39.93,3.34,10.0,2,1024.1,1.0
35.06375845,-85.18134519,16,334,1.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.44,0.85,0.0199,40.7,4.47,9.131,1,1020.1,1.0
35.06375845,-85.18134519,20,334,1.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,36.51,0.86,0.0169,40.31,3.53,6.5920000000000005,0,1019.3,1.0
35.06375845,-85.18134519,23,334,1.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.93,0.88,0.061,40.18,4.2,6.412000000000001,0,1018.3,1.0
35.05951392,-85.17399344,0,335,5.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,20.41,0.56,0.0,34.56,1.54,10.0,0,1025.6,1.0
35.05951392,-85.17399344,4,335,5.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.78,19.46,0.54,0.0,34.42,2.39,10.0,0,1024.9,1.0
35.05951392,-85.17399344,8,335,5.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.42,0.62,0.0016,36.39,2.22,10.0,0,1025.3,1.0
35.05951392,-85.17399344,12,335,5.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.84,33.02,0.78,0.0149,39.25,3.35,10.0,2,1024.1,1.0
35.05951392,-85.17399344,16,335,5.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.94,36.4,0.84,0.0202,40.72,4.44,9.164,1,1020.1,1.0
35.05951392,-85.17399344,20,335,5.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,36.46,0.86,0.0164,40.33,3.51,6.675,0,1019.4,1.0
35.05951392,-85.17399344,23,335,5.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.92,0.88,0.0625,40.19,4.2,6.5539999999999985,0,1018.3,1.0
35.06375845,-85.1666417,0,336,8.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,19.77,0.55,0.0,34.29,1.66,10.0,0,1025.6,1.0
35.06375845,-85.1666417,4,336,8.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.78,19.37,0.54,0.0,34.17,2.56,10.0,0,1024.9,1.0
35.06375845,-85.1666417,8,336,8.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.35,0.62,0.0017,36.29,2.23,10.0,0,1025.4,1.0
35.06375845,-85.1666417,12,336,8.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.83,33.37,0.78,0.0162,39.77,3.59,10.0,2,1024.1,1.0
35.06375845,-85.1666417,16,336,8.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.93,36.45,0.84,0.0214,40.81,4.41,9.581,1,1020.1,1.0
35.06375845,-85.1666417,20,336,8.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,36.41,0.85,0.0167,40.42,3.41,7.053,0,1019.4,1.0
35.06375845,-85.1666417,23,336,8.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.8,0.88,0.0661,40.04,4.47,6.8610000000000015,0,1018.4,1.0
35.05951392,-85.15928996,0,337,50.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,19.86,0.55,0.0,34.43,1.63,10.0,0,1025.6,1.0
35.05951392,-85.15928996,4,337,50.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.78,19.51,0.55,0.0,34.17,2.53,10.0,0,1025.0,1.0
35.05951392,-85.15928996,8,337,50.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.36,0.62,0.0017,36.23,2.19,10.0,0,1025.4,1.0
35.05951392,-85.15928996,12,337,50.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.82,33.05,0.78,0.0162,39.35,3.65,10.0,2,1024.2,1.0
35.05951392,-85.15928996,16,337,50.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.93,36.12,0.84,0.0214,40.55,4.39,9.68,1,1020.2,1.0
35.05951392,-85.15928996,20,337,50.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.93,36.17,0.85,0.0164,40.26,3.38,7.183,0,1019.4,1.0
35.05951392,-85.15928996,23,337,50.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.88,0.88,0.0668,40.11,4.52,7.056,0,1018.4,1.0
35.06375845,-85.15193821,0,338,16.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,19.37,0.54,0.0,34.18,1.7,10.0,0,1025.7,1.0
35.06375845,-85.15193821,4,338,16.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.77,19.42,0.55,0.0,33.94,2.62,10.0,0,1025.0,1.0
35.06375845,-85.15193821,8,338,16.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.36,0.62,0.0018,36.17,2.2,10.0,0,1025.5,1.0
35.06375845,-85.15193821,12,338,16.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.82,33.46,0.78,0.0169,39.82,3.78,10.0,2,1024.2,1.0
35.06375845,-85.15193821,16,338,16.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.92,36.2,0.84,0.0221,40.65,4.35,9.887,1,1020.2,1.0
35.06375845,-85.15193821,20,338,16.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.92,36.18,0.85,0.0166,40.35,3.31,7.404,0,1019.4,1.0
35.06375845,-85.15193821,23,338,16.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.76,0.88,0.0692,39.97,4.65,7.198,0,1018.5,1.0
35.05951392,-85.14458647,0,339,18.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,19.48,0.54,0.0,34.33,1.67,10.0,0,1025.7,1.0
35.05951392,-85.14458647,4,339,18.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.77,19.56,0.55,0.0,33.95,2.6,10.0,0,1025.0,1.0
35.05951392,-85.14458647,8,339,18.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.35,0.62,0.0018,36.1,2.16,10.0,0,1025.5,1.0
35.05951392,-85.14458647,12,339,18.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.81,33.17,0.78,0.0168,39.42,3.84,10.0,2,1024.2,1.0
35.05951392,-85.14458647,16,339,18.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.92,35.91,0.84,0.0218,40.41,4.34,9.968,1,1020.2,1.0
35.05951392,-85.14458647,20,339,18.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.92,35.97,0.85,0.0163,40.2,3.28,7.515,0,1019.5,1.0
35.05951392,-85.14458647,23,339,18.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,36.86,0.88,0.0696,40.04,4.7,7.381,0,1018.5,1.0
35.06375845,-85.12253123,0,342,71.0,2.0,2.0,11.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,19.03,0.53,0.0,34.25,1.72,10.0,0,1025.8,1.0
35.06375845,-85.12253123,4,342,71.0,2.0,2.0,11.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.76,20.06,0.57,0.001,33.64,2.63,10.0,0,1025.1,1.0
35.06375845,-85.12253123,8,342,71.0,2.0,2.0,11.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.7,0.63,0.002,36.05,2.14,10.0,0,1025.6,1.0
35.06375845,-85.12253123,12,342,71.0,2.0,2.0,11.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.8,33.23,0.78,0.0169,39.4,4.0,10.0,2,1024.2,1.0
35.06375845,-85.12253123,16,342,71.0,2.0,2.0,11.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.91,35.86,0.85,0.022,39.99,4.25,10.0,1,1020.2,1.0
35.06375845,-85.12253123,20,342,71.0,2.0,2.0,11.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.92,36.01,0.85,0.0163,40.07,3.16,7.805,0,1019.5,1.0
35.06375845,-85.12253123,23,342,71.0,2.0,2.0,11.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.23,0.9,0.0726,39.91,4.78,7.568,0,1018.5,1.0
35.05951392,-85.11517949,0,343,10.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,18.98,0.53,0.0,34.24,1.68,10.0,0,1025.8,1.0
35.05951392,-85.11517949,4,343,10.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.76,20.04,0.57,0.0,33.57,2.6,10.0,0,1025.1,1.0
35.05951392,-85.11517949,8,343,10.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.73,0.63,0.002,36.03,2.11,10.0,0,1025.6,1.0
35.05951392,-85.11517949,12,343,10.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.8,33.24,0.78,0.0165,39.44,4.04,10.0,2,1024.2,1.0
35.05951392,-85.11517949,16,343,10.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.91,35.83,0.85,0.0215,39.93,4.24,10.0,1,1020.2,1.0
35.05951392,-85.11517949,20,343,10.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.92,36.06,0.86,0.0161,40.06,3.13,7.865,0,1019.5,1.0
35.05951392,-85.11517949,23,343,10.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.25,0.9,0.0707,39.92,4.81,7.713999999999999,0,1018.5,1.0
35.06375845,-85.10782774,0,344,5.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579755600,1,0.99,18.88,0.53,0.0,34.2,1.7,10.0,0,1025.8,1.0
35.06375845,-85.10782774,4,344,5.0,2.0,2.0,19.0,0,1,1,3.0,0,0,0,0,1579770000,1,0.75,20.01,0.57,0.0,33.46,2.6,10.0,0,1025.2,1.0
35.06375845,-85.10782774,8,344,5.0,2.0,2.0,19.0,0,1,2,3.0,0,0,0,0,1579784400,1,1.0,24.73,0.63,0.002,35.96,2.11,10.0,0,1025.6,1.0
35.06375845,-85.10782774,12,344,5.0,2.0,2.0,19.0,0,0,3,3.0,0,1,0,0,1579798800,1,0.8,33.19,0.78,0.0165,39.46,4.05,10.0,2,1024.2,1.0
35.06375845,-85.10782774,16,344,5.0,2.0,2.0,19.0,0,0,4,3.0,0,1,1,0,1579813200,1,0.91,35.77,0.85,0.0216,39.87,4.19,10.0,1,1020.2,1.0
35.06375845,-85.10782774,20,344,5.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579827600,1,0.92,36.01,0.85,0.0162,40.01,3.1,7.925,0,1019.5,1.0
35.06375845,-85.10782774,23,344,5.0,2.0,2.0,19.0,0,0,1,3.0,0,1,1,0,1579838400,1,0.98,37.2,0.9,0.0714,39.87,4.78,7.669,0,1018.6,1.0
