Accident,Latitude,Longitude,Hour,DayFrame,WeekDay,WeekEnd,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Probability,Prediction
,35.10819688,-85.30780164,8,2,,,485,11,12,1,7,4,,
,35.10819688,-85.30780164,12,3,,,485,11,12,1,7,4,,
,35.10819688,-85.30780164,16,4,,,485,11,12,1,7,4,,
,35.10819688,-85.30780164,20,1,,,485,11,12,1,7,4,,
,35.10819688,-85.30780164,23,1,,,485,11,12,1,7,4,,
,35.10557773,-85.30057839,0,1,,,486,12,12,0,7,15,,
,35.10557773,-85.30057839,4,1,,,486,12,12,0,7,15,,
,35.10557773,-85.30057839,8,2,,,486,12,12,0,7,15,,
,35.10557773,-85.30057839,12,3,,,486,12,12,0,7,15,,
,35.10557773,-85.30057839,16,4,,,486,12,12,0,7,15,,
,35.10557773,-85.30057839,20,1,,,486,12,12,0,7,15,,
,35.10557773,-85.30057839,23,1,,,486,12,12,0,7,15,,
,35.10295816,-85.29335561,0,1,,,487,13,12,0,7,14,,
,35.10295816,-85.29335561,4,1,,,487,13,12,0,7,14,,
,35.10295816,-85.29335561,8,2,,,487,13,12,0,7,14,,
,35.10295816,-85.29335561,12,3,,,487,13,12,0,7,14,,
,35.10295816,-85.29335561,16,4,,,487,13,12,0,7,14,,
,35.10295816,-85.29335561,20,1,,,487,13,12,0,7,14,,
,35.10295816,-85.29335561,23,1,,,487,13,12,0,7,14,,
,35.10033817,-85.28613331,0,1,,,488,14,12,0,7,11,,
,35.10033817,-85.28613331,4,1,,,488,14,12,0,7,11,,
,35.10033817,-85.28613331,8,2,,,488,14,12,0,7,11,,
,35.10033817,-85.28613331,12,3,,,488,14,12,0,7,11,,
,35.10033817,-85.28613331,16,4,,,488,14,12,0,7,11,,
,35.10033817,-85.28613331,20,1,,,488,14,12,0,7,11,,
,35.10033817,-85.28613331,23,1,,,488,14,12,0,7,11,,
,35.09771776,-85.27891149,0,1,,,489,15,12,0,7,14,,
,35.09771776,-85.27891149,4,1,,,489,15,12,0,7,14,,
,35.09771776,-85.27891149,8,2,,,489,15,12,0,7,14,,
,35.09771776,-85.27891149,12,3,,,489,15,12,0,7,14,,
,35.09771776,-85.27891149,16,4,,,489,15,12,0,7,14,,
,35.09771776,-85.27891149,20,1,,,489,15,12,0,7,14,,
,35.09771776,-85.27891149,23,1,,,489,15,12,0,7,14,,
,35.09509694,-85.27169015,0,1,,,490,16,12,0,7,6,,
,35.09509694,-85.27169015,4,1,,,490,16,12,0,7,6,,
,35.09509694,-85.27169015,8,2,,,490,16,12,0,7,6,,
,35.09509694,-85.27169015,12,3,,,490,16,12,0,7,6,,
,35.09509694,-85.27169015,16,4,,,490,16,12,0,7,6,,
,35.09509694,-85.27169015,20,1,,,490,16,12,0,7,6,,
,35.09509694,-85.27169015,23,1,,,490,16,12,0,7,6,,
,35.08985404,-85.2572489,0,1,,,492,18,12,0,5,4,,
,35.08985404,-85.2572489,4,1,,,492,18,12,0,5,4,,
,35.08985404,-85.2572489,8,2,,,492,18,12,0,5,4,,
,35.08985404,-85.2572489,12,3,,,492,18,12,0,5,4,,
,35.08985404,-85.2572489,16,4,,,492,18,12,0,5,4,,
,35.08985404,-85.2572489,20,1,,,492,18,12,0,5,4,,
,35.08985404,-85.2572489,23,1,,,492,18,12,0,5,4,,
,35.08723196,-85.25002899,0,1,,,493,19,12,0,5,2,,
,35.08723196,-85.25002899,4,1,,,493,19,12,0,5,2,,
,35.08723196,-85.25002899,8,2,,,493,19,12,0,5,2,,
,35.08723196,-85.25002899,12,3,,,493,19,12,0,5,2,,
,35.08723196,-85.25002899,16,4,,,493,19,12,0,5,2,,
,35.08723196,-85.25002899,20,1,,,493,19,12,0,5,2,,
,35.08723196,-85.25002899,23,1,,,493,19,12,0,5,2,,
,35.08460946,-85.24280956,0,1,,,494,20,12,0,7,2,,
,35.08460946,-85.24280956,4,1,,,494,20,12,0,7,2,,
,35.08460946,-85.24280956,8,2,,,494,20,12,0,7,2,,
,35.08460946,-85.24280956,12,3,,,494,20,12,0,7,2,,
,35.08460946,-85.24280956,16,4,,,494,20,12,0,7,2,,
,35.08460946,-85.24280956,20,1,,,494,20,12,0,7,2,,
,35.08460946,-85.24280956,23,1,,,494,20,12,0,7,2,,
,35.08198655,-85.2355906,0,1,,,495,21,12,0,7,7,,
,35.08198655,-85.2355906,4,1,,,495,21,12,0,7,7,,
,35.08198655,-85.2355906,8,2,,,495,21,12,0,7,7,,
,35.08198655,-85.2355906,12,3,,,495,21,12,0,7,7,,
,35.08198655,-85.2355906,16,4,,,495,21,12,0,7,7,,
,35.08198655,-85.2355906,20,1,,,495,21,12,0,7,7,,
,35.08198655,-85.2355906,23,1,,,495,21,12,0,7,7,,
,35.07936322,-85.22837213,0,1,,,496,22,12,0,7,11,,
,35.07936322,-85.22837213,4,1,,,496,22,12,0,7,11,,
,35.07936322,-85.22837213,8,2,,,496,22,12,0,7,11,,
,35.07936322,-85.22837213,12,3,,,496,22,12,0,7,11,,
,35.07936322,-85.22837213,16,4,,,496,22,12,0,7,11,,
,35.07936322,-85.22837213,20,1,,,496,22,12,0,7,11,,
,35.07936322,-85.22837213,23,1,,,496,22,12,0,7,11,,
,35.07673947,-85.22115413,0,1,,,497,23,12,0,7,7,,
,35.07673947,-85.22115413,4,1,,,497,23,12,0,7,7,,
,35.07673947,-85.22115413,8,2,,,497,23,12,0,7,7,,
,35.07673947,-85.22115413,12,3,,,497,23,12,0,7,7,,
,35.07673947,-85.22115413,16,4,,,497,23,12,0,7,7,,
,35.07673947,-85.22115413,20,1,,,497,23,12,0,7,7,,
,35.07673947,-85.22115413,23,1,,,497,23,12,0,7,7,,
,35.0741153,-85.2139366,0,1,,,498,24,12,0,7,9,,
,35.0741153,-85.2139366,4,1,,,498,24,12,0,7,9,,
,35.0741153,-85.2139366,8,2,,,498,24,12,0,7,9,,
,35.0741153,-85.2139366,12,3,,,498,24,12,0,7,9,,
,35.0741153,-85.2139366,16,4,,,498,24,12,0,7,9,,
,35.0741153,-85.2139366,20,1,,,498,24,12,0,7,9,,
,35.0741153,-85.2139366,23,1,,,498,24,12,0,7,9,,
,35.07149072,-85.20671956,0,1,,,499,25,12,0,7,8,,
,35.07149072,-85.20671956,4,1,,,499,25,12,0,7,8,,
,35.07149072,-85.20671956,8,2,,,499,25,12,0,7,8,,
,35.07149072,-85.20671956,12,3,,,499,25,12,0,7,8,,
,35.07149072,-85.20671956,16,4,,,499,25,12,0,7,8,,
,35.07149072,-85.20671956,20,1,,,499,25,12,0,7,8,,
,35.07149072,-85.20671956,23,1,,,499,25,12,0,7,8,,
,35.06886572,-85.19950299,0,1,,,500,26,12,1,2,4,,
,35.06886572,-85.19950299,4,1,,,500,26,12,1,2,4,,
,35.06886572,-85.19950299,8,2,,,500,26,12,1,2,4,,
,35.06886572,-85.19950299,12,3,,,500,26,12,1,2,4,,
,35.06886572,-85.19950299,16,4,,,500,26,12,1,2,4,,
,35.06886572,-85.19950299,20,1,,,500,26,12,1,2,4,,
,35.06886572,-85.19950299,23,1,,,500,26,12,1,2,4,,
,35.0662403,-85.1922869,0,1,,,501,27,12,1,2,4,,
,35.0662403,-85.1922869,4,1,,,501,27,12,1,2,4,,
,35.0662403,-85.1922869,8,2,,,501,27,12,1,2,4,,
,35.0662403,-85.1922869,12,3,,,501,27,12,1,2,4,,
,35.0662403,-85.1922869,16,4,,,501,27,12,1,2,4,,
,35.0662403,-85.1922869,20,1,,,501,27,12,1,2,4,,
,35.0662403,-85.1922869,23,1,,,501,27,12,1,2,4,,
,35.06361447,-85.18507129,0,1,,,502,28,12,0,2,1,,
,35.06361447,-85.18507129,4,1,,,502,28,12,0,2,1,,
,35.06361447,-85.18507129,8,2,,,502,28,12,0,2,1,,
,35.06361447,-85.18507129,12,3,,,502,28,12,0,2,1,,
,35.06361447,-85.18507129,16,4,,,502,28,12,0,2,1,,
,35.06361447,-85.18507129,20,1,,,502,28,12,0,2,1,,
,35.06361447,-85.18507129,23,1,,,502,28,12,0,2,1,,
,35.06098822,-85.17785616,0,1,,,503,29,12,0,7,6,,
,35.06098822,-85.17785616,4,1,,,503,29,12,0,7,6,,
,35.06098822,-85.17785616,8,2,,,503,29,12,0,7,6,,
,35.06098822,-85.17785616,12,3,,,503,29,12,0,7,6,,
,35.06098822,-85.17785616,16,4,,,503,29,12,0,7,6,,
,35.06098822,-85.17785616,20,1,,,503,29,12,0,7,6,,
,35.06098822,-85.17785616,23,1,,,503,29,12,0,7,6,,
,35.05836156,-85.17064151,0,1,,,504,30,12,0,7,4,,
,35.05836156,-85.17064151,4,1,,,504,30,12,0,7,4,,
,35.05836156,-85.17064151,8,2,,,504,30,12,0,7,4,,
,35.05836156,-85.17064151,12,3,,,504,30,12,0,7,4,,
,35.05836156,-85.17064151,16,4,,,504,30,12,0,7,4,,
,35.05836156,-85.17064151,20,1,,,504,30,12,0,7,4,,
,35.05836156,-85.17064151,23,1,,,504,30,12,0,7,4,,
,35.05573448,-85.16342733,0,1,,,505,31,12,0,7,4,,
,35.05573448,-85.16342733,4,1,,,505,31,12,0,7,4,,
,35.05573448,-85.16342733,8,2,,,505,31,12,0,7,4,,
,35.05573448,-85.16342733,12,3,,,505,31,12,0,7,4,,
,35.05573448,-85.16342733,16,4,,,505,31,12,0,7,4,,
,35.05573448,-85.16342733,20,1,,,505,31,12,0,7,4,,
,35.05573448,-85.16342733,23,1,,,505,31,12,0,7,4,,
,35.05310698,-85.15621363,0,1,,,506,32,12,0,7,13,,
,35.05310698,-85.15621363,4,1,,,506,32,12,0,7,13,,
,35.05310698,-85.15621363,8,2,,,506,32,12,0,7,13,,
,35.05310698,-85.15621363,12,3,,,506,32,12,0,7,13,,
,35.05310698,-85.15621363,16,4,,,506,32,12,0,7,13,,
,35.05310698,-85.15621363,20,1,,,506,32,12,0,7,13,,
,35.05310698,-85.15621363,23,1,,,506,32,12,0,7,13,,
,35.05047907,-85.14900041,0,1,,,507,33,12,1,7,7,,
,35.05047907,-85.14900041,4,1,,,507,33,12,1,7,7,,
,35.05047907,-85.14900041,8,2,,,507,33,12,1,7,7,,
,35.05047907,-85.14900041,12,3,,,507,33,12,1,7,7,,
,35.05047907,-85.14900041,16,4,,,507,33,12,1,7,7,,
,35.05047907,-85.14900041,20,1,,,507,33,12,1,7,7,,
,35.05047907,-85.14900041,23,1,,,507,33,12,1,7,7,,
,35.04785074,-85.14178767,0,1,,,508,34,12,1,7,8,,
,35.04785074,-85.14178767,4,1,,,508,34,12,1,7,8,,
,35.04785074,-85.14178767,8,2,,,508,34,12,1,7,8,,
,35.04785074,-85.14178767,12,3,,,508,34,12,1,7,8,,
,35.04785074,-85.14178767,16,4,,,508,34,12,1,7,8,,
,35.04785074,-85.14178767,20,1,,,508,34,12,1,7,8,,
,35.04785074,-85.14178767,23,1,,,508,34,12,1,7,8,,
,35.04522199,-85.13457541,0,1,,,509,35,12,0,7,12,,
,35.04522199,-85.13457541,4,1,,,509,35,12,0,7,12,,
,35.04522199,-85.13457541,8,2,,,509,35,12,0,7,12,,
,35.04522199,-85.13457541,12,3,,,509,35,12,0,7,12,,
,35.04522199,-85.13457541,16,4,,,509,35,12,0,7,12,,
,35.04522199,-85.13457541,20,1,,,509,35,12,0,7,12,,
,35.04522199,-85.13457541,23,1,,,509,35,12,0,7,12,,
,35.04259283,-85.12736362,0,1,,,510,36,12,0,7,17,,
,35.04259283,-85.12736362,4,1,,,510,36,12,0,7,17,,
,35.04259283,-85.12736362,8,2,,,510,36,12,0,7,17,,
,35.04259283,-85.12736362,12,3,,,510,36,12,0,7,17,,
,35.04259283,-85.12736362,16,4,,,510,36,12,0,7,17,,
,35.04259283,-85.12736362,20,1,,,510,36,12,0,7,17,,
,35.04259283,-85.12736362,23,1,,,510,36,12,0,7,17,,
,35.03996325,-85.12015232,0,1,,,511,37,12,0,7,12,,
,35.03996325,-85.12015232,4,1,,,511,37,12,0,7,12,,
,35.03996325,-85.12015232,8,2,,,511,37,12,0,7,12,,
,35.03996325,-85.12015232,12,3,,,511,37,12,0,7,12,,
,35.03996325,-85.12015232,16,4,,,511,37,12,0,7,12,,
,35.03996325,-85.12015232,20,1,,,511,37,12,0,7,12,,
,35.03996325,-85.12015232,23,1,,,511,37,12,0,7,12,,
,35.03733326,-85.11294149,0,1,,,512,38,12,0,7,13,,
,35.03733326,-85.11294149,4,1,,,512,38,12,0,7,13,,
,35.03733326,-85.11294149,8,2,,,512,38,12,0,7,13,,
,35.03733326,-85.11294149,12,3,,,512,38,12,0,7,13,,
,35.03733326,-85.11294149,16,4,,,512,38,12,0,7,13,,
,35.03733326,-85.11294149,20,1,,,512,38,12,0,7,13,,
,35.03733326,-85.11294149,23,1,,,512,38,12,0,7,13,,
,35.03470285,-85.10573114,0,1,,,513,39,12,0,7,14,,
,35.03470285,-85.10573114,4,1,,,513,39,12,0,7,14,,
,35.03470285,-85.10573114,8,2,,,513,39,12,0,7,14,,
,35.03470285,-85.10573114,12,3,,,513,39,12,0,7,14,,
,35.03470285,-85.10573114,16,4,,,513,39,12,0,7,14,,
,35.03470285,-85.10573114,20,1,,,513,39,12,0,7,14,,
,35.03470285,-85.10573114,23,1,,,513,39,12,0,7,14,,
,35.03207203,-85.09852127,0,1,,,514,40,12,0,7,17,,
,35.03207203,-85.09852127,4,1,,,514,40,12,0,7,17,,
,35.03207203,-85.09852127,8,2,,,514,40,12,0,7,17,,
,35.03207203,-85.09852127,12,3,,,514,40,12,0,7,17,,
,35.03207203,-85.09852127,16,4,,,514,40,12,0,7,17,,
,35.03207203,-85.09852127,20,1,,,514,40,12,0,7,17,,
,35.03207203,-85.09852127,23,1,,,514,40,12,0,7,17,,
,35.02944079,-85.09131188,0,1,,,515,41,12,0,7,16,,
,35.02944079,-85.09131188,4,1,,,515,41,12,0,7,16,,
,35.02944079,-85.09131188,8,2,,,515,41,12,0,7,16,,
,35.02944079,-85.09131188,12,3,,,515,41,12,0,7,16,,
,35.02944079,-85.09131188,16,4,,,515,41,12,0,7,16,,
,35.02944079,-85.09131188,20,1,,,515,41,12,0,7,16,,
,35.02944079,-85.09131188,23,1,,,515,41,12,0,7,16,,
,35.02680914,-85.08410296,0,1,,,516,42,12,0,7,9,,
,35.02680914,-85.08410296,4,1,,,516,42,12,0,7,9,,
,35.02680914,-85.08410296,8,2,,,516,42,12,0,7,9,,
,35.02680914,-85.08410296,12,3,,,516,42,12,0,7,9,,
,35.02680914,-85.08410296,16,4,,,516,42,12,0,7,9,,
,35.02680914,-85.08410296,20,1,,,516,42,12,0,7,9,,
,35.02680914,-85.08410296,23,1,,,516,42,12,0,7,9,,
,35.02417708,-85.07689453,0,1,,,517,43,12,0,7,7,,
,35.02417708,-85.07689453,4,1,,,517,43,12,0,7,7,,
,35.02417708,-85.07689453,8,2,,,517,43,12,0,7,7,,
,35.02417708,-85.07689453,12,3,,,517,43,12,0,7,7,,
,35.02417708,-85.07689453,16,4,,,517,43,12,0,7,7,,
,35.02417708,-85.07689453,20,1,,,517,43,12,0,7,7,,
,35.02417708,-85.07689453,23,1,,,517,43,12,0,7,7,,
,35.0215446,-85.06968658,0,1,,,518,44,12,0,7,5,,
,35.0215446,-85.06968658,4,1,,,518,44,12,0,7,5,,
,35.0215446,-85.06968658,8,2,,,518,44,12,0,7,5,,
,35.0215446,-85.06968658,12,3,,,518,44,12,0,7,5,,
,35.0215446,-85.06968658,16,4,,,518,44,12,0,7,5,,
,35.0215446,-85.06968658,20,1,,,518,44,12,0,7,5,,
,35.0215446,-85.06968658,23,1,,,518,44,12,0,7,5,,
,35.0189117,-85.0624791,0,1,,,519,45,12,0,0,4,,
,35.0189117,-85.0624791,4,1,,,519,45,12,0,0,4,,
,35.0189117,-85.0624791,8,2,,,519,45,12,0,0,4,,
,35.0189117,-85.0624791,12,3,,,519,45,12,0,0,4,,
,35.0189117,-85.0624791,16,4,,,519,45,12,0,0,4,,
,35.0189117,-85.0624791,20,1,,,519,45,12,0,0,4,,
,35.0189117,-85.0624791,23,1,,,519,45,12,0,0,4,,
,35.13245651,-85.35519335,0,1,,,523,4,11,0,7,1,,
,35.13245651,-85.35519335,4,1,,,523,4,11,0,7,1,,
,35.13245651,-85.35519335,8,2,,,523,4,11,0,7,1,,
,35.13245651,-85.35519335,12,3,,,523,4,11,0,7,1,,
,35.13245651,-85.35519335,16,4,,,523,4,11,0,7,1,,
,35.13245651,-85.35519335,20,1,,,523,4,11,0,7,1,,
,35.13245651,-85.35519335,23,1,,,523,4,11,0,7,1,,
,35.12984009,-85.34796635,0,1,,,524,5,11,0,7,10,,
,35.12984009,-85.34796635,4,1,,,524,5,11,0,7,10,,
,35.12984009,-85.34796635,8,2,,,524,5,11,0,7,10,,
,35.12984009,-85.34796635,12,3,,,524,5,11,0,7,10,,
,35.12984009,-85.34796635,16,4,,,524,5,11,0,7,10,,
,35.12984009,-85.34796635,20,1,,,524,5,11,0,7,10,,
,35.12984009,-85.34796635,23,1,,,524,5,11,0,7,10,,
,35.12722326,-85.34073983,0,1,,,525,6,11,0,7,11,,
,35.12722326,-85.34073983,4,1,,,525,6,11,0,7,11,,
,35.12722326,-85.34073983,8,2,,,525,6,11,0,7,11,,
,35.12722326,-85.34073983,12,3,,,525,6,11,0,7,11,,
,35.12722326,-85.34073983,16,4,,,525,6,11,0,7,11,,
,35.12722326,-85.34073983,20,1,,,525,6,11,0,7,11,,
,35.12722326,-85.34073983,23,1,,,525,6,11,0,7,11,,
,35.124606,-85.33351379,0,1,,,526,7,11,0,7,10,,
,35.124606,-85.33351379,4,1,,,526,7,11,0,7,10,,
,35.124606,-85.33351379,8,2,,,526,7,11,0,7,10,,
,35.124606,-85.33351379,12,3,,,526,7,11,0,7,10,,
,35.124606,-85.33351379,16,4,,,526,7,11,0,7,10,,
,35.124606,-85.33351379,20,1,,,526,7,11,0,7,10,,
,35.124606,-85.33351379,23,1,,,526,7,11,0,7,10,,
,35.12198833,-85.32628823,0,1,,,527,8,11,0,0,2,,
,35.12198833,-85.32628823,4,1,,,527,8,11,0,0,2,,
,35.12198833,-85.32628823,8,2,,,527,8,11,0,0,2,,
,35.12198833,-85.32628823,12,3,,,527,8,11,0,0,2,,
,35.12198833,-85.32628823,16,4,,,527,8,11,0,0,2,,
,35.12198833,-85.32628823,20,1,,,527,8,11,0,0,2,,
,35.12198833,-85.32628823,23,1,,,527,8,11,0,0,2,,
,35.11937023,-85.31906314,0,1,,,528,9,11,0,7,6,,
,35.11937023,-85.31906314,4,1,,,528,9,11,0,7,6,,
,35.11937023,-85.31906314,8,2,,,528,9,11,0,7,6,,
,35.11937023,-85.31906314,12,3,,,528,9,11,0,7,6,,
,35.11937023,-85.31906314,16,4,,,528,9,11,0,7,6,,
,35.11937023,-85.31906314,20,1,,,528,9,11,0,7,6,,
,35.11937023,-85.31906314,23,1,,,528,9,11,0,7,6,,
,35.11675172,-85.31183853,0,1,,,529,10,11,0,7,12,,
,35.11675172,-85.31183853,4,1,,,529,10,11,0,7,12,,
,35.11675172,-85.31183853,8,2,,,529,10,11,0,7,12,,
,35.11675172,-85.31183853,12,3,,,529,10,11,0,7,12,,
,35.11675172,-85.31183853,16,4,,,529,10,11,0,7,12,,
,35.11675172,-85.31183853,20,1,,,529,10,11,0,7,12,,
,35.11675172,-85.31183853,23,1,,,529,10,11,0,7,12,,
,35.11413279,-85.30461439,0,1,,,530,11,11,1,7,9,,
,35.11413279,-85.30461439,4,1,,,530,11,11,1,7,9,,
,35.11413279,-85.30461439,8,2,,,530,11,11,1,7,9,,
,35.11413279,-85.30461439,12,3,,,530,11,11,1,7,9,,
,35.11413279,-85.30461439,16,4,,,530,11,11,1,7,9,,
,35.11413279,-85.30461439,20,1,,,530,11,11,1,7,9,,
,35.11413279,-85.30461439,23,1,,,530,11,11,1,7,9,,
,35.11151344,-85.29739074,0,1,,,531,12,11,0,7,19,,
,35.11151344,-85.29739074,4,1,,,531,12,11,0,7,19,,
,35.11151344,-85.29739074,8,2,,,531,12,11,0,7,19,,
,35.11151344,-85.29739074,12,3,,,531,12,11,0,7,19,,
,35.11151344,-85.29739074,16,4,,,531,12,11,0,7,19,,
,35.11151344,-85.29739074,20,1,,,531,12,11,0,7,19,,
,35.11151344,-85.29739074,23,1,,,531,12,11,0,7,19,,
,35.10889367,-85.29016756,0,1,,,532,13,11,0,7,15,,
,35.10889367,-85.29016756,4,1,,,532,13,11,0,7,15,,
,35.10889367,-85.29016756,8,2,,,532,13,11,0,7,15,,
,35.10889367,-85.29016756,12,3,,,532,13,11,0,7,15,,
,35.10889367,-85.29016756,16,4,,,532,13,11,0,7,15,,
,35.10889367,-85.29016756,20,1,,,532,13,11,0,7,15,,
,35.10889367,-85.29016756,23,1,,,532,13,11,0,7,15,,
,35.10627348,-85.28294485,0,1,,,533,14,11,0,7,16,,
,35.10627348,-85.28294485,4,1,,,533,14,11,0,7,16,,
,35.10627348,-85.28294485,8,2,,,533,14,11,0,7,16,,
,35.10627348,-85.28294485,12,3,,,533,14,11,0,7,16,,
,35.10627348,-85.28294485,16,4,,,533,14,11,0,7,16,,
,35.10627348,-85.28294485,20,1,,,533,14,11,0,7,16,,
,35.10627348,-85.28294485,23,1,,,533,14,11,0,7,16,,
,35.10365287,-85.27572263,0,1,,,534,15,11,0,7,13,,
,35.10365287,-85.27572263,4,1,,,534,15,11,0,7,13,,
,35.10365287,-85.27572263,8,2,,,534,15,11,0,7,13,,
,35.10365287,-85.27572263,12,3,,,534,15,11,0,7,13,,
,35.10365287,-85.27572263,16,4,,,534,15,11,0,7,13,,
,35.10365287,-85.27572263,20,1,,,534,15,11,0,7,13,,
,35.10365287,-85.27572263,23,1,,,534,15,11,0,7,13,,
,35.10103184,-85.26850089,0,1,,,535,16,11,0,7,9,,
,35.10103184,-85.26850089,4,1,,,535,16,11,0,7,9,,
,35.10103184,-85.26850089,8,2,,,535,16,11,0,7,9,,
,35.10103184,-85.26850089,12,3,,,535,16,11,0,7,9,,
,35.10103184,-85.26850089,16,4,,,535,16,11,0,7,9,,
,35.10103184,-85.26850089,20,1,,,535,16,11,0,7,9,,
,35.10103184,-85.26850089,23,1,,,535,16,11,0,7,9,,
,35.09578854,-85.25405882,0,1,,,537,18,11,0,5,4,,
,35.09578854,-85.25405882,4,1,,,537,18,11,0,5,4,,
,35.09578854,-85.25405882,8,2,,,537,18,11,0,5,4,,
,35.09578854,-85.25405882,12,3,,,537,18,11,0,5,4,,
,35.09578854,-85.25405882,16,4,,,537,18,11,0,5,4,,
,35.09578854,-85.25405882,20,1,,,537,18,11,0,5,4,,
,35.09578854,-85.25405882,23,1,,,537,18,11,0,5,4,,
,35.09316626,-85.24683851,0,1,,,538,19,11,0,5,3,,
,35.09316626,-85.24683851,4,1,,,538,19,11,0,5,3,,
,35.09316626,-85.24683851,8,2,,,538,19,11,0,5,3,,
,35.09316626,-85.24683851,12,3,,,538,19,11,0,5,3,,
,35.09316626,-85.24683851,16,4,,,538,19,11,0,5,3,,
,35.09316626,-85.24683851,20,1,,,538,19,11,0,5,3,,
,35.09316626,-85.24683851,23,1,,,538,19,11,0,5,3,,
,35.09054356,-85.23961867,0,1,,,539,20,11,0,7,4,,
,35.09054356,-85.23961867,4,1,,,539,20,11,0,7,4,,
,35.09054356,-85.23961867,8,2,,,539,20,11,0,7,4,,
,35.09054356,-85.23961867,12,3,,,539,20,11,0,7,4,,
,35.09054356,-85.23961867,16,4,,,539,20,11,0,7,4,,
,35.09054356,-85.23961867,20,1,,,539,20,11,0,7,4,,
,35.09054356,-85.23961867,23,1,,,539,20,11,0,7,4,,
,35.08792045,-85.23239931,0,1,,,540,21,11,0,7,4,,
,35.08792045,-85.23239931,4,1,,,540,21,11,0,7,4,,
,35.08792045,-85.23239931,8,2,,,540,21,11,0,7,4,,
,35.08792045,-85.23239931,12,3,,,540,21,11,0,7,4,,
,35.08792045,-85.23239931,16,4,,,540,21,11,0,7,4,,
,35.08792045,-85.23239931,20,1,,,540,21,11,0,7,4,,
,35.08792045,-85.23239931,23,1,,,540,21,11,0,7,4,,
,35.08529692,-85.22518043,0,1,,,541,22,11,0,7,4,,
,35.08529692,-85.22518043,4,1,,,541,22,11,0,7,4,,
,35.08529692,-85.22518043,8,2,,,541,22,11,0,7,4,,
,35.08529692,-85.22518043,12,3,,,541,22,11,0,7,4,,
,35.08529692,-85.22518043,16,4,,,541,22,11,0,7,4,,
,35.08529692,-85.22518043,20,1,,,541,22,11,0,7,4,,
,35.08529692,-85.22518043,23,1,,,541,22,11,0,7,4,,
,35.08267297,-85.21796202,0,1,,,542,23,11,0,7,7,,
,35.08267297,-85.21796202,4,1,,,542,23,11,0,7,7,,
,35.08267297,-85.21796202,8,2,,,542,23,11,0,7,7,,
,35.08267297,-85.21796202,12,3,,,542,23,11,0,7,7,,
,35.08267297,-85.21796202,16,4,,,542,23,11,0,7,7,,
,35.08267297,-85.21796202,20,1,,,542,23,11,0,7,7,,
,35.08267297,-85.21796202,23,1,,,542,23,11,0,7,7,,
,35.08004861,-85.2107441,0,1,,,543,24,11,0,2,9,,
,35.08004861,-85.2107441,4,1,,,543,24,11,0,2,9,,
,35.08004861,-85.2107441,8,2,,,543,24,11,0,2,9,,
,35.08004861,-85.2107441,12,3,,,543,24,11,0,2,9,,
,35.08004861,-85.2107441,16,4,,,543,24,11,0,2,9,,
,35.08004861,-85.2107441,20,1,,,543,24,11,0,2,9,,
,35.08004861,-85.2107441,23,1,,,543,24,11,0,2,9,,
,35.07742382,-85.20352665,0,1,,,544,25,11,1,7,19,,
,35.07742382,-85.20352665,4,1,,,544,25,11,1,7,19,,
,35.07742382,-85.20352665,8,2,,,544,25,11,1,7,19,,
,35.07742382,-85.20352665,12,3,,,544,25,11,1,7,19,,
,35.07742382,-85.20352665,16,4,,,544,25,11,1,7,19,,
,35.07742382,-85.20352665,20,1,,,544,25,11,1,7,19,,
,35.07742382,-85.20352665,23,1,,,544,25,11,1,7,19,,
,35.07479862,-85.19630968,0,1,,,545,26,11,1,7,11,,
,35.07479862,-85.19630968,4,1,,,545,26,11,1,7,11,,
,35.07479862,-85.19630968,8,2,,,545,26,11,1,7,11,,
,35.07479862,-85.19630968,12,3,,,545,26,11,1,7,11,,
,35.07479862,-85.19630968,16,4,,,545,26,11,1,7,11,,
,35.07479862,-85.19630968,20,1,,,545,26,11,1,7,11,,
,35.07479862,-85.19630968,23,1,,,545,26,11,1,7,11,,
,35.07217301,-85.18909319,0,1,,,546,27,11,0,5,8,,
,35.07217301,-85.18909319,4,1,,,546,27,11,0,5,8,,
,35.07217301,-85.18909319,8,2,,,546,27,11,0,5,8,,
,35.07217301,-85.18909319,12,3,,,546,27,11,0,5,8,,
,35.07217301,-85.18909319,16,4,,,546,27,11,0,5,8,,
,35.07217301,-85.18909319,20,1,,,546,27,11,0,5,8,,
,35.07217301,-85.18909319,23,1,,,546,27,11,0,5,8,,
,35.06954698,-85.18187718,0,1,,,547,28,11,0,5,4,,
,35.06954698,-85.18187718,4,1,,,547,28,11,0,5,4,,
,35.06954698,-85.18187718,8,2,,,547,28,11,0,5,4,,
,35.06954698,-85.18187718,12,3,,,547,28,11,0,5,4,,
,35.06954698,-85.18187718,16,4,,,547,28,11,0,5,4,,
,35.06954698,-85.18187718,20,1,,,547,28,11,0,5,4,,
,35.06954698,-85.18187718,23,1,,,547,28,11,0,5,4,,
,35.06692053,-85.17466164,0,1,,,548,29,11,0,7,8,,
,35.06692053,-85.17466164,4,1,,,548,29,11,0,7,8,,
,35.06692053,-85.17466164,8,2,,,548,29,11,0,7,8,,
,35.06692053,-85.17466164,12,3,,,548,29,11,0,7,8,,
,35.06692053,-85.17466164,16,4,,,548,29,11,0,7,8,,
