,BLM,ELM,Route
1745,0.0,0.127,330B557001
1746,0.0,0.22,330B558001
1747,0.0,0.385,330B559001
1748,0.19,0.19,330B560001
1749,0.0,0.193,330B561001
1750,0.0,0.179,330B562001
1751,0.0,0.19899999999999998,330B563001
1752,0.0,0.946,330B564001
1753,0.0,0.061,330B565001
1754,0.0,0.256,330B566001
1755,0.0,0.247,330B567001
1756,0.0,0.379,330B568001
1757,0.0,0.25,330B569001
1758,0.0,0.46799999999999997,330B570001
1759,0.0,0.619,330B571001
1760,0.0,0.301,330B572001
1761,0.0,0.302,330B573001
1762,0.0,0.051,330B574001
1763,0.0,0.149,330B575001
1764,0.0,0.033,330B576001
1765,0.0,0.809,330B577001
1766,0.0,0.11699999999999999,330B578001
1767,0.0,0.071,330B579001
1768,0.0,0.122,330B581001
1769,0.0,0.252,330B582001
1770,0.0,0.168,330B583001
1771,0.0,0.147,330B584001
1772,0.0,0.0,330B585001
1773,0.0,0.126,330B586001
1774,0.0,0.168,330B587001
1775,0.0,0.092,330B588001
1776,0.0,0.099,330B589001
1777,0.0,0.0,330B590001
1778,0.0,0.0,330B591001
1779,0.0,0.205,330B592001
1780,0.0,0.051,330B593001
1781,0.0,0.0,330B594001
1782,0.0,0.073,330B595001
1783,0.0,0.961,330B597001
1784,0.0,0.565,330B598001
1785,0.0,0.0,330B599001
1786,0.0,0.258,330B600001
1787,0.0,0.249,330B601001
1788,0.0,0.0,330B602001
1789,0.0,0.057,330B603001
1790,0.0,0.066,330B604001
1791,0.0,0.055,330B605001
1792,0.0,0.06,330B606001
1793,0.0,0.067,330B607001
1794,0.222,0.222,330B608001
1795,0.0,0.071,330B609001
1796,0.0,0.071,330B610001
1797,0.0,0.326,330B611001
1798,0.0,0.342,330B612001
1799,0.0,0.507,330B613001
1800,0.0,0.177,330B614001
1801,0.0,0.591,330B615001
1802,0.0,0.11199999999999999,330B616001
1803,0.0,0.262,330B617001
1804,0.0,0.327,330B618001
1805,0.0,0.221,330B619001
1806,0.0,1.311,330B620001
1807,0.53,0.722,330B621001
1808,0.0,0.045,330B622001
1809,0.0,0.13,330B623001
1810,0.0,0.327,330B624001
1811,0.0,0.188,330B625001
1812,0.0,0.301,330B626001
1813,0.0,1.235,330B627001
1814,0.0,0.188,330B628001
1815,0.0,0.156,330B629001
1816,0.0,0.0,330B630001
1817,0.0,0.522,330B631001
1818,0.0,0.105,330B632001
1819,0.0,0.0,330B633001
1820,0.0,0.94,330B634001
1821,0.0,0.0,330B635001
1822,0.0,0.7759999999999999,330B636001
1823,0.0,0.16399999999999998,330B637001
1824,0.0,0.5489999999999999,330B638001
1825,0.0,0.05,330B639001
1826,0.0,0.1,330B640001
1827,0.0,0.247,330B641001
1828,0.0,0.33299999999999996,330B642001
1829,0.0,0.0,330B643001
1830,0.22399999999999998,0.22399999999999998,330B644001
1831,0.0,0.506,330B645001
1832,0.0,0.414,330B646001
1833,0.0,0.244,330B647001
1834,0.0,0.22699999999999998,330B648001
1835,0.0,0.0,330B649001
1836,0.0,0.0,330B650001
1837,0.0,0.28,330B651001
1838,0.0,0.106,330B652001
1839,0.0,0.0,330B653001
1840,0.0,0.26,330B654001
1841,0.0,0.121,330B655001
1842,0.0,0.445,330B656001
1843,0.0,0.09,330B657001
1844,0.0,0.0,330B659001
1845,0.0,0.08199999999999999,330B660001
1846,0.0,0.445,330B662001
1847,0.13,0.78,330B663001
1848,0.0,0.185,330B664001
1849,0.0,0.253,330B665001
1850,0.0,0.168,330B666001
1851,0.0,0.233,330B667001
1852,0.0,0.11199999999999999,330B668001
1853,0.0,0.23,330B669001
1854,0.0,0.409,330B670001
1855,0.0,0.375,330B671001
1856,0.0,0.0,330B672001
1857,0.0,0.0,330B673001
1858,0.0,0.226,330B674001
1859,0.0,0.062,330B675001
1860,0.0,0.034,330B676001
1861,0.0,0.05,330B677001
1862,0.0,0.172,330B679001
1863,0.0,0.0,330B680001
1864,0.0,0.0,330B681001
1865,0.0,0.034,330B682001
1866,0.0,0.034,330B683001
1867,0.0,0.258,330B684001
1868,0.0,0.17,330B685001
1869,0.0,0.363,330B686001
1870,0.0,0.332,330B687001
1871,0.0,0.359,330B688001
1872,0.0,0.289,330B689001
1873,0.0,0.221,330B690001
1874,0.0,0.188,330B691001
1875,0.0,0.02,330B692001
1876,0.0,0.076,330B693001
1877,0.0,0.276,330B694001
1878,0.0,0.262,330B695001
1879,0.0,0.105,330B696001
1880,0.0,0.259,330B697001
1881,0.0,0.136,330B698001
1882,0.0,0.358,330B699001
1883,0.0,0.114,330B700001
1884,0.0,0.0,330B701001
1885,0.0,0.0,330B702001
1886,0.0,0.0,330B703001
1887,0.0,0.048,330B704001
1888,0.0,0.125,330B705001
1889,0.0,0.0,330B706001
1890,0.0,0.354,330B707001
1891,0.0,0.128,330B708001
1892,0.0,0.102,330B709001
1893,0.0,0.179,330B710001
1894,0.0,0.0,330B711001
1895,0.0,0.106,330B712001
1896,0.0,0.16,330B713001
1897,0.0,0.05,330B714001
1898,0.259,0.61,330B715001
1899,0.0,0.7959999999999999,330B716001
1900,0.0,0.19,330B717001
1901,0.0,0.301,330B718001
1902,0.0,0.425,330B719001
1903,0.0,0.298,330B720001
1904,0.0,0.294,330B721001
1905,0.0,0.466,330B722001
1906,0.0,0.512,330B723001
1907,0.0,0.46299999999999997,330B724001
1908,0.0,0.22899999999999998,330B725001
1909,0.0,0.162,330B726001
1910,0.0,0.574,330B727001
1911,0.0,0.11599999999999999,330B728001
1912,0.0,0.0,330B729001
1913,0.0,0.35,330B730001
1914,0.12,0.552,330B731001
1915,0.0,0.067,330B732001
1916,0.0,0.151,330B733001
1917,0.0,0.04,330B734001
1918,0.0,0.20199999999999999,330B735001
1919,0.0,0.32299999999999995,330B736001
1920,0.0,0.1,330B737001
1921,0.0,0.158,330B738001
1922,0.0,0.9259999999999999,330B740001
1923,0.0,0.09,330B741001
1924,0.0,0.0,330B742001
1925,0.0,0.198,330B743001
1926,0.0,0.10400000000000001,330B744001
1927,0.0,0.23399999999999999,330B745001
1928,0.0,0.0,330B746001
1929,0.0,0.172,330B747001
1930,0.0,0.045,330B748001
1931,0.0,0.047,330B749001
1932,0.0,0.11699999999999999,330B750001
1933,0.0,0.84,330B751001
1934,0.0,0.11199999999999999,330B752001
1935,0.0,0.115,330B753001
1936,0.0,0.589,330B754001
1937,0.0,0.326,330B755001
1938,0.0,0.361,330B756001
1939,0.0,0.153,330B757001
1940,0.0,0.154,330B758001
1941,0.0,0.177,330B759001
1942,0.0,0.185,330B760001
1943,0.0,0.066,330B761001
1944,0.0,0.068,330B762001
1945,0.0,0.242,330B763001
1946,0.0,0.0,330B764001
1947,0.0,0.068,330B765001
1948,0.0,0.222,330B766001
1949,0.0,0.46,330B767001
1950,0.0,0.0,330B768001
1951,0.0,0.0,330B769001
1952,0.0,0.191,330B770001
1953,0.0,0.15,330B771001
1954,0.0,0.11199999999999999,330B772001
1955,0.0,0.0,330B773001
1956,0.0,0.1,330B774001
1957,0.0,0.191,330B775001
1958,0.0,0.129,330B776001
1959,0.0,0.0,330B777001
1960,0.0,0.138,330B778001
1961,0.0,0.12,330B779001
1962,0.0,0.193,330B780001
1963,0.0,1.115,330B781001
1964,0.235,0.235,330B782001
1965,0.0,0.0,330B783001
1966,0.21100000000000002,0.348,330B784001
1967,0.0,0.145,330B785001
1968,0.0,0.0,330B786001
1969,0.0,0.075,330B787001
1970,0.0,0.099,330B788001
1971,0.0,0.0,330B789001
1972,0.0,0.11,330B790001
1973,0.0,0.574,330B791001
1974,0.0,0.365,330B792001
1975,0.0,0.37,330B793001
1976,0.0,0.163,330B794001
1977,0.0,0.25,330B795001
1978,0.0,0.155,330B796001
1979,0.0,0.102,330B797001
1980,0.0,0.325,330B798001
1981,0.0,0.335,330B799001
1982,0.0,0.192,330B800001
1983,0.0,0.0,330B801001
1984,0.0,0.15,330B802001
1985,0.0,0.353,330B803001
1986,0.0,0.126,330B804001
1987,0.0,0.305,330B805001
1988,0.0,0.314,330B806001
1989,0.0,0.251,330B807001
1990,0.0,0.0,330B808001
1991,0.0,0.218,330B809001
1992,0.0,0.375,330B810001
1993,0.0,0.042,330B811001
1994,0.0,0.165,330B812001
1995,0.0,0.055999999999999994,330B813001
1996,0.0,0.0,330B814001
1997,0.0,0.38799999999999996,330B815001
1998,0.0,0.408,330B816001
1999,0.0,0.129,330B817001
2000,0.0,0.0,330B818001
2001,0.0,0.122,330B819001
2002,0.0,0.331,330B820001
2003,0.0,0.466,330B821001
2004,0.0,0.257,330B822001
2005,0.275,0.275,330B823001
2006,0.0,0.11199999999999999,330B824001
2007,0.0,0.261,330B825001
2008,0.0,1.3869999999999998,330B826001
2009,0.0,0.22399999999999998,330B827001
2010,0.74,1.652,330B828001
2011,0.0,0.33,330B829001
2012,0.0,0.345,330B830001
2013,0.0,0.201,330B831001
2014,0.0,0.823,330B832001
2015,0.0,0.0,330B833001
2016,0.0,0.0,330B834001
2017,0.0,0.268,330B835001
2018,0.0,0.204,330B836001
2019,0.0,0.057999999999999996,330B837001
2020,0.0,0.161,330B838001
2021,0.0,0.085,330B839001
2022,0.0,0.33,330B840001
2023,0.0,0.26,330B841001
2024,0.0,0.0,330B842001
2025,0.0,0.15,330B843001
2026,0.0,1.245,330B844001
2027,0.0,0.132,330B845001
2028,0.0,0.182,330B846001
2029,0.0,0.59,330B847001
2030,0.0,0.634,330B848001
2031,0.0,0.13699999999999998,330B849001
2032,0.0,0.0,330B850001
2033,0.27399999999999997,0.27399999999999997,330B851001
2034,0.0,0.06,330B852001
2035,0.0,0.516,330B854001
2036,0.0,0.259,330B855001
2037,0.0,0.0,330B856001
2038,0.0,0.322,330B857001
2039,0.0,0.0,330B858001
2040,0.0,0.11,330B859001
2041,0.0,0.064,330B860001
2042,0.0,0.126,330B861001
2043,0.0,0.0,330B862001
2044,0.0,0.141,330B863001
2045,0.0,0.19399999999999998,330B864001
2046,0.0,0.182,330B865001
2047,0.0,0.22399999999999998,330B866001
2048,0.0,1.197,330B867001
2049,0.0,0.278,330B868001
2050,0.0,0.16399999999999998,330B869001
2051,0.0,0.306,330B870001
2052,0.0,0.311,330B871001
2053,0.0,0.183,330B872001
2054,0.0,0.0,330B873001
2055,0.0,0.139,330B874001
2056,0.0,0.0,330B875001
2057,0.0,0.021,330B876001
2058,0.0,0.353,330B877001
2059,0.0,0.0,330B878001
2060,0.0,0.0,330B879001
2061,0.0,0.015,330B880001
2062,0.132,0.132,330B881001
2063,0.0,0.126,330B882001
2064,0.0,0.051,330B883001
2065,0.0,0.066,330B884001
2066,0.0,0.0,330B885001
2067,0.016,0.016,330B886001
2068,0.0,0.23199999999999998,330B887001
2069,0.0,0.019,330B888001
2070,0.0,0.456,330B889001
2071,0.0,0.146,330B890001
2072,0.0,0.518,330B891001
2073,0.0,0.0,330B892001
2074,0.0,0.031,330B893001
2075,0.0,0.223,330B894001
2076,0.0,0.0,330B895001
2077,0.0,0.273,330B896001
2078,0.0,0.065,330B897001
2079,0.0,0.182,330B898001
2080,0.0,0.644,330B899001
2081,0.0,0.0,330B900001
2082,0.0,0.11599999999999999,330B901001
2083,0.0,0.0,330B902001
2084,0.0,0.0,330B903001
2085,0.0,0.067,330B904001
2086,0.0,0.19899999999999998,330B905001
2087,0.0,0.273,330B906001
2088,0.0,0.073,330B907001
2089,0.0,0.268,330B908001
2090,0.0,0.0,330B909001
2091,0.0,0.306,330B910001
2092,0.0,0.166,330B911001
2093,0.0,0.209,330B912001
2094,0.0,0.627,330B913001
2095,0.0,0.027999999999999997,330B914001
2096,0.0,0.025,330B915001
2097,0.0,0.0,330B916001
2098,0.109,0.109,330B917001
2099,0.0,0.22,330B918001
2100,0.0,0.579,330B919001
2101,0.0,0.16399999999999998,330B920001
2102,0.0,0.099,330B921001
2103,0.0,0.045,330B922001
2104,0.0,0.511,330B923001
2105,0.0,0.523,330B924001
2106,0.0,0.285,330B925001
2107,0.0,0.209,330B926001
2108,0.0,0.5379999999999999,330B927001
2109,0.0,0.428,330B928001
2110,0.0,0.0,330B930001
2111,0.0,0.0,330B931001
2112,0.0,0.064,330B932001
2113,0.0,0.139,330B933001
2114,0.0,0.204,330B934001
2115,0.0,0.284,330B935001
2116,0.0,0.128,330B936001
2117,0.0,0.212,330B937001
2118,0.0,0.147,330B938001
2119,0.0,0.064,330B939001
2120,0.0,0.498,330B940001
2121,0.0,0.106,330B941001
2122,0.0,0.0,330B942001
2123,0.0,0.327,330B943001
2124,0.0,0.205,330B944001
2125,0.0,0.012,330B945001
2126,0.0,0.349,330B946001
2127,0.0,0.213,330B947001
2128,0.0,0.062,330B948001
2129,0.0,0.759,330B949001
2130,0.0,0.132,330B950001
2131,0.0,0.13,330B951001
2132,0.0,0.154,330B952001
2133,0.0,0.26,330B953001
2134,0.0,0.062,330B954001
2135,0.0,0.165,330B955001
2136,0.0,0.075,330B956001
2137,0.0,0.348,330B957001
2138,0.0,0.113,330B958001
2139,0.0,0.13,330B959001
2140,0.0,0.33899999999999997,330B960001
2141,0.0,0.115,330B961001
2142,0.0,0.601,330B962001
2143,0.0,0.221,330B963001
2144,0.0,0.154,330B964001
2145,0.0,0.087,330B965001
2146,0.0,0.298,330B966001
2147,0.0,0.0,330B967001
2148,0.0,0.0,330B968001
2149,0.0,0.243,330B969001
2150,0.0,0.107,330B970001
2151,0.0,0.212,330B971001
2152,0.0,0.33299999999999996,330B972001
2153,0.0,0.175,330B973001
2154,0.0,0.349,330B974001
2155,0.0,0.389,330B975001
2156,0.0,0.392,330B977001
2157,0.0,0.4,330B978001
2158,0.0,0.374,330B979001
2159,0.0,0.105,330B980001
2160,0.0,0.10099999999999999,330B981001
2161,0.0,0.441,330B982001
2162,0.0,0.17,330B983001
2163,0.0,0.113,330B984001
2164,0.0,0.11,330B985001
2165,0.0,0.45399999999999996,330B986001
2166,0.0,0.386,330B987001
2167,0.0,0.225,330B988001
2168,0.0,0.138,330B989001
2169,0.0,0.251,330B990001
2170,0.0,0.046,330B991001
2171,0.0,0.099,330B992001
2172,0.0,0.298,330B993001
2173,0.0,0.345,330B994001
2174,0.0,0.205,330B995001
2175,0.0,0.0,330B996001
2176,0.0,0.462,330B997001
2177,0.0,0.327,330B998001
2178,0.0,0.198,330B999001
2179,0.0,0.146,330C001001
2180,0.0,0.282,330C002001
2181,0.0,0.32,330C003001
2182,0.0,0.331,330C004001
2183,0.0,0.075,330C005001
2184,0.0,0.099,330C006001
2185,0.0,0.133,330C007001
2186,0.0,0.134,330C008001
2187,0.0,0.099,330C009001
2188,0.0,0.0,330C010001
2189,0.0,0.354,330C011001
2190,0.0,0.155,330C012001
2191,0.0,0.326,330C013001
2192,0.0,0.075,330C014001
2193,0.0,0.139,330C015001
2194,0.0,0.076,330C016001
2195,0.069,0.069,330C017001
2196,0.0,0.102,330C018001
2197,0.0,1.022,330C019001
2198,0.0,0.133,330C020001
2199,0.0,0.225,330C021001
2200,0.0,1.476,330C022001
2201,0.0,0.161,330C023001
2202,0.0,0.294,330C024001
2203,0.0,0.0,330C025001
2204,0.0,0.165,330C026001
2205,0.0,0.069,330C027001
2206,0.0,0.935,330C028001
2207,0.0,0.134,330C029001
2208,0.0,0.287,330C030001
2209,1.46,2.693,330C031001
2210,0.0,0.149,330C032001
2211,0.0,0.065,330C033001
2212,0.0,0.111,330C034001
2213,0.0,0.177,330C035001
2214,0.0,0.122,330C036001
2215,0.0,0.086,330C036002
2216,0.0,1.837,330C037001
2217,0.0,1.206,330C038001
2218,0.0,0.35,330C039001
2219,0.0,0.483,330C040001
2220,0.0,0.182,330C041001
2221,0.0,0.45,330C042001
2222,0.0,0.165,330C043001
2223,0.0,0.122,330C044001
2224,0.0,0.157,330C045001
2225,0.0,0.223,330C046001
2226,0.0,0.325,330C047001
2227,0.0,0.317,330C048001
2228,0.0,0.693,330C049001
2229,0.0,0.134,330C050001
2230,0.0,2.282,330C051001
2231,0.0,0.46799999999999997,330C052001
2232,0.0,0.215,330C053001
2233,0.0,0.138,330C054001
2234,0.0,0.11,330C055001
2235,0.0,0.075,330C056001
2236,0.0,0.124,330C057001
2237,0.0,0.282,330C058001
2238,0.0,0.154,330C059001
2239,0.276,0.276,330C060001
2240,0.0,0.174,330C061001
2241,0.0,0.466,330C062001
2242,0.0,0.26899999999999996,330C063001
2243,0.0,0.0,330C064001
2244,0.0,0.318,330C065001
2245,0.0,0.102,330C066001
2246,0.0,0.16,330C067001
2247,0.0,0.604,330C068001
2248,0.0,0.213,330C069001
2249,0.0,0.15,330C070001
2250,0.0,0.22899999999999998,330C071001
2251,0.0,0.145,330C072001
2252,0.0,0.255,330C073001
2253,0.0,0.086,330C074001
2254,0.0,0.115,330C075001
2255,0.0,0.067,330C076001
2256,0.0,0.0,330C077001
2257,0.0,0.0,330C078001
2258,0.0,0.099,330C079001
2259,0.0,0.529,330C080001
2260,0.0,0.21899999999999997,330C081001
2261,0.0,0.27399999999999997,330C082001
2262,0.0,0.16,330C083001
2263,0.0,0.0,330C084001
2264,0.0,5.968999999999999,330C085001
2265,0.0,0.10099999999999999,330C086001
2266,0.0,0.10099999999999999,330C087001
2267,0.0,0.309,330C088001
2268,0.0,0.0,330C089001
2269,0.0,0.157,330C090001
2270,0.0,0.386,330C091001
2271,0.0,0.153,330C092001
2272,0.0,0.152,330C093001
2273,0.162,0.7859999999999999,330C094001
2274,0.0,0.0,330C095001
2275,0.0,0.135,330C096001
2276,0.24100000000000002,0.24100000000000002,330C097001
2277,0.0,0.102,330C098001
2278,0.0,0.0,330C099001
2279,0.0,0.275,330C100001
2280,0.0,0.023,330C102001
2281,0.0,0.302,330C103001
2282,0.0,0.237,330C104001
2283,0.0,0.147,330C105001
2284,0.0,0.19399999999999998,330C106001
2285,0.0,0.0,330C107001
2286,0.0,0.122,330C108001
2287,0.0,0.134,330C109001
2288,0.0,0.0,330C110001
2289,0.0,0.14,330C111001
2290,0.0,3.563,330C112001
2291,0.0,0.135,330C113001
2292,0.0,0.305,330C114001
2293,0.0,0.32,330C115001
2294,0.057,0.057,330C116001
2295,0.0,0.0,330C117001
2296,0.153,0.153,330C118001
2297,0.0,0.159,330C119001
2298,0.0,0.268,330C120001
2299,0.0,0.08199999999999999,330C121001
2300,0.0,0.021,330C122001
2301,0.0,0.121,330C123001
2302,0.102,0.102,330C124001
2303,0.0,0.081,330C125001
2304,0.0,0.177,330C126001
2305,0.0,0.154,330C127001
2306,0.0,0.255,330C128001
2307,0.0,0.10099999999999999,330C129001
2308,0.0,0.066,330C131001
2309,0.0,0.05,330C132001
2310,0.0,0.084,330C133001
2311,0.0,0.261,330C134001
2312,0.0,0.08,330C135001
2313,0.0,0.15,330C136001
2314,0.0,0.085,330C137001
2315,0.0,0.0,330C138001
2316,0.0,0.633,330C139001
2317,0.0,0.033,330C140001
2318,0.0,0.098,330C141001
2319,0.0,0.099,330C142001
2320,0.0,0.196,330C143001
2321,0.0,0.33799999999999997,330C144001
2322,0.0,0.128,330C145001
2323,0.0,0.057999999999999996,330C146001
2324,0.055,0.055,330C147001
2325,0.0,0.11599999999999999,330C148001
2326,0.0,0.064,330C149001
2327,0.0,0.317,330C150001
2328,0.0,0.0,330C151001
2329,0.0,0.122,330C152001
2330,0.0,0.319,330C153001
2331,0.0,0.121,330C154001
2332,0.0,0.16699999999999998,330C155001
2333,0.0,0.239,330C156001
2334,0.0,0.175,330C157001
2335,0.0,0.192,330C158001
2336,0.0,0.295,330C159001
2337,0.0,0.071,330C160001
2338,0.0,0.11699999999999999,330C161001
2339,0.0,0.033,330C162001
2340,0.0,0.03,330C163001
2341,0.0,0.025,330C164001
2342,0.0,0.203,330C165001
2343,0.0,0.235,330C166001
2344,0.0,0.114,330C167001
2345,0.0,0.122,330C168001
2346,0.0,0.048,330C169001
2347,0.0,0.0,330C170001
2348,0.0,0.16699999999999998,330C171001
2349,0.0,0.13699999999999998,330C173001
2350,0.0,0.7709999999999999,330C174001
2351,0.0,0.057,330C175001
2352,0.0,1.867,330C176001
2353,0.0,0.244,330C177001
2354,0.0,1.4069999999999998,330C178001
2355,0.0,0.45799999999999996,330C179001
2356,0.0,0.81,330C180001
2357,1.2109999999999999,1.2109999999999999,330C181001
2358,0.0,0.315,330C182001
2359,0.0,0.085,330C183001
2360,0.0,0.509,330C184001
2361,0.0,0.16899999999999998,330C185001
2362,0.5870000000000001,0.5870000000000001,330C186001
2363,0.0,0.0,330C187001
2364,0.0,0.435,330C188001
2365,0.0,0.355,330C189001
2366,0.0,1.22,330C190001
2367,0.0,0.27899999999999997,330C191001
2368,0.0,2.242,330C192001
2369,0.0,0.065,330C193001
2370,0.0,0.086,330C195001
2371,0.0,0.266,330C196001
2372,0.0,0.191,330C198001
2373,0.0,0.065,330C199001
2374,0.0,0.214,330C200001
2375,0.0,0.09699999999999999,330C201001
2376,0.0,0.086,330C202001
2377,0.0,0.0,330C203001
2378,0.0,0.078,330C204001
2379,0.0,0.34,330C205001
2380,0.0,0.18,330C206001
2381,0.0,0.098,330C207001
2382,0.0,0.425,330C208001
2383,0.0,0.0,330C209001
2384,0.0,0.293,330C210001
2385,0.0,0.428,330C211001
2386,0.0,0.0,330C212001
2387,0.0,0.23399999999999999,330C213001
2388,0.0,0.106,330C215001
2389,0.0,0.22699999999999998,330C216001
2390,0.0,0.045,330C217001
2391,0.0,0.0,330C218001
2392,0.0,0.086,330C219001
2393,0.0,0.325,330C220001
2394,0.0,0.327,330C221001
2395,0.0,0.235,330C222001
2396,0.0,0.435,330C223001
2397,0.0,0.172,330C224001
2398,0.0,0.161,330C225001
2399,0.0,0.073,330C226001
2400,0.0,0.0,330C227001
2401,0.0,0.39399999999999996,330C228001
2402,0.0,0.106,330C229001
2403,0.0,0.0,330C230001
2404,0.0,0.08199999999999999,330C231001
2405,0.0,0.08,330C232001
2406,0.0,0.24,330C233001
2407,0.0,0.075,330C234001
2408,0.0,0.069,330C235001
2409,0.0,0.22399999999999998,330C236001
2410,0.0,0.077,330C237001
2411,0.0,0.0,330C238001
2412,0.0,0.353,330C239001
2413,0.0,0.191,330C240001
2414,0.0,0.446,330C241001
2415,0.0,0.0,330C242001
2416,0.0,0.19699999999999998,330C243001
2417,0.0,0.19699999999999998,330C244001
2418,0.0,0.359,330C245001
2419,0.0,0.134,330C246001
2420,0.0,0.24,330C247001
2421,0.0,0.124,330C248001
2422,0.0,0.147,330C249001
2423,0.0,0.369,330C250001
2424,0.0,0.122,330C251001
2425,0.0,0.142,330C252001
2426,0.0,0.156,330C253001
2427,0.0,0.055999999999999994,330C254001
2428,0.0,0.317,330C255001
2429,0.0,0.065,330C256001
2430,0.0,0.261,330C257001
2431,0.0,0.6659999999999999,330C258001
2432,0.0,0.078,330C259001
2433,0.0,0.061,330C260001
2434,0.0,0.405,330C261001
2435,0.0,0.0,330C262001
2436,0.0,0.0,330C263001
2437,0.0,0.239,330C264001
2438,0.0,0.151,330C265001
2439,0.0,0.0,330C266001
2440,0.0,0.1,330C267001
2441,0.0,0.085,330C268001
2442,0.0,0.0,330C269001
2443,0.0,0.23,330C270001
2444,0.0,0.243,330C271001
2445,0.0,0.0,330C272001
2446,0.0,0.094,330C273001
2447,0.0,0.121,330C274001
2448,0.0,0.129,330C275001
2449,0.0,0.177,330C276001
2450,0.0,0.22399999999999998,330C277001
2451,0.0,0.0,330C278001
2452,0.0,0.0,330C279001
2453,0.0,0.03,330C280001
2454,0.055999999999999994,0.055999999999999994,330C281001
2455,0.0,0.09699999999999999,330C282001
2456,0.0,0.162,330C283001
2457,0.0,0.046,330C285001
2458,0.0,0.0,330C286001
2459,0.0,0.301,330C287001
2460,0.0,0.055,330C288001
2461,0.0,0.204,330C289001
2462,0.0,0.19,330C290001
2463,0.0,0.691,330C291001
2464,0.0,0.0,330C292001
2465,0.0,0.0,330C293001
2466,0.0,0.0,330C294001
2467,0.0,0.043,330C295001
2468,0.0,0.139,330C296001
2469,0.0,0.0,330C297001
2470,0.0,0.607,330C298001
2471,0.0,0.122,330C299001
2472,0.0,0.18899999999999997,330C300001
2473,0.0,0.094,330C301001
2474,0.0,0.13699999999999998,330C302001
2475,0.0,0.087,330C303001
2476,0.106,0.106,330C304001
2477,0.0,0.195,330C305001
2478,0.0,0.0,330C306001
2479,0.0,0.085,330C307001
2480,0.0,0.062,330C308001
2481,0.0,0.205,330C309001
2482,0.0,0.0,330C310001
2483,0.0,0.397,330C311001
2484,0.0,0.21,330C312001
2485,0.0,0.26,330C313001
2486,0.0,0.04,330C314001
2487,0.0,0.047,330C315001
2488,0.0,0.0,330C316001
2489,0.0,0.204,330C317001
2490,0.0,0.21899999999999997,330C318001
2491,0.0,0.584,330C319001
2492,0.0,0.122,330C320001
2493,0.0,0.0,330C321001
2494,0.0,0.045,330C322001
2495,0.0,0.233,330C325001
2496,0.0,0.16,330C326001
2497,0.05,0.99,330C327001
2498,0.0,0.11199999999999999,330C328001
2499,0.0,0.192,330C329001
2500,0.0,0.168,330C330001
2501,0.0,0.122,330C331001
2502,0.0,0.168,330C332001
2503,0.0,0.068,330C333001
2504,0.0,0.055999999999999994,330C334001
2505,0.0,0.38299999999999995,330C335001
2506,0.0,0.121,330C336001
2507,0.239,0.239,330C337001
2508,0.0,0.09699999999999999,330C338001
2509,0.0,0.0,330C339001
2510,0.0,0.687,330C340001
2511,0.0,0.113,330C341001
2512,0.0,0.162,330C342001
2513,0.0,0.11699999999999999,330C343001
2514,0.0,0.225,330C344001
2515,0.0,0.057999999999999996,330C345001
2516,0.0,0.057999999999999996,330C346001
2517,0.0,0.08199999999999999,330C347001
2518,0.0,0.047,330C348001
2519,0.0,0.038,330C349001
2520,0.0,0.115,330C350001
2521,0.33,0.33,330C351001
2522,0.0,0.21,330C352001
2523,0.0,0.775,330C353001
2524,0.59,0.995,330C354001
2525,0.0,0.268,330C356001
2526,0.0,0.272,330C357001
2527,0.0,0.182,330C358001
2528,0.0,1.041,330C359001
2529,0.0,0.461,330C360001
2530,0.0,0.0,330C361001
2531,0.0,0.048,330C362001
2532,0.0,0.146,330C364001
2533,0.0,0.085,330C365001
2534,0.0,0.040999999999999995,330C366001
2535,0.0,0.161,330C367001
2536,0.0,0.065,330C368001
2537,0.0,0.081,330C369001
2538,0.0,0.03,330C370001
2539,0.0,0.057,330C371001
2540,0.0,0.0,330C372001
2541,0.0,0.0,330C373001
2542,0.0,0.0,330C374001
2543,0.0,0.172,330C376001
2544,0.0,0.057999999999999996,330C377001
2545,0.0,0.0,330C378001
2546,0.0,0.775,330C379001
2547,0.0,0.049,330C380001
2548,0.0,0.155,330C381001
2549,0.0,0.09699999999999999,330C382001
2550,0.0,0.14,330C383001
2551,0.0,0.07,330C384001
2552,0.0,0.121,330C385001
2553,0.0,0.102,330C386001
2554,0.0,0.395,330C387001
2555,0.0,0.242,330C389001
2556,0.0,0.207,330C390001
2557,0.0,0.7559999999999999,330C391001
2558,0.0,0.042,330C392001
2559,0.0,0.0,330C393001
2560,0.0,0.0,330C394001
2561,0.0,0.373,330C395001
2562,0.0,0.152,330C396001
2563,0.0,0.519,330C397001
2564,0.0,0.039,330C398001
2565,0.0,0.045,330C399001
2566,0.005,0.27,330C400001
2567,0.0,0.063,330C401001
2568,0.046,0.046,330C402001
2569,0.0,0.37,330C403001
2570,0.0,0.894,330C404001
2571,0.0,0.1,330C405001
2572,0.0,0.7609999999999999,330C406001
2573,0.0,0.21,330C407001
2574,0.0,0.767,330C408001
2575,0.0,0.0,330C409001
2576,0.0,0.183,330C410001
2577,0.0,0.444,330C411001
2578,0.0,0.028999999999999998,330C412001
2579,0.0,2.285,330C413001
2580,0.0,0.386,330C414001
2581,0.0,0.377,330C415001
2582,0.0,0.331,330C416001
2583,0.0,0.071,330C417001
2584,0.868,0.868,330C418001
