Date,Hour,Route,Log_Mile,Latitude,Longitude,Thru_Lanes,ROW ,Num_Lanes,Speed_Limit,Terrain,Land_Use,Illum,Operation,Access_Control,Sch Spd Limit,Truck Spd Limit,Ad_Sys,Gov_Cont,Func_Class,Pavement_Type,Pavement_Width
3/14/19,0,330C368001,0,35.02148729,-85.2777964,2,48,2,,2,0,1,2,0,,,12,4,19,15,20
3/14/19,0,330C368001,0.065,35.02108729,-85.27673539,2,48,2,,2,0,1,2,0,,,12,4,19,15,20
3/14/19,0,330C369001,0,35.01619328,-85.27478139,1,28,1,,2,0,,2,0,,,12,4,19,6,10
3/14/19,0,330C369001,0.081,35.01726528,-85.27422639,1,28,1,,2,0,,2,0,,,12,4,19,6,10
3/14/19,0,330C370001,0,35.00850327,-85.29603843,2,48,2,,2,0,,2,0,,,12,4,19,15,18
3/14/19,0,330C370001,0.03,35.00855827,-85.29557043,2,48,2,,2,0,,2,0,,,12,4,19,15,18
3/14/19,0,330C371001,0,34.99974825,-85.28444641,1,28,1,,2,7,,2,0,,,12,4,19,6,10
3/14/19,0,330C371001,0.057,34.99900525,-85.28485341,1,28,1,,2,7,,2,0,,,12,4,19,6,10
3/14/19,0,330C372001,0,34.99723225,-85.29782644,2,100,2,,2,5,1,2,0,,,12,4,19,15,28
3/14/19,0,330C373001,0,35.00702627,-85.31465747,2,52,2,25,2,0,1,2,0,,,12,4,19,15,24
3/14/19,0,330C374001,0,35.01000027,-85.31091046,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C376001,0,35.00802427,-85.31068246,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C376001,0.172,35.00907927,-85.31345247,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C377001,0,35.00807827,-85.3263095,2,48,2,,2,2,1,2,0,,,12,4,19,15,22
3/14/19,0,330C377001,0.058,35.00881327,-85.32592049,2,48,2,,2,2,1,2,0,,,12,4,19,15,22
3/14/19,0,330C378001,0,34.99025424,-85.33105651,2,44,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C379001,0,34.99468525,-85.33875852,2,44,2,20,2,9,,2,0,,,12,4,19,15,18
3/14/19,0,330C379001,0.568,35.00243826,-85.33766352,2,44,2,20,2,9,,2,0,,,12,4,19,15,18
3/14/19,0,330C379001,0.775,35.00501627,-85.33902452,2,44,2,20,2,0,,2,0,,,11,2,19,15,18
3/14/19,0,330C380001,0,34.99821325,-85.34994855,2,48,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C380001,0.049,34.99776225,-85.35061955,2,48,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C381001,0,34.99749025,-85.34454353,1,32,1,,2,7,,2,0,,,12,4,19,15,10
3/14/19,0,330C381001,0.155,34.99518225,-85.34456353,1,32,1,,2,7,,2,0,,,12,4,19,15,10
3/14/19,0,330C382001,0,35.0199343,-85.35175055,2,40,2,,2,7,,2,0,,,11,2,19,15,16
3/14/19,0,330C382001,0.097,35.0211053,-85.35127754,2,40,2,,2,7,,2,0,,,11,2,19,15,16
3/14/19,0,330C383001,0,35.0212502,-85.35524838,2,80,2,,2,0,,2,0,,,11,2,19,15,24
3/14/19,0,330C383001,0.1,35.02154031,-85.35388116,2,80,2,,2,0,,2,0,,,11,2,19,15,24
3/14/19,0,330C383001,0.14,35.02155527,-85.35323031,2,60,2,,2,5,,2,0,,,11,2,19,15,20
3/14/19,0,330C384001,0,35.02310231,-85.37440159,1,36,1,,2,0,,2,0,,,12,4,19,15,12
3/14/19,0,330C384001,0.07,35.02353931,-85.37526359,1,36,1,,2,0,,2,0,,,12,4,19,15,12
3/14/19,0,330C385001,0,35.0183673,-85.3777676,2,84,3,,2,0,1,2,0,,,12,4,19,15,36
3/14/19,0,330C385001,0.121,35.01674029,-85.3775556,2,84,3,,2,0,1,2,0,,,12,4,19,15,36
3/14/19,0,330C386001,0,35.01633429,-85.38482061,2,68,2,,2,2,1,2,0,,,12,4,19,15,28
3/14/19,0,330C386001,0.102,35.01501729,-85.38488761,2,68,2,,2,2,1,2,0,,,12,4,19,15,28
3/14/19,0,330C387001,0,34.99319825,-85.38904662,2,76,2,,2,5,,2,0,,,12,4,19,15,32
3/14/19,0,330C387001,0.395,34.99732926,-85.38573762,2,76,2,,2,5,,2,0,,,12,4,19,15,32
3/14/19,0,330C389001,0,35.02410431,-85.40147564,2,52,2,,2,7,,2,0,,,12,4,19,15,24
3/14/19,0,330C389001,0.242,35.02329331,-85.39757364,2,52,2,,2,7,,2,0,,,12,4,19,15,24
3/14/19,0,330C390001,0,35.02365731,-85.39954364,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C390001,0.207,35.02515331,-85.40252565,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C391001,0,35.02239331,-85.39907264,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C391001,0.756,35.01271329,-85.39598964,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C392001,0,35.02148031,-85.40052064,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C392001,0.042,35.02089531,-85.40041464,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C393001,0,35.02056031,-85.40215965,2,52,2,,2,7,,2,0,,,12,4,19,15,24
3/14/19,0,330C394001,0,35.0196493,-85.40481765,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C395001,0,35.02160131,-85.39839564,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C395001,0.373,35.0178903,-85.39402063,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C396001,0,35.0187983,-85.39827264,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C396001,0.152,35.0197633,-85.39876464,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C397001,0,35.01330829,-85.39367263,2,52,2,,2,0,,2,0,,,12,4,19,15,24
3/14/19,0,330C397001,0.15,35.01270947,-85.39609566,2,52,2,,2,0,,2,0,,,12,4,19,15,24
3/14/19,0,330C397001,0.519,35.01379029,-85.39673964,2,52,2,,2,7,,2,0,,,12,4,19,15,24
3/14/19,0,330C398001,0,35.0206023,-85.39622463,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C398001,0.039,35.02093331,-85.39570463,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C399001,0,35.0198403,-85.39556963,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C399001,0.045,35.0201863,-85.39489363,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C400001,0.005,35.13606684,-85.32630977,2,56,2,,2,0,,2,0,,,12,4,19,15,26
3/14/19,0,330C400001,0.27,35.13871253,-85.32296647,2,56,2,,2,7,1,2,0,,,12,4,19,15,26
3/14/19,0,330C401001,0,35.13516953,-85.32729047,2,48,2,,2,0,,2,0,,,12,4,19,15,18
3/14/19,0,330C401001,0.063,35.13453152,-85.32649047,2,48,2,,2,0,,2,0,,,12,4,19,15,18
3/14/19,0,330C402001,0.046,35.0193463,-85.39426263,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C403001,0,35.13556753,-85.33194448,2,60,2,,2,7,1,2,0,,,12,4,19,15,28
3/14/19,0,330C403001,0.37,35.13281852,-85.32806448,2,60,2,,2,7,1,2,0,,,12,4,19,15,28
3/14/19,0,330C404001,0,35.13273552,-85.33256249,2,64,2,25,2,7,,2,0,,,12,4,19,15,30
3/14/19,0,330C404001,0.317,35.13102251,-85.32819048,2,64,2,25,2,7,,2,0,,,12,4,19,15,30
3/14/19,0,330C404001,0.894,35.13105252,-85.32818648,2,60,2,25,2,7,,2,0,,,12,4,19,15,28
3/14/19,0,330C405001,0,35.13139852,-85.33086448,2,64,2,,2,7,1,2,0,,,12,4,19,15,30
3/14/19,0,330C405001,0.1,35.13279152,-85.33081948,2,64,2,,2,7,1,2,0,,,12,4,19,15,30
3/14/19,0,330C406001,0,35.1216765,-85.33174549,2,48,2,,3,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C406001,0.458,35.11790571,-85.33830647,2,48,2,,3,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C406001,0.761,35.11717649,-85.34291351,2,52,2,,3,7,1,2,0,,,12,4,19,15,22
3/14/19,0,330C407001,0,35.1217655,-85.33142749,2,44,2,,3,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C407001,0.21,35.1243845,-85.33241849,2,44,2,,3,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C408001,0,35.11418349,-85.34109551,2,44,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C408001,0.38,35.11028268,-85.34520584,2,44,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C408001,0.767,35.11032048,-85.34511052,2,40,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C409001,0,35.11735849,-85.33552949,2,40,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C410001,0,35.11855649,-85.3394305,2,44,2,,2,7,,2,0,,,12,4,19,15,18
3/14/19,0,330C410001,0.183,35.11637349,-85.3381135,2,44,2,,2,7,,2,0,,,12,4,19,15,18
3/14/19,0,330C411001,0,35.11736449,-85.3390975,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C411001,0.444,35.1201565,-85.33254049,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C412001,0,35.13075852,-85.32649247,2,64,2,,2,7,,2,0,,,12,4,19,15,30
3/14/19,0,330C412001,0.029,35.13050652,-85.32616647,2,64,2,,2,7,,2,0,,,12,4,19,15,30
3/14/19,0,330C413001,0,35.11691549,-85.35431253,2,56,2,,2,0,,2,0,,,12,4,19,15,22
3/14/19,0,330C413001,0.804,35.1176943,-85.34296745,2,56,2,,2,0,,2,0,,,12,4,19,15,22
3/14/19,0,330C413001,1.04,35.11861804,-85.33918487,2,56,2,25,2,7,,2,0,,,12,4,19,15,22
3/14/19,0,330C413001,2.285,35.12845151,-85.32839748,2,48,2,25,2,7,,2,0,,,12,4,19,15,18
3/14/19,0,330C414001,0,35.11629149,-85.34301451,2,52,2,,3,7,1,2,0,,,12,4,19,15,21
3/14/19,0,330C414001,0.159,35.11528477,-85.34087793,2,52,2,,3,7,1,2,0,,,12,4,19,15,21
3/14/19,0,330C414001,0.386,35.11622849,-85.3372445,2,44,2,,3,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C415001,0,35.11258748,-85.34298451,2,48,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C415001,0.064,35.11215983,-85.34197977,2,48,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C415001,0.377,35.11447549,-85.34160751,2,48,2,,2,0,,2,0,,,12,4,19,15,20
3/14/19,0,330C416001,0,35.11073048,-85.34581752,2,48,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C416001,0.331,35.11335248,-85.34142351,2,48,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C417001,0,35.11173848,-85.34425351,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C417001,0.071,35.11089248,-85.34356651,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C418001,0.868,35.11233948,-85.34898752,2,56,2,,2,7,1,2,0,,,12,4,19,15,26
3/14/19,0,330C419001,0,35.11522949,-85.34467151,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C420001,0,35.11188148,-85.34762852,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C420001,0.033,35.11152248,-85.34803752,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C421001,0,35.11259048,-85.34538652,1,52,1,,2,0,,2,0,,,12,4,19,15,26
3/14/19,0,330C421001,0.151,35.11330521,-85.34783547,1,52,1,,2,0,,2,0,,,12,4,19,15,12
3/14/19,0,330C421001,0.302,35.11458914,-85.3495308,2,88,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C422001,0,35.11338648,-85.35155753,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C422001,0.099,35.11249948,-85.35234953,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C423001,0,35.11354149,-85.35222253,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C423001,0.116,35.11378249,-85.35354153,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C424001,0,35.12559051,-85.33385849,2,48,2,,2,7,,2,0,,,12,4,19,15,18
3/14/19,0,330C424001,0.81,35.11790149,-85.34344951,2,48,2,,2,7,,2,0,,,12,4,19,15,18
3/14/19,0,330C425001,0,35.1194785,-85.34304251,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C425001,0.097,35.1207875,-85.34357651,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C426001,0,35.1216235,-85.34298851,2,40,2,,2,0,,2,0,,,12,4,19,15,16
3/14/19,0,330C426001,0.164,35.12095523,-85.34059618,2,40,2,,2,0,,2,0,,,12,4,19,15,16
3/14/19,0,330C427001,0,35.1206145,-85.34351351,1,36,1,,2,7,,2,0,,,12,4,19,15,12
3/14/19,0,330C428001,0,35.1219825,-85.3389725,2,48,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C428001,0.343,35.1190235,-85.34387951,2,48,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C429001,0,35.1218785,-85.3365105,2,52,2,,2,0,,2,0,,,12,4,19,15,20
3/14/19,0,330C429001,0.885,35.12697871,-85.33622299,2,52,2,,2,0,,2,0,,,12,4,19,15,20
3/14/19,0,330C429001,1.095,35.12902451,-85.3389605,2,52,2,,2,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C430001,0,35.13044652,-85.33254849,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C430001,0.823,35.1229015,-85.34171451,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C431001,0,35.12774351,-85.3372625,2,44,2,,2,0,,2,0,,,12,4,19,15,18
3/14/19,0,330C431001,0.48,35.12492212,-85.34456071,2,44,2,,2,0,,2,0,,,12,4,19,15,18
3/14/19,0,330C431001,0.631,35.12414364,-85.34704931,2,48,2,,2,0,,2,0,,,12,4,19,15,17
3/14/19,0,330C431001,0.809,35.1234585,-85.35007152,2,42,2,,2,7,1,2,0,15,,12,4,19,15,17
3/14/19,0,330C432001,0,35.14917355,-85.32111146,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C432001,0.087,35.15031956,-85.32031946,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C433001,0,35.13191752,-85.33678749,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C433001,0.2,35.13084333,-85.33352077,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C433001,0.334,35.12994652,-85.33137648,2,44,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C434001,0,35.13140952,-85.33485549,2,60,2,15,2,0,,2,0,,,12,4,19,15,28
3/14/19,0,330C434001,0.233,35.13363152,-85.33249549,2,60,2,15,2,0,,2,0,,,12,4,19,15,28
3/14/19,0,330C435001,0,35.13196952,-85.33334549,2,60,2,15,2,7,,2,0,,,12,4,19,15,28
3/14/19,0,330C435001,0.023,35.13184352,-85.33301849,2,60,2,15,2,7,,2,0,,,12,4,19,15,28
3/14/19,0,330C436001,0,35.12877551,-85.33356449,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C436001,0.189,35.12771951,-85.33223649,2,52,2,,2,7,,2,0,,,12,4,19,15,20
3/14/19,0,330C437001,0,35.12426751,-85.3388535,1,36,1,,2,0,,2,0,,,12,4,19,15,12
3/14/19,0,330C438001,0,35.1213075,-85.35864154,2,28,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C438001,0.05,35.1210805,-85.35782454,2,28,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C439001,0.125,35.12216473,-85.34859259,2,40,2,25,2,4,1,2,0,,,12,4,19,15,20
3/14/19,0,330C439001,0.21,35.12179184,-85.35002131,2,50,2,25,2,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C439001,0.505,35.12099493,-85.35498129,2,36,2,25,2,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C439001,0.805,35.1219755,-85.35959304,2,32,2,25,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C440001,0,35.12665351,-85.3409805,1,36,1,,2,7,,2,0,,,12,4,19,15,12
3/14/19,0,330C441001,0,35.1223685,-85.34429351,2,36,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C441001,0.098,35.1237485,-85.34460551,2,36,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C442001,0,35.1216265,-85.35069752,2,40,2,,2,7,1,2,0,,,12,4,19,15,27
3/14/19,0,330C442001,0.306,35.1202115,-85.35516453,2,40,2,,2,7,1,2,0,,,12,4,19,15,27
3/14/19,0,330C443001,0,35.1224755,-85.35192453,2,32,2,,2,7,0,2,0,,,12,4,19,15,16
3/14/19,0,330C443001,0.087,35.1212145,-85.35179053,2,32,2,,2,7,0,2,0,,,12,4,19,15,16
3/14/19,0,330C445001,0.165,35.1218965,-85.35942154,2,28,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C446001,0,35.1219555,-85.35965254,2,32,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C446001,0.105,35.1205565,-85.36021954,2,32,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C446001,0.285,35.1192445,-85.36288455,2,36,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C446001,0.405,35.1189565,-85.36481255,2,30,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C447001,0.16,35.12136369,-85.36179971,2,30,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C447001,0.254,35.1225575,-85.36107655,2,36,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C449001,0,35.12621651,-85.35918454,2,32,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C449001,0.235,35.12383851,-85.35630854,2,32,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C449001,0.3,35.1229265,-85.35589453,2,28,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C450001,0,35.12570751,-85.35700354,2,32,2,,2,7,0,2,0,,,12,4,19,15,14
3/14/19,0,330C450001,0.095,35.12666651,-85.35827654,2,32,2,,2,7,0,2,0,,,12,4,19,15,14
3/14/19,0,330C451001,0,35.12710851,-85.35586653,2,32,2,,2,7,1,2,0,,,12,4,19,15,14
3/14/19,0,330C451001,0.125,35.12741851,-85.35369853,2,32,2,,2,7,1,2,0,,,12,4,19,15,14
3/14/19,0,330C452001,0.441,35.12667951,-85.35258953,2,32,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C453001,0,35.12453151,-85.35715354,2,32,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C453001,0.261,35.12567151,-85.35275653,2,32,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C454001,0,35.12636351,-85.34299451,2,48,2,,2,7,1,2,0,,,12,4,19,15,18
3/14/19,0,330C455001,0,35.02354731,-85.39828364,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C455001,0.078,35.02392731,-85.39900864,2,52,2,,2,7,1,2,0,,,12,4,19,15,24
3/14/19,0,330C456001,0,35.1220015,-85.35472753,2,30,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C456001,0.145,35.1226815,-85.35339753,2,30,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C457001,0,35.1225945,-85.34984652,2,36,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C457001,0.188,35.12525151,-85.35056552,2,36,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C458001,0,35.1226035,-85.36277355,2,28,2,,2,0,1,2,0,,,12,4,19,15,18
3/14/19,0,330C458001,0.107,35.1213515,-85.36180855,2,28,2,,2,0,1,2,0,,,12,4,19,15,18
3/14/19,0,330C458001,0.16,35.12094566,-85.36100987,2,36,2,,2,7,1,2,0,,,12,4,19,15,22
3/14/19,0,330C459001,0,35.1206785,-85.36231455,1,20,1,,2,7,,2,0,,,12,4,19,15,10
3/14/19,0,330C459001,0.086,35.1198855,-85.36109455,1,20,1,,2,7,,2,0,,,12,4,19,15,10
3/14/19,0,330C460001,0,35.1185325,-85.35666254,2,44,2,,2,7,,2,0,,,12,4,19,15,18
3/14/19,0,330C460001,0.201,35.1187895,-85.35764954,2,44,2,,2,7,,2,0,,,12,4,19,15,18
3/14/19,0,330C461001,0,35.12387451,-85.36065454,2,36,2,,2,7,0,2,0,,,12,4,19,15,18
3/14/19,0,330C461001,0.068,35.12306651,-85.35996354,2,36,2,,2,7,0,2,0,,,12,4,19,15,18
3/14/19,0,330C462001,0,35.1219435,-85.36424855,2,30,2,,2,7,0,2,0,,,12,4,19,15,14
3/14/19,0,330C462001,0.11,35.12212032,-85.36611261,2,30,2,,2,7,0,2,0,,,12,4,19,15,14
3/14/19,0,330C462001,0.212,35.1211305,-85.36741156,2,20,2,,2,7,0,2,0,,,12,4,19,6,10
3/14/19,0,330C463001,0,35.12464451,-85.3380545,2,48,2,,2,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C463001,0.08,35.12559761,-85.3388278,2,48,2,,2,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C464001,0,35.12841351,-85.34180651,2,36,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C464001,0.127,35.12660151,-85.34164851,2,36,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C465001,0,35.12401151,-85.34379951,2,44,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C466001,0,35.12560951,-85.3388375,2,40,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C466001,0.117,35.12544633,-85.34089604,2,40,2,,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C467001,0,35.1235945,-85.34281351,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C467001,0.049,35.12414651,-85.34339251,2,40,2,,2,7,,2,0,,,12,4,19,15,16
3/14/19,0,330C468001,0,35.12707751,-85.34576151,2,42,2,,2,0,,2,0,,,12,4,19,15,17
3/14/19,0,330C468001,0.21,35.1271186,-85.34946129,2,42,2,,2,0,,2,0,,,12,4,19,15,17
3/14/19,0,330C468001,0.284,35.12703551,-85.35075952,1,32,1,,2,7,,2,0,,,12,4,19,15,12
3/14/19,0,330C469001,0,35.12837551,-85.34586551,2,52,2,,2,7,,2,0,,,12,4,19,15,22
3/14/19,0,330C469001,0.255,35.13090552,-85.34782252,2,52,2,,2,7,,2,0,,,12,4,19,15,22
3/14/19,0,330C470001,0,35.12884552,-85.34741152,2,52,2,,2,7,1,2,0,,,12,4,19,15,22
3/14/19,0,330C470001,0.183,35.12883352,-85.35077752,2,52,2,,2,7,1,2,0,,,12,4,19,15,22
3/14/19,0,330C471001,0,35.13113852,-85.34658951,2,52,2,,2,7,,2,0,,,12,4,19,15,22
3/14/19,0,330C471001,0.244,35.12887152,-85.34856752,2,52,2,,2,7,,2,0,,,12,4,19,15,22
3/14/19,0,330C472001,0,35.13258152,-85.34767952,2,52,2,,2,7,1,2,0,,,12,4,19,15,22
3/14/19,0,330C472001,0.16,35.13153352,-85.35009252,2,52,2,,2,7,1,2,0,,,11,2,9,15,22
3/14/19,0,330C473001,0,35.13936554,-85.34945052,2,40,2,25,2,7,1,2,0,,,12,4,19,15,16
3/14/19,0,330C473001,0.319,35.14248754,-85.35328053,2,40,2,25,2,7,1,2,0,,,11,2,9,15,16
3/14/19,0,330C474001,0.241,35.13394529,-85.33958625,2,60,2,,2,0,,2,0,,,12,4,19,15,28
3/14/19,0,330C474001,0.951,35.14002254,-85.33312349,2,60,2,,2,7,1,2,0,,,12,4,19,15,28
3/14/19,0,330C475001,0,35.13373952,-85.3416395,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C476001,0,35.13528753,-85.3388545,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C476001,0.154,35.13342852,-85.3379095,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C477001,0,35.13748653,-85.33434949,2,60,2,25,2,7,1,2,0,,,12,4,19,15,28
3/14/19,0,330C477001,0.285,35.13937754,-85.3387655,2,60,2,25,2,7,1,2,0,,,12,4,19,15,28
3/14/19,0,330C478001,0,35.14080854,-85.33484049,2,56,2,,2,0,,2,0,,,12,4,19,15,26
3/14/19,0,330C478001,0.408,35.14343301,-85.33994271,2,56,2,,2,0,,2,0,,,12,4,19,15,26
3/14/19,0,330C478001,1.528,35.14475868,-85.34140327,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C478001,1.66,35.14343747,-85.33985037,2,56,2,25,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C478001,2.531,35.14430055,-85.34880352,2,56,2,25,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C479001,0,35.14040554,-85.33357349,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C479001,0.075,35.13995654,-85.33421349,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C480001,0,35.13401652,-85.3408525,2,56,2,,2,7,1,2,0,,,12,4,19,15,26
3/14/19,0,330C480001,0.05,35.13468253,-85.3407365,2,56,2,,2,7,1,2,0,,,12,4,19,15,26
3/14/19,0,330C481001,0,35.13393252,-85.3395945,2,58,2,,2,0,,2,0,,,12,4,19,15,26
3/14/19,0,330C481001,0.124,35.13372635,-85.34167244,2,58,2,,2,0,,2,0,,,12,4,19,15,27
3/14/19,0,330C481001,0.379,35.13342452,-85.34604251,2,58,2,,2,7,,2,0,,,12,4,19,15,27
3/14/19,0,330C482001,0,35.13373052,-85.34409251,2,56,2,,2,7,1,2,0,,,12,4,19,15,26
3/14/19,0,330C482001,0.061,35.13426353,-85.34330951,2,56,2,,2,7,1,2,0,,,12,4,19,15,26
3/14/19,0,330C483001,0,35.13618153,-85.33463549,2,40,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C483001,0.063,35.13641853,-85.33573649,2,40,2,,2,7,,2,0,,,12,4,19,15,14
3/14/19,0,330C484001,0,35.13830453,-85.33036748,2,48,2,,2,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C484001,0.272,35.14112454,-85.33314249,2,48,2,,2,7,1,2,0,,,12,4,19,15,20
3/14/19,0,330C485001,0,35.13807353,-85.33687749,2,60,2,,2,7,,2,0,,,12,4,19,15,28
3/14/19,0,330C485001,0.653,35.13857553,-85.34571251,2,60,2,,2,7,,2,0,,,12,4,19,15,28
3/14/19,0,330C486001,0,35.14152154,-85.33571149,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C486001,1.084,35.13740553,-85.34712151,2,56,2,,2,7,,2,0,,,12,4,19,15,26
3/14/19,0,330C487001,0,35.13729853,-85.3407455,2,56,2,,2,7,,2,0,,,12,4,19,15,26
