BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd_Limit,Terrain,Land_Use,Illum,Operation,Acc_Ctrl,Sch Spd Limit,Truck Spd Limit,BLM_Lat,BLM_Long,ELM_Lat,ELM_Long
0,0.288,1,330B773001,2,56,2,30,2,7,1,2,0,,,35.00006224,-85.23815832,,
0,0.1,1,330B774001,2,44,2,30,2,7,1,2,0,,,34.99721424,-85.23673032,34.9978851,-85.23830601
0.1,0.18,1,330B774001,2,40,2,30,2,7,1,2,0,,,34.9978851,-85.23830601,34.99890924,-85.23787132
0,0.191,1,330B775001,2,40,2,,2,7,1,2,0,,,34.99601324,-85.23847832,34.99858724,-85.23713532
0,0.129,1,330B776001,2,48,2,,2,7,1,2,0,,,34.99781824,-85.23813132,34.99613524,-85.23916732
0,0.241,1,330B777001,2,40,2,,2,7,1,2,0,,,34.99564924,-85.23638232,,
0,0.138,1,330B778001,2,44,2,20,2,7,1,2,0,,,34.99777824,-85.23375931,34.99860681,-85.23600436
0.138,0.294,1,330B778001,2,48,2,20,2,7,1,2,0,,,34.99860681,-85.23600436,34.99952524,-85.23848032
0,0.12,1,330B779001,1,36,1,,2,7,,2,0,,,35.00537126,-85.24415133,35.00674226,-85.24491433
0,0.193,1,330B780001,2,44,2,,2,7,1,2,0,,,35.00580625,-85.2307303,35.00323925,-85.23210131
0,0.143,1,330B781001,2,56,2,,2,0,,2,0,,,35.00531425,-85.23237631,35.004456,-85.23010339
0.143,0.44,1,330B781001,2,54,2,30,2,7,1,2,0,,,35.004456,-85.23010339,35.00216086,-85.22567968
0.44,1.115,1,330B781001,2,48,2,30,2,7,1,2,0,,,35.00216086,-85.22567968,34.99405423,-85.23144831
0,0.235,1,330B782001,2,48,2,,2,7,,2,0,,,35.00537125,-85.2295673,35.00224525,-85.23123731
0,0.072,1,330B783001,2,60,2,,2,7,,2,0,,,35.00402125,-85.2289663,,
0,0.211,1,330B784001,2,44,2,,2,0,,2,0,,,35.00124225,-85.23182431,34.99998907,-85.22845538
0.211,0.348,1,330B784001,2,44,2,30,2,7,1,2,0,,,34.99998907,-85.22845538,34.99918324,-85.2261803
0,0.145,1,330B785001,2,56,2,,2,7,1,2,0,,,35.00076324,-85.2280343,34.99985824,-85.22570629
0,0.143,1,330B786001,2,48,2,,2,7,1,2,0,,,35.00003224,-85.2261093,,
0,0.075,1,330B787001,2,44,2,,2,7,1,2,0,,,34.99873824,-85.2290273,34.99827824,-85.2278483
0,0.099,1,330B788001,2,36,2,,2,7,1,2,0,,,34.99844724,-85.2291643,34.99906024,-85.2307103
0,0.074,1,330B789001,2,44,2,,2,7,1,2,0,,,34.99742324,-85.2282653,,
0,0.11,1,330B790001,2,44,2,,2,7,1,2,0,,,34.99861124,-85.2276863,34.99713424,-85.2283883
0,0.21,1,330B791001,2,56,2,30,2,7,,2,0,,,34.99830424,-85.23339531,34.99699167,-85.23007374
0.21,0.574,1,330B791001,2,50,2,30,2,7,,2,0,,,34.99699167,-85.23007374,34.99322223,-85.2292533
0,0.226,1,330B792001,2,52,2,,2,0,,2,0,,,34.99739724,-85.23401631,34.99603186,-85.23038355
0.226,0.365,1,330B792001,2,44,2,20,2,7,1,2,0,,,34.99603186,-85.23038355,34.99521623,-85.2281543
0,0.161,1,330B793001,2,48,2,,2,0,,2,0,,,34.99427423,-85.2286713,34.99526579,-85.23124934
0.161,0.37,1,330B793001,2,48,2,30,2,7,1,2,0,,,34.99526579,-85.23124934,34.99650824,-85.23461231
0,0.163,1,330B794001,2,40,2,,2,7,1,2,0,,,34.99545423,-85.2280343,34.99375523,-85.2277003
0,0.25,1,330B795001,2,44,2,,2,7,1,2,0,,,34.99413223,-85.2287483,34.99262523,-85.22472929
0,0.155,1,330B796001,2,40,2,,2,7,1,2,0,,,34.99247023,-85.2272293,34.99457223,-85.2261043
0,0.102,1,330B797001,2,44,2,,2,7,1,2,0,,,34.99169123,-85.2252043,34.99306223,-85.22449629
0,0.325,1,330B798001,2,44,2,20,2,7,1,2,0,,,34.99503823,-85.21969828,34.99069522,-85.22138429
0,0.335,1,330B799001,2,52,2,,2,0,,2,0,,,34.99053022,-85.22022829,34.99500123,-85.21848828
0,0.192,1,330B800001,2,44,2,30,2,7,1,2,0,,,34.99311623,-85.21842428,34.99039822,-85.21899828
0,0.181,1,330B801001,2,48,2,20,2,7,1,2,0,,,34.99028622,-85.21778228,,
0,0.15,1,330B802001,2,52,2,20,2,7,1,2,0,,,34.99236023,-85.21624928,34.99017822,-85.21656928
0,0.131,1,330B803001,2,42,2,,2,7,1,2,0,,,34.99181123,-85.22121329,34.99158673,-85.21893613
0.131,0.353,1,330B803001,2,40,2,,2,7,1,2,0,,,34.99158673,-85.21893613,34.99122322,-85.21504627
0,0.126,1,330B804001,2,40,2,,2,7,1,2,0,,,34.99275423,-85.21744228,34.99349723,-85.21939728
0,0.305,1,330B805001,2,44,2,,2,7,1,2,0,,,34.99465623,-85.21875028,34.99651324,-85.22359629
0,0.253,1,330B806001,2,48,2,,2,0,,2,0,,,34.99539723,-85.21827128,34.99690424,-85.22229029
0.253,0.314,1,330B806001,2,48,2,20,2,7,1,2,0,,,34.99690424,-85.22229029,34.99727924,-85.22332229
0,0.251,1,330B807001,2,60,2,,2,7,1,2,0,,,34.99617923,-85.21788028,34.99767924,-85.22194829
0,0.088,1,330B808001,2,44,2,,2,7,1,2,0,,,34.99665224,-85.21776128,,
0,0.218,1,330B809001,2,48,2,,2,7,1,2,0,,,34.99793424,-85.21768028,34.99738424,-85.22117229
0,0.06,1,330B810001,2,52,2,15,2,7,1,2,0,,,34.99575823,-85.22403929,34.99545806,-85.22302935
0.06,0.22,1,330B810001,2,44,2,15,2,7,1,2,0,,,34.99545806,-85.22302935,34.9976512,-85.22196121
0.22,0.375,1,330B810001,2,56,2,15,2,7,1,2,0,,,34.9976512,-85.22196121,34.99977324,-85.22069028
0,0.042,1,330B811001,1,32,1,,2,7,,2,0,,,34.99600923,-85.22389929,34.99547223,-85.22424629
0,0.165,1,330B812001,2,56,2,20,2,7,1,2,0,,,34.99650523,-85.21779228,34.99679724,-85.21485427
0,0.056,1,330B813001,2,56,2,,2,7,1,2,0,,,34.99676823,-85.21517227,34.99754424,-85.21526527
0,0.149,1,330B814001,2,56,2,25,2,7,1,2,0,,,34.99734024,-85.21764928,34.99754424,-85.21495727
0,0.388,1,330B815001,2,44,2,30,2,7,1,2,0,,,34.99162722,-85.21498627,34.99613223,-85.21156627
0,0.408,1,330B816001,2,48,2,,2,7,1,2,0,,,34.99441823,-85.20965826,34.99198023,-85.21405027
0,0.129,1,330B817001,2,48,2,,2,7,1,2,0,,,34.99291523,-85.21346027,34.99361723,-85.21555328
0,0.088,1,330B818001,2,48,2,,2,7,,2,0,,,34.99409123,-85.21270927,,
0,0.122,1,330B819001,2,48,2,,2,7,1,2,0,,,34.99467423,-85.21235327,34.99539823,-85.21430427
0,0.331,1,330B820001,2,48,2,,2,7,1,2,0,,,34.99581723,-85.21173527,34.99159422,-85.21302927
0,0.31,1,330B821001,2,56,2,,2,0,,2,0,,,34.98960222,-85.21051127,34.99389599,-85.20895237
0.31,0.466,1,330B821001,2,48,2,30,2,7,1,2,0,,,34.99389599,-85.20895237,34.99498023,-85.21123227
0,0.257,1,330B822001,2,48,2,,2,7,1,2,0,,,34.99131522,-85.21227827,34.99470723,-85.21043126
0,0.275,1,330B823001,2,52,2,30,2,7,1,2,0,,,34.98948322,-85.20925226,34.99317523,-85.20720026
0,0.112,1,330B824001,2,52,2,,2,2,,2,0,,,34.99023522,-85.20884626,34.99032622,-85.20687126
0,0.261,1,330B825001,2,48,2,,2,7,,2,0,,,34.99003722,-85.19937324,34.99353023,-85.19757724
0,0.143,1,330B826001,2,76,2,,2,0,,2,0,,,34.99035822,-85.19927424,34.99094578,-85.20162263
0.143,0.265,1,330B826001,3,64,3,,2,2,,2,0,,,34.99094578,-85.20162263,34.99263684,-85.2017474
0.265,1.26,1,330B826001,2,64,2,20,2,9,,2,0,,,34.99263684,-85.2017474,35.00187425,-85.19159152
1.26,1.387,1,330B826001,2,54,2,20,2,9,,2,0,,,35.00187425,-85.19159152,35.00207024,-85.18945422
0,0.224,1,330B827001,2,38,2,,2,7,,2,0,,,34.99048822,-85.20018524,34.99348023,-85.19860824
0,0.74,1,330B828001,2,68,2,,2,0,,2,0,,,34.98834822,-85.19151023,34.99787716,-85.18717348
0.74,1.652,1,330B828001,2,48,2,30,2,7,1,2,0,,,34.99787716,-85.18717348,35.00919426,-85.18538421
0,0.33,1,330B829001,2,40,2,,2,7,1,2,0,,,34.99129322,-85.19128023,34.99418423,-85.18801222
0,0.345,1,330B830001,2,40,2,30,2,7,1,2,0,,,34.99289322,-85.19036122,34.99170022,-85.18559722
0,0.201,1,330B831001,2,40,2,,2,7,1,2,0,,,34.99543623,-85.18919522,34.99417723,-85.18594522
0,0.387,1,330B832001,2,60,2,20,2,7,1,2,0,,,34.99779423,-85.18726922,35.00293354,-85.18989769
0.387,0.823,1,330B832001,2,44,2,,2,0,,2,0,,,35.00293354,-85.18989769,35.00287124,-85.18406821
0,0.216,1,330B833001,2,56,2,30,2,7,,2,0,,,35.00219324,-85.18777022,,
0,0.577,1,330B834001,2,40,2,,2,7,,2,0,,,35.00296324,-85.18989222,,
0,0.268,1,330B835001,2,50,2,,2,7,,2,0,,,35.00458025,-85.18348121,35.00850225,-85.18350221
0,0.204,1,330B836001,2,56,2,,2,7,,2,0,,,35.00580125,-85.18505521,35.00858925,-85.18454621
0,0.058,1,330B837001,2,52,2,,2,7,1,2,0,,,35.00332024,-85.18522421,35.00262724,-85.18581521
0,0.161,1,330B838001,2,40,2,,2,7,1,2,0,,,34.99157322,-85.18812522,34.99371123,-85.18690022
0,0.085,1,330B839001,2,40,2,,2,7,1,2,0,,,34.99152722,-85.18654122,34.99280222,-85.18668722
0,0.33,1,330B840001,2,48,2,30,2,7,1,2,0,,,34.98942822,-85.18627822,34.99397723,-85.18431221
0,0.26,1,330B841001,2,44,2,,2,7,1,2,0,,,34.99091222,-85.18531121,34.99008622,-85.18736222
0,0.103,1,330B842001,2,52,2,,2,7,1,2,0,,,34.99098722,-85.18581922,,
0,0.15,1,330B843001,2,44,2,,2,7,,2,0,,,34.99726324,-85.26008936,34.99770224,-85.26158237
0,0.449,1,330B844001,2,56,2,30,2,7,1,2,0,,,34.98601421,-85.18732122,34.99071784,-85.1823681
0.449,1.245,1,330B844001,2,52,2,,2,0,,2,0,,,34.99071784,-85.1823681,34.98939022,-85.18449521
0,0.132,1,330B845001,2,60,2,30,2,7,1,2,0,,,34.98698121,-85.18594722,34.98695421,-85.18365421
0,0.182,1,330B846001,2,60,2,,2,7,1,2,0,,,34.98673421,-85.18473921,34.98893322,-85.18476421
0,0.59,1,330B847001,2,48,2,,2,7,1,2,0,,,34.99065722,-85.18244621,34.98607021,-85.18046421
0,0.37,1,330B848001,2,56,2,,2,0,,2,0,,,34.99141822,-85.1789772,34.99423845,-85.17906673
0.37,0.51,1,330B848001,4,86,4,,2,7,1,2,0,,,34.99423845,-85.17906673,34.99261999,-85.18019931
0.51,0.512,1,330B848001,2,60,2,,2,7,1,2,0,,,34.99261999,-85.18019931,34.99259903,-85.18017528
0.512,0.634,1,330B848001,4,56,4,,2,7,1,2,0,,,34.99259903,-85.18017528,34.99258922,-85.18141221
0,0.137,1,330B849001,2,56,2,,2,7,,2,0,,,34.99249722,-85.18115921,34.99079422,-85.18097221
0,0.238,1,330B850001,2,44,2,,2,7,,2,0,,,34.98923422,-85.18147621,,
0,0.274,1,330B851001,2,56,2,,2,7,1,2,0,,,34.99008722,-85.1796762,34.99274222,-85.1771732
0,0.06,1,330B852001,2,56,2,,2,7,,2,0,,,34.99343922,-85.1770592,34.99321322,-85.1760852
0,0.251,1,330B854001,2,56,2,,2,0,,2,0,,,34.98955222,-85.20674126,34.98595683,-85.2073149
0.251,0.516,1,330B854001,2,52,2,30,2,7,,2,0,,,34.98595683,-85.2073149,34.98596821,-85.20267625
0,0.176,1,330B855001,2,68,2,,2,4,,2,0,,,34.98685821,-85.20604326,34.98927663,-85.20538507
0.176,0.259,1,330B855001,2,68,2,,2,0,,2,0,,,34.98927663,-85.20538507,34.98904322,-85.20680726
0,0.173,1,330B856001,2,48,2,,2,7,,2,0,,,34.98786122,-85.21016927,,
0,0.06,1,330B857001,2,60,2,,2,7,1,2,0,,,34.98596221,-85.20304325,34.98679275,-85.20278997
0.06,0.322,1,330B857001,2,52,2,,2,7,1,2,0,,,34.98679275,-85.20278997,34.98687421,-85.20727526
0,0.059,1,330B858001,2,48,2,,2,7,1,2,0,,,34.98770222,-85.20916626,,
0,0.11,1,330B859001,2,48,2,,2,7,1,2,0,,,34.98756722,-85.20827126,34.98599221,-85.20864226
0,0.064,1,330B860001,2,48,2,,2,7,1,2,0,,,34.98755422,-85.20818226,34.98846222,-85.20798126
0,0.126,1,330B861001,2,48,2,,2,7,1,2,0,,,34.98658921,-85.20849926,34.98694421,-85.21067627
0,0.052,1,330B862001,2,48,2,,2,7,,2,0,,,34.98676121,-85.20960626,,
0,0.141,1,330B863001,2,36,2,,2,7,1,2,0,,,35.01959329,-85.25735635,35.02053129,-85.25955836
0,0.194,1,330B864001,2,48,2,,2,7,1,2,0,,,34.98861822,-85.21349827,34.98774022,-85.21023927
0,0.182,1,330B865001,2,40,2,30,2,7,,2,0,,,34.98627221,-85.21103827,34.98708322,-85.21410627
0,0.224,1,330B866001,2,48,2,30,2,7,1,2,0,,,34.98653121,-85.21201227,34.98962622,-85.21077027
0,0.27,1,330B867001,2,48,2,30,2,7,1,2,0,,,34.98973822,-85.21192827,34.98599312,-85.21348107
0.27,1.197,1,330B867001,2,52,2,30,2,7,1,2,0,,,34.98599312,-85.21348107,34.98645722,-85.2285863
0,0.278,1,330B868001,2,44,2,30,2,7,1,2,0,,,34.98596721,-85.21443127,34.98986022,-85.21316227
0,0.164,1,330B869001,2,44,2,,2,7,1,2,0,,,34.98801922,-85.21642328,34.98842422,-85.21358027
0,0.306,1,330B870001,2,44,2,,2,7,1,2,0,,,34.98597321,-85.21529928,34.98996322,-85.21421927
0,0.14,1,330B871001,2,48,2,30,2,7,1,2,0,,,34.99015722,-85.21634428,34.98812238,-85.21641812
0.14,0.311,1,330B871001,2,44,2,30,2,7,1,2,0,,,34.98812238,-85.21641812,34.98564721,-85.21655128
0,0.183,1,330B872001,2,56,2,,2,7,1,2,0,,,34.98589921,-85.21753128,34.98861922,-85.21740628
0,0.206,1,330B873001,2,60,2,,2,7,1,2,0,,,34.98588321,-85.21848928,,
0,0.139,1,330B874001,2,48,2,,2,7,1,2,0,,,34.98857922,-85.21639928,34.98912722,-85.21873728
0,0.018,1,330B875001,2,44,2,,2,7,,2,0,,,34.98588921,-85.21800428,,
0,0.021,1,330B876001,2,44,2,,2,7,,2,0,,,34.98588221,-85.21856828,34.98561621,-85.21859228
0,0.353,1,330B877001,2,44,2,,2,0,,2,0,,,34.99031722,-85.21814028,34.98558821,-85.22048029
0,0.367,1,330B878001,2,44,2,,2,0,,2,0,,,34.99044022,-85.21944428,,
0,0.362,1,330B879001,2,44,2,,2,0,,2,0,,,34.98576221,-85.22328429,,
0,0.015,1,330B880001,2,44,2,25,2,7,,2,0,,,34.98575221,-85.22347829,34.98554221,-85.22348229
0,0.132,1,330B881001,2,40,2,,2,7,1,2,0,,,34.98651122,-85.22289429,34.98650122,-85.2252403
0,0.126,1,330B882001,2,60,2,,2,7,,2,0,,,34.98730522,-85.22246629,34.98742022,-85.22470929
0,0.051,1,330B883001,1,32,1,,2,7,,2,0,,,34.98791022,-85.22214229,34.98818422,-85.22293829
0,0.066,1,330B884001,2,44,2,,2,7,,2,0,,,34.98762022,-85.22097729,34.98803022,-85.22207729
0,0.054,1,330B885001,2,54,2,,2,7,1,2,0,,,34.98650222,-85.22406829,,
0,0.016,1,330B886001,2,44,2,25,2,7,,2,0,,,34.98575221,-85.2251273,34.98551821,-85.2251273
0,0.16,1,330B887001,2,54,2,30,2,7,1,2,0,,,34.98574821,-85.2265313,34.98783984,-85.22541162
0.16,0.232,1,330B887001,2,48,2,30,2,7,1,2,0,,,34.98783984,-85.22541162,34.98836722,-85.2264483
0,0.019,1,330B888001,2,48,2,25,2,7,,2,0,,,34.98575121,-85.2265873,34.98549521,-85.2265923
0,0.21,1,330B889001,2,60,2,,2,0,,2,0,,,34.99152023,-85.22472629,34.98873973,-85.22623851
0.21,0.456,1,330B889001,2,52,2,30,2,7,1,2,0,,,34.98873973,-85.22623851,34.98547421,-85.2279693
0,0.146,1,330B890001,1,32,1,,2,7,1,2,0,,,34.99134623,-85.22418429,34.98936722,-85.2252173
0,0.518,1,330B891001,2,44,2,30,2,7,1,2,0,,,34.98907422,-85.2260563,34.99230123,-85.23437931
0,0.181,1,330B892001,2,48,2,30,2,7,1,2,0,,,34.99237723,-85.2269853,,
0,0.031,1,330B893001,2,46,2,,2,7,,2,0,,,34.99001522,-85.2284223,34.98960822,-85.2286843
0,0.223,1,330B894001,2,52,2,,2,7,,2,0,,,34.99073322,-85.2278183,34.99141623,-85.2274463
0,0.181,1,330B895001,2,46,2,,2,7,1,2,0,,,34.99043322,-85.2295223,,
0,0.21,1,330B896001,2,44,2,,2,0,,2,0,,,34.99049522,-85.2296913,34.98988526,-85.2307016
0.21,0.273,1,330B896001,1,44,1,,2,0,,2,0,,,34.98988526,-85.2307016,34.99068222,-85.23017831
0,0.065,1,330B897001,1,32,1,,2,7,1,2,0,,,34.99092423,-85.23081031,34.99007122,-85.23130131
0,0.182,1,330B898001,2,48,2,30,2,7,1,2,0,,,34.99099123,-85.23097731,34.99337623,-85.2296563
0,0.644,1,330B899001,2,44,2,30,2,7,1,2,0,,,34.99393023,-85.23112231,34.98537921,-85.23561232
0,0.118,1,330B900001,2,56,2,15,2,7,,2,0,,,34.99422323,-85.23189931,,
0,0.116,1,330B901001,2,48,2,,2,7,1,2,0,,,34.99493623,-85.23377731,34.99341023,-85.23464531
0,0.059,1,330B902001,2,42,2,,2,2,1,2,0,,,34.99483223,-85.23576932,,
0,0.072,1,330B903001,2,44,2,,2,7,1,2,0,,,34.99330123,-85.23686632,,
0,0.067,1,330B904001,2,44,2,,2,7,1,2,0,,,34.99244723,-85.23753632,34.99205523,-85.23644732
0,0.199,1,330B905001,2,48,2,30,2,7,1,2,0,,,34.99168123,-85.23784332,34.99011422,-85.23593132
0,0.273,1,330B906001,2,44,2,20,2,7,1,2,0,,,34.98921522,-85.23372631,34.99090323,-85.23805032
0,0.073,1,330B907001,2,40,2,,2,7,1,2,0,,,34.99066123,-85.23559532,34.99023722,-85.23440031
0,0.13,1,330B908001,2,52,2,20,2,7,1,2,0,,,34.99005322,-85.23841632,34.98916281,-85.23641907
0.13,0.268,1,330B908001,2,40,2,20,2,7,1,2,0,,,34.98916281,-85.23641907,34.98832022,-85.23421431
0,0.286,1,330B909001,2,44,2,30,2,7,1,2,0,,,34.98745122,-85.23468431,,
0,0.306,1,330B910001,2,48,2,30,2,7,1,2,0,,,34.98845222,-85.24008433,34.98661922,-85.23514632
0,0.09,1,330B911001,2,46,2,,2,7,1,2,0,,,34.98567122,-85.23941932,34.98696008,-85.23915226
0.09,0.166,1,330B911001,2,40,2,,2,7,1,2,0,,,34.98696008,-85.23915226,34.98793322,-85.23866232
0,0.13,1,330B912001,2,52,2,20,2,7,1,2,0,,,34.98583422,-85.23581032,34.98655177,-85.23789621
0.13,0.209,1,330B912001,2,44,2,20,2,7,1,2,0,,,34.98655177,-85.23789621,34.98691122,-85.23918432
0,0.428,1,330B913001,2,44,2,,2,0,,2,0,,,34.98584722,-85.23559032,34.98546497,-85.24310057
0.428,0.627,1,330B913001,2,44,2,30,2,0,,2,0,,,34.98546497,-85.24310057,34.98527322,-85.24660734
0,0.028,1,330B914001,2,44,2,30,2,7,,2,0,,,34.98575822,-85.23772432,34.98535621,-85.23775332
0,0.025,1,330B915001,2,40,2,,2,7,,2,0,,,34.98572022,-85.23845432,34.98534922,-85.23845532
0,0.022,1,330B916001,2,40,2,20,2,7,,2,0,,,34.98565422,-85.23970333,,
0,0.109,1,330B917001,2,64,2,,2,0,,2,0,,,34.99583924,-85.23749832,34.99435323,-85.23835232
0,0.22,1,330B918001,2,56,2,20,2,7,1,2,0,,,34.99520124,-85.24129533,34.99478523,-85.23804032
0,0.123,1,330B919001,2,56,2,,2,7,1,2,0,15,,34.98860722,-85.24447233,34.99020229,-85.24366738
0.123,0.579,1,330B919001,2,56,2,,2,0,,2,0,,,34.99020229,-85.24366738,34.99642024,-85.24074233
0,0.164,1,330B920001,2,52,2,20,2,7,1,2,0,,,34.99412523,-85.24181533,34.99303023,-85.23914432
0,0.099,1,330B921001,2,56,2,,2,7,1,2,0,,,34.99332823,-85.23988832,34.99446123,-85.23971532
0,0.045,1,330B922001,2,56,2,,2,7,,2,0,,,34.99415823,-85.23941432,34.99388823,-85.23866532
0,0.511,1,330B923001,2,48,2,20,2,7,1,2,0,,,34.99172423,-85.23783232,34.99475323,-85.24604034
0,0.314,1,330B924001,2,48,2,30,2,7,1,2,0,,,34.99245723,-85.24260333,34.99433174,-85.24759326
0.314,0.391,1,330B924001,2,46,2,,2,7,1,2,0,,,34.99433174,-85.24759326,34.9948273,-85.24890452
0.391,0.523,1,330B924001,2,48,2,,2,7,1,2,0,15,,34.9948273,-85.24890452,34.99561153,-85.25097421
0.523,0.622,1,330B924001,2,48,2,,2,0,,2,0,,,34.99561153,-85.25097421,34.99653124,-85.25151235
0,0.285,1,330B925001,2,56,2,,2,7,1,2,0,,,34.99041223,-85.23822932,34.99223823,-85.24270433
0,0.209,1,330B926001,2,48,2,,2,7,1,2,0,,,34.99160723,-85.24109233,34.99105123,-85.23801032
0,0.538,1,330B927001,2,44,2,,2,7,1,2,0,,,34.98970722,-85.23864532,34.99294623,-85.24729034
0,0.18,1,330B928001,2,46,2,,2,0,,2,0,,,34.99154823,-85.24643134,34.99049594,-85.24354732
0.18,0.255,1,330B928001,2,48,2,,2,0,,2,0,,,34.99049594,-85.24354732,34.99006291,-85.24232038
0.255,0.327,1,330B928001,2,44,2,20,2,7,1,2,0,,,34.99006291,-85.24232038,34.98963265,-85.24116093
0.327,0.428,1,330B928001,2,48,2,20,2,7,1,2,0,,,34.98963265,-85.24116093,34.98903122,-85.23955032
0,0.534,1,330B929001,2,48,2,,2,7,1,2,0,,,34.99827224,-85.26588138,34.99840525,-85.27305139
0,0.213,1,330B930001,2,48,2,,2,7,1,2,0,,,34.98538622,-85.24484434,34.98804922,-85.24298533
0,0.143,1,330B931001,2,42,2,20,2,7,1,2,0,,,34.98985022,-85.24173333,,
0,0.064,1,330B932001,2,50,2,,2,7,1,2,0,,,34.98894122,-85.24225533,34.98854522,-85.24125633
0,0.139,1,330B933001,2,44,2,,2,7,1,2,0,,,34.98924022,-85.24614834,34.99112423,-85.24522934
0,0.204,1,330B934001,2,56,2,30,2,7,1,2,0,,,34.99240723,-85.24596634,34.98968922,-85.24736834
0,0.19,1,330B935001,2,44,2,30,2,7,1,2,0,,,34.99353523,-85.24546134,34.99616558,-85.24406935
0.19,0.284,1,330B935001,2,48,2,30,2,7,1,2,0,,,34.99616558,-85.24406935,34.99730424,-85.24344633
0,0.128,1,330B936001,2,60,2,,2,7,1,2,0,,,34.99593324,-85.24347533,34.99665724,-85.24552334
0,0.212,1,330B937001,2,52,2,,2,7,1,2,0,,,34.99475624,-85.24871634,34.99435023,-85.24764334
0,0.147,1,330B938001,2,52,2,20,2,7,1,2,0,,,34.99571824,-85.24767534,34.99757424,-85.24649334
0,0.064,1,330B939001,2,48,2,,2,7,,2,0,,,34.99384923,-85.24883234,34.99463423,-85.24841534
0,0.2,1,330B940001,2,52,2,20,2,7,1,2,0,,,34.99384623,-85.25210935,34.99352334,-85.24996363
0.2,0.498,1,330B940001,2,48,2,20,2,7,1,2,0,,,34.99352334,-85.24996363,34.99395923,-85.24979634
0,0.106,1,330B941001,2,36,2,,2,7,1,2,0,,,34.99360723,-85.25201935,34.99299623,-85.25034235
0,0.123,1,330B942001,2,64,2,,2,7,1,2,0,,,34.99027523,-85.24970034,,
0,0.327,1,330B943001,2,48,2,20,2,7,1,1,0,,,34.99668124,-85.25384735,34.99718724,-85.25752936
0,0.205,1,330B944001,2,48,2,,2,7,1,2,0,,,34.99652724,-85.25372635,34.99752924,-85.25693436
0,0.012,1,330B945001,2,36,2,,2,7,,2,0,,,34.99748624,-85.25665936,34.99767224,-85.25658436
0,0.23,1,330B946001,2,56,2,,2,7,,2,0,,,34.98825822,-85.25678436,34.98986871,-85.25548955
0.23,0.349,1,330B946001,2,48,2,,2,7,,2,0,,,34.98986871,-85.25548955,34.98911222,-85.25358835
0,0.213,1,330B947001,2,56,2,,2,7,1,2,0,,,34.98894222,-85.25368635,34.98837322,-85.25015535
0,0.062,1,330B948001,2,48,2,30,2,7,1,2,0,,,34.98817922,-85.25650936,34.98900631,-85.25612827
0.062,0.193,1,330B948001,2,52,2,,2,0,,2,0,,,34.98900631,-85.25612827,34.98828422,-85.25404735
0,0.12,1,330B949001,2,60,2,25,2,7,1,2,0,,,34.98743922,-85.25445835,34.98815474,-85.25644352
0.12,0.759,1,330B949001,2,56,2,25,2,7,1,2,0,,,34.98815474,-85.25644352,34.98816222,-85.25711336
0,0.132,1,330B950001,2,44,2,30,2,7,1,2,0,,,34.98735622,-85.25449035,34.98660122,-85.25235535
0,0.13,1,330B951001,1,36,1,,2,7,1,2,0,,,34.98658322,-85.25472236,34.98737522,-85.25684936
0,0.154,1,330B952001,2,56,2,30,2,7,1,2,0,,,34.98809522,-85.25111035,34.98612722,-85.25210135
0,0.26,1,330B953001,2,60,2,,2,7,1,2,0,,,34.98913122,-85.24880334,34.98772922,-85.24895734
0,0.062,1,330B954001,2,60,2,30,2,7,,2,0,,,34.99010623,-85.24907134,34.98929222,-85.24938434
0,0.165,1,330B955001,2,56,2,,2,7,,2,0,,,34.98714122,-85.25142535,34.98700422,-85.24940034
0,0.075,1,330B956001,2,56,2,,2,7,1,2,0,,,34.98692822,-85.25065035,34.98593222,-85.25110135
0,0.141,1,330B957001,2,56,2,30,2,7,1,2,0,,,34.98945823,-85.25899636,34.99064646,-85.25887734
0.141,0.221,1,330B957001,2,52,2,30,2,7,1,2,0,,,34.99064646,-85.25887734,34.99100081,-85.26024828
0.221,0.348,1,330B957001,2,48,2,30,2,7,1,2,0,,,34.99100081,-85.26024828,34.99198823,-85.26207437
0,0.113,1,330B958001,2,56,2,20,2,7,1,2,0,,,34.99018223,-85.25803636,34.99167723,-85.25712136
0,0.13,1,330B959001,2,56,2,,2,7,1,2,0,,,34.98576522,-85.25964337,34.98752022,-85.25894836
0,0.339,1,330B960001,2,52,2,,2,7,1,2,0,,,34.98753822,-85.25773036,34.98519022,-85.26055937
0,0.115,1,330B961001,2,56,2,,2,7,1,2,0,,,34.98573622,-85.26082937,34.98570822,-85.26288337
0,0.346,1,330B962001,2,48,2,30,2,7,,2,0,,,34.99430124,-85.25581036,34.99109829,-85.26037368
0.346,0.468,1,330B962001,2,44,2,,2,7,,2,0,,,34.99109829,-85.26037368,34.98947241,-85.2610988
0.468,0.601,1,330B962001,2,40,2,,2,0,,2,0,,,34.98947241,-85.2610988,34.99067623,-85.26262237
0,0.221,1,330B963001,2,52,2,,2,7,,2,0,,,34.99096823,-85.26037037,34.99059523,-85.26325137
0,0.154,1,330B964001,2,40,2,,2,7,1,2,0,,,34.99286923,-85.25391635,34.99083223,-85.25505036
0,0.087,1,330B965001,1,32,1,,2,7,,2,0,,,34.99172923,-85.25259235,34.99055623,-85.25318235
