Date,DayOfWeek,Hour,Latitude,Longitude,WeekDay,Year,Month
3/11/2020,2,13,35.082483,-85.296677,1,2020,3
3/11/2020,2,13,35.082483,-85.296677,1,2020,3
3/11/2020,2,13,35.005877,-85.231722,1,2020,3
3/11/2020,2,13,35.049017,-85.045751,1,2020,3
3/11/2020,2,13,35.073077,-85.109857,1,2020,3
3/11/2020,2,13,35.073077,-85.109857,1,2020,3
3/11/2020,2,13,35.073077,-85.109857,1,2020,3
3/11/2020,2,13,35.073077,-85.109857,1,2020,3
3/11/2020,2,14,35.037599,-85.311252,1,2020,3
3/11/2020,2,14,35.03761,-85.31139,1,2020,3
3/11/2020,2,14,35.148771,-85.205324,1,2020,3
3/11/2020,2,14,35.150441,-85.107913,1,2020,3
3/11/2020,2,14,35.03761,-85.31139,1,2020,3
3/11/2020,2,14,35.03761,-85.31139,1,2020,3
3/11/2020,2,15,34.989899,-85.307671,1,2020,3
3/11/2020,2,15,35.089088,-85.21983,1,2020,3
3/11/2020,2,15,35.087742,-85.293353,1,2020,3
3/11/2020,2,15,35.141052,-85.231685,1,2020,3
3/11/2020,2,15,35.055684,-85.136675,1,2020,3
3/11/2020,2,16,35.045986,-85.314082,1,2020,3
3/11/2020,2,16,35.030162,-85.308331,1,2020,3
3/11/2020,2,16,35.022959,-85.293636,1,2020,3
3/11/2020,2,16,35.042164,-85.220198,1,2020,3
3/11/2020,2,16,35.065126,-85.021651,1,2020,3
3/11/2020,2,16,35.065126,-85.021651,1,2020,3
3/11/2020,2,16,35.065126,-85.021651,1,2020,3
3/11/2020,2,16,34.990859,-85.281897,1,2020,3
3/11/2020,2,17,35.148895,-85.249197,1,2020,3
3/11/2020,2,17,35.010989,-85.223215,1,2020,3
3/11/2020,2,17,35.011188,-85.224669,1,2020,3
3/11/2020,2,17,35.011188,-85.224669,1,2020,3
3/11/2020,2,17,35.011188,-85.224669,1,2020,3
3/11/2020,2,17,35.017884,-85.173781,1,2020,3
3/11/2020,2,17,35.065469,-85.248981,1,2020,3
3/11/2020,2,17,35.23153,-85.193546,1,2020,3
3/11/2020,2,18,35.012088,-85.227019,1,2020,3
3/11/2020,2,18,35.02908,-85.19487,1,2020,3
3/11/2020,2,18,35.29862,-85.150717,1,2020,3
3/11/2020,2,20,35.176551,-85.21873,1,2020,3
3/11/2020,2,21,35.025471,-85.30277,1,2020,3
3/11/2020,2,21,35.188287,-85.052802,1,2020,3
3/11/2020,2,21,35.006787,-85.293633,1,2020,3
3/11/2020,2,21,35.006221,-85.293121,1,2020,3
3/11/2020,2,21,35.006221,-85.293121,1,2020,3
3/11/2020,2,22,35.042669,-85.303489,1,2020,3
3/11/2020,2,22,35.029685,-85.310676,1,2020,3
3/12/2020,3,0,35.122205,-85.288198,1,2020,3
3/12/2020,3,0,35.122205,-85.288198,1,2020,3
3/12/2020,3,0,35.122205,-85.288198,1,2020,3
3/12/2020,3,0,35.122205,-85.288198,1,2020,3
3/12/2020,3,0,35.062383,-85.305591,1,2020,3
3/12/2020,3,2,35.133697,-85.281118,1,2020,3
3/12/2020,3,6,35.059153,-85.127924,1,2020,3
3/12/2020,3,6,35.377518,-85.117447,1,2020,3
3/12/2020,3,7,35.231999,-85.150971,1,2020,3
3/12/2020,3,7,35.087998,-85.065022,1,2020,3
3/12/2020,3,7,35.09006,-85.066629,1,2020,3
3/12/2020,3,7,35.087998,-85.065022,1,2020,3
3/12/2020,3,7,35.09006,-85.066629,1,2020,3
3/12/2020,3,7,35.191175,-85.242002,1,2020,3
3/12/2020,3,7,35.13288,-85.043685,1,2020,3
3/12/2020,3,8,35.082967,-85.207246,1,2020,3
3/12/2020,3,8,35.227317,-85.142127,1,2020,3
3/12/2020,3,9,35.083892,-85.058387,1,2020,3
3/12/2020,3,9,34.991166,-85.201189,1,2020,3
3/12/2020,3,9,34.991801,-85.20089,1,2020,3
3/12/2020,3,9,35.123075,-85.239491,1,2020,3
3/12/2020,3,9,35.124671,-85.240525,1,2020,3
3/12/2020,3,9,35.123075,-85.239491,1,2020,3
3/12/2020,3,9,35.123075,-85.239491,1,2020,3
3/12/2020,3,9,35.20281,-85.153132,1,2020,3
3/12/2020,3,9,35.20281,-85.153132,1,2020,3
3/12/2020,3,9,35.20281,-85.153132,1,2020,3
3/12/2020,3,9,35.029686,-85.310283,1,2020,3
3/12/2020,3,9,35.031419,-85.31086,1,2020,3
3/12/2020,3,9,35.031419,-85.31086,1,2020,3
3/12/2020,3,10,35.073843,-85.112125,1,2020,3
3/12/2020,3,10,35.029438,-85.31139,1,2020,3
3/12/2020,3,11,35.036483,-85.284243,1,2020,3
3/12/2020,3,11,35.045739,-85.311631,1,2020,3
3/12/2020,3,11,35.056299,-85.160845,1,2020,3
3/12/2020,3,11,35.063047,-85.30872,1,2020,3
3/12/2020,3,11,35.028961,-85.288147,1,2020,3
3/12/2020,3,12,35.02955,-85.28886,1,2020,3
3/12/2020,3,12,35.017116,-85.207476,1,2020,3
3/12/2020,3,12,35.016095,-85.207559,1,2020,3
3/12/2020,3,12,35.008496,-85.327279,1,2020,3
3/12/2020,3,13,35.084925,-85.066319,1,2020,3
3/12/2020,3,13,35.121052,-85.294965,1,2020,3
3/12/2020,3,13,35.084025,-85.200395,1,2020,3
3/12/2020,3,13,35.211725,-85.219297,1,2020,3
3/12/2020,3,13,35.207157,-85.22607,1,2020,3
3/12/2020,3,14,35.018985,-85.275027,1,2020,3
3/12/2020,3,15,35.124232,-85.248269,1,2020,3
3/12/2020,3,15,35.027146,-85.085334,1,2020,3
3/12/2020,3,15,34.99941,-85.13381,1,2020,3
3/12/2020,3,16,35.215942,-85.227668,1,2020,3
3/12/2020,3,16,35.100234,-85.237464,1,2020,3
3/12/2020,3,17,35.070463,-85.143275,1,2020,3
3/12/2020,3,17,35.011466,-85.074512,1,2020,3
3/12/2020,3,17,35.070463,-85.143275,1,2020,3
3/12/2020,3,17,35.091719,-85.221427,1,2020,3
3/12/2020,3,17,35.023897,-85.070758,1,2020,3
3/12/2020,3,17,35.023897,-85.070758,1,2020,3
3/12/2020,3,17,35.023897,-85.070758,1,2020,3
3/12/2020,3,17,35.043791,-85.149742,1,2020,3
3/12/2020,3,17,35.020265,-85.366058,1,2020,3
3/12/2020,3,17,35.091648,-85.088935,1,2020,3
3/12/2020,3,17,35.015818,-85.254192,1,2020,3
3/12/2020,3,17,35.055348,-85.200161,1,2020,3
3/12/2020,3,18,35.030081,-85.153146,1,2020,3
3/12/2020,3,19,34.985603,-85.287255,1,2020,3
3/12/2020,3,19,35.071225,-85.310565,1,2020,3
3/12/2020,3,20,35.112269,-85.15563,1,2020,3
3/12/2020,3,20,35.111105,-85.156339,1,2020,3
3/12/2020,3,20,35.112249,-85.156297,1,2020,3
3/12/2020,3,20,35.004613,-85.220466,1,2020,3
3/12/2020,3,20,35.001823,-85.211162,1,2020,3
3/12/2020,3,20,35.001823,-85.211162,1,2020,3
3/12/2020,3,20,35.001823,-85.211162,1,2020,3
3/12/2020,3,20,35.055422,-85.262934,1,2020,3
3/12/2020,3,21,35.055422,-85.262934,1,2020,3
3/12/2020,3,21,35.024501,-85.155628,1,2020,3
3/12/2020,3,22,35.028081,-85.157375,1,2020,3
3/13/2020,4,0,35.021302,-85.262452,1,2020,3
3/13/2020,4,0,35.01938,-85.25811,1,2020,3
3/13/2020,4,0,35.020788,-85.264672,1,2020,3
3/13/2020,4,0,35.01938,-85.25811,1,2020,3
3/13/2020,4,1,35.021303,-85.262273,1,2020,3
3/13/2020,4,1,35.021303,-85.262273,1,2020,3
3/13/2020,4,1,35.021303,-85.262273,1,2020,3
3/13/2020,4,1,35.021303,-85.262273,1,2020,3
3/13/2020,4,1,34.996523,-85.288065,1,2020,3
3/13/2020,4,3,34.99947,-85.329091,1,2020,3
3/13/2020,4,5,35.022827,-85.247165,1,2020,3
3/13/2020,4,5,35.070619,-85.270065,1,2020,3
3/13/2020,4,6,35.086833,-85.261092,1,2020,3
3/13/2020,4,6,35.072228,-85.269181,1,2020,3
3/13/2020,4,6,35.070037,-85.270226,1,2020,3
3/13/2020,4,6,35.070037,-85.270226,1,2020,3
3/13/2020,4,7,35.014562,-85.272976,1,2020,3
3/13/2020,4,7,35.014566,-85.27282,1,2020,3
3/13/2020,4,7,35.032718,-85.263344,1,2020,3
3/13/2020,4,7,35.018443,-85.379703,1,2020,3
3/13/2020,4,7,35.018443,-85.379703,1,2020,3
3/13/2020,4,7,35.018443,-85.379703,1,2020,3
3/13/2020,4,7,35.026062,-85.251928,1,2020,3
3/13/2020,4,7,35.004646,-85.224037,1,2020,3
3/13/2020,4,7,35.13896,-85.235547,1,2020,3
3/13/2020,4,7,35.017689,-85.280427,1,2020,3
3/13/2020,4,7,35.004046,-85.259767,1,2020,3
3/13/2020,4,8,35.310941,-85.163296,1,2020,3
3/13/2020,4,8,35.342811,-85.190452,1,2020,3
3/13/2020,4,8,35.34147,-85.22049,1,2020,3
3/13/2020,4,8,35.040336,-85.150002,1,2020,3
3/13/2020,4,8,35.052362,-85.307535,1,2020,3
3/13/2020,4,8,35.28917,-85.15183,1,2020,3
3/13/2020,4,8,35.28917,-85.15183,1,2020,3
3/13/2020,4,9,35.062156,-85.152302,1,2020,3
3/13/2020,4,9,35.06164,-85.193575,1,2020,3
3/13/2020,4,9,35.020397,-85.200939,1,2020,3
3/13/2020,4,9,35.022082,-85.198323,1,2020,3
3/13/2020,4,10,35.042997,-85.157294,1,2020,3
3/13/2020,4,10,35.008124,-85.154777,1,2020,3
3/13/2020,4,10,35.020397,-85.200939,1,2020,3
3/13/2020,4,10,35.020397,-85.200939,1,2020,3
3/13/2020,4,10,35.020397,-85.200939,1,2020,3
3/13/2020,4,10,35.186866,-85.022037,1,2020,3
3/13/2020,4,11,35.169143,-85.197544,1,2020,3
3/13/2020,4,11,35.018321,-85.279991,1,2020,3
3/13/2020,4,11,35.016265,-85.385665,1,2020,3
3/13/2020,4,11,35.090553,-85.064316,1,2020,3
3/13/2020,4,11,35.13449,-85.240382,1,2020,3
3/13/2020,4,11,35.016265,-85.385665,1,2020,3
3/13/2020,4,11,35.016265,-85.385665,1,2020,3
3/13/2020,4,11,35.016265,-85.385665,1,2020,3
3/13/2020,4,11,35.034528,-85.158706,1,2020,3
3/13/2020,4,11,35.0736,-85.178105,1,2020,3
3/13/2020,4,11,35.009934,-85.219804,1,2020,3
3/13/2020,4,11,35.009919,-85.220213,1,2020,3
3/13/2020,4,11,35.009919,-85.220213,1,2020,3
3/13/2020,4,12,35.234297,-85.199279,1,2020,3
3/13/2020,4,12,34.996081,-85.206737,1,2020,3
3/13/2020,4,12,35.05841,-85.192855,1,2020,3
3/13/2020,4,12,35.058437,-85.198494,1,2020,3
3/13/2020,4,12,35.058437,-85.198494,1,2020,3
3/13/2020,4,12,35.187107,-85.189627,1,2020,3
3/13/2020,4,13,34.996081,-85.206737,1,2020,3
3/13/2020,4,13,35.069316,-85.100371,1,2020,3
3/13/2020,4,13,35.255044,-85.180702,1,2020,3
3/13/2020,4,13,34.986821,-85.20184,1,2020,3
3/13/2020,4,13,35.02238,-85.024726,1,2020,3
3/13/2020,4,14,35.085686,-85.066688,1,2020,3
3/13/2020,4,14,35.094368,-85.331318,1,2020,3
3/13/2020,4,14,35.255066,-85.182332,1,2020,3
3/13/2020,4,14,35.194711,-85.197721,1,2020,3
3/13/2020,4,15,35.041,-85.35868,1,2020,3
3/13/2020,4,15,35.1097,-85.29486,1,2020,3
3/13/2020,4,15,35.1097,-85.29486,1,2020,3
3/13/2020,4,15,35.1097,-85.29486,1,2020,3
3/13/2020,4,15,35.086383,-85.336105,1,2020,3
3/13/2020,4,15,35.111727,-85.269877,1,2020,3
3/13/2020,4,15,35.111727,-85.269877,1,2020,3
3/13/2020,4,15,35.111727,-85.269877,1,2020,3
3/13/2020,4,15,35.032958,-85.166422,1,2020,3
3/13/2020,4,15,35.032449,-85.166838,1,2020,3
3/13/2020,4,16,35.033426,-85.16582,1,2020,3
3/13/2020,4,16,35.053961,-85.309363,1,2020,3
3/13/2020,4,16,35.089088,-85.21983,1,2020,3
3/13/2020,4,16,34.993132,-85.205824,1,2020,3
3/13/2020,4,16,35.111877,-85.047154,1,2020,3
3/13/2020,4,16,35.028245,-85.360307,1,2020,3
3/13/2020,4,16,34.995303,-85.236692,1,2020,3
3/13/2020,4,17,35.126114,-85.248293,1,2020,3
3/13/2020,4,17,35.00348,-85.14933,1,2020,3
3/13/2020,4,17,35.133846,-85.07923,1,2020,3
3/13/2020,4,17,35.024495,-85.376653,1,2020,3
3/13/2020,4,17,35.007414,-85.203262,1,2020,3
3/13/2020,4,17,35.008246,-85.200274,1,2020,3
3/13/2020,4,17,35.135065,-85.246583,1,2020,3
3/13/2020,4,17,35.028685,-85.219578,1,2020,3
3/13/2020,4,19,35.047923,-85.311388,1,2020,3
3/13/2020,4,19,35.048337,-85.311657,1,2020,3
3/13/2020,4,20,35.048827,-85.286634,1,2020,3
3/13/2020,4,20,35.122929,-85.238444,1,2020,3
3/13/2020,4,20,35.08788,-85.188389,1,2020,3
3/13/2020,4,21,35.016638,-85.088741,1,2020,3
3/13/2020,4,21,35.017352,-85.169156,1,2020,3
3/13/2020,4,21,35.08082,-85.06329,1,2020,3
3/13/2020,4,21,35.022687,-85.368966,1,2020,3
3/13/2020,4,21,35.023979,-85.044634,1,2020,3
3/13/2020,4,21,35.008709,-85.205213,1,2020,3
3/13/2020,4,22,35.166954,-85.110786,1,2020,3
3/13/2020,4,22,34.983166,-85.40899,1,2020,3
3/14/2020,5,1,35.039777,-85.285164,0,2020,3
3/14/2020,5,3,35.121052,-85.294965,0,2020,3
3/14/2020,5,3,35.121052,-85.294965,0,2020,3
3/14/2020,5,3,35.121052,-85.294965,0,2020,3
3/14/2020,5,4,35.018895,-85.186165,0,2020,3
3/14/2020,5,10,35.043326,-85.158111,0,2020,3
3/14/2020,5,11,35.014733,-85.251611,0,2020,3
3/14/2020,5,11,35.014733,-85.251611,0,2020,3
3/14/2020,5,11,35.014733,-85.251611,0,2020,3
3/14/2020,5,11,34.990122,-85.201271,0,2020,3
3/14/2020,5,11,35.041218,-85.153379,0,2020,3
3/14/2020,5,11,34.989931,-85.203643,0,2020,3
3/14/2020,5,11,35.026324,-85.368766,0,2020,3
3/14/2020,5,11,35.21464,-85.126598,0,2020,3
3/14/2020,5,12,35.026324,-85.368766,0,2020,3
3/14/2020,5,12,35.02238,-85.024726,0,2020,3
3/14/2020,5,12,35.02238,-85.024726,0,2020,3
3/14/2020,5,12,34.999394,-85.09552,0,2020,3
3/14/2020,5,12,35.049528,-85.144781,0,2020,3
3/14/2020,5,12,35.049637,-85.277613,0,2020,3
3/14/2020,5,12,35.018089,-85.193388,0,2020,3
3/14/2020,5,13,35.339423,-85.121991,0,2020,3
3/14/2020,5,13,35.339423,-85.121991,0,2020,3
3/14/2020,5,13,35.339423,-85.121991,0,2020,3
3/14/2020,5,13,35.180857,-85.24705,0,2020,3
3/14/2020,5,13,35.084202,-85.07327,0,2020,3
3/14/2020,5,13,35.098301,-85.304223,0,2020,3
3/14/2020,5,13,35.082723,-85.078179,0,2020,3
3/14/2020,5,13,34.989515,-85.206802,0,2020,3
3/14/2020,5,14,35.054288,-85.189933,0,2020,3
3/14/2020,5,14,35.040994,-85.173231,0,2020,3
3/14/2020,5,15,35.040619,-85.168462,0,2020,3
3/14/2020,5,15,35.001294,-85.210866,0,2020,3
3/14/2020,5,15,35.040619,-85.168462,0,2020,3
3/14/2020,5,15,35.040619,-85.168462,0,2020,3
3/14/2020,5,15,35.008709,-85.205213,0,2020,3
3/14/2020,5,15,34.988316,-85.202649,0,2020,3
3/14/2020,5,15,34.988316,-85.202649,0,2020,3
3/14/2020,5,16,35.182455,-85.176092,0,2020,3
3/14/2020,5,16,34.989137,-85.209706,0,2020,3
3/14/2020,5,18,35.155751,-85.248144,0,2020,3
3/14/2020,5,18,35.082483,-85.296677,0,2020,3
3/14/2020,5,21,35.237739,-85.176435,0,2020,3
3/14/2020,5,21,35.023126,-85.159404,0,2020,3
3/14/2020,5,21,34.989782,-85.402588,0,2020,3
3/14/2020,5,22,35.086278,-85.191791,0,2020,3
3/14/2020,5,22,35.116828,-85.3015,0,2020,3
3/14/2020,5,23,35.053263,-85.260921,0,2020,3
3/14/2020,5,23,35.005156,-85.208866,0,2020,3
3/15/2020,6,2,35.025943,-85.250329,0,2020,3
3/15/2020,6,4,35.009018,-85.197499,0,2020,3
3/15/2020,6,5,35.020039,-85.258121,0,2020,3
3/15/2020,6,8,35.047772,-85.242388,0,2020,3
3/15/2020,6,9,35.090781,-85.311663,0,2020,3
3/15/2020,6,11,35.007636,-85.226677,0,2020,3
3/15/2020,6,12,35.044542,-85.237745,0,2020,3
3/15/2020,6,12,35.072531,-85.206592,0,2020,3
3/15/2020,6,12,35.044542,-85.237745,0,2020,3
3/15/2020,6,12,35.044542,-85.237745,0,2020,3
3/15/2020,6,12,35.067943,-85.2326,0,2020,3
3/15/2020,6,12,35.044088,-85.160208,0,2020,3
3/15/2020,6,13,35.046047,-85.312571,0,2020,3
3/15/2020,6,13,35.027655,-85.254881,0,2020,3
3/15/2020,6,13,35.027655,-85.254881,0,2020,3
3/15/2020,6,13,35.04937,-85.321529,0,2020,3
3/15/2020,6,13,35.027655,-85.254881,0,2020,3
3/15/2020,6,13,35.027655,-85.254881,0,2020,3
3/15/2020,6,14,35.182577,-85.246697,0,2020,3
3/15/2020,6,14,35.083951,-85.311511,0,2020,3
3/15/2020,6,14,35.182577,-85.246697,0,2020,3
3/15/2020,6,14,34.99595,-85.20783,0,2020,3
3/15/2020,6,16,35.134379,-85.121839,0,2020,3
3/15/2020,6,16,35.134379,-85.121839,0,2020,3
3/15/2020,6,16,35.134379,-85.121839,0,2020,3
3/15/2020,6,18,34.98971,-85.289841,0,2020,3
3/15/2020,6,18,34.990743,-85.290058,0,2020,3
3/15/2020,6,18,35.07514,-85.1087,0,2020,3
3/15/2020,6,18,35.074749,-85.113155,0,2020,3
3/15/2020,6,18,35.0772,-85.100493,0,2020,3
3/15/2020,6,18,35.073843,-85.112125,0,2020,3
3/15/2020,6,18,35.0772,-85.100493,0,2020,3
3/15/2020,6,18,35.0772,-85.100493,0,2020,3
3/15/2020,6,18,35.073843,-85.112125,0,2020,3
3/15/2020,6,18,35.073843,-85.112125,0,2020,3
3/15/2020,6,18,35.0772,-85.100493,0,2020,3
3/15/2020,6,18,35.0772,-85.100493,0,2020,3
3/15/2020,6,19,35.036363,-85.308474,0,2020,3
3/15/2020,6,20,35.054357,-85.256775,0,2020,3
3/15/2020,6,20,35.080122,-85.073456,0,2020,3
3/15/2020,6,20,35.052248,-85.312862,0,2020,3
3/15/2020,6,20,35.052248,-85.312862,0,2020,3
3/15/2020,6,20,35.047846,-85.313983,0,2020,3
3/15/2020,6,20,35.047846,-85.313983,0,2020,3
3/15/2020,6,21,35.016627,-85.293567,0,2020,3
3/15/2020,6,22,35.142423,-85.245482,0,2020,3
3/16/2020,0,0,35.114959,-85.047337,1,2020,3
3/16/2020,0,6,35.087497,-85.055612,1,2020,3
3/16/2020,0,6,35.301256,-85.088673,1,2020,3
3/16/2020,0,6,35.087497,-85.055612,1,2020,3
3/16/2020,0,6,35.087497,-85.055612,1,2020,3
3/16/2020,0,7,35.016958,-85.26894,1,2020,3
3/16/2020,0,7,35.002465,-85.233908,1,2020,3
3/16/2020,0,7,35.08082,-85.06329,1,2020,3
3/16/2020,0,8,35.024189,-85.178518,1,2020,3
3/16/2020,0,8,35.024189,-85.178518,1,2020,3
3/16/2020,0,8,35.024189,-85.178518,1,2020,3
3/16/2020,0,9,35.073294,-85.05713,1,2020,3
3/16/2020,0,10,35.042813,-85.290455,1,2020,3
3/16/2020,0,10,35.011607,-85.21422,1,2020,3
3/16/2020,0,11,34.99909,-85.247098,1,2020,3
3/16/2020,0,11,35.013027,-85.225847,1,2020,3
3/16/2020,0,11,35.094885,-85.174189,1,2020,3
3/16/2020,0,11,35.087713,-85.071062,1,2020,3
3/16/2020,0,11,35.015591,-85.376588,1,2020,3
3/16/2020,0,12,35.02846,-85.30534,1,2020,3
3/16/2020,0,12,35.040846,-85.319863,1,2020,3
3/16/2020,0,12,35.00598,-85.224463,1,2020,3
3/16/2020,0,12,35.083711,-85.203342,1,2020,3
3/16/2020,0,12,35.067546,-85.310051,1,2020,3
3/16/2020,0,12,35.27795,-85.154924,1,2020,3
3/16/2020,0,13,35.254169,-85.175289,1,2020,3
3/16/2020,0,13,35.254169,-85.175289,1,2020,3
3/16/2020,0,13,35.254169,-85.175289,1,2020,3
3/16/2020,0,13,35.27795,-85.154924,1,2020,3
3/16/2020,0,13,35.27795,-85.154924,1,2020,3
3/16/2020,0,13,35.254169,-85.175289,1,2020,3
3/16/2020,0,13,35.098269,-85.327908,1,2020,3
3/16/2020,0,13,35.054144,-85.189935,1,2020,3
3/16/2020,0,13,35.03944,-85.031328,1,2020,3
3/16/2020,0,13,35.098406,-85.329331,1,2020,3
3/16/2020,0,13,35.098406,-85.329331,1,2020,3
3/16/2020,0,13,34.99941,-85.13381,1,2020,3
3/16/2020,0,14,35.301881,-84.959269,1,2020,3
3/16/2020,0,14,35.059606,-85.0667,1,2020,3
3/16/2020,0,14,35.059606,-85.0667,1,2020,3
3/16/2020,0,14,35.059606,-85.0667,1,2020,3
3/16/2020,0,14,35.063354,-85.321749,1,2020,3
3/16/2020,0,15,35.027498,-85.36825,1,2020,3
3/16/2020,0,15,35.13982,-85.245658,1,2020,3
3/16/2020,0,15,35.017759,-85.256396,1,2020,3
3/16/2020,0,16,35.053977,-85.254959,1,2020,3
3/16/2020,0,16,35.074262,-85.328772,1,2020,3
3/16/2020,0,17,35.136265,-85.239331,1,2020,3
3/16/2020,0,17,35.028496,-85.316259,1,2020,3
3/16/2020,0,17,35.045558,-85.313868,1,2020,3
3/16/2020,0,17,35.04555,-85.31368,1,2020,3
3/16/2020,0,17,35.045558,-85.313868,1,2020,3
3/16/2020,0,17,35.045558,-85.313868,1,2020,3
3/16/2020,0,17,35.216534,-85.155089,1,2020,3
3/16/2020,0,17,35.204931,-85.205654,1,2020,3
3/16/2020,0,17,35.052115,-85.264774,1,2020,3
3/16/2020,0,17,35.052261,-85.265688,1,2020,3
3/16/2020,0,17,35.052261,-85.265688,1,2020,3
3/16/2020,0,17,35.052261,-85.265688,1,2020,3
3/16/2020,0,17,35.04156,-85.154814,1,2020,3
3/16/2020,0,17,35.042105,-85.154805,1,2020,3
3/16/2020,0,17,35.04156,-85.154814,1,2020,3
3/16/2020,0,20,35.154042,-85.198501,1,2020,3
3/16/2020,0,20,35.029535,-85.18699,1,2020,3
3/16/2020,0,20,35.029535,-85.18699,1,2020,3
3/16/2020,0,20,35.029535,-85.18699,1,2020,3
3/16/2020,0,21,35.056781,-85.140779,1,2020,3
3/16/2020,0,21,35.056781,-85.140779,1,2020,3
3/16/2020,0,22,35.011387,-85.243683,1,2020,3
3/16/2020,0,22,35.011387,-85.243683,1,2020,3
3/16/2020,0,22,35.026191,-85.303623,1,2020,3
3/16/2020,0,22,34.986197,-85.343967,1,2020,3
3/16/2020,0,22,35.045297,-85.312411,1,2020,3
3/16/2020,0,22,35.045297,-85.312411,1,2020,3
3/16/2020,0,23,35.157548,-85.316255,1,2020,3
3/17/2020,1,1,35.078328,-85.176284,1,2020,3
3/17/2020,1,1,35.077049,-85.172175,1,2020,3
3/17/2020,1,1,35.077049,-85.172175,1,2020,3
3/17/2020,1,1,35.077049,-85.172175,1,2020,3
3/17/2020,1,2,35.044383,-85.296949,1,2020,3
3/17/2020,1,2,34.98551,-85.286771,1,2020,3
3/17/2020,1,3,35.249114,-85.050865,1,2020,3
3/17/2020,1,6,35.104798,-85.341279,1,2020,3
3/17/2020,1,7,35.093292,-85.253499,1,2020,3
3/17/2020,1,7,35.093292,-85.253499,1,2020,3
3/17/2020,1,7,35.094405,-85.251402,1,2020,3
3/17/2020,1,7,35.093292,-85.253499,1,2020,3
3/17/2020,1,7,35.093292,-85.253499,1,2020,3
3/17/2020,1,7,35.093292,-85.253499,1,2020,3
3/17/2020,1,7,35.093292,-85.253499,1,2020,3
3/17/2020,1,7,35.016735,-85.333621,1,2020,3
3/17/2020,1,8,35.103482,-85.042352,1,2020,3
3/17/2020,1,8,35.17459,-85.260173,1,2020,3
3/17/2020,1,8,35.078725,-85.257769,1,2020,3
3/17/2020,1,9,35.042046,-85.298742,1,2020,3
3/17/2020,1,9,35.042046,-85.298742,1,2020,3
3/17/2020,1,9,35.042046,-85.298742,1,2020,3
3/17/2020,1,9,35.042046,-85.298742,1,2020,3
3/17/2020,1,9,35.082749,-85.05854,1,2020,3
3/17/2020,1,9,35.083892,-85.058387,1,2020,3
3/17/2020,1,9,35.0406,-85.317611,1,2020,3
3/17/2020,1,9,35.082749,-85.05854,1,2020,3
3/17/2020,1,10,34.99941,-85.13381,1,2020,3
3/17/2020,1,10,35.029911,-85.187659,1,2020,3
3/17/2020,1,10,35.044349,-85.128355,1,2020,3
3/17/2020,1,10,35.043406,-85.119896,1,2020,3
3/17/2020,1,11,35.127062,-85.239976,1,2020,3
3/17/2020,1,11,35.094017,-85.180163,1,2020,3
3/17/2020,1,11,35.034394,-85.16446,1,2020,3
3/17/2020,1,11,35.043302,-85.314338,1,2020,3
3/17/2020,1,11,35.234297,-85.199279,1,2020,3
3/17/2020,1,11,35.005469,-85.152149,1,2020,3
3/17/2020,1,11,35.125943,-85.241316,1,2020,3
3/17/2020,1,11,35.005469,-85.152149,1,2020,3
3/17/2020,1,11,35.010184,-85.271137,1,2020,3
3/17/2020,1,11,35.030289,-85.184651,1,2020,3
3/17/2020,1,11,34.99056,-85.388971,1,2020,3
3/17/2020,1,11,34.99056,-85.388971,1,2020,3
3/17/2020,1,11,34.99056,-85.388971,1,2020,3
3/17/2020,1,12,35.045353,-85.310839,1,2020,3
3/17/2020,1,12,35.195164,-85.244207,1,2020,3
3/17/2020,1,14,35.05332,-85.309891,1,2020,3
3/17/2020,1,15,35.027231,-85.323459,1,2020,3
3/17/2020,1,15,35.028932,-85.322434,1,2020,3
3/17/2020,1,15,35.279739,-84.978736,1,2020,3
3/17/2020,1,15,35.106069,-85.271275,1,2020,3
3/17/2020,1,15,35.107926,-85.050315,1,2020,3
3/17/2020,1,15,35.013727,-85.328285,1,2020,3
3/17/2020,1,15,35.104361,-85.051969,1,2020,3
3/17/2020,1,16,35.081458,-85.083238,1,2020,3
3/17/2020,1,16,35.073807,-85.111622,1,2020,3
3/17/2020,1,16,35.18852,-85.245801,1,2020,3
3/17/2020,1,16,35.047353,-85.269013,1,2020,3
3/17/2020,1,17,34.991717,-85.223352,1,2020,3
3/17/2020,1,17,35.083861,-85.063324,1,2020,3
3/17/2020,1,17,35.079278,-85.033966,1,2020,3
3/17/2020,1,17,35.086927,-85.018496,1,2020,3
3/17/2020,1,17,35.086927,-85.018496,1,2020,3
3/17/2020,1,17,35.086927,-85.018496,1,2020,3
3/17/2020,1,17,35.077429,-85.098885,1,2020,3
3/17/2020,1,17,35.082723,-85.078179,1,2020,3
3/17/2020,1,18,35.083861,-85.063324,1,2020,3
3/17/2020,1,18,35.04721,-85.313777,1,2020,3
3/17/2020,1,18,35.081725,-85.055685,1,2020,3
3/17/2020,1,19,35.015639,-85.293809,1,2020,3
3/17/2020,1,19,35.039467,-85.096298,1,2020,3
3/17/2020,1,21,35.040341,-85.151384,1,2020,3
3/17/2020,1,21,35.04757,-85.308522,1,2020,3
3/17/2020,1,22,35.081548,-85.260532,1,2020,3
3/17/2020,1,22,35.080477,-85.262091,1,2020,3
3/17/2020,1,22,35.030081,-85.153146,1,2020,3
3/17/2020,1,23,35.121004,-85.258489,1,2020,3
