Asset ID,Asset Type,Material,Latitude,Longitude,Position,Route Type,Route
SUP_7020,SUP-U-Channel,Steel,35.11020311,-85.2283876,Right,,NB ON RAMP HWY 153 @ LAKE
SUP_7021,SUP-Square,Steel,35.11013628,-85.22827982,Center,,NB ON RAMP HWY 153 @ LAKE
SUP_7028,SUP-U-Channel,Steel,35.11154909,-85.2291454,Right,,N ACCESS RD
SUP_7029,SUP-U-Channel,Steel,35.11145552,-85.2292657,Right,,N ACCESS RD
SUP_7073,SUP-U-Channel,Steel,35.05989678,-85.27405742,Right,,RIVERSIDE DR
SUP_7132,SUP-U-Channel,Steel,35.09254009,-85.2175577,Right,,AMNICOLA HWY
SUP_7134,SUP-LightPole,Steel,35.08458733,-85.26358976,Right,,JUDD RD
SUP_7195,SUP-U-Channel,Steel,35.01537133,-85.27345529,Right,,DODDS AVE
SUP_7207,SUP-U-Channel,Steel,35.00959281,-85.27175559,Right,,WESTSIDE DR
SUP_7298,SUP-U-Channel,Steel,35.00998611,-85.26857124,Right,,E VIEW DR
SUP_7343,SUP-U-Channel,Steel,35.01551931,-85.26777762,Right,,SUNSET TER
SUP_7344,SUP-U-Channel,Steel,35.01574827,-85.26789252,Right,,RIDGEWOOD DR
SUP_7403,SUP-U-Channel,Steel,35.00443747,-85.2272938,Right,,MCBRIEN RD
SUP_7573,SUP-U-Channel,Steel,35.00975951,-85.22034275,Right,,BRAINERD RD
SUP_7580,SUP-U-Channel,Steel,35.00591393,-85.21945576,Right,,SPRING CREEK RD
SUP_7586,SUP-U-Channel,Steel,35.00761296,-85.21954878,Right,,ROSEMONT DR
SUP_7596,SUP-U-Channel,Steel,35.0097511,-85.21996915,Right,,SPRING CREEK RD
SUP_7633,SUP-U-Channel,Steel,35.0125466,-85.16759094,Right,,ELAINE CIR
SUP_7674,SUP-U-Channel,Steel,35.01195071,-85.22256145,Right,,TACOA CIR
SUP_7704,SUP-U-Channel,Steel,35.01249345,-85.21454523,Center,,MAPLEWOOD AVE
SUP_7706,SUP-U-Channel,Steel,35.01259754,-85.2147423,Right,,MAPLEWOOD AVE
SUP_7865,SUP-U-Channel,Steel,35.01390972,-85.2251775,Right,,CLUB DR
SUP_7880,SUP-U-Channel,Steel,35.0138853,-85.22227123,Right,,CLUB DR
SUP_8001,SUP-U-Channel,Steel,35.03489619,-85.22029814,Right,,EUCALYPTUS DR
SUP_8019,SUP-U-Channel,Steel,35.03603985,-85.22032886,Right,,N MOORE RD
SUP_8023,SUP-U-Channel,Steel,35.03579428,-85.21712136,Right,,LESLIE LN
SUP_8024,SUP-U-Channel,Steel,35.03691425,-85.21987711,Right,,LESLIE LN
SUP_8044,SUP-U-Channel,Steel,35.04190035,-85.21809914,Right,,MARIA ST
SUP_8086,SUP-U-Channel,Steel,35.03273687,-85.22665274,Right,,WOODMORE TER
SUP_8245,SUP-Square,Steel,35.02267075,-85.23144878,Right,,CHICKASAW RD
SUP_8251,SUP-U-Channel,Steel,35.0250403,-85.23030003,Right,,N CHOCTAW DR
SUP_8254,SUP-Square,Steel,35.02288603,-85.2320087,Right,,CHICKASAW RD
SUP_8257,SUP-U-Channel,Steel,35.02217795,-85.23043981,Right,,CHICKASAW RD
SUP_8268,SUP-Square,Steel,35.02251231,-85.23185639,Right,,SHAWNEE TRL
SUP_8275,SUP-U-Channel,Steel,35.02441649,-85.2302277,Right,,SHAWNEE TRL
SUP_8276,SUP-Square,Steel,35.0229425,-85.23154502,Right,,SHAWNEE TRL
SUP_8331,SUP-U-Channel,Steel,35.01626403,-85.23148913,Right,,KENWOOD AVE
SUP_8380,SUP-U-Channel,Steel,35.02380465,-85.22731334,Right,,N CHOCTAW DR
SUP_8398,SUP-Square,Steel,35.02190121,-85.23013368,Right,,SEQUOIA DR
SUP_8399,SUP-U-Channel,Steel,35.02325364,-85.2294173,Right,,SEQUOIA DR
SUP_8400,SUP-U-Channel,Steel,35.02336358,-85.2295318,Right,,SEQUOIA DR
SUP_8402,SUP-U-Channel,Steel,35.02330339,-85.2295121,Right,,SEQUOIA DR
SUP_8403,SUP-U-Channel,Steel,35.02241151,-85.23005396,Right,,SEQUOIA DR
SUP_8454,SUP-U-Channel,Steel,35.02029814,-85.24022864,Right,,MANOR RD
SUP_8457,SUP-U-Channel,Steel,35.02162703,-85.24112155,Right,,BRAINERD RD
SUP_8511,SUP-U-Channel,Steel,35.02713723,-85.23404584,Right,,VAUGHN RD
SUP_8546,SUP-U-Channel,Steel,35.03960723,-85.22797905,Right,,TALLEY RD
SUP_8555,SUP-U-Channel,Steel,35.04020346,-85.22636637,Right,,SHAWHAN RD
SUP_8573,SUP-U-Channel,Steel,35.01030431,-85.17700779,Right,,RADMOOR DR
SUP_8632,SUP-U-Channel,Steel,35.01089501,-85.16862046,Right,,SYLVIA TRL
SUP_872,SUP-U-Channel,Steel,35.07162926,-85.15621771,Right,,BONNY OAKS DR
SUP_8723,SUP-U-Channel,Steel,35.00984745,-85.16221408,Right,,ERIC DR
SUP_8737,SUP-U-Channel,Steel,35.00872687,-85.15336957,Right,,E BRAINERD RD
SUP_8752,SUP-U-Channel,Steel,35.00342958,-85.15228009,Right,,THELMETA AVE
SUP_8797,SUP-U-Channel,Steel,35.00395847,-85.14994649,Right,,E BRAINERD RD
SUP_8823,SUP-U-Channel,Steel,34.99845215,-85.14955884,Right,,LINDSAY AVE
SUP_8838,SUP-U-Channel,Steel,34.99379268,-85.15612823,Right,,NORFOLK GREEN CIR
SUP_8916,SUP-U-Channel,Steel,35.0699344,-85.28937465,Right,,HIXSON PIKE
SUP_9092,SUP-Square,Steel,35.04631573,-85.31271769,Right,,PINE ST
SUP_914,SUP-U-Channel,Steel,35.05702427,-85.17422195,Right,,MEADOWBROOK TRL
SUP_9367,SUP-U-Channel,Steel,35.06876527,-85.29804079,Right,,BECK AVE 
SUP_9387,SUP-U-Channel,Steel,35.07435561,-85.30128667,Right,,VALENTINE CIR
SUP_9480,SUP-U-Channel,Steel,35.06641037,-85.30034128,Right,,W MANNING ST
SUP_960,SUP-U-Channel,Steel,35.05974676,-85.21131073,Right,,JASMINE ST
SUP_9601,SUP-SignalMast,Steel,35.05520019,-85.30661796,Right,,RIVERSIDE DR
SUP_9613,SUP-U-Channel,Steel,35.06246234,-85.29950649,Right,,BARTON AVE
SUP_962,SUP-U-Channel,Steel,35.05960336,-85.21186694,Right,,JASMINE ST
SUP_9627,SUP-U-Channel,Steel,35.06163678,-85.29789592,Right,,DICKERSON AVE
SUP_9646,SUP-U-Channel,Steel,35.06734424,-85.29486143,Right,,RUSSELL AVE
SUP_967,SUP-U-Channel,Steel,35.05989191,-85.21362964,Right,,JUNIPER ST
SUP_9676,SUP-Round,Steel,35.07279584,-85.29998619,Right,,FOREST AVE
SUP_9679,SUP-U-Channel,Steel,35.07287279,-85.30013725,Right,,W MISSISSIPPI AVE
SUP_9689,SUP-U-Channel,Steel,35.07065232,-85.2959047,Right,,TREMONT ST
SUP_974,SUP-U-Channel,Steel,35.05950488,-85.20978999,Right,,DAHLIA ST
SUP_9809,SUP-U-Channel,Steel,35.06620819,-85.29447823,Right,,GRAHAM ST
SUP_9943,SUP-U-Channel,Steel,35.06049295,-85.30249247,Left,,RIVER ST
SUP_9960,SUP-U-Channel,Steel,35.06085147,-85.30286317,Right,,FEHN ST
SUP_9964,SUP-U-Channel,Steel,35.06056213,-85.30306884,Right,,FEHN ST
