GRID_ID,ORIG_FID,X,Y,Center_Lat,Center_Long,Ghost_Lat,Ghost_Long
AB-12,502,-85.19027583,35.06196113,,,35.061134459618,-85.1928780980234
AB-12,502,-85.18708215,35.06789379,,,35.070033449618,-85.1880875780234
AB-12,502,-85.17986658,35.06526765,,,35.066094239618,-85.1772642230234
AC-12,503,-85.17265148,35.06264109,35.0609882243409,-85.1778561615119,35.0634675228295,-85.1700491392441
AC-12,503,-85.17584597,35.05670884,,,35.0545691478295,-85.1748408742441
AC-12,503,-85.18306066,35.05933519,,,35.0585086728295,-85.1856629092441
AC-12,503,-85.17986658,35.06526765,,,35.0674073628295,-85.1808717892441
AC-12,503,-85.17265148,35.06264109,,,35.0634675228295,-85.1700491392441
AD-12,504,-85.16543687,35.06001412,35.0583615571851,-85.1706415063776,35.0608404014075,-85.1628345518112
AD-12,504,-85.16863175,35.05408206,,,35.0519423114075,-85.1676268718112
AD-12,504,-85.17584597,35.05670884,,,35.0558824814075,-85.1784482018112
AD-12,504,-85.17265148,35.06264109,,,35.0647808564075,-85.1736564668112
AD-12,504,-85.16543687,35.06001412,,,35.0608404014075,-85.1628345518112
AE-12,505,-85.15822273,35.05738673,35.0557344762225,-85.1634273308189,35.0582128568888,-85.1556204295906
AE-12,505,-85.16141802,35.05145487,,,35.0493150668888,-85.1604133645906
AE-12,505,-85.16863175,35.05408206,,,35.0532558518888,-85.1712339595906
AE-12,505,-85.16543687,35.06001412,,,35.0621539418888,-85.1664416395905
AE-12,505,-85.15822273,35.05738673,,,35.0582128568888,-85.1556204295906
AF-12,506,-85.15100907,35.05475892,35.0531069788785,-85.1562136346112,35.0555848905608,-85.1484067876944
AF-12,506,-85.15420476,35.04882727,,,35.0466874155608,-85.1532003226944
AF-12,506,-85.16141802,35.05145487,,,35.0506288155608,-85.1640202126944
AF-12,506,-85.15822273,35.05738673,,,35.0595266055608,-85.1592272776944
AF-12,506,-85.15100907,35.05475892,,,35.0555848905608,-85.1484067876944
AG-12,507,-85.14379589,35.0521307,35.0504790657606,-85.1490004139245,35.0529565171197,-85.1411936280378
AG-12,507,-85.14699198,35.04619925,,,35.0440593421197,-85.1459877630378
AG-12,507,-85.15420476,35.04882727,,,35.0480013721197,-85.1568069330378
AG-12,507,-85.15100907,35.05475892,,,35.0568988471197,-85.1520133980378
AG-12,507,-85.14379589,35.0521307,,,35.0529565171197,-85.1411936280378
AH-12,508,-85.13658318,35.04950206,35.0478507362202,-85.1417876708013,35.0503277218899,-85.1339809345993
AH-12,508,-85.13977968,35.04357081,,,35.0414308468899,-85.1387756845993
AH-12,508,-85.14699198,35.04619925,,,35.0453735068899,-85.1495941345993
AH-12,508,-85.14379589,35.0521307,,,35.0542706818899,-85.1447999995994
AH-12,508,-85.13658318,35.04950206,,,35.0503277218899,-85.1339809345993
AI-12,509,-85.12937096,35.04687301,35.0452219907592,-85.1345754089129,35.0476985196204,-85.1267687355436
AI-12,509,-85.13256786,35.04094196,,,35.0388019446204,-85.1315640855436
AI-12,509,-85.13977968,35.04357081,,,35.0427452196204,-85.1423818155436
AI-12,509,-85.13658318,35.04950206,,,35.0516420946204,-85.1375870655436
AI-12,509,-85.12937096,35.04687301,,,35.0476985196204,-85.1267687355436
AJ-12,510,-85.12215921,35.04424354,35.0425928307585,-85.1273636239072,35.0450688946208,-85.1195570030464
AJ-12,510,-85.12535651,35.03831269,,,35.0361726196208,-85.1243529530464
AJ-12,510,-85.13256786,35.04094196,,,35.0401165246208,-85.1351699780464
AJ-12,510,-85.12937096,35.04687301,,,35.0490130996208,-85.1303746280464
AJ-12,510,-85.12215921,35.04424354,,,35.0450688946208,-85.1195570030464
AK-12,511,-85.11494795,35.04161365,35.0399632534152,-85.1201523176993,35.0424388482924,-85.1123457661504
AK-12,511,-85.11814564,35.03568301,,,35.0335428882924,-85.1171423011504
AK-12,511,-85.12535651,35.03831269,,,35.0374874082924,-85.1279586061504
AK-12,511,-85.12215921,35.04424354,,,35.0463836832924,-85.1231626561504
AK-12,511,-85.11494795,35.04161365,,,35.0424388482924,-85.1123457661504
AL-12,512,-85.10773716,35.03898335,35.0373332612171,-85.112941490778,35.0398083943914,-85.105134994611
AL-12,512,-85.11093526,35.03305291,,,35.0309127343914,-85.109932144611
AL-12,512,-85.11814564,35.03568301,,,35.0348578843914,-85.120747714611
AL-12,512,-85.11494795,35.04161365,,,35.0437538443914,-85.115951179611
AL-12,512,-85.10773716,35.03898335,,,35.0398083943914,-85.105134994611
AM-12,513,-85.10052685,35.03635264,35.0347028526386,-85.1057311432099,35.0371775336807,-85.0979247033951
AM-12,513,-85.10372535,35.03042239,,,35.0282821586807,-85.1027224533951
AM-12,513,-85.11093526,35.03305291,,,35.0322279386807,-85.1135373183951
AM-12,513,-85.10773716,35.03898335,,,35.0411235986807,-85.1087401683951
AM-12,513,-85.10052685,35.03635264,,,35.0371775336807,-85.0979247033951
AN-12,514,-85.09331702,35.03372151,35.0320720307557,-85.0985212738842,35.0345462496222,-85.0907148930579
AN-12,514,-85.09651592,35.02779146,,,35.0256511746222,-85.0955132430579
AN-12,514,-85.10372535,35.03042239,,,35.0295975696222,-85.1063273880579
AN-12,514,-85.10052685,35.03635264,,,35.0384929446221,-85.1015296380579
AN-12,514,-85.09331702,35.03372151,,,35.0345462496222,-85.0907148930579
AO-12,515,-85.08610766,35.03108996,35.0294407938729,-85.0913118795582,35.0319145430636,-85.0835055502209
AO-12,515,-85.08930696,35.02516012,,,35.0230197830636,-85.0883045002209
AO-12,515,-85.09651592,35.02779146,,,35.0269667930636,-85.0991179402209
AO-12,515,-85.09331702,35.03372151,,,35.0358618680636,-85.0943195902209
AO-12,515,-85.08610766,35.03108996,,,35.0319145430636,-85.0835055502209
AP-12,516,-85.07889879,35.028458,35.0268091407543,-85.0841029638726,35.0292824296229,-85.0762967030637
AP-12,516,-85.08209849,35.02252836,,,35.0203879696229,-85.0810962530637
AP-12,516,-85.08930696,35.02516012,,,35.0243356096229,-85.0919089580637
AP-12,516,-85.08610766,35.03108996,,,35.0332303696229,-85.0871100080637
AP-12,516,-85.07889879,35.028458,,,35.0292824296229,-85.0762967030637
AQ-12,517,-85.07169039,35.02582563,35.0241770762134,-85.0768945307488,35.0266499068933,-85.0690883196256
AQ-12,517,-85.0748905,35.01989619,,,35.0177557468933,-85.0738884846256
AQ-12,517,-85.08209849,35.02252836,,,35.0217040018933,-85.0847004696256
AQ-12,517,-85.07889879,35.028458,,,35.0305984618933,-85.0799009196256
AQ-12,517,-85.07169039,35.02582563,,,35.0266499068933,-85.0690883196256
AR-12,518,-85.06448248,35.02319284,35.0215445952931,-85.0696865769793,35.0240169623534,-85.0618804315104
AR-12,518,-85.06768298,35.0172636,,,35.0151231023534,-85.0666811815104
AR-12,518,-85.0748905,35.01989619,,,35.0190719873534,-85.0774924615104
AR-12,518,-85.07169039,35.02582563,,,35.0279661473534,-85.0726922965104
AR-12,518,-85.06448248,35.02319284,,,35.0240169623534,-85.0618804315104
AS-12,519,-85.05727504,35.02055964,35.0189117007522,-85.0624790988554,35.0213836096239,-85.0546730105723
AS-12,519,-85.06047594,35.0146306,,,35.0124900496239,-85.0594743605723
AS-12,519,-85.06768298,35.0172636,,,35.0164395496239,-85.0702849205723
AS-12,519,-85.06448248,35.02319284,,,35.0253334096239,-85.0654841705723
AS-12,519,-85.05727504,35.02055964,,,35.0213836096239,-85.0546730105723
A-11,520,-85.37167107,35.14196462,35.1403032481281,-85.3768771953084,35.142795305936,-85.3690680073458
A-11,520,-85.37485468,35.13602687,,,35.133888680936,-85.3738434223458
A-11,520,-85.38208314,35.13864172,,,35.137810955936,-85.3846861123458
A-11,520,-85.37889994,35.14457966,,,35.146717865936,-85.3799113123458
A-11,520,-85.37167107,35.14196462,,,35.142795305936,-85.3690680073458
B-11,521,-85.36444268,35.13934915,35.1376880912421,-85.3696487709874,35.1401796793789,-85.3618396345063
B-11,521,-85.3676267,35.1334116,,,35.131273354379,-85.3666156645063
B-11,521,-85.37485468,35.13602687,,,35.135196259379,-85.3774576345063
B-11,521,-85.37167107,35.14196462,,,35.144102884379,-85.3726822195063
B-11,521,-85.36444268,35.13934915,,,35.1401796793789,-85.3618396345063
C-11,522,-85.35721476,35.13673326,35.1350725112413,-85.3624208209815,35.1375636343793,-85.3546117295092
C-11,522,-85.36039919,35.13079591,,,35.1286576093793,-85.3593883745092
C-11,522,-85.3676267,35.1334116,,,35.1325811443793,-85.3702296395092
C-11,522,-85.36444268,35.13934915,,,35.1414874693793,-85.3654536095092
C-11,522,-85.35721476,35.13673326,,,35.1375636343793,-85.3546117295092
D-11,523,-85.34998733,35.13411695,35.1324565107786,-85.3551933490906,35.1349471696107,-85.3473843204547
D-11,523,-85.35317216,35.1281798,,,35.1260414446107,-85.3521615654547
D-11,523,-85.36039919,35.13079591,,,35.1299656096107,-85.3630021104547
D-11,523,-85.35721476,35.13673326,,,35.1388716346107,-85.3582254654547
D-11,523,-85.34998733,35.13411695,,,35.1349471696107,-85.3473843204547
E-11,524,-85.34276036,35.13150022,35.1298400948168,-85.3479663535391,35.1323302825916,-85.3401573632305
E-11,524,-85.34594561,35.12556328,,,35.1234248725916,-85.3449352382305
E-11,524,-85.35317216,35.1281798,,,35.1273496525916,-85.3557750632305
E-11,524,-85.34998733,35.13411695,,,35.1362553775916,-85.3509978182305
E-11,524,-85.34276036,35.13150022,,,35.1323302825916,-85.3401573632305
F-11,525,-85.33553388,35.12888308,35.1272232576621,-85.3407398333948,35.129712991169,-85.3329309033026
F-11,525,-85.33871953,35.12294633,,,35.120807866169,-85.3377093783026
F-11,525,-85.34594561,35.12556328,,,35.124733291169,-85.3485484983026
F-11,525,-85.34276036,35.13150022,,,35.133638701169,-85.3437706233026
F-11,525,-85.33553388,35.12888308,,,35.129712991169,-85.3329309033026
G-11,526,-85.32830787,35.12626551,35.1246060012383,-85.333513790958,35.1270952643808,-85.325704909521
G-11,526,-85.33149393,35.12032896,,,35.1181904393808,-85.330483999521
G-11,526,-85.33871953,35.12294633,,,35.1221164943808,-85.341322399521
G-11,526,-85.33553388,35.12888308,,,35.1310216193808,-85.336543924521
G-11,526,-85.32830787,35.12626551,,,35.1270952643808,-85.325704909521
H-11,527,-85.32108234,35.12364753,35.1219883262376,-85.3262882259521,35.1244771318812,-85.318479397024
H-11,527,-85.32426881,35.11771118,,,35.1155726068812,-85.323259102024
H-11,527,-85.33149393,35.12032896,,,35.1194992768812,-85.3340967820239
H-11,527,-85.32830787,35.12626551,,,35.1284041018812,-85.329317692024
H-11,527,-85.32108234,35.12364753,,,35.1244771318812,-85.318479397024
I-11,528,-85.31385729,35.12102912,35.1193702307752,-85.3190631390616,35.1218585646124,-85.3112543654692
I-11,528,-85.31704416,35.11509297,,,35.1129543396124,-85.3160346704692
I-11,528,-85.32426881,35.11771118,,,35.1168816546124,-85.3268716454692
I-11,528,-85.32108234,35.12364753,,,35.1257861796124,-85.3220919404692
I-11,528,-85.31385729,35.12102912,,,35.1218585646124,-85.3112543654692
J-11,529,-85.30663271,35.1184103,35.1167517162361,-85.3118385259404,35.1192395918819,-85.3040298020298
J-11,529,-85.30981999,35.11247435,,,35.1103356668819,-85.3088107220298
J-11,529,-85.31704416,35.11509297,,,35.1142635968819,-85.3196469770298
J-11,529,-85.31385729,35.12102912,,,35.1231678218819,-85.3148666720298
J-11,529,-85.30663271,35.1184103,,,35.1192395918819,-85.3040298020298
K-11,530,-85.29940862,35.11579106,35.1141327857738,-85.30461439405,35.1166201971131,-85.296805732975
K-11,530,-85.3025963,35.10985531,,,35.1077165721131,-85.301587252975
K-11,530,-85.30981999,35.11247435,,,35.1116451321131,-85.312422787975
K-11,530,-85.30663271,35.1184103,,,35.1205490571131,-85.307641867975
K-11,530,-85.29940862,35.11579106,,,35.1166201971131,-85.296805732975
