date,time,event
04/30/2018,08:53:00,Clear
04/30/2018,09:53:00,Clear
04/30/2018,10:53:00,Clear
04/30/2018,11:53:00,Clear
04/30/2018,12:53:00,Clear
04/30/2018,13:53:00,Clear
04/30/2018,14:53:00,Clear
04/30/2018,15:53:00,Clear
04/30/2018,16:53:00,Clear
04/30/2018,17:53:00,Clear
04/30/2018,18:53:00,Clear
04/30/2018,19:53:00,Clear
04/30/2018,20:53:00,Clear
04/30/2018,21:53:00,Clear
04/30/2018,22:53:00,Clear
04/30/2018,23:53:00,Clear
05/01/2018,00:53:00,Clear
05/01/2018,01:53:00,Clear
05/01/2018,02:53:00,Clear
05/01/2018,03:53:00,Clear
05/01/2018,04:53:00,Clear
05/01/2018,05:53:00,Clear
05/01/2018,06:53:00,Shallow Fog
05/01/2018,07:53:00,Partly Cloudy
05/01/2018,08:53:00,Clear
05/01/2018,09:53:00,Clear
05/01/2018,10:53:00,Clear
05/01/2018,11:53:00,Clear
05/01/2018,12:53:00,Partly Cloudy
05/01/2018,13:53:00,Partly Cloudy
05/01/2018,14:53:00,Partly Cloudy
05/01/2018,15:53:00,Scattered Clouds
05/01/2018,16:53:00,Scattered Clouds
05/01/2018,17:53:00,Scattered Clouds
05/01/2018,18:53:00,Scattered Clouds
05/01/2018,20:53:00,Scattered Clouds
05/01/2018,21:53:00,Partly Cloudy
05/01/2018,22:53:00,Clear
05/01/2018,23:53:00,Clear
05/02/2018,00:53:00,Clear
05/02/2018,01:53:00,Clear
05/02/2018,02:53:00,Clear
05/02/2018,03:53:00,Clear
05/02/2018,04:53:00,Clear
05/02/2018,05:53:00,Partly Cloudy
05/02/2018,06:53:00,Scattered Clouds
05/02/2018,07:53:00,Mostly Cloudy
05/02/2018,08:53:00,Mostly Cloudy
05/02/2018,09:53:00,Mostly Cloudy
05/02/2018,10:53:00,Scattered Clouds
05/02/2018,11:53:00,Scattered Clouds
05/02/2018,12:53:00,Scattered Clouds
05/02/2018,13:53:00,Mostly Cloudy
05/02/2018,14:53:00,Mostly Cloudy
05/02/2018,15:53:00,Mostly Cloudy
05/02/2018,16:53:00,Scattered Clouds
05/02/2018,17:53:00,Scattered Clouds
05/02/2018,18:53:00,Scattered Clouds
05/02/2018,19:53:00,Scattered Clouds
05/02/2018,20:53:00,Scattered Clouds
05/02/2018,21:53:00,Scattered Clouds
05/02/2018,22:53:00,Scattered Clouds
05/02/2018,23:53:00,Scattered Clouds
05/03/2018,00:53:00,Clear
05/03/2018,01:53:00,Clear
05/03/2018,02:53:00,Clear
05/03/2018,03:53:00,Clear
05/03/2018,04:53:00,Clear
05/03/2018,05:53:00,Mostly Cloudy
05/03/2018,06:53:00,Shallow Fog
05/03/2018,07:53:00,Mostly Cloudy
05/03/2018,08:53:00,Mostly Cloudy
05/03/2018,09:53:00,Mostly Cloudy
05/03/2018,10:53:00,Mostly Cloudy
05/03/2018,11:53:00,Overcast
05/03/2018,12:53:00,Mostly Cloudy
05/03/2018,13:53:00,Mostly Cloudy
05/03/2018,14:53:00,Mostly Cloudy
05/03/2018,15:53:00,Mostly Cloudy
05/03/2018,16:53:00,Mostly Cloudy
05/03/2018,17:53:00,Mostly Cloudy
05/03/2018,18:53:00,Mostly Cloudy
05/03/2018,19:53:00,Mostly Cloudy
05/03/2018,20:53:00,Mostly Cloudy
05/03/2018,21:53:00,Scattered Clouds
05/03/2018,22:53:00,Scattered Clouds
05/03/2018,23:53:00,Scattered Clouds
05/04/2018,00:53:00,Clear
05/04/2018,01:53:00,Clear
05/04/2018,02:53:00,Clear
05/04/2018,03:53:00,Clear
05/04/2018,04:53:00,Clear
05/04/2018,05:53:00,Mostly Cloudy
05/04/2018,06:53:00,Mostly Cloudy
05/04/2018,07:53:00,Mostly Cloudy
05/04/2018,08:53:00,Mostly Cloudy
05/04/2018,09:53:00,Mostly Cloudy
05/04/2018,10:53:00,Mostly Cloudy
05/04/2018,11:53:00,Mostly Cloudy
05/04/2018,12:53:00,Mostly Cloudy
05/04/2018,13:53:00,Mostly Cloudy
05/04/2018,14:53:00,Mostly Cloudy
05/04/2018,15:53:00,Mostly Cloudy
05/04/2018,16:53:00,Mostly Cloudy
05/04/2018,17:53:00,Mostly Cloudy
05/04/2018,18:53:00,Mostly Cloudy
05/04/2018,19:53:00,Mostly Cloudy
05/04/2018,20:53:00,Mostly Cloudy
05/04/2018,21:53:00,Mostly Cloudy
05/04/2018,22:53:00,Mostly Cloudy
05/04/2018,23:53:00,Mostly Cloudy
05/05/2018,00:53:00,Clear
05/05/2018,01:53:00,Clear
05/05/2018,02:53:00,Clear
05/05/2018,03:53:00,Clear
05/05/2018,04:53:00,Clear
05/05/2018,05:53:00,Mostly Cloudy
05/05/2018,06:53:00,Mostly Cloudy
05/05/2018,07:53:00,Mostly Cloudy
05/05/2018,08:53:00,Mostly Cloudy
05/05/2018,09:53:00,Mostly Cloudy
05/05/2018,10:53:00,Mostly Cloudy
05/05/2018,11:53:00,Mostly Cloudy
05/05/2018,12:53:00,Mostly Cloudy
05/05/2018,13:53:00,Mostly Cloudy
05/05/2018,14:53:00,Mostly Cloudy
05/05/2018,15:53:00,Mostly Cloudy
05/05/2018,16:53:00,Mostly Cloudy
05/05/2018,17:53:00,Mostly Cloudy
05/05/2018,17:58:00,Mostly Cloudy
05/05/2018,18:16:00,Mostly Cloudy
05/05/2018,18:53:00,Mostly Cloudy
05/05/2018,19:53:00,Mostly Cloudy
05/05/2018,20:53:00,Mostly Cloudy
05/05/2018,21:53:00,Overcast
05/05/2018,22:53:00,Overcast
05/05/2018,23:53:00,Scattered Clouds
05/06/2018,00:53:00,Clear
05/06/2018,01:53:00,Mostly Cloudy
05/06/2018,02:53:00,Clear
05/06/2018,03:53:00,Partly Cloudy
05/06/2018,04:48:00,Mostly Cloudy
05/06/2018,04:53:00,Mostly Cloudy
05/06/2018,05:35:00,Mostly Cloudy
05/06/2018,05:53:00,Mostly Cloudy
05/06/2018,06:53:00,Scattered Clouds
05/06/2018,07:53:00,Clear
05/06/2018,08:53:00,Partly Cloudy
05/06/2018,09:53:00,Scattered Clouds
05/06/2018,10:53:00,Scattered Clouds
05/06/2018,11:53:00,Scattered Clouds
05/06/2018,12:53:00,Scattered Clouds
05/06/2018,14:53:00,Scattered Clouds
05/06/2018,15:53:00,Mostly Cloudy
05/06/2018,16:53:00,Mostly Cloudy
05/06/2018,17:53:00,Mostly Cloudy
05/06/2018,18:53:00,Mostly Cloudy
05/06/2018,19:53:00,Mostly Cloudy
05/06/2018,20:53:00,Mostly Cloudy
05/06/2018,21:53:00,Mostly Cloudy
05/06/2018,22:53:00,Mostly Cloudy
05/06/2018,23:53:00,Mostly Cloudy
05/07/2018,00:53:00,Mostly Cloudy
05/07/2018,01:53:00,Clear
05/07/2018,02:53:00,Clear
05/07/2018,03:53:00,Clear
05/07/2018,04:53:00,Clear
05/07/2018,05:53:00,Scattered Clouds
05/07/2018,06:53:00,Scattered Clouds
05/07/2018,07:53:00,Scattered Clouds
05/07/2018,08:53:00,Scattered Clouds
05/07/2018,09:53:00,Partly Cloudy
05/07/2018,10:53:00,Clear
05/07/2018,11:53:00,Scattered Clouds
05/07/2018,12:53:00,Scattered Clouds
05/07/2018,13:53:00,Mostly Cloudy
05/07/2018,14:53:00,Mostly Cloudy
05/07/2018,15:53:00,Scattered Clouds
05/07/2018,16:53:00,Scattered Clouds
05/07/2018,17:53:00,Scattered Clouds
05/07/2018,18:53:00,Scattered Clouds
05/07/2018,19:53:00,Scattered Clouds
05/07/2018,20:53:00,Scattered Clouds
05/07/2018,21:53:00,Clear
05/07/2018,22:53:00,Clear
05/07/2018,23:53:00,Clear
05/08/2018,00:53:00,Clear
05/08/2018,01:53:00,Clear
05/08/2018,02:53:00,Clear
05/08/2018,03:53:00,Clear
05/08/2018,04:53:00,Clear
05/08/2018,05:53:00,Clear
05/08/2018,06:53:00,Scattered Clouds
05/08/2018,07:53:00,Scattered Clouds
05/08/2018,08:53:00,Scattered Clouds
05/08/2018,09:53:00,Partly Cloudy
05/08/2018,10:53:00,Partly Cloudy
05/08/2018,11:53:00,Partly Cloudy
05/08/2018,12:53:00,Scattered Clouds
05/08/2018,13:53:00,Scattered Clouds
05/08/2018,14:53:00,Scattered Clouds
05/08/2018,15:53:00,Scattered Clouds
05/08/2018,16:53:00,Scattered Clouds
05/08/2018,17:53:00,Scattered Clouds
05/08/2018,18:53:00,Partly Cloudy
05/08/2018,19:53:00,Partly Cloudy
05/08/2018,20:53:00,Partly Cloudy
05/08/2018,21:53:00,Clear
05/08/2018,22:53:00,Clear
05/08/2018,23:53:00,Clear
05/09/2018,03:53:00,Clear
05/09/2018,04:53:00,Clear
05/09/2018,05:53:00,Clear
05/09/2018,06:53:00,Partly Cloudy
05/09/2018,07:53:00,Partly Cloudy
05/09/2018,08:53:00,Scattered Clouds
05/09/2018,09:53:00,Scattered Clouds
05/09/2018,10:53:00,Scattered Clouds
05/09/2018,11:53:00,Scattered Clouds
05/09/2018,12:53:00,Scattered Clouds
05/09/2018,13:53:00,Partly Cloudy
05/09/2018,14:53:00,Scattered Clouds
05/09/2018,15:53:00,Mostly Cloudy
05/09/2018,16:53:00,Scattered Clouds
05/09/2018,17:53:00,Scattered Clouds
05/09/2018,18:53:00,Mostly Cloudy
05/09/2018,19:53:00,Mostly Cloudy
05/09/2018,20:53:00,Scattered Clouds
05/09/2018,21:53:00,Scattered Clouds
05/09/2018,22:53:00,Partly Cloudy
05/09/2018,23:53:00,Partly Cloudy
05/10/2018,02:53:00,Clear
05/10/2018,03:53:00,Clear
05/10/2018,04:53:00,Clear
05/10/2018,05:53:00,Scattered Clouds
05/10/2018,06:53:00,Scattered Clouds
05/10/2018,07:53:00,Scattered Clouds
05/10/2018,08:53:00,Scattered Clouds
05/10/2018,09:53:00,Scattered Clouds
05/10/2018,10:53:00,Mostly Cloudy
05/10/2018,11:53:00,Mostly Cloudy
05/10/2018,12:53:00,Mostly Cloudy
05/10/2018,13:53:00,Mostly Cloudy
05/10/2018,14:53:00,Mostly Cloudy
05/10/2018,15:06:00,Mostly Cloudy
05/10/2018,15:17:00,Thunderstorm
05/10/2018,15:29:00,Light Thunderstorms and Rain
05/10/2018,15:33:00,Heavy Thunderstorms and Rain
05/10/2018,15:37:00,Light Thunderstorms and Rain
05/10/2018,15:53:00,Light Thunderstorms and Rain
05/10/2018,15:59:00,Mostly Cloudy
05/10/2018,16:18:00,Thunderstorms and Rain
05/10/2018,16:53:00,Light Thunderstorms and Rain
05/10/2018,17:11:00,Scattered Clouds
05/10/2018,17:53:00,Scattered Clouds
05/10/2018,18:53:00,Scattered Clouds
05/10/2018,19:53:00,Scattered Clouds
05/10/2018,20:53:00,Scattered Clouds
05/10/2018,21:53:00,Partly Cloudy
05/10/2018,22:53:00,Clear
05/10/2018,23:53:00,Clear
05/11/2018,00:53:00,Clear
05/11/2018,01:53:00,Clear
05/11/2018,02:53:00,Clear
05/11/2018,03:53:00,Clear
05/11/2018,04:53:00,Clear
05/11/2018,05:53:00,Clear
05/11/2018,06:53:00,Patches of Fog
05/11/2018,07:53:00,Scattered Clouds
05/11/2018,08:53:00,Scattered Clouds
05/11/2018,09:53:00,Scattered Clouds
05/11/2018,10:53:00,Scattered Clouds
05/11/2018,11:53:00,Scattered Clouds
05/11/2018,12:53:00,Scattered Clouds
05/11/2018,13:53:00,Scattered Clouds
05/11/2018,14:53:00,Scattered Clouds
05/11/2018,15:53:00,Scattered Clouds
05/11/2018,16:53:00,Scattered Clouds
05/11/2018,17:53:00,Scattered Clouds
05/11/2018,18:53:00,Scattered Clouds
05/11/2018,19:53:00,Scattered Clouds
05/11/2018,20:53:00,Scattered Clouds
05/11/2018,21:53:00,Scattered Clouds
05/11/2018,22:53:00,Scattered Clouds
05/11/2018,23:53:00,Scattered Clouds
05/12/2018,00:53:00,Clear
05/12/2018,01:53:00,Clear
05/12/2018,02:53:00,Clear
05/12/2018,03:53:00,Clear
05/12/2018,04:53:00,Clear
05/12/2018,05:53:00,Clear
05/12/2018,06:53:00,Partly Cloudy
05/12/2018,07:53:00,Partly Cloudy
05/12/2018,08:53:00,Partly Cloudy
05/12/2018,09:53:00,Partly Cloudy
05/12/2018,10:53:00,Partly Cloudy
05/12/2018,11:53:00,Partly Cloudy
05/12/2018,12:53:00,Partly Cloudy
05/12/2018,13:53:00,Scattered Clouds
05/12/2018,14:53:00,Scattered Clouds
05/12/2018,15:53:00,Scattered Clouds
05/12/2018,16:53:00,Scattered Clouds
05/12/2018,17:53:00,Scattered Clouds
05/12/2018,18:53:00,Scattered Clouds
05/12/2018,19:53:00,Scattered Clouds
05/12/2018,20:53:00,Mostly Cloudy
05/12/2018,21:53:00,Scattered Clouds
05/12/2018,22:53:00,Scattered Clouds
05/12/2018,23:53:00,Clear
05/13/2018,00:53:00,Clear
05/13/2018,01:53:00,Clear
05/13/2018,02:53:00,Clear
05/13/2018,03:53:00,Clear
05/13/2018,04:53:00,Clear
05/13/2018,05:53:00,Partly Cloudy
05/13/2018,06:53:00,Partly Cloudy
05/13/2018,07:53:00,Partly Cloudy
05/13/2018,08:53:00,Clear
05/13/2018,09:53:00,Clear
05/13/2018,10:53:00,Clear
05/13/2018,11:53:00,Clear
05/13/2018,12:53:00,Partly Cloudy
05/13/2018,13:53:00,Scattered Clouds
05/13/2018,14:53:00,Scattered Clouds
05/13/2018,15:53:00,Scattered Clouds
05/13/2018,16:53:00,Scattered Clouds
05/13/2018,17:53:00,Partly Cloudy
05/13/2018,18:53:00,Partly Cloudy
05/13/2018,19:53:00,Partly Cloudy
05/13/2018,20:53:00,Partly Cloudy
05/13/2018,21:53:00,Partly Cloudy
05/13/2018,22:53:00,Partly Cloudy
05/13/2018,23:53:00,Clear
05/14/2018,00:53:00,Clear
05/14/2018,01:53:00,Clear
05/14/2018,02:53:00,Clear
05/14/2018,03:53:00,Clear
05/14/2018,04:53:00,Clear
05/14/2018,05:53:00,Clear
05/14/2018,06:53:00,Partly Cloudy
05/14/2018,07:53:00,Clear
05/14/2018,08:53:00,Clear
05/14/2018,09:53:00,Clear
05/14/2018,10:53:00,Scattered Clouds
05/14/2018,11:53:00,Scattered Clouds
05/14/2018,12:53:00,Scattered Clouds
05/14/2018,13:53:00,Scattered Clouds
05/14/2018,14:53:00,Scattered Clouds
05/14/2018,15:53:00,Scattered Clouds
05/14/2018,16:53:00,Scattered Clouds
05/14/2018,17:53:00,Scattered Clouds
05/14/2018,18:53:00,Mostly Cloudy
05/14/2018,19:53:00,Mostly Cloudy
05/14/2018,20:53:00,Mostly Cloudy
05/14/2018,21:53:00,Scattered Clouds
05/14/2018,22:53:00,Mostly Cloudy
05/14/2018,23:53:00,Mostly Cloudy
05/15/2018,00:53:00,Clear
05/15/2018,01:53:00,Clear
05/15/2018,02:53:00,Clear
05/15/2018,03:53:00,Mostly Cloudy
05/15/2018,04:53:00,Clear
05/15/2018,05:53:00,Mostly Cloudy
05/15/2018,06:53:00,Partly Cloudy
05/15/2018,07:53:00,Mostly Cloudy
05/15/2018,08:53:00,Mostly Cloudy
05/15/2018,09:53:00,Mostly Cloudy
05/15/2018,10:53:00,Mostly Cloudy
05/15/2018,11:53:00,Mostly Cloudy
05/15/2018,12:53:00,Mostly Cloudy
05/15/2018,13:53:00,Scattered Clouds
05/15/2018,14:53:00,Scattered Clouds
05/15/2018,15:53:00,Scattered Clouds
05/15/2018,16:53:00,Mostly Cloudy
05/15/2018,17:11:00,Thunderstorms and Rain
05/15/2018,17:16:00,Light Rain
05/15/2018,17:21:00,Light Thunderstorms and Rain
05/15/2018,17:53:00,Light Thunderstorms and Rain
05/15/2018,18:18:00,Light Rain
05/15/2018,18:53:00,Light Rain
05/15/2018,19:53:00,Mostly Cloudy
05/15/2018,20:53:00,Overcast
05/15/2018,21:53:00,Mostly Cloudy
05/15/2018,22:53:00,Overcast
05/15/2018,23:53:00,Overcast
05/16/2018,00:53:00,Clear
05/16/2018,01:53:00,Clear
05/16/2018,02:53:00,Clear
05/16/2018,03:53:00,Clear
05/16/2018,04:53:00,Clear
05/16/2018,05:48:00,Mostly Cloudy
05/16/2018,05:53:00,Mostly Cloudy
05/16/2018,06:53:00,Overcast
05/16/2018,07:53:00,Mostly Cloudy
05/16/2018,08:50:00,Mostly Cloudy
05/16/2018,08:53:00,Mostly Cloudy
05/16/2018,09:53:00,Mostly Cloudy
05/16/2018,10:53:00,Mostly Cloudy
05/16/2018,11:53:00,Mostly Cloudy
05/16/2018,12:53:00,Mostly Cloudy
05/16/2018,13:53:00,Mostly Cloudy
05/16/2018,14:53:00,Mostly Cloudy
05/16/2018,15:53:00,Mostly Cloudy
05/16/2018,16:34:00,Mostly Cloudy
05/16/2018,16:53:00,Mostly Cloudy
05/16/2018,17:17:00,Light Rain
05/16/2018,17:53:00,Light Rain
05/16/2018,18:53:00,Mostly Cloudy
05/16/2018,19:53:00,Mostly Cloudy
05/16/2018,20:53:00,Mostly Cloudy
05/16/2018,21:53:00,Mostly Cloudy
05/16/2018,22:53:00,Overcast
05/16/2018,23:53:00,Mostly Cloudy
05/17/2018,00:53:00,Partly Cloudy
05/17/2018,01:53:00,Scattered Clouds
05/17/2018,02:53:00,Mostly Cloudy
05/17/2018,03:53:00,Scattered Clouds
05/17/2018,04:53:00,Overcast
05/17/2018,05:28:00,Overcast
05/17/2018,05:46:00,Overcast
05/17/2018,05:53:00,Overcast
05/17/2018,06:31:00,Mostly Cloudy
05/17/2018,06:53:00,Mostly Cloudy
05/17/2018,07:25:00,Mostly Cloudy
05/17/2018,07:53:00,Mostly Cloudy
05/17/2018,08:17:00,Mostly Cloudy
05/17/2018,08:53:00,Mostly Cloudy
05/17/2018,09:33:00,Mostly Cloudy
05/17/2018,09:53:00,Mostly Cloudy
05/17/2018,10:53:00,Mostly Cloudy
05/17/2018,11:31:00,Mostly Cloudy
05/17/2018,11:53:00,Mostly Cloudy
05/17/2018,12:53:00,Mostly Cloudy
05/17/2018,13:53:00,Mostly Cloudy
05/17/2018,14:53:00,Mostly Cloudy
05/17/2018,15:50:00,Thunderstorm
05/17/2018,15:53:00,Light Thunderstorms and Rain
05/17/2018,16:01:00,Heavy Thunderstorms and Rain
05/17/2018,16:10:00,Heavy Thunderstorms and Rain
05/17/2018,16:20:00,Heavy Thunderstorms and Rain
05/17/2018,16:28:00,Thunderstorms and Rain
05/17/2018,16:53:00,Light Thunderstorms and Rain
05/17/2018,17:04:00,Light Rain
05/17/2018,17:53:00,Light Rain
05/17/2018,18:53:00,Mostly Cloudy
05/17/2018,19:53:00,Mostly Cloudy
05/17/2018,20:53:00,Mostly Cloudy
05/17/2018,21:53:00,Mostly Cloudy
05/17/2018,22:53:00,Mostly Cloudy
05/17/2018,23:53:00,Mostly Cloudy
05/18/2018,00:53:00,Mostly Cloudy
05/18/2018,01:26:00,Mostly Cloudy
05/18/2018,01:41:00,Mostly Cloudy
05/18/2018,01:53:00,Mostly Cloudy
05/18/2018,02:11:00,Scattered Clouds
05/18/2018,02:53:00,Clear
05/18/2018,03:01:00,Scattered Clouds
05/18/2018,03:28:00,Mostly Cloudy
05/18/2018,03:53:00,Overcast
05/18/2018,04:01:00,Overcast
05/18/2018,04:53:00,Overcast
05/18/2018,05:53:00,Overcast
05/18/2018,06:12:00,Mostly Cloudy
05/18/2018,06:53:00,Overcast
05/18/2018,07:15:00,Overcast
05/18/2018,07:39:00,Mostly Cloudy
05/18/2018,07:53:00,Mostly Cloudy
05/18/2018,08:30:00,Mostly Cloudy
05/18/2018,08:53:00,Mostly Cloudy
05/18/2018,09:07:00,Mostly Cloudy
05/18/2018,09:53:00,Mostly Cloudy
05/18/2018,10:25:00,Haze
05/18/2018,10:53:00,Overcast
05/18/2018,11:53:00,Mostly Cloudy
05/18/2018,12:30:00,Mostly Cloudy
05/18/2018,12:53:00,Mostly Cloudy
05/18/2018,13:53:00,Mostly Cloudy
05/18/2018,14:53:00,Mostly Cloudy
05/18/2018,15:53:00,Mostly Cloudy
05/18/2018,16:53:00,Mostly Cloudy
05/18/2018,17:53:00,Mostly Cloudy
05/18/2018,18:53:00,Mostly Cloudy
05/18/2018,19:53:00,Mostly Cloudy
05/18/2018,20:43:00,Thunderstorm
05/18/2018,20:53:00,Thunderstorm
05/18/2018,21:33:00,Mostly Cloudy
05/18/2018,21:53:00,Mostly Cloudy
05/18/2018,22:53:00,Mostly Cloudy
05/18/2018,23:53:00,Scattered Clouds
05/19/2018,00:53:00,Mostly Cloudy
05/19/2018,01:53:00,Mostly Cloudy
05/19/2018,02:05:00,Mostly Cloudy
05/19/2018,02:14:00,Mostly Cloudy
05/19/2018,02:53:00,Scattered Clouds
05/19/2018,03:53:00,Scattered Clouds
05/19/2018,04:07:00,Mostly Cloudy
05/19/2018,04:18:00,Mostly Cloudy
05/19/2018,04:32:00,Overcast
05/19/2018,04:53:00,Mostly Cloudy
05/19/2018,05:53:00,Mostly Cloudy
05/19/2018,06:40:00,Mostly Cloudy
05/19/2018,06:53:00,Mostly Cloudy
05/19/2018,07:53:00,Mostly Cloudy
05/19/2018,08:09:00,Mostly Cloudy
05/19/2018,08:53:00,Mostly Cloudy
05/19/2018,09:53:00,Mostly Cloudy
05/19/2018,10:53:00,Mostly Cloudy
05/19/2018,11:53:00,Scattered Clouds
05/19/2018,12:53:00,Mostly Cloudy
05/19/2018,13:53:00,Mostly Cloudy
05/19/2018,14:53:00,Scattered Clouds
05/19/2018,15:53:00,Scattered Clouds
05/19/2018,16:53:00,Scattered Clouds
05/19/2018,17:53:00,Scattered Clouds
05/19/2018,18:53:00,Scattered Clouds
05/19/2018,19:53:00,Scattered Clouds
05/19/2018,20:53:00,Scattered Clouds
05/19/2018,21:53:00,Scattered Clouds
05/19/2018,22:53:00,Scattered Clouds
05/19/2018,23:53:00,Scattered Clouds
05/20/2018,00:53:00,Clear
05/20/2018,01:53:00,Clear
05/20/2018,02:53:00,Clear
05/20/2018,03:53:00,Clear
05/20/2018,04:53:00,Clear
05/20/2018,05:53:00,Scattered Clouds
05/20/2018,06:53:00,Shallow Fog
05/20/2018,07:53:00,Mostly Cloudy
05/20/2018,08:53:00,Mostly Cloudy
05/20/2018,10:53:00,Mostly Cloudy
05/20/2018,11:53:00,Mostly Cloudy
05/20/2018,12:53:00,Mostly Cloudy
05/20/2018,13:53:00,Mostly Cloudy
05/20/2018,14:53:00,Mostly Cloudy
05/20/2018,15:53:00,Mostly Cloudy
05/20/2018,16:06:00,Thunderstorm
05/20/2018,16:53:00,Thunderstorm
05/20/2018,17:53:00,Thunderstorm
05/20/2018,18:26:00,Thunderstorm
05/20/2018,18:53:00,Overcast
05/20/2018,19:53:00,Mostly Cloudy
05/20/2018,20:53:00,Mostly Cloudy
05/20/2018,21:53:00,Mostly Cloudy
05/20/2018,22:53:00,Mostly Cloudy
05/20/2018,23:53:00,Scattered Clouds
05/21/2018,00:53:00,Clear
05/21/2018,01:53:00,Clear
05/21/2018,02:10:00,Mostly Cloudy
05/21/2018,02:53:00,Scattered Clouds
05/21/2018,03:53:00,Clear
05/21/2018,04:40:00,Mostly Cloudy
05/21/2018,04:53:00,Mostly Cloudy
05/21/2018,05:06:00,Scattered Clouds
05/21/2018,05:53:00,Mostly Cloudy
05/21/2018,06:53:00,Scattered Clouds
05/21/2018,07:53:00,Scattered Clouds
05/21/2018,08:50:00,Mostly Cloudy
05/21/2018,08:53:00,Mostly Cloudy
05/21/2018,09:22:00,Mostly Cloudy
05/21/2018,09:53:00,Mostly Cloudy
05/21/2018,10:53:00,Scattered Clouds
05/21/2018,11:53:00,Mostly Cloudy
05/21/2018,12:53:00,Mostly Cloudy
05/21/2018,13:53:00,Mostly Cloudy
05/21/2018,14:53:00,Scattered Clouds
05/21/2018,15:53:00,Scattered Clouds
05/21/2018,16:53:00,Scattered Clouds
05/21/2018,17:53:00,Scattered Clouds
05/21/2018,18:53:00,Mostly Cloudy
05/21/2018,19:53:00,Mostly Cloudy
05/21/2018,20:53:00,Mostly Cloudy
05/21/2018,21:53:00,Mostly Cloudy
05/21/2018,22:53:00,Overcast
05/21/2018,23:53:00,Overcast
05/22/2018,00:53:00,Overcast
05/22/2018,01:53:00,Overcast
05/22/2018,02:53:00,Clear
05/22/2018,03:53:00,Mostly Cloudy
05/22/2018,04:53:00,Mostly Cloudy
05/22/2018,05:46:00,Mostly Cloudy
05/22/2018,05:53:00,Mostly Cloudy
05/22/2018,06:53:00,Overcast
05/22/2018,07:53:00,Mostly Cloudy
05/22/2018,08:53:00,Overcast
05/22/2018,09:50:00,Mostly Cloudy
05/22/2018,09:53:00,Mostly Cloudy
05/22/2018,09:57:00,Mostly Cloudy
05/22/2018,10:53:00,Overcast
05/22/2018,11:00:00,Overcast
05/22/2018,11:53:00,Mostly Cloudy
05/22/2018,12:53:00,Mostly Cloudy
05/22/2018,13:53:00,Mostly Cloudy
05/22/2018,14:53:00,Mostly Cloudy
05/22/2018,15:53:00,Mostly Cloudy
05/22/2018,16:53:00,Scattered Clouds
05/22/2018,17:53:00,Mostly Cloudy
05/22/2018,18:53:00,Light Rain
05/22/2018,19:53:00,Mostly Cloudy
05/22/2018,20:53:00,Mostly Cloudy
05/22/2018,21:53:00,Mostly Cloudy
05/22/2018,22:53:00,Scattered Clouds
05/22/2018,23:53:00,Mostly Cloudy
05/23/2018,00:53:00,Clear
05/23/2018,01:53:00,Clear
05/23/2018,02:53:00,Clear
05/23/2018,03:21:00,Mostly Cloudy
05/23/2018,03:53:00,Scattered Clouds
05/23/2018,04:53:00,Clear
05/23/2018,05:53:00,Mostly Cloudy
05/23/2018,06:53:00,Mostly Cloudy
05/23/2018,07:53:00,Mostly Cloudy
05/23/2018,08:53:00,Mostly Cloudy
05/23/2018,09:53:00,Scattered Clouds
05/23/2018,10:53:00,Mostly Cloudy
05/23/2018,11:53:00,Mostly Cloudy
05/23/2018,12:53:00,Scattered Clouds
05/23/2018,13:53:00,Mostly Cloudy
05/23/2018,14:53:00,Mostly Cloudy
05/23/2018,15:53:00,Mostly Cloudy
05/23/2018,16:53:00,Mostly Cloudy
05/23/2018,17:53:00,Mostly Cloudy
05/23/2018,18:53:00,Mostly Cloudy
05/23/2018,19:53:00,Mostly Cloudy
05/23/2018,20:53:00,Mostly Cloudy
05/23/2018,21:53:00,Mostly Cloudy
05/23/2018,22:53:00,Mostly Cloudy
05/23/2018,23:53:00,Mostly Cloudy
05/24/2018,00:53:00,Scattered Clouds
05/24/2018,01:53:00,Clear
05/24/2018,02:53:00,Clear
05/24/2018,03:53:00,Clear
05/24/2018,04:53:00,Clear
05/24/2018,05:53:00,Mostly Cloudy
05/24/2018,06:53:00,Mostly Cloudy
05/24/2018,07:53:00,Scattered Clouds
05/24/2018,08:53:00,Scattered Clouds
05/24/2018,09:53:00,Scattered Clouds
05/24/2018,10:53:00,Scattered Clouds
05/24/2018,11:53:00,Mostly Cloudy
05/24/2018,12:53:00,Mostly Cloudy
05/24/2018,13:53:00,Mostly Cloudy
05/24/2018,14:53:00,Mostly Cloudy
05/24/2018,15:53:00,Scattered Clouds
05/24/2018,16:53:00,Scattered Clouds
05/24/2018,17:53:00,Scattered Clouds
05/24/2018,18:53:00,Scattered Clouds
05/24/2018,19:53:00,Scattered Clouds
05/24/2018,20:53:00,Mostly Cloudy
05/24/2018,21:53:00,Mostly Cloudy
05/24/2018,22:53:00,Mostly Cloudy
05/24/2018,23:53:00,Mostly Cloudy
05/25/2018,00:53:00,Clear
05/25/2018,01:53:00,Clear
05/25/2018,02:53:00,Clear
05/25/2018,03:53:00,Clear
05/25/2018,04:53:00,Clear
05/25/2018,05:53:00,Mostly Cloudy
05/25/2018,06:53:00,Mostly Cloudy
05/25/2018,07:53:00,Overcast
