Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,humidity,Prediction,Probability
0,1,0,1,0,1,0,0,0,0,642,36,9,7,11,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,642,36,9,7,11,1517734800,0.044,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,642,36,9,7,11,1517749200,0.188,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,642,36,9,7,11,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,642,36,9,7,11,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,642,36,9,7,11,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,642,36,9,7,11,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,643,37,9,0,2,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,643,37,9,0,2,1517734800,0.043,0.84,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,643,37,9,0,2,1517749200,0.189,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,643,37,9,0,2,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,643,37,9,0,2,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,643,37,9,0,2,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,643,37,9,0,2,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,644,38,9,7,5,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,644,38,9,7,5,1517734800,0.043,0.84,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,644,38,9,7,5,1517749200,0.19,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,644,38,9,7,5,1517763600,0.003,0.95,1,0.9999940991401672
16,4,0,1,0,1,0,0,0,0,644,38,9,7,5,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,644,38,9,7,5,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,644,38,9,7,5,1517803200,0.0,0.86,1,0.9999940991401672
0,1,0,1,0,1,0,0,0,0,645,39,9,7,3,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,645,39,9,7,3,1517734800,0.043,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,645,39,9,7,3,1517749200,0.191,0.95,1,0.9999939203262329
12,3,0,1,0,0,0,1,0,0,645,39,9,7,3,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,645,39,9,7,3,1517778000,0.0,0.89,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,645,39,9,7,3,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,645,39,9,7,3,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,646,40,9,0,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,646,40,9,0,4,1517734800,0.04,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,646,40,9,0,4,1517749200,0.193,0.94,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,646,40,9,0,4,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,646,40,9,0,4,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,646,40,9,0,4,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,646,40,9,0,4,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,647,41,9,7,11,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,647,41,9,7,11,1517734800,0.04,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,647,41,9,7,11,1517749200,0.195,0.94,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,647,41,9,7,11,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,647,41,9,7,11,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,647,41,9,7,11,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,647,41,9,7,11,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,648,42,9,7,5,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,648,42,9,7,5,1517734800,0.04,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,648,42,9,7,5,1517749200,0.197,0.93,1,0.9999939203262329
12,3,0,1,0,0,0,1,0,0,648,42,9,7,5,1517763600,0.003,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,648,42,9,7,5,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,648,42,9,7,5,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,648,42,9,7,5,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,649,43,9,7,2,1517720400,0.0,0.37,1,0.9999940991401672
4,1,0,1,0,0,1,0,0,1,649,43,9,7,2,1517734800,0.039,0.84,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,649,43,9,7,2,1517749200,0.198,0.96,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,649,43,9,7,2,1517763600,0.003,0.96,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,649,43,9,7,2,1517778000,0.0,0.9,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,649,43,9,7,2,1517792400,0.0,0.84,1,0.9999940991401672
23,1,0,1,0,1,0,0,0,0,649,43,9,7,2,1517803200,0.0,0.87,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,650,44,9,7,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,650,44,9,7,4,1517734800,0.039,0.83,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,650,44,9,7,4,1517749200,0.199,0.95,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,650,44,9,7,4,1517763600,0.003,0.95,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,650,44,9,7,4,1517778000,0.0,0.89,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,650,44,9,7,4,1517792400,0.0,0.83,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,650,44,9,7,4,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,651,45,9,7,6,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,651,45,9,7,6,1517734800,0.039,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,651,45,9,7,6,1517749200,0.2,0.94,1,0.9999939203262329
12,3,0,1,0,0,0,1,0,0,651,45,9,7,6,1517763600,0.002,0.94,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,651,45,9,7,6,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,651,45,9,7,6,1517792400,0.0,0.82,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,651,45,9,7,6,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,652,6,8,7,13,1517720400,0.0,0.43,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,652,6,8,7,13,1517734800,0.056,0.92,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,652,6,8,7,13,1517749200,0.161,1.0,1,0.9999939203262329
12,3,0,1,0,0,1,0,0,1,652,6,8,7,13,1517763600,0.007,1.0,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,652,6,8,7,13,1517778000,0.0,0.99,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,652,6,8,7,13,1517792400,0.0,0.91,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,652,6,8,7,13,1517803200,0.0,0.96,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,653,7,8,7,11,1517720400,0.0,0.43,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,653,7,8,7,11,1517734800,0.056,0.92,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,653,7,8,7,11,1517749200,0.162,1.0,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,653,7,8,7,11,1517763600,0.007,1.0,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,653,7,8,7,11,1517778000,0.0,0.98,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,653,7,8,7,11,1517792400,0.0,0.91,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,653,7,8,7,11,1517803200,0.0,0.96,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,654,8,8,0,5,1517720400,0.0,0.41,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,654,8,8,0,5,1517734800,0.056,0.88,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,654,8,8,0,5,1517749200,0.164,0.99,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,654,8,8,0,5,1517763600,0.006,1.0,1,0.9999939203262329
16,4,0,1,0,1,0,0,0,0,654,8,8,0,5,1517778000,0.0,0.94,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,654,8,8,0,5,1517792400,0.0,0.87,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,654,8,8,0,5,1517803200,0.0,0.92,1,0.9999940991401672
0,1,0,1,0,1,0,0,0,0,655,9,8,0,2,1517720400,0.0,0.38,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,655,9,8,0,2,1517734800,0.054,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,655,9,8,0,2,1517749200,0.158,0.93,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,655,9,8,0,2,1517763600,0.006,0.93,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,655,9,8,0,2,1517778000,0.0,0.88,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,655,9,8,0,2,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,655,9,8,0,2,1517803200,0.0,0.86,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,656,10,8,7,9,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,656,10,8,7,9,1517734800,0.054,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,656,10,8,7,9,1517749200,0.16,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,656,10,8,7,9,1517763600,0.006,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,656,10,8,7,9,1517778000,0.0,0.86,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,656,10,8,7,9,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,656,10,8,7,9,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,657,11,8,0,3,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,657,11,8,0,3,1517734800,0.053,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,657,11,8,0,3,1517749200,0.162,0.92,1,0.9999939203262329
12,3,0,1,0,0,1,0,0,1,657,11,8,0,3,1517763600,0.006,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,657,11,8,0,3,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,657,11,8,0,3,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,657,11,8,0,3,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,658,12,8,7,11,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,658,12,8,7,11,1517734800,0.053,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,658,12,8,7,11,1517749200,0.163,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,658,12,8,7,11,1517763600,0.006,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,658,12,8,7,11,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,658,12,8,7,11,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,658,12,8,7,11,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,659,13,8,7,17,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,659,13,8,7,17,1517734800,0.053,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,659,13,8,7,17,1517749200,0.164,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,659,13,8,7,17,1517763600,0.006,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,659,13,8,7,17,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,659,13,8,7,17,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,659,13,8,7,17,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,660,14,8,7,22,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,660,14,8,7,22,1517734800,0.053,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,660,14,8,7,22,1517749200,0.165,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,660,14,8,7,22,1517763600,0.006,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,660,14,8,7,22,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,660,14,8,7,22,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,660,14,8,7,22,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,661,15,8,7,11,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,661,15,8,7,11,1517734800,0.053,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,661,15,8,7,11,1517749200,0.167,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,661,15,8,7,11,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,661,15,8,7,11,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,661,15,8,7,11,1517792400,0.0,0.78,1,0.9999940991401672
23,1,0,1,0,1,0,0,0,0,661,15,8,7,11,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,662,16,8,7,14,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,662,16,8,7,14,1517734800,0.052,0.8,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,662,16,8,7,14,1517749200,0.168,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,662,16,8,7,14,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,662,16,8,7,14,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,662,16,8,7,14,1517792400,0.0,0.78,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,662,16,8,7,14,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,663,17,8,7,9,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,663,17,8,7,9,1517734800,0.052,0.8,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,663,17,8,7,9,1517749200,0.169,0.9,1,0.9999939203262329
12,3,0,1,0,0,1,0,0,1,663,17,8,7,9,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,663,17,8,7,9,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,663,17,8,7,9,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,663,17,8,7,9,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,664,18,8,4,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,664,18,8,4,1,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,664,18,8,4,1,1517749200,0.169,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,664,18,8,4,1,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,664,18,8,4,1,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,664,18,8,4,1,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,664,18,8,4,1,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,665,19,8,5,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,665,19,8,5,1,1517734800,0.052,0.8,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,665,19,8,5,1,1517749200,0.17,0.9,1,0.9999940991401672
12,3,0,1,0,0,1,0,0,1,665,19,8,5,1,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,665,19,8,5,1,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,665,19,8,5,1,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,665,19,8,5,1,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,666,20,8,9,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,666,20,8,9,4,1517734800,0.049,0.8,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,666,20,8,9,4,1517749200,0.171,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,666,20,8,9,4,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,666,20,8,9,4,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,666,20,8,9,4,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,666,20,8,9,4,1517803200,0.0,0.84,1,0.9999940991401672
0,1,0,1,0,1,0,0,0,0,667,21,8,9,1,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,667,21,8,9,1,1517734800,0.049,0.81,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,667,21,8,9,1,1517749200,0.172,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,667,21,8,9,1,1517763600,0.005,0.91,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,667,21,8,9,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,667,21,8,9,1,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,667,21,8,9,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,669,23,8,7,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,669,23,8,7,1,1517734800,0.049,0.8,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,669,23,8,7,1,1517749200,0.175,0.9,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,669,23,8,7,1,1517763600,0.005,0.9,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,669,23,8,7,1,1517778000,0.0,0.85,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,669,23,8,7,1,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,669,23,8,7,1,1517803200,0.0,0.83,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,670,24,8,7,4,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,670,24,8,7,4,1517734800,0.049,0.8,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,670,24,8,7,4,1517749200,0.176,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,670,24,8,7,4,1517763600,0.004,0.91,1,0.9999939203262329
16,4,0,1,0,1,0,0,0,0,670,24,8,7,4,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,670,24,8,7,4,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,670,24,8,7,4,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,671,25,8,7,16,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,671,25,8,7,16,1517734800,0.048,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,671,25,8,7,16,1517749200,0.183,0.91,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,671,25,8,7,16,1517763600,0.004,0.91,1,0.9999939203262329
16,4,0,1,0,1,0,0,0,0,671,25,8,7,16,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,671,25,8,7,16,1517792400,0.0,0.79,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,671,25,8,7,16,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,672,26,8,7,13,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,672,26,8,7,13,1517734800,0.048,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,672,26,8,7,13,1517749200,0.184,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,672,26,8,7,13,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,672,26,8,7,13,1517778000,0.0,0.86,1,0.9999940991401672
20,1,0,1,0,1,0,0,0,0,672,26,8,7,13,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,672,26,8,7,13,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,673,27,8,7,8,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,673,27,8,7,8,1517734800,0.046,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,673,27,8,7,8,1517749200,0.177,0.92,1,0.9999939203262329
12,3,0,1,0,0,1,0,0,1,673,27,8,7,8,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,673,27,8,7,8,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,673,27,8,7,8,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,673,27,8,7,8,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,674,28,8,7,17,1517720400,0.0,0.37,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,674,28,8,7,17,1517734800,0.046,0.82,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,674,28,8,7,17,1517749200,0.178,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,674,28,8,7,17,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,674,28,8,7,17,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,674,28,8,7,17,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,674,28,8,7,17,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,675,29,8,7,6,1517720400,0.0,0.36,1,0.9999940991401672
4,1,0,1,0,0,1,0,0,1,675,29,8,7,6,1517734800,0.046,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,675,29,8,7,6,1517749200,0.179,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,675,29,8,7,6,1517763600,0.004,0.92,1,0.9999939203262329
16,4,0,1,0,1,0,0,0,0,675,29,8,7,6,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,675,29,8,7,6,1517792400,0.0,0.8,1,0.9999940991401672
23,1,0,1,0,1,0,0,0,0,675,29,8,7,6,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,676,30,8,0,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,676,30,8,0,1,1517734800,0.045,0.81,1,0.9999940395355225
8,2,0,1,0,0,1,0,0,1,676,30,8,0,1,1517749200,0.18,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,0,0,1,676,30,8,0,1,1517763600,0.004,0.91,1,0.9999939203262329
16,4,0,1,0,1,0,0,0,0,676,30,8,0,1,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,676,30,8,0,1,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,676,30,8,0,1,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,677,31,8,2,2,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,677,31,8,2,2,1517734800,0.045,0.81,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,677,31,8,2,2,1517749200,0.181,0.92,1,0.9999940395355225
12,3,0,1,0,0,1,1,0,1,677,31,8,2,2,1517763600,0.004,0.92,1,0.9999932646751404
12,3,0,1,0,0,1,1,0,0,677,31,8,2,2,1517763600,0.004,0.92,1,0.9999939203262329
12,3,0,1,0,0,0,1,0,1,677,31,8,2,2,1517763600,0.004,0.92,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,677,31,8,2,2,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,677,31,8,2,2,1517778000,0.0,0.86,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,677,31,8,2,2,1517792400,0.0,0.8,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,677,31,8,2,2,1517803200,0.0,0.84,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,679,33,8,2,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,679,33,8,2,1,1517734800,0.045,0.82,1,0.9999939203262329
8,2,0,1,0,0,1,0,0,1,679,33,8,2,1,1517749200,0.184,0.92,1,0.9999940395355225
12,3,0,1,0,0,0,1,0,0,679,33,8,2,1,1517763600,0.004,0.92,1,0.9999940395355225
16,4,0,1,0,1,0,0,0,0,679,33,8,2,1,1517778000,0.0,0.87,1,0.9999940395355225
20,1,0,1,0,1,0,0,0,0,679,33,8,2,1,1517792400,0.0,0.81,1,0.9999940395355225
23,1,0,1,0,1,0,0,0,0,679,33,8,2,1,1517803200,0.0,0.85,1,0.9999940395355225
0,1,0,1,0,1,0,0,0,0,680,34,8,2,1,1517720400,0.0,0.36,1,0.9999940395355225
4,1,0,1,0,0,1,0,0,1,680,34,8,2,1,1517734800,0.044,0.82,1,0.9999939203262329
