Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
23,1,0,1,0,1,0,0,0,0,779,27,5,7,7,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,780,28,5,0,5,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,780,28,5,0,5,1517734800,0.048,1,0.9999289512634277
8,2,0,1,0,0,1,0,0,1,780,28,5,0,5,1517749200,0.185,1,0.9999276995658875
12,3,0,1,0,0,1,0,0,1,780,28,5,0,5,1517763600,0.004,1,0.9999299645423889
16,4,0,1,0,1,0,0,0,0,780,28,5,0,5,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,780,28,5,0,5,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,780,28,5,0,5,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,781,29,5,0,2,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,781,29,5,0,2,1517734800,0.046,1,0.9999274015426636
8,2,0,1,0,0,1,0,0,1,781,29,5,0,2,1517749200,0.179,1,0.9999107718467712
12,3,0,1,0,0,1,0,0,1,781,29,5,0,2,1517763600,0.004,1,0.999929666519165
16,4,0,1,0,1,0,0,0,0,781,29,5,0,2,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,781,29,5,0,2,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,781,29,5,0,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,783,31,5,0,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,783,31,5,0,1,1517734800,0.046,1,0.9999277591705322
8,2,0,1,0,0,1,0,0,1,783,31,5,0,1,1517749200,0.181,1,0.9998928308486938
12,3,0,1,0,0,1,0,0,1,783,31,5,0,1,1517763600,0.004,1,0.9999299049377441
16,4,0,1,0,1,0,0,0,0,783,31,5,0,1,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,783,31,5,0,1,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,783,31,5,0,1,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,784,32,5,0,1,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,784,32,5,0,1,1517734800,0.045,1,0.9999275207519531
8,2,0,1,0,0,1,0,0,1,784,32,5,0,1,1517749200,0.182,1,0.9998891353607178
12,3,0,1,0,0,1,0,0,1,784,32,5,0,1,1517763600,0.004,1,0.9999297857284546
16,4,0,1,0,1,0,0,0,0,784,32,5,0,1,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,784,32,5,0,1,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,784,32,5,0,1,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,789,37,5,7,4,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,789,37,5,7,4,1517734800,0.044,1,0.9998936057090759
8,2,0,1,0,0,1,0,0,1,789,37,5,7,4,1517749200,0.188,1,0.9998002052307129
12,3,0,1,0,0,0,1,0,0,789,37,5,7,4,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,789,37,5,7,4,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,789,37,5,7,4,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,789,37,5,7,4,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,790,38,5,7,10,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,790,38,5,7,10,1517734800,0.044,1,0.9999299049377441
8,2,0,1,0,0,1,0,0,1,790,38,5,7,10,1517749200,0.189,1,0.9999299049377441
12,3,0,1,0,0,0,1,0,0,790,38,5,7,10,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,790,38,5,7,10,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,790,38,5,7,10,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,790,38,5,7,10,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,791,39,5,7,17,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,791,39,5,7,17,1517734800,0.043,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,791,39,5,7,17,1517749200,0.191,1,0.9999308586120605
12,3,0,1,0,0,0,1,0,0,791,39,5,7,17,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,791,39,5,7,17,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,791,39,5,7,17,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,791,39,5,7,17,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,792,40,5,0,5,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,792,40,5,0,5,1517734800,0.041,1,0.9999275207519531
8,2,0,1,0,0,1,0,0,1,792,40,5,0,5,1517749200,0.193,1,0.9999252557754517
12,3,0,1,0,0,0,1,0,0,792,40,5,0,5,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,792,40,5,0,5,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,792,40,5,0,5,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,792,40,5,0,5,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,793,41,5,7,3,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,793,41,5,7,3,1517734800,0.041,1,0.9998685121536255
8,2,0,1,0,0,1,0,0,1,793,41,5,7,3,1517749200,0.194,1,0.9993094205856323
12,3,0,1,0,0,0,1,0,0,793,41,5,7,3,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,793,41,5,7,3,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,793,41,5,7,3,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,793,41,5,7,3,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,794,42,5,7,15,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,794,42,5,7,15,1517734800,0.041,1,0.999930739402771
8,2,0,1,0,0,1,0,0,1,794,42,5,7,15,1517749200,0.195,1,0.999930739402771
12,3,0,1,0,0,0,1,0,0,794,42,5,7,15,1517763600,0.003,1,0.9999307990074158
16,4,0,1,0,1,0,0,0,0,794,42,5,7,15,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,794,42,5,7,15,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,794,42,5,7,15,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,796,44,5,7,3,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,796,44,5,7,3,1517734800,0.041,1,0.9998499155044556
8,2,0,1,0,0,1,0,0,1,796,44,5,7,3,1517749200,0.197,1,0.9990336298942566
12,3,0,1,0,0,0,1,0,0,796,44,5,7,3,1517763600,0.002,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,796,44,5,7,3,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,796,44,5,7,3,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,796,44,5,7,3,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,797,45,5,7,3,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,797,45,5,7,3,1517734800,0.04,1,0.9998443722724915
8,2,0,1,0,0,1,0,0,1,797,45,5,7,3,1517749200,0.198,1,0.9989131093025208
12,3,0,1,0,0,0,1,0,0,797,45,5,7,3,1517763600,0.002,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,797,45,5,7,3,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,797,45,5,7,3,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,797,45,5,7,3,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,798,15,4,7,12,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,798,15,4,7,12,1517734800,0.055,1,0.9998288154602051
8,2,0,1,0,0,1,0,0,1,798,15,4,7,12,1517749200,0.17,1,0.9998719692230225
12,3,0,1,0,0,1,0,0,1,798,15,4,7,12,1517763600,0.005,1,0.999887228012085
16,4,0,1,0,1,0,0,0,0,798,15,4,7,12,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,798,15,4,7,12,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,798,15,4,7,12,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,799,16,4,7,10,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,799,16,4,7,10,1517734800,0.055,1,0.9971287250518799
8,2,0,1,0,0,1,0,0,1,799,16,4,7,10,1517749200,0.171,1,0.9988480806350708
12,3,0,1,0,0,1,0,0,1,799,16,4,7,10,1517763600,0.005,1,0.9993250370025635
16,4,0,1,0,1,0,0,0,0,799,16,4,7,10,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,799,16,4,7,10,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,799,16,4,7,10,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,800,17,4,7,13,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,800,17,4,7,13,1517734800,0.055,1,0.9998945593833923
8,2,0,1,0,0,1,0,0,1,800,17,4,7,13,1517749200,0.175,1,0.9999076724052429
12,3,0,1,0,0,1,0,0,1,800,17,4,7,13,1517763600,0.005,1,0.9999140501022339
16,4,0,1,0,1,0,0,0,0,800,17,4,7,13,1517778000,0.0,1,0.9999308586120605
20,1,0,1,0,1,0,0,0,0,800,17,4,7,13,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,800,17,4,7,13,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,801,18,4,2,8,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,801,18,4,2,8,1517734800,0.054,1,0.9953678846359253
8,2,0,1,0,0,1,0,0,1,801,18,4,2,8,1517749200,0.176,1,0.9982556104660034
12,3,0,1,0,0,1,0,0,1,801,18,4,2,8,1517763600,0.005,1,0.9989340901374817
16,4,0,1,0,1,0,0,0,0,801,18,4,2,8,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,801,18,4,2,8,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,801,18,4,2,8,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,802,19,4,7,1,1517720400,0.0,1,0.9999305605888367
4,1,0,1,0,0,1,0,0,1,802,19,4,7,1,1517734800,0.05,0,0.002118349075317383
8,2,0,1,0,0,1,0,0,1,802,19,4,7,1,1517749200,0.171,0,0.0005664229393005371
12,3,0,1,0,0,1,0,0,1,802,19,4,7,1,1517763600,0.005,0,0.02698180079460144
16,4,0,1,0,1,0,0,0,0,802,19,4,7,1,1517778000,0.0,1,0.9999306201934814
20,1,0,1,0,1,0,0,0,0,802,19,4,7,1,1517792400,0.0,1,0.9999306201934814
23,1,0,1,0,1,0,0,0,0,802,19,4,7,1,1517803200,0.0,1,0.9999306201934814
0,1,0,1,0,1,0,0,0,0,803,20,4,7,3,1517720400,0.0,1,0.9999301433563232
4,1,0,1,0,0,1,0,0,1,803,20,4,7,3,1517734800,0.05,0,0.0017996132373809814
8,2,0,1,0,0,1,0,0,1,803,20,4,7,3,1517749200,0.172,0,0.0008749663829803467
12,3,0,1,0,0,1,0,0,1,803,20,4,7,3,1517763600,0.005,0,0.009753704071044922
16,4,0,1,0,1,0,0,0,0,803,20,4,7,3,1517778000,0.0,1,0.9999303817749023
20,1,0,1,0,1,0,0,0,0,803,20,4,7,3,1517792400,0.0,1,0.9999305009841919
23,1,0,1,0,1,0,0,0,0,803,20,4,7,3,1517803200,0.0,1,0.9999305009841919
0,1,0,1,0,1,0,0,0,0,804,21,4,7,6,1517720400,0.0,1,0.9999302625656128
4,1,0,1,0,0,1,0,0,1,804,21,4,7,6,1517734800,0.05,0,0.014645218849182129
8,2,0,1,0,0,1,0,0,1,804,21,4,7,6,1517749200,0.172,0,0.014668583869934082
12,3,0,1,0,0,1,0,0,1,804,21,4,7,6,1517763600,0.005,0,0.1116478443145752
16,4,0,1,0,1,0,0,0,0,804,21,4,7,6,1517778000,0.0,1,0.9999305009841919
20,1,0,1,0,1,0,0,0,0,804,21,4,7,6,1517792400,0.0,1,0.9999306797981262
23,1,0,1,0,1,0,0,0,0,804,21,4,7,6,1517803200,0.0,1,0.9999306797981262
0,1,0,1,0,1,0,0,0,0,805,22,4,7,9,1517720400,0.0,1,0.9999306201934814
4,1,0,1,0,0,1,0,0,1,805,22,4,7,9,1517734800,0.05,1,0.93183434009552
8,2,0,1,0,0,1,0,0,1,805,22,4,7,9,1517749200,0.173,1,0.9779247045516968
12,3,0,1,0,0,1,0,0,1,805,22,4,7,9,1517763600,0.005,1,0.9926480054855347
16,4,0,1,0,1,0,0,0,0,805,22,4,7,9,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,805,22,4,7,9,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,805,22,4,7,9,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,806,23,4,7,8,1517720400,0.0,1,0.9999306201934814
4,1,0,1,0,0,1,0,0,1,806,23,4,7,8,1517734800,0.05,0,0.41732990741729736
8,2,0,1,0,0,1,0,0,1,806,23,4,7,8,1517749200,0.175,1,0.6415519714355469
12,3,0,1,0,0,1,0,0,1,806,23,4,7,8,1517763600,0.004,1,0.9019105434417725
16,4,0,1,0,1,0,0,0,0,806,23,4,7,8,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,806,23,4,7,8,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,806,23,4,7,8,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,807,24,4,7,1,1517720400,0.0,1,0.9999303817749023
4,1,0,1,0,0,1,0,0,1,807,24,4,7,1,1517734800,0.05,0,0.0013308823108673096
8,2,0,1,0,0,1,0,0,1,807,24,4,7,1,1517749200,0.176,0,0.0005064606666564941
12,3,0,1,0,0,1,0,0,1,807,24,4,7,1,1517763600,0.004,0,0.01045846939086914
16,4,0,1,0,1,0,0,0,0,807,24,4,7,1,1517778000,0.0,1,0.9999306201934814
20,1,0,1,0,1,0,0,0,0,807,24,4,7,1,1517792400,0.0,1,0.9999305605888367
23,1,0,1,0,1,0,0,0,0,807,24,4,7,1,1517803200,0.0,1,0.9999306201934814
0,1,0,1,0,1,0,0,0,0,809,26,4,0,2,1517720400,0.0,1,0.9999306201934814
4,1,0,1,0,0,1,0,0,1,809,26,4,0,2,1517734800,0.049,0,0.017811596393585205
8,2,0,1,0,0,1,0,0,1,809,26,4,0,2,1517749200,0.182,0,0.003047168254852295
12,3,0,1,0,0,1,0,0,1,809,26,4,0,2,1517763600,0.004,0,0.2667677700519562
16,4,0,1,0,1,0,0,0,0,809,26,4,0,2,1517778000,0.0,1,0.9999306201934814
20,1,0,1,0,1,0,0,0,0,809,26,4,0,2,1517792400,0.0,1,0.9999306797981262
23,1,0,1,0,1,0,0,0,0,809,26,4,0,2,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,810,27,4,7,10,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,810,27,4,7,10,1517734800,0.049,1,0.9919466972351074
8,2,0,1,0,0,1,0,0,1,810,27,4,7,10,1517749200,0.183,1,0.9969848394393921
12,3,0,1,0,0,1,0,0,1,810,27,4,7,10,1517763600,0.004,1,0.9987157583236694
16,4,0,1,0,1,0,0,0,0,810,27,4,7,10,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,810,27,4,7,10,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,810,27,4,7,10,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,811,28,4,7,15,1517720400,0.0,1,0.999930739402771
4,1,0,1,0,0,1,0,0,1,811,28,4,7,15,1517734800,0.048,1,0.999923586845398
8,2,0,1,0,0,1,0,0,1,811,28,4,7,15,1517749200,0.184,1,0.9999253749847412
12,3,0,1,0,0,1,0,0,1,811,28,4,7,15,1517763600,0.004,1,0.9999275207519531
16,4,0,1,0,1,0,0,0,0,811,28,4,7,15,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,811,28,4,7,15,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,811,28,4,7,15,1517803200,0.0,1,0.9999308586120605
0,1,0,1,0,1,0,0,0,0,812,29,4,7,7,1517720400,0.0,1,0.9999303817749023
4,1,0,1,0,0,1,0,0,1,812,29,4,7,7,1517734800,0.046,0,0.03301626443862915
8,2,0,1,0,0,1,0,0,1,812,29,4,7,7,1517749200,0.185,0,0.04387819766998291
12,3,0,1,0,0,1,0,0,1,812,29,4,7,7,1517763600,0.004,0,0.25654327869415283
16,4,0,1,0,1,0,0,0,0,812,29,4,7,7,1517778000,0.0,1,0.9999306201934814
20,1,0,1,0,1,0,0,0,0,812,29,4,7,7,1517792400,0.0,1,0.9999306201934814
23,1,0,1,0,1,0,0,0,0,812,29,4,7,7,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,813,30,4,0,3,1517720400,0.0,1,0.9999304413795471
4,1,0,1,0,0,1,0,0,1,813,30,4,0,3,1517734800,0.046,0,0.01755237579345703
8,2,0,1,0,0,1,0,0,1,813,30,4,0,3,1517749200,0.179,0,0.00654950737953186
12,3,0,1,0,0,1,0,0,1,813,30,4,0,3,1517763600,0.004,0,0.17257609963417053
16,4,0,1,0,1,0,0,0,0,813,30,4,0,3,1517778000,0.0,1,0.9999306201934814
20,1,0,1,0,1,0,0,0,0,813,30,4,0,3,1517792400,0.0,1,0.9999306201934814
23,1,0,1,0,1,0,0,0,0,813,30,4,0,3,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,814,31,4,0,1,1517720400,0.0,1,0.9999306201934814
4,1,0,1,0,0,1,0,0,1,814,31,4,0,1,1517734800,0.046,0,0.008899033069610596
8,2,0,1,0,0,1,0,0,1,814,31,4,0,1,1517749200,0.181,0,0.0012017488479614258
12,3,0,1,0,0,1,0,0,1,814,31,4,0,1,1517763600,0.004,0,0.1530109941959381
16,4,0,1,0,1,0,0,0,0,814,31,4,0,1,1517778000,0.0,1,0.9999306201934814
20,1,0,1,0,1,0,0,0,0,814,31,4,0,1,1517792400,0.0,1,0.9999306797981262
23,1,0,1,0,1,0,0,0,0,814,31,4,0,1,1517803200,0.0,1,0.9999306797981262
0,1,0,1,0,1,0,0,0,0,820,37,4,7,4,1517720400,0.0,1,0.9999287128448486
4,1,0,1,0,0,1,0,0,1,820,37,4,7,4,1517734800,0.044,0,0.0010295510292053223
8,2,0,1,0,0,1,0,0,1,820,37,4,7,4,1517749200,0.188,0,0.0007598400115966797
12,3,0,1,0,0,0,1,0,0,820,37,4,7,4,1517763600,0.003,1,0.9999276399612427
16,4,0,1,0,1,0,0,0,0,820,37,4,7,4,1517778000,0.0,1,0.9999299049377441
20,1,0,1,0,1,0,0,0,0,820,37,4,7,4,1517792400,0.0,1,0.9999301433563232
23,1,0,1,0,1,0,0,0,0,820,37,4,7,4,1517803200,0.0,1,0.9999302625656128
0,1,0,1,0,1,0,0,0,0,821,38,4,7,10,1517720400,0.0,1,0.9999306797981262
4,1,0,1,0,0,1,0,0,1,821,38,4,7,10,1517734800,0.044,1,0.9766813516616821
8,2,0,1,0,0,1,0,0,1,821,38,4,7,10,1517749200,0.189,1,0.9912118315696716
12,3,0,1,0,0,0,1,0,0,821,38,4,7,10,1517763600,0.003,1,0.9999304413795471
16,4,0,1,0,1,0,0,0,0,821,38,4,7,10,1517778000,0.0,1,0.9999306797981262
20,1,0,1,0,1,0,0,0,0,821,38,4,7,10,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,821,38,4,7,10,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,822,39,4,0,11,1517720400,0.0,1,0.9999308586120605
4,1,0,1,0,0,1,0,0,1,822,39,4,0,11,1517734800,0.042,1,0.9998785257339478
8,2,0,1,0,0,1,0,0,1,822,39,4,0,11,1517749200,0.191,1,0.9999001622200012
12,3,0,1,0,0,0,1,0,0,822,39,4,0,11,1517763600,0.003,1,0.999930739402771
16,4,0,1,0,1,0,0,0,0,822,39,4,0,11,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,822,39,4,0,11,1517792400,0.0,1,0.9999308586120605
23,1,0,1,0,1,0,0,0,0,822,39,4,0,11,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,823,40,4,0,6,1517720400,0.0,1,0.9999305605888367
4,1,0,1,0,0,1,0,0,1,823,40,4,0,6,1517734800,0.042,0,0.3760172128677368
8,2,0,1,0,0,1,0,0,1,823,40,4,0,6,1517749200,0.192,1,0.5807422399520874
12,3,0,1,0,0,0,1,0,0,823,40,4,0,6,1517763600,0.003,1,0.999930202960968
16,4,0,1,0,1,0,0,0,0,823,40,4,0,6,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,823,40,4,0,6,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,823,40,4,0,6,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,824,41,4,0,8,1517720400,0.0,1,0.9999306797981262
4,1,0,1,0,0,1,0,0,1,824,41,4,0,8,1517734800,0.041,1,0.991278886795044
8,2,0,1,0,0,1,0,0,1,824,41,4,0,8,1517749200,0.194,1,0.997273325920105
12,3,0,1,0,0,0,1,0,0,824,41,4,0,8,1517763600,0.003,1,0.9999305009841919
16,4,0,1,0,1,0,0,0,0,824,41,4,0,8,1517778000,0.0,1,0.999930739402771
20,1,0,1,0,1,0,0,0,0,824,41,4,0,8,1517792400,0.0,1,0.999930739402771
23,1,0,1,0,1,0,0,0,0,824,41,4,0,8,1517803200,0.0,1,0.999930739402771
0,1,0,1,0,1,0,0,0,0,825,42,4,7,20,1517720400,0.0,1,0.9999307990074158
4,1,0,1,0,0,1,0,0,1,825,42,4,7,20,1517734800,0.041,1,0.9999306201934814
8,2,0,1,0,0,1,0,0,1,825,42,4,7,20,1517749200,0.195,1,0.9999306201934814
12,3,0,1,0,0,0,1,0,0,825,42,4,7,20,1517763600,0.003,1,0.9999308586120605
16,4,0,1,0,1,0,0,0,0,825,42,4,7,20,1517778000,0.0,1,0.9999307990074158
20,1,0,1,0,1,0,0,0,0,825,42,4,7,20,1517792400,0.0,1,0.9999307990074158
23,1,0,1,0,1,0,0,0,0,825,42,4,7,20,1517803200,0.0,1,0.9999307990074158
0,1,0,1,0,1,0,0,0,0,826,43,4,7,4,1517720400,0.0,1,0.9999277591705322
4,1,0,1,0,0,1,0,0,1,826,43,4,7,4,1517734800,0.041,0,0.0008519589900970459
8,2,0,1,0,0,1,0,0,1,826,43,4,7,4,1517749200,0.196,0,0.0006570518016815186
12,3,0,1,0,0,0,1,0,0,826,43,4,7,4,1517763600,0.002,1,0.999925971031189
16,4,0,1,0,1,0,0,0,0,826,43,4,7,4,1517778000,0.0,1,0.999929666519165
20,1,0,1,0,1,0,0,0,0,826,43,4,7,4,1517792400,0.0,1,0.9999299049377441
23,1,0,1,0,1,0,0,0,0,826,43,4,7,4,1517803200,0.0,1,0.9999300837516785
0,1,0,1,0,1,0,0,0,0,827,44,4,7,7,1517720400,0.0,1,0.9999299645423889
4,1,0,1,0,0,1,0,0,1,827,44,4,7,7,1517734800,0.041,0,0.009329289197921753
8,2,0,1,0,0,1,0,0,1,827,44,4,7,7,1517749200,0.197,0,0.010404050350189209
12,3,0,1,0,0,0,1,0,0,827,44,4,7,7,1517763600,0.002,1,0.9999284744262695
16,4,0,1,0,1,0,0,0,0,827,44,4,7,7,1517778000,0.0,1,0.9999305009841919
20,1,0,1,0,1,0,0,0,0,827,44,4,7,7,1517792400,0.0,1,0.9999305605888367
23,1,0,1,0,1,0,0,0,0,827,44,4,7,7,1517803200,0.0,1,0.9999306201934814
0,1,0,1,0,1,0,0,0,0,828,45,4,7,3,1517720400,0.0,1,0.9999272227287292
4,1,0,1,0,0,1,0,0,1,828,45,4,7,3,1517734800,0.041,0,0.0006436407566070557
8,2,0,1,0,0,1,0,0,1,828,45,4,7,3,1517749200,0.198,0,0.0004978775978088379
12,3,0,1,0,0,0,1,0,0,828,45,4,7,3,1517763600,0.002,1,0.9999263286590576
16,4,0,1,0,1,0,0,0,0,828,45,4,7,3,1517778000,0.0,1,0.9999293088912964
20,1,0,1,0,1,0,0,0,0,828,45,4,7,3,1517792400,0.0,1,0.9999295473098755
23,1,0,1,0,1,0,0,0,0,828,45,4,7,3,1517803200,0.0,1,0.999929666519165
0,1,0,1,0,1,0,0,0,0,829,18,3,4,9,1517720400,0.0,1,0.999860405921936
4,1,0,1,0,0,1,0,0,1,829,18,3,4,9,1517734800,0.055,0,0.00047641992568969727
8,2,0,1,0,0,1,0,0,1,829,18,3,4,9,1517749200,0.176,0,0.0005339682102203369
12,3,0,1,0,0,1,0,0,1,829,18,3,4,9,1517763600,0.005,0,0.0005740225315093994
16,4,0,1,0,1,0,0,0,0,829,18,3,4,9,1517778000,0.0,1,0.9999171495437622
20,1,0,1,0,1,0,0,0,0,829,18,3,4,9,1517792400,0.0,1,0.9999213218688965
23,1,0,1,0,1,0,0,0,0,829,18,3,4,9,1517803200,0.0,1,0.999923586845398
0,1,0,1,0,1,0,0,0,0,830,19,3,7,1,1517720400,0.0,1,0.9264050722122192
4,1,0,1,0,0,1,0,0,1,830,19,3,7,1,1517734800,0.053,0,0.0003727376461029053
8,2,0,1,0,0,1,0,0,1,830,19,3,7,1,1517749200,0.178,0,0.0003720223903656006
12,3,0,1,0,0,1,0,0,1,830,19,3,7,1,1517763600,0.005,0,0.0003750026226043701
16,4,0,1,0,1,0,0,0,0,830,19,3,7,1,1517778000,0.0,1,0.9839339852333069
20,1,0,1,0,1,0,0,0,0,830,19,3,7,1,1517792400,0.0,1,0.9893871545791626
23,1,0,1,0,1,0,0,0,0,830,19,3,7,1,1517803200,0.0,1,0.9922435283660889
0,1,0,1,0,1,0,0,0,0,831,20,3,7,5,1517720400,0.0,1,0.8231642246246338
4,1,0,1,0,0,1,0,0,1,831,20,3,7,5,1517734800,0.053,0,0.00037536025047302246
8,2,0,1,0,0,1,0,0,1,831,20,3,7,5,1517749200,0.179,0,0.00037592649459838867
12,3,0,1,0,0,1,0,0,1,831,20,3,7,5,1517763600,0.005,0,0.0003789067268371582
