Hour,DayFrame,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Unix,precipIntensity,Prediction,Probability
0,1,0,1,0,1,0,0,0,0,627,21,9,1,9,3,1517720400,0.0,0,0.00035753846168518066
4,1,0,1,0,0,1,0,0,1,627,21,9,1,9,3,1517734800,0.049,0,0.0003574788570404053
8,2,0,1,0,0,1,0,0,1,627,21,9,1,9,3,1517749200,0.173,0,0.0003574788570404053
12,3,0,1,0,0,1,0,0,1,627,21,9,1,9,3,1517763600,0.005,0,0.00035759806632995605
16,4,0,1,0,1,0,0,0,0,627,21,9,1,9,3,1517778000,0.0,0,0.00035753846168518066
20,1,0,1,0,1,0,0,0,0,627,21,9,1,9,3,1517792400,0.0,0,0.00035753846168518066
23,1,0,1,0,1,0,0,0,0,627,21,9,1,9,3,1517803200,0.0,0,0.00035753846168518066
0,1,0,1,0,1,0,0,0,0,628,22,9,0,0,3,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,628,22,9,0,0,3,1517734800,0.049,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,628,22,9,0,0,3,1517749200,0.174,1,0.9996426105499268
12,3,0,1,0,0,1,0,0,1,628,22,9,0,0,3,1517763600,0.005,1,0.9996426105499268
16,4,0,1,0,1,0,0,0,0,628,22,9,0,0,3,1517778000,0.0,1,0.9996427297592163
20,1,0,1,0,1,0,0,0,0,628,22,9,0,0,3,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,628,22,9,0,0,3,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,629,23,9,0,7,9,1517720400,0.0,0,0.0003579854965209961
4,1,0,1,0,0,1,0,0,1,629,23,9,0,7,9,1517734800,0.049,0,0.000357896089553833
8,2,0,1,0,0,1,0,0,1,629,23,9,0,7,9,1517749200,0.175,0,0.0003578066825866699
12,3,0,1,0,0,1,0,0,1,629,23,9,0,7,9,1517763600,0.005,0,0.0003579258918762207
16,4,0,1,0,1,0,0,0,0,629,23,9,0,7,9,1517778000,0.0,0,0.0003579258918762207
20,1,0,1,0,1,0,0,0,0,629,23,9,0,7,9,1517792400,0.0,0,0.0003579258918762207
23,1,0,1,0,1,0,0,0,0,629,23,9,0,7,9,1517803200,0.0,0,0.0003579854965209961
0,1,0,1,0,1,0,0,0,0,630,24,9,0,7,15,1517720400,0.0,0,0.00035825371742248535
4,1,0,1,0,0,1,0,0,1,630,24,9,0,7,15,1517734800,0.048,0,0.00035819411277770996
8,2,0,1,0,0,1,0,0,1,630,24,9,0,7,15,1517749200,0.176,0,0.0003579258918762207
12,3,0,1,0,0,1,0,0,1,630,24,9,0,7,15,1517763600,0.004,0,0.00035825371742248535
16,4,0,1,0,1,0,0,0,0,630,24,9,0,7,15,1517778000,0.0,0,0.00035831332206726074
20,1,0,1,0,1,0,0,0,0,630,24,9,0,7,15,1517792400,0.0,0,0.00035831332206726074
23,1,0,1,0,1,0,0,0,0,630,24,9,0,7,15,1517803200,0.0,0,0.00035831332206726074
0,1,0,1,0,1,0,0,0,0,631,25,9,0,7,15,1517720400,0.0,0,0.00035819411277770996
4,1,0,1,0,0,1,0,0,1,631,25,9,0,7,15,1517734800,0.048,0,0.00035819411277770996
8,2,0,1,0,0,1,0,0,1,631,25,9,0,7,15,1517749200,0.183,0,0.0003578662872314453
12,3,0,1,0,0,1,0,0,1,631,25,9,0,7,15,1517763600,0.004,0,0.00035828351974487305
16,4,0,1,0,1,0,0,0,0,631,25,9,0,7,15,1517778000,0.0,0,0.00035831332206726074
20,1,0,1,0,1,0,0,0,0,631,25,9,0,7,15,1517792400,0.0,0,0.00035831332206726074
23,1,0,1,0,1,0,0,0,0,631,25,9,0,7,15,1517803200,0.0,0,0.00035837292671203613
0,1,0,1,0,1,0,0,0,0,632,26,9,0,7,14,1517720400,0.0,0,0.00035822391510009766
4,1,0,1,0,0,1,0,0,1,632,26,9,0,7,14,1517734800,0.046,0,0.0003580451011657715
8,2,0,1,0,0,1,0,0,1,632,26,9,0,7,14,1517749200,0.176,0,0.0003578364849090576
12,3,0,1,0,0,1,0,0,1,632,26,9,0,7,14,1517763600,0.004,0,0.00035819411277770996
16,4,0,1,0,1,0,0,0,0,632,26,9,0,7,14,1517778000,0.0,0,0.00035828351974487305
20,1,0,1,0,1,0,0,0,0,632,26,9,0,7,14,1517792400,0.0,0,0.00035816431045532227
23,1,0,1,0,1,0,0,0,0,632,26,9,0,7,14,1517803200,0.0,0,0.00035828351974487305
0,1,0,1,0,1,0,0,0,0,633,27,9,0,7,17,1517720400,0.0,0,0.0003584921360015869
4,1,0,1,0,0,1,0,0,1,633,27,9,0,7,17,1517734800,0.046,0,0.00035828351974487305
8,2,0,1,0,0,1,0,0,1,633,27,9,0,7,17,1517749200,0.177,0,0.0003579556941986084
12,3,0,1,0,0,1,0,0,1,633,27,9,0,7,17,1517763600,0.004,0,0.0003584921360015869
16,4,0,1,0,1,0,0,0,0,633,27,9,0,7,17,1517778000,0.0,0,0.0003584325313568115
20,1,0,1,0,1,0,0,0,0,633,27,9,0,7,17,1517792400,0.0,0,0.0003585517406463623
23,1,0,1,0,1,0,0,0,0,633,27,9,0,7,17,1517803200,0.0,0,0.0003585517406463623
0,1,0,1,0,1,0,0,0,0,634,28,9,0,7,14,1517720400,0.0,0,0.00035822391510009766
4,1,0,1,0,0,1,0,0,1,634,28,9,0,7,14,1517734800,0.046,0,0.0003581047058105469
8,2,0,1,0,0,1,0,0,1,634,28,9,0,7,14,1517749200,0.178,0,0.0003579556941986084
12,3,0,1,0,0,1,0,0,1,634,28,9,0,7,14,1517763600,0.004,0,0.00035819411277770996
16,4,0,1,0,1,0,0,0,0,634,28,9,0,7,14,1517778000,0.0,0,0.00035822391510009766
20,1,0,1,0,1,0,0,0,0,634,28,9,0,7,14,1517792400,0.0,0,0.00035822391510009766
23,1,0,1,0,1,0,0,0,0,634,28,9,0,7,14,1517803200,0.0,0,0.00035828351974487305
0,1,0,1,0,1,0,0,0,0,635,29,9,0,7,9,1517720400,0.0,0,0.0003579258918762207
4,1,0,1,0,0,1,0,0,1,635,29,9,0,7,9,1517734800,0.045,0,0.000357896089553833
8,2,0,1,0,0,1,0,0,1,635,29,9,0,7,9,1517749200,0.18,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,635,29,9,0,7,9,1517763600,0.004,0,0.0003579258918762207
16,4,0,1,0,1,0,0,0,0,635,29,9,0,7,9,1517778000,0.0,0,0.0003579258918762207
20,1,0,1,0,1,0,0,0,0,635,29,9,0,7,9,1517792400,0.0,0,0.0003579258918762207
23,1,0,1,0,1,0,0,0,0,635,29,9,0,7,9,1517803200,0.0,0,0.0003579258918762207
0,1,0,1,0,1,0,0,0,0,636,30,9,0,2,3,1517720400,0.0,1,0.9996381402015686
4,1,0,1,0,0,1,0,0,1,636,30,9,0,2,3,1517734800,0.045,1,0.9996347427368164
8,2,0,1,0,0,1,0,0,1,636,30,9,0,2,3,1517749200,0.181,1,0.999548077583313
12,3,0,1,0,0,1,0,0,1,636,30,9,0,2,3,1517763600,0.004,1,0.9996381998062134
16,4,0,1,0,1,0,0,0,0,636,30,9,0,2,3,1517778000,0.0,1,0.999638557434082
20,1,0,1,0,1,0,0,0,0,636,30,9,0,2,3,1517792400,0.0,1,0.999638557434082
23,1,0,1,0,1,0,0,0,0,636,30,9,0,2,3,1517803200,0.0,1,0.9996386766433716
0,1,0,1,0,1,0,0,0,0,637,31,9,0,2,5,1517720400,0.0,1,0.9996399879455566
4,1,0,1,0,0,1,0,0,1,637,31,9,0,2,5,1517734800,0.045,1,0.9996383190155029
8,2,0,1,0,0,1,0,0,1,637,31,9,0,2,5,1517749200,0.182,1,0.9996062517166138
12,3,0,1,0,0,1,1,0,1,637,31,9,0,2,5,1517763600,0.004,1,0.9996405839920044
16,4,0,1,0,1,0,0,0,0,637,31,9,0,2,5,1517778000,0.0,1,0.9996402263641357
20,1,0,1,0,1,0,0,0,0,637,31,9,0,2,5,1517792400,0.0,1,0.9996402263641357
23,1,0,1,0,1,0,0,0,0,637,31,9,0,2,5,1517803200,0.0,1,0.9996402859687805
0,1,0,1,0,1,0,0,0,0,638,32,9,0,2,4,1517720400,0.0,1,0.9996391534805298
4,1,0,1,0,0,1,0,0,1,638,32,9,0,2,4,1517734800,0.045,1,0.9996367692947388
8,2,0,1,0,0,1,0,0,1,638,32,9,0,2,4,1517749200,0.183,1,0.9995821714401245
12,3,0,1,0,0,0,1,0,0,638,32,9,0,2,4,1517763600,0.004,1,0.9996402263641357
16,4,0,1,0,1,0,0,0,0,638,32,9,0,2,4,1517778000,0.0,1,0.9996394515037537
20,1,0,1,0,1,0,0,0,0,638,32,9,0,2,4,1517792400,0.0,1,0.9996395111083984
23,1,0,1,0,1,0,0,0,0,638,32,9,0,2,4,1517803200,0.0,1,0.999639630317688
0,1,0,1,0,1,0,0,0,0,639,33,9,0,2,1,1517720400,0.0,1,0.9996340274810791
4,1,0,1,0,0,1,0,0,1,639,33,9,0,2,1,1517734800,0.044,1,0.9996263980865479
8,2,0,1,0,0,1,0,0,1,639,33,9,0,2,1,1517749200,0.184,1,0.9992789626121521
12,3,0,1,0,0,0,1,0,0,639,33,9,0,2,1,1517763600,0.004,1,0.9996371865272522
16,4,0,1,0,1,0,0,0,0,639,33,9,0,2,1,1517778000,0.0,1,0.9996349811553955
20,1,0,1,0,1,0,0,0,0,639,33,9,0,2,1,1517792400,0.0,1,0.9996352195739746
23,1,0,1,0,1,0,0,0,0,639,33,9,0,2,1,1517803200,0.0,1,0.9996352195739746
0,1,0,1,0,1,0,0,0,0,640,34,9,0,0,4,1517720400,0.0,1,0.9996427297592163
4,1,0,1,0,0,1,0,0,1,640,34,9,0,0,4,1517734800,0.044,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,640,34,9,0,0,4,1517749200,0.185,1,0.9996426105499268
12,3,0,1,0,0,0,1,0,0,640,34,9,0,0,4,1517763600,0.004,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,640,34,9,0,0,4,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,640,34,9,0,0,4,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,640,34,9,0,0,4,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,641,35,9,1,0,8,1517720400,0.0,1,0.9994864463806152
4,1,0,1,0,0,1,0,0,1,641,35,9,1,0,8,1517734800,0.044,1,0.9991209506988525
8,2,0,1,0,0,1,0,0,1,641,35,9,1,0,8,1517749200,0.186,0,0.15515762567520142
12,3,0,1,0,0,1,1,0,1,641,35,9,1,0,8,1517763600,0.003,1,0.9995582103729248
16,4,0,1,0,1,0,0,0,0,641,35,9,1,0,8,1517778000,0.0,1,0.9995108246803284
20,1,0,1,0,1,0,0,0,0,641,35,9,1,0,8,1517792400,0.0,1,0.999516487121582
23,1,0,1,0,1,0,0,0,0,641,35,9,1,0,8,1517803200,0.0,1,0.9995206594467163
0,1,0,1,0,1,0,0,0,0,642,36,9,0,7,11,1517720400,0.0,0,0.0003579556941986084
4,1,0,1,0,0,1,0,0,1,642,36,9,0,7,11,1517734800,0.044,0,0.0003578662872314453
8,2,0,1,0,0,1,0,0,1,642,36,9,0,7,11,1517749200,0.188,0,0.0003578066825866699
12,3,0,1,0,0,0,1,0,0,642,36,9,0,7,11,1517763600,0.003,0,0.0003581047058105469
16,4,0,1,0,1,0,0,0,0,642,36,9,0,7,11,1517778000,0.0,0,0.0003580749034881592
20,1,0,1,0,1,0,0,0,0,642,36,9,0,7,11,1517792400,0.0,0,0.0003580749034881592
23,1,0,1,0,1,0,0,0,0,642,36,9,0,7,11,1517803200,0.0,0,0.0003579854965209961
0,1,0,1,0,1,0,0,0,0,643,37,9,0,0,2,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,643,37,9,0,0,2,1517734800,0.043,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,643,37,9,0,0,2,1517749200,0.189,1,0.999642550945282
12,3,0,1,0,0,0,1,0,0,643,37,9,0,0,2,1517763600,0.003,1,0.9996426105499268
16,4,0,1,0,1,0,0,0,0,643,37,9,0,0,2,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,643,37,9,0,0,2,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,643,37,9,0,0,2,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,644,38,9,0,7,5,1517720400,0.0,0,0.0003578364849090576
4,1,0,1,0,0,1,0,0,1,644,38,9,0,7,5,1517734800,0.043,0,0.00035774707794189453
8,2,0,1,0,0,1,0,0,1,644,38,9,0,7,5,1517749200,0.19,0,0.00035759806632995605
12,3,0,1,0,0,0,1,0,0,644,38,9,0,7,5,1517763600,0.003,0,0.000357896089553833
16,4,0,1,0,1,0,0,0,0,644,38,9,0,7,5,1517778000,0.0,0,0.0003577768802642822
20,1,0,1,0,1,0,0,0,0,644,38,9,0,7,5,1517792400,0.0,0,0.0003578364849090576
23,1,0,1,0,1,0,0,0,0,644,38,9,0,7,5,1517803200,0.0,0,0.0003577768802642822
0,1,0,1,0,1,0,0,0,0,645,39,9,0,7,3,1517720400,0.0,0,0.00035768747329711914
4,1,0,1,0,0,1,0,0,1,645,39,9,0,7,3,1517734800,0.043,0,0.00035768747329711914
8,2,0,1,0,0,1,0,0,1,645,39,9,0,7,3,1517749200,0.191,0,0.00035765767097473145
12,3,0,1,0,0,0,1,0,0,645,39,9,0,7,3,1517763600,0.003,0,0.00035774707794189453
16,4,0,1,0,1,0,0,0,0,645,39,9,0,7,3,1517778000,0.0,0,0.00035774707794189453
20,1,0,1,0,1,0,0,0,0,645,39,9,0,7,3,1517792400,0.0,0,0.00035774707794189453
23,1,0,1,0,1,0,0,0,0,645,39,9,0,7,3,1517803200,0.0,0,0.00035768747329711914
0,1,0,1,0,1,0,0,0,0,646,40,9,0,0,4,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,646,40,9,0,0,4,1517734800,0.04,1,0.9996426105499268
8,2,0,1,0,0,1,0,0,1,646,40,9,0,0,4,1517749200,0.193,1,0.9996426105499268
12,3,0,1,0,0,0,1,0,0,646,40,9,0,0,4,1517763600,0.003,1,0.9996427297592163
16,4,0,1,0,1,0,0,0,0,646,40,9,0,0,4,1517778000,0.0,1,0.9996427297592163
20,1,0,1,0,1,0,0,0,0,646,40,9,0,0,4,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,646,40,9,0,0,4,1517803200,0.0,1,0.9996426105499268
0,1,0,1,0,1,0,0,0,0,647,41,9,0,7,11,1517720400,0.0,0,0.0003580152988433838
4,1,0,1,0,0,1,0,0,1,647,41,9,0,7,11,1517734800,0.04,0,0.0003579258918762207
8,2,0,1,0,0,1,0,0,1,647,41,9,0,7,11,1517749200,0.195,0,0.0003578066825866699
12,3,0,1,0,0,0,1,0,0,647,41,9,0,7,11,1517763600,0.003,0,0.0003581047058105469
16,4,0,1,0,1,0,0,0,0,647,41,9,0,7,11,1517778000,0.0,0,0.0003580152988433838
20,1,0,1,0,1,0,0,0,0,647,41,9,0,7,11,1517792400,0.0,0,0.0003580152988433838
23,1,0,1,0,1,0,0,0,0,647,41,9,0,7,11,1517803200,0.0,0,0.0003580749034881592
0,1,0,1,0,1,0,0,0,0,648,42,9,0,7,5,1517720400,0.0,0,0.0003578364849090576
4,1,0,1,0,0,1,0,0,1,648,42,9,0,7,5,1517734800,0.04,0,0.00035774707794189453
8,2,0,1,0,0,1,0,0,1,648,42,9,0,7,5,1517749200,0.197,0,0.00035771727561950684
12,3,0,1,0,0,0,1,0,0,648,42,9,0,7,5,1517763600,0.003,0,0.0003578364849090576
16,4,0,1,0,1,0,0,0,0,648,42,9,0,7,5,1517778000,0.0,0,0.000357896089553833
20,1,0,1,0,1,0,0,0,0,648,42,9,0,7,5,1517792400,0.0,0,0.0003578364849090576
23,1,0,1,0,1,0,0,0,0,648,42,9,0,7,5,1517803200,0.0,0,0.0003578364849090576
0,1,0,1,0,1,0,0,0,0,649,43,9,0,7,2,1517720400,0.0,0,0.00035768747329711914
4,1,0,1,0,0,1,0,0,1,649,43,9,0,7,2,1517734800,0.039,0,0.00035771727561950684
8,2,0,1,0,0,1,0,0,1,649,43,9,0,7,2,1517749200,0.198,0,0.00035762786865234375
12,3,0,1,0,0,0,1,0,0,649,43,9,0,7,2,1517763600,0.003,0,0.00035762786865234375
16,4,0,1,0,1,0,0,0,0,649,43,9,0,7,2,1517778000,0.0,0,0.00035774707794189453
20,1,0,1,0,1,0,0,0,0,649,43,9,0,7,2,1517792400,0.0,0,0.00035774707794189453
23,1,0,1,0,1,0,0,0,0,649,43,9,0,7,2,1517803200,0.0,0,0.00035774707794189453
0,1,0,1,0,1,0,0,0,0,650,44,9,0,7,4,1517720400,0.0,0,0.0003578066825866699
4,1,0,1,0,0,1,0,0,1,650,44,9,0,7,4,1517734800,0.039,0,0.00035768747329711914
8,2,0,1,0,0,1,0,0,1,650,44,9,0,7,4,1517749200,0.199,0,0.00035765767097473145
12,3,0,1,0,0,0,1,0,0,650,44,9,0,7,4,1517763600,0.003,0,0.0003577768802642822
16,4,0,1,0,1,0,0,0,0,650,44,9,0,7,4,1517778000,0.0,0,0.00035774707794189453
20,1,0,1,0,1,0,0,0,0,650,44,9,0,7,4,1517792400,0.0,0,0.00035774707794189453
23,1,0,1,0,1,0,0,0,0,650,44,9,0,7,4,1517803200,0.0,0,0.0003578066825866699
0,1,0,1,0,1,0,0,0,0,651,45,9,0,7,6,1517720400,0.0,0,0.0003578364849090576
4,1,0,1,0,0,1,0,0,1,651,45,9,0,7,6,1517734800,0.039,0,0.0003578066825866699
8,2,0,1,0,0,1,0,0,1,651,45,9,0,7,6,1517749200,0.2,0,0.00035765767097473145
12,3,0,1,0,0,0,1,0,0,651,45,9,0,7,6,1517763600,0.002,0,0.000357896089553833
16,4,0,1,0,1,0,0,0,0,651,45,9,0,7,6,1517778000,0.0,0,0.0003577768802642822
20,1,0,1,0,1,0,0,0,0,651,45,9,0,7,6,1517792400,0.0,0,0.000357896089553833
23,1,0,1,0,1,0,0,0,0,651,45,9,0,7,6,1517803200,0.0,0,0.000357896089553833
0,1,0,1,0,1,0,0,0,0,652,6,8,0,7,13,1517720400,0.0,0,0.0003580152988433838
4,1,0,1,0,0,1,0,0,1,652,6,8,0,7,13,1517734800,0.056,0,0.0003579258918762207
8,2,0,1,0,0,1,0,0,1,652,6,8,0,7,13,1517749200,0.161,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,652,6,8,0,7,13,1517763600,0.007,0,0.0003579556941986084
16,4,0,1,0,1,0,0,0,0,652,6,8,0,7,13,1517778000,0.0,0,0.0003580152988433838
20,1,0,1,0,1,0,0,0,0,652,6,8,0,7,13,1517792400,0.0,0,0.0003579556941986084
23,1,0,1,0,1,0,0,0,0,652,6,8,0,7,13,1517803200,0.0,0,0.0003580152988433838
0,1,0,1,0,1,0,0,0,0,653,7,8,0,7,11,1517720400,0.0,0,0.0003579854965209961
4,1,0,1,0,0,1,0,0,1,653,7,8,0,7,11,1517734800,0.056,0,0.0003579556941986084
8,2,0,1,0,0,1,0,0,1,653,7,8,0,7,11,1517749200,0.162,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,653,7,8,0,7,11,1517763600,0.007,0,0.0003579258918762207
16,4,0,1,0,1,0,0,0,0,653,7,8,0,7,11,1517778000,0.0,0,0.0003579258918762207
20,1,0,1,0,1,0,0,0,0,653,7,8,0,7,11,1517792400,0.0,0,0.0003579258918762207
23,1,0,1,0,1,0,0,0,0,653,7,8,0,7,11,1517803200,0.0,0,0.0003579258918762207
0,1,0,1,0,1,0,0,0,0,654,8,8,0,0,5,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,654,8,8,0,0,5,1517734800,0.056,1,0.9996426701545715
8,2,0,1,0,0,1,0,0,1,654,8,8,0,0,5,1517749200,0.164,1,0.9996426105499268
12,3,0,1,0,0,1,0,0,1,654,8,8,0,0,5,1517763600,0.006,1,0.9996426105499268
16,4,0,1,0,1,0,0,0,0,654,8,8,0,0,5,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,654,8,8,0,0,5,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,654,8,8,0,0,5,1517803200,0.0,1,0.9996427297592163
0,1,0,1,0,1,0,0,0,0,655,9,8,0,0,2,1517720400,0.0,1,0.9996426105499268
4,1,0,1,0,0,1,0,0,1,655,9,8,0,0,2,1517734800,0.054,1,0.999642550945282
8,2,0,1,0,0,1,0,0,1,655,9,8,0,0,2,1517749200,0.158,1,0.9996426105499268
12,3,0,1,0,0,1,0,0,1,655,9,8,0,0,2,1517763600,0.006,1,0.999642550945282
16,4,0,1,0,1,0,0,0,0,655,9,8,0,0,2,1517778000,0.0,1,0.9996426105499268
20,1,0,1,0,1,0,0,0,0,655,9,8,0,0,2,1517792400,0.0,1,0.9996426105499268
23,1,0,1,0,1,0,0,0,0,655,9,8,0,0,2,1517803200,0.0,1,0.9996424913406372
0,1,0,1,0,1,0,0,0,0,656,10,8,0,7,9,1517720400,0.0,0,0.000357896089553833
4,1,0,1,0,0,1,0,0,1,656,10,8,0,7,9,1517734800,0.054,0,0.0003578066825866699
8,2,0,1,0,0,1,0,0,1,656,10,8,0,7,9,1517749200,0.16,0,0.00035765767097473145
12,3,0,1,0,0,1,0,0,1,656,10,8,0,7,9,1517763600,0.006,0,0.000357896089553833
16,4,0,1,0,1,0,0,0,0,656,10,8,0,7,9,1517778000,0.0,0,0.000357896089553833
20,1,0,1,0,1,0,0,0,0,656,10,8,0,7,9,1517792400,0.0,0,0.000357896089553833
23,1,0,1,0,1,0,0,0,0,656,10,8,0,7,9,1517803200,0.0,0,0.000357896089553833
0,1,0,1,0,1,0,0,0,0,657,11,8,1,0,3,1517720400,0.0,0,0.26218169927597046
4,1,0,1,0,0,1,0,0,1,657,11,8,1,0,3,1517734800,0.053,0,0.010895609855651855
8,2,0,1,0,0,1,0,0,1,657,11,8,1,0,3,1517749200,0.162,0,0.0006599128246307373
12,3,0,1,0,0,1,0,0,1,657,11,8,1,0,3,1517763600,0.006,0,0.3240470588207245
16,4,0,1,0,1,0,0,0,0,657,11,8,1,0,3,1517778000,0.0,0,0.3873642683029175
20,1,0,1,0,1,0,0,0,0,657,11,8,1,0,3,1517792400,0.0,0,0.42630860209465027
23,1,0,1,0,1,0,0,0,0,657,11,8,1,0,3,1517803200,0.0,0,0.45726823806762695
0,1,0,1,0,1,0,0,0,0,658,12,8,0,7,11,1517720400,0.0,0,0.0003579258918762207
4,1,0,1,0,0,1,0,0,1,658,12,8,0,7,11,1517734800,0.053,0,0.000357896089553833
8,2,0,1,0,0,1,0,0,1,658,12,8,0,7,11,1517749200,0.163,0,0.00035774707794189453
12,3,0,1,0,0,1,0,0,1,658,12,8,0,7,11,1517763600,0.006,0,0.0003578662872314453
16,4,0,1,0,1,0,0,0,0,658,12,8,0,7,11,1517778000,0.0,0,0.0003579258918762207
20,1,0,1,0,1,0,0,0,0,658,12,8,0,7,11,1517792400,0.0,0,0.0003579854965209961
23,1,0,1,0,1,0,0,0,0,658,12,8,0,7,11,1517803200,0.0,0,0.0003578662872314453
0,1,0,1,0,1,0,0,0,0,659,13,8,0,7,17,1517720400,0.0,0,0.00035822391510009766
4,1,0,1,0,0,1,0,0,1,659,13,8,0,7,17,1517734800,0.053,0,0.0003580451011657715
8,2,0,1,0,0,1,0,0,1,659,13,8,0,7,17,1517749200,0.164,0,0.0003579258918762207
12,3,0,1,0,0,1,0,0,1,659,13,8,0,7,17,1517763600,0.006,0,0.00035822391510009766
16,4,0,1,0,1,0,0,0,0,659,13,8,0,7,17,1517778000,0.0,0,0.00035828351974487305
20,1,0,1,0,1,0,0,0,0,659,13,8,0,7,17,1517792400,0.0,0,0.00035828351974487305
23,1,0,1,0,1,0,0,0,0,659,13,8,0,7,17,1517803200,0.0,0,0.00035828351974487305
0,1,0,1,0,1,0,0,0,0,660,14,8,0,7,22,1517720400,0.0,0,0.00035876035690307617
4,1,0,1,0,0,1,0,0,1,660,14,8,0,7,22,1517734800,0.053,0,0.0003584921360015869
8,2,0,1,0,0,1,0,0,1,660,14,8,0,7,22,1517749200,0.165,0,0.0003580749034881592
12,3,0,1,0,0,1,0,0,1,660,14,8,0,7,22,1517763600,0.006,0,0.00035876035690307617
16,4,0,1,0,1,0,0,0,0,660,14,8,0,7,22,1517778000,0.0,0,0.00035879015922546387
20,1,0,1,0,1,0,0,0,0,660,14,8,0,7,22,1517792400,0.0,0,0.00035884976387023926
23,1,0,1,0,1,0,0,0,0,660,14,8,0,7,22,1517803200,0.0,0,0.00035884976387023926
0,1,0,1,0,1,0,0,0,0,661,15,8,0,7,11,1517720400,0.0,0,0.0003579258918762207
4,1,0,1,0,0,1,0,0,1,661,15,8,0,7,11,1517734800,0.053,0,0.0003578364849090576
8,2,0,1,0,0,1,0,0,1,661,15,8,0,7,11,1517749200,0.167,0,0.00035768747329711914
12,3,0,1,0,0,1,0,0,1,661,15,8,0,7,11,1517763600,0.005,0,0.0003579854965209961
16,4,0,1,0,1,0,0,0,0,661,15,8,0,7,11,1517778000,0.0,0,0.0003578662872314453
20,1,0,1,0,1,0,0,0,0,661,15,8,0,7,11,1517792400,0.0,0,0.0003579258918762207
23,1,0,1,0,1,0,0,0,0,661,15,8,0,7,11,1517803200,0.0,0,0.0003579258918762207
0,1,0,1,0,1,0,0,0,0,662,16,8,0,7,14,1517720400,0.0,0,0.0003580451011657715
4,1,0,1,0,0,1,0,0,1,662,16,8,0,7,14,1517734800,0.052,0,0.0003579258918762207
8,2,0,1,0,0,1,0,0,1,662,16,8,0,7,14,1517749200,0.168,0,0.0003578066825866699
12,3,0,1,0,0,1,0,0,1,662,16,8,0,7,14,1517763600,0.005,0,0.0003580152988433838
16,4,0,1,0,1,0,0,0,0,662,16,8,0,7,14,1517778000,0.0,0,0.0003581047058105469
20,1,0,1,0,1,0,0,0,0,662,16,8,0,7,14,1517792400,0.0,0,0.0003580451011657715
23,1,0,1,0,1,0,0,0,0,662,16,8,0,7,14,1517803200,0.0,0,0.0003581047058105469
0,1,0,1,0,1,0,0,0,0,663,17,8,0,7,9,1517720400,0.0,0,0.0003578364849090576
4,1,0,1,0,0,1,0,0,1,663,17,8,0,7,9,1517734800,0.052,0,0.00035774707794189453
8,2,0,1,0,0,1,0,0,1,663,17,8,0,7,9,1517749200,0.169,0,0.00035771727561950684
12,3,0,1,0,0,1,0,0,1,663,17,8,0,7,9,1517763600,0.005,0,0.000357896089553833
16,4,0,1,0,1,0,0,0,0,663,17,8,0,7,9,1517778000,0.0,0,0.000357896089553833
20,1,0,1,0,1,0,0,0,0,663,17,8,0,7,9,1517792400,0.0,0,0.0003578364849090576
23,1,0,1,0,1,0,0,0,0,663,17,8,0,7,9,1517803200,0.0,0,0.0003578364849090576
0,1,0,1,0,1,0,0,0,0,664,18,8,0,4,1,1517720400,0.0,0,0.0003777146339416504
4,1,0,1,0,0,1,0,0,1,664,18,8,0,4,1,1517734800,0.052,0,0.00037103891372680664
8,2,0,1,0,0,1,0,0,1,664,18,8,0,4,1,1517749200,0.169,0,0.00036326050758361816
12,3,0,1,0,0,1,0,0,1,664,18,8,0,4,1,1517763600,0.005,0,0.0003789365291595459
16,4,0,1,0,1,0,0,0,0,664,18,8,0,4,1,1517778000,0.0,0,0.00037917494773864746
