Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex
0,1,1,5,19.0,0,310,23,1,2.0,0,0,0,2.0,1580011200,0,0.79,28.61,0.75,0.0015,35.61,2.9,10.0,0
0,1,1,5,19.0,0,312,0,0,2.0,0,0,0,2.0,1579928400,0,0.6,35.0,0.81,0.0004,40.42,6.15,10.0,0
0,1,1,5,19.0,0,312,4,0,2.0,0,0,0,2.0,1579942800,0,0.76,31.91,0.79,0.0002,37.75,6.01,10.0,0
0,1,2,5,19.0,0,312,8,0,2.0,0,0,0,2.0,1579957200,0,0.63,31.19,0.81,0.0007,36.58,4.84,10.0,0
0,1,3,5,19.0,0,312,12,0,2.0,0,0,0,2.0,1579971600,0,0.73,32.69,0.72,0.001,41.15,5.93,10.0,2
0,1,4,5,19.0,0,312,16,0,2.0,0,0,0,2.0,1579986000,0,0.62,33.07,0.66,0.0,43.84,5.35,10.0,1
0,1,1,5,19.0,0,312,20,0,2.0,0,0,0,2.0,1580000400,0,0.43,29.85,0.73,0.0,37.84,3.75,10.0,0
0,1,1,5,19.0,0,312,23,0,2.0,0,0,0,2.0,1580011200,0,0.75,29.03,0.79,0.0015,34.72,3.68,10.0,0
0,1,1,5,19.0,0,313,0,3,2.0,0,0,0,2.0,1579928400,0,0.6,35.11,0.8,0.0004,40.92,6.09,10.0,0
0,1,1,5,19.0,0,313,4,3,2.0,0,0,0,2.0,1579942800,0,0.76,32.43,0.79,0.0002,38.45,5.95,10.0,0
0,1,2,5,19.0,0,313,8,3,2.0,0,0,0,2.0,1579957200,0,0.63,31.53,0.8,0.0008,37.11,4.82,10.0,0
0,1,3,5,19.0,0,313,12,3,2.0,0,0,0,2.0,1579971600,0,0.73,32.86,0.7,0.0011,41.76,5.92,10.0,2
0,1,4,5,19.0,0,313,16,3,2.0,0,0,0,2.0,1579986000,0,0.62,33.34,0.65,0.0,44.43,5.35,10.0,1
0,1,1,5,19.0,0,313,20,3,2.0,0,0,0,2.0,1580000400,0,0.42,30.01,0.72,0.0,38.1,3.72,10.0,0
0,1,1,5,19.0,0,313,23,3,2.0,0,0,0,2.0,1580011200,0,0.76,28.73,0.78,0.0015,34.77,3.63,10.0,0
0,1,1,5,19.0,0,314,0,15,2.0,0,0,0,2.0,1579928400,0,0.6,35.07,0.79,0.0003,40.93,5.94,10.0,0
0,1,1,5,19.0,0,314,4,15,2.0,0,0,0,2.0,1579942800,0,0.76,32.39,0.79,0.0003,38.48,5.81,10.0,0
0,1,2,5,19.0,0,314,8,15,2.0,0,0,0,2.0,1579957200,0,0.62,31.6,0.8,0.001,37.21,4.76,10.0,0
0,1,3,5,19.0,0,314,12,15,2.0,0,0,0,2.0,1579971600,0,0.73,32.8,0.7,0.0013,41.76,5.89,10.0,2
0,1,4,5,19.0,0,314,16,15,2.0,0,0,0,2.0,1579986000,0,0.63,33.26,0.65,0.0,44.41,5.27,10.0,1
0,1,1,5,19.0,0,314,20,15,2.0,0,0,0,2.0,1580000400,0,0.42,30.03,0.72,0.0,38.19,3.68,10.0,0
0,1,1,5,19.0,0,314,23,15,2.0,0,0,0,2.0,1580011200,0,0.76,28.77,0.78,0.0012,34.96,3.51,10.0,0
0,1,1,5,17.0,0,315,0,81,2.0,0,0,0,2.0,1579928400,0,0.6,35.05,0.79,0.0003,41.01,5.88,10.0,0
0,1,1,5,17.0,0,315,4,81,2.0,0,0,0,2.0,1579942800,0,0.76,32.47,0.79,0.0003,38.55,5.74,10.0,0
0,1,2,5,17.0,0,315,8,81,2.0,0,0,0,2.0,1579957200,0,0.62,31.71,0.8,0.001,37.32,4.74,10.0,0
0,1,3,5,17.0,0,315,12,81,2.0,0,0,0,2.0,1579971600,0,0.73,32.86,0.7,0.0013,41.94,5.89,10.0,2
0,1,4,5,17.0,0,315,16,81,2.0,0,0,0,2.0,1579986000,0,0.62,33.44,0.64,0.0,44.69,5.27,10.0,1
0,1,1,5,17.0,0,315,20,81,2.0,0,0,0,2.0,1580000400,0,0.41,30.09,0.72,0.0,38.27,3.67,10.0,0
0,1,1,5,17.0,0,315,23,81,2.0,0,0,0,2.0,1580011200,0,0.76,28.77,0.78,0.0013,35.04,3.46,10.0,0
0,1,1,5,19.0,0,316,0,382,2.0,0,0,0,2.0,1579928400,0,0.59,35.08,0.79,0.0003,40.93,5.93,10.0,0
0,1,1,5,19.0,0,316,4,382,2.0,0,0,0,2.0,1579942800,0,0.76,32.41,0.79,0.0003,38.48,5.71,10.0,0
0,1,2,5,19.0,0,316,8,382,2.0,0,0,0,2.0,1579957200,0,0.62,31.66,0.8,0.001,37.27,4.73,10.0,0
0,1,3,5,19.0,0,316,12,382,2.0,0,0,0,2.0,1579971600,0,0.74,32.69,0.7,0.0013,41.85,6.0,10.0,2
0,1,4,5,19.0,0,316,16,382,2.0,0,0,0,2.0,1579986000,0,0.63,33.22,0.64,0.0,44.59,5.23,10.0,1
0,1,1,5,19.0,0,316,20,382,2.0,0,0,0,2.0,1580000400,0,0.41,30.04,0.72,0.0,38.18,3.66,10.0,0
0,1,1,5,19.0,0,316,23,382,2.0,0,0,0,2.0,1580011200,0,0.76,28.81,0.78,0.0014,35.06,3.42,10.0,0
0,1,1,5,19.0,0,317,0,450,2.0,0,0,0,2.0,1579928400,0,0.59,34.99,0.79,0.0003,41.01,5.86,10.0,0
0,1,1,5,19.0,0,317,4,450,2.0,0,0,0,2.0,1579942800,0,0.76,32.15,0.78,0.0002,38.33,5.64,10.0,0
0,1,2,5,19.0,0,317,8,450,2.0,0,0,0,2.0,1579957200,0,0.62,31.65,0.8,0.001,37.35,4.71,10.0,0
0,1,3,5,19.0,0,317,12,450,2.0,0,0,0,2.0,1579971600,0,0.74,32.63,0.69,0.0013,41.89,6.01,10.0,2
0,1,4,5,19.0,0,317,16,450,2.0,0,0,0,2.0,1579986000,0,0.63,33.18,0.64,0.0,44.65,5.22,10.0,1
0,1,1,5,19.0,0,317,20,450,2.0,0,0,0,2.0,1580000400,0,0.41,30.24,0.72,0.0,38.44,3.66,10.0,0
0,1,1,5,19.0,0,317,23,450,2.0,0,0,0,2.0,1580011200,0,0.76,28.86,0.77,0.0014,35.29,3.37,10.0,0
0,1,1,5,19.0,0,318,0,85,2.0,0,0,0,2.0,1579928400,0,0.59,35.04,0.8,0.0003,40.81,5.83,10.0,0
0,1,1,5,19.0,0,318,4,85,2.0,0,0,0,2.0,1579942800,0,0.76,32.3,0.79,0.0002,38.37,5.61,10.0,0
0,1,2,5,19.0,0,318,8,85,2.0,0,0,0,2.0,1579957200,0,0.62,31.59,0.8,0.001,37.19,4.7,10.0,0
0,1,3,5,19.0,0,318,12,85,2.0,0,0,0,2.0,1579971600,0,0.74,32.52,0.7,0.0013,41.66,6.02,10.0,2
0,1,4,5,19.0,0,318,16,85,2.0,0,0,0,2.0,1579986000,0,0.63,32.99,0.64,0.0,44.4,5.19,10.0,1
0,1,1,5,19.0,0,318,20,85,2.0,0,0,0,2.0,1580000400,0,0.41,29.96,0.72,0.0,38.15,3.65,10.0,0
0,1,1,5,19.0,0,318,23,85,2.0,0,0,0,2.0,1580011200,0,0.76,28.95,0.78,0.0014,35.2,3.34,10.0,0
0,1,1,5,19.0,0,319,0,4,2.0,0,0,0,2.0,1579928400,0,0.59,35.02,0.79,0.0002,41.04,5.79,10.0,0
0,1,1,5,19.0,0,319,4,4,2.0,0,0,0,2.0,1579942800,0,0.76,32.45,0.78,0.0002,38.6,5.54,10.0,0
0,1,2,5,19.0,0,319,8,4,2.0,0,0,0,2.0,1579957200,0,0.62,31.76,0.8,0.001,37.47,4.69,10.0,0
0,1,3,5,19.0,0,319,12,4,2.0,0,0,0,2.0,1579971600,0,0.74,32.62,0.69,0.0013,41.98,6.04,10.0,2
0,1,4,5,19.0,0,319,16,4,2.0,0,0,0,2.0,1579986000,0,0.63,33.15,0.64,0.0,44.77,5.18,10.0,1
0,1,1,5,19.0,0,319,20,4,2.0,0,0,0,2.0,1580000400,0,0.4,30.11,0.72,0.0,38.36,3.65,10.0,0
0,1,1,5,19.0,0,319,23,4,2.0,0,0,0,2.0,1580011200,0,0.77,28.87,0.77,0.0013,35.36,3.29,10.0,0
0,1,1,5,19.0,0,320,0,1,2.0,0,0,0,2.0,1579928400,0,0.59,35.02,0.79,0.0002,41.0,5.77,10.0,0
0,1,1,5,19.0,0,320,4,1,2.0,0,0,0,2.0,1579942800,0,0.76,32.44,0.78,0.0002,38.56,5.5,10.0,0
0,1,2,5,19.0,0,320,8,1,2.0,0,0,0,2.0,1579957200,0,0.62,31.77,0.8,0.001,37.47,4.68,10.0,0
0,1,3,5,19.0,0,320,12,1,2.0,0,0,0,2.0,1579971600,0,0.74,32.62,0.69,0.0013,42.0,6.05,10.0,2
0,1,4,5,19.0,0,320,16,1,2.0,0,0,0,2.0,1579986000,0,0.64,33.21,0.63,0.0,44.88,5.15,10.0,1
0,1,1,5,19.0,0,320,20,1,2.0,0,0,0,2.0,1580000400,0,0.41,30.09,0.72,0.0,38.34,3.64,10.0,0
0,1,1,5,19.0,0,320,23,1,2.0,0,0,0,2.0,1580011200,0,0.77,28.88,0.77,0.0012,35.36,3.26,10.0,0
0,1,1,5,14.0,0,321,0,183,4.0,0,0,0,2.0,1579928400,0,0.59,34.97,0.78,0.0,41.19,5.74,10.0,0
0,1,1,5,14.0,0,321,4,183,4.0,0,0,0,2.0,1579942800,0,0.76,32.44,0.78,0.0,38.74,5.43,10.0,0
0,1,2,5,14.0,0,321,8,183,4.0,0,0,0,2.0,1579957200,0,0.62,31.88,0.79,0.0009,37.72,4.68,10.0,0
0,1,3,5,14.0,0,321,12,183,4.0,0,0,0,2.0,1579971600,0,0.75,32.5,0.69,0.0013,42.04,6.09,10.0,2
0,1,4,5,14.0,0,321,16,183,4.0,0,0,0,2.0,1579986000,0,0.64,32.96,0.63,0.0,44.75,5.14,10.0,1
0,1,1,5,14.0,0,321,20,183,4.0,0,0,0,2.0,1580000400,0,0.4,30.26,0.72,0.0,38.57,3.65,10.0,0
0,1,1,5,14.0,0,321,23,183,4.0,0,0,0,2.0,1580011200,0,0.77,28.93,0.76,0.0012,35.7,3.21,10.0,0
0,1,1,5,19.0,0,322,0,34,2.0,0,0,0,2.0,1579928400,0,0.59,34.99,0.79,0.0,41.05,5.73,10.0,0
0,1,1,5,19.0,0,322,4,34,2.0,0,0,0,2.0,1579942800,0,0.76,32.44,0.78,0.0,38.62,5.4,10.0,0
0,1,2,5,19.0,0,322,8,34,2.0,0,0,0,2.0,1579957200,0,0.62,31.79,0.79,0.0009,37.6,4.68,10.0,0
0,1,3,5,19.0,0,322,12,34,2.0,0,0,0,2.0,1579971600,0,0.75,32.51,0.69,0.0012,42.05,6.11,10.0,2
0,1,4,5,19.0,0,322,16,34,2.0,0,0,0,2.0,1579986000,0,0.64,33.08,0.63,0.0,44.95,5.1,10.0,1
0,1,1,5,19.0,0,322,20,34,2.0,0,0,0,2.0,1580000400,0,0.41,30.13,0.72,0.0,38.45,3.65,10.0,0
0,1,1,5,19.0,0,322,23,34,2.0,0,0,0,2.0,1580011200,0,0.77,28.92,0.77,0.0012,35.58,3.18,10.0,0
0,1,1,5,19.0,0,323,0,33,2.0,0,0,0,2.0,1579928400,0,0.59,34.98,0.79,0.0,40.95,5.72,10.0,0
0,1,1,5,19.0,0,323,4,33,2.0,0,0,0,2.0,1579942800,0,0.76,32.4,0.78,0.0,38.52,5.31,10.0,0
0,1,2,5,19.0,0,323,8,33,2.0,0,0,0,2.0,1579957200,0,0.63,31.72,0.79,0.001,37.55,4.7,10.0,0
0,1,3,5,19.0,0,323,12,33,2.0,0,0,0,2.0,1579971600,0,0.75,32.38,0.68,0.0012,42.03,6.17,10.0,2
0,1,4,5,19.0,0,323,16,33,2.0,0,0,0,2.0,1579986000,0,0.64,33.03,0.62,0.0,45.1,5.1,10.0,1
0,1,1,5,19.0,0,323,20,33,2.0,0,0,0,2.0,1580000400,0,0.41,30.05,0.72,0.0,38.41,3.68,10.0,0
0,1,1,5,19.0,0,323,23,33,2.0,0,0,0,2.0,1580011200,0,0.78,29.01,0.77,0.0012,35.66,3.13,10.0,0
0,1,1,5,19.0,0,324,0,97,2.0,0,0,0,2.0,1579928400,0,0.59,34.99,0.8,0.0,40.83,5.72,10.0,0
0,1,1,5,19.0,0,324,4,97,2.0,0,0,0,2.0,1579942800,0,0.76,32.32,0.79,0.0,38.41,5.28,10.0,0
0,1,2,5,19.0,0,324,8,97,2.0,0,0,0,2.0,1579957200,0,0.63,31.65,0.79,0.001,37.47,4.7,10.0,0
0,1,3,5,19.0,0,324,12,97,2.0,0,0,0,2.0,1579971600,0,0.76,32.28,0.68,0.0011,41.89,6.21,10.0,2
0,1,4,5,19.0,0,324,16,97,2.0,0,0,0,2.0,1579986000,0,0.65,32.91,0.62,0.0,44.98,5.06,10.0,1
0,1,1,5,19.0,0,324,20,97,2.0,0,0,0,2.0,1580000400,0,0.41,29.98,0.72,0.0,38.35,3.68,10.0,0
0,1,1,5,19.0,0,324,23,97,2.0,0,0,0,2.0,1580011200,0,0.78,29.1,0.77,0.0011,35.7,3.1,10.0,0
0,1,1,5,19.0,0,325,0,26,2.0,0,0,0,2.0,1579928400,0,0.59,35.22,0.82,0.0,40.43,5.76,10.0,0
0,1,1,5,19.0,0,325,4,26,2.0,0,0,0,2.0,1579942800,0,0.77,32.3,0.8,0.0,38.01,5.21,10.0,0
0,1,2,5,19.0,0,325,8,26,2.0,0,0,0,2.0,1579957200,0,0.64,31.68,0.8,0.001,37.14,4.77,10.0,0
0,1,3,5,19.0,0,325,12,26,2.0,0,0,0,2.0,1579971600,0,0.77,32.03,0.69,0.001,41.29,6.32,10.0,2
0,1,4,5,19.0,0,325,16,26,2.0,0,0,0,2.0,1579986000,0,0.65,32.75,0.63,0.0,44.49,5.06,10.0,1
0,1,1,5,19.0,0,325,20,26,2.0,0,0,0,2.0,1580000400,0,0.42,29.98,0.72,0.0,38.12,3.75,10.0,0
0,1,1,5,19.0,0,325,23,26,2.0,0,0,0,2.0,1580011200,0,0.79,29.64,0.78,0.001,35.92,3.06,10.0,0
0,1,1,5,19.0,0,326,0,23,2.0,0,0,0,2.0,1579928400,0,0.6,35.16,0.81,0.0,40.46,5.81,10.0,0
0,1,1,5,19.0,0,326,4,23,2.0,0,0,0,2.0,1579942800,0,0.77,32.24,0.79,0.0,38.04,5.22,10.0,0
0,1,2,5,19.0,0,326,8,23,2.0,0,0,0,2.0,1579957200,0,0.65,31.61,0.8,0.001,37.19,4.8,10.0,0
0,1,3,5,19.0,0,326,12,23,2.0,0,0,0,2.0,1579971600,0,0.77,32.0,0.69,0.0009,41.35,6.37,10.0,2
0,1,4,5,19.0,0,326,16,23,2.0,0,0,0,2.0,1579986000,0,0.66,32.68,0.63,0.0,44.56,5.04,10.0,1
0,1,1,5,19.0,0,326,20,23,2.0,0,0,0,2.0,1580000400,0,0.43,29.92,0.72,0.0,38.14,3.77,10.0,0
0,1,1,5,19.0,0,326,23,23,2.0,0,0,0,2.0,1580011200,0,0.79,29.58,0.77,0.0009,35.93,3.06,10.0,0
0,1,1,5,19.0,0,327,0,42,2.0,0,0,0,2.0,1579928400,0,0.61,34.96,0.8,0.0,40.8,5.95,10.0,0
0,1,1,5,19.0,0,327,4,42,2.0,0,0,0,2.0,1579942800,0,0.79,32.27,0.78,0.0,38.39,5.16,10.0,0
0,1,2,5,19.0,0,327,8,42,2.0,0,0,0,2.0,1579957200,0,0.67,31.44,0.78,0.0009,37.63,4.94,10.0,0
0,1,3,5,19.0,0,327,12,42,2.0,0,0,0,2.0,1579971600,0,0.78,31.74,0.67,0.0009,41.92,6.58,10.0,2
0,1,4,5,19.0,0,327,16,42,2.0,0,0,0,2.0,1579986000,0,0.66,32.47,0.61,0.0,45.25,5.05,10.0,1
0,1,1,5,19.0,0,327,20,42,2.0,0,0,0,2.0,1580000400,0,0.46,29.93,0.71,0.0,38.42,3.9,10.0,0
0,1,1,5,19.0,0,327,23,42,2.0,0,0,0,2.0,1580011200,0,0.81,29.23,0.76,0.0009,36.18,3.05,10.0,0
0,1,1,5,19.0,0,328,0,30,2.0,0,0,0,2.0,1579928400,0,0.61,34.91,0.79,0.0,40.85,5.97,10.0,0
0,1,1,5,19.0,0,328,4,30,2.0,0,0,0,2.0,1579942800,0,0.79,32.29,0.78,0.0,38.43,5.18,10.0,0
0,1,2,5,19.0,0,328,8,30,2.0,0,0,0,2.0,1579957200,0,0.67,31.45,0.78,0.0009,37.69,4.95,10.0,0
0,1,3,5,19.0,0,328,12,30,2.0,0,0,0,2.0,1579971600,0,0.78,31.74,0.67,0.0008,41.99,6.6,10.0,2
0,1,4,5,19.0,0,328,16,30,2.0,0,0,0,2.0,1579986000,0,0.67,32.46,0.61,0.0,45.32,5.03,10.0,1
0,1,1,5,19.0,0,328,20,30,2.0,0,0,0,2.0,1580000400,0,0.47,29.94,0.71,0.0,38.43,3.9,10.0,0
0,1,1,5,19.0,0,328,23,30,2.0,0,0,0,2.0,1580011200,0,0.81,29.11,0.75,0.0008,36.17,3.05,10.0,0
0,1,1,5,19.0,0,329,0,4,2.0,0,0,0,2.0,1579928400,0,0.57,34.95,0.76,0.0,41.93,6.19,10.0,0
0,1,1,5,19.0,0,329,4,4,2.0,0,0,0,2.0,1579942800,0,0.81,32.3,0.78,0.0,38.46,5.11,10.0,0
0,1,2,5,19.0,0,329,8,4,2.0,0,0,0,2.0,1579957200,0,0.7,31.3,0.77,0.0008,37.87,5.15,10.0,0
0,1,3,5,19.0,0,329,12,4,2.0,0,0,0,2.0,1579971600,0,0.71,31.33,0.65,0.0007,42.08,6.9,10.0,2
0,1,4,5,19.0,0,329,16,4,2.0,0,0,0,2.0,1579986000,0,0.67,32.17,0.59,0.0,45.62,5.03,10.0,1
0,1,1,5,19.0,0,329,20,4,2.0,0,0,0,2.0,1580000400,0,0.38,29.94,0.71,0.0,38.51,4.08,10.0,0
0,1,1,5,19.0,0,329,23,4,2.0,0,0,0,2.0,1580011200,0,0.76,29.2,0.75,0.0007,36.52,3.03,10.0,0
0,1,1,5,19.0,0,330,0,32,2.0,0,0,0,2.0,1579928400,0,0.57,34.88,0.76,0.0,41.82,6.11,10.0,0
0,1,1,5,19.0,0,330,4,32,2.0,0,0,0,2.0,1579942800,0,0.8,32.3,0.78,0.0,38.46,5.15,10.0,0
0,1,2,5,19.0,0,330,8,32,2.0,0,0,0,2.0,1579957200,0,0.69,31.36,0.77,0.0008,37.83,5.07,10.0,0
0,1,3,5,19.0,0,330,12,32,2.0,0,0,0,2.0,1579971600,0,0.71,31.48,0.66,0.0008,42.08,6.8,10.0,2
0,1,4,5,19.0,0,330,16,32,2.0,0,0,0,2.0,1579986000,0,0.67,32.25,0.6,0.0,45.51,5.01,10.0,1
0,1,1,5,19.0,0,330,20,32,2.0,0,0,0,2.0,1580000400,0,0.39,29.93,0.71,0.0,38.48,3.99,10.0,0
0,1,1,5,19.0,0,330,23,32,2.0,0,0,0,2.0,1580011200,0,0.76,29.09,0.75,0.0008,36.39,3.03,10.0,0
0,1,1,5,19.0,0,331,0,14,2.0,0,0,0,2.0,1579928400,0,0.57,34.93,0.75,0.0,42.14,6.3,10.0,0
0,1,1,5,19.0,0,331,4,14,2.0,0,0,0,2.0,1579942800,0,0.82,32.32,0.78,0.0,38.51,5.09,10.0,0
0,1,2,5,19.0,0,331,8,14,2.0,0,0,0,2.0,1579957200,0,0.72,31.24,0.76,0.0007,38.01,5.25,10.0,0
0,1,3,5,19.0,0,331,12,14,2.0,0,0,0,2.0,1579971600,0,0.71,31.13,0.65,0.0007,42.19,7.06,10.0,2
0,1,4,5,19.0,0,331,16,14,2.0,0,0,0,2.0,1579986000,0,0.68,32.01,0.58,0.0,45.82,5.02,10.0,1
0,1,1,5,19.0,0,331,20,14,2.0,0,0,0,2.0,1580000400,0,0.39,29.95,0.71,0.0,38.57,4.17,10.0,0
0,1,1,5,19.0,0,331,23,14,2.0,0,0,0,2.0,1580011200,0,0.76,29.15,0.74,0.0007,36.71,3.02,10.0,0
0,1,1,5,12.0,0,332,0,181,2.0,0,0,0,2.0,1579928400,0,0.57,34.82,0.76,0.0,41.83,6.09,10.0,0
0,1,1,5,12.0,0,332,4,181,2.0,0,0,0,2.0,1579942800,0,0.8,32.3,0.78,0.0,38.48,5.15,10.0,0
0,1,2,5,12.0,0,332,8,181,2.0,0,0,0,2.0,1579957200,0,0.68,31.38,0.77,0.0008,37.87,5.05,10.0,0
0,1,3,5,12.0,0,332,12,181,2.0,0,0,0,2.0,1579971600,0,0.71,31.47,0.66,0.0008,42.13,6.8,10.0,2
0,1,4,5,12.0,0,332,16,181,2.0,0,0,0,2.0,1579986000,0,0.68,32.22,0.59,0.0,45.52,5.0,10.0,1
0,1,1,5,12.0,0,332,20,181,2.0,0,0,0,2.0,1580000400,0,0.4,29.92,0.71,0.0,38.48,3.96,10.0,0
0,1,1,5,12.0,0,332,23,181,2.0,0,0,0,2.0,1580011200,0,0.76,29.0,0.74,0.0008,36.4,3.02,10.0,0
0,1,1,5,12.0,0,333,0,123,8.0,0,0,0,2.0,1579928400,0,0.57,34.83,0.76,0.0,41.99,6.15,10.0,0
0,1,1,5,12.0,0,333,4,123,8.0,0,0,0,2.0,1579942800,0,0.8,32.33,0.78,0.0002,38.53,5.12,10.0,0
0,1,2,5,12.0,0,333,8,123,8.0,0,0,0,2.0,1579957200,0,0.69,31.36,0.77,0.0008,37.97,5.11,10.0,0
0,1,3,5,12.0,0,333,12,123,8.0,0,0,0,2.0,1579971600,0,0.7,31.34,0.65,0.0008,42.22,6.9,10.0,2
0,1,4,5,12.0,0,333,16,123,8.0,0,0,0,2.0,1579986000,0,0.68,32.12,0.59,0.0,45.67,5.0,10.0,1
0,1,1,5,12.0,0,333,20,123,8.0,0,0,0,2.0,1580000400,0,0.4,29.94,0.71,0.0,38.53,4.02,10.0,0
0,1,1,5,12.0,0,333,23,123,8.0,0,0,0,2.0,1580011200,0,0.77,28.99,0.74,0.0008,36.54,3.01,10.0,0
0,1,1,5,19.0,0,334,0,1,2.0,0,0,0,2.0,1579928400,0,0.57,34.72,0.76,0.0,41.68,5.92,10.0,0
0,1,1,5,19.0,0,334,4,1,2.0,0,0,0,2.0,1579942800,0,0.78,32.32,0.78,0.0002,38.52,5.18,10.0,0
0,1,2,5,19.0,0,334,8,1,2.0,0,0,0,2.0,1579957200,0,0.66,31.52,0.78,0.0009,37.84,4.9,10.0,0
0,1,3,5,19.0,0,334,12,1,2.0,0,0,0,2.0,1579971600,0,0.7,31.72,0.66,0.001,42.18,6.61,10.0,2
0,1,4,5,19.0,0,334,16,1,2.0,0,0,0,2.0,1579986000,0,0.67,32.35,0.6,0.0,45.39,4.98,10.0,1
0,1,1,5,19.0,0,334,20,1,2.0,0,0,0,2.0,1580000400,0,0.41,29.91,0.71,0.0,38.45,3.8,10.0,0
0,1,1,5,19.0,0,334,23,1,2.0,0,0,0,2.0,1580011200,0,0.77,28.81,0.74,0.001,36.22,3.0,10.0,0
0,1,1,5,19.0,0,335,0,5,2.0,0,0,0,2.0,1579928400,0,0.57,34.7,0.76,0.0,41.62,5.29,10.0,0
0,1,1,5,19.0,0,335,4,5,2.0,0,0,0,2.0,1579942800,0,0.78,32.29,0.78,0.0002,38.48,5.15,10.0,0
0,1,2,5,19.0,0,335,8,5,2.0,0,0,0,2.0,1579957200,0,0.65,31.54,0.78,0.0011,37.79,4.33,10.0,0
0,1,3,5,19.0,0,335,12,5,2.0,0,0,0,2.0,1579971600,0,0.7,31.7,0.66,0.0011,42.13,6.59,10.0,2
0,1,4,5,19.0,0,335,16,5,2.0,0,0,0,2.0,1579986000,0,0.67,32.3,0.62,0.0,44.66,4.99,10.0,1
0,1,1,5,19.0,0,335,20,5,2.0,0,0,0,2.0,1580000400,0,0.41,29.87,0.71,0.0,38.41,3.78,10.0,0
0,1,1,5,19.0,0,335,23,5,2.0,0,0,0,2.0,1580011200,0,0.77,28.81,0.77,0.001,35.46,2.99,10.0,0
0,1,1,5,19.0,0,336,0,8,2.0,0,0,0,2.0,1579928400,0,0.57,34.61,0.76,0.0,41.47,5.3,10.0,0
0,1,1,5,19.0,0,336,4,8,2.0,0,0,0,2.0,1579942800,0,0.76,32.32,0.78,0.0002,38.53,5.2,10.0,0
0,1,2,5,19.0,0,336,8,8,2.0,0,0,0,2.0,1579957200,0,0.63,31.69,0.78,0.0009,37.78,4.33,10.0,0
0,1,3,5,19.0,0,336,12,8,2.0,0,0,0,2.0,1579971600,0,0.7,31.98,0.67,0.0012,42.2,6.4,10.0,2
0,1,4,5,19.0,0,336,16,8,2.0,0,0,0,2.0,1579986000,0,0.66,32.49,0.62,0.0,44.75,4.97,10.0,1
0,1,1,5,19.0,0,336,20,8,2.0,0,0,0,2.0,1580000400,0,0.42,29.89,0.71,0.0,38.4,3.62,10.0,0
0,1,1,5,19.0,0,336,23,8,2.0,0,0,0,2.0,1580011200,0,0.77,28.6,0.76,0.0014,35.45,2.98,10.0,0
0,1,1,5,19.0,0,337,0,50,2.0,0,0,0,2.0,1579928400,0,0.57,34.57,0.77,0.0,41.38,5.28,10.0,0
0,1,1,5,19.0,0,337,4,50,2.0,0,0,0,2.0,1579942800,0,0.75,32.27,0.78,0.0002,38.48,5.19,10.0,0
0,1,2,5,19.0,0,337,8,50,2.0,0,0,0,2.0,1579957200,0,0.62,31.68,0.79,0.0011,37.7,4.32,10.0,0
0,1,3,5,19.0,0,337,12,50,2.0,0,0,0,2.0,1579971600,0,0.69,31.99,0.67,0.0012,42.12,6.36,10.0,2
0,1,4,5,19.0,0,337,16,50,2.0,0,0,0,2.0,1579986000,0,0.66,32.44,0.62,0.0,44.64,4.97,10.0,1
0,1,1,5,19.0,0,337,20,50,2.0,0,0,0,2.0,1580000400,0,0.43,29.82,0.71,0.0,38.33,3.58,10.0,0
0,1,1,5,19.0,0,337,23,50,2.0,0,0,0,2.0,1580011200,0,0.77,28.62,0.76,0.0012,35.47,2.98,10.0,0
0,1,1,5,19.0,0,338,0,16,2.0,0,0,0,2.0,1579928400,0,0.57,34.5,0.77,0.0,41.25,5.28,10.0,0
0,1,1,5,19.0,0,338,4,16,2.0,0,0,0,2.0,1579942800,0,0.74,32.27,0.78,0.0003,38.47,5.22,10.0,0
0,1,2,5,19.0,0,338,8,16,2.0,0,0,0,2.0,1579957200,0,0.6,31.74,0.79,0.001,37.66,4.32,10.0,0
0,1,3,5,19.0,0,338,12,16,2.0,0,0,0,2.0,1579971600,0,0.69,32.13,0.68,0.0013,42.11,6.24,10.0,2
0,1,4,5,19.0,0,338,16,16,2.0,0,0,0,2.0,1579986000,0,0.66,32.51,0.62,0.0,44.63,4.95,10.0,1
0,1,1,5,19.0,0,338,20,16,2.0,0,0,0,2.0,1580000400,0,0.43,29.8,0.71,0.0,38.3,3.49,10.0,0
0,1,1,5,19.0,0,338,23,16,2.0,0,0,0,2.0,1580011200,0,0.77,28.51,0.76,0.0014,35.45,2.96,10.0,0
0,1,1,5,19.0,0,339,0,18,2.0,0,0,0,2.0,1579928400,0,0.57,34.47,0.77,0.0,41.17,5.26,10.0,0
0,1,1,5,19.0,0,339,4,18,2.0,0,0,0,2.0,1579942800,0,0.74,32.22,0.78,0.0003,38.42,5.21,10.0,0
0,1,2,5,19.0,0,339,8,18,2.0,0,0,0,2.0,1579957200,0,0.6,31.74,0.79,0.001,37.59,4.31,10.0,0
