Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed
1,0,1,0,19.0,0,32,4,7,2.0,0,0,0,2.0,1579510800,1,0.05,13.07,0.66,0.0,22.78,6.71
0,1,2,0,19.0,0,32,8,7,2.0,0,0,0,2.0,1579525200,1,0.49,13.54,0.7,0.0009,21.87,6.77
1,0,3,0,19.0,0,32,12,7,2.0,0,0,0,2.0,1579539600,1,0.3,13.89,0.59,0.0,26.14,8.01
1,0,4,0,19.0,0,32,16,7,2.0,0,0,0,2.0,1579554000,1,0.28,13.42,0.5,0.0006,29.66,8.27
0,1,1,0,19.0,0,32,20,7,2.0,0,0,0,2.0,1579568400,1,0.46,12.16,0.61,0.0006,23.74,7.85
1,0,1,0,19.0,0,32,23,7,2.0,0,0,0,2.0,1579579200,1,0.2,10.38,0.6,0.0002,22.28,7.59
1,0,1,0,19.0,0,33,0,34,2.0,0,0,0,2.0,1579496400,1,0.0,11.17,0.56,0.0,24.82,9.21
1,0,1,0,19.0,0,33,4,34,2.0,0,0,0,2.0,1579510800,1,0.05,12.88,0.66,0.0,22.57,6.71
0,1,2,0,19.0,0,33,8,34,2.0,0,0,0,2.0,1579525200,1,0.49,13.45,0.7,0.001,21.77,6.81
1,0,3,0,19.0,0,33,12,34,2.0,0,0,0,2.0,1579539600,1,0.3,13.65,0.59,0.0,25.91,8.07
1,0,4,0,19.0,0,33,16,34,2.0,0,0,0,2.0,1579554000,1,0.29,13.12,0.5,0.0006,29.34,8.32
0,1,1,0,19.0,0,33,20,34,2.0,0,0,0,2.0,1579568400,1,0.46,12.04,0.61,0.0006,23.62,7.89
1,0,1,0,19.0,0,33,23,34,2.0,0,0,0,2.0,1579579200,1,0.2,10.24,0.6,0.0002,22.12,7.63
1,0,1,0,19.0,0,34,0,19,2.0,0,0,0,2.0,1579496400,1,0.0,11.94,0.56,0.0,25.64,9.23
1,0,1,0,19.0,0,34,4,19,2.0,0,0,0,2.0,1579510800,1,0.05,13.43,0.65,0.0,23.32,6.72
0,1,2,0,19.0,0,34,8,19,2.0,0,0,0,2.0,1579525200,1,0.5,13.95,0.7,0.0009,22.38,6.82
1,0,3,0,19.0,0,34,12,19,2.0,0,0,0,2.0,1579539600,1,0.3,14.47,0.59,0.0,26.81,8.1
1,0,4,0,19.0,0,34,16,19,2.0,0,0,0,2.0,1579554000,1,0.3,14.09,0.5,0.0006,30.64,8.35
0,1,1,0,19.0,0,34,20,19,2.0,0,0,0,2.0,1579568400,1,0.47,12.78,0.6,0.0006,24.62,7.93
1,0,1,0,19.0,0,34,23,19,2.0,0,0,0,2.0,1579579200,1,0.2,11.15,0.59,0.0002,23.2,7.67
1,0,1,0,19.0,0,35,0,25,2.0,0,0,0,2.0,1579496400,1,0.0,13.31,0.56,0.0,26.92,9.23
1,0,1,0,19.0,0,35,4,25,2.0,0,0,0,2.0,1579510800,1,0.05,14.59,0.66,0.0,24.38,6.72
0,1,2,0,19.0,0,35,8,25,2.0,0,0,0,2.0,1579525200,1,0.5,15.09,0.7,0.001,23.49,6.85
1,0,3,0,19.0,0,35,12,25,2.0,0,0,0,2.0,1579539600,1,0.3,15.86,0.59,0.0,28.44,8.16
1,0,4,0,19.0,0,35,16,25,2.0,0,0,0,2.0,1579554000,1,0.3,16.19,0.49,0.0006,33.41,8.4
0,1,1,0,19.0,0,35,20,25,2.0,0,0,0,2.0,1579568400,1,0.47,14.26,0.59,0.0006,26.86,7.97
1,0,1,0,19.0,0,35,23,25,2.0,0,0,0,2.0,1579579200,1,0.2,12.97,0.59,0.0002,25.2,7.71
1,0,1,0,19.0,0,36,0,38,2.0,0,0,0,2.0,1579496400,1,0.0,13.65,0.56,0.0,27.16,9.25
1,0,1,0,19.0,0,36,4,38,2.0,0,0,0,2.0,1579510800,1,0.05,14.85,0.66,0.0,24.58,6.73
0,1,2,0,19.0,0,36,8,38,2.0,0,0,0,2.0,1579525200,1,0.51,15.24,0.7,0.001,23.74,6.86
1,0,3,0,19.0,0,36,12,38,2.0,0,0,0,2.0,1579539600,1,0.3,16.22,0.58,0.0,29.11,8.18
1,0,4,0,19.0,0,36,16,38,2.0,0,0,0,2.0,1579554000,1,0.31,16.69,0.48,0.0006,34.22,8.42
0,1,1,0,19.0,0,36,20,38,2.0,0,0,0,2.0,1579568400,1,0.48,14.01,0.56,0.0006,27.49,8.01
1,0,1,0,19.0,0,36,23,38,2.0,0,0,0,2.0,1579579200,1,0.2,13.21,0.59,0.0002,25.68,7.74
1,0,1,0,19.0,0,37,0,19,2.0,0,0,0,2.0,1579496400,1,0.0,13.74,0.56,0.0,27.25,9.25
1,0,1,0,19.0,0,37,4,19,2.0,0,0,0,2.0,1579510800,1,0.05,14.78,0.66,0.0,24.64,6.73
0,1,2,0,19.0,0,37,8,19,2.0,0,0,0,2.0,1579525200,1,0.51,15.12,0.69,0.001,23.83,6.9
1,0,3,0,19.0,0,37,12,19,2.0,0,0,0,2.0,1579539600,1,0.3,16.24,0.57,0.0,29.42,8.25
1,0,4,0,19.0,0,37,16,19,2.0,0,0,0,2.0,1579554000,1,0.31,16.68,0.48,0.0006,34.54,8.47
0,1,1,0,19.0,0,37,20,19,2.0,0,0,0,2.0,1579568400,1,0.49,13.98,0.56,0.0006,27.76,8.05
1,0,1,0,19.0,0,37,23,19,2.0,0,0,0,2.0,1579579200,1,0.2,13.17,0.58,0.0002,25.88,7.78
1,0,1,0,19.0,0,38,0,29,2.0,0,0,0,2.0,1579496400,1,0.0,13.78,0.56,0.0,27.35,9.26
1,0,1,0,19.0,0,38,4,29,2.0,0,0,0,2.0,1579510800,1,0.05,14.62,0.65,0.0,24.74,6.74
0,1,2,0,19.0,0,38,8,29,2.0,0,0,0,2.0,1579525200,1,0.51,14.84,0.68,0.0009,23.96,6.91
1,0,3,0,19.0,0,38,12,29,2.0,0,0,0,2.0,1579539600,1,0.3,16.2,0.56,0.0,29.8,8.27
0,1,4,0,19.0,0,38,16,29,2.0,0,0,0,2.0,1579554000,1,0.32,16.55,0.47,0.0006,34.87,8.49
0,1,1,0,19.0,0,38,20,29,2.0,0,0,0,2.0,1579568400,1,0.5,14.07,0.55,0.0006,28.09,8.09
1,0,1,0,19.0,0,38,23,29,2.0,0,0,0,2.0,1579579200,1,0.21,13.18,0.58,0.0002,26.14,7.81
1,0,1,0,19.0,0,39,0,103,2.0,0,0,0,2.0,1579496400,1,0.0,13.76,0.56,0.0,27.42,9.27
1,0,1,0,19.0,0,39,4,103,2.0,0,0,0,2.0,1579510800,1,0.05,14.62,0.65,0.0,24.79,6.72
0,1,2,0,19.0,0,39,8,103,2.0,0,0,0,2.0,1579525200,1,0.51,14.78,0.67,0.0009,24.09,6.95
1,0,3,0,19.0,0,39,12,103,2.0,0,0,0,2.0,1579539600,1,0.3,16.16,0.56,0.0,29.91,8.34
0,1,4,0,19.0,0,39,16,103,2.0,0,0,0,2.0,1579554000,1,0.32,16.48,0.46,0.0006,34.97,8.55
0,1,1,0,19.0,0,39,20,103,2.0,0,0,0,2.0,1579568400,1,0.5,14.09,0.55,0.0006,28.21,8.13
1,0,1,0,19.0,0,39,23,103,2.0,0,0,0,2.0,1579579200,1,0.21,13.19,0.57,0.0002,26.23,7.86
1,0,1,0,19.0,0,40,0,9,2.0,0,0,0,2.0,1579496400,1,0.0,13.78,0.56,0.0,27.48,9.28
1,0,1,0,19.0,0,40,4,9,2.0,0,0,0,2.0,1579510800,1,0.05,14.67,0.65,0.0,24.83,6.73
0,1,2,0,19.0,0,40,8,9,2.0,0,0,0,2.0,1579525200,1,0.52,14.85,0.67,0.0009,24.17,6.95
1,0,3,0,19.0,0,40,12,9,2.0,0,0,0,2.0,1579539600,1,0.31,16.2,0.56,0.0,29.88,8.36
0,1,4,0,19.0,0,40,16,9,2.0,0,0,0,2.0,1579554000,1,0.33,16.5,0.47,0.0006,34.95,8.57
0,1,1,0,19.0,0,40,20,9,2.0,0,0,0,2.0,1579568400,1,0.51,14.08,0.55,0.0006,28.25,8.18
1,0,1,0,19.0,0,40,23,9,2.0,0,0,0,2.0,1579579200,1,0.21,13.2,0.57,0.0002,26.27,7.89
1,0,1,0,19.0,0,41,0,256,2.0,0,0,0,2.0,1579496400,1,0.0,13.79,0.56,0.0,27.5,9.29
1,0,1,0,19.0,0,41,4,256,2.0,0,0,0,2.0,1579510800,1,0.05,14.69,0.65,0.0,24.84,6.74
0,1,2,0,19.0,0,41,8,256,2.0,0,0,0,2.0,1579525200,1,0.52,14.91,0.67,0.0009,24.2,6.99
1,0,3,0,19.0,0,41,12,256,2.0,0,0,0,2.0,1579539600,1,0.31,16.2,0.56,0.0,29.83,8.42
0,1,4,0,19.0,0,41,16,256,2.0,0,0,0,2.0,1579554000,1,0.33,16.49,0.47,0.0006,34.93,8.62
0,1,1,0,19.0,0,41,20,256,2.0,0,0,0,2.0,1579568400,1,0.51,14.05,0.55,0.0006,28.25,8.21
1,0,1,0,19.0,0,41,23,256,2.0,0,0,0,2.0,1579579200,1,0.21,13.19,0.57,0.0002,26.26,7.93
1,0,1,0,19.0,0,42,0,157,2.0,0,0,0,2.0,1579496400,1,0.0,13.74,0.56,0.0,27.52,9.3
1,0,1,0,19.0,0,42,4,157,2.0,0,0,0,2.0,1579510800,1,0.05,14.88,0.65,0.0,24.83,6.74
0,1,2,0,19.0,0,42,8,157,2.0,0,0,0,2.0,1579525200,1,0.52,15.22,0.68,0.0009,24.23,7.0
1,0,3,0,19.0,0,42,12,157,2.0,0,0,0,2.0,1579539600,1,0.31,16.26,0.57,0.0,29.51,8.44
0,1,4,0,19.0,0,42,16,157,2.0,0,0,0,2.0,1579554000,1,0.34,16.59,0.47,0.0006,34.65,8.64
0,1,1,0,19.0,0,42,20,157,2.0,0,0,0,2.0,1579568400,1,0.52,13.99,0.55,0.0006,28.09,8.26
1,0,1,0,19.0,0,42,23,157,2.0,0,0,0,2.0,1579579200,1,0.22,13.26,0.58,0.0002,26.14,7.96
1,0,1,0,19.0,0,43,0,23,2.0,0,0,0,2.0,1579496400,1,0.0,13.3,0.55,0.0,27.27,9.32
1,0,1,0,19.0,0,43,4,23,2.0,0,0,0,2.0,1579510800,1,0.05,14.62,0.65,0.0,24.58,6.75
0,1,2,0,19.0,0,43,8,23,2.0,0,0,0,2.0,1579525200,1,0.53,15.21,0.69,0.0009,23.98,7.04
1,0,3,0,19.0,0,43,12,23,2.0,0,0,0,2.0,1579539600,1,0.31,15.88,0.58,0.0,28.63,8.51
0,1,4,0,19.0,0,43,16,23,2.0,0,0,0,2.0,1579554000,1,0.34,16.02,0.48,0.0006,33.61,8.97
0,1,1,0,19.0,0,43,20,23,2.0,0,0,0,2.0,1579568400,1,0.51,14.28,0.57,0.0006,27.4,8.3
1,0,1,0,19.0,0,43,23,23,2.0,0,0,0,2.0,1579579200,1,0.22,13.02,0.58,0.0002,25.57,8.0
1,0,1,0,19.0,0,45,0,3,2.0,0,0,0,2.0,1579496400,1,0.0,13.65,0.55,0.0,27.6,9.74
1,0,1,0,19.0,0,45,4,3,2.0,0,0,0,2.0,1579510800,1,0.05,14.5,0.65,0.0,24.46,7.09
0,1,2,0,19.0,0,45,8,3,2.0,0,0,0,2.0,1579525200,1,0.57,14.79,0.67,0.0008,24.12,7.65
0,1,3,0,19.0,0,45,12,3,2.0,0,0,0,2.0,1579539600,1,0.34,15.7,0.56,0.0,29.39,9.06
0,1,4,0,19.0,0,45,16,3,2.0,0,0,0,2.0,1579554000,1,0.35,15.84,0.47,0.0004,34.02,9.23
0,1,1,0,19.0,0,45,20,3,2.0,0,0,0,2.0,1579568400,1,0.51,13.71,0.54,0.0004,28.13,8.56
1,0,1,0,19.0,0,45,23,3,2.0,0,0,0,2.0,1579579200,1,0.25,12.96,0.57,0.0,26.13,8.36
1,0,1,0,19.0,0,46,0,1,2.0,0,0,0,2.0,1579496400,1,0.0,13.66,0.55,0.0,27.55,9.8
1,0,1,0,19.0,0,46,4,1,2.0,0,0,0,2.0,1579510800,1,0.04,14.28,0.65,0.0,24.4,7.14
0,1,2,0,19.0,0,46,8,1,2.0,0,0,0,2.0,1579525200,1,0.57,14.65,0.67,0.0009,24.11,7.72
0,1,3,0,19.0,0,46,12,1,2.0,0,0,0,2.0,1579539600,1,0.33,15.67,0.56,0.0,29.5,9.12
0,1,4,0,19.0,0,46,16,1,2.0,0,0,0,2.0,1579554000,1,0.33,15.77,0.47,0.0005,34.15,9.29
0,1,1,0,19.0,0,46,20,1,2.0,0,0,0,2.0,1579568400,1,0.5,13.7,0.54,0.0004,28.18,8.56
1,0,1,0,19.0,0,46,23,1,2.0,0,0,0,2.0,1579579200,1,0.24,12.89,0.57,0.0,26.13,8.38
1,0,1,0,19.0,0,47,0,0,2.0,0,0,0,2.0,1579496400,1,0.0,13.66,0.55,0.0,27.55,9.83
1,0,1,0,19.0,0,47,4,0,2.0,0,0,0,2.0,1579510800,1,0.04,14.18,0.65,0.0,24.38,7.16
0,1,2,0,19.0,0,47,8,0,2.0,0,0,0,2.0,1579525200,1,0.58,14.56,0.66,0.0009,24.12,7.76
0,1,3,0,19.0,0,47,12,0,2.0,0,0,0,2.0,1579539600,1,0.33,15.65,0.56,0.0,29.58,9.15
0,1,4,0,19.0,0,47,16,0,2.0,0,0,0,2.0,1579554000,1,0.34,15.73,0.46,0.0005,34.19,9.31
0,1,1,0,19.0,0,47,20,0,2.0,0,0,0,2.0,1579568400,1,0.5,13.72,0.54,0.0005,28.24,8.59
1,0,1,0,19.0,0,47,23,0,2.0,0,0,0,2.0,1579579200,1,0.25,12.84,0.57,0.0002,26.17,8.42
1,0,1,0,19.0,0,48,0,4,2.0,0,0,0,2.0,1579496400,1,0.0,13.64,0.56,0.0,27.48,9.88
1,0,1,0,19.0,0,48,4,4,2.0,0,0,0,2.0,1579510800,1,0.04,14.11,0.65,0.0,24.27,7.21
0,1,2,0,19.0,0,48,8,4,2.0,0,0,0,2.0,1579525200,1,0.58,14.58,0.67,0.0009,24.06,7.84
1,0,3,0,19.0,0,48,12,4,2.0,0,0,0,2.0,1579539600,1,0.31,15.58,0.56,0.0,29.46,9.21
0,1,4,0,19.0,0,48,16,4,2.0,0,0,0,2.0,1579554000,1,0.33,15.67,0.46,0.0005,34.09,9.37
0,1,1,0,19.0,0,48,20,4,2.0,0,0,0,2.0,1579568400,1,0.49,13.64,0.54,0.0005,28.13,8.59
1,0,1,0,19.0,0,48,23,4,2.0,0,0,0,2.0,1579579200,1,0.24,12.82,0.57,0.0002,26.05,8.44
1,0,1,0,19.0,0,49,0,64,2.0,0,0,0,2.0,1579496400,1,0.0,13.63,0.56,0.0,27.45,9.91
1,0,1,0,19.0,0,49,4,64,2.0,0,0,0,2.0,1579510800,1,0.04,14.07,0.65,0.0,24.22,7.23
0,1,2,0,19.0,0,49,8,64,2.0,0,0,0,2.0,1579525200,1,0.58,14.58,0.67,0.0009,24.05,7.89
1,0,3,0,19.0,0,49,12,64,2.0,0,0,0,2.0,1579539600,1,0.31,15.54,0.56,0.0,29.41,9.25
0,1,4,0,19.0,0,49,16,64,2.0,0,0,0,2.0,1579554000,1,0.33,15.65,0.46,0.0005,34.04,9.4
0,1,1,0,19.0,0,49,20,64,2.0,0,0,0,2.0,1579568400,1,0.49,13.59,0.54,0.0005,28.09,8.62
1,0,1,0,19.0,0,49,23,64,2.0,0,0,0,2.0,1579579200,1,0.24,12.8,0.57,0.0002,26.01,8.49
1,0,1,0,19.0,0,50,0,26,2.0,0,0,0,2.0,1579496400,1,0.0,13.57,0.56,0.0,27.36,9.97
1,0,1,0,19.0,0,50,4,26,2.0,0,0,0,2.0,1579510800,1,0.04,14.08,0.65,0.0,24.1,7.28
0,1,2,0,19.0,0,50,8,26,2.0,0,0,0,2.0,1579525200,1,0.59,14.64,0.67,0.0009,23.97,7.96
1,0,3,0,19.0,0,50,12,26,2.0,0,0,0,2.0,1579539600,1,0.3,15.42,0.56,0.0,29.2,9.31
0,1,4,0,19.0,0,50,16,26,2.0,0,0,0,2.0,1579554000,1,0.32,15.56,0.47,0.0006,33.83,9.45
0,1,1,0,19.0,0,50,20,26,2.0,0,0,0,2.0,1579568400,1,0.49,13.49,0.54,0.0005,27.92,8.62
1,0,1,0,19.0,0,50,23,26,2.0,0,0,0,2.0,1579579200,1,0.24,12.83,0.57,0.0002,25.85,8.51
