Unnamed: 0,Clear,Cloudy,DayFrame,DayOfWeek,FUNC_CLASS,Foggy,Grid_Num,Hour,Join_Count,NBR_LANES,Rain,RainBefore,Snow,TY_TERRAIN,Unix,WeekDay,cloudCover,dewPoint,humidity,precipIntensity,temperature,windSpeed,visibility,uvIndex
2532,1,0,1,1,11.0,0,382,20,192,4.0,0,0,0,2.0,1579654800,1,0.0,13.78,0.53,0.0,28.55,4.77,10.0,0
2533,1,0,1,1,11.0,0,382,23,192,4.0,0,0,0,2.0,1579665600,1,0.0,14.29,0.62,0.0,25.35,4.59,10.0,0
2534,1,0,1,1,16.0,0,383,0,89,2.0,0,0,0,2.0,1579582800,1,0.24,12.11,0.6,0.0,24.18,8.61,10.0,0
2535,0,1,1,1,16.0,0,383,4,89,2.0,0,0,0,2.0,1579597200,1,0.47,12.58,0.6,0.0005,24.61,9.7,10.0,0
2536,1,0,2,1,16.0,0,383,8,89,2.0,0,0,0,2.0,1579611600,1,0.18,12.98,0.62,0.0,24.22,9.38,10.0,0
2537,1,0,3,1,16.0,0,383,12,89,2.0,0,0,0,2.0,1579626000,1,0.04,14.03,0.49,0.0009,30.95,9.6,10.0,3
2538,1,0,4,1,16.0,0,383,16,89,2.0,0,0,0,2.0,1579640400,1,0.0,12.99,0.37,0.0,36.79,8.57,10.0,1
2539,1,0,1,1,16.0,0,383,20,89,2.0,0,0,0,2.0,1579654800,1,0.0,13.67,0.53,0.0,28.53,4.8,10.0,0
2540,1,0,1,1,16.0,0,383,23,89,2.0,0,0,0,2.0,1579665600,1,0.0,14.24,0.62,0.0,25.32,4.61,10.0,0
2541,1,0,1,1,19.0,0,385,0,11,2.0,0,0,0,2.0,1579582800,1,0.24,12.19,0.59,0.0,24.35,8.68,10.0,0
2542,0,1,1,1,19.0,0,385,4,11,2.0,0,0,0,2.0,1579597200,1,0.47,12.44,0.59,0.0005,24.78,9.78,10.0,0
2543,1,0,2,1,19.0,0,385,8,11,2.0,0,0,0,2.0,1579611600,1,0.18,12.93,0.61,0.0,24.36,9.42,10.0,0
2544,1,0,3,1,19.0,0,385,12,11,2.0,0,0,0,2.0,1579626000,1,0.04,14.02,0.48,0.0009,31.24,9.68,10.0,3
2545,1,0,4,1,19.0,0,385,16,11,2.0,0,0,0,2.0,1579640400,1,0.0,12.91,0.37,0.0,37.01,8.63,10.0,1
2546,1,0,1,1,19.0,0,385,20,11,2.0,0,0,0,2.0,1579654800,1,0.0,13.37,0.53,0.0,28.5,4.84,10.0,0
2547,1,0,1,1,19.0,0,385,23,11,2.0,0,0,0,2.0,1579665600,1,0.0,14.12,0.62,0.0,25.23,4.65,10.0,0
2548,1,0,1,1,19.0,0,386,0,0,1.0,0,0,0,2.0,1579582800,1,0.19,12.72,0.61,0.0,24.31,7.68,10.0,0
2549,0,1,1,1,19.0,0,386,4,0,1.0,0,0,0,2.0,1579597200,1,0.56,13.62,0.62,0.0004,24.84,8.77,10.0,0
2550,1,0,2,1,19.0,0,386,8,0,1.0,0,0,0,2.0,1579611600,1,0.19,14.35,0.65,0.0,24.49,8.37,10.0,0
2551,1,0,3,1,19.0,0,386,12,0,1.0,0,0,0,2.0,1579626000,1,0.04,15.67,0.53,0.0007,30.75,7.92,10.0,3
2552,1,0,4,1,19.0,0,386,16,0,1.0,0,0,0,2.0,1579640400,1,0.0,15.11,0.39,0.0,37.79,6.98,10.0,1
2553,1,0,1,1,19.0,0,386,20,0,1.0,0,0,0,2.0,1579654800,1,0.0,15.16,0.56,0.0,29.1,4.0,10.0,0
2554,1,0,1,1,19.0,0,386,23,0,1.0,0,0,0,2.0,1579665600,1,0.0,15.38,0.64,0.0,25.78,4.15,10.0,0
2555,1,0,1,1,19.0,0,387,0,0,1.0,0,0,0,2.0,1579582800,1,0.18,12.92,0.59,0.0,25.26,7.68,10.0,0
2556,0,1,1,1,19.0,0,387,4,0,1.0,0,0,0,2.0,1579597200,1,0.55,13.63,0.6,0.0004,25.67,8.76,10.0,0
2557,1,0,2,1,19.0,0,387,8,0,1.0,0,0,0,2.0,1579611600,1,0.19,14.06,0.62,0.0,25.34,8.39,10.0,0
2558,1,0,3,1,19.0,0,387,12,0,1.0,0,0,0,2.0,1579626000,1,0.04,15.47,0.51,0.0007,31.73,8.01,10.0,3
2559,1,0,4,1,19.0,0,387,16,0,1.0,0,0,0,2.0,1579640400,1,0.0,15.24,0.38,0.0,38.75,7.04,10.0,1
2560,1,0,1,1,19.0,0,387,20,0,1.0,0,0,0,2.0,1579654800,1,0.0,14.71,0.54,0.0,29.47,4.03,10.0,0
2561,1,0,1,1,19.0,0,387,23,0,1.0,0,0,0,2.0,1579665600,1,0.0,14.8,0.62,0.0,25.85,4.16,10.0,0
2562,1,0,1,1,19.0,0,388,0,0,2.0,0,0,0,2.0,1579582800,1,0.18,12.83,0.59,0.0,25.08,7.71,10.0,0
2563,0,1,1,1,19.0,0,388,4,0,2.0,0,0,0,2.0,1579597200,1,0.55,13.63,0.6,0.0004,25.52,8.77,10.0,0
2564,1,0,2,1,19.0,0,388,8,0,2.0,0,0,0,2.0,1579611600,1,0.19,14.03,0.62,0.0,25.15,8.42,10.0,0
2565,1,0,3,1,19.0,0,388,12,0,2.0,0,0,0,2.0,1579626000,1,0.04,15.44,0.51,0.0008,31.56,8.12,10.0,3
2566,1,0,4,1,19.0,0,388,16,0,2.0,0,0,0,2.0,1579640400,1,0.0,15.35,0.38,0.0,38.63,7.13,10.0,1
2567,1,0,1,1,19.0,0,388,20,0,2.0,0,0,0,2.0,1579654800,1,0.0,14.64,0.54,0.0,29.31,4.09,10.0,0
2568,1,0,1,1,19.0,0,388,23,0,2.0,0,0,0,2.0,1579665600,1,0.0,14.82,0.63,0.0,25.71,4.19,10.0,0
2569,1,0,1,1,17.0,0,389,0,37,2.0,0,0,0,2.0,1579582800,1,0.19,12.78,0.59,0.0,24.95,7.74,10.0,0
2570,0,1,1,1,17.0,0,389,4,37,2.0,0,0,0,2.0,1579597200,1,0.54,13.61,0.6,0.0004,25.4,8.78,10.0,0
2571,1,0,2,1,17.0,0,389,8,37,2.0,0,0,0,2.0,1579611600,1,0.19,14.02,0.63,0.0,25.01,8.43,10.0,0
2572,1,0,3,1,17.0,0,389,12,37,2.0,0,0,0,2.0,1579626000,1,0.04,15.51,0.51,0.0008,31.42,8.16,10.0,3
2573,1,0,4,1,17.0,0,389,16,37,2.0,0,0,0,2.0,1579640400,1,0.0,15.44,0.39,0.0,38.51,7.16,10.0,1
2574,1,0,1,1,17.0,0,389,20,37,2.0,0,0,0,2.0,1579654800,1,0.0,14.62,0.54,0.0,29.22,4.13,10.0,0
2575,1,0,1,1,17.0,0,389,23,37,2.0,0,0,0,2.0,1579665600,1,0.0,14.87,0.63,0.0,25.65,4.21,10.0,0
2576,1,0,1,1,19.0,0,390,0,181,2.0,0,0,0,2.0,1579582800,1,0.18,12.75,0.6,0.0,24.77,7.75,10.0,0
2577,0,1,1,1,19.0,0,390,4,181,2.0,0,0,0,2.0,1579597200,1,0.54,13.57,0.61,0.0004,25.26,8.78,10.0,0
2578,1,0,2,1,19.0,0,390,8,181,2.0,0,0,0,2.0,1579611600,1,0.18,14.05,0.63,0.0,24.85,8.46,10.0,0
2579,1,0,3,1,19.0,0,390,12,181,2.0,0,0,0,2.0,1579626000,1,0.04,15.73,0.52,0.0008,31.24,8.24,10.0,3
2580,1,0,4,1,19.0,0,390,16,181,2.0,0,0,0,2.0,1579640400,1,0.0,15.37,0.39,0.0,38.26,7.23,10.0,1
2581,1,0,1,1,19.0,0,390,20,181,2.0,0,0,0,2.0,1579654800,1,0.0,14.76,0.55,0.0,29.1,4.14,10.0,0
2582,1,0,1,1,19.0,0,390,23,181,2.0,0,0,0,2.0,1579665600,1,0.0,15.19,0.64,0.0,25.66,4.21,10.0,0
2583,1,0,1,1,19.0,0,391,0,18,2.0,0,0,0,2.0,1579582800,1,0.19,12.75,0.6,0.0,24.78,7.77,10.0,0
2584,0,1,1,1,19.0,0,391,4,18,2.0,0,0,0,2.0,1579597200,1,0.54,13.57,0.61,0.0005,25.27,8.79,10.0,0
2585,1,0,2,1,19.0,0,391,8,18,2.0,0,0,0,2.0,1579611600,1,0.17,14.03,0.63,0.0,24.85,8.47,10.0,0
2586,1,0,3,1,19.0,0,391,12,18,2.0,0,0,0,2.0,1579626000,1,0.04,15.73,0.52,0.0008,31.24,8.26,10.0,3
2587,1,0,4,1,19.0,0,391,16,18,2.0,0,0,0,2.0,1579640400,1,0.0,15.37,0.39,0.0,38.25,7.26,10.0,1
2588,1,0,1,1,19.0,0,391,20,18,2.0,0,0,0,2.0,1579654800,1,0.0,14.72,0.54,0.0,29.09,4.18,10.0,0
2589,1,0,1,1,19.0,0,391,23,18,2.0,0,0,0,2.0,1579665600,1,0.0,15.14,0.64,0.0,25.64,4.24,10.0,0
2590,1,0,1,1,19.0,0,392,0,64,2.0,0,0,0,2.0,1579582800,1,0.19,13.09,0.6,0.0,24.96,7.78,10.0,0
2591,0,1,1,1,19.0,0,392,4,64,2.0,0,0,0,2.0,1579597200,1,0.54,13.92,0.61,0.0004,25.48,8.79,10.0,0
2592,1,0,2,1,19.0,0,392,8,64,2.0,0,0,0,2.0,1579611600,1,0.18,14.3,0.64,0.0,24.91,8.49,10.0,0
2593,1,0,3,1,19.0,0,392,12,64,2.0,0,0,0,2.0,1579626000,1,0.04,15.75,0.53,0.0008,31.06,8.33,10.0,3
2594,1,0,4,1,19.0,0,392,16,64,2.0,0,0,0,2.0,1579640400,1,0.0,15.22,0.39,0.0,38.08,7.33,10.0,1
2595,1,0,1,1,19.0,0,392,20,64,2.0,0,0,0,2.0,1579654800,1,0.0,15.04,0.55,0.0,29.2,4.19,10.0,0
2596,1,0,1,1,19.0,0,392,23,64,2.0,0,0,0,2.0,1579665600,1,0.0,15.29,0.64,0.0,25.65,4.24,10.0,0
2597,1,0,1,1,19.0,0,393,0,98,2.0,0,0,0,2.0,1579582800,1,0.19,12.81,0.6,0.0,24.67,7.81,10.0,0
2598,0,1,1,1,19.0,0,393,4,98,2.0,0,0,0,2.0,1579597200,1,0.53,13.63,0.61,0.0005,25.19,8.8,10.0,0
2599,1,0,2,1,19.0,0,393,8,98,2.0,0,0,0,2.0,1579611600,1,0.17,14.11,0.63,0.0,24.75,8.5,10.0,0
2600,1,0,3,1,19.0,0,393,12,98,2.0,0,0,0,2.0,1579626000,1,0.04,15.81,0.53,0.0008,31.11,8.36,10.0,3
2601,1,0,4,1,19.0,0,393,16,98,2.0,0,0,0,2.0,1579640400,1,0.0,15.2,0.39,0.0,38.04,7.37,10.0,1
2602,1,0,1,1,19.0,0,393,20,98,2.0,0,0,0,2.0,1579654800,1,0.0,14.87,0.55,0.0,29.08,4.23,10.0,0
2603,1,0,1,1,19.0,0,393,23,98,2.0,0,0,0,2.0,1579665600,1,0.0,15.28,0.64,0.0,25.66,4.26,10.0,0
2604,1,0,1,1,19.0,0,394,0,32,2.0,0,0,0,2.0,1579582800,1,0.19,13.04,0.6,0.0,25.09,7.81,10.0,0
2605,0,1,1,1,19.0,0,394,4,32,2.0,0,0,0,2.0,1579597200,1,0.53,13.87,0.61,0.0004,25.6,8.79,10.0,0
2606,1,0,2,1,19.0,0,394,8,32,2.0,0,0,0,2.0,1579611600,1,0.18,14.17,0.63,0.0,25.05,8.52,10.0,0
2607,1,0,3,1,19.0,0,394,12,32,2.0,0,0,0,2.0,1579626000,1,0.04,15.78,0.52,0.0008,31.28,8.43,10.0,3
2608,1,0,4,1,19.0,0,394,16,32,2.0,0,0,0,2.0,1579640400,1,0.0,15.29,0.39,0.0,38.22,7.45,10.0,1
2609,1,0,1,1,19.0,0,394,20,32,2.0,0,0,0,2.0,1579654800,1,0.0,14.87,0.54,0.0,29.26,4.24,10.0,0
2610,1,0,1,1,19.0,0,394,23,32,2.0,0,0,0,2.0,1579665600,1,0.0,15.15,0.64,0.0,25.6,4.26,10.0,0
2611,1,0,1,1,19.0,0,395,0,2,2.0,0,0,0,2.0,1579582800,1,0.19,12.83,0.59,0.0,25.01,7.84,10.0,0
2612,0,1,1,1,19.0,0,395,4,2,2.0,0,0,0,2.0,1579597200,1,0.53,13.63,0.6,0.0004,25.48,8.8,10.0,0
2613,1,0,2,1,19.0,0,395,8,2,2.0,0,0,0,2.0,1579611600,1,0.17,13.88,0.62,0.0,25.04,8.53,10.0,0
2614,1,0,3,1,19.0,0,395,12,2,2.0,0,0,0,2.0,1579626000,1,0.04,15.45,0.51,0.0008,31.47,8.45,10.0,3
2615,1,0,4,1,19.0,0,395,16,2,2.0,0,0,0,2.0,1579640400,1,0.0,15.23,0.38,0.0,38.41,7.48,10.0,1
2616,1,0,1,1,19.0,0,395,20,2,2.0,0,0,0,2.0,1579654800,1,0.0,14.5,0.54,0.0,29.15,4.28,10.0,0
2617,1,0,1,1,19.0,0,395,23,2,2.0,0,0,0,2.0,1579665600,1,0.0,14.85,0.63,0.0,25.6,4.29,10.0,0
2618,1,0,1,1,,0,396,0,2,,0,0,0,,1579582800,1,0.19,12.87,0.59,0.0,25.26,7.84,10.0,0
2619,0,1,1,1,,0,396,4,2,,0,0,0,,1579597200,1,0.52,13.6,0.6,0.0004,25.77,8.81,10.0,0
2620,1,0,2,1,,0,396,8,2,,0,0,0,,1579611600,1,0.18,13.77,0.61,0.0,25.27,8.77,10.0,0
2621,1,0,3,1,,0,396,12,2,,0,0,0,,1579626000,1,0.04,15.44,0.51,0.0008,31.64,8.52,10.0,3
2622,1,0,4,1,,0,396,16,2,,0,0,0,,1579640400,1,0.0,14.99,0.38,0.0,38.38,7.56,10.0,1
2623,1,0,1,1,,0,396,20,2,,0,0,0,,1579654800,1,0.0,14.52,0.53,0.0,29.34,4.29,10.0,0
2624,1,0,1,1,,0,396,23,2,,0,0,0,,1579665600,1,0.0,14.83,0.62,0.0,25.94,4.29,10.0,0
2625,1,0,1,1,19.0,0,397,0,21,1.0,0,0,0,2.0,1579582800,1,0.19,12.88,0.59,0.0,25.28,7.87,10.0,0
2626,0,1,1,1,19.0,0,397,4,21,1.0,0,0,0,2.0,1579597200,1,0.52,13.59,0.59,0.0004,25.78,8.81,10.0,0
2627,1,0,2,1,19.0,0,397,8,21,1.0,0,0,0,2.0,1579611600,1,0.17,13.75,0.61,0.0,25.27,8.79,10.0,0
2628,1,0,3,1,19.0,0,397,12,21,1.0,0,0,0,2.0,1579626000,1,0.04,15.45,0.51,0.0007,31.64,8.54,10.0,3
2629,1,0,4,1,19.0,0,397,16,21,1.0,0,0,0,2.0,1579640400,1,0.0,14.94,0.38,0.0,38.33,7.6,10.0,1
2630,1,0,1,1,19.0,0,397,20,21,1.0,0,0,0,2.0,1579654800,1,0.0,14.49,0.53,0.0,29.35,4.32,10.0,0
2631,1,0,1,1,19.0,0,397,23,21,1.0,0,0,0,2.0,1579665600,1,0.0,14.8,0.62,0.0,25.96,4.31,10.0,0
2632,1,0,1,1,19.0,0,398,0,117,2.0,0,0,0,2.0,1579582800,1,0.19,12.87,0.59,0.0,25.14,7.87,10.0,0
2633,0,1,1,1,19.0,0,398,4,117,2.0,0,0,0,2.0,1579597200,1,0.52,13.64,0.6,0.0004,25.64,8.81,10.0,0
2634,1,0,2,1,19.0,0,398,8,117,2.0,0,0,0,2.0,1579611600,1,0.17,13.76,0.62,0.0,25.13,8.86,10.0,0
2635,1,0,3,1,19.0,0,398,12,117,2.0,0,0,0,2.0,1579626000,1,0.04,15.4,0.51,0.0007,31.55,8.61,10.0,3
2636,1,0,4,1,19.0,0,398,16,117,2.0,0,0,0,2.0,1579640400,1,0.0,15.06,0.38,0.0,38.37,7.71,10.0,1
2637,1,0,1,1,19.0,0,398,20,117,2.0,0,0,0,2.0,1579654800,1,0.0,14.44,0.54,0.0,29.24,4.33,10.0,0
2638,1,0,1,1,19.0,0,398,23,117,2.0,0,0,0,2.0,1579665600,1,0.0,14.84,0.63,0.0,25.84,4.31,10.0,0
2639,1,0,1,1,19.0,0,399,0,27,2.0,0,0,0,2.0,1579582800,1,0.19,12.86,0.59,0.0,25.12,7.9,10.0,0
2640,0,1,1,1,19.0,0,399,4,27,2.0,0,0,0,2.0,1579597200,1,0.51,13.63,0.6,0.0003,25.62,8.82,10.0,0
2641,1,0,2,1,19.0,0,399,8,27,2.0,0,0,0,2.0,1579611600,1,0.17,13.74,0.62,0.0,25.09,8.88,10.0,0
2642,1,0,3,1,19.0,0,399,12,27,2.0,0,0,0,2.0,1579626000,1,0.04,15.42,0.51,0.0,31.51,8.63,10.0,3
2643,1,0,4,1,19.0,0,399,16,27,2.0,0,0,0,2.0,1579640400,1,0.0,15.05,0.38,0.0,38.33,7.74,10.0,1
2644,1,0,1,1,19.0,0,399,20,27,2.0,0,0,0,2.0,1579654800,1,0.0,14.41,0.53,0.0,29.22,4.37,10.0,0
2645,1,0,1,1,19.0,0,399,23,27,2.0,0,0,0,2.0,1579665600,1,0.0,14.82,0.63,0.0,25.84,4.33,10.0,0
2646,1,0,1,1,19.0,0,401,0,46,2.0,0,0,0,2.0,1579582800,1,0.2,12.79,0.6,0.0,24.9,7.96,10.0,0
2647,0,1,1,1,19.0,0,401,4,46,2.0,0,0,0,2.0,1579597200,1,0.51,13.54,0.6,0.0002,25.44,8.88,10.0,0
2648,1,0,2,1,19.0,0,401,8,46,2.0,0,0,0,2.0,1579611600,1,0.17,13.68,0.62,0.0,24.87,9.01,10.0,0
2649,1,0,3,1,19.0,0,401,12,46,2.0,0,0,0,2.0,1579626000,1,0.04,15.58,0.52,0.0,31.32,8.72,10.0,3
2650,1,0,4,1,19.0,0,401,16,46,2.0,0,0,0,2.0,1579640400,1,0.0,14.97,0.38,0.0,38.05,7.9,10.0,1
2651,1,0,1,1,19.0,0,401,20,46,2.0,0,0,0,2.0,1579654800,1,0.0,14.45,0.54,0.0,29.14,4.41,10.0,0
2652,1,0,1,1,19.0,0,401,23,46,2.0,0,0,0,2.0,1579665600,1,0.0,15.03,0.63,0.0,25.87,4.36,10.0,0
2653,1,0,1,1,19.0,0,402,0,55,2.0,0,0,0,2.0,1579582800,1,0.2,12.84,0.6,0.0,24.83,7.98,10.0,0
2654,0,1,1,1,19.0,0,402,4,55,2.0,0,0,0,2.0,1579597200,1,0.5,13.55,0.6,0.0003,25.41,8.92,10.0,0
2655,1,0,2,1,19.0,0,402,8,55,2.0,0,0,0,2.0,1579611600,1,0.17,13.66,0.62,0.0,24.8,9.14,10.0,0
2656,1,0,3,1,19.0,0,402,12,55,2.0,0,0,0,2.0,1579626000,1,0.04,15.59,0.52,0.0,31.27,8.79,10.0,3
2657,1,0,4,1,19.0,0,402,16,55,2.0,0,0,0,2.0,1579640400,1,0.0,14.8,0.38,0.0,37.93,8.05,10.0,1
2658,1,0,1,1,19.0,0,402,20,55,2.0,0,0,0,2.0,1579654800,1,0.0,14.52,0.54,0.0,29.16,4.41,10.0,0
2659,1,0,1,1,19.0,0,402,23,55,2.0,0,0,0,2.0,1579665600,1,0.0,15.13,0.63,0.0,25.95,4.36,10.0,0
2660,1,0,1,1,19.0,0,403,0,57,2.0,0,0,0,2.0,1579582800,1,0.2,12.76,0.59,0.0,25.0,8.03,10.0,0
2661,0,1,1,1,19.0,0,403,4,57,2.0,0,0,0,2.0,1579597200,1,0.5,13.42,0.6,0.0,25.55,8.96,10.0,0
2662,1,0,2,1,19.0,0,403,8,57,2.0,0,0,0,2.0,1579611600,1,0.17,13.45,0.61,0.0,24.94,9.14,10.0,0
2663,1,0,3,1,19.0,0,403,12,57,2.0,0,0,0,2.0,1579626000,1,0.04,15.35,0.51,0.0,31.44,8.81,10.0,3
2664,1,0,4,1,19.0,0,403,16,57,2.0,0,0,0,2.0,1579640400,1,0.0,14.75,0.38,0.0,38.05,8.06,10.0,1
2665,1,0,1,1,19.0,0,403,20,57,2.0,0,0,0,2.0,1579654800,1,0.0,14.23,0.53,0.0,29.17,4.45,10.0,0
2666,1,0,1,1,19.0,0,403,23,57,2.0,0,0,0,2.0,1579665600,1,0.0,14.85,0.62,0.0,25.93,4.39,10.0,0
2667,1,0,1,1,19.0,0,404,0,31,2.0,0,0,0,2.0,1579582800,1,0.2,12.78,0.59,0.0,24.93,8.06,10.0,0
2668,0,1,1,1,19.0,0,404,4,31,2.0,0,0,0,2.0,1579597200,1,0.5,13.41,0.6,0.0003,25.51,9.0,10.0,0
2669,1,0,2,1,19.0,0,404,8,31,2.0,0,0,0,2.0,1579611600,1,0.17,13.38,0.61,0.0,24.87,9.29,10.0,0
2670,1,0,3,1,19.0,0,404,12,31,2.0,0,0,0,2.0,1579626000,1,0.04,15.34,0.51,0.0,31.41,8.87,10.0,3
2671,1,0,4,1,19.0,0,404,16,31,2.0,0,0,0,2.0,1579640400,1,0.0,14.64,0.38,0.0,37.97,8.23,10.0,1
2672,1,0,1,1,19.0,0,404,20,31,2.0,0,0,0,2.0,1579654800,1,0.0,14.23,0.53,0.0,29.17,4.46,10.0,0
2673,1,0,1,1,19.0,0,404,23,31,2.0,0,0,0,2.0,1579665600,1,0.0,14.94,0.63,0.0,25.99,4.39,10.0,0
2674,1,0,1,1,14.0,0,405,0,186,2.0,0,0,0,2.0,1579582800,1,0.21,12.77,0.6,0.0,24.82,8.1,10.0,0
2675,0,1,1,1,14.0,0,405,4,186,2.0,0,0,0,2.0,1579597200,1,0.5,13.39,0.6,0.0003,25.39,9.04,10.0,0
2676,1,0,2,1,14.0,0,405,8,186,2.0,0,0,0,2.0,1579611600,1,0.17,13.44,0.62,0.0,24.76,9.25,10.0,0
2677,1,0,3,1,14.0,0,405,12,186,2.0,0,0,0,2.0,1579626000,1,0.04,15.37,0.51,0.0,31.3,8.9,10.0,3
2678,1,0,4,1,14.0,0,405,16,186,2.0,0,0,0,2.0,1579640400,1,0.0,14.54,0.38,0.0,37.8,8.19,10.0,1
2679,1,0,1,1,14.0,0,405,20,186,2.0,0,0,0,2.0,1579654800,1,0.0,14.3,0.53,0.0,29.1,4.49,10.0,0
2680,1,0,1,1,14.0,0,405,23,186,2.0,0,0,0,2.0,1579665600,1,0.0,14.96,0.63,0.0,25.94,4.42,10.0,0
2681,1,0,1,1,19.0,0,406,0,80,2.0,0,0,0,2.0,1579582800,1,0.21,12.75,0.59,0.0,25.03,8.13,10.0,0
2682,0,1,1,1,19.0,0,406,4,80,2.0,0,0,0,2.0,1579597200,1,0.5,13.33,0.6,0.0003,25.42,9.66,10.0,0
2683,1,0,2,1,19.0,0,406,8,80,2.0,0,0,0,2.0,1579611600,1,0.17,13.3,0.61,0.0,24.77,9.39,10.0,0
2684,1,0,3,1,19.0,0,406,12,80,2.0,0,0,0,2.0,1579626000,1,0.04,15.22,0.51,0.0,31.4,8.97,10.0,3
2685,1,0,4,1,19.0,0,406,16,80,2.0,0,0,0,2.0,1579640400,1,0.0,14.5,0.38,0.0,37.9,8.36,10.0,1
2686,1,0,1,1,19.0,0,406,20,80,2.0,0,0,0,2.0,1579654800,1,0.0,14.11,0.53,0.0,29.1,4.89,10.0,0
2687,1,0,1,1,19.0,0,406,23,80,2.0,0,0,0,2.0,1579665600,1,0.0,14.89,0.62,0.0,25.95,4.43,10.0,0
2688,1,0,1,1,19.0,0,407,0,168,2.0,0,0,0,2.0,1579582800,1,0.21,12.68,0.59,0.0,24.98,8.17,10.0,0
2689,0,1,1,1,19.0,0,407,4,168,2.0,0,0,0,2.0,1579597200,1,0.5,13.24,0.6,0.0003,25.37,9.6,10.0,0
2690,1,0,2,1,19.0,0,407,8,168,2.0,0,0,0,2.0,1579611600,1,0.17,13.27,0.61,0.0,24.76,9.31,10.0,0
2691,1,0,3,1,19.0,0,407,12,168,2.0,0,0,0,2.0,1579626000,1,0.04,15.13,0.51,0.0,31.41,8.99,10.0,3
2692,1,0,4,1,19.0,0,407,16,168,2.0,0,0,0,2.0,1579640400,1,0.0,14.47,0.38,0.0,37.89,8.29,10.0,1
2693,1,0,1,1,19.0,0,407,20,168,2.0,0,0,0,2.0,1579654800,1,0.0,14.01,0.53,0.0,29.03,4.86,10.0,0
2694,1,0,1,1,19.0,0,407,23,168,2.0,0,0,0,2.0,1579665600,1,0.0,14.78,0.62,0.0,25.84,4.45,10.0,0
2695,1,0,1,1,19.0,0,409,0,22,2.0,0,0,0,2.0,1579582800,1,0.22,12.62,0.59,0.0,24.93,8.24,10.0,0
2696,0,1,1,1,19.0,0,409,4,22,2.0,0,0,0,2.0,1579597200,1,0.5,13.12,0.59,0.0004,25.32,9.64,10.0,0
2697,1,0,2,1,19.0,0,409,8,22,2.0,0,0,0,2.0,1579611600,1,0.17,13.19,0.61,0.0,24.73,9.32,10.0,0
2698,1,0,3,1,19.0,0,409,12,22,2.0,0,0,0,2.0,1579626000,1,0.06,14.99,0.5,0.0009,31.42,9.08,10.0,3
2699,1,0,4,1,19.0,0,409,16,22,2.0,0,0,0,2.0,1579640400,1,0.0,14.31,0.38,0.0,37.82,8.32,10.0,1
2700,1,0,1,1,19.0,0,409,20,22,2.0,0,0,0,2.0,1579654800,1,0.0,13.88,0.53,0.0,28.96,4.85,10.0,0
2701,1,0,1,1,19.0,0,409,23,22,2.0,0,0,0,2.0,1579665600,1,0.0,14.7,0.62,0.0,25.75,4.45,10.0,0
2702,1,0,1,1,19.0,0,410,0,77,2.0,0,0,0,2.0,1579582800,1,0.22,12.6,0.59,0.0,24.95,8.27,10.0,0
2703,0,1,1,1,19.0,0,410,4,77,2.0,0,0,0,2.0,1579597200,1,0.5,13.06,0.59,0.0004,25.33,9.69,10.0,0
2704,1,0,2,1,19.0,0,410,8,77,2.0,0,0,0,2.0,1579611600,1,0.17,13.12,0.61,0.0,24.75,9.37,10.0,0
2705,1,0,3,1,19.0,0,410,12,77,2.0,0,0,0,2.0,1579626000,1,0.04,14.9,0.5,0.0009,31.47,9.13,10.0,3
2706,1,0,4,1,19.0,0,410,16,77,2.0,0,0,0,2.0,1579640400,1,0.0,14.2,0.38,0.0,37.69,8.38,10.0,1
2707,1,0,1,1,19.0,0,410,20,77,2.0,0,0,0,2.0,1579654800,1,0.0,13.79,0.53,0.0,28.96,4.88,10.0,0
2708,1,0,1,1,19.0,0,410,23,77,2.0,0,0,0,2.0,1579665600,1,0.0,14.65,0.62,0.0,25.74,4.46,10.0,0
2709,1,0,1,1,19.0,0,411,0,11,2.0,0,0,0,2.0,1579582800,1,0.22,12.58,0.59,0.0,24.7,8.31,10.0,0
2710,0,1,1,1,19.0,0,411,4,11,2.0,0,0,0,2.0,1579597200,1,0.5,13.04,0.59,0.0004,25.22,9.3,10.0,0
2711,1,0,2,1,19.0,0,411,8,11,2.0,0,0,0,2.0,1579611600,1,0.17,13.17,0.61,0.0,24.66,9.29,10.0,0
2712,1,0,3,1,19.0,0,411,12,11,2.0,0,0,0,2.0,1579626000,1,0.05,14.94,0.5,0.0009,31.42,9.16,10.0,3
2713,1,0,4,1,19.0,0,411,16,11,2.0,0,0,0,2.0,1579640400,1,0.0,14.13,0.38,0.0,37.59,8.31,10.0,1
2714,1,0,1,1,19.0,0,411,20,11,2.0,0,0,0,2.0,1579654800,1,0.0,13.86,0.53,0.0,28.88,4.83,10.0,0
2715,1,0,1,1,19.0,0,411,23,11,2.0,0,0,0,2.0,1579665600,1,0.0,14.65,0.63,0.0,25.65,4.48,10.0,0
2716,1,0,1,1,14.0,0,412,0,16,2.0,0,0,0,2.0,1579582800,1,0.22,12.51,0.59,0.0,24.78,8.34,10.0,0
2717,0,1,1,1,14.0,0,412,4,16,2.0,0,0,0,2.0,1579597200,1,0.49,12.9,0.59,0.0004,25.3,9.35,10.0,0
2718,1,0,2,1,14.0,0,412,8,16,2.0,0,0,0,2.0,1579611600,1,0.17,13.06,0.61,0.0,24.75,9.33,10.0,0
