Hour,WeekDay,WeekEnd,Clear,Cloudy,Rain,Foggy,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,precipIntensity,Probability,Prediction
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005524861878453039,0.24999999999999997,1.0,1.0,0.1,0.18181818181818182,0.0,0.005401075,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005524861878453039,0.24999999999999997,1.0,1.0,0.1,0.18181818181818182,0.0,3.3527613e-05,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005524861878453039,0.24999999999999997,1.0,1.0,0.1,0.18181818181818182,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005524861878453039,0.24999999999999997,1.0,1.0,0.1,0.18181818181818182,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066298342541436465,0.27272727272727276,1.0,1.0,0.1,0.15151515151515152,0.0,2.3841858e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066298342541436465,0.27272727272727276,1.0,1.0,0.1,0.15151515151515152,0.0,2.9802322e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0066298342541436465,0.27272727272727276,1.0,1.0,0.1,0.15151515151515152,0.6611570247933886,0.016563237,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066298342541436465,0.27272727272727276,1.0,1.0,0.1,0.15151515151515152,0.0,0.0057739615,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066298342541436465,0.27272727272727276,1.0,1.0,0.1,0.15151515151515152,0.0,1.0222197e-05,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066298342541436465,0.27272727272727276,1.0,1.0,0.1,0.15151515151515152,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0066298342541436465,0.27272727272727276,1.0,1.0,0.1,0.15151515151515152,0.0,2.9802322e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0077348066298342545,0.29545454545454547,1.0,1.0,0.1,0.18181818181818182,0.0,1.7881393e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0077348066298342545,0.29545454545454547,1.0,1.0,0.1,0.18181818181818182,0.0,1.7881393e-07,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0077348066298342545,0.29545454545454547,1.0,1.0,0.1,0.18181818181818182,0.6859504132231407,0.016564101,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0077348066298342545,0.29545454545454547,1.0,1.0,0.1,0.18181818181818182,0.0,0.0063893497,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0077348066298342545,0.29545454545454547,1.0,1.0,0.1,0.18181818181818182,0.0,2.4616718e-05,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0077348066298342545,0.29545454545454547,1.0,1.0,0.1,0.18181818181818182,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0077348066298342545,0.29545454545454547,1.0,1.0,0.1,0.18181818181818182,0.0,2.9802322e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008839779005524863,0.31818181818181823,1.0,0.0,0.30000000000000004,0.4242424242424242,0.0,1.7881393e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008839779005524863,0.31818181818181823,1.0,0.0,0.30000000000000004,0.4242424242424242,0.0,5.9604645e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.008839779005524863,0.31818181818181823,1.0,0.0,0.30000000000000004,0.4242424242424242,0.71900826446281,0.016556561,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008839779005524863,0.31818181818181823,1.0,0.0,0.30000000000000004,0.4242424242424242,0.0,2.9802322e-08,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008839779005524863,0.31818181818181823,1.0,0.0,0.30000000000000004,0.4242424242424242,0.0,0.0,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008839779005524863,0.31818181818181823,1.0,0.0,0.30000000000000004,0.4242424242424242,0.0,2.9802322e-08,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008839779005524863,0.31818181818181823,1.0,0.0,0.30000000000000004,0.4242424242424242,0.0,8.940697e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00994475138121547,0.34090909090909094,1.0,0.0,0.8,0.5454545454545454,0.0,2.0861626e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00994475138121547,0.34090909090909094,1.0,0.0,0.8,0.5454545454545454,0.0,8.940697e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00994475138121547,0.34090909090909094,1.0,0.0,0.8,0.5454545454545454,0.7520661157024794,0.016559064,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00994475138121547,0.34090909090909094,1.0,0.0,0.8,0.5454545454545454,0.0,2.9802322e-08,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00994475138121547,0.34090909090909094,1.0,0.0,0.8,0.5454545454545454,0.0,0.0,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00994475138121547,0.34090909090909094,1.0,0.0,0.8,0.5454545454545454,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00994475138121547,0.34090909090909094,1.0,0.0,0.8,0.5454545454545454,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011049723756906079,0.36363636363636365,1.0,0.0,0.8,0.36363636363636365,0.0,2.0861626e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011049723756906079,0.36363636363636365,1.0,0.0,0.8,0.36363636363636365,0.0,2.9802322e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.011049723756906079,0.36363636363636365,1.0,0.0,0.8,0.36363636363636365,0.7851239669421488,0.016557813,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011049723756906079,0.36363636363636365,1.0,0.0,0.8,0.36363636363636365,0.0,5.9604645e-08,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011049723756906079,0.36363636363636365,1.0,0.0,0.8,0.36363636363636365,0.0,8.940697e-08,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011049723756906079,0.36363636363636365,1.0,0.0,0.8,0.36363636363636365,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011049723756906079,0.36363636363636365,1.0,0.0,0.8,0.36363636363636365,0.0,8.940697e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012154696132596687,0.3863636363636364,1.0,0.0,0.8,0.33333333333333337,0.0,2.682209e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012154696132596687,0.3863636363636364,1.0,0.0,0.8,0.33333333333333337,0.0,8.940697e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.012154696132596687,0.3863636363636364,1.0,0.0,0.8,0.33333333333333337,0.8181818181818183,0.016557753,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012154696132596687,0.3863636363636364,1.0,0.0,0.8,0.33333333333333337,0.0,0.0,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012154696132596687,0.3863636363636364,1.0,0.0,0.8,0.33333333333333337,0.0,0.0,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012154696132596687,0.3863636363636364,1.0,0.0,0.8,0.33333333333333337,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012154696132596687,0.3863636363636364,1.0,0.0,0.8,0.33333333333333337,0.0,8.940697e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013259668508287293,0.4090909090909091,1.0,0.0,0.8,0.7575757575757576,0.0,1.7881393e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013259668508287293,0.4090909090909091,1.0,0.0,0.8,0.7575757575757576,0.0,2.9802322e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.013259668508287293,0.4090909090909091,1.0,0.0,0.8,0.7575757575757576,0.8429752066115703,0.016562521,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013259668508287293,0.4090909090909091,1.0,0.0,0.8,0.7575757575757576,0.0,5.7160854e-05,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013259668508287293,0.4090909090909091,1.0,0.0,0.8,0.7575757575757576,0.0,8.940697e-08,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013259668508287293,0.4090909090909091,1.0,0.0,0.8,0.7575757575757576,0.0,5.9604645e-08,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013259668508287293,0.4090909090909091,1.0,0.0,0.8,0.7575757575757576,0.0,2.9802322e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014364640883977901,0.4318181818181819,1.0,0.0,0.8,0.7272727272727273,0.0,2.0861626e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014364640883977901,0.4318181818181819,1.0,0.0,0.8,0.7272727272727273,0.0,2.9802322e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.014364640883977901,0.4318181818181819,1.0,0.0,0.8,0.7272727272727273,0.8760330578512397,0.016562492,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014364640883977901,0.4318181818181819,1.0,0.0,0.8,0.7272727272727273,0.0,1.8209219e-05,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014364640883977901,0.4318181818181819,1.0,0.0,0.8,0.7272727272727273,0.0,0.0,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014364640883977901,0.4318181818181819,1.0,0.0,0.8,0.7272727272727273,0.0,2.9802322e-08,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014364640883977901,0.4318181818181819,1.0,0.0,0.8,0.7272727272727273,0.0,2.9802322e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015469613259668509,0.4545454545454546,1.0,0.0,0.8,0.6363636363636364,0.0,2.3841858e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015469613259668509,0.4545454545454546,1.0,0.0,0.8,0.6363636363636364,0.0,2.9802322e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.015469613259668509,0.4545454545454546,1.0,0.0,0.8,0.6363636363636364,0.9090909090909092,0.016562194,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015469613259668509,0.4545454545454546,1.0,0.0,0.8,0.6363636363636364,0.0,3.5762787e-07,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015469613259668509,0.4545454545454546,1.0,0.0,0.8,0.6363636363636364,0.0,1.1920929e-07,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015469613259668509,0.4545454545454546,1.0,0.0,0.8,0.6363636363636364,0.0,8.940697e-08,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015469613259668509,0.4545454545454546,1.0,0.0,0.8,0.6363636363636364,0.0,2.9802322e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01657458563535912,0.4772727272727273,1.0,0.0,0.8,0.48484848484848486,0.0,2.682209e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01657458563535912,0.4772727272727273,1.0,0.0,0.8,0.48484848484848486,0.0,8.940697e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01657458563535912,0.4772727272727273,1.0,0.0,0.8,0.48484848484848486,0.9256198347107438,0.016561657,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01657458563535912,0.4772727272727273,1.0,0.0,0.8,0.48484848484848486,0.0,8.940697e-08,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01657458563535912,0.4772727272727273,1.0,0.0,0.8,0.48484848484848486,0.0,2.9802322e-08,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01657458563535912,0.4772727272727273,1.0,0.0,0.8,0.48484848484848486,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01657458563535912,0.4772727272727273,1.0,0.0,0.8,0.48484848484848486,0.0,5.9604645e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017679558011049725,0.5,1.0,0.0,0.8,0.6666666666666666,0.0,2.3841858e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017679558011049725,0.5,1.0,0.0,0.8,0.6666666666666666,0.0,0.0,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.017679558011049725,0.5,1.0,0.0,0.8,0.6666666666666666,0.9421487603305786,0.016569048,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017679558011049725,0.5,1.0,0.0,0.8,0.6666666666666666,0.0,5.066395e-07,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017679558011049725,0.5,1.0,0.0,0.8,0.6666666666666666,0.0,2.9802322e-08,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017679558011049725,0.5,1.0,0.0,0.8,0.6666666666666666,0.0,2.9802322e-08,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017679558011049725,0.5,1.0,0.0,0.8,0.6666666666666666,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01878453038674033,0.5227272727272727,1.0,0.0,0.8,0.3939393939393939,0.0,2.682209e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01878453038674033,0.5227272727272727,1.0,0.0,0.8,0.3939393939393939,0.0,5.9604645e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01878453038674033,0.5227272727272727,1.0,0.0,0.8,0.3939393939393939,0.9586776859504132,0.016566306,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01878453038674033,0.5227272727272727,1.0,0.0,0.8,0.3939393939393939,0.0,8.940697e-08,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01878453038674033,0.5227272727272727,1.0,0.0,0.8,0.3939393939393939,0.0,8.940697e-08,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01878453038674033,0.5227272727272727,1.0,0.0,0.8,0.3939393939393939,0.0,5.9604645e-08,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01878453038674033,0.5227272727272727,1.0,0.0,0.8,0.3939393939393939,0.0,5.9604645e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01988950276243094,0.5454545454545455,1.0,0.0,0.8,0.24242424242424243,0.0,2.682209e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01988950276243094,0.5454545454545455,1.0,0.0,0.8,0.24242424242424243,0.0,1.7881393e-07,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01988950276243094,0.5454545454545455,1.0,0.0,0.8,0.24242424242424243,0.9752066115702481,0.016565204,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01988950276243094,0.5454545454545455,1.0,0.0,0.8,0.24242424242424243,0.0,1.1920929e-07,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01988950276243094,0.5454545454545455,1.0,0.0,0.8,0.24242424242424243,0.0,8.940697e-08,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01988950276243094,0.5454545454545455,1.0,0.0,0.8,0.24242424242424243,0.0,8.940697e-08,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01988950276243094,0.5454545454545455,1.0,0.0,0.8,0.24242424242424243,0.0,1.4901161e-07,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020994475138121547,0.13636363636363635,0.96,0.0,0.0,0.0,0.0,2.682209e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020994475138121547,0.13636363636363635,0.96,0.0,0.0,0.0,0.0,8.940697e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.020994475138121547,0.13636363636363635,0.96,0.0,0.0,0.0,0.48760330578512406,0.01655376,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020994475138121547,0.13636363636363635,0.96,0.0,0.0,0.0,0.0,2.9802322e-08,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020994475138121547,0.13636363636363635,0.96,0.0,0.0,0.0,0.0,5.9604645e-08,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020994475138121547,0.13636363636363635,0.96,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020994475138121547,0.13636363636363635,0.96,0.0,0.0,0.0,0.0,8.940697e-08,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022099447513812157,0.1590909090909091,0.96,0.0,0.1,0.2727272727272727,0.0,2.9802322e-07,0.0
0.17391304347826086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022099447513812157,0.1590909090909091,0.96,0.0,0.1,0.2727272727272727,0.0,2.9802322e-08,0.0
0.34782608695652173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.022099447513812157,0.1590909090909091,0.96,0.0,0.1,0.2727272727272727,0.5123966942148761,0.016554385,0.0
0.5217391304347826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022099447513812157,0.1590909090909091,0.96,0.0,0.1,0.2727272727272727,0.0,0.0,0.0
0.6956521739130435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022099447513812157,0.1590909090909091,0.96,0.0,0.1,0.2727272727272727,0.0,0.0,0.0
0.8695652173913043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022099447513812157,0.1590909090909091,0.96,0.0,0.1,0.2727272727272727,0.0,0.0,0.0
