BLM,ELM,Sp. Case,Co. Seq.,ID_NUMBER,Sub Route,Ad_Sys,Gov_Cont,Func_Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,State Aid Code
0,0.242,0,1,330E361001,0,12,4,19,52,52,,
0,0.151,0,1,330E362001,0,12,4,19,52,52,,
0,0.333,0,1,330E363001,0,12,4,19,52,52,,
0,0.377,0,1,330E364001,0,12,4,19,52,52,,
0,0.69,0,1,330E365001,0,12,4,19,52,52,,
0,0.26,0,1,330E366001,0,12,4,19,52,52,,
0,0.463,0,1,330E367001,0,12,4,19,52,52,,
0.463,0.927,0,1,330E367001,0,12,4,19,52,52,,
0,0.35,0,1,330E368001,0,12,4,19,52,52,,
0,0.464,0,1,330E369001,0,11,2,19,,52,,
0,0.187,0,1,330E370001,0,12,4,19,52,52,,
0.187,0.222,0,1,330E370001,0,11,2,19,,52,,
0,0.45,0,1,330E371001,0,12,4,19,52,52,,
0,0.112,0,1,330E372001,0,12,4,19,52,52,,
0,0.266,0,1,330E373001,0,12,4,19,52,52,,
0,0.034,0,1,330E374001,0,11,2,19,,52,,
0.034,0.222,0,1,330E374001,0,12,4,19,52,52,,
0,0.358,0,1,330E375001,0,11,2,19,,52,,
0,0.321,0,1,330E376001,0,12,4,19,52,52,,
0,0.497,0,1,330E377001,0,12,4,19,52,52,,
0,0.444,0,1,330E378001,0,12,4,19,52,52,,
0,0.503,0,1,330E379001,0,12,4,19,52,52,,
0,0.323,0,1,330E380001,0,12,4,19,52,52,,
0,0.218,0,1,330E381001,0,12,4,19,52,52,,
0,0.529,0,1,330E382001,0,12,4,19,52,52,,
0,0.196,0,1,330E383001,0,12,4,19,52,52,,
0,0.195,0,1,330E384001,0,12,4,19,52,52,,
0,0.248,0,1,330E385001,0,12,4,19,52,52,,
0,0.172,0,1,330E386001,0,12,4,19,52,52,,
0,0.255,0,1,330E387001,0,12,4,19,52,52,,
0,0.261,0,1,330E388001,0,12,4,19,52,52,,
0.261,0.649,0,1,330E388001,0,12,4,19,52,52,,
0,0.248,0,1,330E389001,0,12,4,19,52,52,,
0,0.233,0,1,330E390001,0,12,4,19,52,52,,
0,0.064,0,1,330E391001,0,11,2,19,,52,,
0,0.161,0,1,330E392001,0,11,2,19,,52,,
0,0.33,0,1,330E393001,0,12,4,19,52,52,,
0,0.21,0,1,330E394001,0,12,4,19,52,52,,
0,0.113,0,1,330E395001,0,12,4,19,52,52,,
0,0.111,0,1,330E396001,0,12,4,19,52,52,,
0,0.323,0,1,330E397001,0,12,4,19,52,52,,
0,0.403,0,1,330E398001,0,12,4,19,52,52,,
0,0.193,0,1,330E399001,0,12,4,19,52,52,,
0,0.685,0,1,330E400001,0,12,4,19,52,52,,
0,0.309,0,1,330E401001,0,12,4,19,52,52,,
0,0.496,0,1,330E402001,0,12,4,19,52,52,,
0,0.119,0,1,330E403001,0,12,4,19,52,52,,
0,0.155,0,1,330E404001,0,12,4,19,52,52,,
0,0.072,0,1,330E405001,0,12,4,19,52,52,,
0.072,0.135,0,1,330E405001,0,12,4,19,52,52,,
0,0.1,0,1,330E406001,0,12,4,19,52,52,,
0,0.31,0,1,330E407001,0,12,4,19,52,52,,
0,0.849,0,1,330E408001,0,12,4,19,52,52,,
0,0.11,0,1,330E409001,0,12,4,19,52,52,,
0,0.132,0,1,330E410001,0,12,4,19,52,52,,
0.132,0.332,0,1,330E410001,0,12,4,19,52,52,,
0,0.098,0,1,330E411001,0,12,4,19,52,52,,
0,0.445,0,1,330E412001,0,12,4,19,52,52,,
0,0.144,0,1,330E413001,0,12,4,19,52,52,,
0,0.099,0,1,330E414001,0,12,4,19,52,52,,
0,0.104,0,1,330E415001,0,12,4,19,52,52,,
0,0.339,0,1,330E416001,0,12,4,19,52,52,,
0,0.258,0,1,330E417001,0,12,4,19,52,52,,
0,0.213,0,1,330E419001,0,12,4,19,52,52,,
0,0.043,0,1,330E421001,0,12,4,19,52,52,,
0,0.113,0,1,330E422001,0,12,4,19,52,52,,
0,0.345,0,1,330E423001,0,12,4,19,52,52,,
0,0.151,0,1,330E424001,0,12,4,19,52,52,,
0,0.331,0,1,330E425001,0,12,4,19,52,52,,
0.331,0.837,0,1,330E425001,0,12,4,19,52,52,,
0,0.209,0,1,330E426001,0,12,4,19,52,52,,
0,0.32,0,1,330E427001,0,12,4,19,52,52,,
0,0.106,0,1,330E428001,0,12,4,19,52,52,,
0,0.056,0,1,330E429001,0,12,4,19,52,52,,
0,0.191,0,1,330E430001,0,12,4,19,52,52,,
0.191,0.354,0,1,330E430001,0,12,4,19,52,52,,
0,0.318,0,1,330E431001,0,12,4,19,52,52,,
0,0.122,0,1,330E432001,0,12,4,19,52,52,,
0,0.113,0,1,330E433001,0,12,4,19,52,52,,
0,0.228,0,1,330E434001,0,12,4,19,52,52,,
0,0.089,0,1,330E435001,0,12,4,19,52,52,,
0,0.38,0,1,330E436001,0,12,4,19,52,52,,
0.38,0.607,0,1,330E436001,0,12,4,19,52,52,,
0,0.193,0,1,330E438001,0,12,4,19,52,52,,
0,0.095,0,1,330E439001,0,12,4,19,52,52,,
0,0.104,0,1,330E440001,0,12,4,19,52,52,,
0,0.233,0,1,330E441001,0,12,4,19,52,52,,
0,0.196,0,1,330E442001,0,12,4,19,52,52,,
0,0.245,0,1,330E443001,0,12,4,19,52,52,,
0,0.484,0,1,330E444001,0,12,4,19,52,52,,
0,0.536,0,1,330E445001,0,12,4,19,52,52,,
0,0.164,0,1,330E446001,0,12,4,19,52,52,,
0,0.108,0,1,330E447001,0,12,4,19,52,52,,
0,0.756,0,1,330E448001,0,12,4,19,52,52,,
0,0.214,0,1,330E449001,0,12,4,19,52,52,,
0,0.187,0,1,330E450001,0,12,4,19,52,52,,
0,0.274,0,1,330E451001,0,12,4,19,52,52,,
0,0.03,0,1,330E452001,0,12,4,19,52,52,,
0,0.238,0,1,330E453001,0,12,4,19,52,52,,
0,0.372,0,1,330E454001,0,12,4,19,52,52,,
0,0.156,0,1,330E455001,0,12,4,19,52,52,,
0,0.127,0,1,330E456001,0,12,4,19,52,52,,
0,0.495,0,1,330E457001,0,12,4,19,52,52,,
0,0.124,0,1,330E458001,0,12,4,19,52,52,,
0,0.87,0,1,330E460001,0,12,4,19,52,52,,
0.87,1.015,0,1,330E460001,0,12,4,19,52,52,,
1.015,1.295,0,1,330E460001,0,12,4,19,52,52,,
0,0.368,0,1,330E461001,0,12,4,19,52,52,,
0,0.27,0,1,330E462001,0,12,4,19,52,52,,
0,0.174,0,1,330E463001,0,12,4,19,52,52,,
0,0.04,0,1,330E464001,0,12,4,19,52,52,,
0.04,0.441,0,1,330E464001,0,11,2,19,,52,,
0,0.501,0,1,330E465001,0,12,4,19,52,52,,
0,0.018,0,1,330E466001,0,12,4,19,52,52,,
0.018,0.248,0,1,330E466001,0,12,4,19,52,52,,
0,0.059,0,1,330E467001,0,11,2,19,,52,,
0,0.11,0,1,330E468001,0,12,4,19,52,52,,
0,0.378,0,1,330E469001,0,12,4,19,52,52,,
0.378,0.507,0,1,330E469001,0,12,4,19,52,52,,
0,0.31,0,1,330E470001,0,12,4,19,52,52,,
0,0.251,0,1,330E471001,0,12,4,19,52,52,,
0.251,0.754,0,1,330E471001,0,12,4,19,52,52,,
0,1.011,0,1,330E472001,0,12,4,19,52,52,,
0,0.78,0,1,330E473001,0,12,4,19,52,52,,
0,0.164,0,1,330E474001,0,12,4,19,52,52,,
0,0.518,0,1,330E475001,0,12,4,19,52,52,,
0,0.479,0,1,330E476001,0,12,4,19,52,52,,
0,0.381,0,1,330E477001,0,12,4,19,52,52,,
0,0.102,0,1,330E478001,0,12,4,19,52,52,,
0,0.748,0,1,330E479001,0,12,4,19,52,52,,
0,0.404,0,1,330E480001,0,12,4,19,52,52,,
0,0.253,0,1,330E481001,0,12,4,19,52,52,,
0,0.19,0,1,330E482001,0,12,4,19,52,52,,
0,0.091,0,1,330E483001,0,12,4,19,52,52,,
0,0.539,0,1,330E484001,0,12,4,19,52,52,,
0.539,0.662,0,1,330E484001,0,12,4,19,52,52,,
0,0.057,0,1,330E485001,0,12,4,19,52,52,,
0,0.083,0,1,330E486001,0,12,4,19,52,52,,
0,0.327,0,1,330E487001,0,12,4,19,52,52,,
0,0.144,0,1,330E488001,0,12,4,19,52,52,,
0.144,0.288,0,1,330E488001,0,12,4,19,52,52,,
0,0.095,0,1,330E489001,0,12,4,19,52,52,,
0,0.107,0,1,330E490001,0,12,4,19,52,52,,
0,0.432,0,1,330E491001,0,12,4,19,52,52,,
0,0.526,0,1,330E492001,0,12,4,19,52,52,,
0,0.46,0,1,330E493001,0,12,4,19,52,52,,
0,0.216,0,1,330E494001,0,12,4,19,52,52,,
0,0.084,0,1,330E495001,0,12,4,19,52,52,,
0,0.151,0,1,330E496001,0,12,4,19,52,52,,
0,0.097,0,1,330E497001,0,12,4,19,52,52,,
0,0.121,0,1,330E498001,0,12,4,19,52,52,,
0,0.132,0,1,330E499001,0,12,4,19,52,52,,
0,0.046,0,1,330E500001,0,12,4,19,52,52,,
0,0.057,0,1,330E501001,0,12,4,19,52,52,,
0,0.223,0,1,330E502001,0,12,4,19,52,52,,
0,0.237,0,1,330E503001,0,12,4,19,52,52,,
0,0.136,0,1,330E504001,0,12,4,19,52,52,,
0,0.132,0,1,330E505001,0,12,4,19,52,52,,
0,0.316,0,1,330E506001,0,12,4,19,52,52,,
0,0.556,0,1,330E507001,0,12,4,19,52,52,,
0,0.106,0,1,330E508001,0,12,4,19,52,52,,
0,0.693,0,1,330E509001,0,12,4,19,52,52,,
0,0.389,0,1,330E510001,0,12,4,19,52,52,,
0,0.252,0,1,330E511001,0,12,4,19,52,52,,
0,0.287,0,1,330E512001,0,12,4,19,52,52,,
0,0.162,0,1,330E513001,0,12,4,19,52,52,,
0,0.142,0,1,330E514001,0,12,4,19,52,52,,
0,0.257,0,1,330E515001,0,12,4,19,52,52,,
0,0.296,0,1,330E516001,0,12,4,19,52,52,,
0.296,0.427,0,1,330E516001,0,12,4,19,52,52,,
0,0.248,0,1,330E517001,0,12,4,19,52,52,,
0,0.5,0,1,330E518001,0,12,4,19,52,52,,
0,0.091,0,1,330E519001,0,12,4,19,52,52,,
0,0.224,0,1,330E520001,0,12,4,19,52,52,,
0.224,0.416,0,1,330E520001,0,12,4,19,52,52,,
0,0.233,0,1,330E521001,0,12,4,19,52,52,,
0,0.138,0,1,330E522001,0,12,4,19,52,52,,
0.138,0.394,0,1,330E522001,0,12,4,19,52,52,,
0,0.413,0,1,330E523001,0,12,4,19,52,52,,
0,0.084,0,1,330E524001,0,12,4,19,52,52,,
0,0.476,0,1,330E525001,0,12,4,19,52,52,,
0,0.456,0,1,330E526001,0,12,4,19,52,52,,
0,0.202,0,1,330E527001,0,12,4,19,52,52,,
0.202,0.348,0,1,330E527001,0,12,4,19,52,52,,
0,0.045,0,1,330E528001,0,12,4,19,52,52,,
0,0.122,0,1,330E529001,0,12,4,19,52,52,,
0,0.093,0,1,330E530001,0,12,4,19,52,52,,
0,0.127,0,1,330E531001,0,12,4,19,52,52,,
0,0.102,0,1,330E532001,0,12,4,19,52,52,,
0,0.15,0,1,330E533001,0,12,4,19,52,52,,
0,0.075,0,1,330E534001,0,12,4,19,52,52,,
0,0.253,0,1,330E535001,0,12,4,19,52,52,,
0,0.178,0,1,330E536001,0,12,4,19,52,52,,
0,0.211,0,1,330E537001,0,12,4,19,52,52,,
0,0.124,0,1,330E538001,0,12,4,19,52,52,,
0,0.285,0,1,330E539001,0,12,4,19,52,52,,
0.285,0.857,0,1,330E539001,0,12,4,19,52,52,,
0.857,1.215,0,1,330E539001,0,12,4,19,52,52,,
0,0.358,0,1,330E540001,0,12,4,19,52,52,,
0,0.359,0,1,330E541001,0,12,4,19,52,52,,
0,0.226,0,1,330E542001,0,12,4,19,52,52,,
0,0.293,0,1,330E543001,0,12,4,19,52,52,,
0,0.136,0,1,330E544001,0,12,4,19,52,52,,
0,0.079,0,1,330E545001,0,12,4,19,52,52,,
0,0.061,0,1,330E546001,0,12,4,19,52,52,,
0,0.47,0,1,330E547001,0,11,2,19,,52,,
0,0.621,0,1,330E548001,0,11,2,19,,52,,
0.621,0.886,0,1,330E548001,0,11,2,19,,52,,
0,0.456,0,1,330E549001,0,11,2,19,,52,,
0,1.246,0,1,330E550001,0,11,2,19,,52,,
1.246,1.482,0,1,330E550001,0,11,2,19,,52,,
0,0.285,0,1,330E551001,0,12,4,19,52,52,,
0,0.145,0,1,330E552001,,12,4,19,52,52,,
0,0.16,0,1,330E553001,,12,4,19,52,52,,
0,0.08,0,1,330E554001,,12,4,19,52,52,,
0,0.47,0,1,330E556001,0,12,4,19,272,52,,
0,0.674,0,1,330E557001,0,12,4,19,272,52,,
0,0.62,0,1,330E558001,,11,2,9,,,,
0,0.08,0,1,330E559001,,11,2,9,,,,
0,0.185,0,1,330E560001,0,12,4,19,52,52,,
0,0.589,0,1,330E561001,0,12,4,19,172,52,,
0,0.132,0,1,330E562001,0,12,4,19,172,52,,
0,0.592,0,1,330E563001,0,11,2,9,,,,
0,0.342,0,1,330E564001,0,12,4,19,52,52,,
0,0.198,0,1,330E565001,0,12,4,19,52,52,,
0,0.229,0,1,330E566001,0,12,4,19,52,52,,
0,0.446,0,1,330E567001,0,12,4,19,52,52,,
0,0.899,0,1,330E568001,0,12,4,19,52,52,,
0,0.55,0,1,330E569001,0,12,4,19,52,52,,
0,0.033,0,1,330E570001,0,12,4,19,52,52,,
0,0.029,0,1,330E571001,0,12,4,19,52,52,,
0,0.18,0,1,330E572001,0,12,4,19,52,52,,
0,0.206,0,1,330E573001,0,12,4,19,52,52,,
0,0.099,0,1,330E574001,0,12,4,19,52,52,,
0,0.107,0,1,330E575001,0,11,2,19,,52,,
0,0.083,0,1,330E576001,0,11,2,19,,52,,
0,0.068,0,1,330E577001,0,11,2,19,,52,,
0,0.363,0,1,330E578001,0,11,2,19,,52,,
0.363,0.642,0,1,330E578001,0,11,2,19,,52,,
0,0.243,0,1,330E579001,0,11,2,19,,52,,
0,0.072,0,1,330E580001,0,11,2,19,,52,,
0,0.385,0,1,330E581001,0,11,2,19,,52,,
0,0.063,0,1,330E582001,0,11,2,19,,52,,
0,0.28,0,1,330E583001,0,11,2,19,,52,,
0,0.037,0,1,330E584001,0,12,4,19,52,52,,
0,0.501,0,1,330E585001,0,12,4,19,52,52,,
0,0.084,0,1,330E586001,0,12,4,19,52,52,,
0,0.045,0,1,330E587001,0,12,4,19,52,52,,
0,0.085,0,1,330E588001,0,12,4,19,52,52,,
0,0.083,0,1,330E589001,0,12,4,19,52,52,,
0,0.111,0,1,330E590001,0,12,4,19,52,52,,
0,0.216,0,1,330E591001,0,12,4,19,52,52,,
0,0.04,0,1,330E592001,0,12,4,19,52,52,,
0,0.151,0,1,330E593001,0,12,4,19,52,52,,
0,0.183,0,1,330E594001,0,12,4,19,52,52,,
0,0.188,0,1,330E595001,0,12,4,19,52,52,,
0,0.025,0,1,330E596001,0,12,4,19,52,52,,
0,0.319,0,1,330E597001,0,12,4,19,52,52,,
0,0.388,0,1,330E598001,0,12,4,19,52,52,,
0,0.005,0,1,330E599001,0,12,4,19,52,52,,
0,0.058,0,1,330E600001,0,12,4,19,52,52,,
0,0.042,0,1,330E601001,0,12,4,19,52,52,,
0,0.111,0,1,330E602001,0,12,4,19,52,52,,
0,0.057,0,1,330E603001,0,12,4,19,52,52,,
0,0.137,0,2,330E603002,0,12,4,19,52,52,,
0,0.012,0,1,330E604001,0,12,4,19,52,52,,
0,0.026,0,1,330E605001,0,12,4,19,52,52,,
0,0.132,0,1,330E606001,0,12,4,19,52,52,,
0,0.256,0,1,330E607001,0,12,4,19,52,52,,
0,0.109,0,1,330E608001,0,12,4,19,52,52,,
0,0.096,0,1,330E609001,0,12,4,19,52,52,,
0,0.118,0,1,330E610001,0,12,4,19,52,52,,
0,0.172,0,1,330E611001,0,12,4,19,52,52,,
0,0.268,0,1,330E612001,0,12,4,19,52,52,,
0,0.127,0,1,330E613001,0,12,4,19,52,52,,
0,0.287,0,1,330E614001,0,12,4,19,52,52,,
0,0.06,0,1,330E615001,0,12,4,19,52,52,,
0,0.864,0,1,330E616001,0,12,4,19,52,52,,
0,0.209,0,1,330E617001,0,12,4,19,52,52,,
0,0.41,0,1,330E618001,0,12,4,19,52,52,,
0,0.35,0,1,330E619001,0,12,4,19,52,52,,
0,0.342,0,1,330E620001,0,12,4,19,52,52,,
0,0.199,0,1,330E621001,0,12,4,19,52,52,,
0,0.138,0,1,330E622001,0,12,4,19,52,52,,
0,0.146,0,1,330E623001,0,12,4,19,52,52,,
0,0.345,0,1,330E624001,0,12,4,19,52,52,,
0,0.276,0,1,330E625001,0,12,4,19,52,52,,
0,0.049,0,1,330E627001,0,12,4,19,52,52,,
0,0.119,0,1,330E628001,0,12,4,19,52,52,,
0,0.245,0,1,330E629001,0,12,4,19,52,52,,
0,0.101,0,1,330E630001,0,12,4,19,52,52,,
0,0.662,0,1,330E631001,0,12,4,19,52,52,,
0,0.194,0,1,330E632001,0,12,4,19,52,52,,
0,0.071,0,1,330E633001,0,12,4,19,52,52,,
0,0.27,0,1,330E634001,0,12,4,19,52,52,,
0,0.079,0,1,330E635001,0,12,4,19,52,52,,
0,0.285,0,1,330E636001,0,12,4,19,52,52,,
0,0.069,0,1,330E637001,0,12,4,19,52,52,,
0,0.076,0,1,330E638001,0,12,4,19,52,52,,
0,0.1,0,1,330E639001,0,12,4,19,52,52,,
0,0.118,0,1,330E640001,0,12,4,19,52,52,,
0,0.067,0,1,330E641001,0,12,4,19,52,52,,
0,0.46,0,1,330E642001,0,12,4,19,52,52,,
0,0.28,0,1,330E643001,0,12,4,19,52,52,,
0,0.212,0,1,330E644001,0,12,4,19,52,52,,
0,0.231,0,1,330E645001,0,12,4,19,52,52,,
0,0.245,0,1,330E646001,0,12,4,19,52,52,,
0,0.564,0,1,330E647001,0,12,4,19,52,52,,
0,0.133,0,1,330E648001,0,12,4,19,52,52,,
0,0.232,0,1,330E649001,0,12,4,19,52,52,,
0,0.285,0,1,330E650001,0,12,4,19,52,52,,
0,0.109,0,1,330E651001,0,12,4,19,52,52,,
0,0.211,0,1,330E652001,0,12,4,19,52,52,,
0,0.246,0,1,330E653001,0,12,4,19,52,52,,
0,0.118,0,1,330E654001,0,12,4,19,52,52,,
0,0.475,0,1,330E655001,0,12,4,19,52,52,,
0,0.066,0,1,330E656001,0,12,4,19,52,52,,
0,0.107,0,1,330E657001,0,12,4,19,52,52,,
0,0.959,0,1,330E658001,0,12,4,19,52,52,,
0,0.159,0,1,330E659001,0,12,4,19,52,52,,
0,0.283,0,1,330E660001,0,12,4,19,52,52,,
0.283,0.453,0,1,330E660001,0,12,4,19,52,52,,
0,0.429,0,1,330E661001,0,12,4,19,52,52,,
0.429,0.47,0,1,330E661001,0,12,4,19,52,52,,
0,0.267,0,1,330E662001,0,12,4,19,52,52,,
0,0.39,0,1,330E663001,0,12,4,19,52,52,,
0,0.122,0,1,330E664001,0,12,4,19,52,52,,
0,0.053,0,1,330E665001,0,12,4,19,52,52,,
0,0.135,0,1,330E666001,0,12,4,19,52,52,,
0,0.05,0,1,330E667001,0,12,4,19,52,52,,
0,0.529,0,1,330E668001,0,12,4,19,52,52,,
0,0.276,0,1,330E669001,0,12,4,19,52,52,,
0,0.069,0,1,330E670001,0,12,4,19,52,52,,
0,0.146,0,1,330E671001,0,12,4,19,52,52,,
0,0.169,0,1,330E672001,0,12,4,19,52,52,,
0,0.083,0,1,330E673001,0,12,4,19,52,52,,
0,0.093,0,1,330E674001,0,12,4,19,52,52,,
0,0.535,0,1,330E675001,0,12,4,19,52,52,,
0,0.056,0,1,330E676001,0,12,4,19,52,52,,
0,0.063,0,1,330E677001,0,12,4,19,52,52,,
0,0.471,0,1,330E678001,0,12,4,19,52,52,,
0,0.025,0,1,330E679001,0,12,4,19,52,52,,
0,0.301,0,1,330E680001,0,12,4,19,52,52,,
0,0.075,0,1,330E681001,0,12,4,19,52,52,,
0,0.043,0,1,330E683001,0,12,4,19,52,52,,
0,0.054,0,1,330E684001,0,12,4,19,52,52,,
0,0.035,0,1,330E685001,0,12,4,19,52,52,,
0,0.042,0,1,330E686001,0,12,4,19,52,52,,
0,0.033,0,1,330E687001,0,12,4,19,52,52,,
0,0.088,0,1,330E688001,0,12,4,19,52,52,,
0,0.037,0,1,330E689001,0,12,4,19,52,52,,
0,0.057,0,1,330E690001,0,12,4,19,52,52,,
0,0.041,0,1,330E691001,0,12,4,19,52,52,,
0,0.049,0,1,330E692001,0,12,4,19,52,52,,
0,0.073,0,1,330E693001,0,12,4,19,52,52,,
0,0.169,0,1,330E694001,0,12,4,19,52,52,,
0,0.191,0,1,330E695001,0,12,4,19,52,52,,
0,0.076,0,1,330E696001,0,12,4,19,52,52,,
0,0.332,0,1,330E697001,0,12,4,19,52,52,,
0,0.121,0,1,330E698001,0,12,4,19,52,52,,
0,0.216,0,1,330E699001,0,12,4,19,52,52,,
0,0.09,0,1,330E700001,,11,2,19,,52,,
0,0.073,0,1,330E701001,0,12,4,19,52,52,,
0,0.249,0,1,330E702001,0,12,4,19,52,52,,
0,0.382,0,1,330E703001,0,12,4,19,52,52,,
0,0.094,0,1,330E704001,0,12,4,19,52,52,,
0,0.251,0,1,330E705001,0,12,4,19,52,52,,
0,0.137,0,1,330E706001,0,12,4,19,52,52,,
0.137,0.377,0,1,330E706001,0,12,4,19,52,52,,
0,0.043,0,1,330E707001,0,12,4,19,52,52,,
0,0.146,0,1,330E708001,0,12,4,19,52,52,,
0,0.056,0,1,330E709001,0,12,4,19,52,52,,
0,0.061,0,1,330E710001,0,12,4,19,52,52,,
0,0.214,0,1,330E711001,0,12,4,19,52,52,,
0,0.068,0,1,330E712001,0,12,4,19,52,52,,
0,0.247,0,1,330E713001,0,12,4,19,52,52,,
0,0.133,0,1,330E714001,0,12,4,19,52,52,,
0,0.18,0,1,330E715001,0,12,4,19,52,52,,
0,0.465,0,1,330E716001,0,12,4,19,52,52,,
0,0.22,0,1,330E717001,0,12,4,19,52,52,,
0,0.049,0,1,330E718001,0,12,4,19,52,52,,
0,0.057,0,1,330E719001,0,12,4,19,52,52,,
0,0.065,0,1,330E720001,0,12,4,19,52,52,,
0,1.379,0,1,330E721001,0,12,4,19,52,52,,
0,0.093,0,1,330E722001,0,12,4,19,52,52,,
0,0.058,0,1,330E723001,0,12,4,19,52,52,,
0,0.106,0,1,330E724001,0,12,4,19,52,52,,
0,0.065,0,1,330E725001,0,12,4,19,52,52,,
0,0.096,0,1,330E726001,0,12,4,19,52,52,,
0,0.059,0,1,330E727001,0,12,4,19,52,52,,
0,0.056,0,1,330E728001,0,12,4,19,52,52,,
0,0.049,0,1,330E729001,0,12,4,19,52,52,,
0,0.31,0,1,330E730001,0,12,4,19,52,52,,
0,0.043,0,1,330E731001,0,12,4,19,52,52,,
0,0.078,0,1,330E732001,0,12,4,19,52,52,,
0,0.32,0,1,330E733001,0,12,4,19,52,52,,
0,0.065,0,1,330E734001,0,12,4,19,52,52,,
0,0.054,0,1,330E735001,0,12,4,19,52,52,,
0,0.175,0,1,330E736001,0,12,4,19,52,52,,
0,0.611,0,1,330E737001,0,12,4,19,52,52,,
0,0.245,0,1,330E738001,0,12,4,19,52,52,,
0,0.057,0,1,330E739001,0,12,4,19,52,52,,
0,0.34,0,1,330E740001,0,12,4,19,52,52,,
0,0.335,0,1,330E741001,0,12,4,19,52,52,,
0,0.256,0,1,330E742001,0,12,4,19,52,52,,
0,0.102,0,1,330E743001,0,12,4,19,52,52,,
0,0.11,0,1,330E744001,0,12,4,19,52,52,,
0,0.36,0,1,330E745001,0,12,4,19,52,52,,
0,0.051,0,1,330E746001,0,12,4,19,52,52,,
0,0.067,0,1,330E747001,0,12,4,19,52,52,,
0,0.475,0,1,330E748001,0,12,4,19,52,52,,
0,0.171,0,1,330E749001,0,12,4,19,52,52,,
0,0.106,0,1,330E750001,0,12,4,19,52,52,,
0,0.375,0,1,330E751001,0,11,2,9,,,,
0,0.18,0,1,330E752001,0,11,2,9,,,,
0,0.138,0,1,330E753001,0,11,2,9,,,,
0,0.06,0,1,330E754001,0,11,2,9,,,,
0,0.753,0,1,330E755001,0,11,2,9,,,,
0,0.37,0,1,330E756001,0,11,2,9,,,,
0,0.473,0,1,330E757001,0,11,2,9,,,,
0,0.398,0,1,330E758001,0,11,2,9,,,,
0,0.069,0,1,330E759001,0,11,2,9,,,,
0,0.614,0,1,330E760001,0,11,2,9,,,,
0,0.141,0,1,330E761001,0,11,2,9,,,,
0,0.059,0,1,330E762001,0,11,2,19,,52,,
0.059,0.166,0,1,330E762001,0,11,2,19,,52,,
0,0.102,0,1,330E763001,0,11,2,19,,52,,
0,0.66,0,1,330E764001,0,11,2,19,,52,,
0,0.858,0,1,330E765001,0,11,2,19,,52,,
0,0.054,0,1,330E766001,0,11,2,19,,52,,
0.054,0.195,0,1,330E766001,0,11,2,19,,52,,
0,0.168,0,1,330E767001,0,11,2,19,,52,,
0,0.125,0,1,330E768001,0,11,2,19,,52,,
0,0.092,0,1,330E769001,0,11,2,19,,52,,
0,0.154,0,1,330E770001,0,11,2,19,,52,,
0.154,0.408,0,1,330E770001,0,11,2,19,,52,,
0,0.052,0,1,330E771001,0,11,2,19,,52,,
0.052,0.498,0,1,330E771001,0,11,2,19,,52,,
0.498,1.401,0,1,330E771001,0,11,2,19,,52,,
0,0.183,0,1,330E772001,0,11,2,19,,52,,
0,0.147,0,1,330E773001,0,11,2,19,,52,,
0,1.052,0,1,330E774001,0,11,2,19,,52,,
0,0.309,0,1,330E775001,0,11,2,19,,52,,
0,0.474,0,1,330E776001,0,11,2,19,,52,,
0,0.269,0,1,330E777001,0,11,2,19,,52,,
0.269,0.473,0,1,330E777001,0,11,2,19,,52,,
0,0.053,0,1,330E778001,0,11,2,19,,52,,
0,0.261,0,1,330E779001,0,11,2,19,,52,,
0,0.197,0,1,330E780001,0,11,2,19,,52,,
0,0.113,0,1,330E781001,0,11,2,19,,52,,
0,0.079,0,1,330E782001,0,11,2,19,,52,,
0,0.118,0,1,330E783001,0,11,2,19,,52,,
0,0.397,0,1,330E784001,0,11,2,19,,52,,
0,0.446,0,1,330E785001,0,11,2,19,,52,,
0,0.37,0,1,330E786001,0,11,2,19,,52,,
0,0.364,0,1,330E787001,0,11,2,19,,52,,
0,0.075,0,1,330E788001,0,11,2,19,,52,,
0,0.281,0,1,330E789001,0,11,2,19,,52,,
0,0.677,0,1,330E790001,0,11,2,19,,52,,
0,0.113,0,1,330E791001,0,11,2,19,,52,,
0,0.585,0,1,330E792001,0,11,2,19,,52,,
0,0.111,0,1,330E793001,0,11,2,19,,52,,
0,0.342,0,1,330E794001,0,11,2,19,,52,,
0,0.076,0,1,330E795001,0,11,2,19,,52,,
0,0.158,0,1,330E796001,0,11,2,19,,52,,
0,0.044,0,1,330E797001,0,11,2,19,,52,,
0,0.166,0,1,330E798001,0,11,2,19,,52,,
0,0.676,0,1,330E799001,0,11,2,19,,52,,
0,0.043,0,1,330E800001,0,11,2,19,,52,,
0,0.61,0,1,330E801001,0,11,2,19,,52,,
0,0.1,0,1,330E802001,0,11,2,19,,52,,
0,0.145,0,1,330E803001,0,11,2,19,,52,,
0,0.135,0,1,330E804001,0,11,2,19,,52,,
0,0.454,0,1,330E805001,0,11,2,19,,52,,
0,0.405,0,1,330E806001,0,11,2,19,,52,,
0,0.2,0,1,330E807001,0,11,2,19,,52,,
0,0.182,0,1,330E808001,0,11,2,19,,52,,
0,0.582,0,1,330E809001,0,11,2,19,,52,,
0,0.078,0,1,330E810001,0,11,2,19,,52,,
0,0.392,0,1,330E811001,0,11,2,19,,52,,
0,0.115,0,1,330E812001,0,11,2,19,,52,,
