BLM,ELM,Co. Seq.,ID NUMBER,Adm. Sys.,Gov. Cont.,Func. Class,Inc Area Nbr,Urb Area Nbr,Sp Systems,State Aid Code
0,0.097,1,330G036001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.086,1,330G037001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.481,1,330G039001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.359,1,330G040001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.18,1,330G041001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.169,1,330G042001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.032,1,330G043001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.049,1,330G044001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.265,1,330G045001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.059,1,330G046001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.212,1,330G047001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.156,1,330G048001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.107,1,330G049001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,161 - LAKESITE,52 - CHATTANOOGA,--,--
0,0.228,1,330G050001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,161 - LAKESITE,52 - CHATTANOOGA,--,--
0,0.35,1,330G051001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,161 - LAKESITE,52 - CHATTANOOGA,--,--
0,0.258,1,330G052001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,161 - LAKESITE,52 - CHATTANOOGA,--,--
0,0.026,1,330G053001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.198,1,330G054001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.098,1,330G055001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.235,1,330G056001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.052,1,330G057001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.262,1,330G058001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.207,1,330G059001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.131,1,330G060001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.219,1,330G061001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.113,1,330G062001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.203,1,330G063001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.113,1,330G064001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.037,1,330G065001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.105,1,330G066001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.127,1,330G067001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.108,1,330G068001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.097,1,330G069001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.101,1,330G070001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.116,1,330G071001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.654,1,330G072001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.176,1,330G073001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,161 - LAKESITE,52 - CHATTANOOGA,--,--
0.176,0.318,1,330G073001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.119,1,330G074001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.256,1,330G075001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.036,1,330G076001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.298,1,330G077001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.121,1,330G078001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.078,1,330G079001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.031,1,330G080001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.041,1,330G081001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0.041,0.109,1,330G081001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.224,1,330G082001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.381,1,330G083001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.117,1,330G084001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.22,1,330G085001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.22,1,330G086001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.233,1,330G087001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.125,1,330G088001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.139,1,330G089001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.073,1,330G090001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.135,1,330G091001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.201,1,330G092001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.056,1,330G093001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0.056,0.161,1,330G093001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.043,1,330G094001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.203,1,330G095001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.066,1,330G096001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.062,1,330G097001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.181,1,330G098001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.089,1,330G099001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.34,1,330G100001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.127,1,330G101001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.631,1,330G104001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.595,1,330G105001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.057,1,330G106001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.044,1,330G107001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.102,1,330G108001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.392,1,330G109001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.148,1,330G110001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.078,1,330G111001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.191,1,330G112001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.413,1,330G113001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.334,1,330G114001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.39,1,330G115001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.219,1,330G116001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.471,1,330G117001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.335,1,330G118001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.408,1,330G119001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.075,1,330G120001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.041,1,330G122001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.079,1,330G123001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.228,1,330G125001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.182,1,330G126001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.248,1,330G127001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0.248,0.418,1,330G127001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.093,1,330G128001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0.093,0.145,1,330G128001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.14,1,330G129001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.056,1,330G130001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.096,1,330G131001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.223,1,330G133001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.101,1,330G134001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.052,1,330G135001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.233,1,330G136001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.058,1,330G137001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.383,1,330G138001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.209,1,330G139001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.063,1,330G140001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.061,1,330G141001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.232,1,330G142001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.092,1,330G143001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.051,1,330G144001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.498,1,330G145001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.223,1,330G146001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.376,1,330G147001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.158,1,330G148001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.074,1,330G149001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.149,1,330G153001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.156,1,330G154001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.377,1,330G155001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.053,1,330G156001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.62,1,330G157001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.403,1,330G158001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.171,1,330G159001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.062,1,330G160001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.048,1,330G161001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.113,1,330G162001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.414,1,330G163001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.259,1,330G164001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.16,1,330G165001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.435,1,330G166001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.439,1,330G167001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.202,1,330G168001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.072,1,330G169001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.9,1,330G172001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.075,1,330G173001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.154,1,330G174001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.057,1,330G175001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.183,1,330G176001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.059,1,330G177001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.164,1,330G178001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.329,1,330G179001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.169,1,330G181001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.131,1,330G182001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.104,1,330G183001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.196,1,330G184001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.122,1,330G185001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.578,1,330G186001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.132,1,330G187001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.022,1,330G188001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.167,1,330G189001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.062,1,330G190001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.098,1,330G191001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.043,1,330G192001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.662,1,330G193001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.07,1,330G194001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.119,1,330G196001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.3,1,330G197001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.09,1,330G198001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.081,1,330G200001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.083,1,330G201001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.09,1,330G202001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.072,1,330G203001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.147,1,330G204001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.245,1,330G205001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.097,1,330G206001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,1.802,1,330G207001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.144,1,330G208001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.052,1,330G209001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.053,1,330G210001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0,0.115,1,330G213001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.058,1,330G214001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.061,1,330G215001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.05,1,330G216001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.035,1,330G217001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.014,1,330G218001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,U / LOCAL,--,52 - CHATTANOOGA,--,--
0.014,0.439,1,330G218001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,272 - SODDY-DAISY,52 - CHATTANOOGA,--,--
0,0.325,1,330G219001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,1.362,1,330G220001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.429,1,330G221001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.255,1,330G222001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.084,1,330G223001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.396,1,330G224001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.231,1,330G225001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.147,1,330G226001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.174,1,330G228001,11-OTHER COUNTY ROADS,CO. HWAY AGENCY,R / LOCAL,--,--,--,--
0,0.481,1,330G229001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,52 - CHATTANOOGA,52 - CHATTANOOGA,--,--
0,0.085,1,330G230001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,327 - WALDEN,52 - CHATTANOOGA,--,--
0,0.385,1,330G231001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,266 - SIGNAL MOUNTAIN,52 - CHATTANOOGA,--,--
0,0.112,1,330G232001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,266 - SIGNAL MOUNTAIN,52 - CHATTANOOGA,--,--
0,0.118,1,330G233001,12-OTHER CITY STREETS,MUNICIPAL HWAY AGENCY,U / LOCAL,266 - SIGNAL MOUNTAIN,52 - CHATTANOOGA,--,--
