BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd Limit,Terrain,Land Use,Illum,Operation,Acc. Ctrl.,Sch Spd Limit,Truck Spd Limit
0.39,0.4,1,3303594001,2,50,2,40,2,7,1,2,0,15,
0.4,1.52,1,3303594001,2,50,2,40,2,7,1,2,0,,
1.52,1.62,1,3303594001,2,60,2,40,2,4,1,2,0,,
1.62,2.27,1,3303594001,2,50,2,40,2,7,1,2,0,,
2.27,3.32,1,3303594001,2,40,2,30,2,7,1,2,0,,
3.32,3.56,1,3303594001,2,36,2,30,2,7,1,2,0,,
3.56,3.85,1,3303594001,2,30,2,30,2,0,1,2,0,,
3.85,4.28,1,3303594001,2,36,2,30,2,0,1,2,0,,
4.28,4.41,1,3303594001,2,60,2,30,2,0,1,2,0,,
4.41,4.44,1,3303594001,2,150,2,30,2,0,1,2,0,,
0,0.18,1,3303595001,4,85,4,35,2,7,1,2,0,,
0.18,0.45,1,3303595001,4,85,4,35,2,7,1,2,0,25,
0.45,0.64,1,3303595001,4,85,4,35,2,7,1,2,0,,
0.64,1,1,3303595001,4,150,4,35,2,7,1,2,0,,
1,1.32,1,3303595001,4,85,4,35,2,7,1,2,0,,
0,0.709,1,3303596001,2,44,2,30,2,7,1,2,0,,
0.709,0.862,1,3303596001,2,44,2,30,2,7,1,2,0,15,
0.862,1.28,1,3303596001,2,44,2,25,2,7,1,2,0,,
0,0.21,1,3303597001,2,36,2,30,2,4,1,2,0,,
0.21,0.51,1,3303597001,2,44,2,30,2,7,1,2,0,,
0.51,0.59,1,3303597001,2,40,2,30,2,7,1,2,0,,
0.59,1.26,1,3303597001,2,36,2,30,2,7,1,2,0,,
1.26,1.9,1,3303597001,2,50,2,30,2,7,1,2,0,,
1.9,2.67,1,3303597001,2,44,2,30,2,0,1,2,0,,
0,0.08,1,3303598001,4,100,4,30,2,7,,2,0,,
0.08,0.206,1,3303598001,2,100,2,30,2,7,,2,0,,
0.206,0.298,1,3303598001,2,50,2,30,2,7,,2,0,,
0.298,0.533,1,3303598001,2,50,2,30,2,7,1,2,0,,
0.533,2.49,1,3303598001,2,40,2,30,2,7,1,2,0,,
0,0.32,1,3303599001,2,36,2,30,2,7,1,2,0,,
0.32,0.41,1,3303599001,2,50,2,30,2,7,1,2,0,,
0.41,0.68,1,3303599001,2,40,2,30,2,7,1,2,0,,
0.68,0.91,1,3303599001,2,50,2,30,2,2,1,2,0,,
0,0.45,1,3303600001,2,38,2,,2,7,,2,0,,
0.45,1.72,1,3303600001,2,40,2,25,2,7,,2,0,,
0,0.9,1,3303601001,2,60,2,40,2,2,1,2,0,,
0.9,1.23,1,3303601001,2,50,2,40,2,5,1,2,0,,
1.23,1.28,1,3303601001,2,60,2,40,2,5,1,2,0,,
1.28,1.4,1,3303601001,2,80,2,40,2,2,1,2,0,,
1.4,1.63,1,3303601001,2,62,2,40,2,4,1,2,0,,
1.63,1.681,1,3303601001,2,50,2,40,2,4,1,2,0,,
1.681,1.99,1,3303601001,2,40,2,40,2,4,1,2,0,,
1.99,2.68,1,3303601001,2,40,2,30,2,7,1,2,0,,
2.68,2.72,1,3303601001,2,50,2,30,2,4,1,2,0,15,
2.72,2.76,1,3303601001,2,50,2,30,2,2,1,2,0,15,
2.76,2.9,1,3303601001,2,50,2,30,2,2,1,2,0,,
0,0.63,1,3303602001,2,50,2,35,2,4,1,2,0,,
0.63,0.736,1,3303602001,2,60,2,30,2,4,1,2,0,,
0.736,0.82,1,3303602001,2,50,2,30,2,0,1,2,0,,
0.82,0.9,1,3303602001,2,200,2,30,2,0,1,2,0,,
0.9,1,1,3303602001,4,100,4,30,2,4,1,2,0,,
1,1.62,1,3303602001,4,100,4,45,2,4,1,2,0,,
0,0.06,1,3303603001,2,160,2,35,2,2,1,2,0,,
0.06,0.244,1,3303603001,3,100,3,35,2,2,1,2,0,,
0.244,0.28,1,3303603001,2,100,2,35,2,2,1,2,0,,
0.28,0.75,1,3303603001,2,34,2,35,2,7,1,2,0,,
0.75,0.93,1,3303603001,2,100,2,35,2,7,1,2,0,,
0.93,1.58,1,3303603001,2,40,2,35,2,7,1,2,0,,
1.58,2.18,1,3303603001,2,50,2,35,2,4,1,2,0,,
2.18,2.38,1,3303603001,2,56,2,35,2,4,1,2,0,,
2.38,4.08,1,3303603001,2,50,2,35,2,7,1,2,0,,
0,0.08,1,3303604001,2,50,2,35,2,7,1,2,0,,
0.08,1.98,1,3303604001,2,40,2,35,2,7,1,2,0,,
1.98,2.134,1,3303604001,2,32,2,35,2,7,1,2,0,,
2.134,2.194,1,3303604001,2,60,2,35,2,2,1,2,0,,
2.194,2.394,1,3303604001,2,80,2,35,2,0,0,2,0,,
2.394,2.424,1,3303604001,2,100,2,35,2,2,1,2,0,,
2.424,2.744,1,3303604001,2,60,2,35,2,2,1,2,0,,
2.744,3.364,1,3303604001,2,46,2,35,2,7,1,2,0,,
3.364,3.654,1,3303604001,2,40,2,35,2,7,1,2,0,,
3.654,3.709,1,3303604001,2,60,2,35,2,7,1,2,0,,
0,0.49,1,3303605001,2,36,2,30,2,7,1,2,0,,
0.49,0.5,1,3303605001,2,36,2,35,2,7,1,2,0,,
0.5,1.2,1,3303605001,2,44,2,35,2,2,1,2,0,,
1.2,1.25,1,3303605001,2,50,2,35,2,2,1,2,0,,
1.25,2.09,1,3303605001,2,60,2,35,2,2,1,2,0,,
2.09,3.08,1,3303605001,2,60,2,45,2,2,1,2,0,,
0,0.04,1,3303607001,2,50,2,35,2,2,1,2,0,,
0.04,1.785,1,3303607001,2,36,2,35,2,4,1,2,0,,
0,1.25,1,3303608001,2,40,2,40,2,7,1,2,0,,
0,0.33,1,3303609001,2,40,2,30,2,7,1,2,0,,
0.33,0.5,1,3303609001,2,40,2,30,2,7,1,2,0,15,
0.5,0.66,1,3303609001,2,40,2,30,2,7,1,2,0,,
0.66,0.91,1,3303609001,2,50,2,30,2,7,1,2,0,,
0.91,1.216,1,3303609001,4,150,4,30,2,7,1,2,0,,
1.216,1.261,1,3303609001,3,80,3,30,2,7,1,2,0,,
1.261,1.5,1,3303609001,2,42,2,30,2,7,1,2,0,,
0,1.482,1,3303610001,2,40,2,30,,7,1,2,0,,
1.482,1.558,1,3303610001,4,66,4,30,,2,1,2,0,,
1.558,1.635,1,3303610001,3,90,3,30,,2,1,2,0,,
1.635,1.71,1,3303610001,2,43,2,30,,7,1,2,0,,
1.71,2.02,1,3303610001,2,36,2,30,,7,1,2,0,,
2.02,2.07,1,3303610001,2,46,2,30,,2,1,2,0,,
0,0.464,1,3303611001,2,34,2,30,2,7,1,2,0,,
0.464,0.536,1,3303611001,2,34,2,30,2,7,1,2,0,15,
0.536,0.95,1,3303611001,2,34,2,30,2,7,1,2,0,20,
0.95,0.998,1,3303611001,2,34,2,30,2,7,1,2,0,,
0.998,1.049,1,3303611001,2,100,2,30,2,7,1,2,0,,
1.049,1.61,1,3303611001,2,46,2,30,2,7,1,2,0,,
0,1.041,1,3303612001,2,36,2,30,2,7,1,2,0,,
1.041,1.19,1,3303612001,2,32,2,30,2,7,1,2,0,,
1.19,1.283,1,3303612001,2,36,2,30,2,7,1,2,0,15,
1.283,1.77,1,3303612001,2,36,2,30,2,7,1,2,0,,
0,0.12,1,3303613001,4,60,4,30,2,7,1,2,0,,
0.12,0.33,1,3303613001,4,60,4,30,3,7,1,2,0,,
0.33,0.61,1,3303613001,2,60,2,30,3,7,1,2,0,,
0.61,0.8,1,3303613001,2,36,2,20,3,7,1,2,0,,
0.8,1.59,1,3303613001,2,36,2,30,3,7,1,2,0,,
1.59,2.48,1,3303613001,2,40,2,30,2,7,1,2,0,,
2.48,2.552,1,3303613001,2,40,2,30,2,7,1,2,0,15,
2.552,2.69,1,3303613001,2,50,2,30,2,2,1,2,0,,
0,0.51,1,3303614001,2,46,2,30,2,5,1,2,0,,
0.51,1.27,1,3303614001,2,50,2,30,2,2,1,2,0,,
1.27,2.03,1,3303614001,2,40,2,30,2,5,1,2,0,,
0,0.08,1,3303615001,2,50,2,30,,5,1,2,0,,
0.08,0.19,1,3303615001,2,50,2,30,,7,1,2,0,15,
0.19,0.536,1,3303615001,2,50,2,30,,7,1,2,0,,
0.536,0.86,1,3303615001,2,40,2,30,,5,1,2,0,,
0,0.454,1,3303617001,2,40,2,25,3,7,1,2,0,,
0.454,0.778,1,3303617001,2,36,2,25,3,7,1,2,0,,
0.778,0.855,1,3303617001,2,50,2,20,3,7,1,2,0,,
0.855,0.927,1,3303617001,2,50,2,20,3,4,1,2,0,,
0.927,1.177,1,3303617001,2,40,2,20,3,7,1,2,0,,
1.177,1.45,1,3303617001,2,36,2,20,3,7,1,2,0,,
1.45,1.57,1,3303617001,2,44,2,25,3,7,1,2,0,15,
1.57,2.42,1,3303617001,2,36,2,25,3,7,1,2,0,,
2.42,2.494,1,3303617001,2,40,2,25,3,7,1,2,0,,
2.494,2.76,1,3303617001,2,36,2,25,3,7,1,2,0,,
0,0.27,1,3303618001,2,40,2,25,3,7,1,2,0,,
0,0.22,1,3303619001,2,70,2,35,1,2,1,2,0,,
0.22,0.54,1,3303619001,2,60,2,35,1,2,1,2,0,,
0.54,0.86,1,3303619001,4,70,4,40,1,5,1,2,0,,
0.86,0.91,1,3303619001,3,70,3,40,1,5,1,2,0,,
0.91,1.101,1,3303619001,2,40,2,30,2,5,1,2,0,,
1.101,1.35,1,3303619001,2,40,2,30,2,7,1,2,0,,
0,0.67,1,3303620001,2,80,2,45,2,7,0,2,0,,
0.67,0.76,1,3303620001,2,60,2,45,2,2,0,2,0,,
0,0.519,1,3303621001,2,50,2,35,2,2,1,2,0,,
0.519,1.03,1,3303621001,2,36,2,35,2,2,1,2,0,,
1.03,1.93,1,3303621001,2,50,2,35,2,2,1,2,0,,
1.93,3.59,1,3303621001,2,50,2,45,2,2,1,2,0,,
3.59,4.12,1,3303621001,2,50,2,30,2,2,1,2,0,,
0,0.399,1,3303622001,4,74,4,40,2,4,1,2,0,,
0.399,0.47,1,3303622001,4,84,4,40,2,2,1,2,0,,
0.47,0.59,1,3303622001,4,74,4,40,2,2,1,2,0,,
0.59,0.72,1,3303622001,4,70,4,40,2,2,1,2,0,,
0.72,1.7,1,3303622001,2,40,2,40,2,7,1,2,0,,
1.7,1.84,1,3303622001,2,40,2,40,2,7,1,2,0,15,
1.84,2.43,1,3303622001,2,40,2,40,2,7,1,2,0,,
2.43,2.95,1,3303622001,2,34,2,40,2,7,1,2,0,,
0,0.645,1,3303623001,2,40,2,35,,7,1,2,0,,
0.645,2.74,1,3303623001,2,50,2,40,,7,1,2,0,,
0,0.27,1,3303624001,2,36,2,,2,2,1,2,0,,
0.27,0.54,1,3303624001,2,40,2,30,2,2,1,2,0,,
0.54,0.57,1,3303624001,2,60,2,30,2,0,1,2,0,,
0,0.73,1,3303625001,2,36,2,30,3,7,1,2,0,,
0,0.912,1,3303630001,2,44,2,35,2,7,1,2,0,,
0.912,4.24,1,3303630001,2,50,2,35,2,0,,2,0,,
4.24,4.86,1,3303630001,2,50,2,45,2,0,,2,0,,
0,0.23,1,3303631001,2,80,2,35,2,0,1,2,0,,
0.23,0.65,1,3303631001,2,60,2,35,2,7,1,2,0,,
0,2.594,1,3303632001,2,44,2,35,3,0,,2,0,,
2.594,2.67,1,3303632001,2,40,2,20,2,2,,2,0,,
2.67,2.86,1,3303632001,2,36,2,20,2,2,,2,0,,
0,0.09,1,3303633001,2,80,3,40,2,4,1,2,0,,
0.09,0.15,1,3303633001,2,80,2,40,2,4,1,2,0,,
0.15,0.84,1,3303633001,2,70,2,40,2,4,1,2,0,,
0.84,0.96,1,3303633001,2,70,2,40,2,4,1,2,0,15,
0.96,1.551,1,3303633001,2,70,2,40,2,4,,2,0,,
1.551,1.76,1,3303633001,2,70,2,40,2,4,,2,0,,
1.76,2.29,1,3303633001,3,70,4,40,2,4,,2,0,,
2.29,2.31,1,3303633001,3,80,3,40,2,4,,2,0,,
0,0.49,1,3303634001,2,100,2,40,2,7,1,2,0,,
0.49,0.69,1,3303634001,2,100,2,40,2,7,1,2,0,,
0.69,0.98,1,3303634001,2,100,2,40,2,7,0,2,0,,
0.98,1.631,1,3303634001,2,100,2,40,3,0,,2,0,,
0,0.1,1,3304019001,2,60,2,30,2,7,,2,0,,
0.1,0.49,1,3304019001,2,90,2,30,2,7,,2,0,,
0.49,0.59,1,3304019001,2,40,2,30,2,7,,2,0,,
0.59,1.02,1,3304019001,2,40,2,30,2,7,1,2,0,,
1.02,1.12,1,3304019001,2,50,2,30,2,7,1,2,0,,
1.12,1.82,1,3304019001,2,40,2,30,2,7,1,2,0,,
1.82,1.93,1,3304019001,2,40,2,25,2,7,1,2,0,,
0,0.39,1,3304020001,2,36,2,25,2,7,1,2,0,,
0.39,0.44,1,3304020001,2,50,2,25,2,7,0,2,0,,
0.44,1.48,1,3304020001,2,36,2,25,2,7,1,2,0,,
1.48,1.56,1,3304020001,2,36,2,30,2,7,1,2,0,,
0,0.04,1,3304021001,2,44,2,30,2,4,1,2,0,,
0.04,0.14,1,3304021001,2,36,2,30,2,7,1,2,0,,
0.14,0.851,1,3304021001,2,32,2,30,2,7,0,2,0,,
0.851,1.2,1,3304021001,2,40,2,30,2,7,0,2,0,,
1.2,1.341,1,3304021001,2,40,2,30,2,7,0,2,0,,
1.341,1.93,1,3304021001,2,32,2,30,2,7,1,2,0,,
1.93,2.41,1,3304021001,2,32,2,25,2,7,1,2,0,,
2.41,2.48,1,3304021001,2,44,2,25,2,0,1,2,0,,
0,0.224,1,3304022001,2,40,2,30,2,7,1,2,0,,
0.224,1.017,1,3304022001,2,36,2,30,2,7,1,2,0,,
1.017,1.04,1,3304022001,2,40,2,30,2,7,1,2,0,,
0,0.04,1,3304029001,2,44,2,25,2,2,1,2,0,,
0.04,0.81,1,3304029001,2,40,2,25,2,7,1,2,0,,
0.81,2.49,1,3304029001,2,36,2,25,2,7,1,2,0,,
2.49,3.51,1,3304029001,2,32,2,30,2,7,1,2,0,,
0,0.76,1,3304033001,2,36,2,25,2,7,1,2,0,,
0,0.15,1,3304034001,2,60,2,30,2,0,1,2,0,,
0.15,0.262,1,3304034001,2,40,2,30,2,7,1,2,0,,
0.262,1.43,1,3304034001,2,50,2,30,2,7,1,2,0,,
1.43,1.71,1,3304034001,2,50,2,25,2,7,1,2,0,,
1.71,1.985,1,3304034001,2,44,2,25,2,4,1,2,0,,
1.985,2.12,1,3304034001,2,34,2,25,2,7,1,2,0,,
2.12,2.63,1,3304034001,2,36,2,30,2,7,1,2,0,,
2.63,2.85,1,3304034001,2,34,2,30,2,7,1,2,0,15,
2.85,2.91,1,3304034001,2,34,2,30,2,7,1,2,0,,
0,0.07,1,3304035001,2,40,2,,2,4,,2,0,,
0,0.32,1,3304086001,2,32,2,25,3,7,1,2,0,,
0.32,0.47,1,3304086001,2,32,2,25,3,7,1,2,0,15,
0.47,0.58,1,3304086001,2,36,2,25,3,7,1,2,0,15,
0.58,0.94,1,3304086001,2,36,2,25,3,7,1,2,0,,
0.94,1.263,1,3304086001,2,34,2,25,3,7,1,2,0,,
1.263,1.94,1,3304086001,2,36,2,25,3,7,1,2,0,,
0,0.27,1,3304087001,2,56,2,25,2,0,,2,0,,
0.27,0.427,1,3304087001,2,36,2,30,2,7,1,2,0,,
0.427,0.76,1,3304087001,2,36,2,30,2,7,,2,0,,
0,0.24,1,3304088001,2,32,2,30,2,7,1,2,0,,
0.24,0.39,1,3304088001,2,50,2,30,2,7,1,2,0,,
0.39,0.725,1,3304088001,2,32,2,30,2,7,1,2,0,,
0.725,1.37,1,3304088001,2,40,2,25,2,7,1,2,0,,
0,1.617,1,3304125001,2,40,2,40,2,7,,2,0,,
1.617,3.18,1,3304125001,2,40,2,35,2,7,,2,0,,
0,2.09,1,3304126001,2,50,2,30,2,0,,2,0,,
2.09,2.44,1,3304126001,2,50,2,35,2,0,,2,0,,
2.44,2.722,1,3304126001,2,44,2,35,2,0,,2,0,,
2.722,3.38,1,3304126001,2,50,2,35,2,0,,2,0,,
0,1.28,1,3304127001,2,40,2,35,2,7,1,2,0,,
0,1.56,1,3304128001,2,50,2,35,2,0,,2,0,,
1.56,1.96,1,3304128001,2,50,2,35,1,0,,2,0,,
0,0.061,1,3304132001,2,50,2,35,2,7,,2,0,,
0.061,2.068,1,3304132001,2,50,2,35,2,7,,2,0,,
2.068,3.17,1,3304132001,2,50,2,30,2,0,,2,0,,
0,0.16,1,3304133001,2,60,2,,,7,,2,0,,
0.16,0.7,1,3304133001,2,40,2,,,7,,2,0,,
0.7,0.82,1,3304133001,2,60,2,40,,2,,2,0,,
0.82,2.37,1,3304133001,2,40,2,40,,7,,2,0,,
2.37,2.52,1,3304133001,2,40,2,30,,7,,2,0,,
2.52,2.67,1,3304133001,2,40,2,30,,7,,2,0,15,
2.67,3.05,1,3304133001,2,40,2,30,,7,,2,0,,
0,0.09,1,3304134001,2,50,2,40,2,7,,2,0,15,
0.09,0.26,1,3304134001,2,50,2,40,2,0,1,2,0,,
0.26,0.49,1,3304134001,2,50,2,40,2,7,,2,0,,
0.49,1.45,1,3304134001,2,50,2,40,2,0,1,2,0,,
0,0.37,1,3304135001,2,150,2,,2,9,,2,0,,
0.37,0.572,1,3304135001,2,60,2,45,2,9,,2,0,,
0.572,1.45,1,3304135001,2,50,2,45,3,4,1,2,0,,
1.45,1.67,1,3304135001,2,60,2,30,3,7,1,2,0,,
1.67,1.715,1,3304135001,2,50,2,30,3,7,1,2,0,,
1.715,1.81,1,3304135001,2,80,2,30,3,7,1,2,0,,
1.81,2,1,3304135001,2,50,2,30,3,7,1,2,0,,
2,2.37,1,3304135001,2,50,2,30,3,7,1,2,0,,
2.37,4.65,1,3304135001,2,36,2,35,3,7,1,2,0,,
4.65,6.04,1,3304135001,2,36,2,30,3,7,,2,0,,
6.04,6.11,1,3304135001,2,60,2,30,2,0,,2,0,,
0,1.14,1,3304136001,2,50,2,30,2,7,1,2,0,,
1.14,1.43,1,3304136001,2,34,2,30,2,7,1,2,0,,
1.43,1.74,1,3304136001,2,36,2,30,2,7,1,2,0,,
1.74,2.1,1,3304136001,2,50,2,30,2,7,1,2,0,,
0,2.52,1,3304137001,2,50,2,40,2,0,,2,0,,
2.52,2.8,1,3304137001,2,50,2,40,2,0,,2,0,,
2.8,2.98,1,3304137001,2,40,2,30,2,0,,2,0,,
2.98,3.4,1,3304137001,2,40,2,25,2,0,,2,0,,
0,1.78,1,3304138001,2,50,2,35,2,0,,2,0,,
0,1.65,1,3304139001,2,40,2,35,2,0,,2,0,,
0,0.28,1,3304140001,2,40,2,30,2,0,,2,0,15,
0.28,1.799,1,3304140001,2,40,2,30,2,0,,2,0,,
1.799,2.27,1,3304140001,2,36,2,30,2,0,,2,0,,
0,0.7,1,3304141001,2,36,2,30,2,7,0,2,0,,
0,0.05,1,3304144001,2,50,2,35,2,4,0,2,0,,
0.05,2.27,1,3304144001,2,48,2,35,2,7,0,2,0,,
0,0.06,1,3304145001,4,300,4,45,2,2,1,2,0,,
0.06,0.22,1,3304145001,4,300,5,45,2,2,1,2,0,,
0.22,0.27,1,3304145001,4,150,5,45,2,2,0,2,0,,
0.27,0.45,1,3304145001,4,150,4,45,2,2,0,2,0,,
0.45,0.6,1,3304145001,2,120,2,45,2,0,0,2,0,,
0.6,1.18,1,3304145001,2,80,2,45,2,0,0,2,0,,
1.18,1.72,1,3304145001,2,60,2,45,2,4,0,2,0,,
1.72,2.08,1,3304145001,2,60,2,45,2,0,0,2,0,,
2.08,2.21,1,3304145001,2,80,2,40,2,4,0,2,0,,
2.21,2.31,1,3304145001,2,60,2,40,2,4,0,2,0,,
2.31,4.2,1,3304145001,2,60,2,45,2,0,0,2,0,,
4.2,4.31,1,3304145001,2,60,2,45,2,2,0,2,0,,
4.31,4.57,1,3304145001,2,60,2,35,2,2,0,2,0,,
4.57,4.64,1,3304145001,2,100,2,35,2,2,0,2,0,,
0,0.4,1,3304146001,2,50,2,30,2,7,1,2,0,15,
0.4,0.5,1,3304146001,2,80,2,30,2,7,1,2,0,15,
0.5,0.65,1,3304146001,2,80,2,30,2,7,1,2,0,,
0.65,1.02,1,3304146001,2,50,2,30,2,4,1,2,0,,
0,0.27,1,3304147001,2,38,2,30,2,7,1,2,0,,
0,0.1,1,3304148001,2,36,2,30,2,7,1,2,0,,
0.1,0.127,1,3304148001,2,30,2,30,2,7,1,2,0,15,
0.127,0.3,1,3304148001,2,76,2,30,2,9,1,2,0,,
0.3,0.44,1,3304148001,2,36,2,30,2,7,1,2,0,,
0.44,0.71,1,3304148001,2,36,2,30,2,7,1,2,0,15,
0.71,3.258,1,3304148001,2,34,2,30,2,7,1,2,0,,
3.258,3.472,1,3304148001,2,36,2,30,2,7,1,2,0,,
3.472,3.67,1,3304148001,2,32,2,30,2,7,1,2,0,,
3.67,4.13,1,3304148001,2,30,2,30,2,7,1,2,0,,
0,0.06,1,3304149001,2,30,2,,2,7,1,2,0,,
0,0.19,1,3304150001,2,32,2,35,2,7,1,2,0,,
0.19,0.302,1,3304150001,2,40,2,35,2,7,1,2,0,,
0.302,1.73,1,3304150001,2,40,2,30,2,7,1,2,0,,
0,0.73,1,3304152001,2,80,2,,2,5,,2,0,,
0,0.44,1,3304157001,2,36,2,,2,7,1,2,0,,25
0,0.61,1,3304416001,2,32,2,30,2,7,1,2,0,,
0.61,1.5,1,3304416001,2,36,2,30,2,4,1,2,0,,
1.5,1.83,1,3304416001,2,40,2,30,2,7,0,2,0,,
0,0.097,1,3304417001,6,88,6,35,2,2,1,2,0,,
0.097,0.53,1,3304417001,4,60,4,35,2,2,1,2,0,,
0.53,0.97,1,3304417001,4,65,4,35,2,2,1,2,0,,
0.97,1.28,1,3304417001,4,50,4,35,2,2,1,2,0,,
1.28,1.53,1,3304417001,3,47,3,35,2,7,1,2,0,,
1.53,1.66,1,3304417001,5,70,5,35,2,9,1,2,0,,
0,0.02,1,3304418001,4,80,4,35,2,2,1,2,0,,
0.02,0.39,1,3304418001,4,70,4,35,2,7,1,2,0,,
0.39,0.44,1,3304418001,4,70,4,30,2,7,1,2,0,,
0.44,0.58,1,3304418001,2,50,2,30,2,7,1,2,0,,
0.58,0.74,1,3304418001,2,50,2,25,2,2,1,2,0,,
0.74,0.82,1,3304418001,2,50,2,25,2,2,1,2,0,,
0.82,1.738,1,3304418001,2,50,2,30,2,7,1,2,0,,
1.738,2.54,1,3304418001,2,50,2,35,2,4,1,2,0,,
2.54,2.61,1,3304418001,2,50,2,35,2,2,1,2,0,,
0,0.086,1,3304420001,2,56,2,35,2,4,1,2,0,,
0.086,0.8,1,3304420001,2,56,2,35,2,7,1,2,0,,
0.8,1.73,1,3304420001,2,50,2,35,2,7,1,2,0,,
0,0.71,1,3304421001,2,30,2,20,2,7,,2,0,,
0.71,1.07,1,3304421001,2,34,2,20,2,7,,2,0,,
0,0.87,1,3304422001,2,34,2,30,2,7,,2,0,,
0.87,1.043,1,3304422001,2,34,2,30,2,7,1,2,0,,
1.043,1.58,1,3304422001,2,36,2,30,2,7,1,2,0,,
1.58,2.07,1,3304422001,2,36,2,25,2,7,1,2,0,,
2.07,2.149,1,3304422001,2,36,2,25,2,7,1,2,0,,
2.149,2.2,1,3304422001,2,30,2,25,2,7,1,2,0,15,
2.2,2.4,1,3304422001,2,30,2,25,2,7,1,2,0,,
2.4,2.9,1,3304422001,2,36,2,25,2,7,1,2,0,,
2.9,3.29,1,3304422001,2,36,2,30,2,7,1,2,0,,
3.29,3.316,1,3304422001,2,40,2,30,2,7,1,2,0,,
3.316,4.35,1,3304422001,2,40,2,35,2,7,1,2,0,,
4.35,4.89,1,3304422001,2,42,2,30,2,7,1,2,0,,
0,0.071,1,3304425001,2,60,2,30,2,7,0,2,0,,
0.071,0.135,1,3304425001,2,60,2,,2,7,1,2,0,,
0.135,0.28,1,3304425001,1,60,1,,2,9,1,1,0,,
0.28,0.36,1,3304425001,2,60,2,,2,9,1,1,0,,
0,0.99,1,3304427001,2,44,2,35,2,0,,2,0,,
0.99,1.53,1,3304427001,2,44,2,35,2,7,,2,0,,
0,0.11,1,3304428001,2,44,2,35,2,7,1,2,0,,
0.11,0.21,1,3304428001,2,50,2,35,2,9,1,2,0,,
0.21,0.365,1,3304428001,2,40,2,35,2,7,1,2,0,,
0.365,0.82,1,3304428001,2,50,2,35,2,0,1,2,0,,
0.82,1.26,1,3304428001,2,40,2,35,2,0,1,2,0,,
1.26,1.31,1,3304428001,2,60,2,35,2,0,1,2,0,,
0,0.249,1,3304459001,2,72,2,30,2,2,1,2,0,,
0.249,0.51,1,3304459001,2,52,2,30,2,2,1,2,0,,
0,1.08,1,3304463001,2,40,2,35,2,7,,2,0,,
0,1.38,1,3304470001,2,36,2,35,2,7,,2,0,,
0,0.126,1,3304476001,2,36,2,30,2,7,1,2,0,,
0.126,0.29,1,3304476001,2,36,2,30,2,5,1,2,0,,
0.29,0.47,1,3304476001,2,36,2,30,2,7,1,2,0,,
0.47,0.558,1,3304476001,2,40,2,35,2,7,1,2,0,,
0.558,0.65,1,3304476001,2,40,2,30,2,7,1,2,0,,
0.65,2.14,1,3304476001,2,60,2,30,2,5,1,2,0,,
0,0.44,1,3304969001,2,60,2,40,2,0,,2,0,,
0.44,0.55,1,3304969001,2,50,2,40,2,4,,2,0,15,
0.55,0.61,1,3304969001,2,50,2,40,2,4,1,2,0,15,
0.61,0.662,1,3304969001,2,50,2,40,2,4,1,2,0,,
0.662,0.829,1,3304969001,2,40,2,40,2,0,,2,0,,
0.829,3.08,1,3304969001,2,50,2,40,2,0,,2,0,,
0,0.992,1,3304972001,2,40,2,25,2,0,,2,0,,
0.992,1.02,1,3304972001,2,36,2,25,2,0,,2,0,,
1.02,1.13,1,3304972001,2,36,2,25,2,0,,2,0,15,
1.13,1.185,1,3304972001,2,36,2,25,2,0,,2,0,,
1.185,1.42,1,3304972001,2,36,2,25,2,0,,2,0,,
1.42,3.272,1,3304972001,2,40,2,25,2,0,,2,0,,
3.272,4.39,1,3304972001,2,40,2,35,2,0,,2,0,,
4.39,5.75,1,3304972001,2,36,2,35,2,0,,2,0,,
0,0.31,1,3304975001,2,50,2,40,2,2,,2,0,,
0.31,0.47,1,3304975001,2,50,2,40,2,2,,2,0,15,
0.47,0.76,1,3304975001,2,50,2,40,2,2,,2,0,,
0.76,1.13,1,3304975001,2,50,2,45,2,0,,2,0,,
1.13,2.41,1,3304975001,2,40,2,45,2,0,,2,0,,
0,1.22,1,3304976001,2,150,2,40,2,0,,2,0,,
1.22,1.74,1,3304976001,2,100,2,40,2,2,,2,0,,
0,2.18,1,3304977001,2,40,2,30,2,7,,2,0,,
0,0.279,1,3304978001,2,40,2,25,2,0,,2,0,,
0.279,0.768,1,3304978001,2,36,2,25,2,0,,2,0,,
0.768,3.45,1,3304978001,2,40,2,35,2,0,,2,0,,
3.45,3.79,1,3304978001,2,60,2,35,2,0,,2,0,,
0,0.14,1,3304979001,2,40,2,30,2,7,1,2,0,,
0.14,0.49,1,3304979001,2,46,2,30,2,7,1,2,0,,
0.49,0.56,1,3304979001,2,50,2,30,2,7,1,2,0,15,
0.56,0.779,1,3304979001,2,50,2,30,2,7,1,2,0,,
0.779,1.26,1,3304979001,2,50,2,30,2,5,1,2,0,,
0,0.49,1,3304980001,2,40,2,30,2,2,1,2,0,,
0,0.39,1,3304981001,2,50,2,30,2,7,1,2,0,,
0.39,0.49,1,3304981001,2,50,2,30,2,7,1,2,0,15,
0.49,0.79,1,3304981001,2,50,2,30,2,2,1,2,0,,
0.79,0.88,1,3304981001,2,50,2,30,2,7,1,2,0,,
0.88,0.943,1,3304981001,2,80,2,30,2,2,1,2,0,,
0.943,1.007,1,3304981001,2,60,2,30,2,2,1,2,0,,
