,BLM,ELM,Co. Seq.,ID_NUMBER,Thru_Lanes,ROW ,Num_Lns,Spd_Limit,Terrain,Land_Use,Illum,Operation,Acc_Ctrl,Sch Spd Limit,Truck Spd Limit,BLM_Lat,BLM_Long,ELM_Lat,ELM_Long
435,0.0,0.09300000000000001,1,330D314001,2,56,2,,2.0,7.0,,2,0,,,35.12567948,-85.13034008,0,0
436,0.0,0.35600000000000004,1,330D315001,2,56,2,,2.0,7.0,,2,0,,,35.12679048,-85.12910408,0,0
437,0.0,0.12300000000000001,1,330D319001,2,60,2,,2.0,7.0,,2,0,,,35.11242746,-85.13503109,0,0
438,0.0,0.20800000000000002,1,330D325001,2,40,2,,2.0,7.0,,2,0,,,35.11925947,-85.13630709,0,0
439,0.27899999999999997,0.35700000000000004,1,330D326001,2,48,2,25.0,2.0,7.0,,2,0,,,35.11609638,-85.13647806,0,0
440,0.0,0.14400000000000002,1,330D337001,2,56,2,,2.0,7.0,,2,0,,,35.039463299999994,-85.07239998,0,0
441,0.0,0.11800000000000001,1,330D347001,2,56,2,25.0,2.0,7.0,,2,0,,,35.1306385,-85.15354212,0,0
442,0.0,0.12300000000000001,1,330D368001,2,56,2,,2.0,7.0,,2,0,,,35.11262846,-85.16325315,0,0
443,0.0,0.11800000000000001,1,330D372001,2,44,2,,2.0,7.0,,2,0,,,35.11569747,-85.15335613,0,0
444,0.0,0.14400000000000002,1,330D377001,2,48,2,,2.0,7.0,,2,0,,,35.10890945,-85.15879214,0,0
445,0.0,0.37200000000000005,1,330D395001,2,56,2,,2.0,7.0,,2,0,,,35.11150146,-85.17076416,0,0
446,0.0,0.18600000000000003,1,330D408001,1,32,1,,2.0,7.0,,2,0,,,35.08570041,-85.20059023,0,0
447,0.0,0.29600000000000004,1,330D409001,2,48,2,,2.0,7.0,1.0,2,0,,,35.08600941,-85.20859424,0,0
448,0.14400000000000002,0.47100000000000003,1,330D417001,2,44,2,,2.0,4.0,,2,0,,,35.08545882,-85.20152043,0,0
449,0.0,0.20800000000000002,1,330D420001,2,56,2,25.0,2.0,7.0,,2,0,,,35.09389643,-85.19034221,0,0
450,0.0,0.036000000000000004,1,330D430001,2,60,2,,2.0,7.0,,2,0,,,35.09950844,-85.1864242,0,0
451,0.0,0.5820000000000001,1,330D438001,2,44,2,,2.0,7.0,,2,0,,,35.09721743,-85.20378723,0,0
452,0.07400000000000001,1.1740000000000002,1,330D443001,2,48,2,25.0,2.0,7.0,1.0,2,0,,,35.0846778,-85.20409839,0,0
453,0.0,0.28800000000000003,1,330D446001,2,56,2,,2.0,7.0,1.0,2,0,,,35.09349943,-85.21100725,0,0
454,0.0,0.28800000000000003,1,330D465001,2,40,2,25.0,2.0,7.0,1.0,2,0,,,35.0796274,-85.22224727,0,0
455,0.0,0.21100000000000002,1,330D466001,2,48,2,,2.0,7.0,1.0,2,0,,,35.0767834,-85.22368228,0,0
456,0.0,0.059000000000000004,1,330D471001,2,52,2,,2.0,7.0,,2,0,,,35.07331339,-85.23084129,0,0
457,0.0,0.47700000000000004,1,330D474001,2,56,2,,2.0,7.0,1.0,2,0,,,35.07083639,-85.23229529,0,0
458,0.0,0.47600000000000003,1,330D487001,2,44,2,25.0,2.0,7.0,,2,0,,,35.07588339,-85.20294323,0,0
459,0.15,0.42200000000000004,1,330D492001,2,48,2,,2.0,7.0,,2,0,,,35.07471384,-85.21125963,0,0
460,0.0,0.17800000000000002,1,330D495001,2,38,2,,2.0,7.0,1.0,2,0,,,35.07582439,-85.20617724,0,0
461,0.0,0.059000000000000004,1,330D505001,2,37,2,,2.0,7.0,,2,0,,,35.29255982,-85.1573311,0,0
462,0.0,0.7340000000000001,1,330D517001,2,44,2,,2.0,7.0,,2,0,,,35.28823281,-85.16792612,0,0
463,0.0,0.11900000000000001,1,330D521001,1,34,1,,2.0,7.0,,2,0,,,35.28503481,-85.16842013,0,0
464,0.0,0.7020000000000001,1,330D530001,2,52,2,,2.0,0.0,,2,0,,,35.30319384,-85.16456712,0,0
465,0.18,0.34600000000000003,1,330D531001,1,36,1,,2.0,7.0,,2,0,,,35.30141641,-85.14706642,0,0
466,0.0,0.7020000000000001,1,330D541001,2,40,2,20.0,3.0,0.0,,2,0,,,35.28754681,-85.12985305,0,0
467,0.0,0.6940000000000001,1,330D552001,2,44,2,30.0,2.0,7.0,,2,0,,,35.27444678,-85.13705006,0,0
468,0.0,0.20600000000000002,1,330D566001,2,40,2,,2.0,7.0,,2,0,,,35.29177882,-85.16667312,0,0
469,0.0,0.28800000000000003,1,330D573001,2,40,2,15.0,2.0,7.0,,2,0,,,35.26429877,-85.17480614,0,0
470,0.0,0.41700000000000004,1,330D577001,2,40,2,,2.0,7.0,,2,0,,,35.27142178,-85.16217012,0,0
471,0.0,0.35200000000000004,1,330D582001,2,60,2,,2.0,7.0,,2,0,,,35.25530975,-85.16735313,0,0
472,0.0,0.6940000000000001,1,330D587001,2,52,2,20.0,2.0,7.0,,2,0,,,35.24820073,-85.18571117,0,0
473,0.0,0.10300000000000001,1,330D588001,2,36,2,,2.0,7.0,,2,0,,,35.24813973,-85.18575117,0,0
474,0.0,0.054000000000000006,1,330D590001,2,36,2,,2.0,7.0,,2,0,,,35.24866874,-85.18852017,0,0
475,0.0,0.17600000000000002,1,330D608001,2,48,2,20.0,2.0,7.0,,2,0,,,35.2268657,-85.21404523,0,0
476,0.0,0.18600000000000003,1,330D609001,2,40,2,,2.0,7.0,,2,0,,,35.2273787,-85.22588825,0,0
477,0.0,0.49200000000000005,1,330D612001,2,40,2,20.0,2.0,7.0,,2,0,,,35.21596167,-85.22762726,0,0
478,0.18,0.24100000000000002,1,330D618001,2,40,2,20.0,2.0,7.0,,2,0,,,35.21937385,-85.22248893,0,0
479,0.0,0.07400000000000001,1,330D627001,2,40,2,,2.0,7.0,0.0,2,0,,,35.27793743,-85.15056805,0,0
480,0.0,0.35100000000000003,1,330D629001,2,44,2,20.0,2.0,7.0,1.0,2,0,,,35.24565673,-85.18830217,0,0
481,0.0,0.08800000000000001,1,330D633001,2,48,2,,2.0,5.0,,2,0,,,35.22273669,-85.21853424,0,0
482,0.0,0.07200000000000001,1,330D635001,1,32,1,,2.0,7.0,,2,0,,,35.2314367,-85.1987222,0,0
483,0.0,0.24100000000000002,1,330D644001,1,36,1,,2.0,7.0,,2,0,,,35.24507473,-85.18900518,0,0
484,0.0,0.41700000000000004,1,330D663001,2,44,2,20.0,2.0,7.0,,2,0,,,35.21421967,-85.22881826,0,0
485,0.0,0.9670000000000001,1,330D671001,2,56,2,30.0,2.0,7.0,,2,0,,,35.17571259,-85.21538324,0,0
486,0.0,0.12300000000000001,1,330D673001,2,40,2,,2.0,7.0,1.0,2,0,,,35.04623135,-85.35334454,0,0
487,0.0,0.48700000000000004,1,330D693001,2,56,2,25.0,2.0,7.0,1.0,2,0,,,35.10889847,-85.31801746,0,0
488,0.0,0.47100000000000003,1,330D694001,2,52,2,,2.0,7.0,1.0,2,0,,,35.11446448,-85.31150145,0,0
489,0.0,0.07400000000000001,1,330D696001,2,52,2,,2.0,7.0,1.0,2,0,,,35.11081448,-85.31650746,0,0
490,0.0,0.044000000000000004,1,330D706001,2,52,2,,2.0,7.0,,2,0,,,35.13258152,-85.34767952,0,0
491,0.0,0.037000000000000005,1,330D709001,2,52,2,,2.0,7.0,,2,0,,,35.16114258,-85.35707353,0,0
492,0.0,0.052000000000000005,1,330D715001,2,52,2,,2.0,2.0,,2,0,,,35.11673349,-85.31810846,0,0
493,0.0,0.10800000000000001,1,330D716001,2,52,2,,2.0,7.0,1.0,2,0,,,35.11592549,-85.31758946,0,0
494,0.0,0.18600000000000003,1,330D732001,2,44,2,,2.0,0.0,,2,0,,,35.385615,-85.10815799,0,0
495,0.0,0.37200000000000005,1,330D736001,2,48,2,30.0,2.0,7.0,,2,0,,,35.276522799999995,-85.24220128,0,0
496,0.32,1.5230000000000001,1,330D754001,2,44,2,30.0,2.0,0.0,,2,0,,,35.34299986,-85.21480706,0,0
497,0.0,0.18600000000000003,1,330D773001,2,36,2,,2.0,7.0,,2,0,,,35.38274199,-85.11332800000001,0,0
498,0.0,0.10300000000000001,1,330D784001,2,40,2,,2.0,7.0,,2,0,,,35.43050309,-85.08359793,0,0
499,0.0,1.5090000000000001,1,330D789001,2,40,2,30.0,3.0,0.0,,2,0,,,35.39365501,-85.08285793,0,0
500,2.385,2.7560000000000002,1,330D793001,2,32,2,35.0,2.0,0.0,0.0,2,0,,,35.38499525,-85.03340066,0,0
501,0.0,0.8320000000000001,1,330D804001,2,48,2,30.0,2.0,7.0,,2,0,,,35.35469494,-85.09378896,0,0
502,0.0,0.17600000000000002,1,330D810001,2,56,2,30.0,2.0,7.0,,2,0,,,35.32481788,-85.08650695,0,0
503,0.0,0.36200000000000004,1,330D813001,2,56,2,30.0,2.0,7.0,,2,0,,,35.32281287,-85.08316895,0,0
504,0.0,1.3630000000000002,1,330D816001,2,40,2,35.0,2.0,7.0,,2,0,,,35.31504085,-85.07778394,0,0
505,0.0,0.09300000000000001,1,330D826001,2,44,2,,2.0,7.0,,2,0,,,35.30116883,-85.08089595,0,0
506,0.0,0.35600000000000004,1,330D827001,2,44,2,25.0,2.0,7.0,,2,0,,,35.30204183,-85.08247795,0,0
507,0.452,0.9940000000000001,1,330D831001,2,64,2,25.0,2.0,7.0,,2,0,,,35.31041262,-85.09519943,0,0
508,0.0,0.5710000000000001,1,330D858001,2,56,2,,2.0,7.0,,2,0,,,35.284154799999996,-85.107608,0,0
509,0.0,0.29100000000000004,1,330D870001,2,44,2,25.0,2.0,7.0,,2,0,,,35.21988367,-85.10816002,0,0
510,0.0,0.41100000000000003,1,330D891001,1,36,1,,2.0,0.0,,2,0,,,35.21028265,-85.13581007,0,0
511,0.073,0.14800000000000002,1,330D900001,2,52,2,,2.0,7.0,,2,0,,,35.06226323,-85.12030688,0,0
512,0.0,0.41100000000000003,1,330D910001,2,60,2,,2.0,7.0,,2,0,,,35.27808479,-85.14551408,0,0
513,0.0,0.6990000000000001,1,330D914001,2,56,2,25.0,2.0,7.0,,2,0,,,35.04074031,-85.08558199999999,0,0
514,0.4,0.47700000000000004,1,330D927001,1,32,1,30.0,2.0,7.0,,2,0,,,35.01510873,-85.08239373,0,0
515,0.0,0.21600000000000003,1,330D943001,2,48,2,35.0,2.0,0.0,,2,0,,,34.99042319,-84.98059079999999,0,0
516,0.0,1.4380000000000002,1,330D949001,2,52,2,30.0,2.0,0.0,,2,0,,,35.01127424,-84.99556483,0,0
517,0.6940000000000001,0.8290000000000001,1,330D953001,2,44,2,,2.0,0.0,,2,0,,,35.02590981,-85.02300315,0,0
518,0.0,1.3840000000000001,1,330D955001,2,52,2,,2.0,0.0,,2,0,,,35.0402013,-85.01563986,0,0
519,0.71,0.9490000000000001,1,330D963001,1,32,1,30.0,2.0,7.0,,2,0,,,35.15218035,-85.07256264,0,0
520,0.623,0.7240000000000001,1,330D964001,2,60,2,,2.0,7.0,,2,0,,,35.12816376,-85.07859106,0,0
521,0.15,0.28300000000000003,1,330D966001,1,36,1,,2.0,7.0,,2,0,,,35.13298417,-85.07671518,0,0
522,0.6659999999999999,0.8320000000000001,1,330D970001,2,52,2,30.0,2.0,7.0,,2,0,,,35.14684508,-85.08219840000001,0,0
523,0.0,0.29600000000000004,1,330D982001,2,56,2,25.0,2.0,7.0,,2,0,,,35.12083547,-85.12016606,0,0
524,0.0,2.5980000000000003,1,330D992001,2,48,2,35.0,2.0,7.0,,2,0,,,35.08247738,-85.02869088,0,0
525,0.0,0.14800000000000002,1,330D994001,2,44,2,25.0,2.0,7.0,,2,0,,,35.07355437,-85.05534594,0,0
526,0.0,0.29100000000000004,1,330E004001,2,40,2,30.0,2.0,2.0,1.0,2,0,,,35.05389733,-85.05357294,0,0
527,0.0,0.12300000000000001,1,330E010001,2,52,2,25.0,2.0,7.0,,2,0,,,35.06094434,-85.03260889,0,0
528,0.0,0.6920000000000001,1,330E025001,2,60,2,25.0,2.0,7.0,1.0,2,0,,,35.04389531,-85.05065593,0,0
529,0.0,0.17300000000000001,1,330E031001,2,40,2,25.0,2.0,7.0,,2,0,,,35.04558531,-85.03512490000001,0,0
530,0.0,0.052000000000000005,1,330E035001,2,60,2,,2.0,7.0,,2,0,,,35.0406093,-85.05099293,0,0
531,0.0,0.34600000000000003,1,330E036001,2,56,2,,2.0,7.0,1.0,2,0,,,35.03924129999999,-85.05368794,0,0
532,0.0,0.037000000000000005,1,330E042001,2,56,2,,2.0,7.0,,2,0,,,35.02536827,-85.04355792,0,0
533,0.0,0.17600000000000002,1,330E052001,2,44,2,,3.0,0.0,,2,0,,,35.03016328,-85.05861795,0,0
534,0.0,1.9780000000000002,1,330E060001,2,56,2,35.0,2.0,7.0,,2,0,,,35.06997937,-85.11694806,0,0
535,0.848,0.9640000000000001,1,330E067001,2,44,2,25.0,2.0,7.0,,2,0,,,35.06282687,-85.10237924,0,0
536,0.0,0.054000000000000006,1,330E091001,1,24,1,,2.0,7.0,,2,0,,,35.07426437,-85.06214195,0,0
537,0.0,0.059000000000000004,1,330E094001,1,28,1,25.0,2.0,7.0,,2,0,,,35.07256737,-85.06419296,0,0
538,0.0,0.42200000000000004,1,330E095001,2,48,2,,2.0,7.0,,2,0,,,35.06997636,-85.06281995,0,0
539,0.0,0.5710000000000001,1,330E111001,2,48,2,,2.0,0.0,,2,0,,,35.19330861,-85.10700202,0,0
540,1.595,1.9880000000000002,1,330E155001,2,52,2,,2.0,0.0,,2,0,,,35.24736617,-85.06036257,0,0
541,0.0,0.08900000000000001,1,330E173001,2,52,2,,2.0,7.0,,2,0,,,35.35644793,-85.04139486,0,0
542,0.0,0.07200000000000001,1,330E177001,2,48,2,,2.0,0.0,,2,0,,,35.24919471,-85.0038998,0,0
543,0.09699999999999999,0.47600000000000003,1,330E182001,2,56,2,30.0,2.0,0.0,,2,0,15.0,,35.18347486,-85.06153558,0,0
544,1.28,1.5190000000000001,1,330E194001,2,42,2,30.0,2.0,7.0,,2,0,,,35.14510684,-85.0440954,0,0
545,0.0,0.48100000000000004,1,330E212001,2,56,2,25.0,2.0,7.0,,2,0,,,35.04028831,-85.09620103,0,0
546,0.0,0.059000000000000004,1,330E219001,2,56,2,,2.0,7.0,,2,0,,,35.0367883,-85.10233004,0,0
547,0.0,0.10300000000000001,1,330E222001,2,56,2,,2.0,7.0,,2,0,,,35.03265029,-85.09527703,0,0
548,0.0,0.037000000000000005,1,330E225001,2,56,2,,2.0,7.0,,2,0,,,35.03383529,-85.10127104,0,0
549,0.0,0.08900000000000001,1,330E235001,2,56,2,,2.0,7.0,,2,0,,,35.03895131,-85.10416604,0,0
550,0.4,0.8370000000000001,1,330E237001,2,48,2,30.0,2.0,7.0,,2,0,,,35.04840521,-85.12051556,0,0
551,0.0,0.11800000000000001,1,330E240001,2,56,2,,2.0,7.0,,2,0,,,35.04784133,-85.12005107,0,0
552,0.0,0.036000000000000004,1,330E244001,2,50,2,,2.0,7.0,,2,0,,,35.04461332,-85.12412008,0,0
553,0.0,0.059000000000000004,1,330E261001,2,56,2,,2.0,7.0,,2,0,,,35.04273132,-85.12194108,0,0
554,0.0,0.18100000000000002,1,330E268001,2,56,2,20.0,2.0,7.0,,2,0,,,35.01966927,-85.09617303,0,0
555,0.0,0.037000000000000005,1,330E276001,2,56,2,,2.0,7.0,,2,0,,,35.03063829,-85.11532007,0,0
556,0.0,0.34700000000000003,1,330E281001,2,56,2,30.0,2.0,7.0,,2,0,,,35.02884629,-85.11369806,0,0
557,0.0,0.12300000000000001,1,330E302001,2,58,2,,2.0,7.0,,2,0,,,35.00416124,-85.10750606,0,0
558,0.0,0.14300000000000002,1,330E311001,2,56,2,,2.0,7.0,,2,0,,,34.99422322,-85.11355807,0,0
559,0.035,0.12,1,330E316001,1,24,1,,2.0,7.0,1.0,2,0,,,35.00104931,-85.137499,0,0
560,0.0,0.044000000000000004,1,330E318001,2,48,2,,2.0,7.0,,2,0,,,34.99793623,-85.13255611,0,0
561,0.79,1.1540000000000001,1,330E322001,2,60,2,,2.0,7.0,1.0,2,0,,,34.99150784,-85.13097283,0,0
562,0.0,0.14300000000000002,1,330E324001,2,58,2,,2.0,7.0,1.0,2,0,,,34.99279522,-85.1298681,0,0
563,0.0,0.24100000000000002,1,330E337001,2,58,2,,2.0,7.0,,2,0,,,35.00905725,-85.12629709,0,0
564,0.0,0.42200000000000004,1,330E345001,2,60,2,,2.0,7.0,,2,0,,,35.02102227,-85.12499309,0,0
565,0.0,0.07200000000000001,1,330E351001,1,32,1,,2.0,7.0,,2,0,,,35.01021225,-85.13348111,0,0
566,0.0,0.40700000000000003,1,330E356001,2,58,2,,2.0,7.0,,2,0,,,35.00960225,-85.14303913,0,0
567,0.284,0.49700000000000005,1,330E377001,2,52,2,25.0,2.0,7.0,1.0,2,0,,,34.99175366,-85.15300865,0,0
568,0.0,0.11900000000000001,1,330E403001,2,52,2,,2.0,7.0,,2,0,,,35.00212524,-85.17241419,0,0
569,0.625,0.8490000000000001,1,330E408001,2,44,2,25.0,2.0,7.0,,2,0,,,35.00989975,-85.17621143,0,0
570,0.0,0.14400000000000002,1,330E413001,2,56,2,,2.0,7.0,,2,0,,,35.01193026,-85.17510919,0,0
571,0.0,0.10400000000000001,1,330E415001,2,48,2,,2.0,7.0,1.0,2,0,,,35.01453727,-85.17368619,0,0
572,0.193,0.8370000000000001,1,330E425001,2,56,2,,2.0,0.0,,2,0,,,35.02025635,-85.16955433,0,0
573,0.0,0.08900000000000001,1,330E435001,2,40,2,,2.0,7.0,1.0,2,0,,,35.01593627,-85.16029816,0,0
574,0.0,0.10400000000000001,1,330E440001,1,32,1,,2.0,7.0,1.0,2,0,,,35.02266328,-85.15341714,0,0
575,0.0,0.10800000000000001,1,330E447001,2,56,2,,2.0,7.0,1.0,2,0,,,35.02761429,-85.16404017,0,0
576,0.0,0.23800000000000002,1,330E453001,2,56,2,,2.0,7.0,,2,0,,,35.02655329,-85.16555817,0,0
577,0.0,0.37200000000000005,1,330E454001,2,52,2,,2.0,7.0,,2,0,,,35.02912529,-85.16886017,0,0
578,0.0,0.059000000000000004,1,330E467001,2,56,2,,2.0,7.0,,2,0,,,35.21469066,-85.16161313,0,0
579,0.0,0.28800000000000003,1,330E488001,2,40,2,30.0,2.0,7.0,,2,0,,,35.06291936,-85.15718414,0,0
580,0.0,0.43200000000000005,1,330E491001,2,48,2,30.0,2.0,7.0,1.0,2,0,,,35.05890635,-85.14649912,0,0
581,0.0,0.21600000000000003,1,330E494001,2,60,2,30.0,2.0,7.0,,2,0,,,35.06000035,-85.15878415,0,0
582,0.066,0.42700000000000005,1,330E516001,2,56,2,25.0,2.0,7.0,1.0,2,0,,,35.04923227,-85.17134041,0,0
583,0.35,0.41600000000000004,1,330E520001,2,40,2,,2.0,7.0,1.0,2,0,,,35.03778913,-85.18225133,0,0
584,0.0,0.47600000000000003,1,330E525001,2,48,2,,2.0,7.0,,2,0,,,35.04217032,-85.17569419,0,0
585,0.0,0.09300000000000001,1,330E530001,2,56,2,,2.0,7.0,1.0,2,0,,,35.04598533,-85.17524018,0,0
586,0.0,0.17800000000000002,1,330E536001,2,48,2,,2.0,7.0,1.0,2,0,,,35.04120932,-85.17302518,0,0
587,0.0,0.21100000000000002,1,330E537001,2,48,2,,2.0,0.0,,2,0,,,35.04326532,-85.17194518,0,0
588,0.0,0.16,1,330E553001,2,46,2,,2.0,7.0,1.0,2,0,,,35.00013012,-85.14459670000001,0,0
589,0.0,0.5920000000000001,1,330E563001,2,52,2,25.0,2.0,0.0,,2,0,,,35.31061685,-85.11231601,0,0
590,0.0,0.20600000000000002,1,330E573001,2,52,2,,2.0,7.0,1.0,2,0,,,34.99038021,-85.14930914,0,0
591,0.0,0.07200000000000001,1,330E580001,2,52,2,,2.0,7.0,,2,0,,,34.99100521,-85.11833308,0,0
592,0.0,0.037000000000000005,1,330E584001,2,56,2,,2.0,7.0,,2,0,,,35.00766925,-85.1291241,0,0
593,0.0,0.21600000000000003,1,330E591001,2,60,2,,2.0,7.0,1.0,2,0,,,35.00875825,-85.14068112,0,0
594,0.0,0.026000000000000002,1,330E605001,2,90,2,,2.0,7.0,,2,0,,,34.98671621,-85.16230117,0,0
595,0.0,0.11800000000000001,1,330E610001,2,60,2,,2.0,7.0,1.0,2,0,,,34.99018222,-85.16635118,0,0
596,0.0,0.8640000000000001,1,330E616001,2,56,2,25.0,2.0,7.0,,2,0,,,35.02973529,-85.13719411,0,0
597,0.0,0.11900000000000001,1,330E628001,1,50,1,,2.0,7.0,,2,0,,,35.02630129,-85.15571215,0,0
598,0.0,0.11800000000000001,1,330E640001,2,64,2,,2.0,7.0,,2,0,,,35.03667131,-85.17554419,0,0
599,0.0,0.21100000000000002,1,330E652001,1,50,1,30.0,2.0,2.0,,2,0,,,35.05362735,-85.18623921,0,0
600,0.0,0.24600000000000002,1,330E653001,2,60,2,,2.0,2.0,,2,0,,,35.05563335,-85.18871021,0,0
601,0.0,0.11800000000000001,1,330E654001,2,56,2,,2.0,2.0,,2,0,,,35.05913136,-85.19047821,0,0
602,0.0,0.9590000000000001,1,330E658001,2,64,2,,2.0,5.0,,2,0,,,35.07268438,-85.19080921,0,0
603,0.0,0.09300000000000001,1,330E674001,2,56,2,,2.0,7.0,1.0,2,0,,,35.05988136,-85.21178526,0,0
604,0.0,0.47100000000000003,1,330E678001,2,56,2,,2.0,7.0,1.0,2,0,,,35.14718255,-85.29865641,0,0
605,0.0,0.054000000000000006,1,330E684001,2,60,2,,2.0,7.0,,2,0,,,35.11724848,-85.27811738,0,0
606,0.0,0.08800000000000001,1,330E688001,2,56,2,,2.0,7.0,,2,0,,,35.14020553,-85.25174832,0,0
607,0.0,0.037000000000000005,1,330E689001,2,56,2,,2.0,7.0,,2,0,,,35.11876248,-85.25637233,0,0
608,0.0,0.21600000000000003,1,330E699001,2,56,2,25.0,2.0,7.0,1.0,2,0,,,35.13483251,-85.21085824,0,0
609,0.0,0.09300000000000001,1,330E722001,2,64,2,,3.0,0.0,,2,0,,,35.15137754,-85.1907902,0,0
610,0.0,0.059000000000000004,1,330E727001,2,56,2,,2.0,7.0,,2,0,,,35.14633953,-85.18862919,0,0
611,0.0,0.054000000000000006,1,330E735001,2,56,2,,2.0,7.0,,2,0,,,35.14088752,-85.18496119,0,0
612,0.0,0.11800000000000001,1,330E783001,2,44,2,,2.0,7.0,,2,0,,,35.184053600000006,-85.098616,0,0
613,0.0,0.044000000000000004,1,330E797001,2,44,2,,2.0,7.0,,2,0,,,35.17288557,-85.10482002,0,0
614,0.0,0.5820000000000001,1,330E809001,2,56,2,25.0,2.0,7.0,,2,0,,,35.15999254,-85.05760893,0,0
615,0.0,0.5720000000000001,1,330E826001,2,56,2,25.0,2.0,7.0,1.0,2,0,,,35.1378185,-85.06758295,0,0
616,0.0,0.47100000000000003,1,330E832001,2,60,2,25.0,2.0,7.0,,2,0,,,35.12679148,-85.08144498,0,0
617,0.0,0.17300000000000001,1,330E839001,1,40,1,,2.0,0.0,,2,0,,,35.086864399999996,-85.05627094,0,0
618,0.0,0.37200000000000005,1,330E846001,2,56,2,30.0,2.0,7.0,,2,0,,,35.0881714,-85.08110599,0,0
619,0.0,0.21100000000000002,1,330E854001,2,56,2,,2.0,7.0,,2,0,,,35.10863045,-85.10833804,0,0
620,0.0,0.11900000000000001,1,330E856001,2,56,2,20.0,2.0,7.0,,2,0,,,35.0892404,-85.08884,0,0
621,0.0,0.28300000000000003,1,330E859001,2,56,2,,2.0,7.0,,2,0,,,35.09356941,-85.088604,0,0
622,0.0,0.48200000000000004,1,330E864001,2,56,2,,2.0,7.0,,2,0,,,35.10601944,-85.10723004,0,0
623,0.0,0.5720000000000001,1,330E870001,2,56,2,25.0,2.0,7.0,,2,0,,,35.12154547,-85.09498301,0,0
624,0.0,0.35100000000000003,1,330E871001,2,56,2,,2.0,7.0,,2,0,,,35.11802446,-85.09738001,0,0
625,0.0,0.10300000000000001,1,330E877001,2,56,2,,2.0,7.0,,2,0,,,35.12147447,-85.09667101,0,0
626,0.0,0.14300000000000002,1,330E879001,2,56,2,,2.0,7.0,,2,0,,,35.12004347,-85.09834602,0,0
627,0.0,0.21100000000000002,1,330E887001,2,56,2,,2.0,7.0,,2,0,,,35.12060047,-85.11383605,0,0
628,0.0,0.41200000000000003,1,330E914001,2,56,2,,2.0,7.0,,2,0,,,35.12473849,-85.19794222,0,0
629,0.114,0.28600000000000003,1,330E917001,4,56,4,,2.0,7.0,,2,0,,,35.12548887,-85.19959907,0,0
630,0.0,0.12300000000000001,1,330E920001,2,40,2,,2.0,7.0,,2,0,,,35.1329635,-85.1909682,0,0
631,0.49200000000000005,0.7170000000000001,1,330E922001,2,40,2,25.0,3.0,0.0,,1,0,,,35.15657255,-85.19073320000001,0,0
632,0.0,0.07400000000000001,1,330E926001,2,56,2,,2.0,7.0,,2,0,,,35.14262352,-85.19348719999999,0,0
633,0.10800000000000001,0.34700000000000003,1,330E927001,4,56,4,,2.0,7.0,,2,0,,,35.14229365,-85.19230044,0,0
634,0.0,0.059000000000000004,1,330E928001,2,56,2,,2.0,7.0,1.0,2,0,,,35.14555353,-85.19566921,0,0
635,0.0,0.07200000000000001,1,330E929001,2,56,2,,2.0,7.0,,2,0,,,35.13621951,-85.19531021,0,0
636,0.0,0.044000000000000004,1,330E931001,2,56,2,,2.0,7.0,,2,0,,,35.13576051,-85.20000622,0,0
637,0.0,0.036000000000000004,1,330E932001,2,56,2,,2.0,7.0,,2,0,,,35.13717051,-85.19921822,0,0
638,0.0,0.10300000000000001,1,330E943001,2,56,2,,2.0,7.0,,2,0,,,35.15110154,-85.17208116,0,0
639,0.0,0.8220000000000001,1,330E947001,2,52,2,25.0,2.0,7.0,1.0,2,0,,,35.31120585,-85.11720002,0,0
640,0.0,0.21100000000000002,1,330E948001,2,56,2,,2.0,7.0,,2,0,,,35.12072648,-85.20031322,0,0
641,0.145,1.3730000000000002,1,330E953001,2,56,2,25.0,2.0,7.0,,2,0,,,35.16325421,-85.17978119,0,0
642,0.0,0.28300000000000003,1,330E979001,2,36,2,,2.0,7.0,,2,0,,,35.20788565,-85.14589609999999,0,0
643,0.073,0.41600000000000004,1,330E982001,2,56,2,25.0,3.0,7.0,,2,0,,,35.20869025,-85.14464415,0,0
644,0.14400000000000002,0.36200000000000004,1,330E987001,2,40,2,30.0,2.0,7.0,,2,0,,,35.20718976,-85.14994535,0,0
645,0.0,0.29600000000000004,1,330E997001,1,36,1,,2.0,7.0,,2,0,,,35.20497864,-85.15220411,0,0
646,0.0,0.23800000000000002,1,330E998001,2,44,2,,2.0,7.0,,2,0,,,35.20625965,-85.15365511,0,0
647,0.0,0.054000000000000006,1,330F003001,2,56,2,,2.0,7.0,,2,0,,,35.27212678,-85.12967805,0,0
648,0.0,0.29600000000000004,1,330F007001,2,44,2,,2.0,0.0,,2,0,,,35.34515392,-85.10118198,0,0
649,0.0,0.21100000000000002,1,330F008001,2,52,2,25.0,2.0,7.0,1.0,2,0,,,35.30901385,-85.12585004,0,0
650,0.0,0.10800000000000001,1,330F014001,2,68,2,,2.0,4.0,1.0,2,0,,,35.06066334,-85.07139397,0,0
651,0.0,0.059000000000000004,1,330F016001,2,52,2,,2.0,7.0,1.0,2,0,,,35.06318835,-85.04189091,0,0
652,0.0,0.24100000000000002,1,330F017001,2,50,2,,2.0,7.0,,2,0,,,35.05457933,-85.03805391,0,0
653,0.0,0.059000000000000004,1,330F021001,2,50,2,,2.0,7.0,,2,0,,,35.22045468,-85.23068326,0,0
654,0.0,0.10400000000000001,1,330F022001,2,56,2,,2.0,7.0,,2,0,,,35.22261769,-85.22933426,0,0
