,BLM,ELM,Route
1067,0,0.279,330A854001
1068,0,0.106,330A855001
1069,0,0.195,330A856001
1070,0,0.058,330A857001
1071,0,0.094,330A858001
1072,0,0.06,330A859001
1073,0,0.057,330A860001
1074,0,0.063,330A861001
1075,0,0.062,330A862001
1076,0,0.107,330A863001
1077,0,0.452,330A864001
1078,0,0.255,330A865001
1079,0,0.097,330A866001
1080,0,0.036,330A867001
1081,0,0.11,330A868001
1082,0,0.155,330A869001
1083,0,0.153,330A870001
1084,0,0.066,330A871001
1085,0,0.243,330A873001
1086,0,0.05,330A874001
1087,0,0.29,330A875001
1088,0,0.736,330A876001
1089,0,0.182,330A877001
1090,0,0.047,330A878001
1091,0,0.118,330A879001
1092,0,0.029,330A880001
1093,0,0.155,330A881001
1094,0,0.498,330A882001
1095,0,0.361,330A883001
1096,0,0.279,330A884001
1097,0,0.448,330A885001
1098,0,0.636,330A886001
1099,0,0.432,330A887001
1100,0,0.271,330A888001
1101,0,0.116,330A889001
1102,0,0.443,330A890001
1103,0,0.343,330A891001
1104,0,0.28,330A892001
1105,0,0.26,330A893001
1106,0,0.072,330A894001
1107,0,0.255,330A895001
1108,0,0.43,330A896001
1109,0,0.24,330A897001
1110,0,0.196,330A898001
1111,0,0.407,330A899001
1112,0,0.738,330A900001
1113,0,0.21,330A901001
1114,0,0.393,330A902001
1115,0,0.579,330A903001
1116,0,0.182,330A904001
1117,0,0.127,330A905001
1118,0,0.609,330A906001
1119,0,0.254,330A907001
1120,0,0.189,330A908001
1121,0,0.067,330A909001
1122,0,0.203,330A910001
1123,0,0.71,330A911001
1124,0,0.106,330A912001
1125,0,0.103,330A913001
1126,0,0.103,330A914001
1127,0,0.567,330A915001
1128,0,0.509,330A916001
1129,0,0.521,330A917001
1130,0,0.12,330A918001
1131,0,0.132,330A919001
1132,0,0.726,330A920001
1133,0,0.547,330A921001
1134,0,0.439,330A922001
1135,0,0.462,330A923001
1136,0,0.066,330A924001
1137,0,0.306,330A925001
1138,0,0.256,330A926001
1139,0,0.046,330A927001
1140,0,0.172,330A928001
1141,0,0.061,330A929001
1142,0,0.071,330A930001
1143,0,0.144,330A931001
1144,0,0.84,330A932001
1145,0,0.498,330A933001
1146,0,0.883,330A934001
1147,0,0.776,330A935001
1148,0,0.294,330A936001
1149,0,0.778,330A937001
1150,0,1.831,330A938001
1151,0,1.142,330A939001
1152,0,0.874,330A940001
1153,0,0.211,330A941001
1154,0,0.434,330A942001
1155,0,1.475,330A943001
1156,0,0.98,330A945001
1157,0,1.07,330A946001
1158,0,0.286,330A947001
1159,0,0.427,330A948001
1160,0,0.143,330A949001
1161,0,0.087,330A950001
1162,0,0.129,330A951001
1163,0,0.098,330A952001
1164,0,0.141,330A953001
1165,0,0.253,330A954001
1166,0,0.065,330A955001
1167,0,0.808,330A956001
1168,0,0.192,330A957001
1169,0,0.605,330A958001
1170,0,0.698,330A959001
1171,0,0.229,330A960001
1172,0,0.036,330A961001
1173,0,0.122,330A962001
1174,0,0.124,330A963001
1175,0,0.164,330A964001
1176,0,0.275,330A965001
1177,0,0.394,330A966001
1178,0,0.398,330A967001
1179,0,0.108,330A968001
1180,0,0.071,330A969001
1181,0,0.401,330A970001
1182,0,0.068,330A971001
1183,0,0.166,330A972001
1184,0,0.295,330A973001
1185,0,0.718,330A974001
1186,0,0.042,330A975001
1187,0,0.314,330A976001
1188,0,0.092,330A977001
1189,0,0.119,330A978001
1190,0,0.086,330A979001
1191,0,0.194,330A980001
1192,0,0.253,330A981001
1193,0,0.252,330A982001
1194,0,0.249,330A983001
1195,0,0.247,330A984001
1196,0,0.44,330A985001
1197,0,0.755,330A986001
1198,0,0.104,330A987001
1199,0,0.249,330A988001
1200,0,0.969,330A989001
1201,0,0.194,330A990001
1202,0,0.084,330A991001
1203,0,0.127,330A992001
1204,0,0.106,330A993001
1205,0,0.477,330A994001
1206,0,0.288,330A995001
1207,0,0.729,330A996001
1208,0,0.148,330A997001
1209,0,0.071,330A998001
1210,0,0.138,330A999001
1211,0,0.721,330B001001
1212,0,0.131,330B002001
1213,0,0.192,330B003001
1214,0,0.075,330B004001
1215,0,0.076,330B005001
1216,0,0.129,330B006001
1217,0,0.118,330B007001
1218,0,0.132,330B008001
1219,0,0.215,330B009001
1220,0,0.493,330B010001
1221,0,0.447,330B011001
1222,0,0.156,330B012001
1223,0,0.164,330B013001
1224,0,0.15,330B014001
1225,0,0.187,330B015001
1226,0,0.235,330B016001
1227,0,0.124,330B017001
1228,0,0.239,330B018001
1229,0,0.197,330B019001
1230,0,0.352,330B020001
1231,0,0.154,330B021001
1232,0,0.242,330B022001
1233,0,0.361,330B023001
1234,0,0.212,330B024001
1235,0,0.503,330B025001
1236,0,0.381,330B026001
1237,0,0.27,330B027001
1238,0,0.205,330B028001
1239,0,0.446,330B029001
1240,0,0.309,330B030001
1241,0,0.289,330B031001
1242,0,0.159,330B032001
1243,0,0.311,330B033001
1244,0,0.072,330B034001
1245,0,0.557,330B035001
1246,0,0.155,330B036001
1247,0,0.16,330B037001
1248,0,0.371,330B038001
1249,0,0.455,330B039001
1250,0,0.132,330B040001
1251,0,0.11,330B041001
1252,0,0.192,330B042001
1253,0,0.243,330B043001
1254,0,0.192,330B044001
1255,0,0.33,330B045001
1256,0,0.773,330B046001
1257,0,0.062,330B047001
1258,0,0.293,330B048001
1259,0,0.177,330B049001
1260,0,0.082,330B050001
1261,0,0.068,330B051001
1262,0,1.595,330B052001
1263,0,1.208,330B053001
1264,0,0.82,330B054001
1265,0,0.314,330B055001
1266,0,0.145,330B056001
1267,0,0.179,330B057001
1268,0,0.502,330B058001
1269,0,0.191,330B059001
1270,0,0.146,330B060001
1271,0,0.272,330B061001
1272,0,0.073,330B062001
1273,0,0.092,330B063001
1274,0,0.069,330B064001
1275,0,0.781,330B065001
1276,0,0.177,330B066001
1277,0,0.368,330B067001
1278,0,0.362,330B068001
1279,0,0.248,330B069001
1280,0,0.141,330B070001
1281,0,0.226,330B071001
1282,0,0.721,330B072001
1283,0,0.465,330B073001
1284,0,0.357,330B074001
1285,0,0.258,330B075001
1286,0,0.448,330B076001
1287,0,0.496,330B077001
1288,0,0.249,330B078001
1289,0,0.509,330B079001
1290,0,0.25,330B080001
1291,0,0.248,330B081001
1292,0,0.249,330B082001
1293,0,0.181,330B084001
1294,0,0.188,330B085001
1295,0,0.213,330B086001
1296,0,0.189,330B087001
1297,0,0.183,330B088001
1298,0,0.083,330B089001
1299,0,0.314,330B090001
1300,0,0.321,330B091001
1301,0,0.198,330B092001
1302,0,0.253,330B093001
1303,0,0.251,330B094001
1304,0,0.13,330B095001
1305,0,0.142,330B096001
1306,0,0.053,330B097001
1307,0,0.321,330B098001
1308,0,0.275,330B099001
1309,0,0.329,330B100001
1310,0,0.356,330B101001
1311,0,0.234,330B102001
1312,0,0.312,330B103001
1313,0,0.255,330B104001
1314,0,0.087,330B105001
1315,0,0.329,330B106001
1316,0,0.084,330B107001
1317,0,0.505,330B108001
1318,0,0.276,330B109001
1319,0,0.121,330B110001
1320,0,0.179,330B111001
1321,0,0.395,330B112001
1322,0,0.151,330B113001
1323,0,0.935,330B114001
1324,0,0.19,330B115001
1325,0,0.354,330B116001
1326,0,0.757,330B117001
1327,0,0.243,330B118001
1328,0,0.128,330B119001
1329,0,0.6,330B120001
1330,0,0.096,330B121001
1331,0,0.124,330B122001
1332,0,0.12,330B123001
1333,0,0.067,330B124001
1334,0,0.175,330B125001
1335,0,0.168,330B126001
1336,0,0.153,330B127001
1337,0,0.205,330B128001
1338,0,0.122,330B129001
1339,0,0.417,330B130001
1340,0,0.223,330B131001
1341,0,0.34,330B132001
1342,0,0.159,330B133001
1343,0,0.065,330B134001
1344,0,0.135,330B135001
1345,0,0.486,330B136001
1346,0,0.157,330B137001
1347,0,0.405,330B138001
1348,0,0.165,330B139001
1349,0,0.349,330B140001
1350,0,0.184,330B141001
1351,0,0.185,330B142001
1352,0,0.552,330B143001
1353,0,0.076,330B144001
1354,0,0.227,330B145001
1355,0,0.664,330B146001
1356,0,0.804,330B147001
1357,0,0.35,330B148001
1358,0,0.21,330B149001
1359,0,0.156,330B150001
1360,0,0.223,330B151001
1361,0,0.209,330B152001
1362,0,0.296,330B153001
1363,0,0.115,330B154001
1364,0,0.237,330B155001
1365,0,0.127,330B156001
1366,0,0.123,330B157001
1367,0,0.364,330B158001
1368,0,0.351,330B159001
1369,0,0.093,330B160001
1370,0,0.128,330B161001
1371,0,0.143,330B163001
1372,0,0.533,330B164001
1373,0,0.144,330B165001
1374,0,0.106,330B166001
1375,0,0.156,330B167001
1376,0,0.31,330B168001
1377,0,0.117,330B169001
1378,0,0.067,330B170001
1379,0,0.066,330B171001
1380,0,0.091,330B172001
1381,0,0.8,330B173001
1382,0,0.404,330B174001
1383,0,0.241,330B175001
1384,0,0.367,330B176001
1385,0,0.157,330B177001
1386,0,0.183,330B178001
1387,0,0.158,330B179001
1388,0,0.782,330B180001
1389,0,0.144,330B181001
1390,0,0.067,330B182001
1391,0,0.061,330B183001
1392,0,0.084,330B184001
1393,0,0.495,330B185001
1394,0,0.184,330B186001
1395,0,0.438,330B187001
1396,0,0.057,330B188001
1397,0,0.109,330B189001
1398,0,0.191,330B190001
1399,0,0.054,330B191001
1400,0,0.05,330B192001
1401,0,0.326,330B193001
1402,0,0.151,330B194001
1403,0,0.101,330B195001
1404,0,0.34,330B196001
1405,0,0.132,330B197001
1406,0,0.284,330B198001
1407,0,0.187,330B199001
1408,0,0.265,330B200001
1409,0,0.42,330B201001
1410,0,0.24,330B202001
1411,0,0.066,330B203001
1412,0,0.167,330B204001
1413,0,0.095,330B205001
1414,0,0.225,330B206001
1415,0,0.322,330B207001
1416,0,0.155,330B208001
1417,0,0.329,330B209001
1418,0,0.081,330B210001
1419,0,0.129,330B211001
1420,0,0.169,330B212001
1421,0,0.096,330B213001
1422,0,0.151,330B214001
1423,0,0.146,330B215001
1424,0,0.585,330B216001
1425,0,0.146,330B217001
1426,0,0.208,330B218001
1427,0,0.182,330B219001
1428,0,0.126,330B220001
1429,0,0.079,330B221001
1430,0,0.378,330B222001
1431,0,0.418,330B223001
1432,0,0.418,330B224001
1433,0,0.111,330B225001
1434,0,0.108,330B226001
1435,0,0.39,330B227001
1436,0,0.126,330B229001
1437,0,0.628,330B230001
1438,0,0.598,330B231001
1439,0,0.625,330B232001
1440,0,0.473,330B233001
1441,0,0.489,330B234001
1442,0,0.331,330B235001
1443,0,0.215,330B236001
1444,0,0.078,330B237001
1445,0,0.062,330B238001
1446,0,0.418,330B239001
1447,0,0.526,330B240001
1448,0,0.036,330B241001
1449,0,0.182,330B242001
1450,0,0.324,330B243001
1451,0,0.252,330B244001
1452,0,0.112,330B245001
1453,0,0.069,330B246001
1454,0,0.146,330B247001
1455,0,0.191,330B248001
1456,0,0.351,330B249001
1457,0,0.517,330B250001
1458,0,0.127,330B251001
1459,0,0.297,330B252001
1460,0,0.386,330B253001
1461,0,0.571,330B254001
1462,0,0.361,330B255001
1463,0,0.529,330B256001
1464,0,0.081,330B257001
1465,0,0.222,330B258001
1466,0,0.505,330B259001
1467,0,0.226,330B260001
1468,0,0.13,330B261001
1469,0,0.113,330B262001
1470,0,0.161,330B263001
1471,0,0.107,330B264001
1472,0,0.153,330B265001
1473,0,0.343,330B266001
1474,0,0.237,330B267001
1475,0,0.2,330B268001
1476,0,0.049,330B269001
1477,0,0.185,330B270001
1478,0,0.364,330B271001
1479,0,0.114,330B273001
1480,0,0.717,330B274001
1481,0,0.573,330B275001
1482,0,0.289,330B276001
1483,0,0.288,330B277001
1484,0,0.06,330B278001
1485,0,0.142,330B279001
1486,0,0.079,330B280001
1487,0,0.106,330B281001
1488,0,0.205,330B282001
1489,0,0.122,330B283001
1490,0,0.122,330B284001
1491,0,0.245,330B285001
1492,0,0.137,330B286001
1493,0,0.766,330B287001
1494,0,0.079,330B288001
1495,0,0.117,330B289001
1496,0,0.341,330B290001
1497,0,0.061,330B291001
1498,0,0.053,330B292001
1499,0,0.06,330B293001
1500,0,0.12,330B294001
1501,0,0.493,330B295001
1502,0,0.436,330B296001
1503,0,0.324,330B297001
1504,0,0.472,330B298001
1505,0,0.082,330B299001
1506,0,0.34,330B300001
1507,0,0.482,330B301001
1508,0,0.206,330B302001
1509,0,0.397,330B303001
1510,0,0.104,330B304001
1511,0,0.162,330B305001
1512,0,0.054,330B306001
1513,0,0.323,330B307001
1514,0,0.283,330B308001
1515,0,0.044,330B309001
1516,0,0.134,330B310001
1517,0,0.319,330B311001
1518,0,0.188,330B312001
1519,0,0.098,330B313001
1520,0,0.187,330B314001
1521,0,0.125,330B315001
1522,0,0.09,330B316001
1523,0,0.619,330B317001
1524,0,0.028,330B318001
1525,0,0.025,330B319001
1526,0,0.139,330B320001
1527,0,0.312,330B321001
1528,0,0.171,330B322001
1529,0,0.816,330B323001
1530,0,0.921,330B324001
1531,0,0.772,330B325001
1532,0,0.038,330B326001
1533,0,0.496,330B327001
1534,0,0.167,330B328001
1535,0,0.112,330B329001
1536,0,0.421,330B330001
1537,0,0.139,330B331001
1538,0,0.937,330B332001
1539,0,0.459,330B333001
1540,0,0.103,330B334001
1541,0,0.239,330B335001
1542,0,0.63,330B336001
1543,0,0.398,330B337001
1544,0,0.104,330B338001
1545,0,0.318,330B339001
1546,0,0.345,330B340001
1547,0,0.29,330B341001
1548,0,0.35,330B342001
1549,0,0.062,330B343001
1550,0,0.155,330B344001
1551,0,0.057,330B345001
1552,0,0.247,330B346001
1553,0,0.066,330B347001
1554,0,0.162,330B348001
1555,0,0.221,330B349001
1556,0,0.199,330B351001
1557,0,0.086,330B352001
1558,0,0.523,330B353001
1559,0,0.28,330B354001
1560,0,0.155,330B355001
1561,0,0.303,330B356001
1562,0,0.503,330B357001
1563,0,0.111,330B358001
1564,0,0.023,330B359001
1565,0,0.182,330B360001
1566,0,0.652,330B361001
1567,0,0.389,330B362001
1568,0,0.224,330B363001
1569,0,0.149,330B364001
1570,0,0.103,330B365001
1571,0,0.197,330B366001
1572,0,0.319,330B367001
1573,0,0.22,330B368001
1574,0,0.203,330B369001
1575,0,0.175,330B370001
1576,0,0.5,330B371001
1577,0,0.039,330B372001
1578,0,0.051,330B373001
1579,0,0.136,330B374001
1580,0,0.336,330B375001
1581,0,0.361,330B376001
1582,0,0.094,330B377001
1583,0,0.353,330B378001
1584,0,0.256,330B379001
1585,0,0.302,330B380001
1586,0,0.174,330B381001
1587,0,0.06,330B382001
1588,0,0.074,330B383001
1589,0,0.265,330B384001
1590,0,0.289,330B385001
1591,0,0.337,330B386001
1592,0,0.185,330B387001
1593,0,0.201,330B388001
1594,0,0.062,330B389001
1595,0,0.056,330B390001
1596,0,0.169,330B391001
1597,0,0.346,330B392001
1598,0,0.072,330B393001
1599,0,0.074,330B394001
1600,0,0.22,330B395001
1601,0,0.49,330B396001
1602,0,0.122,330B397001
1603,0,0.282,330B398001
1604,0,0.049,330B399001
1605,0,0.159,330B400001
1606,0,0.47,330B401001
1607,0,0.05,330B402001
1608,0,0.054,330B403001
1609,0,0.066,330B404001
1610,0,0.659,330B405001
1611,0,0.115,330B406001
1612,0,0.116,330B407001
1613,0,0.237,330B408001
1614,0,0.074,330B409001
1615,0,0.494,330B410001
1616,0,0.654,330B411001
1617,0,0.172,330B412001
1618,0,0.279,330B413001
1619,0,0.138,330B414001
1620,0,0.249,330B415001
1621,0,0.097,330B416001
1622,0,0.24,330B417001
1623,0,0.062,330B418001
1624,0,0.481,330B419001
1625,0,0.239,330B420001
1626,0,0.124,330B421001
1627,0,0.115,330B422001
1628,0,0.29,330B423001
1629,0,0.38,330B424001
1630,0,0.058,330B425001
1631,0,0.068,330B426001
1632,0,0.157,330B427001
1633,0,0.376,330B428001
1634,0,0.452,330B429001
1635,0,0.644,330B430001
1636,0,0.499,330B431001
1637,0,0.36,330B432001
1638,0,0.083,330B433001
1639,0,0.819,330B434001
1640,0,0.108,330B435001
1641,0,0.205,330B436001
1642,0,0.036,330B437001
1643,0,0.613,330B438001
1644,0,0.437,330B439001
1645,0,0.339,330B440001
1646,0,0.352,330B441001
1647,0,0.172,330B442001
1648,0,0.378,330B443001
1649,0,0.235,330B444001
1650,0,0.278,330B445001
1651,0,0.32,330B446001
1652,0,0.292,330B447001
1653,0,0.596,330B448001
1654,0,0.022,330B449001
1655,0,0.154,330B450001
1656,0,0.067,330B451001
1657,0,0.128,330B452001
1658,0,0.94,330B453001
1659,0,0.116,330B454001
1660,0,0.825,330B455001
1661,0,0.096,330B456001
1662,0,0.042,330B457001
1663,0,0.067,330B458001
1664,0,0.166,330B459001
1665,0,0.284,330B460001
1666,0,0.308,330B461001
1667,0,0.157,330B462001
1668,0,0.07,330B463001
1669,0,0.121,330B464001
1670,0,0.066,330B465001
1671,0,0.559,330B466001
1672,0,0.237,330B467001
1673,0,0.034,330B468001
1674,0,0.072,330B469001
1675,0,0.224,330B470001
1676,0,0.198,330B471001
1677,0,0.084,330B472001
1678,0,0.342,330B473001
1679,0,1.267,330B474001
1680,0,0.077,330B475001
1681,0,1.03,330B476001
1682,0,0.315,330B477001
1683,0,0.097,330B478001
1684,0,0.251,330B479001
1685,0,0.251,330B480001
1686,0,0.251,330B481001
1687,0,0.249,330B482001
1688,0,0.373,330B483001
1689,0,1.248,330B484001
1690,0,0.689,330B485001
1691,0,0.625,330B486001
1692,0,0.082,330B487001
1693,0,0.306,330B488001
1694,0,0.295,330B489001
1695,0,0.256,330B490001
1696,0,0.506,330B491001
1697,0,0.996,330B492001
1698,0,0.112,330B493001
1699,0,0.272,330B494001
1700,0,0.587,330B495001
1701,0,0.116,330B496001
1702,0,0.153,330B497001
1703,0,0.16,330B498001
1704,0,0.132,330B499001
1705,0,0.14,330B500001
1706,0,0.169,330B501001
1707,0,0.258,330B502001
1708,0,0.167,330B503001
1709,0,0.08,330B504001
1710,0,0.32,330B505001
1711,0,0.083,330B506001
1712,0,0.262,330B507001
1713,0,0.117,330B508001
1714,0,0.085,330B509001
1715,0,0.085,330B510001
1716,0,0.115,330B511001
1717,0,0.164,330B512001
1718,0,0.123,330B513001
1719,0,0.189,330B514001
1720,0,0.11,330B516001
1721,0,0.107,330B517001
1722,0,0.453,330B518001
1723,0,0.109,330B519001
1724,0,0.116,330B520001
1725,0,0.498,330B521001
1726,0,0.19,330B522001
1727,0,0.311,330B523001
1728,0,0.311,330B524001
1729,0,1.113,330B525001
1730,0,0.144,330B526001
1731,0,0.253,330B528001
1732,0,0.098,330B529001
1733,0,0.314,330B530001
1734,0,0.193,330B531001
1735,0,0.577,330B532001
1736,0,0.314,330B533001
1737,0,0.821,330B534001
1738,0,0.185,330B535001
1739,0,0.128,330B536001
1740,0,0.28,330B537001
1741,0,0.512,330B538001
1742,0,0.125,330B539001
1743,0,0.12,330B540001
1744,0,0.244,330B541001
1745,0,0.063,330B542001
1746,0,0.245,330B543001
1747,0,0.255,330B544001
1748,0,0.246,330B545001
1749,0,0.51,330B546001
1750,0,0.069,330B547001
1751,0,0.058,330B548001
1752,0,0.197,330B549001
1753,0,0.113,330B550001
1754,0,0.255,330B551001
1755,0,0.33,330B553001
1756,0,0.224,330B554001
1757,0,0.217,330B555001
1758,0,0.215,330B556001
1759,0,0.127,330B557001
1760,0,0.22,330B558001
1761,0,0.385,330B559001
1762,0,0.98,330B560001
1763,0,0.193,330B561001
1764,0,0.179,330B562001
1765,0,0.199,330B563001
1766,0,0.946,330B564001
1767,0,0.061,330B565001
1768,0,0.256,330B566001
1769,0,0.247,330B567001
1770,0,0.379,330B568001
1771,0,0.25,330B569001
1772,0,0.468,330B570001
1773,0,0.619,330B571001
1774,0,0.301,330B572001
1775,0,0.302,330B573001
1776,0,0.051,330B574001
1777,0,0.149,330B575001
1778,0,0.033,330B576001
1779,0,0.809,330B577001
1780,0,0.117,330B578001
1781,0,0.071,330B579001
1782,0,0.352,330B580001
1783,0,0.122,330B581001
1784,0,0.252,330B582001
1785,0,0.168,330B583001
1786,0,0.147,330B584001
1787,0,0.103,330B585001
1788,0,0.126,330B586001
1789,0,0.168,330B587001
1790,0,0.092,330B588001
1791,0,0.099,330B589001
1792,0,0.054,330B590001
1793,0,0.216,330B591001
1794,0,0.205,330B592001
1795,0,0.051,330B593001
1796,0,0.054,330B594001
1797,0,0.073,330B595001
1798,0,0.961,330B597001
1799,0,0.565,330B598001
1800,0,0.037,330B599001
1801,0,0.258,330B600001
1802,0,0.249,330B601001
1803,0,0.06,330B602001
1804,0,0.057,330B603001
1805,0,0.066,330B604001
1806,0,0.055,330B605001
1807,0,0.06,330B606001
1808,0,0.067,330B607001
1809,0,0.222,330B608001
1810,0,0.071,330B609001
1811,0,0.071,330B610001
1812,0,0.326,330B611001
1813,0,0.342,330B612001
1814,0,0.507,330B613001
1815,0,0.177,330B614001
1816,0,0.591,330B615001
1817,0,0.112,330B616001
1818,0,0.262,330B617001
1819,0,0.327,330B618001
1820,0,0.221,330B619001
1821,0,1.311,330B620001
1822,0,0.722,330B621001
1823,0,0.045,330B622001
1824,0,0.13,330B623001
1825,0,0.327,330B624001
1826,0,0.188,330B625001
1827,0,0.301,330B626001
1828,0,1.235,330B627001
1829,0,0.188,330B628001
1830,0,0.156,330B629001
1831,0,0.19,330B630001
1832,0,0.522,330B631001
1833,0,0.105,330B632001
1834,0,0.123,330B633001
1835,0,1.004,330B634001
1836,0,0.142,330B635001
1837,0,0.776,330B636001
1838,0,0.164,330B637001
1839,0,0.549,330B638001
1840,0,0.05,330B639001
1841,0,0.1,330B640001
1842,0,0.247,330B641001
1843,0,0.333,330B642001
1844,0,0.016,330B643001
1845,0,0.224,330B644001
1846,0,0.506,330B645001
1847,0,0.414,330B646001
1848,0,0.244,330B647001
1849,0,0.227,330B648001
1850,0,0.186,330B649001
1851,0,0.129,330B650001
1852,0,0.28,330B651001
1853,0,0.106,330B652001
1854,0,0.104,330B653001
1855,0,0.625,330B654001
1856,0,0.121,330B655001
1857,0,0.445,330B656001
1858,0,0.09,330B657001
1859,0,0.104,330B659001
1860,0,0.082,330B660001
1861,0,0.445,330B662001
1862,0,0.78,330B663001
1863,0,0.185,330B664001
1864,0,0.253,330B665001
1865,0,0.168,330B666001
1866,0,0.233,330B667001
1867,0,0.112,330B668001
1868,0,0.23,330B669001
1869,0,0.409,330B670001
1870,0,0.375,330B671001
1871,0,0.293,330B672001
1872,0,0.229,330B673001
1873,0,0.226,330B674001
1874,0,0.062,330B675001
1875,0,0.034,330B676001
1876,0,0.05,330B677001
1877,0,0.172,330B679001
1878,0,0.037,330B680001
1879,0,0.176,330B681001
1880,0,0.034,330B682001
1881,0,0.034,330B683001
1882,0,0.258,330B684001
1883,0,0.17,330B685001
1884,0,0.363,330B686001
1885,0,0.332,330B687001
1886,0,0.359,330B688001
1887,0,0.289,330B689001
1888,0,0.221,330B690001
1889,0,0.188,330B691001
1890,0,0.02,330B692001
1891,0,0.076,330B693001
1892,0,0.276,330B694001
1893,0,0.262,330B695001
1894,0,0.105,330B696001
1895,0,0.259,330B697001
1896,0,0.136,330B698001
1897,0,0.358,330B699001
1898,0,0.114,330B700001
1899,0,0.148,330B701001
1900,0,0.052,330B702001
1901,0,0.052,330B703001
1902,0,0.048,330B704001
1903,0,0.125,330B705001
1904,0,0.088,330B706001
1905,0,0.354,330B707001
1906,0,0.128,330B708001
1907,0,0.102,330B709001
1908,0,0.179,330B710001
1909,0,0.498,330B711001
1910,0,0.106,330B712001
1911,0,0.283,330B713001
1912,0,0.05,330B714001
1913,0,0.801,330B715001
1914,0,0.796,330B716001
1915,0,0.19,330B717001
1916,0,0.301,330B718001
1917,0,0.425,330B719001
1918,0,0.298,330B720001
1919,0,0.294,330B721001
1920,0,0.466,330B722001
1921,0,0.512,330B723001
1922,0,0.463,330B724001
1923,0,0.229,330B725001
1924,0,0.162,330B726001
1925,0,0.574,330B727001
1926,0,0.116,330B728001
1927,0,0.111,330B729001
1928,0,0.35,330B730001
1929,0,0.552,330B731001
1930,0,0.067,330B732001
1931,0,0.151,330B733001
1932,0,0.04,330B734001
1933,0,0.202,330B735001
1934,0,0.323,330B736001
1935,0,0.1,330B737001
1936,0,0.158,330B738001
1937,0,0.173,330B739001
1938,0,0.926,330B740001
1939,0,0.09,330B741001
1940,0,0.139,330B742001
1941,0,0.198,330B743001
1942,0,0.48,330B744001
1943,0,0.234,330B745001
1944,0,0.103,330B746001
1945,0,0.172,330B747001
1946,0,0.045,330B748001
1947,0,0.047,330B749001
1948,0,0.117,330B750001
1949,0,0.84,330B751001
1950,0,0.112,330B752001
1951,0,0.115,330B753001
1952,0,0.589,330B754001
1953,0,0.326,330B755001
1954,0,0.361,330B756001
1955,0,0.153,330B757001
1956,0,0.154,330B758001
1957,0,0.177,330B759001
1958,0,0.185,330B760001
1959,0,0.066,330B761001
1960,0,0.068,330B762001
1961,0,0.242,330B763001
1962,0,0.441,330B764001
1963,0,0.068,330B765001
1964,0,0.222,330B766001
1965,0,0.46,330B767001
1966,0,0.072,330B768001
1967,0,0.186,330B769001
1968,0,0.191,330B770001
1969,0,0.15,330B771001
1970,0,0.112,330B772001
1971,0,0.288,330B773001
1972,0,0.18,330B774001
1973,0,0.191,330B775001
1974,0,0.129,330B776001
1975,0,0.241,330B777001
1976,0,0.294,330B778001
1977,0,0.12,330B779001
1978,0,0.193,330B780001
1979,0,1.115,330B781001
1980,0,0.235,330B782001
1981,0,0.072,330B783001
1982,0,0.348,330B784001
1983,0,0.145,330B785001
1984,0,0.143,330B786001
1985,0,0.075,330B787001
1986,0,0.099,330B788001
1987,0,0.074,330B789001
1988,0,0.11,330B790001
1989,0,0.574,330B791001
1990,0,0.365,330B792001
1991,0,0.37,330B793001
1992,0,0.163,330B794001
1993,0,0.25,330B795001
1994,0,0.155,330B796001
1995,0,0.102,330B797001
1996,0,0.325,330B798001
1997,0,0.335,330B799001
1998,0,0.192,330B800001
1999,0,0.181,330B801001
2000,0,0.15,330B802001
2001,0,0.353,330B803001
2002,0,0.126,330B804001
2003,0,0.305,330B805001
2004,0,0.314,330B806001
2005,0,0.251,330B807001
2006,0,0.088,330B808001
2007,0,0.218,330B809001
2008,0,0.375,330B810001
2009,0,0.042,330B811001
2010,0,0.165,330B812001
2011,0,0.056,330B813001
2012,0,0.149,330B814001
2013,0,0.388,330B815001
2014,0,0.408,330B816001
2015,0,0.129,330B817001
2016,0,0.088,330B818001
2017,0,0.122,330B819001
2018,0,0.331,330B820001
2019,0,0.466,330B821001
2020,0,0.257,330B822001
2021,0,0.275,330B823001
2022,0,0.112,330B824001
2023,0,0.261,330B825001
2024,0,1.387,330B826001
2025,0,0.224,330B827001
2026,0,1.652,330B828001
2027,0,0.33,330B829001
2028,0,0.345,330B830001
2029,0,0.201,330B831001
2030,0,0.823,330B832001
2031,0,0.216,330B833001
2032,0,0.577,330B834001
2033,0,0.268,330B835001
2034,0,0.204,330B836001
2035,0,0.058,330B837001
2036,0,0.161,330B838001
2037,0,0.085,330B839001
2038,0,0.33,330B840001
2039,0,0.26,330B841001
2040,0,0.103,330B842001
2041,0,0.15,330B843001
2042,0,1.245,330B844001
2043,0,0.132,330B845001
2044,0,0.182,330B846001
2045,0,0.59,330B847001
2046,0,0.634,330B848001
2047,0,0.137,330B849001
2048,0,0.238,330B850001
2049,0,0.274,330B851001
2050,0,0.06,330B852001
2051,0,0.516,330B854001
2052,0,0.259,330B855001
2053,0,0.173,330B856001
2054,0,0.322,330B857001
2055,0,0.059,330B858001
2056,0,0.11,330B859001
2057,0,0.064,330B860001
2058,0,0.126,330B861001
2059,0,0.052,330B862001
2060,0,0.141,330B863001
2061,0,0.194,330B864001
2062,0,0.182,330B865001
2063,0,0.224,330B866001
2064,0,1.197,330B867001
2065,0,0.278,330B868001
