Grid_Num,cdotYieldCount,cdotStopCount,eTrimsYieldCount,eTrimsStopCount,trafficSignal,trafficSignalCount,coords,Longitudes,Latitudes,Center_Lat,Center_Long,yieldDifference,stopDifference
648,0,3,0,2,1,4,"-85.19849926074903, 35.15289361510247, -85.20094984232549, 35.14864908330412, -85.20585100547828, 35.14864908330412, -85.20830158705462, 35.15289361510247, -85.20585100547828, 35.15713814690088, -85.20094984232549, 35.15713814690088, -85.19849926074903, 35.15289361510247","-85.19849926074903, -85.20094984232549, -85.20585100547828, -85.20830158705462, -85.20585100547828, -85.20094984232549, -85.19849926074903","35.15289361510247, 35.14864908330412, 35.14864908330412, 35.15289361510247, 35.15713814690088, 35.15713814690088, 35.15289361510247",35.15289362,-85.20340042,0,1
649,1,8,1,8,0,0,"-85.1911475160199, 35.15713814690088, -85.1935980975963, 35.15289361510247, -85.19849926074903, 35.15289361510247, -85.20094984232549, 35.15713814690088, -85.19849926074903, 35.16138267869928, -85.1935980975963, 35.16138267869928, -85.1911475160199, 35.15713814690088","-85.1911475160199, -85.1935980975963, -85.19849926074903, -85.20094984232549, -85.19849926074903, -85.1935980975963, -85.1911475160199","35.15713814690088, 35.15289361510247, 35.15289361510247, 35.15713814690088, 35.16138267869928, 35.16138267869928, 35.15713814690088",35.15713815,-85.19604868,0,0
650,0,9,0,7,0,0,"-85.1837957712907, 35.15289361510247, -85.18624635286704, 35.14864908330412, -85.1911475160199, 35.14864908330412, -85.1935980975963, 35.15289361510247, -85.1911475160199, 35.15713814690088, -85.18624635286704, 35.15713814690088, -85.1837957712907, 35.15289361510247","-85.1837957712907, -85.18624635286704, -85.1911475160199, -85.1935980975963, -85.1911475160199, -85.18624635286704, -85.1837957712907","35.15289361510247, 35.14864908330412, 35.14864908330412, 35.15289361510247, 35.15713814690088, 35.15713814690088, 35.15289361510247",35.15289362,-85.18869693,0,2
651,0,0,0,0,0,0,"-85.28672019749939, 35.16138267869928, -85.28917077907573, 35.15713814690088, -85.29407194222858, 35.15713814690088, -85.29652252380498, 35.16138267869928, -85.29407194222858, 35.16562721049769, -85.28917077907573, 35.16562721049769, -85.28672019749939, 35.16138267869928","-85.28672019749939, -85.28917077907573, -85.29407194222858, -85.29652252380498, -85.29407194222858, -85.28917077907573, -85.28672019749939","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.29162136,0,0
652,0,0,0,0,0,0,"-85.27936845277014, 35.16562721049769, -85.28181903434665, 35.16138267869928, -85.28672019749939, 35.16138267869928, -85.28917077907573, 35.16562721049769, -85.28672019749939, 35.16987174229604, -85.28181903434665, 35.16987174229604, -85.27936845277014, 35.16562721049769","-85.27936845277014, -85.28181903434665, -85.28672019749939, -85.28917077907573, -85.28672019749939, -85.28181903434665, -85.27936845277014","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.28426962,0,0
653,0,3,0,3,0,0,"-85.27201670804106, 35.16138267869928, -85.2744672896174, 35.15713814690088, -85.27936845277014, 35.15713814690088, -85.28181903434665, 35.16138267869928, -85.27936845277014, 35.16562721049769, -85.2744672896174, 35.16562721049769, -85.27201670804106, 35.16138267869928","-85.27201670804106, -85.2744672896174, -85.27936845277014, -85.28181903434665, -85.27936845277014, -85.2744672896174, -85.27201670804106","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.27691787,0,0
654,0,2,0,2,0,0,"-85.26466496331182, 35.16562721049769, -85.26711554488821, 35.16138267869928, -85.27201670804106, 35.16138267869928, -85.2744672896174, 35.16562721049769, -85.27201670804106, 35.16987174229604, -85.26711554488821, 35.16987174229604, -85.26466496331182, 35.16562721049769","-85.26466496331182, -85.26711554488821, -85.27201670804106, -85.2744672896174, -85.27201670804106, -85.26711554488821, -85.26466496331182","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.26956613,0,0
655,1,7,1,8,0,0,"-85.25731321858262, 35.16138267869928, -85.25976380015896, 35.15713814690088, -85.26466496331182, 35.15713814690088, -85.26711554488821, 35.16138267869928, -85.26466496331182, 35.16562721049769, -85.25976380015896, 35.16562721049769, -85.25731321858262, 35.16138267869928","-85.25731321858262, -85.25976380015896, -85.26466496331182, -85.26711554488821, -85.26466496331182, -85.25976380015896, -85.25731321858262","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.26221438,0,1
656,0,1,0,1,0,0,"-85.24996147385338, 35.16562721049769, -85.25241205542983, 35.16138267869928, -85.25731321858262, 35.16138267869928, -85.25976380015896, 35.16562721049769, -85.25731321858262, 35.16987174229604, -85.25241205542983, 35.16987174229604, -85.24996147385338, 35.16562721049769","-85.24996147385338, -85.25241205542983, -85.25731321858262, -85.25976380015896, -85.25731321858262, -85.25241205542983, -85.24996147385338","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.25486264,0,0
657,2,6,2,4,1,4,"-85.24260972912424, 35.16138267869928, -85.24506031070064, 35.15713814690088, -85.24996147385338, 35.15713814690088, -85.25241205542983, 35.16138267869928, -85.24996147385338, 35.16562721049769, -85.24506031070064, 35.16562721049769, -85.24260972912424, 35.16138267869928","-85.24260972912424, -85.24506031070064, -85.24996147385338, -85.25241205542983, -85.24996147385338, -85.24506031070064, -85.24260972912424","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.24751089,0,2
658,1,5,0,6,0,0,"-85.23525798439505, 35.16562721049769, -85.23770856597139, 35.16138267869928, -85.24260972912424, 35.16138267869928, -85.24506031070064, 35.16562721049769, -85.24260972912424, 35.16987174229604, -85.23770856597139, 35.16987174229604, -85.23525798439505, 35.16562721049769","-85.23525798439505, -85.23770856597139, -85.24260972912424, -85.24506031070064, -85.24260972912424, -85.23770856597139, -85.23525798439505","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.24015915,1,1
659,3,2,1,3,0,0,"-85.2279062396658, 35.16138267869928, -85.2303568212422, 35.15713814690088, -85.23525798439505, 35.15713814690088, -85.23770856597139, 35.16138267869928, -85.23525798439505, 35.16562721049769, -85.2303568212422, 35.16562721049769, -85.2279062396658, 35.16138267869928","-85.2279062396658, -85.2303568212422, -85.23525798439505, -85.23770856597139, -85.23525798439505, -85.2303568212422, -85.2279062396658","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.2328074,2,1
660,0,1,0,0,0,0,"-85.22055449493655, 35.16562721049769, -85.22300507651306, 35.16138267869928, -85.2279062396658, 35.16138267869928, -85.2303568212422, 35.16562721049769, -85.2279062396658, 35.16987174229604, -85.22300507651306, 35.16987174229604, -85.22055449493655, 35.16562721049769","-85.22055449493655, -85.22300507651306, -85.2279062396658, -85.2303568212422, -85.2279062396658, -85.22300507651306, -85.22055449493655","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.22545566,0,1
661,0,2,0,2,0,0,"-85.21320275020747, 35.16138267869928, -85.21565333178387, 35.15713814690088, -85.22055449493655, 35.15713814690088, -85.22300507651306, 35.16138267869928, -85.22055449493655, 35.16562721049769, -85.21565333178387, 35.16562721049769, -85.21320275020747, 35.16138267869928","-85.21320275020747, -85.21565333178387, -85.22055449493655, -85.22300507651306, -85.22055449493655, -85.21565333178387, -85.21320275020747","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.21810391,0,0
662,0,3,0,2,0,0,"-85.20585100547828, 35.16562721049769, -85.20830158705462, 35.16138267869928, -85.21320275020747, 35.16138267869928, -85.21565333178387, 35.16562721049769, -85.21320275020747, 35.16987174229604, -85.20830158705462, 35.16987174229604, -85.20585100547828, 35.16562721049769","-85.20585100547828, -85.20830158705462, -85.21320275020747, -85.21565333178387, -85.21320275020747, -85.20830158705462, -85.20585100547828","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.21075217,0,1
663,0,6,0,5,0,0,"-85.19849926074903, 35.16138267869928, -85.20094984232549, 35.15713814690088, -85.20585100547828, 35.15713814690088, -85.20830158705462, 35.16138267869928, -85.20585100547828, 35.16562721049769, -85.20094984232549, 35.16562721049769, -85.19849926074903, 35.16138267869928","-85.19849926074903, -85.20094984232549, -85.20585100547828, -85.20830158705462, -85.20585100547828, -85.20094984232549, -85.19849926074903","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.20340042,0,1
664,0,5,0,3,0,0,"-85.1911475160199, 35.16562721049769, -85.1935980975963, 35.16138267869928, -85.19849926074903, 35.16138267869928, -85.20094984232549, 35.16562721049769, -85.19849926074903, 35.16987174229604, -85.1935980975963, 35.16987174229604, -85.1911475160199, 35.16562721049769","-85.1911475160199, -85.1935980975963, -85.19849926074903, -85.20094984232549, -85.19849926074903, -85.1935980975963, -85.1911475160199","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.19604868,0,2
665,0,3,0,4,0,0,"-85.1837957712907, 35.16138267869928, -85.18624635286704, 35.15713814690088, -85.1911475160199, 35.15713814690088, -85.1935980975963, 35.16138267869928, -85.1911475160199, 35.16562721049769, -85.18624635286704, 35.16562721049769, -85.1837957712907, 35.16138267869928","-85.1837957712907, -85.18624635286704, -85.1911475160199, -85.1935980975963, -85.1911475160199, -85.18624635286704, -85.1837957712907","35.16138267869928, 35.15713814690088, 35.15713814690088, 35.16138267869928, 35.16562721049769, 35.16562721049769, 35.16138267869928",35.16138268,-85.18869693,0,1
666,0,0,0,2,0,0,"-85.17644402656146, 35.16562721049769, -85.17889460813785, 35.16138267869928, -85.1837957712907, 35.16138267869928, -85.18624635286704, 35.16562721049769, -85.1837957712907, 35.16987174229604, -85.17889460813785, 35.16987174229604, -85.17644402656146, 35.16562721049769","-85.17644402656146, -85.17889460813785, -85.1837957712907, -85.18624635286704, -85.1837957712907, -85.17889460813785, -85.17644402656146","35.16562721049769, 35.16138267869928, 35.16138267869928, 35.16562721049769, 35.16987174229604, 35.16987174229604, 35.16562721049769",35.16562721,-85.18134519,0,2
667,0,0,0,0,0,0,"-85.27936845277014, 35.174116274094445, -85.28181903434665, 35.16987174229604, -85.28672019749939, 35.16987174229604, -85.28917077907573, 35.174116274094445, -85.28672019749939, 35.17836080589302, -85.28181903434665, 35.17836080589302, -85.27936845277014, 35.174116274094445","-85.27936845277014, -85.28181903434665, -85.28672019749939, -85.28917077907573, -85.28672019749939, -85.28181903434665, -85.27936845277014","35.174116274094445, 35.16987174229604, 35.16987174229604, 35.174116274094445, 35.17836080589302, 35.17836080589302, 35.174116274094445",35.17411627,-85.28426962,0,0
668,0,0,0,2,0,0,"-85.27201670804106, 35.16987174229604, -85.2744672896174, 35.16562721049769, -85.27936845277014, 35.16562721049769, -85.28181903434665, 35.16987174229604, -85.27936845277014, 35.174116274094445, -85.2744672896174, 35.174116274094445, -85.27201670804106, 35.16987174229604","-85.27201670804106, -85.2744672896174, -85.27936845277014, -85.28181903434665, -85.27936845277014, -85.2744672896174, -85.27201670804106","35.16987174229604, 35.16562721049769, 35.16562721049769, 35.16987174229604, 35.174116274094445, 35.174116274094445, 35.16987174229604",35.16987174,-85.27691787,0,2
669,0,1,0,1,0,0,"-85.25731321858262, 35.16987174229604, -85.25976380015896, 35.16562721049769, -85.26466496331182, 35.16562721049769, -85.26711554488821, 35.16987174229604, -85.26466496331182, 35.174116274094445, -85.25976380015896, 35.174116274094445, -85.25731321858262, 35.16987174229604","-85.25731321858262, -85.25976380015896, -85.26466496331182, -85.26711554488821, -85.26466496331182, -85.25976380015896, -85.25731321858262","35.16987174229604, 35.16562721049769, 35.16562721049769, 35.16987174229604, 35.174116274094445, 35.174116274094445, 35.16987174229604",35.16987174,-85.26221438,0,0
670,1,4,1,3,0,0,"-85.24996147385338, 35.174116274094445, -85.25241205542983, 35.16987174229604, -85.25731321858262, 35.16987174229604, -85.25976380015896, 35.174116274094445, -85.25731321858262, 35.17836080589302, -85.25241205542983, 35.17836080589302, -85.24996147385338, 35.174116274094445","-85.24996147385338, -85.25241205542983, -85.25731321858262, -85.25976380015896, -85.25731321858262, -85.25241205542983, -85.24996147385338","35.174116274094445, 35.16987174229604, 35.16987174229604, 35.174116274094445, 35.17836080589302, 35.17836080589302, 35.174116274094445",35.17411627,-85.25486264,0,1
671,3,4,1,3,0,0,"-85.24260972912424, 35.16987174229604, -85.24506031070064, 35.16562721049769, -85.24996147385338, 35.16562721049769, -85.25241205542983, 35.16987174229604, -85.24996147385338, 35.174116274094445, -85.24506031070064, 35.174116274094445, -85.24260972912424, 35.16987174229604","-85.24260972912424, -85.24506031070064, -85.24996147385338, -85.25241205542983, -85.24996147385338, -85.24506031070064, -85.24260972912424","35.16987174229604, 35.16562721049769, 35.16562721049769, 35.16987174229604, 35.174116274094445, 35.174116274094445, 35.16987174229604",35.16987174,-85.24751089,2,1
672,0,1,0,1,0,0,"-85.23525798439505, 35.174116274094445, -85.23770856597139, 35.16987174229604, -85.24260972912424, 35.16987174229604, -85.24506031070064, 35.174116274094445, -85.24260972912424, 35.17836080589302, -85.23770856597139, 35.17836080589302, -85.23525798439505, 35.174116274094445","-85.23525798439505, -85.23770856597139, -85.24260972912424, -85.24506031070064, -85.24260972912424, -85.23770856597139, -85.23525798439505","35.174116274094445, 35.16987174229604, 35.16987174229604, 35.174116274094445, 35.17836080589302, 35.17836080589302, 35.174116274094445",35.17411627,-85.24015915,0,0
673,0,5,1,3,0,0,"-85.2279062396658, 35.16987174229604, -85.2303568212422, 35.16562721049769, -85.23525798439505, 35.16562721049769, -85.23770856597139, 35.16987174229604, -85.23525798439505, 35.174116274094445, -85.2303568212422, 35.174116274094445, -85.2279062396658, 35.16987174229604","-85.2279062396658, -85.2303568212422, -85.23525798439505, -85.23770856597139, -85.23525798439505, -85.2303568212422, -85.2279062396658","35.16987174229604, 35.16562721049769, 35.16562721049769, 35.16987174229604, 35.174116274094445, 35.174116274094445, 35.16987174229604",35.16987174,-85.2328074,1,2
674,0,0,0,1,0,0,"-85.21320275020747, 35.16987174229604, -85.21565333178387, 35.16562721049769, -85.22055449493655, 35.16562721049769, -85.22300507651306, 35.16987174229604, -85.22055449493655, 35.174116274094445, -85.21565333178387, 35.174116274094445, -85.21320275020747, 35.16987174229604","-85.21320275020747, -85.21565333178387, -85.22055449493655, -85.22300507651306, -85.22055449493655, -85.21565333178387, -85.21320275020747","35.16987174229604, 35.16562721049769, 35.16562721049769, 35.16987174229604, 35.174116274094445, 35.174116274094445, 35.16987174229604",35.16987174,-85.21810391,0,1
