Updated On,Latitude,Longitude,Description,DescCode,Grid_Num
3/20/2009 7:47,34.990052,-85.238431, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988319,-85.234229, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.98745,-85.234699, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989352,-85.239099, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988451,-85.240099, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.986618,-85.235161, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.98567,-85.239434, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.987932,-85.238677, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.985833,-85.235825, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.98691,-85.239199, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.985526,-85.242191, 4-WAY STOP,6,-1
3/20/2009 7:47,34.985757,-85.237739, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.985719,-85.238469, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.985653,-85.239718, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.995838,-85.237513, TRAFFIC SIGNAL,7,-1
3/20/2009 7:47,34.9952,-85.24131, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.994784,-85.238055, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988606,-85.244487, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.996419,-85.240757, TRAFFIC SIGNAL,7,-1
3/20/2009 7:47,34.994124,-85.24183, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.993327,-85.239903, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,34.991723,-85.237847, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.993168,-85.242286, 2-WAY STOP,3,-1
3/20/2009 7:47,34.994381,-85.245048, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992456,-85.242618, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.99653,-85.251527, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992237,-85.242719, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.991606,-85.241107, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.99105,-85.238025, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989706,-85.23866, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.991345,-85.243142, 2-WAY STOP,3,-1
3/20/2009 7:47,34.991547,-85.246446, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.990489,-85.243546, 2-WAY STOP,3,-1
3/20/2009 7:47,34.98903,-85.239565, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.998404,-85.273066, 1-WAY STOP ,1,65
3/20/2009 7:47,34.988048,-85.243, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989849,-85.241748, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.987979,-85.242818, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.98894,-85.24227, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989239,-85.246163, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.991123,-85.245244, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992406,-85.245981, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989688,-85.247383, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.993534,-85.245476, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997303,-85.243461, TRAFFIC SIGNAL,7,-1
3/20/2009 7:47,34.99614,-85.244097, 2-WAY STOP,3,-1
3/20/2009 7:47,34.994755,-85.248731, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.994349,-85.247658, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.995717,-85.24769, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997573,-85.246508, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.993848,-85.248847, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.994633,-85.24843, 3-WAY STOP,5,-1
3/20/2009 7:47,34.993845,-85.252124, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.993958,-85.249811, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.993606,-85.252034, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.990274,-85.249715, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997186,-85.257544, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.996526,-85.253741, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997528,-85.256949, 4-WAY STOP,6,-1
3/20/2009 7:47,34.997671,-85.256599, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,34.988257,-85.256799, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989111,-85.253603, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988941,-85.253701, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988372,-85.25017, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988178,-85.256524, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988283,-85.254062, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.987438,-85.254473, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988178,-85.256524, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988257,-85.256799, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988161,-85.257128, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988161,-85.257128, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.987355,-85.254505, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.986582,-85.254737, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.988094,-85.251125, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989291,-85.249399, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,34.990105,-85.249086, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989457,-85.259011, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.991155,-85.260395, 2-WAY STOP,3,-1
3/20/2009 7:47,34.991987,-85.262089, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.990181,-85.258051, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.985764,-85.259658, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.987519,-85.258963, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.987537,-85.257745, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.985735,-85.260844, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,34.9943,-85.255825, TRAFFIC SIGNAL,7,-1
3/20/2009 7:47,34.991155,-85.260395, 2-WAY STOP,3,-1
3/20/2009 7:47,34.990675,-85.262637, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.990967,-85.260385, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.990594,-85.263266, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992868,-85.253931, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.991728,-85.252607, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.990669,-85.26592, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989117,-85.263053, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.987702,-85.268574, 1-WAY YIELD SIGN,2,20
3/20/2009 7:47,34.985543,-85.271683, 1-WAY STOP ,1,20
3/20/2009 7:47,34.985533,-85.270438, 1-WAY STOP ,1,20
3/20/2009 7:47,34.987112,-85.270155, 1-WAY STOP ,1,20
3/20/2009 7:47,34.986175,-85.268824, 1-WAY STOP ,1,20
3/20/2009 7:47,34.988285,-85.265496, 1-WAY STOP ,1,20
3/20/2009 7:47,34.987316,-85.265496, 1-WAY STOP ,1,20
3/20/2009 7:47,34.987272,-85.268642, 1-WAY STOP ,1,20
3/20/2009 7:47,34.988238,-85.268479, 1-WAY STOP ,1,20
3/20/2009 7:47,34.986498,-85.264448, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.98735,-85.264478, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.986535,-85.26543, 1-WAY YIELD SIGN,2,20
3/20/2009 7:47,34.9865,-85.263942, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.989513,-85.267041, 1-WAY STOP ,1,20
3/20/2009 7:47,34.990519,-85.273701, 1-WAY STOP ,1,43
3/20/2009 7:47,34.995667,-85.266811, 1-WAY STOP ,1,44
3/20/2009 7:47,34.992948,-85.268194, 1-WAY STOP ,1,44
3/20/2009 7:47,34.990377,-85.269682, 1-WAY STOP ,1,20
3/20/2009 7:47,34.990495,-85.272158, 1-WAY STOP ,1,20
3/20/2009 7:47,34.994166,-85.270531, 1-WAY STOP ,1,44
3/20/2009 7:47,34.992483,-85.269778, 1-WAY YIELD SIGN,2,44
3/20/2009 7:47,34.993134,-85.2714, 1-WAY YIELD SIGN,2,44
3/20/2009 7:47,34.995293,-85.265716, 1-WAY STOP ,1,44
3/20/2009 7:47,34.995871,-85.267346, 1-WAY STOP ,1,44
3/20/2009 7:47,34.992948,-85.268194, 1-WAY STOP ,1,44
3/20/2009 7:47,34.994624,-85.264066, 2-WAY STOP,3,-1
3/20/2009 7:47,34.991643,-85.268977, 1-WAY STOP ,1,44
3/20/2009 7:47,34.990263,-85.266489, 1-WAY STOP ,1,20
3/20/2009 7:47,34.990746,-85.265784, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.991465,-85.26445, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992674,-85.265316, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997056,-85.262705, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.991037,-85.264585, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.995217,-85.258306, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992259,-85.263934, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992942,-85.262314, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.993949,-85.260975, 2-WAY STOP,3,-1
3/20/2009 7:47,34.993332,-85.260278, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.994939,-85.259482, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.99438,-85.25824, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.995788,-85.25796, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997692,-85.26441, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.996118,-85.265271, 1-WAY STOP ,1,44
3/20/2009 7:47,34.996625,-85.266769, 2-WAY STOP,3,44
3/20/2009 7:47,34.99572,-85.267824, 1-WAY STOP ,1,44
3/20/2009 7:47,34.998079,-85.260175, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.995993,-85.258348, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.999002,-85.260096, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.00057,-85.263306, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.998011,-85.265276, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.00113,-85.258203, TRAFFIC SIGNAL,7,-1
3/20/2009 7:47,34.999002,-85.260096, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,34.997477,-85.257051, 4-WAY STOP,6,-1
3/20/2009 7:47,34.999497,-85.259263, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.000728,-85.262133, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.00057,-85.263306, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.004435,-85.264151, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.999324,-85.264383, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.999139,-85.2635, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,35.001806,-85.267388, 1-WAY STOP ,1,66
3/20/2009 7:47,35.001814,-85.266252, 1-WAY YIELD SIGN,2,66
3/20/2009 7:47,35.00106,-85.267284, 1-WAY STOP ,1,66
3/20/2009 7:47,35.000306,-85.267042, 1-WAY STOP ,1,66
3/20/2009 7:47,35.000276,-85.267976, 1-WAY STOP ,1,66
3/20/2009 7:47,35.005533,-85.266514, 1-WAY STOP ,1,66
3/20/2009 7:47,35.008223,-85.264757, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.00471,-85.265432, 1-WAY YIELD SIGN,2,66
3/20/2009 7:47,35.004035,-85.262831, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.001087,-85.26366, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.004035,-85.262831, 2-WAY STOP,3,-1
3/20/2009 7:47,35.001416,-85.263964, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,35.001945,-85.262998, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.003262,-85.263112, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.004364,-85.262692, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.005405,-85.263815, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.033642,-85.402441, 1-WAY STOP ,1,163
3/20/2009 7:47,35.005569,-85.338623, 1-WAY STOP ,1,92
3/20/2009 7:47,35.007489,-85.337848, 1-WAY STOP ,1,92
3/20/2009 7:47,35.014413,-85.337427, 1-WAY STOP ,1,131
3/20/2009 7:47,35.013082,-85.337366, 1-WAY STOP ,1,131
3/20/2009 7:47,35.012379,-85.340573, 1-WAY STOP ,1,91
3/20/2009 7:47,35.012908,-85.339865, 1-WAY STOP ,1,91
3/20/2009 7:47,35.020348,-85.354112, 1-WAY STOP ,1,128
3/20/2009 7:47,35.019811,-85.351456, 1-WAY STOP ,1,129
3/20/2009 7:47,35.018867,-85.351781, 1-WAY STOP ,1,129
3/20/2009 7:47,35.019713,-85.354395, 1-WAY STOP ,1,128
3/20/2009 7:47,35.007739,-85.380063, 1-WAY STOP ,1,86
5/27/2015 14:53,35.300095,-85.146774, 1-WAY STOP ,1,-1
5/27/2015 14:31,35.33297,-85.130648, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.992992,-85.386494, 1-WAY STOP ,1,30
3/20/2009 7:47,34.991747,-85.389082, 1-WAY STOP ,1,30
3/20/2009 7:47,34.987036,-85.391567, 1-WAY STOP ,1,6
3/20/2009 7:47,35.024251,-85.394663, 1-WAY STOP ,1,164
3/20/2009 7:47,35.024705,-85.387667, 1-WAY STOP ,1,124
3/20/2009 7:47,35.020957,-85.366888, 1-WAY STOP ,1,127
3/20/2009 7:47,35.020006,-85.36759, 2-WAY STOP,3,127
3/20/2009 7:47,35.01968,-85.369683, 1-WAY STOP ,1,126
3/20/2009 7:47,35.022225,-85.369641, 1-WAY STOP ,1,126
3/20/2009 7:47,35.019413,-85.371323, 1-WAY STOP ,1,126
3/20/2009 7:47,35.017712,-85.372653, 1-WAY STOP ,1,126
3/20/2009 7:47,35.017273,-85.371525, 1-WAY STOP ,1,126
3/20/2009 7:47,35.019131,-85.373057, 1-WAY STOP ,1,126
3/20/2009 7:47,35.022808,-85.370898, 1-WAY STOP ,1,126
3/20/2009 7:47,35.0234,-85.372177, 1-WAY STOP ,1,126
3/20/2009 7:47,35.02398,-85.373422, 1-WAY STOP ,1,126
3/20/2009 7:47,35.021986,-85.37145, 1-WAY YIELD SIGN,2,126
3/20/2009 7:47,35.019009,-85.373808, 1-WAY STOP ,1,126
3/20/2009 7:47,35.024705,-85.387667, 1-WAY STOP ,1,124
3/20/2009 7:47,35.023302,-85.388925, 1-WAY STOP ,1,124
3/20/2009 7:47,35.022755,-85.388296, 1-WAY STOP ,1,124
3/20/2009 7:47,35.024907,-85.386242, 1-WAY STOP ,1,124
3/20/2009 7:47,35.022162,-85.387928, 1-WAY STOP ,1,124
3/20/2009 7:47,35.025732,-85.378761, 1-WAY STOP ,1,166
3/20/2009 7:47,35.02468,-85.398323, 1-WAY STOP ,1,164
3/20/2009 7:47,35.026245,-85.403892, 1-WAY STOP ,1,163
3/20/2009 7:47,35.025418,-85.375656, 1-WAY STOP ,1,166
3/20/2009 7:47,35.044689,-85.367644, 2-WAY STOP,3,239
3/20/2009 7:47,35.0217,-85.368522, 1-WAY STOP ,1,126
3/20/2009 7:47,35.021181,-85.374945, 1-WAY YIELD SIGN,2,126
3/20/2009 7:47,35.018569,-85.376558, 1-WAY STOP ,1,125
3/20/2009 7:47,35.019535,-85.375894, 1-WAY STOP ,1,126
3/20/2009 7:47,35.028895,-85.371932, 1-WAY STOP ,1,167
3/20/2009 7:47,35.028895,-85.371932, 1-WAY STOP ,1,167
3/20/2009 7:47,35.029474,-85.371746, 1-WAY STOP ,1,167
3/20/2009 7:47,35.030112,-85.371516, 1-WAY STOP ,1,167
3/20/2009 7:47,35.028812,-85.363949, 1-WAY STOP ,1,168
3/20/2009 7:47,35.031501,-85.371686, 1-WAY STOP ,1,167
3/20/2009 7:47,35.032732,-85.371325, 1-WAY STOP ,1,167
3/20/2009 7:47,35.035579,-85.37205, 1-WAY STOP ,1,205
3/20/2009 7:47,35.037298,-85.370284, 1-WAY STOP ,1,205
3/20/2009 7:47,35.038091,-85.370197, 1-WAY STOP ,1,205
3/20/2009 7:47,35.034186,-85.360723, 1-WAY STOP ,1,206
3/20/2009 7:47,35.039691,-85.369286, 1-WAY STOP ,1,205
3/20/2009 7:47,35.04038,-85.368333, 1-WAY STOP ,1,239
3/20/2009 7:47,35.043585,-85.365231, 1-WAY STOP ,1,239
3/20/2009 7:47,35.035545,-85.364208, 1-WAY STOP ,1,206
3/20/2009 7:47,35.03395,-85.369998, 1-WAY STOP ,1,167
3/20/2009 7:47,35.029201,-85.362879, 1-WAY STOP ,1,168
3/20/2009 7:47,35.027902,-85.370439, 1-WAY STOP ,1,167
3/20/2009 7:47,35.035937,-85.359943, 1-WAY STOP ,1,207
3/20/2009 7:47,35.041005,-85.35872, 1-WAY STOP ,1,207
3/20/2009 7:47,35.041843,-85.356838, 1-WAY STOP ,1,207
3/20/2009 7:47,35.047097,-85.35876, 1-WAY STOP ,1,240
3/20/2009 7:47,35.042683,-85.35629, 1-WAY STOP ,1,240
3/20/2009 7:47,35.04223,-85.361939, 1-WAY STOP ,1,239
3/20/2009 7:47,35.054609,-85.355017, 1-WAY YIELD SIGN,2,275
3/20/2009 7:47,35.053646,-85.352372, 1-WAY STOP ,1,276
3/20/2009 7:47,35.053101,-85.350997, 1-WAY STOP ,1,276
3/20/2009 7:47,35.05002,-85.351397, 1-WAY STOP ,1,276
3/20/2009 7:47,35.039753,-85.358214, 1-WAY STOP ,1,207
3/20/2009 7:47,35.037482,-85.359256, 1-WAY STOP ,1,207
3/20/2009 7:47,35.059506,-85.353922, 1-WAY YIELD SIGN,2,313
3/20/2009 7:47,35.058678,-85.346559, 1-WAY YIELD SIGN,2,313
3/20/2009 7:47,35.025914,-85.364314, 1-WAY STOP ,1,168
3/20/2009 7:47,35.020658,-85.363713, 1-WAY STOP ,1,127
3/20/2009 7:47,34.987725,-85.349572, 1-WAY STOP ,1,33
3/20/2009 7:47,34.988352,-85.35396, 1-WAY STOP ,1,8
3/20/2009 7:47,34.986647,-85.348307, 1-WAY YIELD SIGN,2,9
3/20/2009 7:47,34.984682,-85.348307, 2-WAY STOP,3,9
3/20/2009 7:47,34.98657,-85.347805, 1-WAY YIELD SIGN,2,9
3/20/2009 7:47,34.985382,-85.346259, 1-WAY STOP ,1,10
3/20/2009 7:47,34.985639,-85.348102, 2-WAY STOP,3,9
3/20/2009 7:47,34.986139,-85.351506, 1-WAY STOP ,1,9
3/20/2009 7:47,35.017527,-85.131988, 1-WAY STOP ,1,159
3/20/2009 7:47,34.99005,-85.351198, 1-WAY STOP ,1,33
3/20/2009 7:47,34.989043,-85.353063, 1-WAY STOP ,1,33
3/20/2009 7:47,34.990767,-85.353609, 1-WAY STOP ,1,33
3/20/2009 7:47,34.990234,-85.351746, 1-WAY STOP ,1,33
3/20/2009 7:47,34.990305,-85.350131, 1-WAY STOP ,1,33
3/20/2009 7:47,34.990135,-85.353838, 1-WAY STOP ,1,33
3/20/2009 7:47,34.989962,-85.348012, 1-WAY STOP ,1,33
3/20/2009 7:47,34.989225,-85.350842, 1-WAY STOP ,1,33
3/20/2009 7:47,34.988816,-85.348549, 1-WAY STOP ,1,33
3/20/2009 7:47,34.997988,-85.345007, 1-WAY STOP ,1,34
3/20/2009 7:47,34.99991,-85.344025, 1-WAY STOP ,1,34
3/20/2009 7:47,34.998293,-85.350198, 1-WAY STOP ,1,55
3/20/2009 7:47,34.997498,-85.347975, 1-WAY STOP ,1,55
4/28/2010 13:19,35.000716,-85.003958, 1-WAY STOP ,1,-1
4/28/2010 13:19,35.012843,-85.002081, 2-WAY STOP,3,-1
3/20/2009 7:47,34.998875,-85.345407, 1-WAY STOP ,1,34
3/20/2009 7:47,34.997596,-85.343927, 1-WAY STOP ,1,34
3/20/2009 7:47,34.997483,-85.345004, 2-WAY STOP,3,34
3/20/2009 7:47,34.996287,-85.348455, 1-WAY STOP ,1,55
3/20/2009 7:47,35.012667,-85.127006, 1-WAY STOP ,1,120
3/20/2009 7:47,34.996076,-85.347307, 1-WAY STOP ,1,34
8/9/2013 10:03,34.993844,-85.347826, 1-WAY STOP ,1,33
3/20/2009 7:47,34.996058,-85.347784, 1-WAY STOP ,1,34
3/20/2009 7:47,34.996321,-85.349093, 1-WAY STOP ,1,55
3/20/2009 7:47,34.998082,-85.349579, 1-WAY STOP ,1,55
3/20/2009 7:47,34.995587,-85.3526, 1-WAY STOP ,1,33
3/20/2009 7:47,34.994539,-85.351541, 2-WAY STOP,3,33
3/20/2009 7:47,34.994026,-85.351634, 1-WAY STOP ,1,33
3/20/2009 7:47,34.993463,-85.352826, 1-WAY STOP ,1,33
3/20/2009 7:47,34.994946,-85.352598, 1-WAY YIELD SIGN,2,33
3/20/2009 7:47,34.994702,-85.352405, 1-WAY YIELD SIGN,2,33
3/20/2009 7:47,35.001138,-85.343744, 1-WAY STOP ,1,56
3/20/2009 7:47,35.005566,-85.343521, 1-WAY STOP ,1,56
3/20/2009 7:47,35.002922,-85.343726, 1-WAY STOP ,1,56
3/20/2009 7:47,35.005172,-85.346894, 1-WAY STOP ,1,56
3/20/2009 7:47,35.002901,-85.348237, 1-WAY STOP ,1,55
3/20/2009 7:47,35.003449,-85.345704, 1-WAY YIELD SIGN,2,56
3/20/2009 7:47,35.003469,-85.349158, 1-WAY STOP ,1,55
3/20/2009 7:47,35.001292,-85.345566, 1-WAY STOP ,1,56
3/20/2009 7:47,35.0031,-85.34655, 1-WAY STOP ,1,56
3/20/2009 7:47,35.002288,-85.345187, 1-WAY STOP ,1,56
3/20/2009 7:47,35.004328,-85.34439, 4-WAY STOP,6,56
3/20/2009 7:47,35.004474,-85.343542, 1-WAY STOP ,1,56
3/20/2009 7:47,35.011405,-85.124244, 1-WAY STOP ,1,120
3/20/2009 7:47,35.011943,-85.123445, 1-WAY STOP ,1,120
3/20/2009 7:47,35.30596,-85.158857, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.002898,-85.349777, 1-WAY STOP ,1,55
3/20/2009 7:47,35.001807,-85.351051, 1-WAY STOP ,1,55
3/20/2009 7:47,35.002326,-85.3493, 1-WAY STOP ,1,55
3/20/2009 7:47,35.001502,-85.350407, 1-WAY YIELD SIGN,2,55
3/20/2009 7:47,35.001482,-85.351984, 1-WAY STOP ,1,55
3/20/2009 7:47,34.996792,-85.354586, 1-WAY STOP ,1,32
3/20/2009 7:47,35.001194,-85.353085, 1-WAY STOP ,1,55
3/20/2009 7:47,35.000149,-85.35431, 1-WAY STOP ,1,55
3/20/2009 7:47,35.000811,-85.351372, 1-WAY STOP ,1,55
3/20/2009 7:47,35.000142,-85.352828, 1-WAY STOP ,1,55
3/20/2009 7:47,34.999757,-85.352603, 1-WAY STOP ,1,55
3/20/2009 7:47,34.999432,-85.352119, 2-WAY STOP,3,55
3/20/2009 7:47,34.997763,-85.353853, 1-WAY STOP ,1,55
3/20/2009 7:47,34.996182,-85.355024, 1-WAY STOP ,1,32
3/20/2009 7:47,34.996741,-85.353172, 1-WAY STOP ,1,55
3/20/2009 7:47,34.997744,-85.353342, 1-WAY STOP ,1,55
3/20/2009 7:47,34.996429,-85.355675, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.997433,-85.356225, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.994859,-85.348974, 1-WAY STOP ,1,33
3/20/2009 7:47,34.994593,-85.347868, 1-WAY STOP ,1,33
3/20/2009 7:47,34.994143,-85.356152, 1-WAY STOP ,1,32
3/20/2009 7:47,34.990383,-85.117751, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.984166,-85.360627, 1-WAY STOP ,1,8
3/20/2009 7:47,34.98391,-85.361964, 1-WAY STOP ,1,7
3/20/2009 7:47,34.984222,-85.358613, 1-WAY STOP ,1,8
3/20/2009 7:47,34.990134,-85.358467, 1-WAY STOP ,1,8
3/20/2009 7:47,34.986914,-85.354607, 1-WAY STOP ,1,8
3/20/2009 7:47,34.991147,-85.358042, 1-WAY STOP ,1,8
3/20/2009 7:47,34.989951,-85.353933, 1-WAY STOP ,1,33
3/20/2009 7:47,34.992009,-85.357556, 1-WAY STOP ,1,32
3/20/2009 7:47,34.99184,-85.356194, 1-WAY STOP ,1,32
3/20/2009 7:47,34.992882,-85.356734, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.992492,-85.355478, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.992693,-85.355922, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.992912,-85.35542, 1-WAY STOP ,1,32
3/20/2009 7:47,34.993314,-85.356828, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.99438,-85.355863, 1-WAY STOP ,1,32
3/20/2009 7:47,34.994145,-85.355489, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.991754,-85.355552, 1-WAY STOP ,1,32
3/20/2009 7:47,34.994698,-85.355474, 1-WAY YIELD SIGN,2,32
3/20/2009 7:47,34.993993,-85.347203, 1-WAY STOP ,1,33
3/20/2009 7:47,34.991688,-85.347497, 4-WAY STOP,6,33
3/20/2009 7:47,34.991091,-85.348295, 2-WAY STOP,3,33
3/20/2009 7:47,34.993714,-85.344855, 1-WAY STOP ,1,34
3/20/2009 7:47,35.025851,-85.364341, 1-WAY STOP ,1,168
3/20/2009 7:47,34.990804,-85.117047, 1-WAY STOP ,1,-1
3/20/2009 7:47,34.997565,-85.137804, 1-WAY STOP ,1,51
3/20/2009 7:47,34.996764,-85.13588, 1-WAY STOP ,1,51
3/20/2009 7:47,35.189582,-85.267772, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.176141,-85.271146, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.186428,-85.253239, 1-WAY STOP ,1,679
3/20/2009 7:47,35.189304,-85.264653, 1-WAY YIELD SIGN,2,-1
3/20/2009 7:47,35.189582,-85.267772, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.192473,-85.262891, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.198839,-85.253671, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.202982,-85.253478, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.204377,-85.235846, 1-WAY STOP ,1,691
3/20/2009 7:47,35.200224,-85.25455, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.199427,-85.256868, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.200972,-85.254973, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.207813,-85.244888, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.20598,-85.242948, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.205569,-85.254579, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.211385,-85.2308, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.212676,-85.233667, 1-WAY STOP ,1,-1
3/20/2009 7:47,35.105773,-85.347971, 1-WAY STOP ,1,496
3/20/2009 7:47,35.10608,-85.346775, 1-WAY STOP ,1,497
