Accident,Latitude,Longitude,Date,Time,Hour,DayFrame,WeekDay,WeekEnd,Precipitation_Intensity,Clear,Cloudy,Rain,Fog,Snow,RainBefore,Grid_Block,Grid_Col,Grid_Row,Highway,Land_Use_Mode,Road_Count,Weekday
1,35.132002,-85.24487099999999,2018-03-03,23:45:56,23,1,0,1,0.0,1,0,0,0,0,0,768,16,5,1,7,5,5
1,35.133182,-85.242492,2018-03-03,23:45:56,23,1,0,1,0.0,1,0,0,0,0,0,768,16,5,1,7,5,5
0,-85.31628990000002,-85.31628990000002,2018-03-03,23:00:00,23,1,0,1,0.0,1,0,0,0,0,0,9,5,16,26,0,7,5
1,35.027283000000004,-85.157555,2018-03-31,0:42:13,0,1,0,1,0.0,1,0,0,0,0,0,326,32,16,1,7,16,5
1,35.054571,-85.200011,2018-03-31,1:48:48,1,1,0,1,0.0,1,0,0,0,0,0,410,26,14,0,2,4,5
0,-85.12015232,-85.12015232,2018-03-31,1:00:00,1,1,0,1,0.0,1,0,0,0,0,0,511,5,37,12,0,7,5
0,-85.2355906,-85.2355906,2018-03-31,3:00:00,3,1,0,1,0.0,1,0,0,0,0,0,495,5,21,12,0,7,5
0,-85.1721851,-85.1721851,2018-03-31,4:00:00,4,1,0,1,0.0,1,0,0,0,0,0,281,5,32,17,1,7,5
0,-85.33755415,-85.33755415,2018-03-31,4:00:00,4,1,0,1,0.0,1,0,0,0,0,0,570,5,6,10,0,7,5
0,-85.22685034,-85.22685034,2018-03-31,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,704,5,20,7,1,0,5
0,-85.1089292,-85.1089292,2018-03-31,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,468,5,39,13,0,0,5
0,-85.29739074,-85.29739074,2018-03-31,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,531,5,12,11,0,7,5
0,-85.21643568,-85.21643568,2018-03-31,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,740,5,21,6,0,7,5
0,-85.25573903,-85.25573903,2018-03-31,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,700,5,16,7,0,7,5
0,-85.23057426,-85.23057426,2018-03-31,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,60,5,27,24,0,7,5
0,-85.20908006,-85.20908006,2018-03-31,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,365,5,26,15,0,2,5
0,-85.25070064,-85.25070064,2018-03-31,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,197,5,22,19,0,7,5
0,-85.24986156,-85.24986156,2018-03-31,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,134,5,23,21,0,7,5
0,-85.25254737,-85.25254737,2018-03-31,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,735,5,16,6,0,7,5
0,-85.21476944,-85.21476944,2018-03-31,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,587,5,23,10,1,7,5
0,-85.30865121,-85.30865121,2018-03-31,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,574,5,10,10,0,7,5
0,-85.18992162,-85.18992162,2018-03-31,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,632,5,26,9,0,7,5
0,-85.22822132,-85.22822132,2018-03-31,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,137,5,26,21,0,7,5
0,-85.15228659,-85.15228659,2018-03-31,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,812,5,29,4,0,7,5
0,-85.21476944,-85.21476944,2018-03-31,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,587,5,23,10,1,7,5
0,-85.27150609,-85.27150609,2018-03-31,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,131,5,20,21,0,7,5
0,-85.22017508,-85.22017508,2018-03-31,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,85,5,28,23,0,7,5
0,-85.24264767,-85.24264767,2018-03-31,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,135,5,24,21,0,7,5
0,-85.14416334,-85.14416334,2018-03-31,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,374,5,35,15,0,7,5
0,-85.25573903,-85.25573903,2018-03-31,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,700,5,16,7,0,7,5
1,34.996081,-85.206737,2018-03-31,9:35:06,9,2,0,1,0.0,0,1,0,0,0,0,86,29,23,1,7,13,5
0,-85.31183853,-85.31183853,2018-03-31,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,529,5,10,11,0,7,5
0,-85.14186996,-85.14186996,2018-03-31,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,841,5,30,3,0,7,5
0,-85.18353165,-85.18353165,2018-03-31,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,710,5,26,7,0,7,5
0,-85.2669954,-85.2669954,2018-03-31,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,733,5,14,6,0,7,5
0,-85.26380407,-85.26380407,2018-03-31,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,766,5,14,5,0,7,5
1,35.032773999999996,-85.280486,2018-03-31,10:15:33,10,3,0,1,0.0,0,1,0,0,0,0,129,18,21,0,7,16,5
1,35.033029,-85.153322,2018-03-31,10:26:12,10,3,0,1,0.0,0,1,0,0,0,0,372,33,15,0,7,3,5
1,35.005828,-85.207205,2018-03-31,10:58:44,10,3,0,1,0.0,0,1,0,0,0,0,139,28,21,0,2,12,5
0,-85.29081576,-85.29081576,2018-03-31,10:00:00,10,3,0,1,0.0,1,0,0,0,0,0,226,5,16,18,0,7,5
1,35.018858,-85.238312,2018-03-31,11:00:21,11,3,0,1,0.0,0,1,0,0,0,0,135,24,21,0,7,20,5
1,35.029063,-85.186686,2018-03-31,11:13:07,11,3,0,1,0.0,0,1,0,0,0,0,278,29,17,0,2,5,5
1,35.039946,-85.150198,2018-03-31,11:13:19,11,3,0,1,0.0,0,1,0,0,0,0,417,33,14,1,2,6,5
1,35.08979,-85.311644,2018-03-31,11:27:01,11,3,0,1,0.0,0,1,0,0,0,0,350,11,15,0,7,11,5
1,35.089325,-85.31246,2018-03-31,11:27:23,11,3,0,1,0.0,0,1,0,0,0,0,350,11,15,0,7,11,5
1,35.08979,-85.311644,2018-03-31,11:27:38,11,3,0,1,0.0,0,1,0,0,0,0,350,11,15,0,7,11,5
1,35.0773,-85.32755,2018-03-31,11:27:55,11,3,0,1,0.0,0,1,0,0,0,0,259,10,17,0,7,3,5
1,35.089793,-85.312554,2018-03-31,11:28:12,11,3,0,1,0.0,0,1,0,0,0,0,350,11,15,0,7,11,5
1,35.0773,-85.32755,2018-03-31,11:28:19,11,3,0,1,0.0,0,1,0,0,0,0,259,10,17,0,7,3,5
1,35.08979,-85.311644,2018-03-31,11:28:37,11,3,0,1,0.0,0,1,0,0,0,0,350,11,15,0,7,11,5
1,35.089793,-85.312554,2018-03-31,11:28:52,11,3,0,1,0.0,0,1,0,0,0,0,350,11,15,0,7,11,5
0,-85.24029671,-85.24029671,2018-03-31,11:00:00,11,3,0,1,0.0,1,0,0,0,0,0,233,5,23,18,0,7,5
0,-85.32714113,-85.32714113,2018-03-31,11:00:00,11,3,0,1,0.0,1,0,0,0,0,0,613,5,7,9,0,7,5
1,35.087633000000004,-85.07005699999999,2018-03-31,12:07:58,12,3,0,1,0.0,1,0,0,0,0,0,850,39,3,0,7,5,5
1,35.048977,-85.31436500000001,2018-03-31,12:24:45,12,3,0,1,0.0,0,1,0,0,0,0,124,13,21,0,2,6,5
0,-85.20435766,-85.20435766,2018-03-31,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,630,5,24,9,0,7,5
0,-85.12899867,-85.12899867,2018-03-31,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,680,5,34,8,0,2,5
0,-85.13137847,-85.13137847,2018-03-31,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,554,5,35,11,0,7,5
1,35.136187,-85.238978,2018-03-31,13:21:48,13,4,0,1,0.0,0,1,0,0,0,0,768,16,5,1,7,5,5
0,-85.16827116,-85.16827116,2018-03-31,13:00:00,13,4,0,1,0.0,1,0,0,0,0,0,635,5,29,9,0,7,5
0,-85.27487895,-85.27487895,2018-03-31,13:00:00,13,4,0,1,0.0,1,0,0,0,0,0,445,5,16,13,0,7,5
1,35.037298,-85.26232900000001,2018-03-31,14:48:09,14,4,0,1,0.0,0,1,0,0,0,0,162,20,20,0,7,25,5
1,35.003725,-85.22336,2018-03-31,14:54:44,14,4,0,1,0.0,0,1,0,0,0,0,109,26,22,1,7,21,5
0,-85.18187718,-85.18187718,2018-03-31,14:00:00,14,4,0,1,0.0,1,0,0,0,0,0,547,5,28,11,0,5,5
1,35.1005,-85.346285,2018-03-31,15:11:10,15,4,0,1,0.0,0,1,0,0,0,0,345,6,15,0,0,2,5
1,35.035745,-85.254385,2018-03-31,15:13:55,15,4,0,1,0.0,0,1,0,0,0,0,196,21,19,0,7,12,5
1,35.030081,-85.15314599999999,2018-03-31,15:27:13,15,4,0,1,0.0,0,1,0,0,0,0,372,33,15,0,7,3,5
1,35.046046999999994,-85.31257099999999,2018-03-31,15:43:45,15,4,0,1,0.0,0,1,0,0,0,0,124,13,21,0,2,6,5
1,35.043738,-85.13119499999999,2018-03-31,16:42:26,16,4,0,1,0.0,1,0,0,0,0,0,508,34,12,1,7,8,5
0,-85.25942213,-85.25942213,2018-03-31,16:00:00,16,4,0,1,0.0,1,0,0,0,0,0,56,5,23,24,0,7,5
0,-85.26579347,-85.26579347,2018-03-31,16:00:00,16,4,0,1,0.0,1,0,0,0,0,0,16,5,23,26,0,7,5
1,35.020339,-85.239783,2018-03-31,17:12:20,17,4,0,1,0.0,1,0,0,0,0,0,134,23,21,0,7,23,5
1,35.008709,-85.205213,2018-03-31,17:13:11,17,4,0,1,0.0,1,0,0,0,0,0,139,28,21,0,2,12,5
1,35.083711,-85.203342,2018-03-31,17:56:07,17,4,0,1,0.0,1,0,0,0,0,0,588,24,10,1,7,10,5
1,35.040335999999996,-85.150002,2018-03-31,18:21:40,18,1,0,1,0.0,0,1,0,0,0,0,462,33,13,1,2,10,5
1,35.063944,-85.309655,2018-03-31,18:45:18,18,1,0,1,0.0,0,1,0,0,0,0,223,13,18,0,7,30,5
1,35.032959000000005,-85.165297,2018-03-31,18:48:13,18,1,0,1,0.0,0,1,0,0,0,0,370,31,15,0,7,10,5
1,35.051743,-85.30935600000001,2018-03-31,19:42:37,19,1,0,1,0.0,0,1,0,0,0,0,155,13,20,1,2,5,5
1,35.012954,-85.228277,2018-03-31,20:00:39,20,1,0,1,0.0,0,1,0,0,0,0,136,25,21,0,7,21,5
1,35.034528,-85.15870600000001,2018-03-31,20:27:10,20,1,0,1,0.0,0,1,0,0,0,0,371,32,15,1,7,10,5
0,-85.09451074,-85.09451074,2018-03-31,20:00:00,20,1,0,1,0.0,1,0,0,0,0,0,470,5,41,13,0,7,5
1,35.042868,-85.156949,2018-03-31,21:23:55,21,1,0,1,0.0,0,1,0,0,0,0,461,32,13,0,2,10,5
0,-85.13621302,-85.13621302,2018-03-31,21:00:00,21,1,0,1,0.0,1,0,0,0,0,0,679,5,33,8,0,2,5
1,34.995303,-85.236692,2018-03-31,22:35:11,22,1,0,1,0.0,1,0,0,0,0,0,58,25,24,0,7,21,5
1,35.075849,-85.230994,2018-03-31,22:58:38,22,1,0,1,0.0,1,0,0,0,0,0,450,21,13,0,7,11,5
0,-85.03044812,-85.03044812,2018-03-31,22:00:00,22,1,0,1,0.0,1,0,0,0,0,0,882,5,45,2,0,0,5
1,35.114239000000005,-85.281971,2017-03-04,1:23:05,1,1,0,1,0.0001,1,0,0,0,0,0,577,13,10,0,0,8,5
1,35.114084000000005,-85.282202,2017-03-04,1:23:10,1,1,0,1,0.0001,1,0,0,0,0,0,577,13,10,0,0,8,5
1,35.113832,-85.28335899999999,2017-03-04,1:23:12,1,1,0,1,0.0001,1,0,0,0,0,0,576,12,10,0,7,16,5
1,35.001964,-85.280723,2017-03-04,1:51:38,1,1,0,1,0.0001,1,0,0,0,0,0,13,20,26,0,7,23,5
0,-85.2812551,-85.2812551,2017-03-04,1:00:00,1,1,0,1,0.0,1,0,0,0,0,0,355,5,16,15,0,7,5
0,-85.25623575,-85.25623575,2017-03-04,2:00:00,2,1,0,1,0.0,1,0,0,0,0,0,80,5,23,23,0,7,5
1,35.045914,-85.285475,2017-03-04,3:57:19,3,1,0,1,0.0001,1,0,0,0,0,0,158,16,20,0,9,19,5
1,35.043794,-85.279898,2017-03-04,3:59:47,3,1,0,1,0.0001,1,0,0,0,0,0,159,17,20,0,7,22,5
0,-85.28060053,-85.28060053,2017-03-04,3:00:00,3,1,0,1,0.0,1,0,0,0,0,0,659,5,13,8,0,7,5
0,-85.20671956,-85.20671956,2017-03-04,4:00:00,4,1,0,1,0.0,1,0,0,0,0,0,499,5,25,12,0,7,5
0,-85.08811254,-85.08811254,2017-03-04,4:00:00,4,1,0,1,0.0,1,0,0,0,0,0,560,5,41,11,0,7,5
0,-85.25573903,-85.25573903,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,700,5,16,7,0,7,5
0,-85.25573903,-85.25573903,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,700,5,16,7,0,7,5
0,-85.24986156,-85.24986156,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,134,5,23,21,0,7,5
0,-85.30695225,-85.30695225,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,396,5,12,14,0,7,5
0,-85.18353165,-85.18353165,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,710,5,26,7,0,7,5
0,-85.25573903,-85.25573903,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,700,5,16,7,0,7,5
0,-85.22920754,-85.22920754,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,585,5,21,10,1,9,5
0,-85.27487895,-85.27487895,2017-03-04,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,445,5,16,13,0,7,5
0,-85.10735849999999,-85.10735849999999,2017-03-04,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,683,5,37,8,0,7,5
0,-85.26260804,-85.26260804,2017-03-04,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,35,5,23,25,0,7,5
0,-85.30843918,-85.30843918,2017-03-04,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,189,5,14,19,0,2,5
0,-85.07851165,-85.07851165,2017-03-04,6:00:00,6,2,0,1,0.0,1,0,0,0,0,0,687,5,41,8,0,7,5
0,-85.29739074,-85.29739074,2017-03-04,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,531,5,12,11,0,7,5
0,-85.17064151,-85.17064151,2017-03-04,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,504,5,30,12,0,7,5
0,-85.24280956,-85.24280956,2017-03-04,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,494,5,20,12,0,7,5
0,-85.25791629,-85.25791629,2017-03-04,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,196,5,21,19,0,7,5
0,-85.23224564,-85.23224564,2017-03-04,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,167,5,25,20,0,7,5
0,-85.19075024,-85.19075024,2017-03-04,7:00:00,7,2,0,1,0.0,1,0,0,0,0,0,709,5,25,7,0,7,5
1,35.051384000000006,-85.30165799999999,2017-03-04,8:40:52,8,2,0,1,0.0001,1,0,0,0,0,0,156,14,20,1,2,17,5
0,-85.26916188,-85.26916188,2017-03-04,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,229,5,19,18,0,7,5
0,-85.26260804,-85.26260804,2017-03-04,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,35,5,23,25,0,7,5
0,-85.20422597,-85.20422597,2017-03-04,8:00:00,8,2,0,1,0.0,1,0,0,0,0,0,238,5,28,18,0,7,5
0,-85.10009449,-85.10009449,2017-03-04,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,291,5,42,17,0,7,5
0,-85.27084721,-85.27084721,2017-03-04,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,401,5,17,14,0,5,5
0,-85.25573903,-85.25573903,2017-03-04,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,700,5,16,7,0,7,5
0,-85.30610305,-85.30610305,2017-03-04,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,307,5,13,16,0,7,5
0,-85.27150609,-85.27150609,2017-03-04,9:00:00,9,2,0,1,0.0,1,0,0,0,0,0,131,5,20,21,0,7,5
1,35.052255,-85.306483,2017-03-04,10:24:13,10,3,0,1,0.0001,1,0,0,0,0,0,156,14,20,1,2,17,5
1,35.041719,-85.26848100000001,2017-03-04,10:40:40,10,3,0,1,0.0001,1,0,0,0,0,0,194,19,19,0,7,28,5
1,35.041872,-85.268539,2017-03-04,10:40:45,10,3,0,1,0.0001,1,0,0,0,0,0,194,19,19,0,7,28,5
0,-85.20671956,-85.20671956,2017-03-04,10:00:00,10,3,0,1,0.0,1,0,0,0,0,0,499,5,25,12,0,7,5
0,-85.30992421,-85.30992421,2017-03-04,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,49,5,16,24,0,7,5
0,-85.33265979,-85.33265979,2017-03-04,10:00:00,10,3,0,1,0.0,1,0,0,0,0,0,437,5,8,13,0,7,5
1,34.997549,-85.253574,2017-03-04,11:04:11,11,3,0,1,0.0001,1,0,0,0,0,0,35,23,25,0,7,19,5
0,-85.30843918,-85.30843918,2017-03-04,11:00:00,11,3,0,1,0.0,1,0,0,0,0,0,189,5,14,19,0,2,5
0,-85.2355906,-85.2355906,2017-03-04,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,495,5,21,12,0,7,5
0,-85.27018625,-85.27018625,2017-03-04,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,698,5,14,7,0,7,5
0,-85.25573903,-85.25573903,2017-03-04,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,700,5,16,7,0,7,5
0,-85.32054583,-85.32054583,2017-03-04,12:00:00,12,3,0,1,0.0,1,0,0,0,0,0,305,5,11,16,1,7,5
1,35.008957,-85.238046,2017-03-04,13:29:33,13,4,0,1,0.0001,0,1,0,0,0,0,107,24,22,1,7,23,5
0,-85.30122019,-85.30122019,2017-03-04,13:00:00,13,4,0,1,0.0,1,0,0,0,0,0,190,5,15,19,0,2,5
1,35.104758000000004,-85.294853,2017-03-04,15:23:48,15,4,0,1,0.0001,0,1,0,0,0,0,486,12,12,0,7,15,5
1,35.073213,-85.308813,2017-03-04,15:47:52,15,4,0,1,0.0001,0,1,0,0,0,0,261,12,17,1,7,9,5
0,-85.22046329999999,-85.22046329999999,2017-03-04,16:00:00,16,4,0,1,0.0,1,0,0,0,0,0,772,5,20,5,0,7,5
1,35.044252,-85.29800999999999,2017-03-04,17:09:51,17,4,0,1,0.0001,0,1,0,0,0,0,126,15,21,0,2,28,5
1,35.044252,-85.29800999999999,2017-03-04,17:17:14,17,4,0,1,0.0001,0,1,0,0,0,0,126,15,21,0,2,28,5
1,34.996134000000005,-85.239249,2017-03-04,17:56:28,17,4,0,1,0.0001,0,1,0,0,0,0,58,25,24,0,7,21,5
0,-85.14498372,-85.14498372,2017-03-04,17:00:00,17,4,0,1,0.0,1,0,0,0,0,0,463,5,34,13,0,7,5
0,-85.08171242,-85.08171242,2017-03-04,18:00:00,18,1,0,1,0.0,1,0,0,0,0,0,647,5,41,9,0,7,5
0,-85.25623575,-85.25623575,2017-03-04,18:00:00,18,1,0,1,0.0,1,0,0,0,0,0,80,5,23,23,0,7,5
1,35.112709,-85.274124,2017-03-04,20:42:03,20,1,0,1,0.0001,0,1,0,0,0,0,578,14,10,0,7,16,5
1,35.112485,-85.27457199999999,2017-03-04,20:42:56,20,1,0,1,0.0001,0,1,0,0,0,0,578,14,10,0,7,16,5
0,-85.33118135,-85.33118135,2017-03-04,20:00:00,20,1,0,1,0.0,0,0,0,1,0,0,652,5,6,8,0,7,5
0,-85.1721851,-85.1721851,2017-03-04,20:00:00,20,1,0,1,0.0,1,0,0,0,0,0,281,5,32,17,1,7,5
1,35.055589000000005,-85.268992,2017-03-04,22:47:53,22,1,0,1,0.0001,0,1,0,0,0,0,267,18,17,0,5,4,5
0,-85.20602021,-85.20602021,2017-03-04,23:00:00,23,1,0,1,0.0,0,1,0,0,0,0,774,5,22,5,0,7,5
1,35.074525,-85.188071,2017-04-01,0:05:30,0,1,0,1,0.0,0,1,0,0,0,0,545,26,11,1,7,11,5
0,-85.18743686,-85.18743686,2017-04-01,1:00:00,1,1,0,1,0.0,1,0,0,0,0,0,368,5,29,15,1,7,5
1,35.031276,-85.31152800000001,2017-04-01,2:37:49,2,1,0,1,0.0,1,0,0,0,0,0,71,14,23,1,5,8,5
1,35.020967,-85.2791,2017-04-01,3:26:28,3,1,0,1,0.0,1,0,0,0,0,0,76,19,23,0,7,19,5
0,-85.13867073,-85.13867073,2017-04-01,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,867,5,30,2,0,7,5
0,-85.22920754,-85.22920754,2017-04-01,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,585,5,21,10,1,9,5
0,-85.29569583,-85.29569583,2017-04-01,5:00:00,5,2,0,1,0.0,1,0,0,0,0,0,353,5,14,15,0,7,5
1,35.099103,-85.286528,2017-04-01,6:31:36,6,2,0,1,0.0,0,1,0,0,0,0,487,13,12,0,7,14,5
1,35.041303000000006,-85.153824,2017-04-01,6:54:58,6,2,0,1,0.0,0,1,0,0,0,0,416,32,14,1,7,10,5
0,-85.06651031,-85.06651031,2017-04-01,6:00:00,6,2,0,1,0.0,0,1,0,0,0,0,877,5,40,2,1,0,5
0,-85.15950495,-85.15950495,2017-04-01,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,811,5,28,4,0,7,5
0,-85.29166218,-85.29166218,2017-04-01,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,309,5,15,16,0,7,5
0,-85.26260804,-85.26260804,2017-04-01,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,35,5,23,25,0,7,5
0,-85.24129373,-85.24129373,2017-04-01,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,702,5,18,7,1,7,5
0,-85.25573903,-85.25573903,2017-04-01,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,700,5,16,7,0,7,5
0,-85.30610305,-85.30610305,2017-04-01,7:00:00,7,2,0,1,0.0,0,1,0,0,0,0,307,5,13,16,0,7,5
1,35.016236,-85.1652,2017-04-01,8:38:51,8,2,0,1,0.0,0,1,0,0,0,0,242,32,18,1,7,17,5
0,-85.30610305,-85.30610305,2017-04-01,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,307,5,13,16,0,7,5
0,-85.32691507,-85.32691507,2017-04-01,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,221,5,11,18,0,7,5
0,-85.21407435,-85.21407435,2017-04-01,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,831,5,20,3,0,7,5
0,-85.15785894,-85.15785894,2017-04-01,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,676,5,30,8,0,0,5
0,-85.37515391,-85.37515391,2017-04-01,8:00:00,8,2,0,1,0.0,0,1,0,0,0,0,342,5,3,15,0,0,5
0,-85.26916188,-85.26916188,2017-04-01,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,229,5,19,18,0,7,5
0,-85.26260804,-85.26260804,2017-04-01,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,35,5,23,25,0,7,5
0,-85.26278616,-85.26278616,2017-04-01,9:00:00,9,2,0,1,0.0,0,1,0,0,0,0,313,5,19,16,0,7,5
1,35.01246,-85.184679,2017-04-01,10:25:38,10,3,0,1,0.0,0,1,0,0,0,0,205,30,19,0,7,15,5
1,35.034011,-85.130142,2017-04-01,10:29:37,10,3,0,1,0.0,0,1,0,0,0,0,464,35,13,0,7,14,5
1,35.00405,-85.14976999999999,2017-04-01,10:31:35,10,3,0,1,0.0,0,1,0,0,0,0,210,35,19,0,7,6,5
1,35.021574,-85.27874399999999,2017-04-01,10:32:56,10,3,0,1,0.0,0,1,0,0,0,0,76,19,23,0,7,19,5
1,35.034011,-85.130142,2017-04-01,10:35:00,10,3,0,1,0.0,0,1,0,0,0,0,464,35,13,0,7,14,5
0,-85.16352624,-85.16352624,2017-04-01,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,838,5,27,3,0,7,5
0,-85.19950299,-85.19950299,2017-04-01,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,500,5,26,12,1,2,5
0,-85.03044812,-85.03044812,2017-04-01,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,882,5,45,2,0,0,5
0,-85.12580022,-85.12580022,2017-04-01,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,718,5,34,7,0,2,5
0,-85.33413636,-85.33413636,2017-04-01,10:00:00,10,3,0,1,0.0,0,1,0,0,0,0,220,5,10,18,0,5,5
1,35.044931,-85.050247,2017-04-01,11:32:15,11,3,0,1,0.0,0,1,0,0,0,0,690,44,8,0,7,3,5
1,35.040925,-85.151563,2017-04-01,11:56:41,11,3,0,1,0.0,0,1,0,0,0,0,461,32,13,0,2,10,5
1,34.998857,-85.095524,2017-04-01,11:57:40,11,3,0,1,0.0,0,1,0,0,0,0,290,41,17,0,7,8,5
0,-85.09933358,-85.09933358,2017-04-01,11:00:00,11,3,0,1,0.0,0,1,0,0,0,0,603,5,39,10,0,0,5
1,35.031887,-85.30835,2017-04-01,12:13:08,12,3,0,1,0.0,0,1,0,0,0,0,72,15,23,1,2,15,5
1,35.011059,-85.214812,2017-04-01,12:26:55,12,3,0,1,0.0,0,1,0,0,0,0,138,27,21,0,7,21,5
1,34.996066,-85.23693100000001,2017-04-01,12:40:01,12,3,0,1,0.0,0,1,0,0,0,0,58,25,24,0,7,21,5
1,35.094661,-85.22510600000001,2017-04-01,12:55:52,12,3,0,1,0.0,0,1,0,0,0,0,584,20,10,0,5,2,5
1,35.136596999999995,-85.294519,2017-04-01,12:59:43,12,3,0,1,0.0,0,1,0,0,0,0,694,10,7,0,7,1,5
0,-85.36448906,-85.36448906,2017-04-01,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,65,5,8,23,0,7,5
0,-85.29081576,-85.29081576,2017-04-01,12:00:00,12,3,0,1,0.0,0,1,0,0,0,0,226,5,16,18,0,7,5
1,35.030981,-85.309709,2017-04-01,13:05:21,13,4,0,1,0.0,0,1,0,0,0,0,72,15,23,1,2,15,5
1,35.127119,-85.246274,2017-04-01,13:14:09,13,4,0,1,0.0,0,1,0,0,0,0,735,16,6,0,7,12,5
1,35.084278999999995,-85.31711,2017-04-01,13:27:52,13,4,0,1,0.0,0,1,0,0,0,0,304,10,16,1,7,8,5
1,35.004742,-85.122465,2017-04-01,13:38:04,13,4,0,1,0.0,0,1,0,0,0,0,287,38,17,0,7,9,5
1,35.051044,-85.310959,2017-04-01,13:40:47,13,4,0,1,0.0,0,1,0,0,0,0,155,13,20,1,2,5,5
1,35.10987,-85.22842299999999,2017-04-01,14:16:05,14,4,0,1,0.0,0,1,0,0,0,0,665,19,8,0,5,1,5
1,35.062953,-85.2501,2017-04-01,14:39:00,14,4,0,1,0.0,0,1,0,0,0,0,359,20,15,0,7,31,5
1,35.085074,-85.073319,2017-04-01,14:54:28,14,4,0,1,0.0,1,0,0,0,0,0,850,39,3,0,7,5,5
1,35.009651,-85.195223,2017-04-01,14:55:28,14,4,0,1,0.0,0,1,0,0,0,0,171,29,20,0,7,7,5
